"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cd89ac53-6e40-44ad-b6ad-e315c54a4b93","","folder-normal","work-in-progress","","step","TRUE","FALSE","Barriers"
"7aa448e8-c9a1-4e44-a1b5-76fea4417149","","folder-normal","pass","","step","TRUE","FALSE","Barriers","TL5"
"40d569c6-c4c3-44af-adab-f4ad96bad8e8","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL5","TL5-01 09/10"
"3bc473ff-3c8e-5ebd-9efc-a6c54f49be93","","checkpoint-group","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL5","TL5-01 09/10","Info"
"03d9e3ba-069c-5706-8db5-24fea0837032","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-13 11/10","Post Pour","Remedial Required"
"820350a7-b311-5281-8502-b0199bea2290","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-13 11/10","Post Pour","Mould Face Finish"
"7e340a8b-6997-5c1c-af35-5e86770bdfc9","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-13 11/10","Post Pour","Near Face Finish"
"776e3456-e573-5385-92bb-90f020b46ea5","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-13 11/10","Post Pour","Cast -In/Inserts/Penetrations"
"8d2f7488-2343-5cf9-82fe-e212e15de810","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-13 11/10","Post Pour","Starter lengths/Positions"
"14b123c1-93ea-5fc5-a41f-818248b69682","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-13 11/10","Post Pour","Approved"
"7ed1a24f-46b0-597d-82c9-8447a154acb8","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-13 11/10","Post Pour","Mill certificate attached"
"edc2088d-493e-442e-abe2-67534ce63937","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10"
"e45fc9cb-caed-5da3-a52a-cbfd1c9fa7ed","","checkpoint-group","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Info"
"4be920df-c78a-5152-9c15-138f9bae0884","","checkpoint-no-status","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Info","Information Complete"
"b494ac16-f1bb-571e-bf2b-9919959e5079","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour"
"3b916a05-6bfb-5379-8e6f-68479ce8ea20","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Length/Width/Thickness/Cutouts"
"abd6a01c-9edb-5bba-8d07-3ca407aa3a7a","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Square"
"7630e99b-4eb9-5906-884c-9cbbf468699d","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Edge Details & Rebates"
"a42257d5-c0e8-5915-80fe-32d2619ecb99","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Cast in items (Inserts, Weldplates)"
"4d7ce235-c302-5d89-9b6e-6cd7ebf159c4","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Main Reinforcing"
"b7c28620-8222-5d67-94b9-450e906acc6a","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Starters"
"3ce98210-a114-55e4-a420-dbe61d9143fa","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Stirrups"
"881e560a-4724-596a-a7a5-baa6a985eb60","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Lifters"
"a21c121b-56a9-5de3-9830-bd8cf7303272","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Mould Cleaned & Oiled"
"66fc74e8-febc-5854-8dff-7cbca0ec7325","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Tie wire Trimmed"
"d68975e8-1072-59d3-95cf-0b853734ba5b","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Rugasol"
"75435bc7-1453-5bfe-ba73-3f45536be65e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Prepour","Drawings & General Photos"
"4898b060-6327-5583-8e69-ac97ae3902b9","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Concrete"
"5c10d91d-3ac1-53f9-a797-651581eba827","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Concrete","Concrete results obtained"
"807e73fe-fb95-5f9a-b78b-5ac7acfdaa38","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Concrete","Concrete Docket Attached (photo)"
"a0de2c2c-1e20-5498-bc32-75af18345d95","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Post Pour"
"a871ce0e-88d4-584a-bdfd-e213abc393ab","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Post Pour","Post pour Complete"
"fb3feb16-c6a6-5c9a-b95b-2a3cf78284f7","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Post Pour","Remedial Required"
"b3f13c35-254b-5941-a8b6-a829c1d4aee7","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Post Pour","Mould Face Finish"
"87b4d85b-9d1f-58b7-ad90-062bc3d933d8","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Post Pour","Near Face Finish"
"1ebaf800-e960-5cf8-907c-2b0dbe525648","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Post Pour","Cast -In/Inserts/Penetrations"
"4e26b822-b987-5a3b-8fbe-9d706765c268","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Post Pour","Starter lengths/Positions"
"9f13ad31-a0e1-5f45-bb01-5cd921f4885f","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Post Pour","Approved"
"c6971a4b-852e-5fa2-aa31-2c4c904add97","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-14 11/10","Post Pour","Mill certificate attached"
"1a5973da-74d8-48ce-b3ac-c2d644fbad3b","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10"
"44b72d49-2cac-505b-a1db-a8a0dd9c6263","","checkpoint-group","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Info"
"e24eed24-ebeb-5b5d-b258-c635b523c9e8","","checkpoint-no-status","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Info","Information Complete"
"b981c250-05b2-5142-9b00-b1d986f32f5f","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour"
"4541b177-6f83-5306-80b3-c048ba17a602","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Length/Width/Thickness/Cutouts"
"e4882ff0-b8a8-5ed6-8bdb-72dd2ee47c45","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Square"
"7e03792b-8e90-551f-86e6-b7f9f6f5dabc","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Edge Details & Rebates"
"2f070c72-a1c1-513f-9dff-a158ae6ccd73","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Cast in items (Inserts, Weldplates)"
"c9657426-4e74-5e35-b761-510362bfc33f","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Main Reinforcing"
"1abc481a-9b4a-54d4-b1d2-f2f1b842dc1e","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Starters"
"79184dca-54f1-533d-bfa7-7bf453251b42","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Stirrups"
"5ea71443-f238-59dd-a32c-3c10bba91fd1","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Lifters"
"e3ca8568-9c8d-579e-9f65-12da12b3df72","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Mould Cleaned & Oiled"
"926abeb4-975a-57f9-9d53-a1ab3cb7b67e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Tie wire Trimmed"
"ad48da82-e7fc-5320-a998-f17afa783207","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Rugasol"
"9e313ec5-eece-529b-9def-16ec035a6f23","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Prepour","Drawings & General Photos"
"eb01436d-fb94-5519-b42d-a068a8fdc26a","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Concrete"
"43eff0ce-c993-5b01-b537-28fa074cc374","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Concrete","Concrete results obtained"
"8cf7dde1-41ad-5a36-ae83-b348b82c3272","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Concrete","Concrete Docket Attached (photo)"
"e7720e5d-5a67-5679-8e1c-9f17c8519bc6","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Post Pour"
"ba329668-4479-5068-af4d-f84bb4e10d8d","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Post Pour","Post pour Complete"
"eb0950ea-af5a-503b-8a0d-fe6d1acbf05d","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Post Pour","Remedial Required"
"7426e7ed-04d1-5dd4-8664-dd968e901dd2","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Post Pour","Mould Face Finish"
"788f78a4-c3f0-5c54-bd96-06eca2784a18","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Post Pour","Near Face Finish"
"16a0b973-6566-530f-8d99-c8decb8bed0b","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Post Pour","Cast -In/Inserts/Penetrations"
"2c538015-ed74-5840-92a4-92fb6ada0b09","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Post Pour","Starter lengths/Positions"
"37bd6204-892f-56ae-bbc0-4e1e0a478858","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Post Pour","Approved"
"1001c012-1f66-54c1-90c8-3bbbe458e63f","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-15 12/10","Post Pour","Mill certificate attached"
"c608d16d-8fc8-4dd3-914d-1fccfbd3d23d","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10"
"d9341889-ecc9-55f6-9a18-8de29177ce07","","checkpoint-group","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Info"
"fcfd7b4b-7c2c-54cd-aa8f-947287b88279","","checkpoint-no-status","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Info","Information Complete"
"8a87482b-669b-50e6-829e-ed34c4f6b425","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour"
"145b85d3-7fd1-5372-b83f-db5bfdd478aa","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Length/Width/Thickness/Cutouts"
"90a6ebc4-71f8-5bd4-8d3e-0282ef5db9ce","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Square"
"643e7855-2f70-5277-b8ca-00ce14d550bd","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Edge Details & Rebates"
"0743e7f8-31cf-5d58-a174-f264b4ba25ac","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Cast in items (Inserts, Weldplates)"
"bd43200b-8a30-5b07-8b59-16bf38f11379","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Main Reinforcing"
"fb4ce41c-f87e-5d82-a44d-e4987cbc53ab","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Starters"
"506acc85-f955-54e0-9987-5d38ae78451c","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Stirrups"
"c2cbeaa3-e12c-5a4c-aa28-d3bbca8307b4","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Lifters"
"4d80f4ed-2bcb-55d7-b599-2e4664dc12bf","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Mould Cleaned & Oiled"
"ace78772-03df-5a6f-87d6-dcdafd65d438","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Tie wire Trimmed"
"caf96165-5a69-5cef-890d-8a7bc09576b2","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Rugasol"
"1a5c74db-c9cd-555c-85bc-451329221b73","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Prepour","Drawings & General Photos"
"7c47633e-c858-564e-8e08-862d8e17546d","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Concrete"
"2c4cf4c3-ee69-5652-a1a8-d0156cd5e60c","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Concrete","Concrete results obtained"
"fc439123-8bd8-5ee5-ae9a-fb47b947ea00","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Concrete","Concrete Docket Attached (photo)"
"10b13f30-6452-5cf6-aa7a-436546fbebcc","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Post Pour"
"625a8a57-09aa-5705-b920-b6cddf471eca","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Post Pour","Post pour Complete"
"110c4f5e-9475-56ed-a4b1-b720bc1d6d36","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Post Pour","Remedial Required"
"b0522ea1-8e0f-5328-8aa6-6e9cd0d9fb10","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Post Pour","Mould Face Finish"
"83f4145e-8cae-5c17-8dd1-42d7e05fe998","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Post Pour","Near Face Finish"
"0f7f9154-571b-5cb4-8e9d-375b6e486a91","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL4","TL4 Median 6m","TL4 M-16 12/10","Post Pour","Cast -In/Inserts/Penetrations"
