"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"51cdc344-a3f0-4c5c-bc26-3def62e8f8a8","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"130ebf7c-400c-4181-9abf-822367a7ae60","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Stage 1"
"e12ab284-42b0-4794-bb2c-7e80d7cdb087","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 12"
"6e545636-c428-4de5-8a49-f0a18470c6e0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 12","Inground Plumbing Installation"
"360c681f-1430-4ccd-82f8-2cb2205b2418","","checklist-sectioned","not-started","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"1279c30b-26ae-4e8e-8d28-b2265a696e8f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 26","Fit-off Plumbing Installation"
"a65c1b31-af3b-4a83-bef0-a24a5e184015","","checklist-sectioned","not-started","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"b91d33b5-7806-429d-a078-70ab996dbb6c","","checklist-sectioned","not-started","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"9105db36-fec5-4aac-a315-d754782119d3","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Fit-off Plumbing Installation","Shower & Tapware Installation"
"956a88b4-5e86-4781-8ec8-ef253168d170","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Fit-off Plumbing Installation","Bath & Tapware Installation"
"2ee91931-7f47-4e1b-90a1-17f4afcb741b","","checklist-sectioned","not-started","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"0318aa94-2d2a-4ec9-b5f0-f4260d62e80a","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Fit-off Plumbing Installation","Washer Machine Installation"
"0a2186df-eab3-4fd2-b588-2197f42f5568","","checklist-sectioned","not-started","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"07e4a53d-3233-4de6-b6d0-5a74dada8f8f","","checklist-sectioned","not-started","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Fit-off Plumbing Installation","Tundish Installation"
"36b63f7c-7554-4461-89b3-5dd39064002b","","checklist-sectioned","not-started","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Fit-off Plumbing Installation","Hose Tap Installation"
"57a38902-1d9e-4dd7-a870-05fc9b00dea3","","checklist-sectioned","not-started","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Fit-off Plumbing Installation","Gas Appliance Installation"
"c8552f8d-81e1-4cea-a50f-dd70769ddee0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 26","Hot Water Unit Installation"
"3263b9b7-6ea4-4391-8225-e7222c91f106","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"11dcc725-d8fe-45aa-8840-a68eca39435f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 26","Testing"
"d9322281-70e8-4d3e-9203-561557d993a4","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Testing","Testing Drainage Pipework (Air Test)"
"8a515f79-acba-43fd-a770-6ef47f5b87de","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Testing","Testing Drainage Pipework (Water Test)"
"f4d604c9-4fbc-469c-9cf5-75b3ac360c6e","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Testing","Testing Water Pipework (Water Test)"
"7de293ec-a871-46fb-9ab4-b6068870b89d","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Testing","Testing Gas Service (Air Test)"
"92da99c4-94c8-4d26-a9b5-15a788837ac7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 26","Commissioning"
"4ce65eb5-a641-4eb9-b3e8-659d2590a8c7","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Commissioning","Commission Fixture Group"
"601b2686-3221-42cf-bf6c-0a508ed5bf2f","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Commissioning","Commission Hot Water Generating Plant"
"f89dfbcf-3917-4d10-84b7-8a853dfe72da","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 26","Commissioning","Commission Reduced Pressure Zone Device"
"16906438-16b7-4fce-b845-0a2a490baa5d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 27"
"a8f774eb-a752-4d47-aee9-f1ab0fea3e73","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 27","Inground Plumbing Installation"
"ce81b39f-5217-4e24-b55a-462e63c7da07","","checklist-sectioned","not-started","Installation Authority Main to Meter","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Inground Plumbing Installation","Authority Main to Meter Installation"
"56c92217-3068-434f-9597-f162bd860e2a","","checklist-sectioned","not-started","Installation Drainage (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Inground Plumbing Installation","Drainage Installation (In-ground)"
"17388a8e-6939-44bc-8178-83f5079a9458","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Inground Plumbing Installation","Water Service Installation (In-ground)"
"6f03e454-c469-4b8c-8863-e5fcfda35fce","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"d723e784-8f26-415d-b45d-b00c0b5e42f2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 27","Rough-in Plumbing Installation"
"3d1371fe-2b4f-43bf-ac03-8fac547de8fc","","checklist-sectioned","not-started","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Rough-in Plumbing Installation","Waste & Vent Installation"
"3aacac41-d9b1-43cc-be10-db4494a0e513","","checklist-sectioned","not-started","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"3a7bd31a-b91b-4229-813e-e47af483417e","","checklist-sectioned","not-started","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"97396301-626d-4846-b3e0-60812d1681e2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 27","Fit-off Plumbing Installation"
"fe6515df-9279-4054-aaa3-59e7b2643db0","","checklist-sectioned","not-started","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"c631a1ed-a326-4999-b059-a4dfd23f6db4","","checklist-sectioned","not-started","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"141c0617-85e2-4f38-b672-6a3772e94e63","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Fit-off Plumbing Installation","Shower & Tapware Installation"
"d916d478-8bbf-403a-8986-63ab27be38a4","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Fit-off Plumbing Installation","Bath & Tapware Installation"
"a40b1f8c-5820-41b0-8a02-760559cbc53e","","checklist-sectioned","not-started","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"e7c1894d-1f52-4c10-a23e-5825c7492b4d","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Fit-off Plumbing Installation","Washer Machine Installation"
"6c65d252-bb68-48f7-9687-f374d7fe93e2","","checklist-sectioned","not-started","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"c4e77dd7-11c7-48a9-afbf-d5a821310433","","checklist-sectioned","not-started","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Fit-off Plumbing Installation","Tundish Installation"
"d7fec645-d978-499f-9f48-1ba54ab04731","","checklist-sectioned","not-started","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Fit-off Plumbing Installation","Hose Tap Installation"
"f3c356c7-9c82-4745-af34-92e11b2431ae","","checklist-sectioned","not-started","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Fit-off Plumbing Installation","Gas Appliance Installation"
"5769888f-3c3e-4829-b5ed-81b9fa0b0b24","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 27","Hot Water Unit Installation"
"be125622-927d-4f16-9d00-5c39f34e1d2b","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"5c6549b0-d2a0-442e-b446-70edc2e7a11d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 27","Testing"
"b4503fc7-410b-4617-b2c4-835d065e3fb7","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Testing","Testing Drainage Pipework (Air Test)"
"9ca82e17-147d-429e-b56a-b42967974214","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Testing","Testing Drainage Pipework (Water Test)"
"1d8876bb-f17c-463e-afa4-4a051007992e","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Testing","Testing Water Pipework (Water Test)"
"00eaad19-df3c-433b-ab75-9e339c24d8e8","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Testing","Testing Gas Service (Air Test)"
"8c39f56d-62eb-47e3-8b0b-f8ed2632a568","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 27","Commissioning"
"68ea5ddb-af93-4e8b-8a1e-30aede3b4d59","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Commissioning","Commission Fixture Group"
"fadf40b0-4892-4def-b88f-72aac6e6d48f","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Commissioning","Commission Hot Water Generating Plant"
"f313e876-a6a2-4591-a8f5-c32c4f66da85","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 27","Commissioning","Commission Reduced Pressure Zone Device"
"99a6ac6e-867e-4824-b352-8b020e37868e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 28"
"3b721440-1aae-4b9b-9134-b2a5bcb03f9c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 28","Inground Plumbing Installation"
"150138fc-5ddf-4438-b4d5-2ea830eb001c","","checklist-sectioned","not-started","Installation Authority Main to Meter","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Inground Plumbing Installation","Authority Main to Meter Installation"
"0dd01a90-f805-444d-a6af-39fcac5ddad5","","checklist-sectioned","not-started","Installation Drainage (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Inground Plumbing Installation","Drainage Installation (In-ground)"
"ef9dbec6-c9d1-4d4b-9836-d1041c3ce341","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Inground Plumbing Installation","Water Service Installation (In-ground)"
"731fa738-672d-4fc2-b9f1-60bfe888806e","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"85922353-ba45-4b33-8e7c-7bea018b4dd6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 28","Rough-in Plumbing Installation"
"d86a8ec3-abf4-4aea-82e9-931e7af902e5","","checklist-sectioned","not-started","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation"
"7792a696-4fc5-4b7b-b85e-1754f098ba02","","checklist-sectioned","not-started","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"4f0c2cb8-fb54-4321-a5c9-df55a3e750ed","","checklist-sectioned","not-started","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"a8989b88-1bc7-4177-8e02-f4ba1a355b32","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 28","Fit-off Plumbing Installation"
"af1b1fc8-0e71-47e4-a9cf-1bc6e552e373","","checklist-sectioned","not-started","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"b30cece4-2d26-4ed1-96c4-eeaba9526f97","","checklist-sectioned","not-started","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"da348d00-d407-4b37-be08-31cb70e4f03f","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Fit-off Plumbing Installation","Shower & Tapware Installation"
"eee7c642-13a2-46be-844f-eb1ed0f8583a","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Fit-off Plumbing Installation","Bath & Tapware Installation"
"20b3fe7c-cfd6-4ba6-82b5-6c298cb4383e","","checklist-sectioned","not-started","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"26cae9e5-7f64-4703-951d-a1312b360c58","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Fit-off Plumbing Installation","Washer Machine Installation"
"d36062be-f574-49b0-aed1-ec6b7a3432ac","","checklist-sectioned","not-started","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"b3cf9be5-6fd6-47b8-a85a-76c5d5db0470","","checklist-sectioned","not-started","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Fit-off Plumbing Installation","Tundish Installation"
"7208b1d2-1c6f-4f61-8e3a-07421922906d","","checklist-sectioned","not-started","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Fit-off Plumbing Installation","Hose Tap Installation"
"b9ac11c8-32b4-4cce-8271-72aaa0213931","","checklist-sectioned","not-started","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Fit-off Plumbing Installation","Gas Appliance Installation"
"03773d0b-7ba7-4718-abeb-339b6a4c5b36","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 28","Hot Water Unit Installation"
"b9f19c61-1efe-42b5-9f93-61c373552525","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"8d381259-6371-4546-8408-0f1d3f71bc93","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 28","Testing"
"ef76af0a-a190-468f-81e1-9e7df1e6f181","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Testing","Testing Drainage Pipework (Air Test)"
"d100c71c-41e8-4c6b-b40a-656ca7e2c07a","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Testing","Testing Drainage Pipework (Water Test)"
"e93261ca-7b1e-49ba-ae17-0a2a73a179a6","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Testing","Testing Water Pipework (Water Test)"
"1749c41f-563d-45b6-976c-fba01b7f6a22","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 28","Testing","Testing Gas Service (Air Test)"
