"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"dcf05f67-0322-41e8-ad70-998e607aa7e5","","folder-normal","","","step","TRUE","FALSE","H&S"
"3bc61d22-173a-4488-a2a7-5d82eea6736c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 27/9/22"
"59986f29-8ec6-4e04-b64e-f4cb3be5f6f2","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 4/10/22"
"d6b46f39-ccd8-43bc-a509-3053b6019130","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/10/22"
"91efe5f5-6111-43eb-93d6-5f238fafa5a7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/10/22"
"15694d13-bab4-4012-aaac-581317f89331","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 26/10/22"
"c4dbc3e8-dca6-46ec-a8c8-8d383f51085c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 2/11/22"
"60c46f42-f6e5-49d0-a798-534d699e38f7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 9/11/22"
"e5917a63-4be1-44c3-81e1-00406b50259b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/11/22"
"925e638a-fdd8-4522-85ef-b1f2f185626c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 23/11/22"
"a7142677-6524-4b56-9e01-83ae1c57bd96","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 28/11/22"
"de0754d9-2013-46c1-adc1-54670d9b207a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 06/12/22"
"32f99f14-a134-4a8e-a2c1-082aaabf2e17","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 13/12/22"
"d5cc2175-5795-46c5-b2d7-b173b8f271a5","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 10/1/23"
"153284d4-204a-4170-8c93-352b77bc4ce8","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 17/1/23"
"3290394a-d09f-4958-a698-04c4c49953f1","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 24/01/23"
"e9714857-219b-4b23-a101-bb0eb725b58d","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 01/02/23"
"fa57f98a-e54b-46f6-b038-6998d834010f","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 07/02/23"
"ce96c8dc-f326-47aa-a912-695b0b232125","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 16/02/23"
"c4d5d340-0d88-4f6c-8210-b23704c6b4b3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/02/23"
"07e5462c-5d3e-4cac-9897-a3b167437d02","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 1/03/23"
"94b008d0-1177-4b16-9b58-be31624ad636","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 07/03/23"
"c441bb90-fa2c-4bb5-b2cc-8cbe575cd5dc","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 17/03/24"
"7a792699-4149-4186-a1ac-4afe4e85c0b2","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 22/03/23"
"10b2cbd5-1efe-4a84-b84b-3b85fdb856bb","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 30/03/23"
"4f154efa-a434-4f42-acc3-ebf4674a9361","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/04/23"
"36c5e612-cf49-4e64-a22f-893577373719","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/04/23"
"c88c539e-2885-4043-8140-b40ef80e9ad9","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 19/04/23"
"3d36467f-952e-4cc8-a650-df9d4bae36ed","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 26/04/23"
"6e14ae83-1d7b-4ab1-b456-ecefa5824977","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/05/23"
"fe7a0f7f-f9f6-40ff-ae44-84c613a7ff50","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/05/23"
"fac53a27-ab07-4217-9f3a-a3408de3651f","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/05/23"
"ac2ecfec-6f1d-4c0e-b4a9-49639429cf6b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 25/5/23"
"8216fcee-bcec-433f-9889-9d7ab1fa17b7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 02/06/23"
"773f73ed-fba1-4856-92a3-2c61aa63b83a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 09/06/23"
"22a40283-4da3-4791-893b-2efe5b084ec1","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/06/2023"
"d287bdb1-2994-4222-b014-776c87484640","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/6/23"
"c8389fd7-ae6e-461a-a76c-90d06e2a7b6c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 30/6/23"
"beeb3103-da03-433c-a0ab-eb3b984f6076","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 7/7/23"
"c7418191-aac8-4766-b3a0-82d20e254bb5","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 13/7/23"
"c5a3f7f9-db3e-45ee-9792-73c48ba203e3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/7/23"
"5d7f62f1-e437-4f42-a10b-722e4d2e389c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 28/07/23"
"d4a4587d-e186-4150-ac87-6cb1430bd031","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/08/23"
"95f6b95f-bf24-493f-bef8-e14544ced2c3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 11/08/23"
"65b21287-e1dd-40c7-90ea-7481acf62d5d","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/8/23"
"8849ddb2-3d5f-4575-8eb0-a44717bf5af6","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 24/8/23"
"f62ca1ee-07ec-4e08-a032-dd5c44cc9f9a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 1/09/23"
"f192c6b8-f221-4feb-9e8b-dd83edac137b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 8/09/23"
"99cd4939-bfb3-4a9d-b7ba-bcde2aa0988c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/09/23"
"aeb4eac8-13bc-4a0a-a14e-f218c3dccda8","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 22/09/2023"
"7c40504a-f396-4298-8a66-1d09b39f442a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 29/09/2023"
"3089fc62-e0e9-44d7-a5e4-4689beee8fc0","","folder-normal","","","step","TRUE","FALSE","Site Instruction/Variations"
"3044b6ac-5b0f-4974-95a1-e23caa0099f9","","folder-normal","","","step","TRUE","FALSE","Site Instruction/Variations","Douw's Dayworks "
"6961ea1f-259d-416c-a425-dac1a8f10c8d","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","Promatect"
"57614880-5052-4b68-8d89-ec2b603f6ba6","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","Korok"
"5cae4f7c-c92a-4e74-9761-77b6ce4038e8","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 3","CS309P"
"8d81f014-60c5-4ef7-87f7-cef822a8af94","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","CS309P","Steel Stud"
"fd8afc73-1821-42c2-bcec-e376ae621da9","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","CS309P","Doors"
"608e8cf6-dc8a-4130-9be7-4fce0ea43556","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","CS309P","Trims"
"426b2e7b-4cc7-4336-b778-c4f802688203","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 3","Common"
"b65d3f40-3b43-49de-94b1-a1a1c4374c3b","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","Common","Steel Stud"
"9a2aa289-fe38-4a47-aa63-051cd94db56a","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","Common","Doors"
"0b461117-2505-42ae-8eac-6cae62329d4d","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","Common","Trims"
"8ba89f69-6374-49a7-942b-ade5dbb38523","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 3","CS308P"
"ff61bf5e-fe98-428a-8d3f-6d3ffcca4bfb","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","CS308P","Steel Stud"
"1f549925-61eb-4a69-b58e-f313f07d98a7","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","CS308P","Doors"
"23100feb-bd2b-444d-818f-c5c55029addf","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","CS308P","Trims"
"2a9b83ba-c9b0-4046-85fc-343b57b7f8c1","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 4"
"ca49bb81-f598-43e6-b74e-f602b38e148a","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","Timber Framing"
"b107324f-ff2b-48c4-86fb-ac7aabfc0df2","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","Weatherline"
"35645830-e891-463a-b522-5af51331f5ce","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","Wraps/Tape Install"
"974779f9-1744-4be1-9d04-88e35530d94a","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","Promatect"
"262fe826-eaf0-4e88-9679-99f413ee5c54","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","Korok"
"2006042b-6b0f-4ed9-b302-b8044dab434b","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 4","CS310P"
"761d07bd-0857-4b0a-b10c-b20510cd00fe","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS310P","Steel Stud"
"87a8862c-7bf8-49bf-9a19-d90502bf4f7f","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS310P","Doors"
"a7063480-e1c8-4008-912b-44a7724ae3bb","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS310P","Trims"
"c77fe401-e0bb-4495-be7d-982a79f65ca1","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 4","CS311P"
"fc4fbe06-6644-47bb-9327-7d7d266ab5aa","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS311P","Steel Stud"
"c7e25b30-34fa-494d-8a48-3e7eec9df264","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS311P","Doors"
"e70b4570-7daf-463b-9259-151b01c28b7e","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS311P","Trims"
"1739ef9f-fed1-49b0-97bd-207dcfcf2e7f","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 4","CS312P"
"a2056635-1e72-4b8a-a711-02561e959aad","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS312P","Steel Stud"
"02ba54b7-6011-4c49-8fe1-25cc5878ec24","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS312P","Doors"
"a2837bd9-7a80-4a28-aacf-a0cf7ecbbcce","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS312P","Trims"
"32799df4-28b9-415b-90df-5bf1be135b9d","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 4","CS313P"
"216ca601-b637-4ec7-b235-5b53aa0ef3f9","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS313P","Steel Stud"
"2875c6f3-2431-4b0e-8030-2b7eaa3fba07","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS313P","Doors"
"74091e21-7b30-4957-a426-b8166242aa5a","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS313P","Trims"
"f50952a5-5c50-485e-a74f-779b3bcdec7a","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 4","CS314P"
"76927159-fd05-4165-9c33-accd4e57f676","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS314P","Steel Stud"
"0a30eb04-920e-40f6-9442-e356f11e6ba0","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS314P","Doors"
"aa2c7f06-fca4-4e43-bea4-6cb2b5ae28b1","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS314P","Trims"
"4f3d6f0b-1d00-4e4f-8b9a-73dbdcb2489d","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 4","CS315P"
"782ae61e-e1b3-43d3-8a03-0feb78701f3a","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS315P","Steel Stud"
"3ed5df2d-d24e-4bbd-890a-7693912a4e78","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS315P","Doors"
"2616dd0c-828d-4697-bc20-567a167b79c0","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","CS315P","Trims"
"cb2546d9-9eb7-4ed9-9d5f-3d4ee39303ea","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 4","Common"
"3c899e78-18f8-42bd-bf7c-9b854b267d8c","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","Common","Steel Stud"
"00516551-ce26-4fe8-9ca8-aad7b222ab95","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","Common","Doors"
"75d1de5d-4431-421d-bceb-be010cd454da","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 4","Common","Trims"
"d688bc4b-f1ff-4e7c-bd38-27021819bbdb","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 4"
"1f1dcbcd-658a-4468-8cb0-50bbc4cf12a1","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 4","Zone 1"
"7d42f88c-3c15-4b08-bace-5a986a58bbdf","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 1","Timber Framing"
"d7828314-6c86-4ef3-abcf-bf962ae8da76","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 1","Weatherline"
"43244c00-470b-4194-8606-81938b5eb15e","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 1","Wraps/Tape Install"
"17dd7f14-313e-453b-9d4b-66cf5889d253","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 1","Promatect"
"c5477332-12f3-43b0-aa33-bc2221f1d2e4","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 1","Korok"
"625fed7d-4032-41ce-bfdb-a32c332fe508","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 4","Zone 2"
"d46d075e-0d64-4911-a3f8-0379cc14acb1","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 2","Timber Framing"
"758c79b5-a806-4f48-9302-10ce686bc3cd","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 2","Weatherline"
"3085825f-5bf0-4097-9243-fa08e612ecd9","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 2","Wraps/Tape Install"
"c310453e-c56f-4ff6-b4b8-4718a206ea3a","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 2","Promatect"
"97042e00-ef92-420f-a696-17a0fbf4358a","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 2","Korok"
"f37b43fd-fb49-46ed-85fc-db26503ab472","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 4","Zone 3"
"240a2e60-8a90-41f6-b8ea-dab5424b907d","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 3","Timber Framing"
"fbd97f6e-2ddc-4d3d-aae7-d4c2714fc721","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 3","Weatherline"
"0584c074-e487-4a7e-a84c-7ade2cae5ec2","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 3","Wraps/Tape Install"
"7fbeb4d4-65e4-4a15-8d43-f6d106f8176d","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 3","Promatect"
"c20d0347-9a58-4038-8df9-a02667fcdc58","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 3","Korok"
"6008e4a9-a5eb-436e-bc64-ae7c8da10d89","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 4","Zone 4"
"643ea54a-42aa-488e-8dda-cec34493e3d6","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 4","Timber Framing"
"f6aeb8ce-aa0a-4b48-8cdd-859622cc7715","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 4","Weatherline"
"b70534b5-1d30-4db2-8056-3d9c5b8fc58b","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 4","Wraps/Tape Install"
"4ad0d6d0-aa3f-4cd0-b1bb-a64ad36ab597","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 4","Promatect"
"5f80ac94-8eb2-40dc-a455-aeba643b518a","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","Zone 4","Korok"
"80de4bf3-f224-4e71-b19e-a47a86f84a83","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5"
"e993a960-71e0-4a3a-a5be-02143d8fa10d","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 1"
"9b42eaba-c515-474b-8edf-c4a3b03cdfb8","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","Timber Framing"
"dcb64151-4cb8-4b3a-a861-4b916ac8e88c","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","Weatherline"
"c1d44879-16e8-4aac-90bc-b9a84f226dc2","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","Wraps/Tape Install"
"4024324f-033e-4cd5-88e0-31e53ad56500","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","Promatect"
"57f0ae0d-bb75-4017-b627-9040a6cbeba0","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","Korok"
"eb9609bf-f64c-43a8-a1f3-b048818117b7","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 1","SA501P"
"ff052bc3-4a3a-4bf4-abdc-68bea4fb15de","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA501P","Steel Stud"
"beab3104-5076-4edd-93bf-9b3a06505e42","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA501P","Doors"
"bae9aeb4-e9fd-4066-96ef-7a4e5a72c1b9","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA501P","Trims"
"718d1428-614d-438f-9cd2-51bdea17c6de","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 1","SA502P"
"f9960609-1e10-45a1-81ff-7dc46c0c6e9a","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA502P","Steel Stud"
"cafd75be-3893-4941-8316-fdd958353e51","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA502P","Doors"
"bda05310-78e3-4167-a6be-45545fa37aa1","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA502P","Trims"
"20d8c4fe-b123-44f6-b537-c4327634ed14","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 1","SA503P"
"f1268ac1-0279-4f6a-8a7f-d9dfac12e964","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA503P","Steel Stud"
"21d9c253-dd6f-4f87-b797-5c548eb6d511","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA503P","Doors"
"19b5625e-44d8-489b-acb5-d8547912aac9","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA503P","Trims"
"e88f3e62-f5d6-4f34-a78c-786d928c49b9","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 1","SA517P"
"54add2d2-1dd2-4851-a344-d6ab872012c6","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA517P","Steel Stud"
"24148243-91ef-44b7-9925-391091ece312","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA517P","Doors"
"58445f8d-c216-43ab-acb6-4a4fcbcf1921","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA517P","Trims"
"4693bb00-ec4e-4026-b8ff-9977427dbe2c","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 1","SA518P"
"8d844952-1848-4982-8451-13cb146375fd","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA518P","Steel Stud"
"c8b559f4-08fb-40bb-bede-4b21b272673d","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA518P","Doors"
"c5fbdc6f-4597-4c0f-824f-658bdbecf280","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA518P","Trims"
"41a7178b-5166-4309-88cf-0aeeefe89091","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 1","SA519P"
"118bdb4a-8e11-4258-b21a-062bbffec38e","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA519P","Steel Stud"
