"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"99a1db00-728e-4f09-be38-395caf8f966f","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"5690c4ae-ad34-4f36-8b0c-f84cd883d634","","folder-normal","pass","","step","TRUE","FALSE","Site QA","ITP-001 - Sediment Control"
"2c9f3401-02e2-4d3d-a8db-60cf8cb7ce60","","checklist-sectioned","pass","0b82de3d42fcb329e4f44fba6423241847a17a64a1404f01d3d03593ad5f078c","checklist","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01"
"4892043d-d507-5fd2-bdd7-40a180302683","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01","Lot Conformance."
"f9c1f776-9362-56eb-ab92-e10282580fda","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 03 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","4.3 - Surface Level of Pavement Courses"
"aeae7fc8-122a-5e6e-bd0a-a17a6bfcd6b7","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 03 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","AUTHORITY HOLDPOINT"
"e94a343a-91a7-45fd-a37f-3f87116bc997","","checklist-sectioned","work-in-progress","CC0394 - ITP-005 - Crushed Rock Pavement Construction REV0","checklist","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction"
"b7378cae-2a44-5ba7-8ab2-5cf7b7e183df","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","Lot Conformance."
"fccc6180-16fb-59cc-9a05-3d3e7229d75f","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","Lot Conformance.","Lot Conformance"
"242e78c7-5f37-5ab5-8e71-76a62aa78969","","holdpoint","work-in-progress","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","Lot Conformance.","AUTHORITY HOLDPOINT"
"a2060e97-7f13-549b-a1c4-4c12bee821a1","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0"
"e0281e39-939f-5c0a-955f-1c9943ca8ea7","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0","1.1 - Determine Lot Size"
"dc107aac-d42d-50d7-a00b-a5fc43870a9a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0","1.2 - Survey Set-out"
"0cd8af9a-f9f7-56e4-9eb0-a82015482b0a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0","1.3 - Material Classification & Source"
"964a7ec7-75a6-5d9b-ad8f-903fdf89bd9e","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","2.0"
"853ac95d-b7d2-579a-af0b-b918eddc68d7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","2.0","2.1 - Conformance of Previous Layer"
"45501233-daaa-5fdc-9a49-d9c62c70d653","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0"
"f6aabb25-0880-507e-bdbb-4b1a647262e0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.1 - Placement"
"b64db588-05cd-5885-aa1f-76ef1e2ab5f3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.2 - Moisture"
"79b4a1c5-7f69-589c-93d7-f89cb734b4be","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.3 - Compaction"
"b6691505-d4e9-5a72-bd74-df5e91f2201f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.4 - Test Rolling"
"8d76241a-8799-5911-a3bf-4910833e5942","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.5 - Identification of soft, wet or unstable material"
"02b15a27-35b4-5d21-856c-3c779e9b7b11","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.6 - Treatment of unsuitable material"
"5aac4a84-dd17-5d66-b5db-75ce5a27c0e5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0"
"d316f087-eff6-5439-ad2e-47b3ac1ad4d0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","4.1 - Pavement Finish"
"ce47bebd-4d71-58f2-b181-66a9367ca1df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","4.2 - Width & Alignment"
"f484b3e6-ad3c-53a9-9817-d212ede23674","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","4.3 - Surface Level of Pavement Courses"
"2760f2dc-bdbf-50ec-b2bd-51d66a97fc96","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 04 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","AUTHORITY HOLDPOINT"
"c4c1c4df-547e-4c74-996e-82da2b55e2ed","","checklist-sectioned","work-in-progress","CC0394 - ITP-005 - Crushed Rock Pavement Construction REV0","checklist","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction"
"0ba6f580-0589-53f6-9382-413c740e3abc","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","Lot Conformance."
"1dfe04f7-f338-56e0-9547-f51883d30178","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","Lot Conformance.","Lot Conformance"
"fed1d9c2-bde1-5b53-af04-02562e55b03f","","holdpoint","work-in-progress","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","Lot Conformance.","AUTHORITY HOLDPOINT"
"b8ef0b81-2129-5731-ba94-e2b4bb231c39","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0"
"d165d45b-f7c4-5405-93f1-5b8b8e771cbf","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0","1.1 - Determine Lot Size"
"6eb36aba-8747-533b-92de-21fd448c5c9a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0","1.2 - Survey Set-out"
"1289b761-d19e-5e09-8292-53bbbad7b628","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0","1.3 - Material Classification & Source"
"4622a034-b0a9-5210-b997-26600dc926e7","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","2.0"
"96908397-8a7d-57a8-89c7-f25c6dddc9e0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","2.0","2.1 - Conformance of Previous Layer"
"29f7a335-8892-56d9-82eb-b786b2944f57","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0"
"5f9f723a-fc84-573d-90ea-97d2f27a8506","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.1 - Placement"
"4795a4e2-9f44-54fd-ae00-174a5e4efd83","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.2 - Moisture"
"f45a448d-bde7-5ea7-96ec-a739dc4b9d16","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.3 - Compaction"
"70a7abda-5a68-5878-bb08-72df6ca683c1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.4 - Test Rolling"
"d4182c93-4429-5aa1-b940-fcb86c6fefec","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.5 - Identification of soft, wet or unstable material"
"d8155896-c598-5e54-b14e-2f521642d043","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.6 - Treatment of unsuitable material"
"17bcc4ca-6a2e-5a0f-8a42-f701ed1f6106","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0"
"df805a30-cb58-52dd-aab6-e30b9f9b40d1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","4.1 - Pavement Finish"
"dee82e1a-0c78-5dd2-a861-3ef77bc42d4f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","4.2 - Width & Alignment"
"76b9ab33-fad9-57c9-904f-070427eb464c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","4.3 - Surface Level of Pavement Courses"
"00b61df7-2944-5000-bf53-7f176141fdf1","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 05 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","AUTHORITY HOLDPOINT"
"04d3049e-d104-4dd1-8cdf-0be41f99bb7a","","checklist-sectioned","work-in-progress","CC0394 - ITP-005 - Crushed Rock Pavement Construction REV0","checklist","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction"
"992f9035-9511-5b66-aaa1-70e42e0adfe3","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","Lot Conformance."
"bb320421-b142-5dfd-bcf9-ebfaafb5367c","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","Lot Conformance.","Lot Conformance"
"dffec973-998c-5b1c-9e02-20fb5485234a","","holdpoint","work-in-progress","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","Lot Conformance.","AUTHORITY HOLDPOINT"
"b1e58eec-5dd5-57cc-b02d-ed7618d9bab2","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0"
"d078b459-8c32-56ae-a06f-8c36258d8844","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0","1.1 - Determine Lot Size"
"8ce50bfd-f4df-59d4-a519-b72141fa1fa0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0","1.2 - Survey Set-out"
"0969e2ee-7648-56b8-8b83-3b6ff7a8ac1c","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","1.0","1.3 - Material Classification & Source"
"42b6609b-ba32-55d5-99a4-3ff9dd5a9f83","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","2.0"
"06c0caf3-32cd-5f64-8cfe-0b9177d31d79","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","2.0","2.1 - Conformance of Previous Layer"
"618a42fb-b00e-5b8a-99f4-d62b90d6b750","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0"
"4ceb9f64-6b4d-5797-bbc7-cb2916376aeb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.1 - Placement"
"1a0c9b86-7d39-5a2f-a622-26a12ba58478","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.2 - Moisture"
"3faa7149-2538-54ff-90eb-9e38a978d462","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.3 - Compaction"
"14ffb1cc-fe3e-50d1-8ab7-0413c8147852","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.4 - Test Rolling"
"ef7c3763-4a03-5bbd-b325-0534100d7690","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.5 - Identification of soft, wet or unstable material"
"d6c6bc5c-4a10-59f8-bf47-be2117e648c4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","3.0","3.6 - Treatment of unsuitable material"
"512ffc33-b33c-5fdc-831a-534e11e728f9","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0"
"bd870d1c-e291-55c1-a4b2-a9a9d6727df6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","4.1 - Pavement Finish"
"66883b9e-279c-5b88-a8af-a28a44603cd6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","4.2 - Width & Alignment"
"528f9f6e-33ff-58af-8d86-07835e9262c8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","4.3 - Surface Level of Pavement Courses"
"adc24ed6-ecbb-533d-b404-40ab83a88ea2","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-005 - Crushed Rock Pavement Construction","Lot 06 - CC0394 - ITP-005 - Crushed Rock Pavement Construction","4.0","AUTHORITY HOLDPOINT"
"85d7276c-b709-45fa-82e8-c47d6ea5b891","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers"
"360044be-58e9-4833-a73a-0d8184536dcd","","checklist-sectioned","pass","5a8158552e70ef54aa995af0b805517eda76a869f5402e8c02fa16fbe5b93ff6","checklist","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover"
"03326274-d64b-58cc-bb91-d716e3a765ab","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","Lot Conformance."
"e304d931-f625-599a-a548-db51623e8044","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","Lot Conformance.","Lot Conformance"
"d470a8ee-b013-5740-aea1-49a5833d3280","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","Lot Conformance.","AUTHORITY HOLDPOINT"
"cdedf979-e913-5e7d-9adf-f64a6a5dd521","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","1.0"
"a8302e75-34b3-58d0-9c36-28a42a29aee6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","1.0","1.1 - Determine Lot Size"
"021ba6a0-545e-50af-90a2-cbad3478e7c4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","1.0","1.2 - Survey Set-out"
"dd7658df-91d2-5565-8ec5-e54cb978027b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","1.0","1.3 - Confirm Pavement Type"
"a8a20024-c8bd-54a8-aba1-f7a61dc7d10d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","1.0","1.4 - Confirm Concrete Strength & Colour Required"
"ea84b9d8-0054-5e11-9886-faa4dd4df7d5","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","2.0"
"4891679c-492c-51f2-aa26-d936a7273a36","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","2.0","2.1 - Preparation of Subgrade and Base Pavement"
"9c400a39-6b9b-522f-befb-5227060d5051","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","2.0","2.2 - Install Reinforcement"
"821cffb3-7c3d-55cb-a22f-3b4dbd7f8318","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Lot 1 - Concrete Pavements & Crossovers - Southern Crossover","2.0","2.3 - Concrete Pour"
