"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f81eaaf6-bb8e-4d69-a9cb-6857a4f0cd1c","","folder-normal","work-in-progress","","step","FALSE","FALSE","Colo 1 Cell 1"
"8dc15395-7890-4b51-b368-8d835d7904be","","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1"
"ebb45fcc-08d8-42ac-a5c1-a113999a4d02","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1"
"6cdaf53b-3196-4ddb-b52a-001762668c39","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1","First Fix Checks"
"b3088f55-c2eb-483f-adc5-e7781c682d4f","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1","Second Fix Checks"
"e03f3159-7b90-4625-8f94-db3f3f1359a5","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1"
"68538c82-8962-40fa-9080-bd31758448b2","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1","First Fix Checks"
"32c3f4a3-6d6f-4e26-ac6b-33bfa793c159","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1","Second Fix Checks"
"9ffa301e-c986-4471-8e1b-e48ea59a5df1","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL"
"cf572a96-0a7e-4721-a383-765921d94f58","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL","First Fix Checks"
"23943f4c-41b2-42d4-87f4-0da60a2b6cec","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL","Second Fix Checks"
"5f0f9c8b-9430-4093-8042-74114f686477","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY"
"60dde24d-835e-4fff-a95a-2ebee1ccf4de","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY","First Fix Checks"
"9ded0e38-2df6-4aad-8c70-c2bf79e68826","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY","Second Fix Checks"
"8d44e741-fb39-4a9e-a585-5ff88a55d462","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1"
"98722dbf-5226-4142-bf68-6ad6efd4df85","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1","First Fix Checks"
"88abcf0b-bf32-4a46-a8f1-52a6381a4e69","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1","Second Fix Checks"
"16441ccc-470b-4cb7-b675-301fbc6a3c65","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1"
"72bf29e8-d4e1-4421-9a60-fe87b3be5f75","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1"
"78157f58-cb94-4f86-91e2-b3646b9c2fa5","","checklist-flat","not-started","Main Earth Check Sheet","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1","Main Earth System Colo 1 Cell 1"
"6e6831dd-44ee-46bd-988b-0ee227bca7c4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1","Earth Connections Colo 1 Cell 1"
"aa1aeee8-742a-5619-982d-2c1931210083","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-27   From - CE3-ADP01 To - CE3-AHU08","Tested"
"36a1ced0-7d2e-4f24-ae54-ba3ac915b3f4","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (2d4d1359-f6d0-5146-b709-913964f2b83f), checkpoint-no-status Cable Details(19072697-123a-5ad8-8698-597b9bec8395)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-28   From - CE3-ADP01 To - CE1-ATS05"
"5e365706-7251-54c0-b0dd-714c6f272850","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(6877179a-2b50-55ce-ae8f-fc8cc4a4fed1): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(6877179a-2b50-55ce-ae8f-fc8cc4a4fed1): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-28   From - CE3-ADP01 To - CE1-ATS05","Test Results "
"ae1109cd-fc25-5ea9-9c39-9bb89029ab60","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-28   From - CE3-ADP01 To - CE1-ATS05","Tested"
"38af1db9-0a89-427a-942d-8479d79f4948","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (1bfeb68e-9937-5181-8eaf-a91f16d2f56d), checkpoint-no-status Cable Details(e006b703-b23c-54c5-82ec-9c000b4d59f5)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-29   From - CE3-ADP01 To - CE3-ATS06"
"3ea17fb3-2847-52c9-b171-aa898c26c7f2","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(d363c866-bd35-55e3-be7a-f73d7436077e): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(d363c866-bd35-55e3-be7a-f73d7436077e): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-29   From - CE3-ADP01 To - CE3-ATS06","Test Results "
"290ef405-1a18-564d-b489-718cf72fc90a","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-29   From - CE3-ADP01 To - CE3-ATS06","Tested"
"f7a649d2-b8ec-4275-bb7d-ce3f7bc4e405","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (258130b4-de8f-5c61-a0ad-45a8d5cc2682), checkpoint-no-status Cable Details(bdb17f4e-0efb-5450-b1df-c49e237f42a1)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-30   From - CE3-ADP01 To - CE1-ATS06"
"8f68fcaa-cda5-5734-9870-91604ef172ac","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(d14b677a-ad67-57f1-8bbd-f9ddb59487cd): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(d14b677a-ad67-57f1-8bbd-f9ddb59487cd): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-30   From - CE3-ADP01 To - CE1-ATS06","Test Results "
"afdc49a0-f0ac-5e14-a9c3-1c31c6c2946a","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-30   From - CE3-ADP01 To - CE1-ATS06","Tested"
"903567fa-f619-4230-a052-1e5e16e5113d","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (10f6732e-2e9e-5996-9b92-d52005c7750d), checkpoint-no-status Cable Details(ebec0b4a-0b17-5498-8847-40c660591df0)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-31   From - CE3-ADP01 To - CE3-ATS05"
"1c2bdc92-841e-5135-ba2b-51ce4bba061f","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(c2d0a393-3bf8-574f-804e-20a16b5294c7): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(c2d0a393-3bf8-574f-804e-20a16b5294c7): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-31   From - CE3-ADP01 To - CE3-ATS05","Test Results "
"f8bc27aa-db53-56d7-a3d3-6b65c1e9d5c4","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-31   From - CE3-ADP01 To - CE3-ATS05","Tested"
"a35a5239-c9c1-4bb2-97c0-d86361380872","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (3f86367d-31be-5e3b-a92f-41b376bb135b), checkpoint-no-status Cable Details(17e04e41-bf6b-582b-9538-c63b5a4dc55e)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-32   From - CE3-ADP01 To - SPARE"
"56d310b2-b987-5296-b28e-71739b850711","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(8d95672d-4cbe-55c5-a593-443686d26164): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(8d95672d-4cbe-55c5-a593-443686d26164): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-32   From - CE3-ADP01 To - SPARE","Test Results "
"335e58cf-2dbb-5542-b53b-bd0c07d98686","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-32   From - CE3-ADP01 To - SPARE","Tested"
"330027d9-dba3-4f38-bf71-46ac36d6176a","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (74f94a46-873b-5273-b6ea-8f725aabae3a), checkpoint-no-status Cable Details(74b4ddd2-e091-5595-afdd-a0ed4fccbe04)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-33   From - CE3-ADP01 To - SPARE"
"e14ff4b8-cba7-56bd-a839-0189cc5afed1","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(dd8f0cbe-e7ca-5190-b961-58a04ca39935): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(dd8f0cbe-e7ca-5190-b961-58a04ca39935): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-33   From - CE3-ADP01 To - SPARE","Test Results "
"699caf1e-7d6b-5349-accb-a0b6a25701d3","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-33   From - CE3-ADP01 To - SPARE","Tested"
"f68d637c-6e6c-4080-ac31-4ac752843f32","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (f722a8b5-b797-5d04-a00c-94ab4f4f24ac), checkpoint-no-status Cable Details(260d478b-c97d-5b71-a7a7-ed884633cffe)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-34   From - CE3-ADP01 To - SPARE"
"4184063a-3c1e-5afb-ab5a-6b626fb082d1","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(a5304c67-e7d8-5884-9c64-c9075580db65): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(a5304c67-e7d8-5884-9c64-c9075580db65): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-34   From - CE3-ADP01 To - SPARE","Test Results "
"73e17bbf-76dc-56ae-b269-2b33c90be5a6","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-34   From - CE3-ADP01 To - SPARE","Tested"
"16d72278-a780-4a92-baef-bc5014f0a2bb","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (994494e2-2b85-570f-9ac5-2cae66797263), checkpoint-no-status Cable Details(63301a3b-75fa-5b0d-b1c3-ec465be7f58f)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-35   From - CE3-ADP01 To - Fuel Farm Pump ATS"
"db8f8ea6-9ac3-53c9-980d-3d21f6ee12ab","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(7d6bb41c-46f1-57bb-8ed8-354a1fadb603): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(7d6bb41c-46f1-57bb-8ed8-354a1fadb603): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-35   From - CE3-ADP01 To - Fuel Farm Pump ATS","Test Results "
"e6995445-5c53-5080-a1ca-d0057bab168b","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-35   From - CE3-ADP01 To - Fuel Farm Pump ATS","Tested"
"523c2629-966f-45f2-8ff6-7ef7b0e87fe5","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (af51e931-4c60-54e5-a973-e209ff4327d3), checkpoint-no-status Cable Details(45d6c212-25c8-5642-a280-97e38e038819)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-36   From - CE3-ATS01 To - CE3-AHU01"
"e35db1f3-0663-59ff-bb78-c493c4702eb4","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(922f56fc-0187-559e-bb37-ae1c9c64298e): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(922f56fc-0187-559e-bb37-ae1c9c64298e): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-36   From - CE3-ATS01 To - CE3-AHU01","Test Results "
"9cb617cb-d0fa-5d11-acb9-61481a244b69","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-36   From - CE3-ATS01 To - CE3-AHU01","Tested"
"27e5dc85-c3af-4bd4-8245-e1cdb61c40c0","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (f0edb26e-bb53-596c-a5a0-2e2e1c4f49b9), checkpoint-no-status Cable Details(1ca7f4f5-bf64-5508-8437-8ce23d6e975b)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-37   From - CE3-ATS02 To - CE3-AHU03"
"4fd5232a-16f8-5749-a5d3-9390776be6a1","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(32a7d758-8e62-5922-84f7-634f46bdb424): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(32a7d758-8e62-5922-84f7-634f46bdb424): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-37   From - CE3-ATS02 To - CE3-AHU03","Test Results "
"4a0418b9-5538-556d-b658-701e84293b43","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-37   From - CE3-ATS02 To - CE3-AHU03","Tested"
"3beb791f-0a05-40ec-8694-fa9d22bf30d3","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (33e7ba86-dcd0-5c3e-82f0-3da97999e61b), checkpoint-no-status Cable Details(3be1b37c-f198-5441-819c-f7ae5dcafa90)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-38   From - CE3-ATS03 To - CE3-AHU05"
"2ef18833-4ad2-5c81-816e-ff0e8ca33e0a","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(928852c6-ba91-5a1a-a1a4-d25da6b67eed): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(928852c6-ba91-5a1a-a1a4-d25da6b67eed): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-38   From - CE3-ATS03 To - CE3-AHU05","Test Results "
"c785d5aa-74b7-5ce7-bc02-70544c9b8f65","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-38   From - CE3-ATS03 To - CE3-AHU05","Tested"
"9aecd028-4308-446e-b05d-d8cb50f8ce07","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (6ab4e951-7f0e-553d-939b-220c5b8b04a8), checkpoint-no-status Cable Details(525ca4ca-2ef4-5798-b3e7-6354c7a192b3)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-39   From - CE3-ATS04 To - CE3-AHU07"
"e996b0d8-2a0b-596f-ab9d-e4649365b4b3","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(1a824e46-4591-5daf-a104-981cf4750fbf): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(1a824e46-4591-5daf-a104-981cf4750fbf): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-39   From - CE3-ATS04 To - CE3-AHU07","Test Results "
"862448d7-546f-5045-b4d2-370da1e8df0b","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-39   From - CE3-ATS04 To - CE3-AHU07","Tested"
"f81146b2-53f8-4c67-87c9-0896c2406567","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (aca6d355-bebc-526b-9ed6-0edbf7d87276), checkpoint-no-status Cable Details(473f747f-9701-551a-b2ef-7fd5ba1129d1)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-40   From - CE3-ATS06 To - CE3-NLP01"
"1e89e8e9-61cd-5c02-b715-155b18f56c64","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(3e502584-1b21-5d95-b217-25b2ce9480f8): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(3e502584-1b21-5d95-b217-25b2ce9480f8): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-40   From - CE3-ATS06 To - CE3-NLP01","Test Results "
"48582bb3-30a9-5215-bc00-762ce9705e03","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 3","Electrical Checks","Mains & Submain Cabling","Cable Ref. C3-40   From - CE3-ATS06 To - CE3-NLP01","Tested"
