"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"10a353ae-59c5-4eb5-a430-4f310e17c290","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil"
"09961241-9785-428d-af94-a905941a5ee2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage"
"dc2aec0e-58a5-4c78-b1fc-967eabb3fb7c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater"
"4f49ebcd-04e8-47ca-84f0-26037017b032","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater","Stormwater - Manholes"
"e4e80314-b341-42a2-a28f-d4995e38c6dd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater","Stormwater - Manholes","Manholes 1."
"f1ec966d-90e8-4b9b-a2e0-ef17d847c89c","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Cleaner & Sluice Area","Handover"
"d48e2344-5bbd-4748-a910-7c0a0a69d389","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Store & Linen Area"
"a75a94b6-0d47-4583-b1b6-078a7493b451","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Store & Linen Area","Preline"
"1e154312-db0d-4f11-b1fa-0befec52f090","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Store & Linen Area","Handover"
"f1bc0e64-c5c5-4d62-b9a5-abeebc066b15","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Corridor 2"
"3e5a1617-48cd-4d02-bdb5-84ba947e7590","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Corridor 2","Preline"
"44e9e702-d5c3-4251-a6b9-4914b3bee9e8","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Corridor 2","Handover"
"f6748d4d-ff4b-4cbd-8c38-3e001b2a1508","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Lounge 1"
"da5a8d6c-71db-404c-b025-b7ca81a34554","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Lounge 1","Preline"
"08930131-80e1-4476-868e-3eee45cb9c8c","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Lounge 1","Handover"
"28cbdec6-26f6-4e99-b1d0-e6cd1b27c18b","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Lounge 2"
"8d6e933c-f2bc-4bbe-81c9-ca46bd7799d6","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Lounge 2","Preline"
"e371b87b-904a-4f58-bb20-f7bcb8100df7","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Common & Service Areas","Lounge 2","Handover"
"ae922b79-bc6d-4c34-8060-d57a9a27fa09","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Service Areas"
"7e6e99cc-9b60-43b1-b1e7-ecd28a709763","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Service Areas","Service Riser"
"05048b12-dc6d-4dca-be76-80ebb9248550","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Service Areas","Service Riser","Preline"
"29bb1f02-6e59-4ed9-b998-0efe7085c401","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Service Areas","Service Riser","Handover"
"bdcb5b4a-7a3a-4ef2-87fd-99cda3b8839f","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units"
"cea26711-be34-4840-ad17-3199393207fd","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1001"
"aa5621b6-ebc9-4c4f-86b4-93135d67dc73","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1001","Preline"
"6eb9db33-9488-4976-bf9d-dc88fa878a4e","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1001","Handover"
"76112f2b-d40a-4758-9c7c-7c1fa0b1b065","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1002"
"e244a235-08ba-4983-a51e-04911758549b","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1002","Preline"
"363cd940-3250-45e3-8898-717bf66be959","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1002","Handover"
"99186442-769b-460c-8535-1ea1c69a360c","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1003"
"e93ecf8a-4a23-408d-8b23-7429e9ea57c0","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1003","Preline"
"ed84063e-bc89-47a7-9f90-85c3b68be1ae","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1003","Handover"
"17cc5fba-86ab-48ef-8499-7855777fb4c2","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1004"
"8a783ec6-f23c-4264-9f60-3d9d30ef251d","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1004","Preline"
"37ec6cce-9d9a-48ab-952d-fdc98986a20a","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1004","Handover"
"c5775f40-b877-49d8-9006-47009dde22bb","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1005"
"1178d12e-401f-4eb3-bbaf-961dd1ca38bf","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1005","Preline"
"b1ed52b4-d776-4818-86d5-c1a6d1b16aa9","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1005","Handover"
"4fb65090-fcce-4283-91ff-036bccbe32c7","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1006-ACC"
"b75632c2-0930-4a73-83c7-5fde02e1bd17","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1006-ACC","Preline"
"6c24ebdd-49ca-429f-a2a1-695817a41994","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1006-ACC","Handover"
"92effdb7-9634-4ce3-881e-47cb71967bf5","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1007"
"b2652807-fc51-43a1-a848-9d1e8b7ea838","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1007","Preline"
"7e9f4e0f-f8a0-4a14-b747-2d81b1f6f8a3","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1007","Handover"
"10c7c652-3c4c-4548-bceb-737d13308926","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1008-ACC"
"79360da6-e0bf-4b9e-856d-87a766e02800","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1008-ACC","Preline"
"6e04333a-eb68-4c5f-823e-737f8133ae39","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1008-ACC","Handover"
"824dccf9-10ab-48a9-9434-dc7d0328d4b9","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1009"
"2b1bc301-b2d5-4508-b084-c80eff731bf1","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1009","Preline"
"4cf14f15-5a4b-4df5-a988-50fd9df2d92f","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1009","Handover"
"2c0c5f79-147e-490f-8fcb-5aaf3ba81a4b","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1010"
"a2e2c0e8-e5c1-4768-892b-2234c7a7a4f1","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1010","Preline"
"6cc68c78-1273-41ea-8fdf-d8ce641121bd","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1010","Handover"
"2a9b04d5-e5ff-4247-96d0-913f259af184","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1011"
"5d753df7-a1e6-431c-a6be-8562efc912be","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1011","Preline"
"0ebf855e-fb1b-4c9b-88f2-8adbf0b15bc7","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1011","Handover"
"0208489c-e34a-4812-b3f7-10f169d4d00a","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1012"
"53ec33b2-6b85-498f-a52f-66ee1a67b3a0","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1012","Preline"
"30f11d5a-92ea-4d4f-b802-241c6f0eb827","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1012","Handover"
"c667cc81-82dd-4332-9793-958b69c02c80","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1013"
"1a88e947-8477-4634-8676-513cddc33f23","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1013","Preline"
"e9522e47-c009-4360-888d-d979b56da2cf","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1013","Handover"
"e8920678-d229-4b81-bcf4-ebd06dbab588","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1014"
"5f4d01ed-9e23-48a8-b859-66150e90a273","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1014","Preline"
"1b7fa90e-e756-414a-a0b2-d1ab59d14204","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1014","Handover"
"b4e10e23-f007-41bf-984d-39fad22dd239","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1015"
"c20ffb5d-133e-482e-adf0-93e511da07ff","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1015","Preline"
"eda29e65-e4a2-4e14-8699-2382ceba0eaf","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1015","Handover"
"959ea2d8-14ae-4d91-91f7-36f3de77602f","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1016"
"3e708b54-05c4-405b-a761-8ae8f233fa81","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1016","Preline"
"08db96d6-460a-4fc6-86bb-bc2bc1541673","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1016","Handover"
"f29968e2-72f6-4b9a-93a5-9691faa067fb","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1017"
"01e389cf-60c5-4e09-94df-2d42e1a0b73c","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1017","Preline"
"165d8ab6-5ee5-4dc9-8870-9766e0539fe5","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1017","Handover"
"02ecd795-325e-40bc-ba1e-757c01ac4f0f","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1018"
"cc717bda-8110-4cc9-a67b-bcf913e04f2f","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1018","Preline"
"a3f05e24-0144-4530-983c-325485210e11","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1018","Handover"
"aec4185e-ab2b-4b55-9023-9e298ac95ab0","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1019"
"eefe2204-87be-4af1-b5f7-edba7a791974","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1019","Preline"
"027a4ff5-9232-4b87-aacc-ad58c672f944","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1019","Handover"
"1216d047-66a3-491e-bfcf-9e3a9381ee99","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1020"
"56eda96d-ab40-4330-b439-9e256bbe354b","","checklist-flat","work-in-progress","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1020","Preline"
"e3f13bfc-75c4-4e41-a91c-f5685bb7f2fa","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 4","Care Units","1020","Handover"
"f5582d8f-0d74-49ae-9830-7387ae00bc27","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 5"
"bac166b7-c9ae-4c2e-b62a-762db668fab2","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas"
"e6f50089-2976-4591-9199-9a9330144b12","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Stairs 6 & Lobby"
"6bb02861-7d09-4304-a6da-c497a7f39450","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Stairs 6 & Lobby","Preline"
"cb3a8542-5f18-4c12-9a1e-d8943241929c","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Stairs 6 & Lobby","Handover"
"a1d25f71-8ae3-47f6-be0d-da021ee99f33","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Stairs 7 & Lobby"
"38cbe948-24b9-408b-a0a6-5bcc80337b72","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Stairs 7 & Lobby","Preline"
"865e4380-19ad-4501-9672-a631e451caa7","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Stairs 7 & Lobby","Handover"
"81512505-abde-439c-9316-6b072982137d","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Care Hub"
"03da54eb-2386-4516-954b-d870f4bb3ca3","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Care Hub","Preline"
"8153e1aa-ac06-4dec-a7ef-40be2e66fe51","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Care Hub","Handover"
"6027fe56-4be9-4c4e-89d3-1d804a727c5b","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Treatment"
"6725fa5a-92c6-4ecd-9851-8dc3c3873fe5","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Treatment","Preline"
"ca4c4a6f-334a-4026-9f6e-f3a0cc69c97a","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Treatment","Handover"
"dca86a74-a17c-4597-9e42-a3dd2fdff99e","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Dining"
"24aee883-96f5-40d1-b62a-26797d9fe036","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Dining","Preline"
"a753efe8-1be8-4718-8773-4f699bf45655","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Dining","Handover"
"f4792e18-759d-4a8f-a39e-28fa3078e377","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","COMMS"
"b53ba081-7b0b-41bf-baa5-c2c02f4b686d","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","COMMS","Preline"
"c02f51af-9e96-44e6-b27a-0d52fcfed2f1","","checklist-flat","not-started","H - R - Handover","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","COMMS","Handover"
"7277d6c6-8219-4d2e-b287-15ca530b0feb","","folder-normal","not-started","","step","TRUE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Corridor 1 & AC WC"
"735de158-77e7-4d41-ac0b-4b07f44034be","","checklist-flat","not-started","47302d40fc6ea4b221f30662180e6677a46b1f98983147a14326ca296a6c70fc","checklist-flat","FALSE","FALSE","B01","Fitout","Level 1","Area 5","Common & Service Areas","Corridor 1 & AC WC","Preline"
