"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2c88abe4-5e69-446b-85bf-f805bf27f7e6","","folder-normal","pass","","step","TRUE","FALSE","Forest Glen Stage 1 "
"ee6ad9f1-723e-43ab-b06f-68097c4e1ef7","","checklist-flat","no-status-started","93bd1be2dc3f7d66098628adff5b0a88d6a562baf6b97b6716aee51438f745bf","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Job Details"
"37638fda-86cf-473f-9bed-9409adeed905","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Site Info"
"ca111cc6-3ee9-4628-976b-07b9e31c660e","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Latest Drawings"
"40977118-594f-4fe3-97f7-54f847f5aa90","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Scope of Works Attached"
"21f60bfc-0d33-4ac9-8881-43cc1ae40b4d","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Additional Pre Start Docs"
"f3fd13f2-7a41-436a-ab8a-faeaf42951e6","","folder-normal","pass","","step","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety"
"4c12fc47-922e-477b-b1d6-350110475d3d","","checklist-flat","no-status-started","df00e11d689b0cd5fdda29373d1dc053d0812dccb7e91a591d365a6a64c0011e","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents"
"3f8f5243-fa5f-4f43-998c-335856ccc861","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents","All  Pre-start H&S Documentation Completed, Reviewed & Attached"
"1e095b21-9591-429d-9c2a-55c72d345cc0","","holdpoint","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents","Request Main Contractor Approval"
"f45c08ce-791e-4931-b739-de639b39ce0b","","folder-normal","pass","","step","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S"
"c5e5ea0d-5364-4fa0-945b-81dac9678dc3","","folder-normal","pass","","step","TRUE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","July"
"92721a91-a7f5-5954-9aad-dc20d4671264","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","July","Toolbox Talk - 12/07/2021"
"e9d5b1e0-6903-5a41-a206-625aa667ec2e","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","July","Toolbox Talk - 27/07/22","Request Signoff"
"4ce980f2-6d65-4937-8c89-1edb23f5bae9","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","July","Toolbox Talk - 28/07/22"
"084ca722-36b7-5a8c-a35f-303a6d802a99","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","July","Toolbox Talk - 28/07/22","Toolbox Talk Details"
"efbd1423-5f7c-52b2-9c28-d6df0b8d3647","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","July","Toolbox Talk - 28/07/22","Meeting Details / Attendees"
"1f190a84-345c-5ac1-9237-d484c4cbb51c","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","July","Toolbox Talk - 28/07/22","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"70c034dd-0296-59eb-b10a-2a423e6ef93d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","July","Toolbox Talk - 28/07/22","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"a54a6067-b352-5d5f-8e10-9e0a5584ea7d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","July","Toolbox Talk - 28/07/22","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"a9103040-7cf6-5323-b501-db08ddb53c6d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","July","Toolbox Talk - 28/07/22","Safe Observations reviewed / discussed"
"2b412937-856b-53ed-a635-fab5c9dca808","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","July","Toolbox Talk - 28/07/22","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"cf6e0ea8-14fb-5a37-8280-0296ae01f638","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","July","Toolbox Talk - 28/07/22","Request Signoff"
"85d1277b-34ba-4c02-9f4e-815f7da1c621","","folder-normal","pass","","step","TRUE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August"
"af2b118f-773a-4582-9cd7-77b6aab66eb1","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 1/08/22"
"21597622-c190-5ac5-9d13-122da2accbca","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 1/08/22","Toolbox Talk Details"
"0da0e3f9-67e2-5ab2-aa5e-7710ed93a0da","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 1/08/22","Meeting Details / Attendees"
"c796d56a-ef95-59ee-9a00-a2e9041ff5c5","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 1/08/22","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"3803fd3c-9a85-5dde-a22a-28c684748ea1","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 1/08/22","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"49a0f36b-c392-5346-bebd-240985855abf","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 1/08/22","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"ca837b9b-4f1f-5f43-be4e-58ba5e0f1d46","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 1/08/22","Safe Observations reviewed / discussed"
"8a50fc09-d6b0-5a95-90fb-08fe11b06c4a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 1/08/22","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"38da8a5a-ef26-556c-aa9f-5d9075495e35","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 1/08/22","Request Signoff"
"fbcde376-3026-4ceb-9311-2c35341d8399","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 2/08/22"
"82e9b016-c544-5d16-b184-9a17b9e99ec0","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 2/08/22","Toolbox Talk Details"
"32b704d3-0343-5c3b-9b29-f0bc21db1e99","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 2/08/22","Meeting Details / Attendees"
"b6e45fd2-3fde-501b-88e8-7c8a99655eaf","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 2/08/22","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"f85fdb47-9de5-55a2-8206-839dcfee39ea","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 2/08/22","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"c986d493-8fd7-5d96-8202-3fe927feeb41","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 2/08/22","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"2bc10f83-a16d-500d-af4b-6090621c5db0","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 2/08/22","Safe Observations reviewed / discussed"
"3233fa9d-f9ea-5c23-abc3-f8a9a6f8373d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 2/08/22","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"2892b3e0-5095-5745-9f57-5bde311ab3e2","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 2/08/22","Request Signoff"
"b2a2a9d7-750e-400f-bfbf-b5169388d7e2","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 3/08/22"
"c9dfc1c9-0660-5e36-84d2-6090f6332a37","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 3/08/22","Toolbox Talk Details"
"1d9b93bf-8894-5301-b069-45fc34ded810","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 3/08/22","Meeting Details / Attendees"
"e6b7fd1e-4794-52a6-accd-b715debd6b68","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 3/08/22","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"8eea318f-9ad2-5de8-8c8f-ee339a64af31","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 3/08/22","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"a94bf20e-9172-5e56-839f-664c0fc159b7","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 3/08/22","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"2fa38500-9740-579b-b017-609102402ff7","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 3/08/22","Safe Observations reviewed / discussed"
"071ead05-8bf4-5fd9-9bf3-f502a0634741","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 3/08/22","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"d01bde4a-5d93-5062-b3d5-7e041bc71a6a","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 3/08/22","Request Signoff"
"33b06ae2-db8c-4c0f-859b-c9eb3b32804e","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 4/08/22"
"92f8e600-7685-5f20-80db-fdacef8908ac","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 4/08/22","Toolbox Talk Details"
"0ae54d9e-f2ef-57e0-8c18-7157b08a2667","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 4/08/22","Meeting Details / Attendees"
"f086768b-8c54-50ff-8a55-4d139e29e3f6","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 4/08/22","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"b8dfe203-c3a6-50e3-ac37-42881fb14a46","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 4/08/22","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"7c98d934-1c5c-5300-bd80-f3d059ab4ea2","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 4/08/22","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"d9d0d422-ae22-5286-ac1f-0aa54a1b964c","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 4/08/22","Safe Observations reviewed / discussed"
"b8dd28b9-c500-5301-8f1a-866ef1cdbbb0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 4/08/22","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"22fd7822-7bc3-5588-8009-e8e86465bace","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 4/08/22","Request Signoff"
"3cabeafe-b3d5-4705-9188-cfee09591256","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 5/08/22"
"ac7f4b48-3820-5a5b-ab13-ac5316c1b01d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 5/08/22","Toolbox Talk Details"
"771f2c0c-c121-5b35-b5e7-6f1c7cab540a","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 5/08/22","Meeting Details / Attendees"
"ce2885ce-9fba-5479-a826-a3223b04cbb9","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 5/08/22","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"3bf59491-0a7d-5aaf-8a3f-a2bcf2bc6619","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 5/08/22","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"8ff391df-d673-5e6d-b5d3-6d51305f5c67","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 5/08/22","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"85437683-1ed2-5618-b4e8-4a13fc6ab0ca","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 5/08/22","Safe Observations reviewed / discussed"
"6b1e4239-9131-5b34-80fc-c0d32a3748e8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 5/08/22","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"3246645f-60e5-58e3-ae23-f448d2074e53","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 5/08/22","Request Signoff"
"800d8121-5e3e-4e1c-9cb4-2523f332a55d","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 9/08/22"
"b0caeec2-a835-510f-a51f-bcd347abe9b2","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 9/08/22","Toolbox Talk Details"
"9e061d3f-4f7e-59c6-abf6-bdf5ae03d93d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 9/08/22","Meeting Details / Attendees"
"944a0adc-b01e-500c-8d54-9dccc412c79c","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 9/08/22","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"fdc50bc9-31ba-5db3-80bd-d43af51c8967","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 9/08/22","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"ada0cd60-c2e9-5193-98c4-094a83196f38","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 9/08/22","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"a0e3ffbf-d4a0-5712-a019-4bd3bd0e4ae9","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 9/08/22","Safe Observations reviewed / discussed"
"3b860de9-ef66-5ccb-a826-b152f9dedbdd","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 9/08/22","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"cd356dc1-d442-5283-b5f0-136b25b7943f","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 9/08/22","Request Signoff"
"811d17d0-df27-4b6a-8e7a-f8e2707918a8","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 10/08/22"
"a0f807a9-c9b4-5fcf-9ddc-4c4ab7ceea21","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 10/08/22","Toolbox Talk Details"
"3ba52578-add1-5a6c-9cc9-4f5afed643b9","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 10/08/22","Meeting Details / Attendees"
"ddebea39-c01e-5973-8d18-3881385355c7","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 10/08/22","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"5814604e-8882-5b03-aac3-33591ccd877f","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 10/08/22","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"2cc96bdc-120b-5ef9-bdd1-04acca9b0f82","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 10/08/22","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"f6405583-3dec-5d64-85b3-0c1c1dbe4dda","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 10/08/22","Safe Observations reviewed / discussed"
"3fbbb283-81e3-54be-aade-d45b4e3d6e53","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 10/08/22","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"e5659b8a-24d5-5858-b545-3cf3ce5229ff","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 10/08/22","Request Signoff"
"35e43fc6-6a9c-4f00-91e0-a2d357fa73f2","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 11/08/22"
"c106da44-2160-5124-904e-799366b3b210","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 11/08/22","Toolbox Talk Details"
"ba67ef0e-b41d-54d4-a896-9abc585f996f","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 11/08/22","Meeting Details / Attendees"
"376ef86a-5450-5177-9976-7fec55db44a4","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 11/08/22","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"a0bbd866-e4e4-5beb-a359-faf6f6a0ee0a","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 11/08/22","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"7c0c578b-1ab2-5b01-9339-496768f929ef","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 11/08/22","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"e0896326-a944-585e-9221-9d61c83672be","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 11/08/22","Safe Observations reviewed / discussed"
"69983aac-facd-5cd2-a1e6-61dad967c9d3","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 11/08/22","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"19677d3f-01f1-55df-8854-89667dfe3b4c","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 11/08/22","Request Signoff"
"943f4a25-80fe-4883-8906-e77f7c13651c","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 15/08/22"
"fc9b7f06-499c-5f15-9b9f-ef6cabc9988c","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","2022","August","Toolbox Talk - 15/08/22","Toolbox Talk Details"
