type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Grout Record",,,,,,,,,,,,,,,,,,
label,• Compressive Strength Test Report,,,,,,,,,,,,,,,,,,
checkpoint,2.4 - Soil Nail Acceptance Test,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R64,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Clause 5.1 - TfNSW R64,,,,,,,,,,,,,,,,,,
label,• Clause 5.2.2 - TfNSW R64,,,,,,,,,,,,,,,,,,
label,• Clause 5.4 - TfNSW R64,,,,,,,,,,,,,,,,,,
label,○ A total of 3% of permanent nails must be subjected to Acceptance Test.,,,,,,,,,,,,,,,,,,
label,○ The acceptance test will be considered successful if all of the following are satisfied:,,,,,,,,,,,,,,,,,,
label,(a) A total creep movement of less than 2 mm between the 6 and 60 minutes readings is measured in Creep Test hold period; and,,,,,,,,,,,,,,,,,,
label,(b) A total creep movement of less than 1 mm between the 60 and 180 minutes readings is measured in Creep Test hold period; and,,,,,,,,,,,,,,,,,,
label,"(c) The creep rate is linear or decreasing, when plotted against the logarithm of time throughout Creep Test hold period.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Acceptance Test Report",,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,2.5 - Slope Preparation,,,,,,,,,,,,,,,,,,
label,"Ref docs - TfNSW R64 CL. 6.2, TfNSW R68 CL. 4.2",,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Inspection and approval of surface preparation for mesh placement and shotcreting.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,2.6 - Horizontal Drains Installation,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R40,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Clause 3 - TfNSW R40,,,,,,,,,,,,,,,,,,
label,• Clause 4 - TfNSW R40,,,,,,,,,,,,,,,,,,
label,• As per IFC Drawing,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Horizontal Drains Installation Record",,,,,,,,,,,,,,,,,,
label,• Horizontal Drainage Installation Checklist,,,,,,,,,,,,,,,,,,
label,• As-built Drawing,,,,,,,,,,,,,,,,,,
checkpoint,2.7 - Sl72 Galvanised Mesh,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Steel reinforcement SL72 2N12 1200mm long is centrally located in both direction at each soil nail.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,2.8 - Grassroot Mattress,,,,,,,,,,,,,,,,,,
label,"Ref docs - IFC Drawings, Manufacturer's Specification",,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Grass roots erosion control geotextile matting (or equivalent) is correctly installed.,,,,,,,,,,,,,,,,,,
label,• Mat reinforcement pins are corrected installed.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Shall be installed as per IFC Drawings / Manufacturer's Specification.",,,,,,,,,,,,,,,,,,
checkpoint,2.9 - Preparation for Shotcrete Placement,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R68,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Clause 4 - TfNSW R68,,,,,,,,,,,,,,,,,,
label,• Protect the drainage system against contamination to ensure proper functioning.,,,,,,,,,,,,,,,,,,
label,• Steel mesh support anchor bars are correctly installed.,,,,,,,,,,,,,,,,,,
label,• Firmly fix steel reinforcement to prevent movement and vibration while the shotcrete is being applied.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Shotcrete Inspection Checklist",,,,,,,,,,,,,,,,,,
checkpoint,2.10 - Shotcrete Application,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R68,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Clause 7 - TfNSW R68,,,,,,,,,,,,,,,,,,
label,• Apply shotcrete in two successive layers of 50mm (and not exceeding 75 mm) thickness for a total of 100mm and with adequate adhesion to the surface or previous layers of shotcrete to prevent slumping or sagging.,,,,,,,,,,,,,,,,,,
label,• Shotcrete must not cover or impair the function of slotted pipe drain or strip drain outlets which protrude through the shotcrete layer.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Pouring Record",,,,,,,,,,,,,,,,,,
checkpoint,2.11 - Shotcrete Test,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R68,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - 6.4.4 TfNSW R64, In accordance with mix design",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Concrete Test Report",,,,,,,,,,,,,,,,,,
checkpoint,2.12 - Steel Wire Mesh installation,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawing,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Steel wire mesh (TECCO® or other equivalent). Shall be installed as per IFC Drawings.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Mesh Installation Checklist",,,,,,,,,,,,,,,,,,
checkpoint,2.13 - Surface Excavation,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R64 – 3.3,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - 3.3 – TfNSW R64, As per IFC Drawing",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Earthworks Record",,,,,,,,,,,,,,,,,,
section,3.0 Post Operations,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Review of the Site,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawing,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Completeness of the documentation,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,Works complete,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
checkpoint,Lot Conformance,,,,,,,,,,,,,,,,,,
select,Lot Status,"Awaiting Hold Point Release,Awaiting NCR Closure,Awaiting Test Results,Awaiting Verification,Cancelled,Closed-out,Outstanding,Work In Progress",,,,,,,,,,,,,,,,,
text,Lot opened date:,,,,,,,,,,,,,,,,,,
text,Lot opened by:,,,,,,,,,,,,,,,,,,
text,Date lot closed:,,,,,,,,,,,,,,,,,,
button,NCR raised?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Raised Date:,,,,,,,,,,,,,,,,,,
button,NCR closed?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Closed Date:,,,,,,,,,,,,,,,,,,
text,NCR Number:,,,,,,,,,,,,,,,,,,
text,Comments,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
checklist,SYM-0388-ITP-003 Bored Piles [C],itp,,,,Yes,SYM-0388-ITP-003 Bored Piles [C],df77a3a6-5c85-4472-91de-599e5bb0eee2,,,,,,,,,,,
section,1.0 Preliminaries,,,,,,,,,,,,,,,,,,
checkpoint,1.1 - Documentation,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawing,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Check that you have the latest site and engineering IFC drawings before starting each task/set of tasks.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint-no-status,1.1.1 - Lot Map,,,,,,,,,,,,,,,,,,
button,Lot map uploaded,"Yes,No,N/A",,,,,,,,,,,,,,,,,
checkpoint,1.2 - Safety measures and plans,,,,,,,,,,,,,,,,,,
label,Ref docs - Site Documents/ SWMS,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Traffic Control Plan, Safety Plan, Environmental Management Plan, Symal Infrastructure Site Documents, Subcontractor SWMS.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,1.3 - Excavation permit,,,,,,,,,,,,,,,,,,
label,Ref docs - Symal Infrastructure GPP,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Have services within the works area been identified and a group penetration permit covers the area, is current and signed onto by the works crew? Check underground and overheads services.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,1.4 - Piling Plant and Equipment,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 3.3,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Details of the proposed piling equipment and method are submitted with certification.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,1.5 - Steel Reinforcement Material,,,,,,,,,,,,,,,,,,
label,"Ref docs - IFC Drawing, TfNSW B59 Cl 2.3",,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Certification Authority for Reinforcing Steel (ACRS) Certificate Submitted. Material test certificate Submitted.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Steel reinforcement for piles must conform to Specification TfNSW B80.",,,,,,,,,,,,,,,,,,
checkpoint,1.6 - Concrete Mix Design,,,,,,,,,,,,,,,,,,
label,"Ref docs - TfNSW B59 Cl 2.2, TfNSW B80 Annexure B80/G",,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Mix designs have been reviewed by the Superintendent. Use only self-compacting concrete or high workability concrete conforming to Annexure B80/G of TfNSW B80, as approved by the Principal.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,1.7 - Engineering Certification,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 3.4.1,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Drawings and calculations certified by a Chartered Professional Geotechnical Engineer, verifying that under the proposed set up and site conditions, the proposed piling equipment and working platforms or supports will operate safely.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
section,2.0 Bored Pile Excavation and Cleaning,,,,,,,,,,,,,,,,,,
checkpoint,2.1 - Set out,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Set out the site with adequate recovery pegs and survey markers so that the drilling and/or piling rig can be set up accurately at the specified location and aligned correctly for each pile.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,2.2 - Commencement of excavation of bored pile,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 4.1,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Bored pile Set out and any additional borehole required are completed. Borehole logs are submitted.,,,,,,,,,,,,,,,,,,
label,"• If not previously submitted, details of the following:",,,,,,,,,,,,,,,,,,
label,(i) Extent of temporary casing or details of drilling fluids where proposed for each bored pile.,,,,,,,,,,,,,,,,,,
label,(ii) Method of placing concrete in the bored pile including size and number of any proposed tremie pipes (refer to Clause 6.5).,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,2.3 - Temporary Casings,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 4.2,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Drive or sink the temporary casing through any inferior materials, without damaging it, to seal its toe in the founding layer.",,,,,,,,,,,,,,,,,,
label,• Control the alignment of the casing with sufficient accuracy to ensure that the drilling head can be inserted and withdrawn without fouling against the casing.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,2.4 - Drilling Fluids,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 4.3,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - The drilling fluid is appropriate for the ground conditions and the groundwater at the site and the method of bored pile excavation.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,2.5 - Bored Pile Excavation,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 4.4,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Record and measure the operating parameters of the drilling rig when excavating the bored pile.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,2.6 - Excavated Spoil,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 3.5,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Removal all spoil off site during excavation works. Submission of methodology for any spoil stockpile and proposed cartage route and drop-off.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,2.7 - Final Pile Toe Level,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 4.5.1,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Inspection of the footing material at pile toe level by Symal’s Geotechnical Engineer to ensure rock socket depth is achieved.,,,,,,,,,,,,,,,,,,
label,• Symal’s Geotechnical Engineer directs excavation of a bored pile to a level lower than shown on the Drawings?,,,,,,,,,,,,,,,,,,
label,• Principal accepted the level as the final pile toe level to satisfy design requirement?,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
text,Final Level:,,,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,2.8 - Roughening Sides and Cleaning Bored Pile,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 4.5.2,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Roughen the side of the rock socket as specified. Remove debris and surface smear and expose intact rock over the side and base of the rock socket.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,2.9 - Acceptance of Bored Pile,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 4.5.3,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Notification that the bored pile excavation is complete.,,,,,,,,,,,,,,,,,,
label,"• Submitted verification documents, verifying that the bored pile has been excavated to the design position, size and level.",,,,,,,,,,,,,,,,,,
label,"• De-sanded and re-circulated the drilling fluid before concrete placing, drilling fluid samples are tested to verify conformity from the bottom of the bored pile.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Following acceptance of bored pile, keep the bored pile side and base in a clean and stable condition without contamination or softening, until concrete is placed",,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,2.10 - Indirect Examination of Bored Pile,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 4.6,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Verify conformity of the depth of each bored pile using a weighted tape at a minimum of three locations of the bored pile.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
section,3.0 Reinforcement Placing,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Cage and Bored Pile Inspection,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 5.1,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Notify the Principal at least 24 hours prior to proposed time of placement of the reinforcement cage into bored pile.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,3.2 - Placing Steel Reinforcement Cage,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 5.2,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Certification that the bored pile is clean, and that all loose and adhering materials have been cleaned from the reinforcement cage.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Place the steel reinforcement and concrete within 24 hours of the excavation of the pile hole.",,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
section,4.0 Concrete Supply and Placing,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Dewatering,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 6.3,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Approval from Principal if dewatering is required.,,,,,,,,,,,,,,,,,,
label,Acceptance - Before Backfill,,,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Concrete Supply,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 6.4,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Provide a continuous supply of concrete so that each bored pile is concreted in one uninterrupted operation.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,4.3 - Concrete Placing,,,,,,,,,,,,,,,,,,
label,"Ref docs - TfNSW B59 Cl 6.5, TfNSW B90 Cl 9.2",,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Tremie pipe and hopper are used to place the concrete.,,,,,,,,,,,,,,,,,,
label,• Concrete is placed in a continuous process from the base to above the top of the pile.,,,,,,,,,,,,,,,,,,
label,• Concrete testing for compressive strength at 28 days,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Carry out placing of concrete on test members when there is uncertainty about the outcome of placing concrete in piles.",,,,,,,,,,,,,,,,,,
checkpoint,4.4 - Tremie,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 6.6,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - The tremie pipe is rigid and watertight throughout.,,,,,,,,,,,,,,,,,,
label,• Appropriate tremie pipe size.,,,,,,,,,,,,,,,,,,
label,• Appropriate tremie placement procedure as per B59 Cl 6.6.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,4.5 - Concreting Record,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 6.7,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - The depth of the tremie pipe outlet.,,,,,,,,,,,,,,,,,,
label,• The level of the concrete in the bored pile.,,,,,,,,,,,,,,,,,,
label,• The corresponding volume of concrete placed.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,4.6 - Casing Extraction,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 6.8,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Withdraw any temporary casing slowly whilst the concrete is still fluid at close to the original slump.,,,,,,,,,,,,,,,,,,
label,• Maintain a sufficient head of concrete.,,,,,,,,,,,,,,,,,,
label,• Maintain the direction of pull on the temporary casing along the axis of the pile.,,,,,,,,,,,,,,,,,,
label,• Last section of casing not withdrawn until the concreting operation is completed.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,4.7 - Temporary Casings Left in Place,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B59 Cl 6.9,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Temporary casings may be left in place when approved by the Principal.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,4.8 - Cut-Off And Clean Up of Top of Pile,,,,,,,,,,,,,,,,,,
label,"Ref docs - IFC Drawings, TfNSW B59 Cl 6.10",,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Concrete and/or casing above the cut-off level is carefully removed without damaging the permanent work not earlier than 24 hours after completion of placement of concrete.,,,,,,,,,,,,,,,,,,
label,"• The top of the pile to be embedded in the substructure is undamaged, sound, free of any laitance and loose material and have a surface roughness profile not less than 3 mm.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
section,5.0 Conformance Check,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Tolerances,,,,,,,,,,,,,,,,,,
