"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6d994cd8-07c7-4a1f-bb5f-2714a92eb28c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"d95693e0-0971-4eae-8ed0-aa268b356db3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A"
"ce72cf76-2540-4e94-b67b-25587dc32aea","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 01"
"e7b04c19-31d8-4df8-8f63-ead5ac676094","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 01","Inground Plumbing Installation"
"2d1e839e-4b14-4212-9097-17494149f035","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block A","Lot 12","Testing","Testing Water Pipework (Water Test)"
"aaf54ea8-a278-4deb-b305-6c7106185feb","","checklist-sectioned","not-started","Testing Gas Pipework (Above 7kPa)","checklist","FALSE","FALSE","Site QA","Block A","Lot 12","Testing","Testing Gas Service (Air Test)"
"054ae95d-2998-4e2e-805e-41c0e4e8784f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 12","Commissioning"
"8dcb19c0-0ecf-4cc6-aafb-894040e90643","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Block A","Lot 12","Commissioning","Commission Fixture Group"
"c1f9339c-a7af-484e-adf5-23e490e4aecd","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Block A","Lot 12","Commissioning","Commission Hot Water Generating Plant"
"e8278813-998b-4646-b7f2-798fa0e177d8","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Block A","Lot 12","Commissioning","Commission Reduced Pressure Zone Device"
"da310150-6b98-4882-9ad8-25eddbe4e382","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 13"
"2b6a6e2b-d857-4b82-acd9-702c50247cfe","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 13","Inground Plumbing Installation"
"29acc3ea-8e7b-44fd-960c-f0b118ab28d3","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Inground Plumbing Installation","Authority Main to Meter Installation"
"7af65e05-5e7f-48ca-93f9-4265e0cd6d45","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Inground Plumbing Installation","Drainage Installation (In-ground)"
"4ad327d3-e358-4072-835c-f77c26f5464f","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Inground Plumbing Installation","Water Service Installation (In-ground)"
"45e4d625-a15a-4e8b-835f-2b8e964e65cc","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"459c502b-ac8e-4307-9b17-0dcdc0bfb21e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 13","Rough-in Plumbing Installation"
"8a73f5c3-80c8-4829-b93c-2c72537c2087","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Rough-in Plumbing Installation","Waste & Vent Installation"
"f5a598ee-fdaa-4c8f-887a-e29715f13759","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"8a0f21fe-9051-4728-a84b-e1b4d73541b9","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"8a6feb72-6fa3-40b1-8abe-230d4daa4771","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 13","Fit-off Plumbing Installation"
"79e2fa10-17ed-457d-9fd2-54bc9e742b60","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"7020c8df-3054-4e78-9d48-778d19afccd5","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"13f3109c-52b4-4521-a889-ff631b5a63c1","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Fit-off Plumbing Installation","Shower & Tapware Installation"
"0999fe37-5568-48ab-bb48-65f206939074","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Fit-off Plumbing Installation","Bath & Tapware Installation"
"03812a3d-bc2f-4fe0-865e-f4cabf3244a8","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"84afe49d-4053-4906-a949-39c5ece160a5","","checklist-sectioned","not-started","Washing Machine Stops Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"33d6cd80-5c56-4f9a-8f6d-f679cf186566","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"6492805c-dff1-4621-a24f-3efa4301a423","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Fit-off Plumbing Installation","Tundish Installation"
"c99b8e51-a56e-4432-9d39-1bff0471c9f0","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Fit-off Plumbing Installation","Hose Tap Installation"
"b05806d2-8f9e-4170-8af7-63929d72dd43","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Fit-off Plumbing Installation","Gas Appliance Installation"
"f7c48439-bcdd-4617-bbc3-8cc29e0c8d49","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 13","Hot Water Unit Installation"
"b36531e5-75ff-4d05-941c-2805d75f5722","","checklist-sectioned","not-started","Hot Water Unit Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Hot Water Unit Installation","Hot Water Unit Installation"
"c115bb28-74cf-419c-a112-cdaf283ab108","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 13","Testing"
"0ea9ff6d-eee5-49c7-8bfe-71ff29e079be","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Testing","Testing Drainage Pipework (Air Test)"
"7b77de48-f2bd-4390-afcb-7dfc06c9e7f4","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Testing","Testing Drainage Pipework (Water Test)"
"5a710c80-c49a-45a0-bdba-5921459ceff6","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Testing","Testing Water Pipework (Water Test)"
"bf326c66-f3f2-41e2-82b2-b6b1a229e5ef","","checklist-sectioned","not-started","Testing Gas Pipework (Above 7kPa)","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Testing","Testing Gas Service (Air Test)"
"e0a31dbe-1c5e-45f8-9166-9d504ec63c40","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 13","Commissioning"
"60d9ac4d-2da7-42e6-b8a3-bbcf3c47697c","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Commissioning","Commission Fixture Group"
"70911dbb-6414-4cc4-b578-3c0e9f53275b","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Commissioning","Commission Hot Water Generating Plant"
"73d4ae3a-2c30-44ec-8594-4eff03b2f6e5","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Block A","Lot 13","Commissioning","Commission Reduced Pressure Zone Device"
"c3b26025-72f3-4e05-a023-8a0dfa301ee9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 14"
"bcf63ab4-3469-44cc-a7bb-ba0852ece942","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 14","Inground Plumbing Installation"
"d9487629-3cdd-48ca-9d56-4cf57fdb119f","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Inground Plumbing Installation","Authority Main to Meter Installation"
"bf6acf85-c151-4fac-913a-22fb154f28a0","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Inground Plumbing Installation","Drainage Installation (In-ground)"
"9e82c483-6236-4e05-bc2d-c648d48f1ba1","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Inground Plumbing Installation","Water Service Installation (In-ground)"
"6a36e465-6a3d-4bf3-8b6f-61a9bd13e2d3","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"62ce6197-23ad-4720-baf7-bcade93a590c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 14","Rough-in Plumbing Installation"
"364ebdb3-d87b-4ac3-90c7-610f8bb8aeb2","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Rough-in Plumbing Installation","Waste & Vent Installation"
"3ef8b1f7-ee11-4c10-a82b-afd3747081f8","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"17b348c8-2413-4766-97a0-1443c39acc65","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"83ff5c14-263b-49ba-b065-1488fb780a8c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 14","Fit-off Plumbing Installation"
"29e4455c-e55e-436d-bf8b-6a1d2015d4b6","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"09e15834-74fe-4def-ae47-7af217a94b8d","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"ac897ee5-4415-4fe4-825d-2771fda0e573","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Fit-off Plumbing Installation","Shower & Tapware Installation"
"e05e52a4-3c1b-4210-90e9-d08a6d61e2aa","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Fit-off Plumbing Installation","Bath & Tapware Installation"
"06591918-facb-4c28-b540-69ce631ed9f6","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"99711025-f09c-43bf-8021-c6cb3a435731","","checklist-sectioned","not-started","Washing Machine Stops Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"cbb0577f-98d8-4288-a424-1e2adb052d68","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"d63d26c3-7eb2-4dfa-a8de-5c8f18b04500","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Fit-off Plumbing Installation","Tundish Installation"
"36941850-3550-4021-bc0d-d19d3c13a715","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Fit-off Plumbing Installation","Hose Tap Installation"
"7440fad1-2902-4fa7-9ace-3acd198ca50b","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Fit-off Plumbing Installation","Gas Appliance Installation"
"35694072-128c-4d20-9ebb-ab80592f7d21","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 14","Hot Water Unit Installation"
"9711cfdf-f40f-4217-9046-016f476106c8","","checklist-sectioned","not-started","Hot Water Unit Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Hot Water Unit Installation","Hot Water Unit Installation"
"92dfe7ab-bef4-401a-8911-cf3648957143","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 14","Testing"
"9bb603ce-b640-48e9-b094-46f0e4747f98","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Testing","Testing Drainage Pipework (Air Test)"
"560fe181-4609-4913-b393-5ec1c4c3cb6c","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Testing","Testing Drainage Pipework (Water Test)"
"d715cf20-723d-40e4-bb86-48e962f2ee38","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Testing","Testing Water Pipework (Water Test)"
"b320c62d-2bdd-435c-894b-36f927bb2645","","checklist-sectioned","not-started","Testing Gas Pipework (Above 7kPa)","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Testing","Testing Gas Service (Air Test)"
"3fbb0616-4af3-4541-8786-f8a032efaeb6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 14","Commissioning"
"749cc479-1256-4c10-89b7-f52deb889d68","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Commissioning","Commission Fixture Group"
"be89a2a3-9fed-49d4-8719-d48f39ab70c4","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Commissioning","Commission Hot Water Generating Plant"
"bc2f456d-f252-4c79-b7e0-93cccce4eab2","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Block A","Lot 14","Commissioning","Commission Reduced Pressure Zone Device"
"9b3114d1-9bd4-44fb-9444-bd7947e88f21","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block B"
"a004a31b-69a5-44e9-84b9-8f9f1f9817ae","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block B","Lot 15"
"f73aa845-8723-429c-8121-c90c1cf26feb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block B","Lot 15","Inground Plumbing Installation"
"b145aa50-7c43-4e56-b587-73cf53a83347","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Block B","Lot 15","Inground Plumbing Installation","Authority Main to Meter Installation"
"8617dce6-86ed-4a29-9aff-f43e15fd4f50","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block B","Lot 15","Inground Plumbing Installation","Drainage Installation (In-ground)"
"7379889f-314a-43aa-885a-3580a3b3ec57","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block B","Lot 15","Inground Plumbing Installation","Water Service Installation (In-ground)"
"5ca9003b-9e0d-476f-ba4a-1e38da71ad7a","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block B","Lot 15","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"897e2673-1310-4016-a444-162ccb2f3aa3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block B","Lot 15","Rough-in Plumbing Installation"
"eff6432e-8ad9-4314-977c-ef53cb484172","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Block B","Lot 15","Rough-in Plumbing Installation","Waste & Vent Installation"
"d059f21d-fa31-48c9-9cdd-85b9f96f6577","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block B","Lot 15","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"17574a30-ad9c-4eee-b7e2-476c4bdbe428","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block B","Lot 15","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
