"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ace8d8bb-4e7b-4d71-a761-645d4b1d717b","","folder-normal","not-started","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY"
"5497033e-4588-43b9-bd75-8b2b5f1b23f7","","folder-normal","not-started","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/5"
"b19afb5f-277b-4d60-8c9c-fde3e60205c7","","checklist-sectioned","not-started","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/5","Pre-Pour Checklist 1"
"88f96a39-f938-5a3b-91e9-52e11ff1e712","","checkpoint-group","not-started","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/5","Pre-Pour Checklist 1","Product Detail"
"4acd1169-2ada-56b5-a184-e14ba9e8b57a","","checkpoint-group","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Reinforcement"
"973bd774-6a5b-5b9d-9249-d02d7851804f","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2f21ec73-92fc-4e82-836f-b3989297918d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Reinforcement","Reinforcement mat as per shop drawings"
"e3855b8e-62eb-554f-929e-509c42a58fd5","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1e0aeba2-4fe3-4650-8304-d891167a56a9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Reinforcement","Reo Mat Orientation"
"413bbfc1-84eb-57d8-8da7-1502b73b2d86","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0c210185-a25b-4466-84b2-1a5e37dcaa5d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars Size Correct"
"542343d8-01b8-53f3-8aaf-cc41f5990421","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:9a489e36-4f9d-4f76-b76d-f289d5e9e5b8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars No. Off Correct"
"9cfe209b-e1f1-5117-bdb4-69c8e44ba57f","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:947f18c1-05a0-4f0e-9d2e-8b6895718245","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Reinforcement","Additional Bars Correct"
"bd3c1950-6a8f-594e-a591-819dc59d2fbd","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0921695a-8f0a-471f-b834-4beb5804a7a0","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Reinforcement","Reo Changes Noted"
"e00a374e-b9ce-5f1c-8011-687ddc49a086","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1adcf415-b514-4ed5-ab0b-4a5706df10d7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Reinforcement","Reo Changes Passed By PM"
"95fc4e68-b9b0-58e1-8c1e-e1fdc64158be","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2b194a7c-1046-4ad3-af5a-5e70144d6d87","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Reinforcement","COGS / Laps As Per SD"
"e8bc4503-63fb-5627-ad4b-b9c4f2b3884c","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:5dcaf330-b436-4a1a-a794-710950fb0b0a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Reinforcement","Any Splice 40 x Dia Min"
"74acf274-a256-5067-b5f9-4bf35b1b2561","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:78b57408-913e-4838-8887-f9f714bfe8d9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Reinforcement","Rebar Photos"
"edd6a238-69e4-526f-80f5-23b183f89f46","","checkpoint-group","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins"
"8e5430b1-91bd-5a8b-8ee1-7fa89ad702c2","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:2a353ad3-4ca2-4a79-a2ff-22f917e27dc8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Ferrule Location Checked"
"ea87e21e-e69e-54df-9b26-ba82d88161ae","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:976aa919-133c-4371-af4a-65684fe4851d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Ferrule Cross Bars Inserted"
"3f6e793f-f4a4-5bb2-bfac-d1d81004599c","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:014bcf87-a1fd-4abd-ab69-4cf240288554","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting Inserts as Per Lift Design"
"b1c8ea24-2652-52f7-ac71-7fa33f855010","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:04949cef-6019-4944-9abf-bc21c636b45d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifter Type correct"
"376e559d-1a59-5d6a-bbf9-f018bb25b9ee","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:0e605e4f-634a-42b2-97b8-af21d479bcf2","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting V Bars Inserted"
"c77f12b5-2de0-50f8-8f6c-d32e6b79c0ac","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:c4ec3f31-2fc9-42de-882d-31d8f5f7c1a6","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast Plates Per Design"
"694d8d67-2b64-594b-ac79-54522805da7b","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:140de006-93d1-4cc6-8d8a-175509f130b2","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast Plate Location Checked"
"629a620a-77c4-5c54-8e7e-9ccabd2464e6","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:e4b203fb-fcb1-4e06-93dc-1fbccdd4ec34","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Additional Cast Plate Bars Inserted"
"4f8d47b6-11d9-5856-9d59-4bd8222afb96","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:1ef55d89-2b7e-4009-81c3-5e8f3153538a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Starter Bars Correct Per SD"
"846e079b-02d2-520b-aa03-15c787eec207","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:e446f9b8-7a10-4207-93df-b1e230f0ec45","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Pertruding Bars Orientation"
"9e881ba6-9f46-59cc-9664-777993de7152","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:a417c0c9-137f-42cb-a33e-36be0df4875b","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Size Checked"
"138204e2-4d3e-593f-8fa2-7571419cfae6","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:77f6b57d-9e42-4987-acff-cc1cfadef084","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Exit Orientation Checked"
"07a9153e-8774-56e2-b624-928208467a81","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:84a235aa-1b45-4714-9676-71e05dbd6e80","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Photo"
"5338bb32-2ed8-50aa-9322-24a1d4639798","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:3814317c-2f36-41f8-90ff-3e82d38d9f19","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting Insert Photo"
"3e5a8833-9902-5b29-8776-2d42c8882d8b","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:c1b2e65e-761e-4cbd-8e49-2327b604394e","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast In Plate Photo"
"a5b272bb-2359-55e9-8eed-8596c17c2061","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:7f6e72fd-61e0-4019-aef5-f1811355e1b7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Fixings / Cast Ins","Penetration Photo"
"00425de8-6a70-583e-97db-ccaf0724da04","","checkpoint-group","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Final Checks"
"58cb1b82-57a6-5e59-b03d-3aa3a9d0b3d7","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:6c8bbf16-a6ff-4bd9-8ed4-933a91d76417","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Final Checks","All SD Dimensions Shown"
"7e8b93c4-f6a5-5631-9fee-0fe7114e3161","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:9bfb6b82-4553-425d-8c5d-f7b11ccef887","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Final Checks","Photo of For ""Construction"" Shop Drawing"
"fcbf0a61-b3fa-595d-8fca-bdae5b199138","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:f6a6f3c3-e8de-4f22-bb4b-82a888ed9b8d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Final Checks","Panel ID Tag Placed"
"6e6f4eab-b418-5ff3-a4fc-c8433e7c62c8","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:788889ae-a4ca-46d9-a1b6-b83c0a5d78c8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Final Checks","Product Cleared For Pouring"
"6bdf0851-db0c-5599-a98a-a39e2128968a","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:c23f8dac-cfd1-4d5b-b829-38f3c8573c22","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Pre-Pour Checklist 1","Final Checks","Inspector sign off attached below"
"6da2cd1a-7455-4aaf-bfc9-011b8079c9cf","","checklist-flat","not-started","Concrete Delivery Checklist","checklist-flat","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist"
"099f43b7-9485-5966-9d7a-2a1143bf40ee","","checkpoint-no-status","no-status-not-started","Concrete Delivery Checklist:592cb40a-40a3-495c-8cb3-7968eae2adbd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist","Details"
"e904750c-7407-57ef-ba51-7063c9dd81ef","","checkpoint-status","not-started","Concrete Delivery Checklist:f969e7af-20ef-4487-963d-c470a2d67dfb","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist","Picture of Concrete Docket"
"7006bd5b-543b-59a7-80be-2c88d41bcaef","","checkpoint-status","not-started","Concrete Delivery Checklist:3799c218-8671-41b2-ac33-8b7c3a0fd8fd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist","Load size match order sheet"
"b9e9f0f5-fca3-5191-8618-f6ac23c4f6a7","","checkpoint-status","not-started","Concrete Delivery Checklist:28400e61-b2ab-48eb-8ac4-1f8a446c2c3a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist","Mix type match the order sheet"
"23afdfdf-d27b-5737-bd72-f1e9ff24feaf","","checkpoint-status","not-started","Concrete Delivery Checklist:47a6ad5d-dae3-4128-b7b8-7965ecbb7ad0","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist","Mix color match the order sheet"
"3582c12e-0cca-560c-bf58-a7b93922c002","","checkpoint-status","not-started","Concrete Delivery Checklist:b9259093-0262-4fae-ba49-be674e4ba849","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist","MPa match the order sheet"
"b8cbb129-ad66-5016-9d62-7af0409bb6c1","","checkpoint-status","not-started","Concrete Delivery Checklist:06c16106-c31c-42a1-9d01-49f1d28796d7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist","Spread / slump within range"
"038e96ca-3f24-511f-9317-7b7b25f2b59b","","checkpoint-status","not-started","Concrete Delivery Checklist:2c14a410-ef01-4ef6-8ca3-963c09661c04","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist","Water Added (N/A if no)"
"cb3fd9c5-433b-5b7c-9c6a-ef881e1e5f4f","","checkpoint-status","not-started","Concrete Delivery Checklist:033ab66e-528f-48f9-b427-2be90e1cd10f","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist","Concrete test taken (N/A if no)"
"4155e2b1-7193-54c8-a55a-4c8134602b60","","checkpoint-status","not-started","Concrete Delivery Checklist:76cb840b-5fea-44e1-93a7-8f38b56287b3","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist","Picture of spread check before dispatch"
"0c56e077-2f71-5389-8ae5-b728e2aa41b5","","checkpoint-status","not-started","Concrete Delivery Checklist:644e4a08-4619-4900-8321-8dcea55cdb2f","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/11","Concrete Delivery Checklist","Inspector sign off attached below"
"10871220-4ccd-48fe-aa98-da5913f6f1f9","","folder-normal","not-started","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/12"
"a4180e65-7c05-4e03-80ab-7a6461a6739b","","checklist-sectioned","not-started","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1"
"a5262881-d31c-5ee2-a1a0-4c2c3b49980b","","checkpoint-group","not-started","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Product Detail"
"ac1986b3-eb50-5091-81b2-4b17199829ba","","checkpoint-status","not-started","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420:d90bfa34-8b4c-4a15-bb28-723c46deeef4","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Product Detail","Details"
"97da7502-054d-5207-8760-c5f800caad2f","","checkpoint-group","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork"
"84f38cbe-7efa-58c1-943e-91fa88e5de41","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:3f0cdcab-4b3f-476d-b56b-b16ee107e388","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Check Length"
"ec7a1d4d-850d-504c-b745-1e6b0955e530","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:52ec7df5-ba4b-4cfb-a76e-660dcfff8f63","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Check Width"
"e43c3674-ba48-5bcf-aa30-d1376b08a8e9","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:478266b9-d083-4b39-8262-306e351e2909","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Check Thickness"
"eb21af55-3ec8-53ec-956b-ec0855f6a414","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:dcc56b68-3340-44ea-92f1-17fa5704ae43","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Check Diagnonal"
"4744ad6e-bcb9-5241-817a-c7c8b76a58ec","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:5320e261-0158-45f1-80f6-3ac8bfd372dd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Sideform Trueness"
"e9a741af-2a25-5362-858b-a6560798527b","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:826c421c-3819-4e01-a290-04d4799f9553","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Magnets / Forms Secure"
"8194c704-d971-5945-b575-36798efd1a33","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:fbfd6b1e-be95-4fed-ace9-bd78d0e8e3f9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Splayed forms checked"
"79e53700-5426-5680-acc0-05a1c01b7497","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:809900d9-8079-4836-8656-f6783a846e5c","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Penotration dimensions checked"
"b20a7edc-aa1f-5977-9f39-00b3e7b32476","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:344dceb0-c2d3-4e2c-afd4-2f75ec739272","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Curves / Radius Checked"
"59b8eee7-bf95-5004-a8da-0dc3f9995dda","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:26a843b1-0618-4e73-9fb7-82c2d06c617c","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Rebates size and location checked"
"6608be0e-4ca9-564f-a1c4-68c4a5a1b17f","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:f2115ccc-c889-4060-9566-a6369573178a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Weather steps dimensions checked"
"1948d756-3069-5774-8d50-e28e61a12154","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:b8c4f4f1-454e-4936-a39c-ed94b5d75f1e","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Weather steps orientation checked"
"8a70a1ad-2944-5b12-889a-a1b6463b1da6","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:26681f59-631d-4176-aa8e-8dcb2fcc9401","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Formwork","Form release applied correctly"
"5ddb3535-c162-5d5d-8547-6737d1b43c76","","checkpoint-group","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Reinforcement"
"330cff2e-8f8d-5289-980c-83cd327bd5d2","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2f21ec73-92fc-4e82-836f-b3989297918d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Reinforcement","Reinforcement mat as per shop drawings"
"cf47c6eb-5d42-5c45-85a6-2f5292d549f0","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1e0aeba2-4fe3-4650-8304-d891167a56a9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Reinforcement","Reo Mat Orientation"
"03cecf30-5d43-5c9d-b61e-d6ee7c1eda38","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0c210185-a25b-4466-84b2-1a5e37dcaa5d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars Size Correct"
"9df4c1d1-86c7-5029-8f94-0c26a5051962","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:9a489e36-4f9d-4f76-b76d-f289d5e9e5b8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars No. Off Correct"
"0f01c271-dcd5-588c-86cf-940aea5ad617","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:947f18c1-05a0-4f0e-9d2e-8b6895718245","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Reinforcement","Additional Bars Correct"
"1042fd5e-79d6-5d07-bb99-fab0276fff10","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0921695a-8f0a-471f-b834-4beb5804a7a0","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Reinforcement","Reo Changes Noted"
"32df61ce-b11b-59a9-a1fd-8fbc1dab9d42","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1adcf415-b514-4ed5-ab0b-4a5706df10d7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Reinforcement","Reo Changes Passed By PM"
"5495a637-b992-5f85-8b99-9db2333c5201","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2b194a7c-1046-4ad3-af5a-5e70144d6d87","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Reinforcement","COGS / Laps As Per SD"
"3283d253-8213-5152-bc7f-e3f02ffe6904","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:5dcaf330-b436-4a1a-a794-710950fb0b0a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Reinforcement","Any Splice 40 x Dia Min"
"c3c76287-1573-5322-85c5-0f9295e6e2ff","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:78b57408-913e-4838-8887-f9f714bfe8d9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Reinforcement","Rebar Photos"
"9e083843-5072-59a4-8150-a29b980f7478","","checkpoint-group","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins"
"ab22fbfe-5d3c-59a9-83a9-5237bfa8a6ed","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:2a353ad3-4ca2-4a79-a2ff-22f917e27dc8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Ferrule Location Checked"
"bafa558c-918f-59b7-9dd6-f698da403993","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:976aa919-133c-4371-af4a-65684fe4851d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Ferrule Cross Bars Inserted"
"24224832-b41c-5944-9762-4af637514d8c","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:014bcf87-a1fd-4abd-ab69-4cf240288554","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting Inserts as Per Lift Design"
