"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a85c26e5-7bcb-4d59-aa76-98d3fb5cc693","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA"
"c4f9bb57-3db5-449d-b4e5-cb90f978d7d5","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0"
"0aed9ebf-0c04-44c7-982b-33326047ad4d","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room"
"976cfd55-ccb9-4fa5-a8b4-0e1b716d35b0","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104"
"8317cf69-f642-4691-88f3-5adabe7711da","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104","Mechanical QA"
"4b7e6f9b-7f0a-4ba6-9a90-e026c9045347","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104","Mechanical QA","DX 1.3"
"ec8e86d9-eea1-45cf-b6ed-83bbe149a648","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-50-S HHW Piping F & R","CHW & HHW Piping ( WELDING )"
"6bdc211b-42d1-4bf5-a774-5ba0986f2d72","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-50-S HHW Piping F & R","CHW & HHW Piping ( VICTAULIC )"
"3d94b4f0-bf90-4d62-881e-ad44cf4462b5","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-50-S HHW Piping F & R","CHW & HHW Insulation"
"b22cbdcc-df5d-40c5-ae4a-594940f6ae1b","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-50-S HHW Piping F & R","Labelling of Equipment "
"76935d6f-844d-4a24-a7ae-760a9bba0445","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-51-S HHW Piping F & R"
"fdc149e2-eb68-4b48-8baf-9a6bb6cfde54","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-51-S HHW Piping F & R","CHW & HHW Piping ( WELDING )"
"0ffdbe97-f1a9-4897-aa60-3e73f6fadb86","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-51-S HHW Piping F & R","CHW & HHW Piping ( VICTAULIC )"
"6234371d-592d-47d7-8c9c-b5331710d076","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-51-S HHW Piping F & R","CHW & HHW Insulation"
"495230af-3198-4603-abd9-229fe6f3c5bc","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-51-S HHW Piping F & R","Labelling of Equipment "
"1698c2e6-a7e7-4825-abef-613c147b9712","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-52-S HHW Piping F & R"
"c93b9d3a-3f9a-4040-b050-d9ae6ffbccdb","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-52-S HHW Piping F & R","CHW & HHW Piping ( WELDING )"
"95eb2447-5480-41ff-8ee1-6807322af45c","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-52-S HHW Piping F & R","CHW & HHW Piping ( VICTAULIC )"
"34389399-3138-4fb5-8681-ed6ccf74a353","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-52-S HHW Piping F & R","CHW & HHW Insulation"
"eecb636f-81c7-462b-b01c-e1ffb17597cb","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-52-S HHW Piping F & R","Labelling of Equipment "
"a2c93164-a9b3-4b64-a25b-57c7f83152fd","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-53-S HHW Piping F & R"
"bb5746d1-368c-4aaa-8af0-b9201c26f104","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-53-S HHW Piping F & R","CHW & HHW Piping ( WELDING )"
"c704a625-d82b-4080-a887-f003ad344d3d","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-53-S HHW Piping F & R","CHW & HHW Piping ( VICTAULIC )"
"2e1e28f0-7127-47c2-8b7d-086c0b93baad","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-53-S HHW Piping F & R","CHW & HHW Insulation"
"55ee7a38-dedc-4666-bb7c-19012da2702f","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-53-S HHW Piping F & R","Labelling of Equipment "
"5aa5a274-c850-4d43-b1d6-c1460bddbb37","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-54-S HHW Piping F & R"
"77937367-362c-4a94-a8a4-cefcd3d2a9bf","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-54-S HHW Piping F & R","CHW & HHW Piping ( WELDING )"
"d2fd3bd6-61fc-47f4-bf0e-58a6e7f9cd5c","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-54-S HHW Piping F & R","CHW & HHW Piping ( VICTAULIC )"
"32054a60-8c26-4b92-b229-5239bdb75c01","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-54-S HHW Piping F & R","CHW & HHW Insulation"
"99fd51e2-55d1-42c5-a960-a32939c1cdbd","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-54-S HHW Piping F & R","Labelling of Equipment "
"6de3175b-9f15-4efb-8f2d-7130fca5412c","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-55-S HHW Piping F & R"
"a054cb15-9f9b-4791-a50f-e1989515f0b7","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-55-S HHW Piping F & R","CHW & HHW Piping ( WELDING )"
"05773e01-d17f-4f36-a129-f5a79a39197e","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-55-S HHW Piping F & R","CHW & HHW Piping ( VICTAULIC )"
"d68e2607-a1f4-43f7-9385-1072da2e5bbf","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-55-S HHW Piping F & R","CHW & HHW Insulation"
"80220031-ed16-465c-a8a6-de5a7561cb1b","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-55-S HHW Piping F & R","Labelling of Equipment "
"e3ca4ed0-3891-42eb-a377-eb1fb40c6d50","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-56-S1 HHW Piping F & R"
"62e32a4e-4bb2-4fe8-96d3-bcaa80865409","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-56-S1 HHW Piping F & R","CHW & HHW Piping ( WELDING )"
"0120bd14-17d2-4ca2-ae8f-e55d6fc814b2","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-56-S1 HHW Piping F & R","CHW & HHW Piping ( VICTAULIC )"
"619469be-747a-482c-98c3-9e410acd6439","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-56-S1 HHW Piping F & R","CHW & HHW Insulation"
"59338739-c99e-43e5-a3d8-2f3a7c0c38a0","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-56-S1 HHW Piping F & R","Labelling of Equipment "
"0f4aa136-9a83-4ec7-b5f2-2a892e9e6f6a","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-56-S2 HHW Piping F & R"
"0118d9dc-2dff-428c-9f4c-b2d3556f45e4","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-56-S2 HHW Piping F & R","CHW & HHW Piping ( WELDING )"
"bbd2a3a0-c30a-4ada-b31b-88fe59b8416d","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-56-S2 HHW Piping F & R","CHW & HHW Piping ( VICTAULIC )"
"86903727-6264-44b2-95db-2bae560bc21f","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-56-S2 HHW Piping F & R","CHW & HHW Insulation"
"2351b034-30e0-4f69-bcd2-47f852755a9e","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 12 - Lab Area","Drawing No - MP00101","HHW Piping & CHW Piping","VAV-56-S2 HHW Piping F & R","Labelling of Equipment "
"363360be-b615-4a54-9d0e-ac457cd09fc0","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area"
"d4c58917-5a0f-4db9-88c6-fba1a0011bf4","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101"
"4de59c2c-8e9f-48ec-a190-be848adc0693","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","Supply Air ducting from AHU-LAB-3"
"9d88f004-b9aa-45a5-86f3-dc76b191e754","","checklist-sectioned","work-in-progress","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","Supply Air ducting from AHU-LAB-3","Mechanical Duct"
"d01e20e5-54ae-418b-8e17-b1a7faa6c4a1","","checklist-flat","not-started","External Duct Work Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","Supply Air ducting from AHU-LAB-3","External Duct Work Insulation"
"7217ef81-8c55-4418-8955-3bc303c713f2","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","Supply Air ducting from AHU-LAB-3","Labelling of Equipment "
"0d8197c7-f5bb-4018-84ba-d68a4d44c384","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","Supply Air ducting from AHU-LAB-3","Duct / Equipment Cleaning"
"aadcacd1-1b05-4ae8-91ae-5ee11a2ffe9c","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","Supply Air ducting from AHU-LAB-2"
"49ff27b6-9d57-4616-9a8e-4cdcabad73d9","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","Supply Air ducting from AHU-LAB-2","Mechanical Duct"
"3212c4a2-69ca-42fa-bbe6-9cf29c4c4dd8","","checklist-flat","not-started","External Duct Work Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","Supply Air ducting from AHU-LAB-2","External Duct Work Insulation"
"0dbbeacd-7404-4f8f-ab33-59f01933915d","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","Supply Air ducting from AHU-LAB-2","Labelling of Equipment "
"4386cef9-e760-418a-b9e6-a173f21350c9","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","Supply Air ducting from AHU-LAB-2","Duct / Equipment Cleaning"
"f71f6518-6a17-4c7c-b892-195de4119828","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-08-S"
"b0d10fd7-595d-4f05-8422-07d234b23b04","","checklist-sectioned","work-in-progress","VAV's Boxes Ducted","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-08-S","VAV's Boxes Ducted"
"e60c845a-3c62-4947-998f-1a8e9c53670f","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-08-S","Labelling of Equipment "
"9f3a7f63-f690-4a75-b3dc-6ab7cf45a265","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-09-S"
"e3166be0-d599-4595-964e-06f2edb8c242","","checklist-sectioned","work-in-progress","VAV's Boxes Ducted","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-09-S","VAV's Boxes Ducted"
"2e3d38b3-39ec-49a7-8f20-73532b735811","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-09-S","Labelling of Equipment "
"0b81471c-1f9d-4556-a794-2dcb6911a2f8","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-21-S"
"dfdb2ae1-d9e8-4ff7-8324-c9d57dfea68f","","checklist-sectioned","work-in-progress","VAV's Boxes Ducted","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-21-S","VAV's Boxes Ducted"
"0f39290f-1bf9-4da0-806e-0f248a405392","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-21-S","Labelling of Equipment "
"84ac8d4f-e833-47ca-8279-7cfc70bf66aa","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-27-S"
"31f67b74-9eae-4bf4-b0ae-6965eeb79c62","","checklist-sectioned","work-in-progress","VAV's Boxes Ducted","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-27-S","VAV's Boxes Ducted"
"a72c5fd7-dc98-4138-a384-8698008bc307","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-27-S","Labelling of Equipment "
"c9334101-3d4a-4262-b1e9-07e4a3e565d9","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-29-S"
"d861a2dd-a2c3-40f7-ac79-6c863dd330cd","","checklist-sectioned","work-in-progress","VAV's Boxes Ducted","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-29-S","VAV's Boxes Ducted"
"473ba6a7-debb-46de-9b02-cc957f263d82","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-29-S","Labelling of Equipment "
"f681f7f9-cae3-41ea-87f3-4ca602ee7937","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-30-S"
"b5726a72-120c-47c9-b9e2-26151657fe79","","checklist-sectioned","work-in-progress","VAV's Boxes Ducted","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-30-S","VAV's Boxes Ducted"
"54a68dd7-5137-4f7d-b23a-cdd01e5622b4","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-30-S","Labelling of Equipment "
"d0081a1e-fd5d-43fe-8cab-376f0caae37b","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-32-S"
"82a20180-ce42-47e3-bdb9-0f548480d886","","checklist-sectioned","work-in-progress","VAV's Boxes Ducted","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-32-S","VAV's Boxes Ducted"
"835c297d-a885-4e6e-aa0e-fa2863f2d8e5","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-32-S","Labelling of Equipment "
"0f5a87ed-a642-4fe4-9a96-8a0748077846","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-33-S"
"63b45538-4bac-494a-9032-05fadc463da0","","checklist-sectioned","work-in-progress","VAV's Boxes Ducted","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-33-S","VAV's Boxes Ducted"
"62e119e5-fbc1-4541-88e7-1880be519311","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-33-S","Labelling of Equipment "
"4942a16d-fce6-4d42-a62e-24027e99bcd8","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-34-S"
"d9d1acb0-a926-4e2a-b529-eaf69435bcb1","","checklist-sectioned","not-started","VAV's Boxes Ducted","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-34-S","VAV's Boxes Ducted"
"e089cf2b-49e3-45c1-b587-c07001aaeb81","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-34-S","Labelling of Equipment "
"67830873-91e8-47b9-9b00-e6420b61df72","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 13 - Lab Area","Drawing No - MD00101","VAV-46-S"
