Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,BLK-B - Level 4 - B401,,Site QA,Rough-In,BLK-B,Level 4,Apartment Ceiling Closure,B401,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 4 - B402,,Site QA,Rough-In,BLK-B,Level 4,Apartment Ceiling Closure,B402,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 4 - B403,,Site QA,Rough-In,BLK-B,Level 4,Apartment Ceiling Closure,B403,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 4 - B404,,Site QA,Rough-In,BLK-B,Level 4,Apartment Ceiling Closure,B404,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 4 - B405,,Site QA,Rough-In,BLK-B,Level 4,Apartment Ceiling Closure,B405,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 4 - B406,,Site QA,Rough-In,BLK-B,Level 4,Apartment Ceiling Closure,B406,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 4 - B407,,Site QA,Rough-In,BLK-B,Level 4,Apartment Ceiling Closure,B407,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 4 - B408,,Site QA,Rough-In,BLK-B,Level 4,Apartment Ceiling Closure,B408,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 4 - B409,,Site QA,Rough-In,BLK-B,Level 4,Apartment Ceiling Closure,B409,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 4 - B410,,Site QA,Rough-In,BLK-B,Level 4,Apartment Ceiling Closure,B410,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 5 - B501,,Site QA,Rough-In,BLK-B,Level 5,Apartment Ceiling Closure,B501,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 5 - B502,,Site QA,Rough-In,BLK-B,Level 5,Apartment Ceiling Closure,B502,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 5 - B503,,Site QA,Rough-In,BLK-B,Level 5,Apartment Ceiling Closure,B503,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 5 - B504,,Site QA,Rough-In,BLK-B,Level 5,Apartment Ceiling Closure,B504,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 5 - B505,,Site QA,Rough-In,BLK-B,Level 5,Apartment Ceiling Closure,B505,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 5 - B506,,Site QA,Rough-In,BLK-B,Level 5,Apartment Ceiling Closure,B506,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 5 - B507,,Site QA,Rough-In,BLK-B,Level 5,Apartment Ceiling Closure,B507,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 5 - B508,,Site QA,Rough-In,BLK-B,Level 5,Apartment Ceiling Closure,B508,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 5 - B509,,Site QA,Rough-In,BLK-B,Level 5,Apartment Ceiling Closure,B509,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 5 - B510,,Site QA,Rough-In,BLK-B,Level 5,Apartment Ceiling Closure,B510,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 6 - B601,,Site QA,Rough-In,BLK-B,Level 6,Apartment Ceiling Closure,B601,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 6 - B602,,Site QA,Rough-In,BLK-B,Level 6,Apartment Ceiling Closure,B602,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 6 - B603,,Site QA,Rough-In,BLK-B,Level 6,Apartment Ceiling Closure,B603,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 6 - B604,,Site QA,Rough-In,BLK-B,Level 6,Apartment Ceiling Closure,B604,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 6 - B605,,Site QA,Rough-In,BLK-B,Level 6,Apartment Ceiling Closure,B605,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 6 - B606,,Site QA,Rough-In,BLK-B,Level 6,Apartment Ceiling Closure,B606,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 6 - B607,,Site QA,Rough-In,BLK-B,Level 6,Apartment Ceiling Closure,B607,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 6 - B608,,Site QA,Rough-In,BLK-B,Level 6,Apartment Ceiling Closure,B608,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 6 - B609,,Site QA,Rough-In,BLK-B,Level 6,Apartment Ceiling Closure,B609,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 6 - B610,,Site QA,Rough-In,BLK-B,Level 6,Apartment Ceiling Closure,B610,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 7 - B701,,Site QA,Rough-In,BLK-B,Level 7,Apartment Ceiling Closure,B701,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 7 - B702,,Site QA,Rough-In,BLK-B,Level 7,Apartment Ceiling Closure,B702,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 7 - B703,,Site QA,Rough-In,BLK-B,Level 7,Apartment Ceiling Closure,B703,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 7 - B704,,Site QA,Rough-In,BLK-B,Level 7,Apartment Ceiling Closure,B704,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 7 - B705,,Site QA,Rough-In,BLK-B,Level 7,Apartment Ceiling Closure,B705,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 7 - B706,,Site QA,Rough-In,BLK-B,Level 7,Apartment Ceiling Closure,B706,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 7 - B707,,Site QA,Rough-In,BLK-B,Level 7,Apartment Ceiling Closure,B707,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 7 - B708,,Site QA,Rough-In,BLK-B,Level 7,Apartment Ceiling Closure,B708,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 7 - B709,,Site QA,Rough-In,BLK-B,Level 7,Apartment Ceiling Closure,B709,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 8 - B801,,Site QA,Rough-In,BLK-B,Level 8,Apartment Ceiling Closure,B801,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 8 - B802,,Site QA,Rough-In,BLK-B,Level 8,Apartment Ceiling Closure,B802,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 8 - B803,,Site QA,Rough-In,BLK-B,Level 8,Apartment Ceiling Closure,B803,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 8 - B804,,Site QA,Rough-In,BLK-B,Level 8,Apartment Ceiling Closure,B804,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 8 - B805,,Site QA,Rough-In,BLK-B,Level 8,Apartment Ceiling Closure,B805,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 8 - B806,,Site QA,Rough-In,BLK-B,Level 8,Apartment Ceiling Closure,B806,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 8 - B807,,Site QA,Rough-In,BLK-B,Level 8,Apartment Ceiling Closure,B807,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 8 - B808,,Site QA,Rough-In,BLK-B,Level 8,Apartment Ceiling Closure,B808,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Apartment Ceiling Closure,grouping,BLK-C - Apartment Ceiling Closure,,,,,,
,,BLK-C - Level 2 - C232,,Site QA,Rough-In,BLK-C,Level 2,Apartment Ceiling Closure,C232,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 2 - C233,,Site QA,Rough-In,BLK-C,Level 2,Apartment Ceiling Closure,C233,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 2 - C234,,Site QA,Rough-In,BLK-C,Level 2,Apartment Ceiling Closure,C234,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 2 - C235,,Site QA,Rough-In,BLK-C,Level 2,Apartment Ceiling Closure,C235,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 2 - C236,,Site QA,Rough-In,BLK-C,Level 2,Apartment Ceiling Closure,C236,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 2 - C237,,Site QA,Rough-In,BLK-C,Level 2,Apartment Ceiling Closure,C237,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 2 - C238,,Site QA,Rough-In,BLK-C,Level 2,Apartment Ceiling Closure,C238,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 2 - C239,,Site QA,Rough-In,BLK-C,Level 2,Apartment Ceiling Closure,C239,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 3 - C332,,Site QA,Rough-In,BLK-C,Level 3,Apartment Ceiling Closure,C332,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 3 - C333,,Site QA,Rough-In,BLK-C,Level 3,Apartment Ceiling Closure,C333,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 3 - C334,,Site QA,Rough-In,BLK-C,Level 3,Apartment Ceiling Closure,C334,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 3 - C335,,Site QA,Rough-In,BLK-C,Level 3,Apartment Ceiling Closure,C335,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 3 - C336,,Site QA,Rough-In,BLK-C,Level 3,Apartment Ceiling Closure,C336,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 3 - C337,,Site QA,Rough-In,BLK-C,Level 3,Apartment Ceiling Closure,C337,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 3 - C338,,Site QA,Rough-In,BLK-C,Level 3,Apartment Ceiling Closure,C338,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 3 - C339,,Site QA,Rough-In,BLK-C,Level 3,Apartment Ceiling Closure,C339,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 4 - C431,,Site QA,Rough-In,BLK-C,Level 4,Apartment Ceiling Closure,C431,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 4 - C432,,Site QA,Rough-In,BLK-C,Level 4,Apartment Ceiling Closure,C432,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 4 - C433,,Site QA,Rough-In,BLK-C,Level 4,Apartment Ceiling Closure,C433,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 4 - C434,,Site QA,Rough-In,BLK-C,Level 4,Apartment Ceiling Closure,C434,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 4 - C435,,Site QA,Rough-In,BLK-C,Level 4,Apartment Ceiling Closure,C435,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 4 - C436,,Site QA,Rough-In,BLK-C,Level 4,Apartment Ceiling Closure,C436,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 4 - C437,,Site QA,Rough-In,BLK-C,Level 4,Apartment Ceiling Closure,C437,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 4 - C438,,Site QA,Rough-In,BLK-C,Level 4,Apartment Ceiling Closure,C438,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 5 - C525,,Site QA,Rough-In,BLK-C,Level 5,Apartment Ceiling Closure,C525,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 5 - C526,,Site QA,Rough-In,BLK-C,Level 5,Apartment Ceiling Closure,C526,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 5 - C527,,Site QA,Rough-In,BLK-C,Level 5,Apartment Ceiling Closure,C527,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 5 - C528,,Site QA,Rough-In,BLK-C,Level 5,Apartment Ceiling Closure,C528,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 5 - C529,,Site QA,Rough-In,BLK-C,Level 5,Apartment Ceiling Closure,C529,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 5 - C530,,Site QA,Rough-In,BLK-C,Level 5,Apartment Ceiling Closure,C530,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 5 - C531,,Site QA,Rough-In,BLK-C,Level 5,Apartment Ceiling Closure,C531,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 6 - C625,,Site QA,Rough-In,BLK-C,Level 6,Apartment Ceiling Closure,C625,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 6 - C626,,Site QA,Rough-In,BLK-C,Level 6,Apartment Ceiling Closure,C626,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 6 - C627,,Site QA,Rough-In,BLK-C,Level 6,Apartment Ceiling Closure,C627,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 6 - C628,,Site QA,Rough-In,BLK-C,Level 6,Apartment Ceiling Closure,C628,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 6 - C629,,Site QA,Rough-In,BLK-C,Level 6,Apartment Ceiling Closure,C629,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 6 - C630,,Site QA,Rough-In,BLK-C,Level 6,Apartment Ceiling Closure,C630,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 6 - C631,,Site QA,Rough-In,BLK-C,Level 6,Apartment Ceiling Closure,C631,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 7 - C722,,Site QA,Rough-In,BLK-C,Level 7,Apartment Ceiling Closure,C722,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 7 - C723,,Site QA,Rough-In,BLK-C,Level 7,Apartment Ceiling Closure,C723,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 7 - C724,,Site QA,Rough-In,BLK-C,Level 7,Apartment Ceiling Closure,C724,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 7 - C725,,Site QA,Rough-In,BLK-C,Level 7,Apartment Ceiling Closure,C725,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 7 - C726,,Site QA,Rough-In,BLK-C,Level 7,Apartment Ceiling Closure,C726,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 7 - C727,,Site QA,Rough-In,BLK-C,Level 7,Apartment Ceiling Closure,C727,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-C - Level 7 - C728,,Site QA,Rough-In,BLK-C,Level 7,Apartment Ceiling Closure,C728,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Apartment Ceiling Closure,grouping,BLK-D - Apartment Ceiling Closure,,,,,,
,,BLK-D - Level 2 - D222,,Site QA,Rough-In,BLK-D,Level 2,Apartment Ceiling Closure,D222,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 2 - D223,,Site QA,Rough-In,BLK-D,Level 2,Apartment Ceiling Closure,D223,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 2 - D224,,Site QA,Rough-In,BLK-D,Level 2,Apartment Ceiling Closure,D224,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 2 - D225,,Site QA,Rough-In,BLK-D,Level 2,Apartment Ceiling Closure,D225,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 2 - D226,,Site QA,Rough-In,BLK-D,Level 2,Apartment Ceiling Closure,D226,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 2 - D227,,Site QA,Rough-In,BLK-D,Level 2,Apartment Ceiling Closure,D227,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 2 - D228,,Site QA,Rough-In,BLK-D,Level 2,Apartment Ceiling Closure,D228,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 2 - D229,,Site QA,Rough-In,BLK-D,Level 2,Apartment Ceiling Closure,D229,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 2 - D230,,Site QA,Rough-In,BLK-D,Level 2,Apartment Ceiling Closure,D230,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 2 - D231,,Site QA,Rough-In,BLK-D,Level 2,Apartment Ceiling Closure,D231,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 3 - D322,,Site QA,Rough-In,BLK-D,Level 3,Apartment Ceiling Closure,D322,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 3 - D323,,Site QA,Rough-In,BLK-D,Level 3,Apartment Ceiling Closure,D323,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 3 - D324,,Site QA,Rough-In,BLK-D,Level 3,Apartment Ceiling Closure,D324,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 3 - D325,,Site QA,Rough-In,BLK-D,Level 3,Apartment Ceiling Closure,D325,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 3 - D326,,Site QA,Rough-In,BLK-D,Level 3,Apartment Ceiling Closure,D326,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 3 - D327,,Site QA,Rough-In,BLK-D,Level 3,Apartment Ceiling Closure,D327,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 3 - D328,,Site QA,Rough-In,BLK-D,Level 3,Apartment Ceiling Closure,D328,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 3 - D329,,Site QA,Rough-In,BLK-D,Level 3,Apartment Ceiling Closure,D329,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 3 - D330,,Site QA,Rough-In,BLK-D,Level 3,Apartment Ceiling Closure,D330,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 3 - D331,,Site QA,Rough-In,BLK-D,Level 3,Apartment Ceiling Closure,D331,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 4 - D421,,Site QA,Rough-In,BLK-D,Level 4,Apartment Ceiling Closure,D421,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 4 - D422,,Site QA,Rough-In,BLK-D,Level 4,Apartment Ceiling Closure,D422,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 4 - D423,,Site QA,Rough-In,BLK-D,Level 4,Apartment Ceiling Closure,D423,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 4 - D424,,Site QA,Rough-In,BLK-D,Level 4,Apartment Ceiling Closure,D424,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 4 - D425,,Site QA,Rough-In,BLK-D,Level 4,Apartment Ceiling Closure,D425,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 4 - D426,,Site QA,Rough-In,BLK-D,Level 4,Apartment Ceiling Closure,D426,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 4 - D427,,Site QA,Rough-In,BLK-D,Level 4,Apartment Ceiling Closure,D427,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 4 - D428,,Site QA,Rough-In,BLK-D,Level 4,Apartment Ceiling Closure,D428,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 4 - D429,,Site QA,Rough-In,BLK-D,Level 4,Apartment Ceiling Closure,D429,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 4 - D430,,Site QA,Rough-In,BLK-D,Level 4,Apartment Ceiling Closure,D430,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 5 - D515,,Site QA,Rough-In,BLK-D,Level 5,Apartment Ceiling Closure,D515,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 5 - D516,,Site QA,Rough-In,BLK-D,Level 5,Apartment Ceiling Closure,D516,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 5 - D517,,Site QA,Rough-In,BLK-D,Level 5,Apartment Ceiling Closure,D517,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 5 - D518,,Site QA,Rough-In,BLK-D,Level 5,Apartment Ceiling Closure,D518,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 5 - D519,,Site QA,Rough-In,BLK-D,Level 5,Apartment Ceiling Closure,D519,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 5 - D520,,Site QA,Rough-In,BLK-D,Level 5,Apartment Ceiling Closure,D520,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 5 - D521,,Site QA,Rough-In,BLK-D,Level 5,Apartment Ceiling Closure,D521,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 5 - D522,,Site QA,Rough-In,BLK-D,Level 5,Apartment Ceiling Closure,D522,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 5 - D523,,Site QA,Rough-In,BLK-D,Level 5,Apartment Ceiling Closure,D523,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 5 - D524,,Site QA,Rough-In,BLK-D,Level 5,Apartment Ceiling Closure,D524,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 6 - D615,,Site QA,Rough-In,BLK-D,Level 6,Apartment Ceiling Closure,D615,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 6 - D616,,Site QA,Rough-In,BLK-D,Level 6,Apartment Ceiling Closure,D616,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 6 - D617,,Site QA,Rough-In,BLK-D,Level 6,Apartment Ceiling Closure,D617,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 6 - D618,,Site QA,Rough-In,BLK-D,Level 6,Apartment Ceiling Closure,D618,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 6 - D619,,Site QA,Rough-In,BLK-D,Level 6,Apartment Ceiling Closure,D619,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 6 - D620,,Site QA,Rough-In,BLK-D,Level 6,Apartment Ceiling Closure,D620,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 6 - D621,,Site QA,Rough-In,BLK-D,Level 6,Apartment Ceiling Closure,D621,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 6 - D622,,Site QA,Rough-In,BLK-D,Level 6,Apartment Ceiling Closure,D622,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 6 - D623,,Site QA,Rough-In,BLK-D,Level 6,Apartment Ceiling Closure,D623,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 6 - D624,,Site QA,Rough-In,BLK-D,Level 6,Apartment Ceiling Closure,D624,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 7 - D714,,Site QA,Rough-In,BLK-D,Level 7,Apartment Ceiling Closure,D714,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 7 - D715,,Site QA,Rough-In,BLK-D,Level 7,Apartment Ceiling Closure,D715,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 7 - D716,,Site QA,Rough-In,BLK-D,Level 7,Apartment Ceiling Closure,D716,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 7 - D717,,Site QA,Rough-In,BLK-D,Level 7,Apartment Ceiling Closure,D717,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 7 - D718,,Site QA,Rough-In,BLK-D,Level 7,Apartment Ceiling Closure,D718,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 7 - D719,,Site QA,Rough-In,BLK-D,Level 7,Apartment Ceiling Closure,D719,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 7 - D720,,Site QA,Rough-In,BLK-D,Level 7,Apartment Ceiling Closure,D720,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 7 - D721,,Site QA,Rough-In,BLK-D,Level 7,Apartment Ceiling Closure,D721,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 8 - D801,,Site QA,Rough-In,BLK-D,Level 8,Apartment Ceiling Closure,D801,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 8 - D802,,Site QA,Rough-In,BLK-D,Level 8,Apartment Ceiling Closure,D802,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 8 - D803,,Site QA,Rough-In,BLK-D,Level 8,Apartment Ceiling Closure,D803,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 8 - D804,,Site QA,Rough-In,BLK-D,Level 8,Apartment Ceiling Closure,D804,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 8 - D805,,Site QA,Rough-In,BLK-D,Level 8,Apartment Ceiling Closure,D805,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 8 - D806,,Site QA,Rough-In,BLK-D,Level 8,Apartment Ceiling Closure,D806,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 8 - D807,,Site QA,Rough-In,BLK-D,Level 8,Apartment Ceiling Closure,D807,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-D - Level 8 - D808,,Site QA,Rough-In,BLK-D,Level 8,Apartment Ceiling Closure,D808,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Apartment Ceiling Closure,grouping,BLK-E - Apartment Ceiling Closure,,,,,,
,,BLK-E - Ground Level - EG01,,Site QA,Rough-In,BLK-E,Ground Level,Apartment Ceiling Closure,EG01,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Ground Level - EG02,,Site QA,Rough-In,BLK-E,Ground Level,Apartment Ceiling Closure,EG02,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Ground Level - EG03,,Site QA,Rough-In,BLK-E,Ground Level,Apartment Ceiling Closure,EG03,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-1 - E101,,Site QA,Rough-In,BLK-E,Level-1,Apartment Ceiling Closure,E101,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-1 - E102,,Site QA,Rough-In,BLK-E,Level-1,Apartment Ceiling Closure,E102,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-1 - E103,,Site QA,Rough-In,BLK-E,Level-1,Apartment Ceiling Closure,E103,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E201,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E201,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E202,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E202,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E203,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E203,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E204,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E204,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E205,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E205,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E206,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E206,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E207,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E207,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E208,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E208,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E209,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E209,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E210,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E210,Ceiling Closure Checklist 1 Rough In [B]
