"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d7b9d3c2-ab87-4365-bc0c-fadb97ba2331","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)"
"ba30accb-239e-4a63-a28c-f7c24907ff2d","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)","N17"
"54ba204c-584a-47a2-b9a1-5089c33b7781","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments"
"6e02539a-59b0-4392-9206-620c10913a44","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","Ground Floor"
"7c24ace0-c250-40bd-95d6-4773aa372878","","checklist-sectioned","not-started","8963d3ea5db26a7f7cd7de471ccc0db50d5e50d2cec7b6b583abd4150272a974","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-L-S2ST(N18-L3-L-S1ST, S2ST)"
"a2afcb1f-47bc-49f8-bd82-4b10d3da141b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor"
"2f7d52f6-530a-4fc4-a5b7-cd5d546ff404","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-01-A-TD-L(N18-L4-01-L-M1D, M2D, M3D)"
"5acf94ab-d671-4aa5-833a-45ccaac4f9b8","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-02-A-TC-L(N18-L4-02-L-M1C, M2C, M3C)"
"7feba579-0649-4a85-9897-50a87ce681e5","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-03-A-TC-L(N18-L4-03-L-M1C, M2C, M3C)"
"a2b1e024-9021-44e8-bfef-b9ba1bf07092","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-04-M-TE2-L(N18-L4-04-L-M1E2, M2E2, M3E2)"
"0e1e26b0-bd97-4d25-b721-c8193d881ce8","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-05-M-TE1-R(N18-L4-05-R-M1E1, M2E1, M3E1)"
"2f1e0d05-d3fd-4137-9ec7-fd39a885acba","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-06-M-TE1-R(N18-L4-06-R-M1E1, M2E1, M3E1)"
"20120cb2-7ddb-4752-beaa-0283b042a8a6","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-07-M-TF-R(N18-L4-07-R-M1F, M2F, M3F)"
"9d98722c-d67a-4c1d-a703-9361c7a44f32","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-08-M-TE1-L(N18-L4-08-L-M1E1, M2E1, M3E1)"
"cf3b5f6e-1786-4171-a4e8-dda7947de065","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-09-M-TG-R(N18-L4-09-R-M1G, M2G, M3G)"
"a11143a9-c66b-4a7d-96ea-79ae6d270713","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-10-M-TE1-R(N18-L4-10-R-M1E1, M2E1, M3E1)"
"43f7e672-b0c1-4366-af68-f37360d4da12","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-11-A-TC-R(N18-L4-11-L-M1C, M2C, M3C)"
"5fa65bc2-b4a9-4cbb-8195-b709bb72aa56","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-12-A-TC-L(N18-L4-12-L-M1C, M2C, M3C)"
"e22fe632-22d6-429a-abeb-2951af443d61","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-13-A-TC-L(N18-L4-13-L-M1C, M2C, M3C)"
"5598e667-efa8-4b79-bdc7-63abb35bdd3c","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-14-A-TA-R(N18-L4-14-R-M1A, M2A)"
"59e91a28-4661-453e-bf34-943e025eee2c","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-15-A-TK-R(N18-L4-15-R-M1K, M2K)"
"ce4c1575-0b4a-45ef-82ed-bc1dbf08088a","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L4-16-M-TE1-R(N18-L4-16-R-M1E1, M2E1, M3E1)"
"26a62a46-adb7-4c1c-871c-79ca1bcfe322","","checklist-sectioned","not-started","8963d3ea5db26a7f7cd7de471ccc0db50d5e50d2cec7b6b583abd4150272a974","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","4th Floor","L3-L-S2ST(N18-L3-L-S1ST, S2ST)"
"349c150d-0476-42a2-9416-936185b26384","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor"
"a3ea1eca-073a-40b8-b6a6-bba8049c48fd","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-01-A-TC-L(N18-L5-01-L-M1C, M2C, M3C)"
"1efdb858-ca47-4e9c-bb7d-afa63cf1d16e","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-02-A-TC-L(N18-L5-02-L-M1C, M2C, M3C)"
"0259b66e-17b9-44e4-ac12-d1c7fa24e375","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-03-M-TE2-L(N18-L5-03-L-M1E2, M2E2, M3E2)"
"ab8371fa-01cd-4883-92cb-d577a7169648","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-04-M-TE1-R(N18-L5-04-R-M1E1, M2E1, M3E1)"
"6cc54b55-ca51-4537-a816-5aafb7ad141f","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-05-M-TE1-R(N18-L5-05-R-M1E1, M2E1, M3E1)"
"7e2835a1-272c-404e-88e1-b454944d2b13","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-06-M-TF-R(N18-L5-06-R-M1F, M2F, M3F)"
"8c5bd888-8d21-499e-b9bf-46d6ddfa1d17","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-07-M-TE1-L(N18-L5-07-L-M1E1, M2E1, M3E1)"
"f39a693e-11a9-476f-a1ee-484a5c3810e8","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-08-M-TG-R(N18-L5-08-R-M1G, M2G, M3G)"
"869dfbbe-fa8b-4412-820f-181cb423575d","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-09-M-TE1-R(N18-L5-09-R-M1E1, M2E1, M3E1)"
"a4deb61b-742e-450b-afbd-7271f69e1203","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-10-A-TC-R(N18-L5-10-R-M1C, M1C, M2C, M3C)"
"6530824d-c61c-4a17-aeaa-7985930ff3a7","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-11-A-TC-L(N18-L5-11-L-M1C, M2C, M3C)"
"03cc2938-c95a-4e6c-a09e-e4fad656cad5","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-12-A-TC-L(N18-L5-12-L-M1C, M2C, M3C)"
"16f3a3bd-11e3-41ed-91ad-b271466d00d7","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-13-A-TA-R(N18-L5-13-R-M1A, M2A)"
"6af2a3fb-c7c3-475d-8ac4-1d945894f43d","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-14-A-TK-R(N18-L5-14-R-M1K, M2K)"
"ca38dd39-85a6-41ca-aac9-682dd117b3d0","","checklist-sectioned","work-in-progress","34ca00c0a4d3438902ed975bccbd88f090827dcf93f55350939a9523105cf91a","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-15-M-TM(N18-L5-15-R-M1M, M2M, M3M)"
"a0f35756-db03-4642-aab6-d6211201dfb2","","checklist-sectioned","not-started","8963d3ea5db26a7f7cd7de471ccc0db50d5e50d2cec7b6b583abd4150272a974","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","5th Floor","L5-L-S2ST(N18-L5-L-S1ST, S2ST)"
"bd234ee5-0e6c-4ac7-8c19-b0010a0c8935","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Apartments","TOP"
"f26f122d-cfcf-4a8e-8c0a-c43159db16db","","checklist-sectioned","not-started","8963d3ea5db26a7f7cd7de471ccc0db50d5e50d2cec7b6b583abd4150272a974","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","TOP","TOP-L-S2ST(N18-TOP-L-S1ST, S2ST)"
"bcb9b96b-4f61-4cdc-867f-187e8037cd11","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Podium Structures"
"72d3063f-623a-422a-98b1-37b2549fd9ac","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Sub Structure"
"88826a27-069b-4ae4-8cd8-b3975c1aae03","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Roof Framings"
"eed7a25a-f3bc-4f7a-8b60-6c3e04b7eece","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Facades"
"dcb27165-5c07-484d-840b-a72257067bad","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Decks"
"6a7d1bda-d94e-413f-bf88-ca6bc9483597","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Corridors"
"31894e47-45ab-4655-a10c-44be9a736b7e","","folder-normal","pass","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate"
"9c32a18d-38aa-414a-9cae-5ccf832aae5d","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","COM-SL1"
"04587f1b-8baf-4fab-a542-32e279893aae","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","COM-SL2"
"fd66a61b-ea10-4bda-b7ee-6ff668569da8","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","COM-SL4"
"62920f0c-20bc-437c-8fdd-d8c9f740290b","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","COM-SL5"
"33cb4e91-fe20-4a8d-a774-23a24bba180b","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","COM-SL6"
"d2f01ac9-bef5-4ecb-8f9d-962b3912cc48","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","MD-SL1"
"70a25cbd-a5e6-4669-adf1-d2acd65576a8","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","MD-SL2"
"6c976e24-563d-43d7-9d03-39cb20a94cc1","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","MD-SL4"
"cfabea62-6d76-45c9-86de-3ec892f0c0a8","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","MD-SL6"
"dc48e117-5d5c-4da7-86ea-3fff3ea116bc","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","MD-SL8"
"40b9589b-337f-4f21-a4cf-df15907271e7","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","MD-SL9"
"ba187c8b-c6bf-4479-b905-adb561a5dc92","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","MD-SL10"
"0d451366-473c-403f-adbd-c197ee3f2565","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","MD-SL12"
"b6565761-e4a2-4f0c-9278-fff7c18b823d","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","MD-SL13"
"16fcf49c-6862-4ec9-9750-4c4ff435aebf","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","MD-SL14"
"f1a6c943-bf9f-4021-bd99-3b84c85eb03f","","checklist-sectioned","pass","53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Base Plate","MD-SL15"
"6aaa6414-b32e-4393-a62c-f646d57b2d06","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community"
"5cd3c7c3-7b64-4d52-ba2b-7f010f73a002","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)"
"71a4cc05-74dc-4ee6-b193-71d358d08435","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)","1. N18-BE1"
"4e75cf84-e711-4f35-9118-38491f652ad3","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)","2. N18-BE2"
"8cfbe1d0-27ae-4de1-9699-fd89970eb829","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)","3. N18-BE3"
"c4f70c69-267d-4836-aba1-1cb69c45ab48","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)","4. N18-BE4"
"88761377-9a62-43cf-8982-55d98197aedc","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)","5.  N18-BE5"
"76fa71bd-64ab-40f0-98ca-d295149f27b5","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)","6. N18-BE6"
"ce9ca40a-4c96-4b34-a3ce-9aedecc601ae","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)","7.  N18-BE7"
"880e30ad-6ffd-4639-b192-afaaa2270ab7","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)","8.  N18-BE8"
"0944f1dd-621e-4be4-88f9-6f954bdf36e1","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)","9.  N18-BE9"
"fcaa396c-584f-4225-aab0-53896d652460","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)","10.  N18-BE10"
"106ba326-5cd6-4230-9b86-9dbf32e5e092","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","1. N18-Community Assembly Beams (BE1-BE11)","11. N18-BE11"
"8734fde0-d4a8-45b4-840b-8546768c898e","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)"
"ddb115e8-fd8a-4a88-86e3-365cd6ff0b8d","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","1. N18-HB1"
"1f534d3b-2b39-4328-8ba8-1e847907a2af","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","2. N18-HB2"
"b88a3449-271c-4747-9c65-e7e1be9ce20b","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","3. N18-HB3"
"1708f306-f0f9-40fb-b53c-d9e929ad527b","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","4. N18-HB4"
"7a0d6955-cf53-48d2-8ebd-3f496f78c140","","checklist-sectioned","not-started","Offsite QA - Sub-Structual Checklist - Version 2","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","5. N18-HB5"
"d2f1c6d2-0eee-47db-99b4-477ef83b2200","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","6. N18-HB6"
"5bfc10ed-eddd-4ed6-9cf7-27e669073d68","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","7. N18-HB7"
"0562d140-dba7-4d3f-b889-cade3aaac2ef","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","8. N18-HB8"
"08cbb587-7661-438f-aa0d-413803aa7dcb","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","9. N18-HB9"
"27690f3b-af6a-49c0-bd33-420e6b465a19","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","10. N18-HB10"
"ed110b37-b87d-4164-84e0-2343fd2c5fbf","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","11. N18-HB11"
"6683e03c-88d1-456d-9675-e9043226cb30","","checklist-sectioned","not-started","360de8f8011fb3c96b3cfc058c52b424e9bdac697e40df74feb198e2a6301a6f","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Sub Structure","Community","2. N18-Community Assembly Horizontal Bracings (HB1-H64)","12. N18-HB12"
