"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"eaeb3639-144c-4697-ba9a-eb9d347b0985","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"c65b507f-3bb8-480c-9777-5c71c1f90f41","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"826e6c0f-1aa7-4d76-b08b-09d7d08b7995","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"6890135a-01e0-4436-b4c0-fe5c091ead45","","checklist-sectioned","pass","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE"," Precast Manufacture","Weld plate details"
"28b4f8b6-fbe3-49cd-8f77-a6793d29e5ae","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details"
"2f69b0d6-f8c0-4a0a-b7f4-9245feef965e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details","Edge Detail"
"69a57162-2217-4b11-84ba-f0a9082283d9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details","Bar Projections"
"64886292-4cda-494d-ba08-f4ddc86592f4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details","Cast in items"
"ac8b4463-8b3f-4039-a39f-94995bd1002b","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","LOT - 1"
"42426843-cee5-4976-b058-8a73cad6be23","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 1","Panel - 1P01"
"8e42227e-8431-4a78-b6e5-8eec45c46944","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P01","Pre-Pour Check"
"9a4c4008-bc2d-46fa-94c7-d774d351bb8f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Pre-Pour Check","Make mould to Green Status"
"7d98626e-2525-43fa-8874-1888ac5d4786","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Concrete Works"
"e6c12675-883a-4c6e-98b1-74feafd27418","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Concrete Works","Concrete Works Details"
"cf51ba11-63ed-41ae-9308-a5d807f750fe","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Concrete Works","Wilco Sample Taken"
"0ed208fc-f17c-40d6-bd91-71fde138358c","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Concrete Works","Bridgeman Sample Taken"
"8c09d0d5-9100-45eb-b5cb-00e445b82864","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Concrete Works","Supervisor Approval"
"a797aa45-3675-44fa-ab6b-3e1ac1f69943","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Post Pour Check"
"49e0c32e-8a17-40a6-be4a-519fcf4fe0ed","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Post Pour Check","Edge Detail"
"d7ab8a54-f774-4a68-8960-7e9e8ab60d1f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Post Pour Check","Bar Projections"
"6e3b3d4b-398a-4bc7-9c80-7ad0e462f975","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Post Pour Check","Cast in items"
"a34a7f10-43ba-445c-b277-930ba77c8d59","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Stripping and Stacking"
"34bcebe1-70ef-4d78-8376-1b60ca20e90e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P19","Stripping and Stacking","Stripping & Stacking"
"cfddda36-fba8-451c-855d-b20cbe77bcdd","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 1","Panel - 1P20"
"13d18dfa-7061-4402-9288-21fd3c355dcc","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Pre-Pour Check"
"8ce4b522-f0bd-40da-8af8-10af463ff4ca","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Pre-Pour Check","Dimensions"
"b9b4701b-f248-4479-aba8-c0a47a4eff7a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Pre-Pour Check","Mould Clean"
"868ea021-2bbb-4d94-aa02-d565e3f9198f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Pre-Pour Check","Mould Oiled"
"1b934e1f-a5fe-4888-af3c-7787cada238f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Pre-Pour Check","Mould - Workmanship"
"19c9366e-07d4-49cb-bdb2-6b6e984cbc4f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Pre-Pour Check","Reinforcing"
"5f2b9412-209e-4c07-a68d-f657df47bc21","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Pre-Pour Check","Cast In Items"
"322eb394-7791-4542-8d59-bb5609b12e64","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Pre-Pour Check","Marker Position and No."
"b8e81e19-a9bf-4852-b1a6-b96d9c8074a8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Pre-Pour Check","Make mould to Green Status"
"6d684155-f493-4039-bf23-af725a46f720","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Concrete Works"
"b7850b0a-9ff7-48e8-ac5d-283b24da92ca","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Concrete Works","Concrete Works Details"
"a1e98609-4683-49bf-bcd2-f9df892a93d6","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Concrete Works","Wilco Sample Taken"
"61659540-21f4-4655-a6be-3d30c28686bf","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Concrete Works","Bridgeman Sample Taken"
"541afe82-7ac1-4c94-9c17-be4dc8551297","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Concrete Works","Supervisor Approval"
"ecccc546-baf9-4e4e-bb5b-a9594366ccd2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Post Pour Check"
"99c09f47-a47f-434b-b5e0-67f4d0f340a2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Post Pour Check","Edge Detail"
"0b945492-905c-42ad-a296-ae706708d947","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Post Pour Check","Bar Projections"
"675b6064-0a7a-48e1-b2e3-0272e2680313","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Post Pour Check","Cast in items"
"2726a82d-a080-4111-b1fd-8c40cfb2e531","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Stripping and Stacking"
"06bf95f6-caba-4b9a-a7c0-33423a62145a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P20","Stripping and Stacking","Stripping & Stacking"
"b4d2b1c9-bad4-43e7-adfb-c9fef7a44265","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 1","1B01"
"7fe2f975-3472-5288-8bb3-9e4f2abdd3d5","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Pre-Pour Check"
"6c2bdc07-9bb6-5678-a02d-02164f944fba","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Pre-Pour Check","Dimensions"
"dd6e0557-378f-595d-af99-073f2472060d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Pre-Pour Check","Mould Clean"
"775514a6-8329-57b8-8698-bd366a8653a3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Pre-Pour Check","Mould Oiled"
"4d7bddf0-dbd1-571d-8be9-c1f3d6cc6539","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Pre-Pour Check","Mould - Workmanship"
"eff4fed3-8c82-5d10-9de8-de91f8df4815","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Pre-Pour Check","Reinforcing"
"8d60448a-6808-5f6a-b414-737f91a33466","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Pre-Pour Check","Cast In Items"
"eeafbcaf-783d-52d3-8ca5-8439e81c3830","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Pre-Pour Check","Marker Position and No."
"52e917e2-91bb-572d-8c41-2a92b8738114","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Pre-Pour Check","Make mould to Green Status"
"b2cce220-056a-5e36-a7fb-630643b28f8a","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Concrete Works"
"1b0d4f4b-5250-541c-9aa2-270c852c3d16","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Concrete Works","Concrete Works Details"
"9674d4ef-1f57-57e4-8f81-48fdc45839c7","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Concrete Works","Wilco Sample Taken"
"e45bbca4-515d-5155-a270-46f040dc0a38","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Concrete Works","Bridgeman Sample Taken"
"3907db89-a027-5192-ae0c-9d3627fc6aa8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Concrete Works","Supervisor Approval"
"ca32b5f9-be92-5bc6-a2ae-fcfe4c957b94","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Post Pour Check"
"8b831c7b-38f2-54cf-bea6-6eed94b976e7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Post Pour Check","Edge Detail"
"039ca8d7-2d96-5681-921a-cf97733d64f1","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Post Pour Check","Bar Projections"
"1f380d8e-2742-5839-9a79-3ad12db27691","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Post Pour Check","Cast in items"
"0dc3111a-fa06-5f4f-bdfa-7f9d175dbe85","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Stripping and Stacking"
"4a05cc15-d339-5a1c-bf6b-445bee219511","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B01","Stripping and Stacking","Stripping & Stacking"
"ecccdab2-f958-401f-875f-712e16888381","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 1","1B02"
"6ed9f29c-2994-5123-a5f3-074ea9842d6e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Pre-Pour Check"
"481a1e36-562d-58da-a717-df79e7008b40","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Pre-Pour Check","Dimensions"
"51259a50-0d94-50da-aa45-80560fb9beec","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Pre-Pour Check","Mould Clean"
"5872201f-b882-5d33-bf3d-81557455b6b1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Pre-Pour Check","Mould Oiled"
"2ec4c0f6-6ea4-537f-80bd-36dbeac47763","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Pre-Pour Check","Mould - Workmanship"
"51a5bdbb-72ba-53cb-929e-5ed0a9d536d1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Pre-Pour Check","Reinforcing"
"d4487e44-2db3-5576-8ce0-04be00f53787","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Pre-Pour Check","Cast In Items"
"7724644e-4c28-55cd-9370-ddf25477d326","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Pre-Pour Check","Marker Position and No."
"587698b4-b037-5737-b402-0503b953108c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Pre-Pour Check","Make mould to Green Status"
"a1ce2db0-e428-5d4e-9d30-9a0433c35b51","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Concrete Works"
"be6a0b01-17df-5d8b-be93-504d38fefdb5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Concrete Works","Concrete Works Details"
"fc57b7bf-81db-5fef-b55e-6b48fb92a861","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Concrete Works","Wilco Sample Taken"
"6b56fc4d-4597-5f1d-bfbf-3c4bdb9fd83d","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Concrete Works","Bridgeman Sample Taken"
"f78ce326-5ac2-5b3f-b40f-b4605a7aecae","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Concrete Works","Supervisor Approval"
"aaca56af-70d4-54b0-96e1-8e1169ffb195","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Post Pour Check"
"c0ea6dcc-6749-547e-93d4-661a506797e2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Post Pour Check","Edge Detail"
"ef8d6ec3-8972-5bf1-a795-6584c8a7ff58","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Post Pour Check","Bar Projections"
"04a9c12b-2673-5e6e-94f6-098ac808744f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Post Pour Check","Cast in items"
"91b6a816-93d9-5d12-bc66-c1c5275dfb1d","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Stripping and Stacking"
"feb98754-f5db-55bc-9ed3-9c0be05ad901","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","1B02","Stripping and Stacking","Stripping & Stacking"
"1e964d0f-64ce-41d5-b491-d973cfa599e0","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","LOT - 2"
"31fdda63-bf8b-45c3-b587-62c23c43bcd2","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 2","Panel -2P01"
"747716a4-c5b4-5c75-997d-f3de293eddbb","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Pre-Pour Check"
"5b9455cf-8706-57a5-bfac-fc8a602349a5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Pre-Pour Check","Dimensions"
"2597b7dc-76f7-59bd-8c3b-79f5f2f293c4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Pre-Pour Check","Mould Clean"
"5bf83c88-1505-5487-a3ba-86d2e8d378c6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Pre-Pour Check","Mould Oiled"
"dd74b28f-130c-5997-883f-7c118c9a7447","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Pre-Pour Check","Mould - Workmanship"
"b4c267b3-4d56-5f59-9e82-278369b35b0a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Pre-Pour Check","Reinforcing"
"956654f2-1928-5547-8e14-452cc8e51320","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Pre-Pour Check","Cast In Items"
"f19ad404-0743-5524-b546-2ee42ad0c150","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Pre-Pour Check","Marker Position and No."
"68222cde-542c-580c-8929-1b8de1e886c7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Pre-Pour Check","Make mould to Green Status"
"de0872fb-dfad-5d1c-abd2-d6afe195509e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Concrete Works"
"130082dc-8d10-59f9-af6d-f61c75606aa1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Concrete Works","Concrete Works Details"
"f3e8ff2a-9ac9-559a-9b3d-230cee25b302","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Concrete Works","Wilco Sample Taken"
"b6dd8cfe-460d-5d31-8258-5a30bc2ab361","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Concrete Works","Bridgeman Sample Taken"
"0e68e09d-e304-57cd-837a-238ba5edaa24","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Concrete Works","Supervisor Approval"
"afef9934-c768-5985-a72a-977acecb17ff","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Post Pour Check"
"4b7d9a0d-4b5d-5543-9b2d-8c34466d0ab7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Post Pour Check","Edge Detail"
"36bf9124-e622-5de3-80e7-cbca53f5178a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Post Pour Check","Bar Projections"
"e7ad46f2-7f21-5e3d-b8e9-024002a0dab6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Post Pour Check","Cast in items"
"8fb91869-1468-546c-a20e-7b819af2098f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Stripping and Stacking"
"e79fd8e4-a147-5796-a880-ea1e8dc9a0bf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P01","Stripping and Stacking","Stripping & Stacking"
"285b8d97-47de-4977-a787-26668873e510","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 2","Panel -2P02"
"8739abae-8b72-5444-8898-5145f3a35edd","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Pre-Pour Check"
"7ee6aedf-123c-5f2f-b53c-380a27f57ae6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Pre-Pour Check","Dimensions"
"41107b3a-9c6c-5bb0-8c28-4547a4126c73","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Pre-Pour Check","Mould Clean"
"773c77e9-6f6a-559c-82cc-f66860b3ceb0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Pre-Pour Check","Mould Oiled"
"4cffba24-3daf-5592-a3d8-00e4afcb4ae1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Pre-Pour Check","Mould - Workmanship"
"f5d1c1a8-9d4f-5c5e-a2ba-6a5478f229cb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Pre-Pour Check","Reinforcing"
"3159fcee-8327-5333-9da0-d07375e5598b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Pre-Pour Check","Cast In Items"
"0ce3bf8b-e275-561c-b03d-173ca8d40115","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Pre-Pour Check","Marker Position and No."
"0bfa34ee-d67d-52c1-87b6-fcd92b316f0f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Pre-Pour Check","Make mould to Green Status"
"ec903d63-cec9-543d-8b10-615a0bd119b9","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Concrete Works"
"f97bd4c4-7e09-50d1-8278-525e9daad68a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Concrete Works","Concrete Works Details"
"a7c4ca31-3216-5119-8ea7-d540f4589f98","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Concrete Works","Wilco Sample Taken"
"826db1fc-a596-5f74-87c3-b6bf8184327f","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Concrete Works","Bridgeman Sample Taken"
"31c13c55-4cf1-5545-8ac0-107198e59148","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Concrete Works","Supervisor Approval"
"4b5cc27a-ed73-5206-b9bc-8fe08edffcd7","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Post Pour Check"
"438969e0-b57f-5a01-8ac2-52d779bfe0ff","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Post Pour Check","Edge Detail"
"4cea6ad3-9d34-5037-b30f-d6980900f089","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Post Pour Check","Bar Projections"
"a43caf29-b5e0-5239-8759-41387cac0fe2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Post Pour Check","Cast in items"
"ae8dd550-ca72-54d0-81b4-f6ec1992f0ae","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Stripping and Stacking"
"57cc9f2e-ca65-5703-8e82-ed3eac6981ce","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P02","Stripping and Stacking","Stripping & Stacking"
"44e2d299-838d-48f2-904e-06dd543eda2e","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 2","Panel -2P03"
"ddef6f23-2c31-58b8-aa98-0b19cbb014d7","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P03","Pre-Pour Check"
"f5c9b0ea-2d01-5f87-836f-f3b9f4be139c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P03","Pre-Pour Check","Dimensions"
"7b293fb1-5d1d-5703-8422-4c866f78d2f3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P03","Pre-Pour Check","Mould Clean"
"b6da5ca9-428a-5159-b870-5b6755654d66","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P03","Pre-Pour Check","Mould Oiled"
"fcfc9f75-98af-5a8c-81ab-2a3406f4c8c7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P03","Pre-Pour Check","Mould - Workmanship"
"c1dc47aa-d6a9-5045-bce9-53fe9fbe7334","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P03","Pre-Pour Check","Reinforcing"
"8ae0449c-3611-5460-b51b-a2bed58e1732","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P03","Pre-Pour Check","Cast In Items"
"f042dee3-0b1d-5e38-be90-52b1a357d9a3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P03","Pre-Pour Check","Marker Position and No."
"d439748c-ee82-5404-8b1f-e47d64816a8b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P03","Pre-Pour Check","Make mould to Green Status"
