"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0a2ef68f-234f-4489-bf49-dbad693ac7dd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"0eed8881-9539-426c-ae07-54f99fd3fc01","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Documents for Reference"
"5a392417-1968-41f8-abb0-3ef9d1d26582","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Welder Certificates"
"10aded33-3c82-5163-80d4-c31281c16e56","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Welder Certificates","Please attach document here"
"146e238b-3017-4bf6-956c-4d5f0a72ff59","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Extruder Calibrations & Conformity"
"e5b52272-3964-5a06-8039-b9a81bc3178a","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Extruder Calibrations & Conformity","Please attach document here"
"00563a5c-4b02-4e95-9d5f-8cbd2c39a5bf","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Extruder Serial Numbers"
"36f526c9-4c51-587a-beca-717285bdd01f","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Extruder Serial Numbers","Please attach document here"
"d1532e47-1b04-43ad-8001-12fb6c49ddb8","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","LEISTER Tool Serial Numbers - Weldplast "
"7afb8a54-6a37-5ea0-a665-a777304edf49","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","LEISTER Tool Serial Numbers - Weldplast ","Please attach document here"
"24eca42d-d299-4b34-903f-0909d118411c","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Goodburn Spark Tester"
"478d1a02-83ec-5a0c-9796-2d9fc6b36ec1","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Goodburn Spark Tester","Please attach document here"
"64829cba-c0ac-4a08-8bb7-80c892b7810c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rings."
"c9a11949-58e8-42c9-811d-dfe8d22e3480","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rings.","Rings 1-500"
"9dbd897b-1d95-4bf5-8466-d8dbc9d6856c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 1-500","1 to 25"
"e66be270-6253-4536-8210-c9836126231d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 1-500","1 to 25","Prestart"
"e005ff42-5a23-474c-8fdb-0ed6327c70d0","","checklist-flat","pass","QA - Electronic Testing","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 1"
"75679ca0-3d47-5c19-8c97-7d4335f13607","","checkpoint-status","pass","QA - Electronic Testing:0b2a8e1a-d192-45c7-8e94-1f70f08bc73b","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 1","Weld shape - does the weld conform to the Variant 2 profile"
"cc678712-021d-594c-a6cb-32c339096ebf","","checkpoint-status","pass","QA - Electronic Testing:de8ed336-a93c-4dea-9eaf-149a255b5a4a","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 1","Nominal thickness less than 6mm"
"d7d1bea8-555e-5c5c-bc78-ca7aaac29382","","checkpoint-status","pass","QA - Electronic Testing:ec88f59f-2e4e-4649-bf4b-3888f94cd981","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 1","Visual inspection complete"
"816005b4-5752-50b4-9c81-4b91a17e214d","","checkpoint-status","pass","QA - Electronic Testing:19453674-2ea3-4669-9724-e1c6a622c590","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 1","All joints within the requirements of DVS 2227-1 Variant 2"
"732a484d-789a-56ad-ac0f-25902e44c93d","","checkpoint-status","pass","QA - Electronic Testing:e51263d5-f9a7-4c9a-99bc-6b405e53f549","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 1","Spark tester on site calibration completed every 2 days"
"c416defe-4ad9-5cdc-9007-8f1f7b73dd18","","checkpoint-status","pass","QA - Electronic Testing:c8f16169-00ee-4bc2-87e2-d3f8dd5d9712","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 1","Electronic leak testing (high voltage) carried out with Buckley's PST-100 spark tester"
"89e56bc8-9e83-564e-bfd8-f3b255d044da","","checkpoint-status","pass","QA - Electronic Testing:4d708c74-3dc3-4666-8af8-6f43e02c19a7","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 1","Mark up panel layout of joints completed in Phase 1"
"e1ec8095-9eec-5c3b-a116-827aa8bf4a33","","checkpoint-status","pass","QA - Electronic Testing:15ea735b-3cff-4adf-8161-678694828b00","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 1","Maximum asperities not greater than 6mm"
"d9744917-3f9f-4efe-a223-8a7ff1711625","","checklist-flat","not-started","QA - Electronic Testing","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 2"
"29052c1b-79f8-57ec-aad1-bcadf0caa8cc","","checkpoint-status","not-started","QA - Electronic Testing:0b2a8e1a-d192-45c7-8e94-1f70f08bc73b","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 2","Weld shape - does the weld conform to the Variant 2 profile"
"7b58f11f-0455-5c47-b306-7356956cfb26","","checkpoint-status","not-started","QA - Electronic Testing:de8ed336-a93c-4dea-9eaf-149a255b5a4a","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 2","Nominal thickness less than 6mm"
"fb215fc7-f055-5e88-8bb2-ac60c7d52235","","checkpoint-status","not-started","QA - Electronic Testing:ec88f59f-2e4e-4649-bf4b-3888f94cd981","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 2","Visual inspection complete"
"ce5d98c9-ab7e-5884-8e88-eadf0cec08b1","","checkpoint-status","not-started","QA - Electronic Testing:19453674-2ea3-4669-9724-e1c6a622c590","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 2","All joints within the requirements of DVS 2227-1 Variant 2"
"a7cc08af-a5e8-5e7c-bdf6-6184bcf375b9","","checkpoint-status","not-started","QA - Electronic Testing:e51263d5-f9a7-4c9a-99bc-6b405e53f549","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 2","Spark tester on site calibration completed every 2 days"
"e95bdb62-abf5-5737-b9d1-d517eaf46ee6","","checkpoint-status","not-started","QA - Electronic Testing:c8f16169-00ee-4bc2-87e2-d3f8dd5d9712","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 2","Electronic leak testing (high voltage) carried out with Buckley's PST-100 spark tester"
"e8f6f0e4-74b2-50bd-9250-b281e630f114","","checkpoint-status","not-started","QA - Electronic Testing:4d708c74-3dc3-4666-8af8-6f43e02c19a7","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 2","Mark up panel layout of joints completed in Phase 1"
"4a6d5305-7209-5f8d-ba37-e4b520496962","","checkpoint-status","not-started","QA - Electronic Testing:15ea735b-3cff-4adf-8161-678694828b00","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Electronic Testing - Phase 2","Maximum asperities not greater than 6mm"
"09b3cfc2-70c6-4ee1-a8b8-b264b1d909f4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Defect Repair"
"52a535c1-9881-44f1-824b-5a224f21d480","","checklist-flat","pass","QA - Daily Prestart Checklist","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Daily Prestart - Date:19/6/23"
"2c13aa08-6739-526d-9460-500606afb415","","checkpoint-status","pass","QA - Daily Prestart Checklist:b5a9a753-61bc-42fe-b0d6-ff4a0ccd84d1","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Daily Prestart - Date:19/6/23","Are all electrical tools and leads tagged and safe to use?"
"bed5cbe7-8bef-5ba7-ba13-7faa720f785c","","checkpoint-status","pass","QA - Daily Prestart Checklist:2fc64f3c-d7ac-4920-82dd-8a1b710f87d3","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Daily Prestart - Date:19/6/23","Has the Daily Calibration of the electronic spark tester been completed?"
"cae833c3-8503-5f23-b360-0d45c2a82283","","checkpoint-status","pass","QA - Daily Prestart Checklist:3ec57a31-9037-4421-bd0b-faec769fe45c","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Daily Prestart - Date:19/6/23","Are the Extruders calibration certs current?"
"0b7d73f5-c174-5b60-a3bc-368a96311f4e","","checkpoint-status","pass","QA - Daily Prestart Checklist:e17bf073-2d02-46c9-8a3b-418f00d7a739","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Daily Prestart - Date:19/6/23","Air temp"
"b0e4d625-bb74-5b95-9aa6-461901bf6315","","checkpoint-status","pass","QA - Daily Prestart Checklist:27784ca0-5eb6-484e-a63a-b04e192b8ba4","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Daily Prestart - Date:19/6/23","Surface temp"
"086c8b32-6627-512c-9a35-9e5efd4c41b7","","checkpoint-status","pass","QA - Daily Prestart Checklist:82347384-c20f-4eb9-a369-ec1e1106375c","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Daily Prestart - Date:19/6/23","Dew point"
"a69368de-034a-5001-b4df-7a25b76be268","","checkpoint-status","pass","QA - Daily Prestart Checklist:ce0ca008-93d1-42fc-b4c2-b41451486c2b","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","826 to 850","Daily Prestart - Date:19/6/23","Trial weld completed sucessfully and numbered?"
"4f9e6ff9-808f-41b3-981b-92bbdeaf2098","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rings.","Rings 501 - 1000","851 to 875"
"acb9c424-6da4-411d-831f-e63b07672865","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Prestart"
"addef8b0-84da-4fda-bd95-12b5cf801e4d","","checklist-flat","not-started","QA - Daily Prestart Checklist","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Prestart","Daily Prestart - Date: DD/MM/YYYY"
"d9d6f8b2-67b8-50fe-a4b7-7be01e047437","","checkpoint-status","not-started","QA - Daily Prestart Checklist:b5a9a753-61bc-42fe-b0d6-ff4a0ccd84d1","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Prestart","Daily Prestart - Date: DD/MM/YYYY","Are all electrical tools and leads tagged and safe to use?"
"a7f4e85e-6f85-5170-b0ca-0817bce55032","","checkpoint-status","not-started","QA - Daily Prestart Checklist:2fc64f3c-d7ac-4920-82dd-8a1b710f87d3","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Prestart","Daily Prestart - Date: DD/MM/YYYY","Has the Daily Calibration of the electronic spark tester been completed?"
"91ba6889-8750-5d08-9703-7d1318a16a1f","","checkpoint-status","not-started","QA - Daily Prestart Checklist:3ec57a31-9037-4421-bd0b-faec769fe45c","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Prestart","Daily Prestart - Date: DD/MM/YYYY","Are the Extruders calibration certs current?"
"611142d7-3242-52fc-9764-6407fc50d7f5","","checkpoint-status","not-started","QA - Daily Prestart Checklist:e17bf073-2d02-46c9-8a3b-418f00d7a739","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Prestart","Daily Prestart - Date: DD/MM/YYYY","Air temp"
"d1494245-90ea-5eeb-8ee5-607dd4abba58","","checkpoint-status","not-started","QA - Daily Prestart Checklist:27784ca0-5eb6-484e-a63a-b04e192b8ba4","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Prestart","Daily Prestart - Date: DD/MM/YYYY","Surface temp"
"cc25f2de-9bc1-58bf-86c1-28ce723427a2","","checkpoint-status","not-started","QA - Daily Prestart Checklist:82347384-c20f-4eb9-a369-ec1e1106375c","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Prestart","Daily Prestart - Date: DD/MM/YYYY","Dew point"
"9224411a-b367-564e-b827-abd7066e9474","","checkpoint-status","not-started","QA - Daily Prestart Checklist:ce0ca008-93d1-42fc-b4c2-b41451486c2b","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Prestart","Daily Prestart - Date: DD/MM/YYYY","Trial weld completed sucessfully and numbered?"
"e60ab0e2-e2e2-42d4-bf1f-169f339121af","","checklist-flat","pass","QA - Welding Record","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 1"
"780d5f8a-cdfe-546c-a16d-18da2c29f428","","checkpoint-status","pass","QA - Welding Record:e6a6dc66-9fcd-4e2c-be20-c37655ebda69","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 1","Rings"
"de855262-517e-5c13-a304-c75799c86ec1","","checkpoint-status","pass","QA - Welding Record:e4c8f605-3ee2-42b4-8adf-32d54b4455a7","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 1","Material information"
"15eaf759-e4f3-5515-9a3f-be36b1143599","","checkpoint-status","pass","QA - Welding Record:423f5873-fbe5-4e1b-b327-dc533a9e98f2","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 1","Ambient conditions"
"0c9bacc2-3e14-5f81-8b5f-02b998a2cd17","","checkpoint-status","pass","QA - Welding Record:adfb5182-35af-47a8-b94c-769660946539","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 1","Panel"
"5ac96dd3-3fa2-50c2-9e6d-8d3c02254cb0","","checkpoint-status","pass","QA - Welding Record:8f61b87b-422a-4555-abd5-31402321b485","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 1","Welding parameters - Extrudate"
"8ebc8490-61c5-5e8a-897b-ea5fad799cdf","","checkpoint-status","pass","QA - Welding Record:01962c1b-4082-4fd0-81b7-716a30b77df9","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 1","Welding parameters - Hot air"
"9d173059-00d6-5f02-b145-a001972748f5","","checkpoint-status","pass","QA - Welding Record:a8ae7620-6f0a-4a8e-9840-1c23b707bd2b","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 1","Welding parameters - Speed"
"5884a8cd-f073-5a6f-b1e7-321b612d5934","","checkpoint-status","pass","QA - Welding Record:1d4bbbe4-7a6b-45ce-bbf4-32dee9b162a9","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 1","General Comments"
"b2589e74-75e5-45b9-b35a-3d3d62ebcaad","","checklist-flat","not-started","QA - Welding Record","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 2"
"b7ac74a9-ca52-51eb-9618-8914a21517db","","checkpoint-status","not-started","QA - Welding Record:e6a6dc66-9fcd-4e2c-be20-c37655ebda69","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 2","Rings"
"fe049da6-f1d3-5f3a-93e4-499c22ee91ae","","checkpoint-status","not-started","QA - Welding Record:e4c8f605-3ee2-42b4-8adf-32d54b4455a7","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 2","Material information"
"ce17d7c1-fca1-552f-a3e1-85a1a4ab68a0","","checkpoint-status","not-started","QA - Welding Record:423f5873-fbe5-4e1b-b327-dc533a9e98f2","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 2","Ambient conditions"
"67ba3de7-fcb6-50f6-8814-5eff5aca63f0","","checkpoint-status","not-started","QA - Welding Record:adfb5182-35af-47a8-b94c-769660946539","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 2","Panel"
"dc65911b-e3d3-5f4b-a8ee-0c50e808e2bd","","checkpoint-status","not-started","QA - Welding Record:8f61b87b-422a-4555-abd5-31402321b485","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 2","Welding parameters - Extrudate"
"f6c7e753-d1c9-51f2-abcd-00d5ab5f764c","","checkpoint-status","not-started","QA - Welding Record:01962c1b-4082-4fd0-81b7-716a30b77df9","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 2","Welding parameters - Hot air"
"4cb2650e-591c-557d-ba17-d9582a24834c","","checkpoint-status","not-started","QA - Welding Record:a8ae7620-6f0a-4a8e-9840-1c23b707bd2b","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 2","Welding parameters - Speed"
"1544d8d3-b068-5002-82f6-397c7b198c07","","checkpoint-status","not-started","QA - Welding Record:1d4bbbe4-7a6b-45ce-bbf4-32dee9b162a9","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Welding Record - Phase 2","General Comments"
"462a3cdc-4d96-457f-b946-cbb8986038b4","","checklist-flat","pass","QA - Electronic Testing","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 1"
"eab2c78e-9e90-51c4-a6af-4e7c2e92143f","","checkpoint-status","pass","QA - Electronic Testing:0b2a8e1a-d192-45c7-8e94-1f70f08bc73b","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 1","Weld shape - does the weld conform to the Variant 2 profile"
"442d1234-2d3b-5748-bd63-d5bf8b6e4e71","","checkpoint-status","pass","QA - Electronic Testing:de8ed336-a93c-4dea-9eaf-149a255b5a4a","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 1","Nominal thickness less than 6mm"
"4d0f8abf-a25a-50b5-9b20-6d58df6d1a50","","checkpoint-status","pass","QA - Electronic Testing:ec88f59f-2e4e-4649-bf4b-3888f94cd981","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 1","Visual inspection complete"
"510e3e61-e7c8-5aa1-9b58-169a8995cff7","","checkpoint-status","pass","QA - Electronic Testing:19453674-2ea3-4669-9724-e1c6a622c590","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 1","All joints within the requirements of DVS 2227-1 Variant 2"
"0579e8c0-3c68-5f29-bfe6-d4ca856698ed","","checkpoint-status","pass","QA - Electronic Testing:e51263d5-f9a7-4c9a-99bc-6b405e53f549","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 1","Spark tester on site calibration completed every 2 days"
"505392a3-e9e8-53c5-8092-0f2670dc6c3f","","checkpoint-status","pass","QA - Electronic Testing:c8f16169-00ee-4bc2-87e2-d3f8dd5d9712","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 1","Electronic leak testing (high voltage) carried out with Buckley's PST-100 spark tester"
"65057724-e469-5f71-95cd-10a95f19219b","","checkpoint-status","pass","QA - Electronic Testing:4d708c74-3dc3-4666-8af8-6f43e02c19a7","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 1","Mark up panel layout of joints completed in Phase 1"
"83ef2894-ade1-5af9-a37f-794566b843bb","","checkpoint-status","pass","QA - Electronic Testing:15ea735b-3cff-4adf-8161-678694828b00","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 1","Maximum asperities not greater than 6mm"
"4f3a22ad-19cd-4aac-a99c-1bf6b9e772f6","","checklist-flat","not-started","QA - Electronic Testing","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 2"
"bf7e5b55-adbc-5fc5-bceb-81d3c5b119f6","","checkpoint-status","not-started","QA - Electronic Testing:0b2a8e1a-d192-45c7-8e94-1f70f08bc73b","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 2","Weld shape - does the weld conform to the Variant 2 profile"
"a01bc0b8-9a89-5dd0-a25e-3ca9d05f2188","","checkpoint-status","not-started","QA - Electronic Testing:de8ed336-a93c-4dea-9eaf-149a255b5a4a","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 2","Nominal thickness less than 6mm"
"0aa266c7-00a7-5b6f-9146-a21c184b03fa","","checkpoint-status","not-started","QA - Electronic Testing:ec88f59f-2e4e-4649-bf4b-3888f94cd981","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 2","Visual inspection complete"
"845bd843-c1ad-5e44-bdc8-0b5ecc834c43","","checkpoint-status","not-started","QA - Electronic Testing:19453674-2ea3-4669-9724-e1c6a622c590","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 2","All joints within the requirements of DVS 2227-1 Variant 2"
"da8c3b44-2c44-5a5c-b333-ba7185a26e3a","","checkpoint-status","not-started","QA - Electronic Testing:e51263d5-f9a7-4c9a-99bc-6b405e53f549","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 2","Spark tester on site calibration completed every 2 days"
"f80b9e2a-8aa0-59af-8883-7b56cf3ab7db","","checkpoint-status","not-started","QA - Electronic Testing:c8f16169-00ee-4bc2-87e2-d3f8dd5d9712","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 2","Electronic leak testing (high voltage) carried out with Buckley's PST-100 spark tester"
"5c063ec8-f119-54df-98c3-04a38347a2ea","","checkpoint-status","not-started","QA - Electronic Testing:4d708c74-3dc3-4666-8af8-6f43e02c19a7","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 2","Mark up panel layout of joints completed in Phase 1"
"68dbceae-2baa-5216-9d08-f6e71a13b1e8","","checkpoint-status","not-started","QA - Electronic Testing:15ea735b-3cff-4adf-8161-678694828b00","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Electronic Testing - Phase 2","Maximum asperities not greater than 6mm"
"591830ab-2e7e-486b-803d-31f61126d6be","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 501 - 1000","851 to 875","Defect Repair"
"f761e24d-a924-4d22-82b3-a82d10a08322","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rings.","Rings 501 - 1000","876 to 900"
"1f019af3-a604-4234-8d0c-f20928e0b4bc","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 501 - 1000","876 to 900","Prestart"
"76577aad-09b6-4759-8f3e-2cf0c825c58a","","checklist-flat","not-started","QA - Daily Prestart Checklist","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 501 - 1000","876 to 900","Prestart","Daily Prestart - Date: DD/MM/YYYY"
"0bcbb0c0-e75e-5f01-bcea-88934545bec2","","checkpoint-status","not-started","QA - Daily Prestart Checklist:b5a9a753-61bc-42fe-b0d6-ff4a0ccd84d1","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","876 to 900","Prestart","Daily Prestart - Date: DD/MM/YYYY","Are all electrical tools and leads tagged and safe to use?"
"de419725-0566-537a-b3c3-03fe7cb25400","","checkpoint-status","not-started","QA - Daily Prestart Checklist:2fc64f3c-d7ac-4920-82dd-8a1b710f87d3","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","876 to 900","Prestart","Daily Prestart - Date: DD/MM/YYYY","Has the Daily Calibration of the electronic spark tester been completed?"
"c167ad48-e234-5403-8b1b-d2c6a130d510","","checkpoint-status","not-started","QA - Daily Prestart Checklist:3ec57a31-9037-4421-bd0b-faec769fe45c","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","876 to 900","Prestart","Daily Prestart - Date: DD/MM/YYYY","Are the Extruders calibration certs current?"
"bdfcd72d-f98d-5340-97cc-d1ea81d535b0","","checkpoint-status","not-started","QA - Daily Prestart Checklist:e17bf073-2d02-46c9-8a3b-418f00d7a739","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","876 to 900","Prestart","Daily Prestart - Date: DD/MM/YYYY","Air temp"
"b9d52208-81b3-58f9-9d5e-229eeee5b1c8","","checkpoint-status","not-started","QA - Daily Prestart Checklist:27784ca0-5eb6-484e-a63a-b04e192b8ba4","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","876 to 900","Prestart","Daily Prestart - Date: DD/MM/YYYY","Surface temp"
"ce28f856-b949-58c1-b09d-3e383ea14c7d","","checkpoint-status","not-started","QA - Daily Prestart Checklist:82347384-c20f-4eb9-a369-ec1e1106375c","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","876 to 900","Prestart","Daily Prestart - Date: DD/MM/YYYY","Dew point"
"55db564f-8071-5cf9-83f1-d52f3e8e5a3b","","checkpoint-status","not-started","QA - Daily Prestart Checklist:ce0ca008-93d1-42fc-b4c2-b41451486c2b","","TRUE","TRUE","Site QA","Rings.","Rings 501 - 1000","876 to 900","Prestart","Daily Prestart - Date: DD/MM/YYYY","Trial weld completed sucessfully and numbered?"
