"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7c056999-2355-5580-bd76-9df71524fb46","","fail","","folder","TRUE","FALSE","Trial - How to use CONQA Checklist"
"2997ac18-876f-506d-861b-c7afa6a28f9b","","fail","SYS - How to CONQA","checklist","FALSE","FALSE","Trial - How to use CONQA Checklist","How to CONQA"
"b3cec972-ae47-5608-960a-4f29e8ede6fb","","fail","","section","FALSE","FALSE","Trial - How to use CONQA Checklist","How to CONQA","Details"
"fde72dce-b943-5307-8ec8-2843f621ef44","","no-status-not-started","","checkpoint-no-value","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","Open this checklist in the web app with the -> Open Checklist button above"
"639887db-e0f8-51f9-bc98-3bc545d65a97","","pass","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.1 Pass this checkpoint"
"ab64c9f3-01e2-5e59-bd55-7439e40758e2","","fail","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.2 Fail this checkpoint"
"77cc56cb-3524-5bd6-92d2-d7c5159ba4aa","","not-applicable","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.3 NA this checkpoint"
"f61befd6-1847-5bfc-b36c-e9715a022534","","not-applicable","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.4 Add a photo this checkpoint"
"6dddc2bd-546e-5341-a8f7-37fecd630d37","","no-status-started","","checkpoint-no-value","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.5 Add a comment to this checkpoint"
"70f604ee-c85e-5d8a-8d72-d10c48fc9037","","pass","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.6 Attach a signature to this checkpoint"
"142a219a-dcb2-5309-9f6d-645d1df01dba","","fail","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.7 Attach a file to this checkpoint"
"5cf8d430-488a-504d-a4e3-2384093ac09c","","no-status-started","","checkpoint-no-value","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","Congrats on completing your first checklist! Now download the CONQA app with the QR code."
"fb5d9537-eb93-59bf-b972-ad356f043d40","","fail","","folder","TRUE","FALSE","Site QA"
"3eecd042-d0de-5b47-96a3-dfb2b44fbd05","","pass","","folder","TRUE","FALSE","Site QA","Lot 1"
"319dc620-4f5f-5acd-b816-882b80e2c621","","pass","","folder","TRUE","FALSE","Site QA","Lot 1","Earthworks"
"328f9a08-d48f-5201-b1a9-10055e830fc3","","pass","QA - Detailed Excavation -","checklist","FALSE","FALSE","Site QA","Lot 1","Earthworks","Detailed Excavation"
"af90d97c-6ff5-5810-b176-c2ed2ceb0cd1","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Services Located"
"688e0181-db7a-5f02-848c-c06b9916d643","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Location accurate"
"535068e4-5a8b-5bcf-8dc7-9a44a102f9e3","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Topsoil stripped completely"
"ac723129-498f-576a-b96d-a01d628e3e5d","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"1d543949-a6c9-5f2c-99f1-4a5d4d3cc43e","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"0e1a14d6-8e4b-5ff6-bf53-90ef1af22209","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"3dfd0121-6b73-50a2-aa86-6bfc5a57cf13","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"40f9df5c-9dab-5d32-90e9-d1251c781583","","pass","","folder","TRUE","FALSE","Site QA","Lot 1","Stormwater"
"259c11fe-4ec2-59be-9955-93d0e5390968","","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1"
"7a4ddf0d-3252-5b0e-b3eb-92cbc98779da","","pass","","section","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"17f50d82-8514-5246-afd1-c3118d10bda0","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Sewer","Sewer Junction","Sewer Junction","Target Checked on Junction"
"f9f82beb-e113-5167-b24f-ac8151c2f794","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Sewer","Sewer Junction","Sewer Junction","Fall Checked with level"
"8246274e-77f0-5e98-a55c-834b38da47f0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Sewer","Sewer Junction","Sewer Junction","Angle of Junction between 30 and 60 degrees (Photo Required)"
"406bc4d2-b908-5ddf-a2e5-5089a7d71ddb","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Sewer","Sewer Junction","Sewer Junction","Junction Pegged and Sprayed Red"
"7e933fe0-888a-5224-b070-f8f428616093","","not-started","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Sewer","Sewer Junction","Sewer Junction","Inspection straight if connecting to private drainage (Photo Required)"
"569efef5-5bf5-50d6-baa7-0e444b6afe8f","","pass","","folder","TRUE","FALSE","Site QA","Lot 4","Concrete Works"
"5c3deba6-0015-5289-ac25-fa7a05aca829","","pass","SYS - Concrete Surface - Vehicle Crossing","checklist","FALSE","FALSE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing"
"b39c3257-751c-5fea-b199-5e8f0a0165f8","","pass","","section","FALSE","FALSE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way"
"ebe845dc-48a8-536b-806f-fe27ecf1f9d0","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Setout complete and checked"
"2abfc451-7a2d-5147-80e5-cf74328dfd2b","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Services Located and before you dig plans checked"
"3b5bee42-733b-54da-9587-1f6b2cd49d02","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Stringline set out"
"c5879da2-527f-560f-b351-8b9495018c7e","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Excavation correct depth"
"afd94d4f-99d8-59f0-b25c-feec44710915","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal correct depth (Photos required)"
"8c485e9b-ce2a-5556-960c-32d4c63c77e4","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal compacted"
"788c1e5f-2acf-5cb0-8b32-d992d5ad87ac","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Lids set"
"b2681ccb-7b35-5f53-a658-9644e310e047","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Steel placed"
"17d6a312-c319-595f-acb2-0d74cfb7de9b","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Engineer Inspection"
"fec74914-3192-586d-bbc0-3eab154f5f45","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Boxing stripped"
"ceaf05af-d6e8-504e-9776-f0dd0ea28428","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 4","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Topsoil placed (if required)"
"3a6f295d-d077-54f1-aee6-dbda3834bf54","","pass","","folder","TRUE","FALSE","Site QA","Lot 5"
"65bcc87b-a316-58ed-a888-206f35942fc7","","pass","","folder","TRUE","FALSE","Site QA","Lot 5","Earthworks"
"113c100d-1a5f-5ede-990a-bb3abab10dcc","","pass","QA - Detailed Excavation -","checklist","FALSE","FALSE","Site QA","Lot 5","Earthworks","Detailed Excavation"
"174586dc-5609-5f48-82b2-104e80148c3c","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Earthworks","Detailed Excavation","Services Located"
"5f6f64fd-b904-5864-8749-e6490500a33c","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Earthworks","Detailed Excavation","Location accurate"
"724c9d07-aefe-50cf-b552-6ffe3de223a3","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Earthworks","Detailed Excavation","Topsoil stripped completely"
"8e4cb191-146c-52e7-b57f-61e1e3c133fb","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"9bde0d2e-c341-5ac9-b409-77725eff8ffe","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"ecd4f55c-267c-5e74-a3c5-a46d7200bb70","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"f1bacd55-412b-5a73-ba9c-db6feca7658a","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"fea7b250-e8f1-5011-b6f2-55d483be706e","","pass","","folder","TRUE","FALSE","Site QA","Lot 5","Stormwater"
"e4efbb9c-6e43-572b-99e8-84a65d5d890d","","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1"
"e11211cb-6281-5f7a-a4d1-ae2233c5f501","","pass","","section","FALSE","FALSE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"e9ef2f7a-af30-5824-a3f2-f31f6da89f9f","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Latest consented drawings"
"e35451d9-d16a-5576-888b-7efff156f5fb","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Setout completed checked and accurate"
"42e1010f-a990-501f-bd27-365783345a7a","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Services Located and before you dig plans checked"
"de37d0ab-2365-5ef6-a1b4-b4f4ea40684e","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","All junctions marked out and run through with operator"
"041f6213-3f20-5e5e-8efd-0e4fc62b3613","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"014687bd-bd6d-502c-97b4-303b40f01158","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser checked for line with string line"
"f502ccae-bf89-5865-b976-293df2ba6062","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Correct trench width for pipe size"
"506aa1e7-98ab-5c65-9fd2-868d48a6c064","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"4404f223-ab0e-5882-9b7a-d5d64ce390c8","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"c337be3f-dd49-54f1-b73b-c200c17f5f26","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Ground Conditions Checked & Acceptable"
"5774b75d-29cd-5fb7-b76c-2527dc4896d3","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","General photos during pipe laying"
"e81be6a2-5049-5701-825a-36b986b7c3d4","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Pipe Laying Completed"
"39bd956b-3b48-5e79-a509-6587c5500a63","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","CCTV Completed"
"172ffda9-b52d-58cd-98aa-f60eadaee8e7","","pass","SYS - Drainage - Manhole Install PUB SWMH B/1","checklist","FALSE","FALSE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1"
"e33881d5-8b63-5dbc-822d-d2055139821b","","pass","","section","FALSE","FALSE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install"
"927174e5-7a06-56ef-9993-6769d7b6e395","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Latest consented drawings"
"b2b63073-a005-5288-9818-6a9d8464d418","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Setout an manhole sizing checked"
"6f885676-4b9f-54b5-beda-d2bd55087648","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Services Located and before you dig plans checked"
"3b73496c-561a-5666-8019-b1bc9189cf63","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","MHS measured onsite. Prep height determined from Lid Level. "
"646493d8-5338-53d7-a53c-a1df4a364a15","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Benching/shield required if >1.5m"
"b48af676-a594-55b1-94f5-14f256c10c4f","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Ground conditions checked & acceptable"
"e6ef9a38-379b-54e8-bfa9-9202f74b82d1","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"fd659dcf-8f50-5432-a70f-b2ffbae8356f","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"b7bdd802-a6a0-58ca-a900-0f180b32cd13","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"f8d3b5a6-3892-5832-8f5e-3fe7221372a5","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Inside of starters epoxyed all the way around"
"af6acd68-9aa9-5dd6-9e5a-d411138a8e70","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole benching completed and acceptable (Photo required)"
"de6113c3-b97b-5952-a3f5-47a707017aa9","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Concrete Lid Installed, Correct orientation and sealed"
"7afe4363-4539-5cee-8d6b-4328808e4e91","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cast Iron Lid Raised and Installed at 90 degrees to steps"
"99297c03-d4eb-5d38-b0eb-18a3d833b0dd","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Epoxy completed inside lid and "
"70e86975-1f43-5946-8fc9-2c09437e4df7","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Stormwater lids to be spray painted blue"
"d00df1e2-77ea-5cef-910a-3026ee43529f","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Sewer manhole safety grille installed"
"562b4d70-4628-59ca-88e5-513bf7a817f8","","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2"
"af8cddf2-7527-5bde-a99d-93f8c95d57b1","","pass","","section","FALSE","FALSE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying"
"abf7bc72-8f39-5780-a08a-eaaf5d53f995","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Latest consented drawings"
"e23d0663-d290-5c9c-a893-82a00804aeae","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Setout completed checked and accurate"
"eafd4999-99b3-5c02-9779-53129a9c4f92","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Services Located and before you dig plans checked"
"d1fba4a4-799a-52b6-a872-97fb2a2847e5","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","All junctions marked out and run through with operator"
"fdf042b7-3b8a-51a8-a155-d3ad3a888d75","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"1f98c72a-3036-5491-8a41-66bd44dc25d0","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Laser checked for line with string line"
"63702259-3a03-5d61-b1cc-4af8a88c34e7","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Correct trench width for pipe size"
"2cbf9942-9857-5d57-b1a1-3ecb0695456a","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"dbf6c60c-2c16-5b85-87d7-70242eede025","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"dc274390-33d3-5568-8100-aacbe921c078","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Ground Conditions Checked & Acceptable"
"5924a671-9a3a-59ae-ab6b-af3cc1c7dbd5","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","General photos during pipe laying"
"e3ad588f-3357-5c74-86e4-a110bb3c22ec","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Pipe Laying Completed"
"b88c123e-b816-5995-8700-fbd5da32fa97","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","CCTV Completed"
"da53d9f5-3662-572d-a5f0-e1cfc25613b8","","pass","SYS - Drainage - Manhole Install PUB SWMH B/1","checklist","FALSE","FALSE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2"
"4385f37c-eb73-5de7-a42d-c96a34cda34d","","pass","","section","FALSE","FALSE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install"
"20119807-21c2-5297-aced-ecf80134a52b","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Latest consented drawings"
"fd7aaff6-771b-5549-893a-4a6807079630","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Setout an manhole sizing checked"
"8bc00369-8d67-5448-ab81-ba819784026d","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Services Located and before you dig plans checked"
"19e4ad63-8da1-5954-b7f4-48b65c4818f2","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","MHS measured onsite. Prep height determined from Lid Level. "
"ecae03a9-e553-5d68-8165-46eedd2b7738","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Benching/shield required if >1.5m"
"fb049a10-59de-52f2-8b31-b2d425385447","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Ground conditions checked & acceptable"
"2956fbf6-c8fa-5449-8ae7-ddd4215e6e1a","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"4d25329a-4b5f-5059-b106-212781cfc144","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"1b53899b-6a89-5fb7-8695-054b26231d3e","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"44ad4704-bc25-56c3-b4aa-5dd67088881a","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Inside of starters epoxyed all the way around"
"0ffb3f71-d6ae-5c74-a87a-96c4be4e9332","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Manhole benching completed and acceptable (Photo required)"
"4b770cd9-9bf6-58f4-a64a-44d70ec267ac","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Concrete Lid Installed, Correct orientation and sealed"
"1f287186-ceda-5b0a-ab58-606c1134715f","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Cast Iron Lid Raised and Installed at 90 degrees to steps"
"4cc7cbf1-ddf1-5a69-be87-02a0a05eec47","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Epoxy completed inside lid and "
"2447b5f3-3433-511c-80e6-7fc6d8e2006a","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Stormwater lids to be spray painted blue"
"008cb4b2-32dc-5052-8a34-1c59ec67df94","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Sewer manhole safety grille installed"
"542411f4-9baa-57e7-9c81-1ae081966ec2","","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02"
"1bc9fd1f-57c0-5a6f-97ed-d14ccb09598d","","pass","","section","FALSE","FALSE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying"
"8e6209a8-531a-50fb-9b4e-d956334063a9","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","Latest consented drawings"
"60474665-798e-56b6-8d7a-11d07e2d887e","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","Setout completed checked and accurate"
"b5f3b180-d03a-5809-907b-6689e4ed77d8","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","Services Located and before you dig plans checked"
"4a99ef37-419d-535d-8aed-bc7399b00e2b","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","All junctions marked out and run through with operator"
"83951a9c-ff19-57c7-8889-94e5bfc4ce0d","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"337ecd97-acce-5d63-a4f6-6a3c2d24efc9","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","Laser checked for line with string line"
"ec2c57b8-b66f-597c-8e79-d8a9ee56d452","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","Correct trench width for pipe size"
"cfff44c2-b082-5851-bb49-06989b915660","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"dd10bcf1-ea7e-5815-a480-1738f5014264","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"1a838dcb-7315-5c30-8d00-e33477008d02","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","Ground Conditions Checked & Acceptable"
"3ae9c0e1-1530-542f-b9c7-eba86693d3b3","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","General photos during pipe laying"
"aa167903-a4d3-5e72-896f-1c650e13dc3c","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","Pipe Laying Completed"
"342fede4-3f00-5da0-b19c-8987b24e0715","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 5","Stormwater","Pipeline Installation SWMH B/2 to SWCP02","Pipe Laying","CCTV Completed"
