"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3966c556-b915-4f12-9318-04dc48c0a5bc","","folder-normal","pass","","step","TRUE","FALSE","OH&S"
"184da180-799e-4130-9a4e-d256a5a9d063","","checklist-flat","pass","a115f2b353910b847b41ad6b30652fba7ddaa41c2a70f56c07270eab7c2ed62a","checklist-flat","FALSE","FALSE","OH&S","27/8/22 Transurban"
"e1f2913d-300e-538d-98d6-8c7ce5c19932","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Task details entered below"
"a5a2b8af-cae7-5c39-83f1-4aea832e3f3b","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If any of the below are 'Fail' (no) - make yourself aquainted with site requirements before starting work"
"55d848ab-23c4-5744-aa94-f8dc7f36d6f5","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you completed a site induction?"
"ca7b4522-f0e4-5691-89eb-8c08ce3e6792","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you know the site’s health and safety rules?"
"53ba3d4f-aa87-5bc7-9a21-9cd322b5257a","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"159ab7f1-b746-54e5-ba65-a46e7b9b107b","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"18b9ce3e-1c42-596d-9466-7f163154efe5","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you have access to appropriate emergency and first aid equipment?"
"43c591ec-5af1-5111-ad1d-b29b42c8852f","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you asked the person in charge about all relevant hazards?"
"4924741d-33b8-5357-96ff-f05f4ece2370","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"0d895440-f047-5026-9d7a-5ce9cb16d8b7","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If the work involves a high risk task (such as work at heights, hot-work, confined spaces), has a safe work method statement or job safety analysis been completed?"
"01066906-5f1c-578a-85ed-d740c4981a87","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you have the correct procedures, equipment and PPE to do the work safely?"
"6b71d5bd-74ed-5b12-98a6-ce08045f567b","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"0f090819-186d-528d-8106-626086e13054","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Is there appropriate separation of vehicles and people during the proposed work?"
"ac7fe57f-47c9-5be0-9340-0049139a7bb7","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Is all required electrical/mechanical equipment in a safe condition?"
"3e113f82-ad02-5e44-9432-5166c47a6664","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"6d3958e6-0a62-52e0-a5d2-52851180e8cf","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"c38ee08a-d0da-5d3a-87be-4863b039ed95","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you got a safe way of getting in and out of your work area?"
"ce0bf310-ced2-59fa-99f7-4603da07f8c2","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have any manual handling risks been identified and assessed?"
"32ec33bb-3531-56da-b97e-809cd1255e5b","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Any additional site specifc hazards or requirements commented below"
"d852bd42-6d0c-4787-b3af-8d037b711f9b","","folder-normal","fail","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2"
"f188dba5-7419-401a-8c11-63e22f51263a","","folder-normal","pass","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 "
"b53ef24b-eb46-4eea-a0a9-f39f970e8c04","","folder-normal","pass","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jackson Pollock"
"90a45d1d-6046-4d1d-a26a-c59aa699bba9","","checklist-flat","pass","a6ee8082c085b8dbf5a442247f4751a249ce2d71c172b2238a54ce173c1f3153","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jackson Pollock","Take 5 Checklist 18/6/2023"
"16359a36-37e9-564b-9be4-3618fc973c11","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 111","COMMENTS"
"f860216f-c2be-5713-b34b-5b4db2a90297","","holdpoint","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 111","Final Sign off"
"7f457fd6-a606-4c0e-a437-cf6a8d226c37","","checklist-flat","pass","Transplumb Fire Plug QA","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 112"
"e1a6e565-5cd4-5dd3-977c-0315a226625c","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 112","Has a Take 5/SWMS been completed before works start"
"99f022f5-2490-56ff-9043-ae11bc628a58","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 112","Fire Plug Number"
"2c4c6986-4433-5799-bdd4-20ebc6b036eb","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 112","Fire Plug Location IB or OB (Insert Maps Location Screenshot) Photo Required"
"290c054e-e130-51c5-b22e-9af9b7fc65e5","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 112","Fire Plug Isolation Valve Location (Insert Maps Location Screenshot) Photo Required"
"43b24ebf-eeca-5875-9f11-6d967d27039c","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 112","Is the current hydrant cover adequately sized and positioned for maintanance (Photo Required)"
"378fa3cc-ce7f-5739-a091-0f34e57f6e76","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 112","Has any maintenance works been completed"
"2f57426d-3afd-516f-a3e3-e26284168fd3","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 112","COMMENTS"
"a4719e8a-ef3c-5d3e-a311-968532544222","","holdpoint","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 112","Final Sign off"
"200e7743-1087-445f-9b3e-724634ad9697","","checklist-flat","pass","Transplumb Fire Plug QA","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 113"
"3c20ec41-ce97-5d02-8f2a-efb66627056d","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 113","Has a Take 5/SWMS been completed before works start"
"fac66f0c-fdb5-515e-983a-751b92272ca6","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 113","Fire Plug Number"
"cabab4c5-d9af-5d9d-b9bd-01ba7e1e7009","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 113","Fire Plug Location IB or OB (Insert Maps Location Screenshot) Photo Required"
"f01b9236-283f-5ffd-8755-20f3dfcebb76","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 113","Fire Plug Isolation Valve Location (Insert Maps Location Screenshot) Photo Required"
"6b26c9c0-c200-5bf1-b476-ddcca15297e0","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 113","Is the current hydrant cover adequately sized and positioned for maintanance (Photo Required)"
"547a2fd0-4238-5f07-8a98-80ba10df3a6b","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 113","Has any maintenance works been completed"
"406a340d-5242-57e5-80a5-623040a98182","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 113","COMMENTS"
"e528456a-bbdc-507d-b2d2-6cba2e3f7ac7","","holdpoint","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 113","Final Sign off"
"de4c3978-97a9-40cf-ad05-82667ee92a31","","checklist-flat","not-started","Transplumb Fire Plug QA","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 114"
"884f981d-6d3f-546e-8ec0-7ad71e7943e6","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 114","Has a Take 5/SWMS been completed before works start"
"86bab616-4e81-5e84-969a-82b79c5f068b","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 114","Fire Plug Number"
"42924fd8-860d-593b-94f2-3faaab0c4a22","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 114","Fire Plug Location IB or OB (Insert Maps Location Screenshot) Photo Required"
"01c405d2-f07b-5a8d-a307-3e2262a00b47","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 114","Fire Plug Isolation Valve Location (Insert Maps Location Screenshot) Photo Required"
"0f14c428-9c40-5dcb-9906-eb3a9d22503c","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 114","Is the current hydrant cover adequately sized and positioned for maintanance (Photo Required)"
"6d5159bb-2c31-5819-a62e-be6afe0cf10f","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 114","Has any maintenance works been completed"
"fac38dc1-8af5-553d-baf4-f65a9c3c02a1","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 114","COMMENTS"
"3531b5a6-8d81-57bd-b2ca-a1203fabb17f","","holdpoint","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 114","Final Sign off"
"884d2699-8a17-4adf-9706-4d794920ae77","","checklist-flat","not-started","Transplumb Fire Plug QA","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 115"
"7f11891c-14a5-5d81-bcf6-012e5929b780","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 115","Has a Take 5/SWMS been completed before works start"
"350c52b1-eaf0-5c12-896b-f2c1f4564616","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 115","Fire Plug Number"
"efc727ba-520c-592e-a3c4-3ec7809cae63","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 115","Fire Plug Location IB or OB (Insert Maps Location Screenshot) Photo Required"
"fbc226f4-4e5e-57ba-8f87-10950a8a281d","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 115","Fire Plug Isolation Valve Location (Insert Maps Location Screenshot) Photo Required"
"6d6aa14c-4faa-597c-9687-d207f2d8db77","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 115","Is the current hydrant cover adequately sized and positioned for maintanance (Photo Required)"
"c195504c-8c14-5d3e-83a7-065a791ca46d","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 115","Has any maintenance works been completed"
"b0a42939-c920-5101-b3d2-d53d101ea5e7","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 115","COMMENTS"
"cdb06ef9-f8af-50f3-89d5-3fed21449719","","holdpoint","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 115","Final Sign off"
"db0732c9-7f0f-409f-b68e-89715f025abf","","checklist-flat","not-started","Transplumb Fire Plug QA","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 116"
"d19cfeb1-81cc-5ad7-9243-ce0fff441ba1","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 116","Has a Take 5/SWMS been completed before works start"
"385683db-2557-578f-86e7-aebad2902cf7","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 116","Fire Plug Number"
"99185202-4b02-5911-bf9f-ff862c8f81f0","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 116","Fire Plug Location IB or OB (Insert Maps Location Screenshot) Photo Required"
"6d55adfa-2192-5fbf-9d19-887101dddacc","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 116","Fire Plug Isolation Valve Location (Insert Maps Location Screenshot) Photo Required"
"b08c020e-b05e-5550-a6e0-8165cd9995a4","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 116","Is the current hydrant cover adequately sized and positioned for maintanance (Photo Required)"
"958a1ef4-58bc-5b4c-b037-46983b2689c3","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 116","Has any maintenance works been completed"
"f1abfd43-ce86-5ae5-8832-8c94611e69b3","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 116","COMMENTS"
"8247fb18-d85b-5422-a8f9-60bf489bd30f","","holdpoint","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 116","Final Sign off"
"ca152a03-8c10-49f8-9cb7-e9b411e2313b","","checklist-flat","not-started","Transplumb Fire Plug QA","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 117"
"819680c4-dc52-581b-9321-97ef7e498c67","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 117","Has a Take 5/SWMS been completed before works start"
"8135cf02-2d53-5061-9030-edec86bc875c","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 117","Fire Plug Number"
"21c79347-7612-5126-911c-d0ef259f8310","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 117","Fire Plug Location IB or OB (Insert Maps Location Screenshot) Photo Required"
"ba127d14-4042-5dc0-bcdf-943e615e0301","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 117","Fire Plug Isolation Valve Location (Insert Maps Location Screenshot) Photo Required"
"a753bac4-605f-54ab-9119-1711bac88eda","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 117","Is the current hydrant cover adequately sized and positioned for maintanance (Photo Required)"
"8bea5194-5687-5131-938c-e788e034c47d","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 117","Has any maintenance works been completed"
"f48c3e32-09b3-547d-9c76-e03990d00e88","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 117","COMMENTS"
"0c5887e5-8c05-56ef-9b28-eb3efe13c027","","holdpoint","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 117","Final Sign off"
"43bb5f7a-7d68-44f5-bad3-e61e282821ff","","checklist-flat","not-started","Transplumb Fire Plug QA","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 118"
"c903120d-536d-57c5-80ad-d51895a9908d","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 118","Has a Take 5/SWMS been completed before works start"
"acf2f4e1-d604-559d-9e45-ababa2b27d45","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 118","Fire Plug Number"
"19c5bece-595a-5919-9de4-c3e024b86bc5","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 118","Fire Plug Location IB or OB (Insert Maps Location Screenshot) Photo Required"
"2aa76699-3a41-5eaa-8616-f79eb62ade41","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 118","Fire Plug Isolation Valve Location (Insert Maps Location Screenshot) Photo Required"
"efe7a4f1-d96d-58a0-b145-7ec2eb202537","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 118","Is the current hydrant cover adequately sized and positioned for maintanance (Photo Required)"
"82764393-ae22-5aeb-bdbe-6c2f542c8555","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 118","Has any maintenance works been completed"
"679c4724-b487-52d0-8e74-9a07f61ab256","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 118","COMMENTS"
"7e5d57da-8a08-5843-8b9e-c8b34e07afd4","","holdpoint","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 118","Final Sign off"
"4cdd7f5d-26a2-471d-9df7-7f1ec0884370","","checklist-flat","not-started","Transplumb Fire Plug QA","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 119"
"ca642cd3-7b2f-5799-9bab-747359b54b47","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 119","Has a Take 5/SWMS been completed before works start"
"ec4eeb53-c9a2-5c48-b3cd-24756ed9afdc","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 119","Fire Plug Number"
"e716fa79-6ec7-5815-b6c9-b81f9d13a75f","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 119","Fire Plug Location IB or OB (Insert Maps Location Screenshot) Photo Required"
"d9137058-ce30-56dc-a984-5b30824a1781","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 119","Fire Plug Isolation Valve Location (Insert Maps Location Screenshot) Photo Required"
"3fe81666-0982-5e99-9caf-f5ad8c8a22c8","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 119","Is the current hydrant cover adequately sized and positioned for maintanance (Photo Required)"
"6e056e25-6d7e-5112-815c-4e9ab1695930","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 119","Has any maintenance works been completed"
"59645249-f066-5e2e-900e-c28411277912","","checkpoint-status","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 119","COMMENTS"
"aa0db7a7-792d-515a-bdbe-d99af3010f00","","holdpoint","not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 119","Final Sign off"
"610d5d96-56a7-4891-94b9-18ec0538340c","","checklist-flat","not-started","Transplumb Fire Plug QA","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","QA","WESTERN LINK","WESTERN LINK GRADE SECTION","WESTERN LINK OB SECTION","FP 120"
