"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"362ab3b7-2706-4a09-a8ea-e5dec31bf6e9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland"
"6913abf7-f364-4200-b6f0-2947d290cecc","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland","Arvida - Refurbs"
"86a6a9af-8e09-4b9c-9054-21be2607f3af","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens"
"cb50841b-5802-44f3-b935-83403db8c8dc","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs"
"8856474f-b433-4489-816c-6fca445ae17d","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495"
"a369e193-5e0c-4e3a-9109-ee560145ed1b","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495","Aria Gardens - Kowhai Room 50 - Refurb Checklist"
"338f84ce-afc4-5ef3-b51e-c3a86dfdf31e","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495","Aria Gardens - Kowhai Room 50 - Refurb Checklist","Disconnection/Isolation"
"325d5d77-f3f0-5a2b-adcf-71c42888a5ad","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"c32cef12-8b83-5eec-aa93-2a42cf51161d","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","First Fix"
"a149891a-0e79-54ee-8fdf-c65c7291d905","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","First Fix","Approval to start work is obtained"
"7723a794-bfa0-5c61-87fe-1d8d78be7204","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"ba30e17b-239d-5b59-8905-0f18cd45dd72","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"dd29d51b-f759-5f77-a606-8f85ef1ea0f7","","checkpoint-group","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","Second Fix"
"0b653cdb-a71d-538e-aa74-5b0b361503f3","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","Second Fix","Approval to start work is obtained"
"706f2238-4f38-570e-9689-e5d9e8f17b7e","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"db6b4ac1-16c7-511b-9e56-6f06e5f619a4","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"cb6d6f58-791c-5d84-b58d-e1fae198b572","","checkpoint-status","not-applicable","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"7c9e1ea2-4b47-5552-a826-2a55662734a7","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"3419e167-1ba2-57f2-8bf6-6fb5d738c8e2","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 42 Refurbishment - CC #55930-23455","Parklane - Villa 42 Refurbishment - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"6152ed79-b808-48b5-b1ae-137903c1fbe8","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157"
"6ce83ce3-5c0c-4e5c-a180-efd216114e05","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist"
"6fd48bdd-4cc7-51a9-ad2b-0168e233ed14","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","Disconnection/Isolation"
"91ea30f2-9014-5d0f-a709-90291b3cc2eb","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"1836e6f4-4c8d-567b-84b6-1f14681c5982","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"c7b0cb1f-dc7e-583e-8ff5-7d5448b770fd","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"c1953aaa-2592-51be-b988-09aec92417a7","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","First Fix"
"19094660-0ef8-5e8e-b827-7868a94f12d7","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","First Fix","Approval to start work is obtained"
"3842ea07-f75b-5b00-afe9-254144786210","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"79fddb7d-2d0b-500c-bec5-884537bcc0b6","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"a137d0f1-9559-5a23-9aac-6805856b25b6","","checkpoint-group","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","Second Fix"
"818246fe-922d-50be-9f7d-ebf456f1f3cb","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","Second Fix","Approval to start work is obtained"
"6c5408a5-a96e-5067-8fc2-2e14b85aab4f","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"abd21597-d59e-5cbb-82f7-c0782e337dcb","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"11a5f53b-f711-5adf-8027-9c04b7286692","","checkpoint-status","not-applicable","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"0c59b026-6b5d-59e8-8230-06ac4bfded47","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"13edf901-45f6-554b-ae5f-1abc020f146e","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 43 Refurbishment - CC #55930-27157","Parklane - Villa 43 Refurbishment - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"eb40e8cb-f42f-4c51-87e5-f4a766a25d8d","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804"
"22310cee-2954-47ba-9131-664c7323f553","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist"
"627d5278-6404-5dfe-8e61-959be652d9e8","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","Disconnection/Isolation"
"a2dc98a5-0aea-55da-bc04-04327bf09624","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"22283859-0b02-564a-a22c-7146ddb7ef33","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"a179bd86-a3f4-5faa-b3ad-d9dfeb8fa655","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"59bcd8fd-ad36-506c-aad3-18c6f3778889","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","First Fix"
"e130ea26-e6ef-5121-9bc8-48b8d6375948","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","First Fix","Approval to start work is obtained"
"be7f0179-7397-5594-a7c0-1e39ebece391","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"9feecd13-b910-5d4d-9a3f-2a1695f9de93","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"35b8395d-75a8-5c71-9dd3-d1476360c8bf","","checkpoint-group","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","Second Fix"
"bf8301c2-00bf-5c99-b4e2-50b291008dc6","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","Second Fix","Approval to start work is obtained"
"f8c5082e-73a2-560e-b247-f131a8b9109b","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"f8166dbf-831d-5bce-b8a1-e808b8b973aa","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"78be7728-a155-5027-be4d-f8c882708ab1","","checkpoint-status","not-applicable","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"62569258-e73f-55b2-bae1-fcb58766620b","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"3548206d-da33-5bed-9ce0-e09a183ebce9","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 47 Refurbishment - CC #55930-26804","Parklane - Villa 47 Refurbishment - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"eecd45ec-05ba-48cc-a141-abd5f6a7685a","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 48 Refurbishment - CC #55930-26805"
"ab9b181e-a256-4df9-8aee-aec40c5b6b5c","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 48 Refurbishment - CC #55930-26805","Parklane - Villa 48 Refurbishment - Refurb Checklist"
"5c6f0ded-7021-50b2-8f39-cb026831570c","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 48 Refurbishment - CC #55930-26805","Parklane - Villa 48 Refurbishment - Refurb Checklist","Disconnection/Isolation"
"2e0a0900-d346-5324-93c5-5dcb19b0319f","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 48 Refurbishment - CC #55930-26805","Parklane - Villa 48 Refurbishment - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"9ef169b2-70b4-5e17-a966-1443701cba95","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 48 Refurbishment - CC #55930-26805","Parklane - Villa 48 Refurbishment - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"a92e6d06-e26b-5292-a714-5aa55b19e6be","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 48 Refurbishment - CC #55930-26805","Parklane - Villa 48 Refurbishment - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"64ac45bd-9fb9-5d12-bd20-e35fb524846c","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 48 Refurbishment - CC #55930-26805","Parklane - Villa 48 Refurbishment - Refurb Checklist","First Fix"
"fbcc787a-8c37-5e02-bc86-761eb826d023","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 48 Refurbishment - CC #55930-26805","Parklane - Villa 48 Refurbishment - Refurb Checklist","First Fix","Approval to start work is obtained"
"878daa38-454f-5084-bdd6-00d7d3d32091","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Arvida - Refurbs","Parklane","Job #55930","1. Completed Refurbs","Villa 48 Refurbishment - CC #55930-26805","Parklane - Villa 48 Refurbishment - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
