"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"77650e24-6bea-44db-ba87-5d81bd4fb71a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"857dea0d-07f4-4ebe-ae63-c73522c5a54a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs"
"aabf8cfe-2ab5-40d0-b0f4-6ef5119cfc20","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","MDB TEMPS"
"4f47f2c7-a58d-41bd-a7c3-6cd7f0410e17","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","MDB TEMPS","Tower 1 Temp Rising Main No.1"
"f3bbf098-18b4-4f5f-90ec-d31e40131492","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Temporary DBs","MDB TEMPS","Tower 1 Temp Rising Main No.1","DB 1"
"6f0280bc-8727-4d65-9487-945685eceeb2","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.01","Mandatory testing","CB4"
"94d47ba8-4f1b-4f90-8560-9cfc095ae2b9","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.01","Mandatory testing","CB5"
"d2beb26c-63fd-4b65-8de5-3271809655b4","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.01","Mandatory testing","CB6"
"c6943db2-9c0e-4d26-b328-acd19ff72ded","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02"
"db4ed9ef-3a94-45b7-86fa-272e7e9457ce","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Lead-ins"
"a48ce557-6f62-4229-9acb-825bcf996d9b","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Rough in"
"d2c66462-5979-4744-8292-85af836a5c58","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Cut out"
"c55d209d-9ac4-4fa9-b74c-77a81a35fa23","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Fit off"
"01afb794-ae9f-43ce-acc8-7c7ce23bb3ad","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Commissioning"
"4dcc9b84-c65a-4bef-a57a-fa0ddd52cb39","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Mandatory testing"
"eac4da6c-ddcf-450c-a7b8-1cbbdde0aa88","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Mandatory testing","CB1"
"73b86fc0-6b29-484c-9a3d-4fe8449c4dda","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Mandatory testing","CB2"
"7d7f71ce-fe06-4b97-80ce-fd9274d678f7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Mandatory testing","CB3"
"1db6b74d-3c42-4523-870d-5a2153c89993","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Mandatory testing","CB4"
"a0942615-7f65-4fac-86b9-578049b5a0fb","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Mandatory testing","CB5"
"73c2c1af-30a0-4815-a8a8-cad650796062","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.02","Mandatory testing","CB6"
"e31d1616-fc39-42d9-84a3-7f101adab744","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03"
"7f042187-0f24-4b8e-a17c-6aafd6c2d37f","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Lead-ins"
"36e0d773-bba0-4e48-825f-db16160e6b22","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Rough in"
"1e942981-ab29-4411-82c5-f022435c2ced","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Cut out"
"ef1f818b-e1ec-4eb4-a175-bc30a3b59c1d","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Fit off"
"8c5dff26-b6cc-4321-8b7a-9f86a605c05f","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Commissioning"
"f7548aae-e855-4ce0-aea5-1b932ed5a889","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Mandatory testing"
"7ac5e896-3337-4212-afa5-48faae2edd2c","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Mandatory testing","CB1"
"54ad7a3d-fd2e-4f40-937c-4884a932cd63","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Mandatory testing","CB2"
"31ab5002-f744-4c5c-bedd-0cb0cb0b50fd","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Mandatory testing","CB3"
"0546ca8f-3490-4119-8e08-6d8f48b26f0a","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Mandatory testing","CB4"
"70823e52-864a-4b25-8b6a-d14691466752","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Mandatory testing","CB5"
"fa764c4f-3d7a-41b8-ae86-67ae5fe1c328","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.03","Mandatory testing","CB6"
"7617bf05-4a0a-44ec-b93a-8376d72f55a0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04"
"4a3e89ad-b221-4241-852e-ebf2c15ecd46","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Lead-ins"
"0bb933f4-10ab-46ce-9995-1dccff9d581b","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Rough in"
"12474715-a06a-4989-bae5-5bf2ce25a595","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Cut out"
"022be8e3-7e38-43b8-af05-29072b761603","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Fit off"
"13e0a2a0-5b37-4ea6-a235-be3db388dd97","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Commissioning"
"908609d6-a3ed-47e8-a01d-7e93651f2516","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Mandatory testing"
"c8e8ed55-5503-4a5b-9763-792f1c516a54","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Mandatory testing","CB1"
"48ded936-ff27-4fc9-a183-6dc3412c14e7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Mandatory testing","CB2"
"e54bc4d8-caa4-44ce-b9fb-86a3d76e4f5b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Mandatory testing","CB3"
"6ddbf8a7-594d-462d-8d92-eb875200b6ff","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Mandatory testing","CB4"
"b436afc4-9b98-4dbc-9e3f-3504a89f6c2f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Mandatory testing","CB5"
"75c53f42-b23d-45da-b39e-cd990d488490","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.04","Mandatory testing","CB6"
"86dd9915-0788-4497-8c04-26c4660908cb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05"
"3ea1af83-3abf-47c7-bc06-61af49e75d56","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Lead-ins"
"67bb236c-ddca-453e-9efb-e645a26f22a8","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Rough in"
"d99a5c7b-6ab8-4b41-886b-0cc314a3f8ec","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Cut out"
"3f07c554-4fb7-4eb3-b538-2a21bed2d497","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Fit off"
"dedb5789-ff85-493e-bce6-e208bc43e7a1","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Commissioning"
"33825ffe-9af4-4435-9609-cc2f0dd03772","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Mandatory testing"
"ef6d941d-f803-4493-ae54-782e32a44ffd","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Mandatory testing","CB1"
"3ef9a93a-4ad7-4e46-8735-532358f1a8ce","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Mandatory testing","CB2"
"99e9b834-3340-4759-b017-c5edc6d425d9","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Mandatory testing","CB3"
"6c3a0251-2c78-4f41-83ab-d4fcaeb68ec6","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Mandatory testing","CB4"
"0de82cec-7464-44ef-8b60-97abf8b76ce7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Mandatory testing","CB5"
"169936e5-34e0-4c8c-8972-0d23542dee53","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.05","Mandatory testing","CB6"
"d5e13474-0bdd-4531-b06d-334b6a843e6e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06"
"c270cf86-2276-4613-a602-d61d60448c95","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Lead-ins"
"ec528454-cf70-4089-98b2-779f7dc44001","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Rough in"
"0d2bf1ab-3902-4f49-8d58-14c7654189f8","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Cut out"
"e2775069-1dae-4c46-9c8a-80dfb592c072","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Fit off"
"e7792797-0834-4080-9e82-7fd18847fddc","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Commissioning"
"ea7d10ca-d006-4147-ac9a-145081eafe60","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Mandatory testing"
"2f4909c3-183d-445b-8302-6998f887a1af","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Mandatory testing","CB1"
"f2cbc1aa-6084-4c1a-94c9-e8cee056d6f1","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Mandatory testing","CB2"
"c7f0ed7d-880d-4d2a-ae99-b6cf40bd6b14","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Mandatory testing","CB3"
"02b9c924-e200-4562-a358-a75b2a7b8bf7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Mandatory testing","CB4"
"1d2be3c9-eb93-4e5e-9461-58980b20f57a","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Mandatory testing","CB5"
"7c1cde2d-8453-4b7f-a2c0-6a0cb7036690","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.06","Mandatory testing","CB6"
"a80f5ca5-e768-44fd-b153-905dd92b0655","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07"
"e1671ed4-5862-4ed5-8203-f987f2f83a57","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Lead-ins"
"9f1c724b-0de7-46ab-be0f-ae04571f90f2","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Rough in"
"c8f7e98d-672c-464f-a686-ddfa6e011ba2","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Cut out"
"feef8ae4-8f59-4a1c-b0f3-91e425ac55e9","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Fit off"
"d591ccf7-4a22-4e13-a801-105f98db91df","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Commissioning"
"ad7d224d-ebe2-4254-a595-ad1d6aa5ce8f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Mandatory testing"
"07ae591e-bb69-40ac-b1a4-7a6f49b859c6","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Mandatory testing","CB1"
"ad4aa9e1-8235-4df0-a661-ec7ca17a17e9","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Mandatory testing","CB2"
"7a5c2c3e-7a14-4c8e-8f5d-622a0b3a360e","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Mandatory testing","CB3"
"e8e6bf58-cb5e-40ae-bd09-5fe2ab80bd6d","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Mandatory testing","CB4"
"eaa8407c-a093-40b3-8319-23d4662a84b9","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Mandatory testing","CB5"
"259c76e1-5e2d-41e7-a5da-ab392f23c372","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.07","Mandatory testing","CB6"
"5fe6b229-486b-4f89-a648-d98da293c553","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.08"
"d523918c-391f-4863-9a7e-ebed63b11f63","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.08","Lead-ins"
"fbece836-9673-45e1-84b6-6bf05cf30f70","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.08","Rough in"
"26f0991b-cafd-4a09-ae8a-d7f244b2e47e","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.08","Cut out"
"a0a07c66-be57-4031-a20e-246960008522","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.08","Fit off"
"e24c411b-99af-474a-a28e-da5075bd2c2c","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.08","Commissioning"
"276fd261-282b-4825-b1b4-1544c3cdd5a2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.08","Mandatory testing"
"174da625-ad2f-4eae-8079-0b9ce1a3dcf8","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.08","Mandatory testing","CB1"
"e9dac40f-f430-438a-99f3-05f24f64e20a","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.08","Mandatory testing","CB2"
"1bd42c6f-43d9-4c40-84dd-01b1eacdae2e","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 1","Level 18","18.08","Mandatory testing","CB3"
