"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"46640e4b-7c06-47fd-899a-d5fd53d9a582","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"f9bd2934-4554-4d61-99a8-41dce02f57e8","","checklist-sectioned","not-started","Preliminary Activities and Materials Approval Checklist","checklist","FALSE","FALSE","Site QA","Prelim Activities"
"c5302932-ac01-5029-a069-567f62872ad5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)"
"ad98d6aa-e4a6-56a9-94b9-36c84fe808b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Compliance to AS/NZ ISO 9001:2015"
"5de7c072-6132-5d7c-8dda-907cc8572771","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Permacast Project Quality Management Plan"
"128e5c84-2333-5c3e-b9b5-cb5ef092000b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Inspection & Test Plan"
"0ae78849-eee6-57a0-8b71-bbabaf63b7e2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","MDR Index"
"2e677fed-6e9a-5d80-a3db-d13a9ae89558","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Work Method Statement (WMS) - Prestress"
"bb7eba22-6158-5311-ae65-a48f446df2fc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Work Method Statement (WMS) - Curing"
"11bd8f05-f60e-5a08-bab7-b2ee408dbbd5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Concrete Repair Methodology"
"95a75d31-888d-5447-b534-fa5f7c6fb1ab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Shop Drawings"
"b1bb6f33-d6a7-5129-a2ea-9d3f687f988b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Test Panel Prepared and Inspected by Client"
"30dc05fa-cedc-5690-9f65-0cad66e91d73","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","All Technical Query Forms (TQs) Reviewed and Approved for Works"
"380b1763-c15b-5774-b9cd-45da346d316f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Concrete"
"9a8d7fc6-45ab-5478-b7ff-cf131310b3c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Concrete","S65 Concrete Mix Design Approved by Client"
"3153ac07-d54d-5afb-841f-4c4edcc9dafd","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Steel Reinforcement"
"df56df7e-fc13-521f-9783-0468aead1147","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Steel Reinforcement","Inspection of Delivery to Confirm Compliance with Order and Drawings"
"e490c381-694e-5f46-82db-c4617454f5ad","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Steel Reinforcement","Cut Bar Length Tolerance +0mm -10mm, Bends in Plane, Correct Cog Lengths etc."
"135f8123-2d93-5207-87aa-7d37837e4f9a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Prestressing Tendons"
"405d3387-3cae-5448-a15b-1178b5c71936","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Inspection of Delivery to Confirm Compliance with Order and Drawings"
"6021d487-9137-5541-810f-768379d1bfc6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Ensure that all Coil Numbers are recorded"
"54e081ee-e9c5-56ab-b9a7-a7763c0a6585","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Stressing Calculations Submitted and Approved by Client for Works"
"83d392e4-56a5-575d-9b8c-65471effc1f4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Stressing Jack Calibration Certificates"
"a12e94d7-4f34-5b2e-a45c-d98766cb5d57","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Lifting Anchors"
"b4aa6b48-9edf-5a12-b3f9-208b7d242e37","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Lifting Design Approved by Client"
"8b28fa75-f12f-52a6-8c8d-a860de90c1df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Lifting Devices Approved by Client"
"8f5d588a-22be-5c7c-844d-4e500cce3c82","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Inspection of Delivery for Completeness and Quality"
"f585a980-968d-594b-9a34-5d698f16d456","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Cast-in Items and Ferrules"
"ad6a6f8d-c018-5ef9-ac32-32ab5fbae3c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Cast-in Items and Ferrules","All Cast in Materials Approved"
"e5126b07-90c3-541f-8439-cbddfff0c5cf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Cast-in Items and Ferrules","Inspection of Delivery for Completeness and Quality"
"ae73c350-c09c-4fde-9040-93d2cc136b0c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Beam 46-E&W"
"cb71466e-9982-4d38-b28a-51b6bc3a7202","","checklist-sectioned","work-in-progress","Byford U-Beam Stage-1 Casting Checklist","checklist","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E"
"c16beb81-3a62-5327-889e-7c102b46466d","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Pre-Pour Checklist"
"1a3aea03-6c59-56d2-a065-ab26ed155b33","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Pre-Pour Checklist","Client Inspector (if present)"
"6691d55c-800f-5d37-92e8-1638531dfd0c","","checkpoint-group","not-applicable","","","FALSE","FALSE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Supervisor Release"
"1380117e-0252-5505-8467-f120bdc75f85","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Supervisor Release","Supervisor Release to Engineering Team"
"c51b40ac-1cfd-56b5-8b76-f3190489c0d7","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist"
"3d16d028-0c19-5f04-b367-7e2b1452022e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Casting Information"
"54abdf46-d027-500a-a50f-387d0d29719f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Concrete Delivery Dockets"
"2e3f5252-0e83-5683-8e9f-cee04b1277b1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Total Concrete Volume"
"cf75c7a0-cb9b-57ca-abdd-ab8f822afd24","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Mix Design Verified"
"ff118daf-4d37-532c-8339-5c7b5d24716d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Ambient Temperature within Limits"
"452321e1-17de-56ad-874f-30589a179d08","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Concrete Temperature"
"58a37e80-70a8-5619-b56c-7175508b0ac9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Slump within Allowable Tolerance (180+/-40) (Tested 1st truck and subsequently for every 20m3)"
"e18194e5-9895-5880-abed-673d97751233","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Trucks Tested for strength"
"b65d2fba-718c-576e-9247-c74ce08f3f71","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Time Lag Between Trucks not exceeded 20 minutes"
"dbad595d-00ab-5534-8e04-ebea912a7493","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Concrete Placed within allowable time from Batching Plant"
"76e30d2e-fb4c-510e-b567-c6acfe55fe22","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","No Free Fall During Pour (not more than 2 metres from ground)"
"0c3218d2-670e-5aa3-a0d9-31f47730479a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Required Finish Applied as per Drawings"
"50b82212-db87-51ac-89e7-b0ca39621a20","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Retarders applied on Green Cut areas as shown in drawings"
"944f84c6-0b8f-5a9b-9bd4-edcf39dd5f85","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Concrete Covered Overnight"
"0b5aa4c2-f0f4-5fdd-a86e-d23827d55df4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Casting Checklist","Cylinders Stored next to Bed"
"db2e571b-59c8-5ae4-b121-63f89bfe4194","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist"
"d97905de-5af7-5d1a-90fe-1db9f5b8be0d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Date Stripped"
"8613d472-fd8c-5ac9-8e3a-304333496f36","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Concrete Cylinders Crushed and Checked for stripping strength"
"695fb112-d157-5a7b-9981-2d2af96cb75e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Lifting Strength Achieved"
"88c6e91c-6996-5107-a974-d16657406348","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Curing Strength (Stage-2 Casting)"
"859464f6-e1da-5ccc-969f-d76ba6061c63","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Lifted and Handled as per Drawings"
"b006120f-224b-5b34-a7dc-73958f947ba9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Product Clearly Labelled"
"36526c56-7108-55ab-a313-b4d6c69e4410","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Storage as per Approved Temporary Works Drawings"
"8220de87-ae0d-5cdf-889b-fab0f41998ca","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Secondary Curing as per Approved Methodology"
"9215d466-70a7-5ae2-8213-92ae847bc236","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Product Dimensions Achieved and are within Specified Tolerance"
"6284df75-31fc-5e09-b339-a1be82d559c8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Specified Finish Achieved"
"4dc5a4b1-520c-5f27-80e3-702fc2560228","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Cast-in Items are all in Place and within Specified Tolerance"
"5f0677be-c47e-54ef-9c23-07b447d0dfd0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Stripping Checklist","Post-Pour Works Completed (As Required)"
"3489ae92-7331-5c84-b59d-5e58cb4d2d9a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Any Defect Identified"
"d61a4903-a06b-5e5c-b122-9f7c6a81f520","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Any Defect Identified","Punchlist Completed"
"8aa2372c-a07a-5015-9911-ef56b829b1fa","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Any Defect Identified","Repairs Required (if applicable)"
"84ac6828-a63f-587e-9353-7a3b6c9ef98b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Any Defect Identified","Repairs Completed as per approved WMS (if applicable)"
"507f5107-30ed-58db-b860-bcd07defb6a8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Any Defect Identified","Crack Map Completed"
"7d7f7c0a-c1ed-5bf8-8509-18b86a2d84c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Any Defect Identified","Any NCR Required (if applicable)"
"b8569c75-4137-5537-8668-08024200da01","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Any Defect Identified","NCR Approved by Client and Repairs Completed (if applicable)"
"2f4cf458-ff4a-514c-a044-c45dc5f2a7de","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","As-Built Drawings"
"43788ddb-cd1b-5501-a8f6-81a4791edfa1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","As-Built Drawings","As-Built Drawings Completed, Stamped and Attached"
"0e5f7926-f3ab-52cc-a98e-cabdd6dfc4ca","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Concrete Strength Test Report"
"ba993ed8-472e-5397-87f6-ac619519e9f4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-2 Casting Checklist 13-E","Concrete Strength Test Report","Concrete Strength Test Report Received"
"3e5b4104-e3a4-4967-b475-3c049a5fa829","","checklist-sectioned","work-in-progress","Byford U-Beam Stage-1 Casting Checklist","checklist","FALSE","FALSE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W"
"dcf93c85-617b-5c25-882f-7f7a4849b3dc","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist"
"4a0afd9e-2216-521c-a1b3-f84bfa732161","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Details"
"3b61e870-eed1-567a-8201-86ceaadd6f89","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Shop Drawings approved for Works"
"a70ceb48-a812-5885-a34e-40eef2f10e9b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Mould Dimensions are within Shop Drawings Tolerance"
"dc8060fa-5656-582b-944b-228367670ffa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Mould Surface Checked"
"b2e941b4-2910-56e2-9202-8bc2f346b811","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Reinforcement in Accordance with Drawings"
"8e4e4826-6b49-5c30-8604-b3e271b0ea45","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Detailed inspection of Mould and cage"
"1885b4de-969d-5bcb-a174-afcce85abf55","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Cover maintained and within tolerance"
"c6505f2b-aa94-5baf-8586-9208091bc3a9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","All Stainless Steel Ferrules are installed in accordance with Drawings"
"e668b095-38c2-5ac3-a231-7a0beae9fd96","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","All Stainless Items are installed in accordance with Drawings"
"167dea80-12af-59d9-8019-3a33eeb868c0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","All Blockout Conduits are installed in accordance with Drawings"
"2d2a804a-3c16-58bf-80a0-98af80917cc8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","All Lifting Inserts are installed in accordance with Drawings"
"8668e5f8-4890-51a9-8c9b-0c457d6f55e1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","All Bartek Couplers are installed in accordance with Drawings"
"4b033e0d-679b-5292-8a51-5c37f3bb7111","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","All LENTON Couplers are installed in accordance with Drawings and staggered aith KSN16M in web"
"6e3426cc-a7bd-5660-8c0e-5ce07a5a7048","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","All Bearing plates in Diaphragms are installed as per drawings"
"e4dbe64c-730f-5b3a-a28a-23c94bb7455e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Earthing and Bonding is installed in accordance with Drawings"
"42f820a1-0163-5b1a-bd95-608355fa7be5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Prestressing Strands"
"cd39d819-1c5a-5c13-8b8a-dcca7e651464","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Stressing Records subject to Client Review"
"4111091b-7792-5f3b-8ddd-a08f03457e8e","","holdpoint","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","HOLD POINT FOR CLIENT TO SIGN OFF"
"fed4f59d-a186-5692-b2e6-af912916085d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","All Temperature Loggers are installed as per Approved WMS"
"88ff5af9-b1d6-5c9b-8d4f-6399858338b5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","All Cooling tubes installed as per drawings"
"b88b6908-5377-5f88-b947-6b3b10fab78c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Installation of tubs"
"484bd5a5-77f3-5b04-81f9-65888359c492","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","QA Engineer Check Completed by"
"8a1cf585-3e21-5b2d-ab27-a786ea6f5085","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Pre-Pour Checklist","Client Inspector (if present)"
"e477c184-a0ec-5b5e-8fba-d032fc917df1","","checkpoint-group","not-applicable","","","FALSE","FALSE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Supervisor Release"
"f634abf5-0a8f-5eab-ae11-10b9d2ae51af","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Supervisor Release","Supervisor Release to Engineering Team"
"8a166e24-9e96-546f-b923-aa0a5fc3db7b","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist"
"f40c0e14-96c6-55ea-8424-fdb93442c6b2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Casting Information"
"fa29608a-54cb-5d72-8d78-c72284e9514b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Concrete Delivery Dockets"
"5ae8a74f-824b-5543-a52e-3b5242984404","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Total Concrete Volume"
"b58f8371-0f1b-5c8e-970d-e9ed28a30b50","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Mix Design Verified"
"da34a492-a780-5711-b88e-6dc91fcbc83c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Ambient Temperature within Limits"
"4c7e1971-987a-5a9e-ac06-702977903fed","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Concrete Temperature"
"9a146881-3bfe-5756-a2f3-a3a6be6529a3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Slump within Allowable Tolerance (180+/-40) (Tested 1st truck and subsequently for every 20m3)"
"c27f9e57-c535-5391-a41d-8c9b514dfb5a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Trucks Tested for strength"
"4b675149-83a8-50c6-abee-88bb6e97319c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Time Lag Between Trucks not exceeded 20 minutes"
"e35ff4d4-fbe0-5922-9a4f-0cb923f964fb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Concrete Placed within allowable time from Batching Plant"
"fab96b5c-143e-5c7c-8e04-f957a68a5d5f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","No Free Fall During Pour (not more than 2 metres from ground)"
"f4cf3917-9533-51e9-acd1-0e2fd32e26b2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Required Finish Applied as per Drawings"
"e4831c70-0a92-5064-b2cc-6b7586355624","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Retarders applied on Green Cut areas as shown in drawings"
"53cd22f1-5c31-5d27-8074-9cbe7956b307","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Concrete Covered Overnight"
"c427bcaa-d30b-518d-93bb-551eecd20701","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Casting Checklist","Cylinders Stored next to Bed"
"30ebe304-3e07-535d-894b-da964fad2175","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Stripping Checklist"
"951e4aa0-78dc-50a0-be4c-de4bd1b4b7c4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Stripping Checklist","Date Stripped"
"015d0186-dd2f-5b95-aa06-e2c4c83c4a16","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Stripping Checklist","Concrete Cylinders Crushed and Checked for stripping strength"
"37898aa6-43de-577a-8b5c-93b214ba5290","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Stripping Checklist","Verify Destressing/Transfer of stress required strength"
"30ead7c7-864e-5c83-b6e1-13f90eb9d138","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Stripping Checklist","Lifting Strength Achieved"
"d7e65962-2b6c-5a52-8f69-928837982899","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Stripping Checklist","Curing strength (Stage-1 Casting)"
"cd3a3aff-b7d9-5a91-801d-c1c68215c0ae","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 13-E&W","Byford U-Beam Stage-1 Casting 13-W","Stripping Checklist","Lifted and Handled as per Drawings"
