"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ef7512c8-0e2b-40c8-bf62-7b3f2576bed9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"648580ea-4a0c-4a7f-b099-63256b5dc447","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1"
"64ccaac1-f150-43cb-ac4c-ef0cdfd67543","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8"
"8c609bc7-4957-4dae-b5b4-583addc8cd93","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8","Wet Fire"
"3be5062d-8020-4902-a4bf-10924993b45b","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8","Wet Fire","Pre Action - Sprinkler"
"b7369518-674e-5b7b-b467-09f213a88ff7","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8","Wet Fire","Pre Action - Sprinkler","Documentation"
"4fcaeceb-82f8-5dfc-a2ea-6168d50b42d0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm correct cable type run"
"6b6ce43d-1a52-5bfc-99ff-145c9734e85d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm cable support/conduit fixings and spacings"
"7e9141c3-9aaa-5701-af69-6efdf4e9d5da","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm segregation from other electrical services"
"e19a23e2-fd0a-5742-a58b-c5f8b0e9bbc6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm MASDS pipework installed as per drawing"
"a6e09eb5-a5ff-53c2-85c3-c4ebaa9be8ee","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm MASDS sampling points size & spacing"
"76fc2358-1329-54bf-92de-3752341c7f5e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm MASDS unit fit off locations"
"0131cef1-eb74-5cb4-bcae-a6a06ca2daef","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm MASDS power supply fit off locations"
"0dd81cb7-c9d1-5608-8970-541f6b8f2c72","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire","MASDS Install","Sign-Off"
"af6756b9-022b-5488-8758-f277e42b1f1d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire","MASDS Install","Sign-Off","Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable"
"43e3909c-07d1-4963-a94b-d3a58b6b68c1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 7"
"45316765-a0c8-4719-a555-850779e78c93","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2"
"87c514d0-cf46-421a-b387-f071536ad432","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire"
"49f6ec6c-cbe8-4059-abef-2f5501980213","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler"
"1b910b09-9bba-53fc-9ef4-7ebc4750b96e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Documentation"
"ba84828a-6acf-55fc-a975-1ab90ecbe5c5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Documentation","Confirm correct construction drawings approved for use."
"76ea90d7-cea9-580b-9946-ac247e75dddb","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Incoming Inspection"
"d6670e5d-7c41-5ad4-ac8c-c1164d5b8bbd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Incoming Inspection","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below"
"07c41c8f-9768-5860-8b6a-f8564e7ff36f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off"
"4dcdda1e-7ac6-5409-8e86-9502c010cace","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm hanger spacing"
"f814828c-9bb2-5c12-9c07-f2f51ea1342c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm support at change of direction at 1m max."
"2be027cb-bc0b-5a39-835f-99b68b1f8d64","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm support of pipework no more than 1m from end."
"43b24a46-1127-5b87-8527-375487ec4cf1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm support of armpiece exceeding 500mm."
"3ff9d3fc-a565-54bf-bc88-3dc6d650d500","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm first support of range pipe within 2m of mains."
"f6bda430-83ae-5a7b-967b-84d662fb01c5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm pipework installed as per drawing."
"4e066e6c-5725-5e2e-9485-61e5cb4b3f02","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm pipework installed fall back to drain"
"8ce99c33-14ab-5967-8687-95c83b843d4e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Mains minimum 2mm per 1m."
"15372c5b-8a43-5dd1-85c8-0eaabd212244","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Ranges minimum 4mm per 1m."
"b41d515d-6832-56f9-972a-42a6b0cc14ec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm sprinklers installed."
"9631d420-dffd-5b03-ae00-5e34f1b2b3c7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm sprinkler guards installed."
"00393cbf-ee6a-552c-a3ca-4aeba0914a24","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Pressure Testing"
"b83d2428-0456-5843-a838-ee89465c0add","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Confirm all open ends plugged."
"c878b8fe-b2aa-549f-b753-ec22d7e88bd7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Confirm isolation and drain valves are closed."
"e83ec465-db79-55fc-a855-738433d03347","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Fill pipework with air to 50kpa to confirm no open ends."
"a848044b-72ca-56b7-8de9-fd779d976212","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Fill pipework with water to 1600kpa. Hold 2 hours. No pressure loss permitted."
"e9314cc4-1775-5e0a-b189-64823c168d77","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Fill pipework with air to 300kpa. Hold for 30 minutes. Pressure loss of 10% (60kpa) permitted."
"10102361-e684-50ce-900a-c0ff3b2c2557","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Record pressure test results on Pressure Test Form."
"01e74c25-f4af-53a1-9699-21ef7f0df8ae","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Pressure Test Report Sheet"
"b6748690-e348-5194-8e38-6c16c6e922a4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Pressure Test Report Sheet","Test Details & Results"
"d6b33ebd-f8bd-583d-ad6d-c495e6981984","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Pressure Test Report Sheet","Test completed to specification/drawings & Area left clean/tidy"
"5013e4d6-56a1-5060-98c6-bf44b0494ef5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler","Pressure Test Report Sheet","Entire Fire Sign-Off (attach signature)"
"adcd4063-5eff-408d-ad45-751216c1d6aa","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve"
"c99c6ed9-29d3-5cec-89f1-f4508f8e494e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Documentation"
"1b43985a-d64a-5aa1-88fd-116ecdc05702","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Documentation","Confirm construction drawings approved for use."
"2bf77b0e-7064-5177-a5b4-528b94ce8115","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Incoming Inspection"
"db0db064-97c6-58c0-993a-2a6033fa8953","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Incoming Inspection","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below"
"61238f15-0f1b-5445-a794-e17eaefd146e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation"
"71eefce1-8983-5133-9c5b-bcdeecf7f17c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Main stop valve installed"
"94dd1959-cb62-5b4d-bde5-fb693d6b4c28","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Alarm valve installed"
"3ad2a0f0-025a-52dd-a6bd-59eb2da7024a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Drain valve installed"
"be8ebb23-d472-54a8-a48f-dcbe29610b7a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Alarm pressure switches installed"
"c464223a-022c-543e-8143-92061836027a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Water motor alarm installed"
"06c9905a-170d-5ef0-b83d-11c43cd1f214","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Pressure gauges installed"
"3872ed6a-eb63-56ae-930d-2195374b08ba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Nitrogen generator/air compressor installed"
"8a7e41dc-f209-4949-b3d6-35d6e48bfe98","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire"
"dbb9e83c-901d-4c50-b49e-494e73578389","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install"
"13ca710a-317c-5ef0-ae1b-a05ef6961ac6","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Documentation"
"737dac1d-8ed8-5846-9855-19d4a4373fac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Documentation","Confirm construction drawings approved for use."
"29477a04-d479-5cff-b891-0497d299ddb7","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Incoming Inspection"
"7c8ee1f8-bc89-51f5-9ec7-d2f46cebac54","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Incoming Inspection","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below"
"6672cae3-e621-50d2-ad14-c800650ab92c","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off"
"dc0f6f6c-67b0-508b-9613-0936b9f65160","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm correct cable type run"
"55b28eb5-c9f5-5421-841b-8dff02c98892","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm cable support/conduit fixings and spacings"
"1da5030a-9038-5272-af70-4bc8b0b15e68","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm segregation from other electrical services"
"c156532c-c4bb-56ad-b299-a14c4b85aee1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm detector fit off locations"
"795521e3-f3a8-5f9c-a445-865305a543f7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm speaker fit off locations"
"aae71194-3a91-524f-898d-1aec44a20b1f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm strobe fit off locations"
"08fbfc40-a5eb-5f04-84a9-3366cdafd755","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm fire interfaces connected to sprinkler installation"
"6bc133db-8eab-58de-9c10-eb30ee1f9c90","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm fire interfaces connected to security"
"aec77599-1b4e-56f7-a30d-6d125e75a906","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm fire interfaces connected to mechanical"
"611ce5ae-37d3-510f-8529-380a7d377ee9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm fire interfaces connected to BMS"
"2ab015a1-0a82-5fb8-b67c-9c7dff4d4d37","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Sign-Off"
"fa97045f-e93a-5bb1-bba6-75c29b8c3a97","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install","Sign-Off","Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable"
"a3c570de-d50d-44e7-9c9c-ad4c0bba5076","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","MASDS Install"
"e102f7b6-3099-518c-8b1a-3b482490b263","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","MASDS Install","Documentation"
"ebfb0fcf-9dab-5b6a-9a6f-26aba7b0213f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","MASDS Install","Documentation","Confirm construction drawings approved for use."
"bf610bc9-173a-53d8-be54-f9c557ed1a28","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","MASDS Install","Incoming Inspection"
"9208c000-3a3b-55ff-8271-57e353d1a32f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","MASDS Install","Incoming Inspection","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below"
"21640121-ff80-5be4-995a-2ae714058f95","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","MASDS Install","Installation Rough In / Fit Off"
"1db996b3-07f3-5ae4-b902-9cd577827f65","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm correct cable type run"
"30f5b4d7-1e22-5c6a-ae92-7ddd855df9ab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm cable support/conduit fixings and spacings"
