resource,resource,resource,resource,resource,resource,resource,resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Second Fix - EC,Second Fix - SA,Second Fix - EPS,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLD014 ENT Fac,,,,,
,,,,,,,,,,,step,,,,,,02CLD015 Wait 30,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,02CLD026 Cons Treat,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,02CLD027 Cons Treat,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLD028 Cons,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLD029 Cons,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLD030 Cons,,,,,
,,,,,,,,,,,step,,,,,,02CLD031 Bay Ht/Wt,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,Second Fix - PI2,,,,,,,folder-with-checklists,,,,,,02CLD032 Uroflowmetry,,,,,
,,,,,,,,,,,step,,,,,,02CLD033 DU Sub,,,,,
,,,,,,,,,,,step,,,,,,02CLD034 Bay -HandWash Typ B,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - EPS,Second Fix - CLc,Second Fix - Ca,,,,,,,folder-with-checklists,,,,,,02CLD035 Dental,,,,,
,,,,,,,,,,,step,,,,,,02CLD036 WC Stf,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,Second Fix - PI2,,,,,,,folder-with-checklists,,,,,,02CLD037 Cons,,,,,
,,,,,,,,,,,step,,,,,,02CLD038 BBEV,,,,,
Second Fix - NCC,,,,,,,,,,,folder-with-checklists,,,,,,02CLD039 St Base,,,,,
,,,,,,,,,,,step,,,,,,02CLD040 Propty Stf,,,,,
,,,,,,,,,,,step,,,,,,02CLD041 Off Clin Wkrm,,,,,
,,,,,,,,,,,step,,,,,,02CLD042 Off Clin Wkrm,,,,,
Second Fix - SP,Second Fix - CLmc,,,,,,,,,,folder-with-checklists,,,,,,02CLD043 PTS,,,,,
Second Fix - NCC,,,,,,,,,,,folder-with-checklists,,,,,,02CLD044 St Base,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLD045 WC Pt,,,,,
,,,,,,,,,,,step,,,,,,02CLD046 St Equip,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLD047 Cons,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,02CLE019 Cons Treat,,,,,
,,,,,,,,,,,step,,,,,,02CLS002 Resus,,,,,
,,,,,,,,,,,step,,,,,,02CLS003 Clnr,,,,,
,,,,,,,,,,,step,,,,,,02CLS004 Bay - Consumable,,,,,
,,,,,,,,,,,step,,,,,ZONE 04,,,,,,
,,,,,,,,,,,step,,,,,,02CLD001 Water Disp,,,,,
,,,,,,,,,,,step,,,,,,02CLD002 Reg Kiosk,,,,,
,,,,,,,,,,,step,,,,,,02TRA022 Lift 2,,,,,
,,,,,,,,,,,step,,,,,,02CLD006 Recpt Clerical,,,,,
,,,,,,,,,,,step,,,,,,02TRA019 Lift 1,,,,,
,,,,,,,,,,,step,,,,,,02CLD058 Sub Wait,,,,,
,,,,,,,,,,,step,,,,,,02CLD059 Wait 30,,,,,
,,,,,,,,,,,step,,,,,,02ENG023 Riser,,,,,
,,,,,,,,,,,step,,,,,,02ENG024 Comms,,,,,
,,,,,,,,,,,step,,,,,,02ENG058 EDB,,,,,
,,,,,,,,,,,step,,,,,,02PBO001 WC Acc,,,,,
,,,,,,,,,,,step,,,,,,02PBO002 WC Pub,,,,,
,,,,,,,,,,,step,,,,,,02PBO003 WC Pub,,,,,
,,,,,,,,,,,step,,,,,,02TRA047 Corridor,,,,,
,,,,,,,,,,,step,,,,,ZONE 05,,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,Second Fix - PI2,,,,,,,folder-with-checklists,,,,,,02CLD009 Cons,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLD010 Cons,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,02CLE013 Cons Treat,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE014 Cons,,,,,
,,,,,,,,,,,step,,,,,,02CLE015 Wait 20,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE017 Cons,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,02CLE018 Cons Treat,,,,,
,,,,,,,,,,,step,,,,,,02CLE020 WC Stf,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE021 WC Pub,,,,,
,Second Fix - NCC,,,,,,,,,,folder-with-checklists,,,,,,02CLE022 St Base,,,,,
,,,,,,,,,,,step,,,,,,02CLE024 Bay Ht/Wt,,,,,
,,,,,,,,,,,step,,,,,,02CLE025 Mob Eq,,,,,
,,,,,,,,,,,step,,,,,,02CLE026 Off Clin Wkrm,,,,,
,,,,,,,,,,,step,,,,,,02CLE027 Bay -HandWash Typ B,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE028 Cons,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE029 Cons,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE030 Cons,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE031 Cons,,,,,
Second Fix - SA,Second Fix - CLmc,,,,,,,,,,folder-with-checklists,,,,,,02CLE039 VA,,,,,
Second Fix - SA,Second Fix - CLmc,,,,,,,,,,folder-with-checklists,,,,,,02CLE040 VA,,,,,
Second Fix - SA,Second Fix - CLmc,,,,,,,,,,folder-with-checklists,,,,,,02CLE041 VA,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - CLc,,,,,,,,,folder-with-checklists,,,,,,02CLE042 Ophth Test Tr,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - CLc,,,,,,,,,folder-with-checklists,,,,,,02CLE043 Ophth Test Tr,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - CLc,,,,,,,,,folder-with-checklists,,,,,,02CLE044 Ophth Test Tr,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - CLc,,,,,,,,,folder-with-checklists,,,,,,02CLE045 Ophth Test Tr,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - CLc,Second Fix - PI2,,,,,,,,folder-with-checklists,,,,,,02CLE046 Ophth Test Tr,,,,,
,,,,,,,,,,,step,,,,,,02CLE047 Diag Oph,,,,,
,,,,,,,,,,,step,,,,,,02CLE048 BBEV,,,,,
Second Fix - NCAP,Second Fix - NCAP,Second Fix - NCAP,Second Fix - NCAP,Second Fix - DCV,Second Fix - PI,Second Fix - NCAP,Second Fix - NCAP,,,,folder-with-checklists,,,,,,02CLE059 Corridor,,,,,
,,,,,,,,,,,step,,,,,,02CLS001 St Consume,,,,,
,,,,,,,,,,,step,,,,,,02CLS008 Bay -Consumable,,,,,
,,,,,,,,,,,step,,,,,,02ENG014 Riser,,,,,
,,,,,,,,,,,step,,,,,,02ENG050 EDB,,,,,
,,,,,,,,,,,step,,,,,,02CLE023 PTS,,,,,
,,,,,,,,,,,step,,,,,ZONE 06,,,,,,
,,,,,,,,,,,step,,,,,,02CLD005 Wait 30,,,,,
,,,,,,,,,,,step,,,,,,02CLD008 Meet 12m2,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE032 Cons,,,,,
,,,,,,,,,,,step,,,,,,02CLE033 Meet 12m2,,,,,
,,,,,,,,,,,step,,,,,,02CLE036 Wait 10,,,,,
,,,,,,,,,,,step,,,,,,02CLE037 Recpt Clerical,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE056 WC Pub,,,,,
,,,,,,,,,,,step,,,,,,02CLE061 Wait 30,,,,,
,,,,,,,,,,,step,,,,,,02ENG015 EDB,,,,,
,,,,,,,,,,,step,,,,,,02TRA003 Corridor Pub,,,,,
,,,,,,,,,,,step,,,,,,02WCO024 Parents,,,,,
,,,,,,,,,,,step,,,,,,02WCO027 Meet 30m2,,,,,
,,,,,,,,,,,step,,,,,ZONE 07,,,,,,
,,,,,,,,,,,step,,,,,,02CLE004 Off Clin Wkrm,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE005 Cons,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE006 Cons,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE007 Cons,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE008 Cons,,,,,
,,,,,,,,,,,step,,,,,,02CLE009 DU Sub,,,,,
,,,,,,,,,,,step,,,,,,02CLE010 Propty Stf,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02CLE011 Cons,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - HMF,Second Fix - SA,Second Fix - PI,,,,,,folder-with-checklists,,,,,,02CLE012 Cons Treat,,,,,
,,,,,,,,,,,step,,,,,,02CLE049 Bay -HandWash Typ B,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - CLc,,,,,,,,,folder-with-checklists,,,,,,02CLE050 Ophth Test Tr,,,,,
Second Fix - SA,Second Fix - CLc,,,,,,,,,,folder-with-checklists,,,,,,02CLE051 Med Rm,,,,,
,,,,,,,,,,,step,,,,,,02CLE052 Linen,,,,,
,,,,,,,,,,,step,,,,,,02CLE053 St Equip,,,,,
,,,,,,,,,,,step,,,,,,02CLE054 Bay Ht/Wt,,,,,
Second Fix - NCC,Second Fix - NCAP,,,,,,,,,,folder-with-checklists,,,,,,02CLE055 St Base,,,,,
,,,,,,,,,,,step,,,,,,02CLE057 Mob Eq,,,,,
,,,,,,,,,,,step,,,,,,02CLS009 Bay - Consumable,,,,,
,,,,,,,,,,,step,,,,,,02CLS010 St Consume,,,,,
,,,,,,,,,,,step,,,,,,02CLS011 Clnr,,,,,
Second Fix - EC,Second Fix - Ca,Second Fix - CLc,,,,,,,,,folder-with-checklists,,,,,,02MPL011 EEG,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - EC,Second Fix - SA,Second Fix - Ca,Second Fix - CLc,Second Fix - PI,,,,,folder-with-checklists,,,,,,02MPL016 Exercise Test Rm,,,,,
,,,,,,,,,,,step,,,,,,02MPL020 Off Clin Wkrm,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - PC,Second Fix - CLc,,,,,,,folder-with-checklists,,,,,,02MPL021 WC Shr Pt,,,,,
,,,,,,,,,,,step,,,,,,02MPL022 WC Stf,,,,,
,,,,,,,,,,,step,,,,,,02MPL025 Report,,,,,
,,,,,,,,,,,step,,,,,,02MPL026 Wkst,,,,,
,,,,,,,,,,,step,,,,,,02MPL027 Meet 20m2,,,,,
,,,,,,,,,,,step,,,,,,02MPL028 BBEV,,,,,
,,,,,,,,,,,step,,,,,,02MPL030 Cln Up,,,,,
Second Fix - SA,Second Fix - CLc,,,,,,,,,,folder-with-checklists,,,,,,02MPL031 CU/Med,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,02MPL032 Pt Hold 6,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - Ca,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02MPL033 EMG Vest Auto Evo Pot,,,,,
Second Fix - NCAP,Second Fix - NCAP,Second Fix - NCAP,,,,,,,,,folder-with-checklists,,,,,,02MPL038 Corridor,,,,,
Second Fix - NCAP,,,,,,,,,,,folder-with-checklists,,,,,,02MPL039 Corridor,,,,,
,,,,,,,,,,,step,,,,,ZONE 08,,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - PC,Second Fix - CLc,Second Fix - PI2,,,,,,folder-with-checklists,,,,,,02CLE002 Ante,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,02CLE003 Cons N,,,,,
Second Fix - NCC,,,,,,,,,,,folder-with-checklists,,,,,,02MPL002 Stf Stn,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02MPL004 WC Pt,,,,,
,,,,,,,,,,,step,,,,,,02MPL034 Intv,,,,,
,,,,,,,,,,,step,,,,,,02MPL035 Wait 10,,,,,
,,,,,,,,,,,step,,,,,,02WCO006 Seating -Informal,,,,,
,,,,,,,,,,,step,,,,,,02WCO007 Booth Op,,,,,
,,,,,,,,,,,step,,,,,,02WCO008 Booth Quiet,,,,,
,,,,,,,,,,,step,,,,,,02WCO016 WKST,,,,,
,,,,,,,,,,,step,,,,,,02WCO019 Booth Quiet,,,,,
,,,,,,,,,,,step,,,,,,02WCO020 Booth Quiet,,,,,
,,,,,,,,,,,step,,,,,,02WCO021 Booth Quiet,,,,,
,,,,,,,,,,,step,,,,,,02WCO023 WC Shr Acc,,,,,
,,,,,,,,,,,step,,,,,,02WCO028 Meet 20m2,,,,,
,,,,,,,,,,,step,,,,,,02WCO022 Corridor,,,,,
,,,,,,,,,,,step,,,,,ZONE 09,,,,,,
,,,,,,,,,,,step,,,,,,02CLS012 Disp,,,,,
,,,,,,,,,,,step,,,,,,02ENG025 EDB,,,,,
,,,,,,,,,,,step,,,,,,02ENG028 Riser,,,,,
,,,,,,,,,,,step,,,,,,02ENG051 Riser,,,,,
Second Fix - EC,Second Fix - Ca,Second Fix - CLc,,,,,,,,,folder-with-checklists,,,,,,02MPL009 EEG/ EMG/ EP,,,,,
Second Fix - EC,Second Fix - Ca,Second Fix - CLc,,,,,,,,,folder-with-checklists,,,,,,02MPL010 EEG,,,,,
,,,,,,,,,,,step,,,,,,02MPL013 Bay Ht/Wt,,,,,
,,,,,,,,,,,step,,,,,,02MPL014 Bay -HandWash Typ B,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - EC,Second Fix - SA,Second Fix - Ca,Second Fix - CLc,,,,,,folder-with-checklists,,,,,,02MPL017 Spiro Bronc chal Ple,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - EC,Second Fix - SA,Second Fix - Ca,Second Fix - CLc,,,,,,folder-with-checklists,,,,,,02MPL018 Spiro Bronc chal Ple,,,,,
,,,,,,,,,,,step,,,,,,02MPL019 St Equip,,,,,
,,,,,,,,,,,step,,,,,,02MPL023 Remote Monitoring,,,,,
,,,,,,,,,,,step,,,,,,02MPL024 Report,,,,,
,,,,,,,,,,,step,,,,,,02MPL029 Bay -HandWash Typ B,,,,,
,,,,,,,,,,,step,,,,,,02TRA010 Corridor,,,,,
,,,,,,,,,,,step,,,,,,02TRA053 Stairs Circ,,,,,
,,,,,,,,,,,step,,,,,ZONE 10,,,,,,
,,,,,,,,,,,step,,,,,,02BHO024 Staging Area,,,,,
,,,,,,,,,,,step,,,,,,02ENG016 Riser,,,,,
,,,,,,,,,,,step,,,,,,02ENG026 EDB,,,,,
,,,,,,,,,,,step,,,,,,02ENG027 Comms,,,,,
,,,,,,,,,,,step,,,,,,02MPL005 Resus,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,02MPL006 Cons,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,Second Fix - PI,,,,,,,folder-with-checklists,,,,,,02MPL007 Cons,,,,,
,,,,,,,,,,,step,,,,,,02MPL008 Linen,,,,,
,,,,,,,,,,,step,,,,,,02TRA002 Corridor,,,,,
,,,,,,,,,,,step,,,,,,02TRA011 Corridor,,,,,
,,,,,,,,,,,step,,,,,,02WCL025 Booth Op,,,,,
,,,,,,,,,,,step,,,,,,02WCO001 Meet 15m2,,,,,
,,,,,,,,,,,step,,,,,,02WCO005 Pcopy,,,,,
,,,,,,,,,,,step,,,,,,02WCO009 Booth Quiet,,,,,
,,,,,,,,,,,step,,,,,,02WCO010 Booth Quiet,,,,,
,,,,,,,,,,,step,,,,,,02WCO011 Propty Stf,,,,,
,,,,,,,,,,,step,,,,,,02WCO012 WC Stf,,,,,
,,,,,,,,,,,step,,,,,,02WCO013 WC Stf,,,,,
,,,,,,,,,,,step,,,,,,02WCO014 WC Shr Stf,,,,,
,,,,,,,,,,,step,,,,,,02TRA023 Lift 4,,,,,
,,,,,,,,,,,step,,,,,,02TRA025 Lift 3,,,,,
,,,,,,,,,,,step,,,,,,02TRA042 Lift 5,,,,,
,,,,,,,,,,,step,,,,L-03,,,,,,,
,,,,,,,,,,,step,,,,,ZONE 01,,,,,,
,,,,,,,,,,,step,,,,,,03MDU015 Pantry,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03MDU016 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - MNet,Second Fix - SA,,,,,,folder-with-checklists,,,,,,03MDU017 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,Second Fix - DCV,,,,,,folder-with-checklists,,,,,,03MDU018 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03MDU019 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - MNet,Second Fix - SA,Second Fix - DCV,Second Fix - PI2,,,,folder-with-checklists,,,,,,03MDU020 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03MDU021 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03MDU022 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,Second Fix - DCV,,,,,,folder-with-checklists,,,,,,03MDU023 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03MDU024 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - MNet,Second Fix - DCV,,,,,,folder-with-checklists,,,,,,03MDU025 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03MDU026 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03MDU027 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - MNet,Second Fix - SA,Second Fix - DCV,Second Fix - PI2,,,,folder-with-checklists,,,,,,03MDU028 Treat Bay,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03MDU029 Treat Bay,,,,,
Second Fix - SA,Second Fix - CLc,,,,,,,,,,folder-with-checklists,,,,,,03MDU030 Med Rm,,,,,
,,,,,,,,,,,step,,,,,,03MDU031 DU Sub,,,,,
,,,,,,,,,,,step,,,,,,03MDU032 Bay -HandWash Typ B,,,,,
,,,,,,,,,,,step,,,,,,03MDU034 Bay -HandWash Typ B,,,,,
,,,,,,,,,,,step,,,,,,03MDU035 Resus,,,,,
,,,,,,,,,,,step,,,,,,03MDU037 Bay -HandWash Typ B,,,,,
Second Fix - NCC,,,,,,,,,,,folder-with-checklists,,,,,,03MDU039 Stf Stn,,,,,
,,,,,,,,,,,step,,,,,,03MDU040 Off Clin Wkrm,,,,,
Second Fix - NCAP,Second Fix - NCAP,Second Fix - NCAP,Second Fix - NCAP,Second Fix - NCAP,Second Fix - NCAP,,,,,,folder-with-checklists,,,,,,03MDU041 Corridor,,,,,
Second Fix - SP,Second Fix - CLmc,,,,,,,,,,folder-with-checklists,,,,,,03MDU038 PTS,,,,,
,,,,,,,,,,,step,,,,,ZONE 02,,,,,,
,,,,,,,,,,,step,,,,,,03ENG189 Fire Riser,,,,,
,,,,,,,,,,,step,,,,,,03TRA035 Stairs Circ,,,,,
,,,,,,,,,,,step,,,,,,03TRA049 Corridor Pub,,,,,
,,,,,,,,,,,step,,,,,ZONE 03,,,,,,
,,,,,,,,,,,step,,,,,,03DPU006 Recpt Clerical,,,,,
,,,,,,,,,,,step,,,,,,03DPU008 Propty Pat,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLmc,Second Fix - DCV,,,,,,,folder-with-checklists,,,,,,03DPU009 Chg Acc,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLmc,,,,,,,,folder-with-checklists,,,,,,03DPU010 Chg Acc,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,03DPU011 WC Acc,,,,,
,,,,,,,,,,,step,,,,,,03DPU012 Linen,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLmc,Second Fix - DCV,Second Fix - PI2,,,,,,folder-with-checklists,,,,,,03DPU013 WC Pt,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLmc,,,,,,,,folder-with-checklists,,,,,,03DPU014 WC Pt,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLmc,,,,,,,,folder-with-checklists,,,,,,03DPU015 Change Pt,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLmc,,,,,,,,folder-with-checklists,,,,,,03DPU016 Change Pt,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLmc,,,,,,,,folder-with-checklists,,,,,,03DPU017 Change Pt,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLmc,,,,,,,,folder-with-checklists,,,,,,03DPU018 Change Pt,,,,,
,,,,,,,,,,,step,,,,,,03DPU019 Wait 20,,,,,
Second Fix - NCC,,,,,,,,,,,folder-with-checklists,,,,,,03DPU020 St Base,,,,,
,,,,,,,,,,,step,,,,,,03DPU021 Wait 10,,,,,
,,,,,,,,,,,step,,,,,,03DPU023 Meet 30m2,,,,,
Second Fix - NCAP,Second Fix - NCAP,,,,,,,,,,folder-with-checklists,,,,,,03DPU026 Corridor,,,,,
,,,,,,,,,,,step,,,,,,03DPU027 Mob Eq,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03DPU028 Pt Hold 6,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - DCV,Second Fix - SA,,,,,,folder-with-checklists,,,,,,03DPU029 Pt Hold 6,,,,,
,,,,,,,,,,,step,,,,,,03DPU031 Bay -HandWash Typ B,,,,,
Second Fix - SA,Second Fix - EC,Second Fix - CLc,Second Fix - NC,,,,,,,,folder-with-checklists,,,,,,03DPU036 Intv / Prep,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLmc,,,,,,,,folder-with-checklists,,,,,,03DPU109 WC Pt,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLmc,,,,,,,,folder-with-checklists,,,,,,03DPU110 WC Pt,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - Ca,Second Fix - HMF,Second Fix - SA,Second Fix - PI2,,,,,folder-with-checklists,,,,,,03DPU111 1Bed Hold,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - Ca,Second Fix - HMF,Second Fix - SA,,,,,,folder-with-checklists,,,,,,03DPU112 1Bed Hold,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,03MDU001 Cons,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,03MDU002 Cons,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,03MDU003 WC Pt,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,03MDU004 WC Pt,,,,,
,,,,,,,,,,,step,,,,,,03MDU005 St Consume,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03MDU006 1 Bed Hold,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - HMF,Second Fix - SA,Second Fix - PI2,,,,,,folder-with-checklists,,,,,,03MDU007 1 Bed Hold,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - PC,Second Fix - CLmc,,,,,,,folder-with-checklists,,,,,,03MDU008 Ens,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - PC,Second Fix - CLmc,,,,,,,folder-with-checklists,,,,,,03MDU009 Ens,,,,,
,,,,,,,,,,,step,,,,,,03MDU010 WC Stf,,,,,
,,,,,,,,,,,step,,,,,,03MDU011 Clnr,,,,,
,,,,,,,,,,,step,,,,,,03MDU012 Propty Stf,,,,,
,,,,,,,,,,,step,,,,,,03MDU013 St Equip,,,,,
,,,,,,,,,,,step,,,,,,03MDU014 Bay -HandWash Typ B,,,,,
,,,,,,,,,,,step,,,,,ZONE 04,,,,,,
,,,,,,,,,,,step,,,,,,03DPU005 Wait 20,,,,,
,,,,,,,,,,,step,,,,,,03ENG006 Riser,,,,,
