"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"aae178f8-38bf-4490-be35-92ca58c4a6d3","","checklist-flat","","Job Details","checklist-flat","FALSE","FALSE","Job Details"
"946c2e7b-24ad-4a12-a273-51e5ba65e33f","","folder-normal","","","step","TRUE","FALSE","Site QA"
"84a4baad-1c99-475b-9cf7-8fecd8afa962","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In"
"3d20c78a-f3d4-4f06-a791-bd335d36426e","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","Basement 3"
"fcb72ff8-e201-46af-afd6-a26b01fff090","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","Basement 3","JET-B3.01"
"f1b095a7-3673-4a26-a1bc-3c7f3ee371c8","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Wall Closure","D430"
"ac0d82d8-4bb6-4505-9eee-1b0bb57bb117","","checklist-flat","","Wall Closure Checklist 1 Rough In [A]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Wall Closure","D430","Wall Closure Checklist 1 Rough In [A]"
"912c7983-b885-4c5d-a60f-17b18fde4bc8","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Wall Closure","D430","Sign Off"
"a24baa57-e3f6-423e-9990-f27555bf2a1c","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure"
"1f5ec0eb-cc67-4c3b-aba0-220fd568fcb9","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D421"
"8d866b32-7219-4f96-854d-91cb7b31296b","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D421","Ceiling Closure Checklist 1 Rough In [B]"
"b3c4fa48-b894-4e57-be9b-e16a42604d2e","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D421","Sign Off"
"d60b1298-8591-487c-9b76-3f903ef2f9a7","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D422"
"84fcdb0e-5db8-4a35-bf57-be1be74444cf","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D422","Ceiling Closure Checklist 1 Rough In [B]"
"57990a0d-7b5d-4e8d-85b7-2663c30140a4","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D422","Sign Off"
"7f11fc39-d7b9-43d7-9d22-92bc242f74d5","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D423"
"4ba7b788-9abf-4a6a-b63b-370a90dbd47e","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D423","Ceiling Closure Checklist 1 Rough In [B]"
"88fbeb6c-121d-42bb-bb47-fa4f7b7b250e","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D423","Sign Off"
"a5993efd-c53b-4631-a8ba-bff51412a02a","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D424"
"5f7c4291-bd4f-47a8-84e5-e1b43609c53f","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D424","Ceiling Closure Checklist 1 Rough In [B]"
"e12eee0f-4b9d-4955-9045-c70fcf34d745","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D424","Sign Off"
"6a950008-c379-4b22-a743-e8074b5fe280","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D425"
"d7ea3e76-d222-4f61-bf3f-657c01532874","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D425","Ceiling Closure Checklist 1 Rough In [B]"
"7ced7a4b-1386-44de-9daf-cf7041833790","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D425","Sign Off"
"3c67a4cc-1059-4885-83ca-6d47e394676c","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D426"
"82fcbb22-ecd7-4bfb-9a6a-67de4da84fe4","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D426","Ceiling Closure Checklist 1 Rough In [B]"
"7775d619-b83f-43f7-8724-b86493aa8cd0","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D426","Sign Off"
"a6c843b6-d560-4427-93c2-28a0ddb93c1d","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D427"
"8731ee89-a290-45a6-9cf2-2dbf09d665e3","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D427","Ceiling Closure Checklist 1 Rough In [B]"
"6747c14a-f045-47b8-91d2-505d08eb3c99","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D427","Sign Off"
"0dc5b99e-1572-405f-9255-aacee0530c08","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D428"
"cb264b31-1dc9-4f3b-84eb-1dbb5d6db25a","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D428","Ceiling Closure Checklist 1 Rough In [B]"
"e5b37058-ed97-49e3-ab25-31155f6a570e","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D428","Sign Off"
"ef49043d-e5f1-4409-965c-1bd4f8b880ea","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D429"
"ed97ced5-38a2-48d1-bad2-9e2dd27eb16b","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D429","Ceiling Closure Checklist 1 Rough In [B]"
"f4b520a3-d9c8-497b-b40c-3135928a0c4c","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D429","Sign Off"
"a143c02e-39f6-4fab-ab9b-03fa3c95eba6","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D430"
"a1f95ae8-2b33-45cc-9a77-b59884070074","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D430","Ceiling Closure Checklist 1 Rough In [B]"
"aa643600-5a11-4672-a897-fef811c32084","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Apartment Ceiling Closure","D430","Sign Off"
"478987ef-e387-4170-a473-568e1a397db5","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Common Area"
"c7e9f87f-017f-4d97-aaa4-c2a0335d5ec3","","checklist-flat","","Lobby Area [J]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Common Area","Lobby Area [J]"
"ed06acef-0862-4504-89a7-b166dcbbc84e","","checklist-flat","","Ducting-Common Area [K]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Common Area","Ducting-Common Area [K]"
"52b27326-c6c1-4d09-9d20-3489c085fb34","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 4","Common Area","Sign Off"
"719a22d1-6ed5-4b7b-9fae-b27e4ee1092d","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5"
"0beb8324-97e3-45ba-951b-43516b46fdd2","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure"
"f5116d27-70e4-4dbe-8fad-db07f624016f","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D515"
"4c26c7c2-e564-408c-a25f-afe1c72ef1e0","","checklist-flat","","Wall Closure Checklist 1 Rough In [A]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D515","Wall Closure Checklist 1 Rough In [A]"
"c6f58b3e-2ddd-41b6-a4d0-da878689887d","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D515","Sign Off"
"495f71ed-37aa-46ba-a061-c841af235714","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D516"
"ca33af46-ad12-43b6-92c7-3ca5ceaf7a85","","checklist-flat","","Wall Closure Checklist 1 Rough In [A]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D516","Wall Closure Checklist 1 Rough In [A]"
"daf13c61-b0b9-47bb-93c9-e1675975a844","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D516","Sign Off"
"b152bd33-25af-4aa2-af0e-3db0d07c601e","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D517"
"9e9b81d2-4b79-494c-9cdc-106870413a36","","checklist-flat","","Wall Closure Checklist 1 Rough In [A]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D517","Wall Closure Checklist 1 Rough In [A]"
"30f99db5-3db5-4457-8108-66152cc263ec","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D517","Sign Off"
"10c6c22c-635f-4ed8-a80e-e6c6f4cef37b","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D518"
"82aa6a37-4a58-4274-9192-ba5341372375","","checklist-flat","","Wall Closure Checklist 1 Rough In [A]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D518","Wall Closure Checklist 1 Rough In [A]"
"891ba47b-ac52-4036-891c-6a4faaad94e7","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D518","Sign Off"
"0b8f5ad4-9333-4d02-87e7-8dafdd0c2756","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D519"
"6d6f5ae6-b399-4e23-bbc3-69a09e92ff74","","checklist-flat","","Wall Closure Checklist 1 Rough In [A]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D519","Wall Closure Checklist 1 Rough In [A]"
"1cf6035c-35f2-4529-a7c4-3c460305b93c","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D519","Sign Off"
"83354099-6fd6-463c-99ec-fd9de6022930","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D520"
"8d609ee0-2b7e-4907-b3ba-f3e3487bf604","","checklist-flat","","Wall Closure Checklist 1 Rough In [A]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D520","Wall Closure Checklist 1 Rough In [A]"
"e9f7812d-5b4a-477b-9e2a-0a894195dd49","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D520","Sign Off"
"b6d2c5a4-09fa-48ae-91c8-b9189aea6d2d","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D521"
"6d143e85-2603-48de-b200-ac75def938bf","","checklist-flat","","Wall Closure Checklist 1 Rough In [A]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D521","Wall Closure Checklist 1 Rough In [A]"
"77aa1696-865b-44ba-8a9b-b0796d718f25","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D521","Sign Off"
"0103a773-2ee1-49c8-b829-b9a79e287c00","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D522"
"09c036c7-a489-4b4f-9fc4-5d9ce74daab1","","checklist-flat","","Wall Closure Checklist 1 Rough In [A]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D522","Wall Closure Checklist 1 Rough In [A]"
"efc84cc3-e8d2-4379-866a-96f40014dbde","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D522","Sign Off"
"b779f361-a0fa-4ebf-98cc-49b9ae7f531b","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D523"
"b4b27b43-87d5-49d0-9bf6-7fb901d9f884","","checklist-flat","","Wall Closure Checklist 1 Rough In [A]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D523","Wall Closure Checklist 1 Rough In [A]"
"ac872539-2ded-4038-bb81-dd5136d017a5","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D523","Sign Off"
"8d3b0ac2-5285-49ff-9053-8b06b697593e","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D524"
"e8830dac-85c9-473b-8b99-15d04f38bc05","","checklist-flat","","Wall Closure Checklist 1 Rough In [A]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D524","Wall Closure Checklist 1 Rough In [A]"
"7fe89d3c-5326-4231-9774-685c8c8053ff","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Wall Closure","D524","Sign Off"
"e8cfcd40-8279-4272-92e9-2ab4ef36b838","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure"
"aff1088a-d2d9-4675-bb48-68e6afb2d86c","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D515"
"96fea934-8079-41e3-8806-91b7be564b4d","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D515","Ceiling Closure Checklist 1 Rough In [B]"
"8ce32a9d-751b-465a-b938-916862e9c9da","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D515","Sign Off"
"0b458c43-e3d9-4923-ae0b-51e65eeeade2","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D516"
"08ec4f0e-4604-4897-92b2-8f4d250274f2","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D516","Ceiling Closure Checklist 1 Rough In [B]"
"2b01f53a-0092-440c-b917-bd95c7b53ee5","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D516","Sign Off"
"3bd04d04-94f1-4149-9ff4-476581b5dbd0","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D517"
"e52b7d60-f08a-4d9a-b0b1-e9e1504ff4dd","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D517","Ceiling Closure Checklist 1 Rough In [B]"
"c14cafc6-b71b-4936-9818-f362c1bd4744","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D517","Sign Off"
"74421c69-6ce6-4161-8dda-00e165ffc8ad","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D518"
"360df3c7-664e-4600-9e16-87e94e687e73","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D518","Ceiling Closure Checklist 1 Rough In [B]"
"7ae5e6e7-7fa6-45f5-bc5c-1058a7874c9b","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D518","Sign Off"
"85b6ca26-ebd1-419d-aa11-2146dd65aebc","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D519"
"5be1b137-8667-486f-9f17-a372157e4557","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D519","Ceiling Closure Checklist 1 Rough In [B]"
"cb6844a7-3ce7-4c4a-b788-43f1adb83d19","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D519","Sign Off"
"79bccef4-9ebb-4c14-ba9a-8416d985ed62","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D520"
"1972be64-e937-4f37-aaa0-e621599fc2e1","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D520","Ceiling Closure Checklist 1 Rough In [B]"
"a55b8478-9725-417f-85ca-e100e460270f","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D520","Sign Off"
"038dabb4-fd0a-45da-9872-26600cf3eefd","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D521"
"725dbc29-018d-44ea-85ad-2b588d4d8330","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D521","Ceiling Closure Checklist 1 Rough In [B]"
"bf97b611-c823-4f39-94fa-b1bf879514af","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D521","Sign Off"
"cbb86fa6-e880-4a6a-aa04-8e0347160496","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D522"
"e71c7960-2d50-4a63-87d8-da46ea2ac0b5","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D522","Ceiling Closure Checklist 1 Rough In [B]"
"8f9eb453-1956-4551-897e-2929235c0767","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D522","Sign Off"
"35c6a403-45d0-43a6-9919-fad29ea501e2","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D523"
"ac1341ed-e1c1-45fc-a42c-abfd2e1bc563","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D523","Ceiling Closure Checklist 1 Rough In [B]"
"3af7ed8f-517e-471e-9cb2-dfb10d964c5a","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D523","Sign Off"
"41b68306-f7ce-456f-9a30-d8996279ca81","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D524"
"a71dbfce-4895-4ab2-ac2b-9cd51e087f17","","checklist-flat","","Ceiling Closure Checklist 1 Rough In [B]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D524","Ceiling Closure Checklist 1 Rough In [B]"
"2b46a237-80d9-4640-a77c-57c5150c0bc7","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Apartment Ceiling Closure","D524","Sign Off"
"9748990d-dca7-4a79-9317-691d3a1ab2e0","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Common Area"
"391e8faf-0ce1-4f03-a302-ce25b6c40c05","","checklist-flat","","Lobby Area [J]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","BLK-D","Level 5","Common Area","Lobby Area [J]"
