"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4c7bc325-759e-4dec-a623-5598a487f836","","","","folder","TRUE","FALSE","Site QA"
"0cf95069-3cd1-470b-95c2-6f0023ad45fd","","","","folder","TRUE","FALSE","Site QA","Ground"
"567fd4c0-ba64-44a1-9216-1e8854257ab8","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","West Tower Residential Lobby"
"0fb877e4-1a3e-4e7c-b4d9-5a6fbce49294","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","East Tower Residential Lobby"
"db0cffed-e9ac-4026-a6e0-0df91a13686b","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","Hotel Lobby"
"f0181950-5ec0-4256-9cb1-3ecfb1150fd9","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Hotel Staff Locker Room"
"94852bf5-986a-4e9b-9b2b-1d0c628569d7","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Hotel Lobby Toilets"
"86fad516-e38c-4256-b6e4-19552b0ffbf9","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","Ground","Pub Kitchen"
"cc984841-366c-4385-9b78-a2e3cb741517","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Pub Toilets"
"27e8d090-7059-44ed-aebe-9feb7e82e4c2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","Ground","Pub"
"142f5b55-4cd7-4735-aabd-903f9c9b1498","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","Ground","Gaming Room"
"28b592cf-5126-4e10-97ae-54ff784c642b","","","","folder","TRUE","FALSE","Site QA","Level 1"
"379598d1-840a-400f-aba5-7f920a5d768f","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 1","West Tower Lift Lobby"
"355380f5-a65f-421a-865a-a931eb286f2a","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 1","East Tower Lift Lobby"
"11bd0a9f-4826-4c5f-9f9f-48b0c68123d8","","","","folder","TRUE","FALSE","Site QA","Level 2"
"35e6100f-3a0a-4ef2-8e76-372138f26531","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 2","West Tower Lift Lobby"
"7a92bf92-6e6a-42fb-a749-ae584a01a229","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 2","East Tower Lift Lobby"
"31f949c1-361e-4422-ad24-bbc4b128295e","","","","folder","TRUE","FALSE","Site QA","Level 3"
"30db35e0-52c6-4f21-8b1e-317684266272","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 3","West Tower Lift Lobby"
"a2639209-5fed-4c04-ad2a-a23bfa9c3f51","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 3","East Tower Lift Lobby"
"f5d163a6-eb4e-4ff0-a550-a52a8dbc181d","","","","folder","TRUE","FALSE","Site QA","Level 4"
"2d13947b-20f0-4388-aafb-551f34d88d12","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 4","West Tower Lift Lobby"
"58f017c1-521d-458d-9468-8095826b6f76","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 4","East Tower Lift Lobby"
"b2a8e649-7b0d-4bbc-92ea-02e1f73ff36b","","","","folder","TRUE","FALSE","Site QA","West Tower"
"1817e8ee-343e-4266-9319-955cbb6edc7e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 5"
"a125086d-ac29-4c4c-ac9b-829a5b6fe27a","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 5","Lobby"
"86677bb0-a0be-4ca4-9458-bf6843aaaa9e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 5","501"
"ca3def09-4993-43ad-87d6-05d60bd54886","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 17","1708","Bathroom & Laundry"
"be7906dd-05ec-4895-a06c-fc346d533f0a","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 17","1708","External Wet Areas"
"2602e78d-7088-414d-878a-d8b8763dc67b","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 17","1709"
"c4587eb1-1821-4d9e-8d09-1bc7c9eb7625","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 17","1709","Kitchen, Lounge & Dining"
"1da62e3a-05e0-49d4-9715-921d40d88ceb","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 17","1709","Bathroom & Laundry"
"81583732-f0dc-4c3a-9da2-6f5eb7ef2ce9","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 17","1709","External Wet Areas"
"de3cbbd1-3822-4985-99b5-11c8f43ef30c","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 18"
"eadb4add-7c6c-4186-9989-e019413f024e","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","Lobby"
"a457be01-dbaf-4870-8736-2b14158161a8","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 18","1801"
"eef04f05-b72e-49bf-b7aa-d0aab912945d","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1801","Kitchen, Lounge & Dining"
"24d10071-2a43-40a8-b02a-488b39302d5e","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1801","Bathroom & Laundry"
"658ce6b6-7df1-4bf5-a08e-4944019bc38b","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1801","External Wet Areas"
"dbb49aae-36c5-4579-b833-47e90f33198a","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 18","1802"
"6b427d3f-d311-48c2-a551-3c42fc847002","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1802","Kitchen, Lounge & Dining"
"ca258a69-316e-4e41-b058-678e1bd9fe23","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1802","Bathroom & Laundry"
"03842217-a757-49ee-8c80-252de55c9f84","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1802","External Wet Areas"
"e227b0b5-71ac-4c1d-8964-c5b107843380","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 18","1803"
"36385c00-11e2-4717-a8dd-15d45741c9de","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1803","Kitchen, Lounge & Dining"
"f5fcf4eb-cd22-41d1-9f7d-49321e4db89a","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1803","Bathroom & Laundry"
"f6fce13a-cdc2-4b85-8a52-3d713fd70810","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1803","External Wet Areas"
"01b1ed5d-343c-42c3-9713-40dbe6c7a961","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 18","1805"
"ae8d5be3-2b86-421d-9f48-cf7d889835d0","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1805","Kitchen, Lounge & Dining"
"728d0b21-5d2e-4c59-9d6b-1a0507f59522","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1805","Bathroom & Laundry"
"0ed3cb0e-c729-4963-9e39-a7cf099d77f2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1805","External Wet Areas"
"23d2339a-e585-4c70-83de-e5d7161a1c71","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 18","1806"
"a3383a0d-7524-4b7a-ae15-69556fc3a04d","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1806","Kitchen, Lounge & Dining"
"e55eabb3-6731-4647-8a9c-826f672fc221","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1806","Bathroom & Laundry"
"67887bf2-00bd-481a-a131-67908345ad50","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1806","External Wet Areas"
"1d76f8cf-03ec-4032-875c-0a4412d73f9b","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 18","1807"
"d4532de8-8e4e-48ed-922c-e98ff289b445","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1807","Kitchen, Lounge & Dining"
"7b9d7110-bac0-47af-86bf-c8b49cd28362","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1807","Bathroom & Laundry"
"4e299006-117e-437d-86b8-06f156c2db27","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1807","External Wet Areas"
"64d6b59d-5c61-41e9-814c-575df2e3edfa","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 18","1808"
"ef03ee1e-87ff-4ade-a20f-b30712d53ba1","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1808","Kitchen, Lounge & Dining"
"470f86d9-5ecd-4641-8d4f-ded3c968b73e","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1808","Bathroom & Laundry"
"51f1302b-ef94-464d-ac04-d0e3b27d8f67","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1808","External Wet Areas"
"c77f88b4-e954-41e5-aeb2-f106a42930a6","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 18","1809"
"a644b4d9-b36e-416d-8172-bf44f514e4c3","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1809","Kitchen, Lounge & Dining"
"3e3566f7-056d-4ffc-a629-ce5628b6440d","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1809","Bathroom & Laundry"
"bffc8b73-afd3-429c-a788-ee6e2fa20345","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 18","1809","External Wet Areas"
"cf96ec09-c7ff-4284-9372-33c5a940f271","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 19"
"3f8f2558-3cad-48d3-9c5c-33ae9db960a3","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","Lobby"
"b960c4db-117a-40a9-86a9-0c4a50ff47d7","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 19","1901"
"1c917f45-b507-43c3-a6f9-d56c02cd5ac7","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1901","Kitchen, Lounge & Dining"
"e9030d31-5761-4829-b3b4-53c54f53bfc2","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1901","Bathroom & Laundry"
"129a5fd0-9833-41c5-93cf-8cfc02685a88","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1901","External Wet Areas"
"b62036de-840d-434f-a1dc-dfd4f05ffa85","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 19","1902"
"6c329fa1-0508-474f-b599-e881d4a9a773","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1902","Kitchen, Lounge & Dining"
"2643ce69-7a0b-4474-b30b-10ba758a4624","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1902","Bathroom & Laundry"
"22036b60-744a-4281-a2e2-be56f41e7787","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1902","External Wet Areas"
"fc765de2-f325-4d83-b7b9-ef0110a7706f","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 19","1903"
"89cb5062-be40-4f82-96ff-613523567e15","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1903","Kitchen, Lounge & Dining"
"148f9b3c-021a-44ba-8693-3b0fb32e2849","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1903","Bathroom & Laundry"
"be25cdad-a8b2-4506-a2d7-9da4b24e14f1","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1903","External Wet Areas"
"98327514-dfb9-4107-b8f7-3ce6b8b29362","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 19","1905"
"5b93ef78-b16f-461f-8680-9cc14d54979e","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1905","Kitchen, Lounge & Dining"
"7dc727b3-2d30-43ba-8542-5400a9b5d575","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1905","Bathroom & Laundry"
"8d536ef0-2695-41c0-ae41-d0ebc195e24f","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1905","External Wet Areas"
"611edb4e-31a0-4cfb-acd9-d2daf6382830","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 19","1906"
"a85cda36-c753-4d9b-b38d-f1736a5f5155","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1906","Kitchen, Lounge & Dining"
"5ba8b3c5-8c1a-4191-8158-cec4459cd186","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1906","Bathroom & Laundry"
"123c1cfd-3979-411a-9019-d2a543b9c872","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1906","External Wet Areas"
"2cbd490c-5887-4baf-b938-27ceeba04a61","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 19","1907"
"81b98145-0e22-4b6f-a271-7c24084e0115","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1907","Kitchen, Lounge & Dining"
"5c811160-3645-4b1a-9ad0-21d9c585acbf","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1907","Bathroom & Laundry"
"f9f8bfa1-9d93-478c-b173-7ebf76ac0c45","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1907","External Wet Areas"
"be697720-732b-4dd5-a21f-7b25aa88d0b7","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 19","1908"
"abfa8ad0-c988-41e8-966f-db915ea5199a","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1908","Kitchen, Lounge & Dining"
"dce8c3bb-da78-4c0f-a176-4c75c9b0882f","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1908","Bathroom & Laundry"
"f11b9ebc-e2df-42ba-91cb-d3e636dfea9b","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1908","External Wet Areas"
"8c0f708e-3d3a-442c-9780-295bc17b68e6","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 19","1909"
"70729ab9-4f51-44da-9522-afc63ac26ba7","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1909","Kitchen, Lounge & Dining"
"6704dce8-5496-41a8-89d4-fa5c9bbab921","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1909","Bathroom & Laundry"
"bf76826b-ef08-4e93-abf8-098efc4fcf51","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 19","1909","External Wet Areas"
"3a9a009d-2c11-4091-b932-207b1962075e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 20"
"9e4d1854-f77d-40b1-8f1d-b63a63cba36a","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","Lobby"
"4278e538-5ab3-4ce5-9c38-de757d855e60","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 20","2001"
"c6a603da-4f38-41fa-bf05-00765ef50fae","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2001","Kitchen, Lounge & Dining"
"42293537-5c95-465d-b93f-7c95c3e46433","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2001","Bathroom & Laundry"
"e6ce230b-2e81-46b6-a342-757e12dd7f67","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2001","External Wet Areas"
"ca441d37-2f0b-4023-8836-0bd2b835f79b","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 20","2002"
"f78b6bd6-2623-476e-bf17-18beb312421b","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2002","Kitchen, Lounge & Dining"
"3cd2ac51-fc1c-4e70-9688-e7587a58e90e","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2002","Bathroom & Laundry"
"045d0bb3-3e97-4183-b756-6c9a8395ec0d","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2002","External Wet Areas"
"420d1482-6d07-478a-8419-0e870c30ec7b","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 20","2003"
"f233ae08-125f-4c02-bfb5-ab4a9f118ac7","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2003","Kitchen, Lounge & Dining"
"36c638c7-b96c-43ee-ba69-28ad32612108","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2003","Bathroom & Laundry"
"70b43ea4-2fc0-4a5c-9ce7-bbd8c4ad78f0","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2003","External Wet Areas"
"ba8a2134-2b5e-402e-a426-b460329600fb","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 20","2004"
"744c0bbb-eac3-4321-87cd-863592d675d7","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2004","Kitchen, Lounge & Dining"
"23214578-551e-4be4-96f8-193e479171b8","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2004","Bathroom & Laundry"
"1e82fcb5-812e-48d9-baf2-d1f773f78a3c","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2004","External Wet Areas"
"87c5c319-2df2-4329-a41c-d1f4b46269ed","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 20","2005"
"e7d98b23-278f-460f-8df8-eb6895e04430","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2005","Kitchen, Lounge & Dining"
"dc379abd-c980-46e3-afcf-38ccf244c9da","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2005","Bathroom & Laundry"
"d655725c-2dc8-472d-b891-caad9d301019","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2005","External Wet Areas"
"668bcd12-aa2d-469e-ae82-4f39ab02bb1a","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 20","2006"
"9bf7deaf-d980-4d45-b441-54364406cac2","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2006","Kitchen, Lounge & Dining"
"c35e24ee-ed33-48cb-b47e-4abe8d89bced","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2006","Bathroom & Laundry"
"4f9630e1-fac7-48ab-9331-5fba3100dccf","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2006","External Wet Areas"
"ab5652ef-cb25-4b25-8c66-bd39bfd269e1","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 20","2007"
"77fdc8b3-b8e2-466f-9913-6c3f67d95519","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2007","Kitchen, Lounge & Dining"
"e2bbeada-bc34-4fbc-9b78-8228fb68b551","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2007","Bathroom & Laundry"
"6329dfc3-0e48-400f-b760-447fa853c317","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2007","External Wet Areas"
"4f18b978-a2f3-4dd1-ba75-dcb4e5570284","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 20","2008"
"47eea78c-389d-47f7-836c-363ab9ed72d4","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2008","Kitchen, Lounge & Dining"
"2e9dd07b-b1c0-4ba6-b8b5-7943e2f58cd5","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2008","Bathroom & Laundry"
"5b092aab-98a0-4fbf-81fb-f3277b44d599","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2008","External Wet Areas"
"d4a733bd-b658-428e-95b4-3c6c9d00baf2","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 20","2009"
"f6f5860f-b42e-4441-b051-69c8fe4ac481","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2009","Kitchen, Lounge & Dining"
"2adc497e-5daf-4925-883a-863c791d00ca","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2009","Bathroom & Laundry"
"46790305-26a7-4523-8f4c-6989ae2ea36c","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 20","2009","External Wet Areas"
"716828b1-543e-4fb6-8441-b05de51cf360","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 21"
"6e323847-b77e-4c87-8ba6-9ae550bd8ae3","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","Lobby"
"195d4adf-2262-4b91-98ba-cc8fe01ebdac","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 21","2101"
"acacec47-57a2-4094-8508-ef9b1d49a40a","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2101","Kitchen, Lounge & Dining"
"3c6ce892-a677-46da-9e94-c0691de6d9ce","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2101","Bathroom & Laundry"
"72d9ae65-caaa-4747-b270-f921e7186d9f","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2101","External Wet Areas"
"e2bc8281-33c5-47c9-adab-46011074b872","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 21","2102"
"3bc4d5c8-257c-458c-a9e4-1abcbae39664","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2102","Kitchen, Lounge & Dining"
"912113d0-9149-4118-a5d5-03c38cd9190f","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2102","Bathroom & Laundry"
"f8ad15e1-c8ab-41b9-b51a-2f480d617c90","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2102","External Wet Areas"
"8a77830e-459c-4a28-8c50-c3f9aa1f2c52","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 21","2103"
"8e9caa2f-8e44-42ff-9c02-4a1da09daae1","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2103","Kitchen, Lounge & Dining"
"1406cb66-56df-4edc-be8e-4e5706983278","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2103","Bathroom & Laundry"
"cc37b563-a5b6-4513-b895-b95a17c0b3b4","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2103","External Wet Areas"
"3450ab4b-6b25-48cc-8bba-3692a4a96299","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 21","2104"
"07fd6455-9414-48b6-bf0e-1e6a17484bbb","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2104","Kitchen, Lounge & Dining"
"d4ec5cbd-9831-4f3a-a783-6abbb113bb9e","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2104","Bathroom & Laundry"
"8f2bb470-d47d-46d3-a65e-9f190c0cbd5f","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2104","External Wet Areas"
"640d2c6d-3bda-4f08-add7-a34fc66ca35e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 21","2105"
"5cadac59-cb0c-47bc-a82c-bff2d109dfb8","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2105","Kitchen, Lounge & Dining"
"2119e5e2-1785-4a9a-95c3-baaf8ff0bfa5","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2105","Bathroom & Laundry"
"0099497e-c5f9-4c91-b02f-7ce53e11f2c5","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2105","External Wet Areas"
"0b645e87-45f9-4381-b022-494d5a91bdf0","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 21","2106"
"93c9a2cb-c693-4e96-8d94-ca8c7e633943","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2106","Kitchen, Lounge & Dining"
"2365e6ec-a9af-4437-af79-51ae7da11f4b","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2106","Bathroom & Laundry"
"493563c2-ec77-443d-907b-fa50dacd6b82","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2106","External Wet Areas"
"92032888-0b81-4e20-bc93-c7c32bd4ca6f","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 21","2107"
"e710d44c-9fdb-415d-b8fc-eb022bf73331","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2107","Kitchen, Lounge & Dining"
"891533c3-386d-44d3-a272-63000cc952c0","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2107","Bathroom & Laundry"
"556319de-8a8e-4e34-b3f9-977911f6d109","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2107","External Wet Areas"
"cfbcf3d5-229e-4a4c-b4d8-8c0fbd406348","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 21","2108"
"bdb516b9-08b6-4aa1-a857-c9ab95399251","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2108","Kitchen, Lounge & Dining"
"d13e8cb2-d8af-4c0b-af81-28fd735c2ce0","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2108","Bathroom & Laundry"
"03baa1f2-f8fe-4be8-af03-f90d6ffaebb2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2108","External Wet Areas"
"d5a1b34c-4322-4a39-b6c4-d10747a264e5","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 21","2109"
"7af1bb4b-3383-4f0b-8ce4-c1e09c27663d","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2109","Kitchen, Lounge & Dining"
"aa423b50-c7e8-4182-b150-10621565b149","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2109","Bathroom & Laundry"
"cb5d6bb9-6506-4be7-bfff-0edad5191daa","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 21","2109","External Wet Areas"
"0ee1ab9a-10c3-4b28-a4f4-c17661126c4d","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 22"
"764564cf-fe34-4cfd-947f-af9da39c1971","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 22","Lobby"
"ee359d13-5951-4ad2-a471-24921aba69f4","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 22","2201"
