"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0c79cdc8-1eca-4725-b2ab-7cb0e4e6722c","","fail","","folder","TRUE","FALSE","H&S"
"7bb268e8-bb82-4d34-87e5-d9e14d99e155","","not-started","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","H&S - Daily Pre Start Checklist"
"a20a9e5d-7a28-5893-a436-91cefc10446a","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Daily Pre Start Checklist","Details"
"dcc0beb1-0bfc-5472-a696-5a0620adae2b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:29cb5fa4-a4c6-4922-8f80-5160097256ab","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Attendees documented"
"b9710cd0-d3f1-5c08-bef5-9df5f4d274e6","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:28fb0ddb-174e-43b6-aadb-7b0c0473886c","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Where is each person working and what are they doing?"
"2c29ddea-0276-5cc3-921a-f1f3702ea066","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:cf2174d4-8a32-42d8-afc1-38627f2a4d56","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are any permits required?"
"b324a086-7b1a-51ab-a6bc-ae352472caf8","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ebc90078-4861-4506-b445-37d6e73179f3","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are there any work Hazards?"
"31f66536-b6e2-521d-8cae-96ae552a6c9b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:c6db01b3-e347-4d84-95d1-993a82ed7c2a","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","A JSEA been completed & Approved?"
"f54b7e49-cbec-595e-adf2-8d31a4a3338f","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ff64eebd-d1ff-4ba7-9815-d6b62b88720e","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are there any concerns; Safety or Production?"
"090bad05-f18f-5f27-a8e8-d16399d73cd5","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1551a102-62ac-4c62-b344-ef08621077a4","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Everyone has got their minimum PPE for site and task related PPE"
"7564b949-4300-588c-b914-02248cfde4cf","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b10772ef-2902-46cb-b46a-861974f5454a","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","All plant tagged and in good condition"
"f0976d07-97c9-53c3-9a5a-f120af95645b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:3ef27d3d-9bfe-4327-b9d5-a822f824c5ca","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","All employees have attended this meeting and are aware of their roles in safety and the daily hazards"
"fde1227b-329f-47cc-a243-efbf63dde5eb","","not-started","H&S - Site Toolbox Checklist","checklist","FALSE","FALSE","H&S","H&S - Site Toolbox Checklist"
"42baa361-eaa7-5ffd-bb69-a567ca6e7663","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Site Toolbox Checklist","Details"
"a6599987-779b-5f60-bf47-c3615b39bbb2","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:d4fd86ea-a6f4-4811-a0e3-f7680da06c2a","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Employees Attending"
"29b0f444-c27c-50c6-9ada-0e94b720def8","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:4fccfa7b-23fe-41c6-9ebf-c4488154e2a5","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Site Activity / Safe Work Practices / Accident-Incident Investigations Discussed"
"ff500dbf-5855-5756-af8f-4e61bced23da","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2dff9346-05f2-40ab-bace-b2d32c310362","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Employee issue raised"
"b404dbcb-29d4-5cdb-8108-decaeb78ed2f","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1a34917a-ecc3-4f61-a772-ef65285087ef","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Safe Observations"
"ed5716db-967d-5e58-b030-706ac2202339","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:849e1728-cd3c-44a9-95cf-af36229afdf2","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","JSEA completed"
"d8aaebac-8764-45a9-b039-9e500a87b9bc","","not-started","H&S - Accident & Incident Investigation Report","checklist","FALSE","FALSE","H&S","H&S - Accident & Incident Investigation Report"
"36894fb9-0df8-59d3-af41-2b47b921f22c","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Accident & Incident Investigation Report","Details"
"003272eb-841f-5204-a40f-90acb5fbd6eb","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:e30f9ba3-2e32-4e5f-b4d2-73df74c2c201","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Particulars of Incident details completed"
"705d7d21-202e-5ca7-a1b1-212114bdee87","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:375ad370-6625-4d6f-b87b-7e1f8e42f6b8","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Injured Person details completed"
"a2295f99-0bd3-5abe-90b8-02e1201b5fa0","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:75245d20-8505-4aa9-9bf0-90d38c9cc885","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Type Of Injury:"
"8569f78c-0746-5c8c-9a42-ea30fbce845b","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:04be056e-6356-4951-8d4f-45b20e2ae31c","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Damaged Property details"
"8c1c7475-2dae-5751-8dff-eca4a82b99bf","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:dab24842-14cd-42ca-a450-b1a1d5b6d03e","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Incident Details Complete"
"9305ef7b-2f2e-5409-8cd2-7a4a4afbfb49","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:b847453b-9789-4ed6-ac89-d9d2b709bc14","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Analysis Details Completed"
"8596ded8-4564-5847-92dc-4b1ee614996d","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:e9f98c33-3673-4f2f-8b82-5f5978e9f176","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Prevention Details Completed"
"8579fffe-7d0f-583b-8f82-c333ae9743ba","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:b05f113c-9ff5-4b27-a366-0b66edf03f92","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Treatment and Investigation of Incident Details Completed"
"59989943-68bc-4e1f-97e0-07e9af794cb6","","work-in-progress","","folder","TRUE","FALSE","H&S","Daily Pre Start"
"3f6933fb-8cab-4e4d-bae5-b11723e53171","","pass","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 25.09.24"
"03240222-7271-5d8a-9e73-df3c20db7f28","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 25.09.24","Details"
"2acb9cc7-d314-52a5-8f92-1ec15237bc4f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Correct frame and loaction as per Carters framing plan"
"92f3ca91-d850-5438-82f6-53e8f653b949","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","DPC or seperation required"
"3b8a4806-89c1-5864-9b16-a21fae4d83ed","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Walls installed to correct RL"
"9b72b4dc-2b2b-5fe5-aee2-70af4ce9c723","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Walls installed plumb"
"68bdb337-da25-5092-961c-5baefaaf6a71","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Special studs and noggs installed"
"f440af26-1f79-5b15-9f66-afb4776051ea","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Bottom plate fixings installed as per HFC ( holdowns and screws )"
"85af76a2-bfb7-5bf4-9ed4-c513968fd4bb","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Top plate fixings installed as per HFC ( plates and screws )"
"fe71cfaf-b44a-5d9e-95a7-651fc1ca57fa","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Frame to frame connetions installed"
"0a754d75-075e-52f5-9935-18c4b34a105c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Nailplates and starps installed as per HFC"
"a1a6f2fe-886d-5865-8cfe-ab3869f139a6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Stud packs nailed/screwed together"
"8ffcc088-5460-5c98-ab57-269c1db52f9c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Correct bracing ply installed as per HFC ply"
"de130bf2-5d19-58ac-af23-5a51ecd8031c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Correct screw/nail centres for ply braced walls as per HFC"
"40cacfdd-e168-50a9-8f4e-89c8e68867f3","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Temporary Bracing complete to accapt CLT floor"
"bb29f854-8312-5ca6-acb1-5b21716df45b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details","Area clean and ready for inspection/handover"
"cff8c8fa-ee7b-4541-8b95-8a07b4254431","","not-started","QA - Doors Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Door Checklist"
"45555f38-24c0-5a73-930e-c8f893d3c534","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Door Checklist","Details"
"59c09fe6-4605-5f7b-bbb5-c9bd84a26a22","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ef9d2ef7-e51f-41af-aedc-d9402ee7b284","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Door Checklist","Details","Correct door to location"
"59a8790f-7c87-5df6-b7ac-51c93de18a14","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:8ed5abde-8ae9-4d92-b3a7-a61d368e6fc0","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Door Checklist","Details","Door fixed to location with correct undercut"
"2f5f7357-7382-586d-a436-4adbb4397f53","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b649dea5-28ae-455b-b1d1-3d0bd634745e","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Door Checklist","Details","Hinge Side Plumb and fixed at correct intervals"
"aeb2737c-408d-5562-85bc-76e201a8eef4","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:9dbbbcfb-4d73-4ace-861d-8f10635a7aac","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Door Checklist","Details","All margins neat with no Whind in door frame"
"cea6b2ab-2c40-53f1-807e-ff75073bc0cf","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:91096cb0-adb1-4707-9f60-7ae25c233c8b","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Door Checklist","Details","Slider/Bifold/Wardrobe margins and closes correctly"
"c7434e47-b44e-5507-88b7-5cb173b1add2","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:97b3f9f9-3479-4d46-baf7-97362e888101","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Door Checklist","Details","Door stop fixed correctly"
"c2ea29c5-0622-5fd4-8e68-08f4583ea3bc","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2c58cab8-1e87-41cb-bd9c-196293a54683","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Door Checklist","Details","Door complete"
"ffaf9fe8-c2a6-4d2e-a532-cbb54d7bd66e","","not-started","QA - Trims Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Trims Checklist"
"af3fb0a3-b8cf-574b-9236-48174b16cc8c","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Trims Checklist","Details"
"0f2c7b96-d0d1-5aa5-95a1-12eabe6f4567","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:bbde319e-3588-4036-9444-acb924b99f3c","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Trims Checklist","Details","Correct trim used"
"5fad9486-de01-5250-88be-bacb0b3049c9","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:352c1503-e7c3-434b-8037-6d27fb82f102","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Trims Checklist","Details","All internal comers scribed"
"b0fbbea0-e595-5680-be8b-82be34a8755b","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:fa67bab9-36c1-48f1-a4a5-809efff2df57","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Trims Checklist","Details","Adhesive applied to skirting"
"b9e419df-cd87-5109-a7b0-edad3b666815","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:45ca4a4a-5e42-4640-acee-305a018200be","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Trims Checklist","Details","All external comers neat"
"9b755e6d-7074-5bd3-9950-05c5036f8874","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:dc098ec9-8322-43cf-b0ab-16d94d8100ce","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Trims Checklist","Details","Skirting fixed correctly and all edges sanded"
"63c617a5-0b67-5de7-aec3-b149ac00a7b1","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:61a6c2ec-cd07-4f3c-ac23-bf95e15e83d8","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Trims Checklist","Details","Areas complete ready for paint"
"1fb72384-4e8d-48b0-809b-7bce998d0529","","not-started","","folder","TRUE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)"
"11570408-8dce-4cd6-ba2f-baaa9eb80462","","not-started","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist"
"b0fd633e-fd20-5a40-bca2-d1d69eca639c","","not-started","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details"
"64364b85-a1a6-550d-a4fa-4906b85a0dc5","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Correct frame and loaction as per Carters framing plan"
"dabfcd1e-19b0-5a80-afc6-49f976bf5c73","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","DPC or seperation required"
"258cb8a6-e8a4-5250-876a-2943c86da47a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Walls installed to correct RL"
"b02b804b-6d1e-51b5-934e-dc40ae90d3e3","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Walls installed plumb"
"b76714d5-482e-534b-b038-c59a3d629749","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Special studs and noggs installed"
"fadc4050-0cd2-500a-a8fb-f49a2e0030d9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Bottom plate fixings installed as per HFC ( holdowns and screws )"
"b6a3328a-492a-5269-b1e3-2059d77bce94","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Top plate fixings installed as per HFC ( plates and screws )"
"13dfac17-b14c-5e36-b08a-24cc4b318553","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Frame to frame connetions installed"
"433efe15-28a7-5b1c-b5ae-ac8d3e4c84b2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Nailplates and starps installed as per HFC"
"c8f4322d-8e85-5371-bc7f-1ec4db0b4d5f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Stud packs nailed/screwed together"
"7b714915-4c46-561c-8b94-a896e0619f44","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Correct bracing ply installed as per HFC ply"
"bba13576-66be-532a-894f-226c9d976501","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Correct screw/nail centres for ply braced walls as per HFC"
"58f63fad-9fab-53de-b267-5c56f58627bf","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Temporary Bracing complete to accapt CLT floor"
"2b34d2c3-01e1-56dc-8589-3f8ce1c9f310","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Pre Nail Framing Checklist","Details","Area clean and ready for inspection/handover"
"1b059220-4e15-41f5-8f49-80fb1a3ec93a","","not-started","QA - Doors Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Door Checklist"
"0416cb1a-1082-539e-8a99-d622fef6e1f1","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Door Checklist","Details"
"2006aa7d-f2d3-54f5-9cbe-674326c7cf5d","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ef9d2ef7-e51f-41af-aedc-d9402ee7b284","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Door Checklist","Details","Correct door to location"
"069176b3-0a65-59d7-86d0-bfd10ccaec0b","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:8ed5abde-8ae9-4d92-b3a7-a61d368e6fc0","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Door Checklist","Details","Door fixed to location with correct undercut"
"ff0f8a3f-8b4f-5ae4-a2ec-a6530be38bc3","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b649dea5-28ae-455b-b1d1-3d0bd634745e","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Door Checklist","Details","Hinge Side Plumb and fixed at correct intervals"
"1cc91284-7888-5873-a389-8da6fcc25d86","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:9dbbbcfb-4d73-4ace-861d-8f10635a7aac","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Door Checklist","Details","All margins neat with no Whind in door frame"
"fbbfc4cc-5714-55b5-8700-2f63cc9d9f2d","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:91096cb0-adb1-4707-9f60-7ae25c233c8b","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Door Checklist","Details","Slider/Bifold/Wardrobe margins and closes correctly"
"0dcd6426-6d86-5161-a337-8915bcc1dd8b","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:97b3f9f9-3479-4d46-baf7-97362e888101","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Door Checklist","Details","Door stop fixed correctly"
"0da112bd-81b5-5e06-8022-200c72060640","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2c58cab8-1e87-41cb-bd9c-196293a54683","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Door Checklist","Details","Door complete"
"bb8481ae-c1ae-4b76-be69-3ecb80e9deb9","","not-started","QA - Trims Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Trims Checklist"
"880872a4-bd4b-5ac4-99b2-30e8351e8e0f","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Trims Checklist","Details"
"f2ae9935-af9d-5f42-a34b-1df6c15b7eff","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:bbde319e-3588-4036-9444-acb924b99f3c","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Trims Checklist","Details","Correct trim used"
"5f0b3097-76c1-5364-a165-b66c61833d06","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:352c1503-e7c3-434b-8037-6d27fb82f102","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Trims Checklist","Details","All internal comers scribed"
"f9512f29-3b07-55a2-927d-c686c84a1481","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:fa67bab9-36c1-48f1-a4a5-809efff2df57","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Trims Checklist","Details","Adhesive applied to skirting"
"28290217-f9df-5651-9a24-77792040ac11","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:45ca4a4a-5e42-4640-acee-305a018200be","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Trims Checklist","Details","All external comers neat"
"2da76750-4d90-5f8e-998b-c170b24f4075","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:dc098ec9-8322-43cf-b0ab-16d94d8100ce","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Trims Checklist","Details","Skirting fixed correctly and all edges sanded"
"e4f03e54-fc71-5cba-ae16-f2cf803eeab9","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:61a6c2ec-cd07-4f3c-ac23-bf95e15e83d8","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CIVIL DEFENCE (2006)","Trims Checklist","Details","Areas complete ready for paint"
