"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1b567945-cc4d-4c95-9e02-0c0f77016470","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"899f270a-ab42-55a3-8bfc-65a3fd27c24b","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"2bc6cf37-d992-4c11-b722-a9ca50618c8a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"c3bd9002-5cfb-4196-9e04-d053884f1d64","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Weld plate detail"
"55ca1397-76ca-51cb-bd00-90dbf1e5616a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check"
"2d091dfe-de12-507e-9931-dfe1c9f333f6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Dimensions"
"52f58593-19cd-5f0b-b5f5-a8c6c8ce5add","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould Clean"
"c4aa49fa-a4b7-51e1-a5c0-82ee2d6f435f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould Oiled"
"80ea9a10-1ba9-5eea-ae84-26cf73993118","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould - Workmanship"
"2647aa46-b501-5a5e-aefa-1637339f7711","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Reinforcing"
"5df8921c-6481-5630-b4bb-020619a83912","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Cast In Items"
"9762f098-edc2-5e3e-9ba7-97fa19c3ea3f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Marker Position and No."
"a20d9f80-559d-5fe1-abab-b7196219f4ed","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Make mould to Green Status"
"3fbb45d0-d797-5387-8e64-ecddbad6ca6a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works"
"71df578b-acff-5fa7-99ea-a0366a9bebaa","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Concrete Works Details"
"611e2ee8-eada-5c91-8639-cd76ec891cad","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Wilco Sample Taken"
"63cc683a-8ca5-5b86-8c3a-dce72742166c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Bridgeman Sample Taken"
"54e0763a-14c6-5d56-a07a-9759264a73da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Supervisor Approval"
"4bcef869-49d0-5d5e-a7c3-17f750cc4faa","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check"
"c8d04e77-f593-59d9-b05c-402945e1dc4a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Edge Detail"
"b6a197e3-8b1e-543b-b5fe-1b6c5c752a5d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Bar Projections"
"0428ff38-4f77-58bd-b19e-c3ba9a506825","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Cast in items"
"fbe05c86-0eac-5c95-869e-944b4b6f3f24","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Stripping and Stacking"
"5071f3f5-fb27-5e62-9be4-07ac3860af85","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Stripping and Stacking","Stripping & Stacking"
"d90c67c8-38c9-4f0f-9d71-b2540d61d716","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 30 "
"40a2c4d5-dd4c-4026-a990-56478b55e297","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -1"
"4f1b1026-c479-5957-8ecd-78316d815723","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -1","Pre-Pour Check"
"8cf66ac1-93c5-5e65-b522-d6ac0a0195c5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -19","Concrete Works","Wilco Sample Taken"
"e03504f9-ac6e-5ef8-9a80-880790ee2b86","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -19","Concrete Works","Bridgeman Sample Taken"
"cd73096b-2f52-5a48-b532-748a531c126c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -19","Concrete Works","Supervisor Approval"
"512248ef-bf1b-5445-a11f-e6c0d3326cd5","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -19","Post Pour Check"
"0f0d2097-3053-51bc-99bf-6ab62eb0dc22","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -19","Post Pour Check","Edge Detail"
"6c6efd92-0cf2-50a6-9677-1b2e05c44b14","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -19","Post Pour Check","Bar Projections"
"864d79f7-3ff1-5c3e-82b4-c07b575568c2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -19","Post Pour Check","Cast in items"
"b1e0dddf-35ec-5a18-b60c-788db0a37cee","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -19","Stripping and Stacking"
"308d2503-ccc6-5a5f-8793-b202104c165b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -19","Stripping and Stacking","Stripping & Stacking"
"d3de7b98-ed2e-45f8-b623-abb2331d109b","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -20"
"6fee082d-234d-5f2b-9484-b97c58bf93d7","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Pre-Pour Check"
"0ae3653d-16ec-50b8-bac7-37c36ff8399f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Pre-Pour Check","Dimensions"
"c999d20a-fbcd-5894-8bfd-c627449d42cb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Pre-Pour Check","Mould Clean"
"3fb2fa25-59de-5ab3-b22f-0527f24a9a33","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Pre-Pour Check","Mould Oiled"
"a02f8d82-ee2e-5d11-9402-997d1fbec3bd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Pre-Pour Check","Mould - Workmanship"
"c64b1932-4df5-5e95-8b8b-6b955ace4114","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Pre-Pour Check","Reinforcing"
"5ca9eaa3-e2f5-5c39-b404-5b3271261056","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Pre-Pour Check","Cast In Items"
"0eb18e0d-86be-52ee-9a63-0241c03cbce5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Pre-Pour Check","Marker Position and No."
"8be59997-fb5c-55c8-8dba-75527493aa4f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Pre-Pour Check","Make mould to Green Status"
"c24ce814-f88c-5a98-bbb1-de18fdbb819b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Concrete Works"
"ea75cf75-7526-51d6-81b3-65174838693e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Concrete Works","Concrete Works Details"
"587fbc89-131f-5757-ade3-1ae9c2dac3aa","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Concrete Works","Wilco Sample Taken"
"7fe04a99-4bcf-51eb-a15b-fdf5cd0d9c91","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Concrete Works","Bridgeman Sample Taken"
"1d25a1fc-858c-5310-b5d4-f82a5fa32840","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Concrete Works","Supervisor Approval"
"4f6d9105-cb07-5b43-bda7-3f8977467474","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Post Pour Check"
"43ce5361-d9ff-57c6-a16e-f64278f80c77","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Post Pour Check","Edge Detail"
"21b7a790-da1f-5d5a-8ad1-3c647089f8f9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Post Pour Check","Bar Projections"
"2759d7ca-3abb-561b-9a90-cf5e20b21e02","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Post Pour Check","Cast in items"
"19d497be-a7e2-53de-9dd6-1f4c327379d9","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Stripping and Stacking"
"49463592-0aef-5cbd-babb-f597e2887ae6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -20","Stripping and Stacking","Stripping & Stacking"
"f49e3091-0cb8-4d75-9130-0e67cc311c07","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -21"
"21f360c9-68a0-54b4-9abb-a67c7a29e7d0","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Pre-Pour Check"
"ca04a89b-edd2-5457-8583-5b34e034a1e4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Pre-Pour Check","Dimensions"
"c19b8f55-cc96-5418-b585-41ce1770b88c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Pre-Pour Check","Mould Clean"
"fe0b3193-0f46-5a97-ac0b-e6ac6e3f0aff","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Pre-Pour Check","Mould Oiled"
"dfb01877-9bd9-5057-a209-e0bf67124d74","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Pre-Pour Check","Mould - Workmanship"
"6cb58d31-5b71-5758-949d-ecb3f5c7a8f2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Pre-Pour Check","Reinforcing"
"cb7f4603-db82-5774-a96e-b183f970a22b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Pre-Pour Check","Cast In Items"
"a67114af-2080-51a3-8f8d-98f0b46d05b0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Pre-Pour Check","Marker Position and No."
"dc04e6ce-495a-52bc-9228-b770ecdb46df","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Pre-Pour Check","Make mould to Green Status"
"52308564-513b-5da9-912c-9634422c7746","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Concrete Works"
"24cd3cba-6779-53d1-8eb6-b5547cc97747","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Concrete Works","Concrete Works Details"
"c093489d-e787-51e2-9f8f-d4b177a9d960","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Concrete Works","Wilco Sample Taken"
"2b7e851e-9d71-5338-b32d-e6a0f24e2892","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Concrete Works","Bridgeman Sample Taken"
"9e4397c9-27ec-5970-86d0-19edad3b8ab4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Concrete Works","Supervisor Approval"
"093953f6-585a-57e2-a63d-2a0f9a349be5","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Post Pour Check"
"71109c83-0001-5b5a-af5d-083f775c111b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Post Pour Check","Edge Detail"
"28ab36b8-1732-5f50-b605-a1a0717ad6b5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Post Pour Check","Bar Projections"
"f05f9742-b0a4-5aa1-b13e-303a314dd3c2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Post Pour Check","Cast in items"
"2a19cca1-b45e-5098-9a43-43f9c3a8afdb","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Stripping and Stacking"
"26557e58-0391-5da0-86e5-3fc36cc495f0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -21","Stripping and Stacking","Stripping & Stacking"
"5c64587e-c3e0-4ff1-a50c-3ac7a005274a","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -22"
"856bbe11-91f8-5c34-932a-7e37995e002f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Pre-Pour Check"
"b91b08d5-34bb-54ed-abbc-a0dee7af18cd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Pre-Pour Check","Dimensions"
"facf9c98-8ff7-5082-808d-0a5d0731d985","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Pre-Pour Check","Mould Clean"
"1058e55a-4db7-50ea-a333-f94fb2362622","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Pre-Pour Check","Mould Oiled"
"ba21d49f-b28c-5e9a-88e2-086752e16e04","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Pre-Pour Check","Mould - Workmanship"
"4e02db03-a850-50b7-a6b2-e0669c56abab","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Pre-Pour Check","Reinforcing"
"f5f95991-660c-57f0-999d-3fbb3100b166","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Pre-Pour Check","Cast In Items"
"8550b41d-cc0f-5046-8bf8-bcf0b320abe9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Pre-Pour Check","Marker Position and No."
"fe66fa76-9919-532d-9ed2-6f2ce5318a39","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Pre-Pour Check","Make mould to Green Status"
"f7fdb6fe-cf53-5b50-8efa-7934b86b9201","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Concrete Works"
"b0f85f95-f58d-552e-b74e-a2af66dc83d4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Concrete Works","Concrete Works Details"
"152e45e8-e37b-5cb6-a284-4a40557dadf8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Concrete Works","Wilco Sample Taken"
"bf5ef480-f4e2-5f8a-976e-14cba11a1484","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Concrete Works","Bridgeman Sample Taken"
"a36fc968-32fe-5e22-945c-9fb314d4fd17","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Concrete Works","Supervisor Approval"
"a3c2566f-03c1-5642-a0e9-0084243d8c43","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Post Pour Check"
"f829e067-51e9-5818-948b-bd120462ac18","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Post Pour Check","Edge Detail"
"ae8da07c-4c82-5529-a15e-08ce68cb0a1b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Post Pour Check","Bar Projections"
"5505a845-c8a0-5743-ac0c-455931a3a32b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Post Pour Check","Cast in items"
"a2a3da5b-e399-5612-bbbf-6c954796db36","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Stripping and Stacking"
"eb373281-0df0-5479-8d4f-2f58eff7d39b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -22","Stripping and Stacking","Stripping & Stacking"
"a68199d1-4be1-423b-ab75-7aa6ea9cdaab","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -23"
"1f845bd5-3c07-5036-8188-a0cba6d9ade2","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Pre-Pour Check"
"44db69ed-8cb9-5f12-8c70-4c6c08c22acd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Pre-Pour Check","Dimensions"
"365ac7ef-3e2c-5a6c-b5a7-ea57d3a0b3e3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Pre-Pour Check","Mould Clean"
"bfda2a4f-fbf9-58af-91e5-2d6592780dcf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Pre-Pour Check","Mould Oiled"
"17a5313d-2646-58dd-9cb9-db89c8bbe66d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Pre-Pour Check","Mould - Workmanship"
"d0ab4f8f-c342-52e7-8977-40da40aa93e6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Pre-Pour Check","Reinforcing"
"e27dd254-d621-51dc-a0f6-52d2dcdd8ce9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Pre-Pour Check","Cast In Items"
"d4eb19cd-89fa-5dac-bd87-57b1a8f57019","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Pre-Pour Check","Marker Position and No."
"3b9712a3-33d4-5eec-8b9c-3b995d6234f0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Pre-Pour Check","Make mould to Green Status"
"b7a3818d-6e68-50ed-8011-e2debb6504a6","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Concrete Works"
"9810328c-c931-5a9e-83e2-ef18346dcf28","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Concrete Works","Concrete Works Details"
"6d4f2265-ed07-5ee2-b556-faf642a4033f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Concrete Works","Wilco Sample Taken"
"89f48d17-b96d-53f5-8938-980c7cb190f3","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Concrete Works","Bridgeman Sample Taken"
"901278fa-7a8d-5031-a233-1e346aef0d11","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Concrete Works","Supervisor Approval"
"8a36c8ef-0ef7-5430-9684-05ec2401c751","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Post Pour Check"
"77d3bc84-95f2-5646-adbe-7139d1df1325","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Post Pour Check","Edge Detail"
"6bc02cf7-da21-54e5-ac64-00f87d3f0a38","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Post Pour Check","Bar Projections"
"6515fa27-c197-5bf5-ab1c-d612ad41539d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Post Pour Check","Cast in items"
"946490d7-5fc9-5eae-858e-9273de175e3e","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Stripping and Stacking"
"5b1d8e30-ddeb-5d22-bfd1-39ed709bc2eb","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -23","Stripping and Stacking","Stripping & Stacking"
"7552051b-7d4d-4f3a-b594-90dae9008379","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -24"
"58049386-72e5-5106-89a6-6ff7aa15f0ad","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Pre-Pour Check"
"83ef44a3-054c-5d6b-8486-db503e6b91b0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Pre-Pour Check","Dimensions"
"a2d49362-9e50-5c00-a47d-a14cfcfa5847","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Pre-Pour Check","Mould Clean"
"06999474-353b-5f90-84d3-1c7e21170fa3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Pre-Pour Check","Mould Oiled"
"fabcbbdc-ca45-5879-b6de-8f183794adcf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Pre-Pour Check","Mould - Workmanship"
"a924d57c-f620-5c99-b073-3077441fe78a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Pre-Pour Check","Reinforcing"
"cc3ee7f0-620d-5f0a-8cf8-5e6e527b454b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Pre-Pour Check","Cast In Items"
"7bdf7c41-ce95-5a6e-9121-da4f14efe4dc","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Pre-Pour Check","Marker Position and No."
"c94c18be-e316-5ad9-9581-c4ad92229c92","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Pre-Pour Check","Make mould to Green Status"
"6dbec229-d253-5d28-abdd-2dbc95c4ea11","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Concrete Works"
"fe50d560-af51-514a-b46f-b8e41cdf2948","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Concrete Works","Concrete Works Details"
"25077f18-43ae-50d9-b2a7-3dc47766cec8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Concrete Works","Wilco Sample Taken"
"f9733969-937c-5ce2-8f4d-0cbcd077fc5d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Concrete Works","Bridgeman Sample Taken"
"8da6adcd-552f-5910-8be4-6d6e00d3aa3e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Concrete Works","Supervisor Approval"
"051906f9-24af-59dd-bb4b-e5a0dc7d2383","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Post Pour Check"
"b04d1a1c-4a13-581e-89a7-e8f3004b52c5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Post Pour Check","Edge Detail"
"7a720ec7-c345-5a2c-bc6d-29b14d1eab3d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Post Pour Check","Bar Projections"
"c9192e49-bdc5-5435-9194-9db92441a705","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Post Pour Check","Cast in items"
"1b997aa2-5c97-5175-9bcd-2e4ad0e1bcaf","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Stripping and Stacking"
"b34e5aa9-a039-58e1-8f3f-2e62f12f645d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -24","Stripping and Stacking","Stripping & Stacking"
"c5ab0f0f-42a2-41c0-b298-33946928e18d","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -25"
"78882eec-0850-59ca-9fbb-f19e17c1ea7e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -25","Pre-Pour Check"
"4b25a0ef-3ac6-5885-862f-08c5d6fde7fe","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -25","Pre-Pour Check","Dimensions"
