"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"12e05ced-2482-47eb-9f83-31f178a047e6","","folder-normal","pass","","step","FALSE","FALSE","Temp Works"
"fdd82e7d-baa6-402b-8977-90e362f79dfb","","folder-normal","pass","","step","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing"
"03abf0c8-8fdf-4651-b8c3-5610ec1f6d12","","folder-normal","pass","","step","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation"
"aa12f8e9-cc7d-46ca-9bcf-ac6fbf453045","","folder-normal","pass","","step","TRUE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North"
"6265f95c-98a2-4aba-a3cd-8e973066dda1","","checklist-sectioned","pass","ITP-018-CIV - Rail Delineation Temporary Fencing","checklist","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North","ITP-018-CIV - Rail Delineation Temporary Fencing - North Fence - Lot 089-0041"
"5e4eca6b-1e4b-5b20-b03c-6cfae867c41e","","checkpoint-group","pass","","","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North","ITP-018-CIV - Rail Delineation Temporary Fencing - North Fence - Lot 089-0041","1. Referenced Documentation"
"e660c6e2-7eac-5a86-8dc7-a470a460e71e","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","2. Preliminaries-Materials","2.1 - Material Conformance"
"6112a5d4-37ac-56d4-a3b0-29c29f4e5063","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","2. Preliminaries-Materials","AUTHORITY HOLDPOINT"
"aceac100-a9e7-5f51-bc68-94ea3aaa74e0","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","3. Preliminaries-Documentations"
"e074e551-4a54-544b-b7a3-47e42da0bd7d","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","3. Preliminaries-Documentations","3.1 - Pre-Commencement of Fill Works"
"4b5931f2-62e0-5a90-b73e-713afe1bd5e1","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","3. Preliminaries-Documentations","AUTHORITY HOLDPOINT"
"ca99c24b-4d67-5c11-824a-a3b9d295cbb1","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","4. Pre-construction / Pre-installation Activities"
"0ee74d85-05b0-5a3e-97d5-beac042df8ea","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","4. Pre-construction / Pre-installation Activities","4.1 - Survey Set Out"
"31717f5b-969a-5d3f-850d-0f88c0c47a67","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","4. Pre-construction / Pre-installation Activities","4.2 - Flora and Fauna"
"75ed62b3-97bd-5653-be1e-e95f7753a013","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities"
"c0d01931-2683-51ca-b771-bbcc113480b8","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.1 - Placing of Fill"
"6d2ea492-5f06-5f79-8689-fc93123f0194","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.2 - Fill at Structures"
"c8538c8c-3de9-5710-8c04-17e45b8a406c","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.3 - Test Roll"
"112f8831-aa67-5d94-9a33-c74cc11f73d6","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","AUTHORITY HOLDPOINT"
"30e8b79f-0528-5407-970e-05cf64d3bb75","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.4 - Compaction Testing"
"b6b37243-39b0-52d0-8fbc-6339d5aa940e","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.5 - Preparation of final surface"
"6374d8f1-03dc-5dcd-991a-0f276b7e78ae","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.6 - Post Compaction Material Property Testing"
"e3e97b1c-926d-59c5-a484-38eea17a9ad0","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","6. Post-construction Activities"
"5e56908c-c2a3-527b-9e61-86aa4dccb519","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","6. Post-construction Activities","6.1 - Survey Conformance - Asbuilt"
"40807c90-0ea1-5b04-afa0-cc0b13a57251","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","6. Post-construction Activities","6.2 - Non-conformance Report (NCR) Closure"
"224c07a2-b00f-5370-ad19-ef3009913679","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","6. Post-construction Activities","Final Inspection"
"1eafc8fa-30e8-55d2-b5f5-0661375fc4ec","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0628 - Ground Improvement Works - Lot 6.1 North - Layer 5 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","6. Post-construction Activities","Sign ITP"
"12eb78cc-67e3-4bac-adaf-c77b954d7610","","folder-normal","pass","","step","TRUE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade"
"9d8cfa9a-31a7-438b-91ce-25caa6d49249","","checklist-sectioned","pass","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","checklist","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS"
"2ca84ab5-ceef-5e5c-afb0-d2f8401d753e","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","1. Referenced Documentation"
"13f69406-e969-5f7d-92fc-bb098a1589cd","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","1. Referenced Documentation","1. Referenced Documentation"
"d7a839c2-4315-5ed9-9719-4f3ff56c8511","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","1. Referenced Documentation","1.1 - Non Dependent"
"0abe0e32-6bd2-5c38-ad65-164a156fcbf2","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","1. Referenced Documentation","1.2 - Non Dependent"
"1e48ff32-9b06-5003-9c15-241353033afd","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","1. Referenced Documentation","1.3 - Non Dependent"
"1961a208-c27d-5104-8c76-a90758bb616c","","checkpoint-group","not-applicable","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","2. Preliminaries - Materials"
"77f41768-6f5f-5ca7-a0bc-71b9f306b1a2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","2. Preliminaries - Materials","2.1 - Non Dependent"
"45f00aaa-4cbf-5f60-8fd5-cc1002d58f26","","checkpoint-group","not-applicable","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","3. Preliminaries - Procedures & Documentation"
"8e78a9ee-1fe9-5a95-a73d-a0b1f49777b4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","3. Preliminaries - Procedures & Documentation","3.1 - Non Dependent"
"a4cfb17e-00c8-5195-a6e4-eb69ae418d06","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","4. Pre-construction Activities"
"f0600b2a-01d4-5bbe-acda-93f01b61fbad","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","4. Pre-construction Activities","4.1 - Survey Set-Out"
"0ba2ee43-17fe-536b-aba6-e2f86177469f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","4. Pre-construction Activities","4.2 - Material Classified as Silt"
"72458d38-f0bd-58a1-88ed-d378c8c91663","","holdpoint","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","4. Pre-construction Activities","AUTHORITY HOLDPOINT"
"486b894a-f976-537d-8fe4-7d1f2e82535b","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities"
"ea73384e-19c9-5a85-9886-5dd5ac635567","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.1 - Subgrade Material Properties Inspection"
"d2b53b7f-f2cf-5eab-a107-961cb0cfde75","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"8632191c-5e3c-5584-8f40-4adc14d6a756","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.2 - Acceptance of Rock Subgrade (where applicable)"
"278e23d5-5827-535e-8034-a0b33b7ecfa0","","holdpoint","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"b178937b-38fb-53d7-86d8-cd571d26176d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.3 - Unsuitable Material"
"e3a13ccb-28f5-5fb1-b18a-29607918bdd5","","holdpoint","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"5d27e2d6-9b5d-5c1e-bd97-b08a14c19d6a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.4 - Groundwater"
"6a8b37d7-9938-57fd-bf8d-8f73f3b6b44e","","holdpoint","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"050483b4-0af8-5fb1-9814-dceb3a07f6c1","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.5 - Fill Construction"
"8cc71342-4e17-5099-9ae1-7cc9b332824a","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"b9d658a1-0d2f-5d58-87fe-f249a05cdebf","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.6 - Proof Roll"
"d4747d0d-b468-5882-9304-4866fb8e05d1","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"603ebded-3c22-5882-8f75-e39a9b44895c","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.7 - Compaction Testing"
"7949eefd-db39-5b7b-ba99-4f3c05aa3072","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.8 - Post Compaction Material Property Testing"
"c5c76680-2a2b-5990-a485-a05926321f80","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","6. Post-construction Activities"
"58bb7e88-d40f-56f6-9ad7-f2a095d01045","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","6. Post-construction Activities","6.1 - Survey Conformance"
"50fa3f4b-5fea-5d5a-b1b4-28fd68bb8ba4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","6. Post-construction Activities","6.2 - Non-conformance Report (NCR) Closure"
"a68a9e1a-2ada-51ca-82f7-a3838e619463","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","6. Post-construction Activities","Final Inspection"
"7fd839ec-51ea-5708-97f9-7ec72f1fc79c","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0642 - Ground Improvement Works – Lot 1.3 North – Subgrade","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","6. Post-construction Activities","Sign ITP"
"f94e13cf-a079-4ba2-81a6-1f481eed9bff","","folder-normal","pass","","step","TRUE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0643 - Ground Improvement Works – Lot 2.3 North – Layer 1"
"0af71bbb-6fab-45ce-b4c6-4e18e27da721","","checklist-sectioned","pass","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","checklist","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - North ","089-0643 - Ground Improvement Works – Lot 2.3 North – Layer 1","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS"
