"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3978a4b0-4fc9-47e4-ab6f-a3a3e80b1ffb","","work-in-progress","","folder","TRUE","FALSE","Project QA"
"f3206cc2-1f9d-49ba-8fb6-f6e913dafcdb","","work-in-progress","","folder","TRUE","FALSE","Project QA","Phase 2"
"dbce7b16-a4e8-480c-b078-6bdd8fa4ae08","","pass","","folder","TRUE","FALSE","Project QA","Phase 2","Stage 1"
"d01395cc-efbf-4c80-83da-39c27181579a","","pass","Upper Roof","checklist","FALSE","FALSE","Project QA","Phase 2","Stage 1","Upper Roof"
"22518848-4a39-5590-90b7-c1a36b25d139","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Delap photos"
"b2caad2f-c53b-5fbb-a67e-2887e8b38f46","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Clean roof"
"aea9df17-783b-59cb-b79d-485d806c4ecb","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Remove existing cap flashings"
"85f5090c-af95-5d70-805b-a65fc0a24695","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Install screws to substrate"
"de76eb9a-684b-52a7-87b4-1a4f2f242021","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Install Trough Infill PIR"
"baaa0eec-32c8-54db-b133-1b574a8befad","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New Vapour Barrier"
"8c4b3fa9-cd9c-54ae-8067-8bcdad2ff05f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New 40mm PIR"
"52bfd2ec-ba78-58cf-a03c-5a13af105f9d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New Fibretite Membrane"
"e256c887-9328-59b2-a175-d30fcc7cde09","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New Fascias"
"ce3c2660-7014-5c85-ad22-cd65f662d9df","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Parapet flashing"
"4b7e1e77-8f21-58f7-be12-d34177fef36e","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Gutters and Down pipies"
"d3cf40a7-8942-48f2-b804-0956eadd1644","","pass","Lower Roof","checklist","FALSE","FALSE","Project QA","Phase 2","Stage 1","Lower Roof"
"8ead0f73-91ef-5e5c-b1b2-782afb0721cf","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Delap photos"
"a9d23f45-6dcf-554f-b9da-844eb7db5e2c","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Clean Roof"
"287bff10-57b6-5a0c-aca4-5c36f243d95a","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Remove existing cap flashings"
"448acd11-9ce3-5901-b132-7cc70d78fa96","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Install screws to substrate"
"6bb0b9bb-7fca-5b93-bbff-c6b1aff4f7e5","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Install Trough Infill PIR"
"c16e863e-4431-58bb-911c-44ae2cc4825f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New Vapour Barrier"
"b8a7e400-a45e-550d-b0b4-03434cfb154a","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New 40mm PIR"
"56d8ffea-0541-5286-863b-015445f7c739","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New Fibretite Membrane"
"7b0a5b15-8e12-5bb5-84ca-eb26382311f1","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New Fascias"
"75fe2ca3-08dc-5f34-8f37-53135f03244d","","not-applicable","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Parapet flashing"
"0ecb5157-fd31-57cc-baf5-de7850b9a58d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Gutters and Down pipies"
"2d5f0396-4969-484c-9db9-8b6ec42b168a","","pass","","folder","TRUE","FALSE","Project QA","Phase 2","Stage 1","Windows"
"2588767a-e85a-42c0-bd36-1125c45bfcd4","","pass","nAJ0 - Window","checklist","FALSE","FALSE","Project QA","Phase 2","Stage 1","Windows","nAJ01"
"ac6a339e-31d9-516f-b1c4-b2059a539032","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Library Interior","Careers Room","Airseal Around Windows"
"f0584401-1c7d-5279-895f-240f2f5f11d4","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Library Interior","Careers Room","Install Insulation"
"6c1d5d67-6609-5758-ad66-0d57b87165cd","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Library Interior","Careers Room","Install Structural Plywood"
"6804d82f-5439-5f50-8871-4c0a8bed8e8f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Library Interior","Careers Room","Install Skirtings"
"a0019e8c-d56f-5f38-8085-0f56f99e551e","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Library Interior","Careers Room","Install Architraves"
"7dfad2e3-c464-510f-b5ae-431c4e75f838","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Library Interior","Careers Room","Install Autex"
"dd745b0c-b2c4-4872-81ed-6c82c8a14e9a","","pass","","folder","TRUE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural"
"f0b09716-5dec-443c-8519-d2448708ff6b","","pass","","folder","TRUE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls"
"1a03e0fb-a770-4051-9081-f5fed9cb71c8","","pass","","folder","TRUE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library"
"b5d2227d-93eb-41f5-85cf-924136b6bddd","","pass","Stage 3 - Plywood Brace Walls","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","North"
"b4569160-973c-5588-a326-48f05cfbe51f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","North","New Full Height Studs & Nogs"
"193d7f8f-46c5-5443-b00a-01095b32384b","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","North","New Bottom Plate Fixing @ 600 Centres"
"cc025ce4-e8d3-530a-a9a0-493e8f9997a0","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","North","Install Hold Down Brackets"
"268b2f99-1c73-5120-9836-6b3b6aa52aa2","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","North","12G Timber Screws 125mm Long"
"7cdb1e04-2133-517e-88b0-ffdabb751ebd","","not-applicable","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","North","M12 Bolts into SHS Post"
"a599aa5d-2cee-56fb-aa66-af51be00e7ee","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","North","New 12mm F8 Ply Bracing 125mm FH Nails"
"7abe38e9-e1e3-4507-9fc2-5dc090fba15a","","pass","Stage 3 - Plywood Brace Walls","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","East"
"f5cdd222-b235-54a1-abab-4854788fcaaa","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","East","New Full Height Studs & Nogs"
"4fb1d335-663c-503e-a2f9-9f4b23d3f289","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","East","New Bottom Plate Fixing @ 600 Centres"
"a7b784e6-786f-59a9-b260-314b01c74fd0","","not-applicable","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","East","Install Hold Down Brackets"
"653ba0f3-56ce-5d99-a490-fcec0c6270d7","","not-applicable","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","East","12G Timber Screws 125mm Long"
"87577f3d-5746-53ea-830b-ba67bd34de67","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","East","M12 Bolts into SHS Post"
"5ed7d7a7-578e-5cf5-9ce8-151a023e7c94","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","East","New 12mm F8 Ply Bracing 125mm FH Nails"
"df9c83ab-9207-4e44-be15-cb2d065f3253","","pass","Stage 3 - Plywood Brace Walls","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","West"
"90c3f47d-1170-5cdc-9a78-838746f1aa58","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","West","New Full Height Studs & Nogs"
"acc82f04-6206-55cc-a63e-897cca07e77a","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","West","New Bottom Plate Fixing @ 600 Centres"
"a9889b9d-8f11-56b9-8822-9c68e0e18936","","not-applicable","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","West","Install Hold Down Brackets"
"8e0139cd-4c6d-5770-9088-c92301f6eaba","","not-applicable","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","West","12G Timber Screws 125mm Long"
"91a9d9aa-70aa-5f2b-be8d-473739525f0f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","West","M12 Bolts into SHS Post"
"51e0cac1-2630-517b-9cf9-cf838b70ae77","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Library","West","New 12mm F8 Ply Bracing 125mm FH Nails"
"2e42f87e-58d0-4781-b040-0679d6b9b29d","","pass","","folder","TRUE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room"
"c9247507-7482-4549-a24d-5b29ef466520","","pass","Stage 3 - Plywood Brace Walls","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","North"
"0d35d764-95d0-5e79-8e83-9ca6c32a7d42","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","North","New Full Height Studs & Nogs"
"de02cfbf-cc03-5f6d-a2fb-1b144a666db6","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","North","New Bottom Plate Fixing @ 600 Centres"
"3f81aa23-f2c9-5da7-b1e5-b0b283286534","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","North","Install Hold Down Brackets"
"f03acf5c-e613-5112-9a20-8204d894d063","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","North","12G Timber Screws 125mm Long"
"fd594972-febd-5898-9e05-ca5a322434b2","","not-applicable","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","North","M12 Bolts into SHS Post"
"08712bc9-3595-596d-ba1c-034b019bd6d5","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","North","New 12mm F8 Ply Bracing 125mm FH Nails"
"c8450e3f-d3a4-457c-9f13-ddcecaaf5730","","pass","Stage 3 - Plywood Brace Walls","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","South"
"4d1d2d76-1e0a-5cb2-a0bc-60bb72bc88af","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","South","New Full Height Studs & Nogs"
"a15d7e66-d713-545b-bd11-872a6b31c8c7","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","South","New Bottom Plate Fixing @ 600 Centres"
"a10c5804-e101-5a24-85e7-3856877ffdcc","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","South","Install Hold Down Brackets"
"16b02c09-8afd-5cc0-a215-3ecbd7ee0577","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","South","12G Timber Screws 125mm Long"
"2b870304-45fe-5c2a-adaa-6dd1b6d35afa","","not-applicable","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","South","M12 Bolts into SHS Post"
"72a67c4e-ec8d-5651-b7ca-9803326a664d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Plywood Brace Walls","Careers Room","South","New 12mm F8 Ply Bracing 125mm FH Nails"
"66a530d4-cf57-40ba-85cd-86b0f5fa8f29","","pass","Stage 3 - Top Plate Fixing","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Top Plate Fixing"
"340f7d5a-c00f-5cbd-92d1-b6d4cad8b0ab","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Top Plate Fixing","80x6 G300 Plate"
"14c78194-d912-4ee2-863d-5bbc328fc31e","","pass","Stage 3 - Tie Beams","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Tie Beams"
"570e8dfd-77ad-5a04-af9f-eb9b7416939e","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Tie Beams","45x6 EA Tie Beam"
"8fd29ded-224a-44df-b0c0-18f9036f023f","","pass","Stage 3 - Rafter to Ridge","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Rafter to Ridge"
"6a2a2a99-b7b3-5532-aa7b-c817ed50a6f4","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Rafter to Ridge","100 UC 15 Steel Frame"
"8b8b1310-cebb-51b3-ba46-c43e8db32393","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Rafter to Ridge","M16 x2 Bolts"
"efccb438-ed12-5bb0-887b-c6e5f04eca77","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Rafter to Ridge","10mm thick Tee Brackets"
"719463a8-e48b-5c38-ad18-00ffbf49a42e","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Rafter to Ridge","100 x6 EA Between Rafters"
"c0505402-bbde-5298-a37d-c22d9a93e494","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Rafter to Ridge","Double Timber Blocking up to Ridge"
"bb58384b-f3f9-574f-a983-3c060fcd220a","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Rafter to Ridge","CPC80 Each side of Rafters"
"ad5a002f-acfe-5936-958e-c6b725362f0b","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Rafter to Ridge","2x Lumberlok Multistraps"
"7f3aa990-26b3-40f9-9b01-e17228e74471","","pass","Stage 3 - Duct Bracing","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Duct Bracing"
"d2703cbb-6e0c-52ba-9e89-5fd598a4dece","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Duct Bracing","Solid Blocking (200mm Long)"
"cfc2a4a4-4e1b-52fd-8a0c-9444bf698f3f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Duct Bracing","4-12g Screws 150mm Long Each Side"
"6e5233ee-3ef2-5408-a1fa-3ee8e5d7e884","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 3 - Library","Structural","Duct Bracing","Gripple GS19 Braces"
"47552c67-986b-4e6c-ab87-77154b293caf","","pass","","folder","TRUE","FALSE","Project QA","Phase 3 M & L","Stage 4"
"4a0fa137-d561-41e5-a9d0-ade3569c44eb","","pass","Stage 5 - Roof","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 4","Roof"
"7dabe4a8-4d83-5232-a3ce-65e3f6f11e13","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Remove Roof Iron"
"5eb98a69-4a0b-5836-8732-b278e69d06e3","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Clean and encapsulate asbestos"
"0a59a0a7-7d95-5d20-873a-d6f40860887d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","New 140mm Rafters 600mm ctrs"
"d1fee50e-e2cb-541f-baa1-89578a39e686","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","New 140mm Outriggers"
"b3f83830-56fe-513c-9d14-6b1396331d97","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","New 90x45 props to end of rafters"
"48047d13-8574-5256-ad69-4eb549ca3e59","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","New 90x45 Mid span props"
"a3f81d9f-907a-5669-9e41-4fc15759952c","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Extend wall to support 140mm rafters."
"ee37aa55-e487-5a67-ad92-6437622e7a82","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","2/90 x 3.15 skew nails + 2 wire dogs"
"93c286f3-b1c4-58e6-9ae7-3ff718b0597e","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Insulation"
"8ffcd029-2047-538c-baf4-2c5116faad26","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Intello to seal exterior"
"2010efb3-3922-5eb0-9e7d-b7b9e485880d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Roof bracing straps"
"c5e54700-fbd9-545b-8cdf-e39dff15c652","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Additonal purlins"
"c8848f9d-6e75-5bd1-9e35-a1154ba4a6ae","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Purlin Fixings Bugle 14 Guage"
"36f3d39f-2d1b-50b3-8e0f-302c989501ed","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Fascia installed"
"29e95a2c-6138-5028-aac6-9f2e77189ecc","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Fascia painted - all four sides"
"4afbc15c-68c5-5319-879d-0ecfd5b8fea5","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","0.9BMT Colorcote Alugard eaves"
"054912ad-e6c5-5b5f-98e8-f8bcb73e0ee3","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Wire Netting"
"c86a26c3-208b-5a7d-82a6-c05d568e567f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Vent Eave Combs Filler - G1275"
"128b4a41-fd46-5ee5-a732-0979d58574d6","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Magnaflow 0.55 BMT Roofing"
"94798fe6-8658-58f2-95f2-3b1fbb504e21","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Vent Back Flashings"
"77b95774-e922-5198-9c2f-60a6ce43f825","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Apron Flashings"
"50793d30-a1ca-5c5d-8df0-e9aac37a6a49","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","300mm Box Gutter"
"ee4d4df9-d02f-5ef3-8760-8dedb86908cd","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Roof","Downpipes - brackets @800mm Crs"
"af58609c-d831-4eff-9e03-199aebda6e45","","pass","Stage 4 - Fibretite Roof","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 4","Fibretite Roof"
"77be4af6-791b-5fbf-ba3b-6d02c4615420","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Fibretite Roof","Frame membrane roof - 400 centres"
"52b5887f-bacf-5d2e-b98a-2d53e5d05a9f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Fibretite Roof","19mm Plywood install"
"de92ef79-ec58-50ea-a170-621a7b15856d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Fibretite Roof","Vapour Barrier"
"e0ad18c3-83c8-52f8-8a90-da967b4397f7","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Fibretite Roof","PIR Board"
"24a81e56-5a54-5600-9b03-cdd1033cc5b5","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Fibretite Roof","Fibretite Membrane"
"82725e49-78d4-5c40-93ca-d781930ea42a","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Fibretite Roof","Membrane Upstands"
"d238b052-520e-511e-b97a-b219b14c74b6","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Fibretite Roof","Diverters"
"89f47aff-ec09-5b2c-9a97-ee6aec732451","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Fibretite Roof","Box gutter"
"c4e48a1a-72cf-4e09-a0a3-9e73457545c6","","pass","","folder","TRUE","FALSE","Project QA","Phase 3 M & L","Stage 4","Windows"
"6e7b2b35-8984-4bec-bc3c-99095a22fe69","","pass","Stage 4 - Windows - AJ001 & AJ002","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ001"
"687a56a9-409d-5942-9cf1-bee64b2bd539","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ001","Remove Windows"
"71b64751-3731-5301-b145-372292b9baa0","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ001","Re frame new opening sizes"
"e884a413-6450-5706-8548-8232fe97455d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ001","100m SHS"
"3cdf07be-7bcf-5984-8bdd-34236dbd8d04","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ001","WANZ Bar"
"c92fee0a-5768-503d-b2e6-6223270d3e6e","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ001","Flashing Tape"
"00281fa0-f4dc-5da6-910f-be0be0ba6438","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ001","Cavity Batten"
"4dfe22ca-7e8b-5c70-ae49-e9b742a18727","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ001","Window installed"
"92a9d9ad-25b7-5745-96ff-224d8e544dee","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ001","Window winders"
"1620d222-dfd5-44a0-97c7-fd5270d12187","","pass","Stage 4 - Windows - AJ001 & AJ002","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ002"
"3d1a8b47-be9a-5598-bf8b-af536092dda6","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ002","Remove Windows"
"22f0f77a-d80d-5df4-93df-a763750da122","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ002","Re frame new opening sizes"
"d21acae8-c082-552e-ab8f-41a198b25443","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ002","100m SHS"
"29af391a-7719-5940-bb50-7cccecad3eb4","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ002","WANZ Bar"
"20a6c170-ebb8-5981-94b4-441afb6d1f42","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ002","Flashing Tape"
"3bbd0131-81a9-56bc-8150-b1457d98ee1a","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ002","Cavity Batten"
"146a49bc-a060-59dd-9b74-a6ab84c6800d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ002","Window installed"
"50fb4053-05c0-5ff0-88a9-aa77bed01bb2","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ002","Window winders"
"30150eb6-7c59-4434-accd-8194947ffeaf","","pass","Stage 4 - Windows - AJ003","checklist","FALSE","FALSE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ003"
"3bcb1daa-a72a-5242-a962-6336fc2f0925","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ003","Remove Windows"
"14f6e640-6199-5be9-a1a8-4fd81ec3e0f7","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ003","Re frame new opening sizes"
"99d98d55-68f9-5b51-b62f-27d05f43bb9d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 3 M & L","Stage 4","Windows","AJ003","100m SHS"
