"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e4cf5638-45b7-4c70-bf51-3c5e63380208","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"921635ad-384a-57a2-968a-e0b6ca4209e7","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"82632969-86f7-4f57-b481-e3e525a682e3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"2cfac9fb-861a-4776-af69-0f72abb5a5a4","","checklist-sectioned","pass","b4d1633d23659b113421612c76dd31fcbb3d55235db2b92c835b5f74c883a446","checklist","FALSE","FALSE","Precast Manufacture","Weld plate details"
"7661a612-32c5-5cdb-9954-f3365fc1dc3a","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail"
"3a2346fe-6630-5986-9138-b3bbefe9b1dd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Edge Detail"
"f69bb3ea-ba4b-55ab-82f8-b65f04f21d79","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Bar Projections"
"7466d9b1-4daa-5f09-8132-f146e2d710f2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Cast in items"
"e6daa6e7-80df-4c1e-9a4e-1f80f34069fb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels"
"67463430-fbb3-4e31-b57f-25b9dfcea89b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels","Panels 1 - 30"
"0ab02ad1-e32b-4cb4-b385-e205b5ceb936","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 1 - 30","Panel -1"
"9dc5a764-f679-5491-ac30-817f4d030b36","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -1","Pre-Pour Check"
"8a3cb507-1371-51d8-bcf4-8bfed436c391","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -35","Concrete Works","Wilco Sample Taken"
"ad54a5c8-d37d-5c32-86d7-1d5c967e821f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -35","Concrete Works","Bridgeman Sample Taken"
"9cac504f-3262-5124-bcff-4d4be1f7098d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -35","Concrete Works","Supervisor Approval"
"8cb960b1-db2b-5861-a108-18f6c8d8db5f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -35","Post Pour Check"
"392c6023-2d31-56b0-af00-4b7454e3c6bc","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -35","Post Pour Check","Edge Detail"
"0a5cb2e3-ad6e-54b3-901b-a4170f311a39","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -35","Post Pour Check","Bar Projections"
"cc5673c2-c8c6-52af-8292-50fbb12a8b1b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -35","Post Pour Check","Cast in items"
"b9e58d85-e938-5460-8d11-987e473a9e5f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -35","Stripping and Stacking"
"19ff92b8-5969-5d51-8890-156a3ba62283","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -35","Stripping and Stacking","Stripping & Stacking"
"2d7218b6-f055-483e-b16f-0e7d3ba6771a","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36"
"8f33f612-d0d3-5ddf-8678-786c6b758bf8","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Pre-Pour Check"
"f046f5c4-2955-5968-94b2-079b3f99b725","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Pre-Pour Check","Dimensions"
"a825d34c-45fd-5f3a-b21b-2617fc7350f7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Pre-Pour Check","Mould Clean"
"de468c1d-8ce4-54cf-829c-7a204f92d561","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Pre-Pour Check","Mould Oiled"
"787c5dcd-a275-5423-a5be-e3b04944d514","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Pre-Pour Check","Mould - Workmanship"
"3685a827-aa94-52f6-af6f-7d17f161c58f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Pre-Pour Check","Reinforcing"
"91aba69a-82d5-58dc-a426-8514e8965b8a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Pre-Pour Check","Cast In Items"
"b30c5a5d-b455-5569-b346-921576b8edc4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Pre-Pour Check","Marker Position and No."
"1f7194f3-c04f-570e-9fa5-3d7215250c1d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Pre-Pour Check","Make mould to Green Status"
"72ec0ef2-2f65-5fba-a53d-bc2f8e05158b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Concrete Works"
"709741f6-c32f-548d-967c-9e7fc55fb270","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Concrete Works","Concrete Works Details"
"8e465482-27f8-5fb6-a4c6-da707f0d91b3","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Concrete Works","Wilco Sample Taken"
"8c12aafa-7e0f-53d7-b1ed-1153bfaa60c0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Concrete Works","Bridgeman Sample Taken"
"7dd0ada4-b897-5b73-a6f8-1b7991137a94","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Concrete Works","Supervisor Approval"
"3e337295-3ec5-510f-9484-dbf2309a7982","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Post Pour Check"
"c056b66b-9bba-5694-858f-e1bf27dbc150","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Post Pour Check","Edge Detail"
"cdf99473-0f12-5426-9b84-520454015c9f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Post Pour Check","Bar Projections"
"96d8a246-5e03-570a-a273-bb965cd354fd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Post Pour Check","Cast in items"
"280ddb39-1d5f-558a-b1d7-5dcd34dd159b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Stripping and Stacking"
"d05846f7-36a2-5238-84db-fc53e87440f3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -36","Stripping and Stacking","Stripping & Stacking"
"2bced1b3-38cb-4ca5-a343-1e7ef153de93","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37"
"a6d9d444-5667-5208-8fd5-3ad7b605b21a","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Pre-Pour Check"
"441de5c9-bad2-5a81-ab26-ff234befc219","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Pre-Pour Check","Dimensions"
"134c2d2c-bc5b-5203-bc95-7987e6fd895f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Pre-Pour Check","Mould Clean"
"70026b36-36ec-5da8-9ac9-a7f8411a8357","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Pre-Pour Check","Mould Oiled"
"fa63264b-0c26-5af2-b882-ad66c41db56c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Pre-Pour Check","Mould - Workmanship"
"7c9ec1bb-e950-5a0c-9941-52f54ae3f722","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Pre-Pour Check","Reinforcing"
"4b847904-57f3-5af5-a2f2-5002af991d31","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Pre-Pour Check","Cast In Items"
"4b496da9-55df-58d4-b2a8-5251324c91e1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Pre-Pour Check","Marker Position and No."
"9ae09862-e154-5270-94c8-d9917d83458c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Pre-Pour Check","Make mould to Green Status"
"d2979b56-f5b9-5cfd-9ab2-aaa1576f59d9","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Concrete Works"
"83b66d6e-079c-5ef6-9e4b-7c7dc4251d6a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Concrete Works","Concrete Works Details"
"c6ab39bc-57bc-516e-9449-3f13d7c422de","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Concrete Works","Wilco Sample Taken"
"17edc609-d132-5c01-af25-e446aae25bcc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Concrete Works","Bridgeman Sample Taken"
"616925f3-6a7e-534a-a6a2-ac3864c24abb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Concrete Works","Supervisor Approval"
"02e3cd8e-35c6-5456-8ac0-a1b9afc253c0","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Post Pour Check"
"16820321-b4bd-5ec8-82d8-3e5abb868865","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Post Pour Check","Edge Detail"
"9e0ee7e4-b273-5220-977f-7b72ce7d0d92","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Post Pour Check","Bar Projections"
"0e9a2392-4ab4-5289-bcc5-9e0010fc7f63","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Post Pour Check","Cast in items"
"7a88035c-8d16-5e06-b18d-5f36f99ebe2a","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Stripping and Stacking"
"bc5d6678-09e2-55d6-bcea-b0abae3a3b27","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -37","Stripping and Stacking","Stripping & Stacking"
"9ceabae3-46eb-4175-bb4e-946ad585a241","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38"
"a5b09736-bb59-5b82-9864-b892a6b8c229","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Pre-Pour Check"
"bbb021ff-9a0c-5678-9318-cd2d886b336f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Pre-Pour Check","Dimensions"
"ad5431b2-8915-5630-a781-f4072fe81a55","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Pre-Pour Check","Mould Clean"
"5e4e7cd9-1dfe-532d-891c-9d11aec3869b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Pre-Pour Check","Mould Oiled"
"30d9ff77-ac51-5c77-b30e-f1dbdab622bb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Pre-Pour Check","Mould - Workmanship"
"c7c9a31a-7ddc-5a12-8573-04eb7640e29b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Pre-Pour Check","Reinforcing"
"95a0d4f0-1e45-5b55-a060-007f5d49da6d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Pre-Pour Check","Cast In Items"
"e8c200a3-620b-566e-a0b0-4eb9be7f6a03","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Pre-Pour Check","Marker Position and No."
"d29825d4-1fec-5d28-94ae-9a670bf6e50b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Pre-Pour Check","Make mould to Green Status"
"2dfd78ab-01fd-5109-8c6c-f2d9f85943c0","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Concrete Works"
"b7bcc786-26b9-5e6a-9c04-d005b117ea3a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Concrete Works","Concrete Works Details"
"4369db4e-6f2f-56a3-b39e-671e25a108ba","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Concrete Works","Wilco Sample Taken"
"466d7397-c172-501f-9d27-7699e685430e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Concrete Works","Bridgeman Sample Taken"
"1b1daaf3-b499-54d3-96f0-795f820b5bce","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Concrete Works","Supervisor Approval"
"3e770d53-fe55-57d3-96aa-7a317d37523b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Post Pour Check"
"9df4620c-8d82-58fb-baa7-5882b8f30f21","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Post Pour Check","Edge Detail"
"9300da15-fceb-5d39-b474-cb92a873e6a8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Post Pour Check","Bar Projections"
"0972b13a-c272-54f2-84d1-173a701f381c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Post Pour Check","Cast in items"
"84cafd7c-ab2d-5505-a29a-80dfbbf82d9a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Stripping and Stacking"
"34b12b40-b2ad-5bc3-b7f7-cad87deafe7f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -38","Stripping and Stacking","Stripping & Stacking"
"f6e42286-e02b-490b-b302-f73e736712f6","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39"
"51c5a2e2-6f3f-5910-ba19-565aeaf83150","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Pre-Pour Check"
"3c6da6dc-2bbc-58ca-ab35-c53c2f4f9c4e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Pre-Pour Check","Dimensions"
"a2791648-c7c9-5836-ac71-c6c7a4022eb0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Pre-Pour Check","Mould Clean"
"00ada1b0-fc75-53fe-a054-17e831cf8f2e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Pre-Pour Check","Mould Oiled"
"18908f78-bf73-571b-aff9-46c177b04b27","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Pre-Pour Check","Mould - Workmanship"
"0651864c-61f6-54cb-81ab-149b4373afc7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Pre-Pour Check","Reinforcing"
"6f2ad094-e0e0-5265-8d30-728a1654bb26","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Pre-Pour Check","Cast In Items"
"76d8ed19-8a95-56b4-a7a4-97712530d12f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Pre-Pour Check","Marker Position and No."
"5ce9e8eb-3cc2-5c8f-93ab-485cdda9d64d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Pre-Pour Check","Make mould to Green Status"
"8003f711-903b-5ab4-bdcb-4dd97024f112","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Concrete Works"
"3b629e6c-77e0-5a99-9a63-ac9c872e6108","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Concrete Works","Concrete Works Details"
"6039ef28-6d89-57c2-a681-4a8c39414334","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Concrete Works","Wilco Sample Taken"
"a46380b0-b76c-517f-9882-ab2c7a003d66","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Concrete Works","Bridgeman Sample Taken"
"ffb0717b-a2df-56ec-9d2d-e27145ac02ab","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Concrete Works","Supervisor Approval"
"104af679-acc8-5e69-80ff-91b6fe6e3bfa","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Post Pour Check"
"426a7eaf-b716-5490-81f5-20d2b70daaa4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Post Pour Check","Edge Detail"
"ab8f5ab7-8d0f-5f02-9877-6b4599501453","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Post Pour Check","Bar Projections"
"525bb636-4891-5dd9-916e-462f875ece8d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Post Pour Check","Cast in items"
"57fc615c-719d-5170-a591-598fb228d927","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Stripping and Stacking"
"f17d6882-f8ed-5c3d-8166-05892bb3c85c","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -39","Stripping and Stacking","Stripping & Stacking"
"5bd090b0-f2bf-4ccd-8cea-e22161a800bc","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40"
"05677218-f77b-51cf-ab1a-6bdd158d0dd0","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Pre-Pour Check"
"98389d31-051a-5437-8d96-462b669c7040","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Pre-Pour Check","Dimensions"
"ecc369c7-5971-5b31-87db-7169463f092e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Pre-Pour Check","Mould Clean"
"98dc4819-e0b5-573d-a95d-96124d8e6873","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Pre-Pour Check","Mould Oiled"
"ff9740a8-7273-57eb-aef4-a9db145448ce","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Pre-Pour Check","Mould - Workmanship"
"f2df0235-f94d-588b-a636-6aa24d3e2806","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Pre-Pour Check","Reinforcing"
"58b34bc3-23b4-5c52-936b-bc44dcd25177","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Pre-Pour Check","Cast In Items"
"475eaa6e-b857-55a1-ab06-79e3695de181","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Pre-Pour Check","Marker Position and No."
"794c3358-bd63-5c8c-9c0d-cbfb0b60398f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Pre-Pour Check","Make mould to Green Status"
"69b92924-3aa2-53d7-9ca2-972156256cac","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Concrete Works"
"aa715877-7903-5ce2-b817-310ea0e6eb84","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Concrete Works","Concrete Works Details"
"a40a9ea4-ff0d-5c98-a535-6dc3a0ed0634","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Concrete Works","Wilco Sample Taken"
"595f2090-c3ad-5015-9240-c5a108ba0c5a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Concrete Works","Bridgeman Sample Taken"
"67c02ba9-60cc-5c7e-b1e0-0f24c43ecbd1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Concrete Works","Supervisor Approval"
"ddc143f7-0a14-528b-8c23-4c09f90188b9","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Post Pour Check"
"afe94b0b-0d57-5166-8978-60a0a2cd096c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Post Pour Check","Edge Detail"
"f3750fd1-0ca9-5072-9bf4-17f9cf6a2850","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Post Pour Check","Bar Projections"
"7ec371c1-7e0d-5c56-a750-bdc702beb90d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Post Pour Check","Cast in items"
"d1dd6a6f-73fa-542f-b3d0-5fc9a2a1c7c4","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -40","Stripping and Stacking"
