"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"acae8e9e-4bd2-4cb9-92e9-2f5391bdedc6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)"
"d653557b-d41e-445b-9a57-fdb20ca75bb2","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground"
"c7fb5a79-cb6b-4e9b-9673-1939dde6b86a","","checklist-flat","","Reference Drawing","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Reference Drawing"
"8753136d-4a51-4c61-b4b8-6ed3db6a1ed6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A"
"c155ff40-ede8-4cef-9221-353145c7a1d6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","CONS (LG.B.001)"
"c218d2ad-4d54-4797-926f-a0ca8e0dec16","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","WS PPE (LG.B.267)","Pre Grid Sign off"
"545109ab-59bb-416e-89a7-3a760dc65c36","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","WS PPE (LG.B.267)","Pre Ceiling Sign off"
"17f12281-845f-4c6e-a406-368b936a3ac0","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","PBTR A BA (LG.B.268)"
"ee2ee2f8-9bd2-41b7-9a56-4adce0b9997f","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","PBTR A BA (LG.B.268)","Pre Sheet Sign off"
"f645f170-fb28-4701-ad3f-044b93b6201f","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","PBTR A BA (LG.B.268)","Pre Grid Sign off"
"102733a2-a88e-4b1f-b28f-9ca611336dd5","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","PBTR A BA (LG.B.268)","Pre Ceiling Sign off"
"794b6bc0-b464-4de4-84bf-1e662144b505","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","CIRC (LG.B.280)"
"29987fee-99c1-4696-8f9c-3ed5780efe65","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","CIRC (LG.B.280)","Pre Sheet Sign off"
"db5d4442-2e0a-43c1-927f-3a252275fe2f","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","CIRC (LG.B.280)","Pre Grid Sign off"
"2bb84b9f-16ed-49d7-9bea-f7a157316aab","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","CIRC (LG.B.280)","Pre Ceiling Sign off"
"2f403e10-caa1-45d0-b01f-fca880a6ae58","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","ST EQUIP (LG.B.301)"
"f8debf5a-c0eb-4119-8371-251232923120","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","ST EQUIP (LG.B.301)","Pre Sheet Sign off"
"4ffe3a3e-d96d-4760-b01f-23d7fc81b41f","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","ST EQUIP (LG.B.301)","Pre Grid Sign off"
"4453fe64-4e01-4e47-badb-e8a34e604727","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","ST EQUIP (LG.B.301)","Pre Ceiling Sign off"
"1d4b3050-95e1-4e10-85e3-bd049170ef05","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","HWPPE (LG.B.321)"
"319e83ed-e0df-4412-9d0e-ffee91acb6ec","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","HWPPE (LG.B.321)","Pre Sheet Sign off"
"fe784db1-165b-4610-978b-ba3ac9839fa4","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","HWPPE (LG.B.321)","Pre Grid Sign off"
"c2d72a38-f8aa-4f34-852f-3372ecdcbac9","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","HWPPE (LG.B.321)","Pre Ceiling Sign off"
"5a8d53ba-6de7-4887-9d4a-368fbd491c08","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","LIOM (LG.B.550)"
"797b11a3-a3a6-439d-b49f-8d0a6fb4bcc1","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","LIOM (LG.B.550)","Pre Sheet Sign off"
"4e312e7c-12e1-47f4-8761-e00035b1ba13","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","LIOM (LG.B.550)","Pre Grid Sign off"
"16aba29c-f628-4e36-bfc2-92e3e92e8cd8","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","LIOM (LG.B.550)","Pre Ceiling Sign off"
"f78330a0-9e2c-4ec8-9b48-74942c796007","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","(LG.B.551)"
"a4c1365e-7fde-4fe0-98dd-c34ee9be671f","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","(LG.B.551)","Pre Sheet Sign off"
"2c38666a-b412-4107-83e3-02f331208fbb","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","(LG.B.551)","Pre Grid Sign off"
"e98b90ad-3ce8-404d-be8b-3bfef74af9a5","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","(LG.B.551)","Pre Ceiling Sign off"
"569492ac-5942-4796-8948-fe308053983c","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.553)"
"732b8fc4-5ddc-433a-beee-56f88f28a1a4","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.553)","Pre Sheet Sign off"
"a95f0a29-e331-42bf-8b27-9d6bc1599d74","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.553)","Pre Grid Sign off"
"fc924755-8bb5-4ad3-a946-e4e69185c00b","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.553)","Pre Ceiling Sign off"
"c8ccddcb-08c3-4770-8be8-dbf8d318f010","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","ERISE (LG.B.593)"
"ff6a8e10-6c7f-47e4-ac58-bcc484c49997","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","ERISE (LG.B.593)","Pre Sheet Sign off"
"20977e4f-ae18-4442-bf3a-5dfcfb2f3862","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","ERISE (LG.B.593)","Pre Grid Sign off"
"240967e7-9047-44fe-a170-31e03ad0100a","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","ERISE (LG.B.593)","Pre Ceiling Sign off"
"98eecbc8-0beb-47d4-8a1e-ce667970db23","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.594)"
"eaad8f6e-9a3b-4986-9062-326d9763ff99","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.594)","Pre Sheet Sign off"
"770960db-b8f3-423f-98b9-9c5fe8c9f9a0","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.594)","Pre Grid Sign off"
"b67b9c2c-fd21-47e2-9848-2ebef6c8b3b1","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.594)","Pre Ceiling Sign off"
"a7bf4595-f0bc-423c-a5fb-a7e884fc3ed7","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.595)"
"d3651902-b70f-49ee-b7a9-ed5ebb5623db","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.595)","Pre Sheet Sign off"
"28fa8959-7e5f-4de4-acaf-426dc3b7e4dd","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.595)","Pre Grid Sign off"
"3c894de1-3b08-47f1-94ff-4cc408000a62","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","MECH (LG.B.595)","Pre Ceiling Sign off"
"8adcf1b5-6e51-4ab9-8783-3cd40289a367","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","STAIR PRES (LG.B.596)"
"1a722a1b-aa1a-4e4e-b5cb-22d8e4b2875a","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","STAIR PRES (LG.B.596)","Pre Sheet Sign off"
"f891c780-4b1d-4632-98e4-050f10cdacb6","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","STAIR PRES (LG.B.596)","Pre Grid Sign off"
"ec58ec76-9f63-4bd6-86a2-04ef3da5779c","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","STAIR PRES (LG.B.596)","Pre Ceiling Sign off"
"6c8cc4a4-0d83-4182-b2f7-e90b33bcefed","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area C","SERVICE LOBBY (LG.B.673)"
"3fa73092-2073-4fe3-88d7-c143179776ab","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","SERVICE LOBBY (LG.B.673)","Pre Sheet Sign off"
"bb777ecd-b258-4503-91bb-9d4d59e90c63","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","SERVICE LOBBY (LG.B.673)","Pre Grid Sign off"
"e714e6f1-b8a6-4629-ac21-ca57e8cf807a","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area C","SERVICE LOBBY (LG.B.673)","Pre Ceiling Sign off"
"884f03db-4d30-4c55-9087-cbbe56c97d1e","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D"
"48df6be6-399a-4264-bf27-fdd93b03eb4d","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","CIRC (LG.B.157)"
"abe14695-3fe8-47c3-a82f-37c06c118b89","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","CIRC (LG.B.157)","Pre Sheet Sign off"
"518b27e7-58dc-419e-b066-30a8df607748","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","CIRC (LG.B.157)","Pre Grid Sign off"
"554acef7-aab4-4c6b-b2f9-84dce16b2666","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","CIRC (LG.B.157)","Pre Ceiling Sign off"
"92bed36c-aba8-4fe3-92fc-b44ff042a54e","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.236)"
"9e272af8-a1b9-4d7b-850d-97a5cbf9077d","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.236)","Pre Sheet Sign off"
"064f1a7d-88e6-4d5e-97c3-ce0262a28546","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.236)","Pre Grid Sign off"
"10bc0260-3d8f-491a-88dd-1d26a69e9b16","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.236)","Pre Ceiling Sign off"
"e5e185de-f0c4-4b41-a679-bf274fe0073a","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","DU (LG.B.246)"
"404cc442-48d0-41a5-b755-1bd178eb67cf","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","DU (LG.B.246)","Pre Sheet Sign off"
"ca70e78a-bb02-4081-b612-d269b002be6e","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","DU (LG.B.246)","Pre Grid Sign off"
"d6c240b8-05ef-414c-8196-5426c2f326c1","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","DU (LG.B.246)","Pre Ceiling Sign off"
"651e627e-3d57-4d30-8c62-a30bbd46ed9c","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.247)"
"ac7d6b07-30b0-4905-80ce-298d5a12bea6","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.247)","Pre Sheet Sign off"
"cd871548-0b2e-4752-84c0-66bce6a386d7","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.247)","Pre Grid Sign off"
"40232f1d-8cec-4289-b038-ba158174b419","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.247)","Pre Ceiling Sign off"
"89f56946-325f-455d-a069-bf7119266bf8","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","WS PPE (LG.B.258)"
"cefc4670-a75b-40e1-802e-34f144edb7b1","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","WS PPE (LG.B.258)","Pre Sheet Sign off"
"bc7db48e-3afe-4e9e-a09c-4526b8b46d54","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","WS PPE (LG.B.258)","Pre Grid Sign off"
"dd5bb1a4-aa42-4a64-90df-21a61a7f359d","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","WS PPE (LG.B.258)","Pre Ceiling Sign off"
"9aeeacec-1b0f-4f97-b228-63c20f28a6e3","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","HWPPE (LG.B.269)"
"4e889e7e-a61b-4a28-96ea-b3586d65d336","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","HWPPE (LG.B.269)","Pre Sheet Sign off"
"aed3997a-fd97-4753-aa17-a505e21c97ad","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","HWPPE (LG.B.269)","Pre Grid Sign off"
"a10df8f4-404f-46b8-ab8c-9d86aecad1cd","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","HWPPE (LG.B.269)","Pre Ceiling Sign off"
"231d2f1c-44c7-44e6-af4a-8c1139919b3a","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (LG.B.270)"
"aa2535fa-86f7-4bbc-b656-60ef5a27668f","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (LG.B.270)","Pre Sheet Sign off"
"ab1fe79d-a27f-4803-9805-06a8198f5914","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (LG.B.270)","Pre Grid Sign off"
"f2f0056f-4de0-42a7-bda4-f19b63c10447","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (LG.B.270)","Pre Ceiling Sign off"
"eb2e8f15-4cc3-4726-9953-cc423753ce6b","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","WS PPE (LG.B.271)"
"b051dd02-1d90-4242-ad60-3436badd665f","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","WS PPE (LG.B.271)","Pre Sheet Sign off"
"18d59f7b-a451-4c41-af8f-db2e90d1a329","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","WS PPE (LG.B.271)","Pre Grid Sign off"
"18ede652-fc48-449d-ab01-88108881152e","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","WS PPE (LG.B.271)","Pre Ceiling Sign off"
"66a78046-dea1-49e8-bf9d-94b61eeb27d1","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (LG.B.272)"
"c449f702-9243-40a1-a24c-814b29c7aab6","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (LG.B.272)","Pre Sheet Sign off"
"95c7c28c-32e4-40d0-a397-e6bb4c5c9437","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (LG.B.272)","Pre Grid Sign off"
"db5021f6-edcd-43fe-944b-04334f8e3f32","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (LG.B.272)","Pre Ceiling Sign off"
"829f2de0-04ee-4adc-a005-1e1e9c18d75d","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.273)"
"782deda4-9eeb-4a50-a8c5-a9e6a001b95e","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.273)","Pre Sheet Sign off"
"053a83cd-fdf1-4d16-8d6d-799d066211f2","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.273)","Pre Grid Sign off"
"e87d4950-8a90-43b8-8203-f5ba45ac6552","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","BMEQ (LG.B.273)","Pre Ceiling Sign off"
"be29c6e2-002d-48ad-8825-475ead9f4140","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (S) (LG.B.274)"
"bc1fdc61-90b0-4d21-96cb-7c01771662b9","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (S) (LG.B.274)","Pre Sheet Sign off"
"c5a5722f-085d-424a-a70e-42edffc88966","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (S) (LG.B.274)","Pre Grid Sign off"
"c4dbdcb8-8205-4f56-a10b-b3c68c3d1ad4","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A (S) (LG.B.274)","Pre Ceiling Sign off"
"2aafdba0-ad69-430d-a785-81cc0d51bc49","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","ENS (LG.B.275)"
"85dc4097-d2ef-48d3-9adb-a9682c0e6c36","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","ENS (LG.B.275)","Pre Sheet Sign off"
"4a5b494f-7b36-45d7-9b81-a9e9f2b90c28","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","ENS (LG.B.275)","Pre Grid Sign off"
"51f9db6e-5eb9-4125-aa8b-5261b0023708","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","ENS (LG.B.275)","Pre Ceiling Sign off"
"02c3a0d8-70a5-4df1-95c1-944f17d83bd5","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A BA (LG.B.277)"
"97ed1c8e-15a2-490b-a96e-dedbcf01c8d0","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A BA (LG.B.277)","Pre Sheet Sign off"
"2761fb66-4752-400c-bb83-0367e1ac68b6","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area D","PBTR A BA (LG.B.277)","Pre Grid Sign off"
