"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"da115af4-b8d4-40ea-8310-0718e3f0e0fd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction"
"e136990f-ac23-4e4f-a9bd-041e9b0208e9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction","STAGE 1"
"c5bb3ace-35a9-49bc-bd42-219840b130d7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction","STAGE 1","ZONE 1B"
"9e40f3e3-4fa8-4cba-9dce-c4fcce3efec6","","folder-normal","not-started","","step","TRUE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing"
"225ec078-5aff-4c3c-a690-9431185e2a6f","","checklist-sectioned","not-started","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-1B-1 (REGULATION LAYER)"
"9d02b2eb-7fc5-52a7-95ff-c3c5e29add8d","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-1B-1 (REGULATION LAYER)","1.0 Pre-start activities"
"389b3dec-ff6d-52e5-9425-01b8350caad8","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","• Are the drawings, complete & current?"
"b7bb08da-80cb-58fa-91db-8e6aab76210c","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"8949e4bd-7e76-57fd-adf1-f4efcd890730","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","• Lot shall be defined from pit to pit (or endwall, where applicable)."
"8167fd1d-584f-5714-9e8d-9d830c06ebdf","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"e1d95d8c-7a19-5084-8268-69cf016aa8fe","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","• Is the Box Culvert free of defects and to drawing dimensions?"
"b0b843ab-ea1c-5004-b76a-91917a57b878","","holdpoint","not-applicable","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"9b1e8f8a-0f13-578c-98bc-6642eddf280f","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","• Is the Pipes free of defects and to drawing dimensions?"
"06eeb434-0c8b-5cfc-8474-ac936a800b1d","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"787f3ffc-f598-5166-aa32-f9395f69a50a","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","• Have proposed precast Covers, Grates, Lids and Pits been approved for use?"
"6ecb11c4-8ca1-571f-b0ff-8ee10dad1313","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"64737b6b-3db5-5146-9891-7bd9b3459930","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","• Is material free from perishable matter and lumps?"
"d65c3575-1d94-5133-b69d-c5def1be1e1c","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"dadc36de-b360-5cb6-b25b-96a915898ec7","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","• Pipe/Box Culver/PIT Size & Class"
"8df00248-81cd-5142-8f08-e2be592c2360","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","1.0 Pre-start activities","• Stage/Zone"
"23061fe1-a45d-5798-895a-11962905bd21","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","2.0 Excavation"
"62641f8d-e559-51c1-b43e-80302b8b41a9","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","2.0 Excavation","• Is the trench clearance width between 300mm to 600mm?"
"37810f24-7e31-53f7-a6c2-803311ff382b","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","2.0 Excavation","Request Sign Off"
"ec12c54c-c354-5c1b-a87e-83c334710d55","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","2.0 Excavation","• Is the pit excavation not less than 400mm from external pit wall to side of excavation?"
"9de45ed3-d8bb-5b6f-a87c-05974d40e18e","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","2.0 Excavation","Request Sign Off"
"3983a9da-a06e-5f12-93fb-780c3787b861","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","3.0 Bedding"
"e991bcaf-a972-5eb6-a020-4612bf0a3b5f","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","3.0 Bedding","• Is the Pipe Diameter less than 1500mm? If so, has 100mm of bedding been placed?"
"eb3eaeca-2db6-58ea-baf0-0fd0f3d43aa9","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","3.0 Bedding","Request Sign Off"
"eec0777e-70fb-5151-ba90-780b0fffc0a6","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","3.0 Bedding","• Has bedding been placed and compacted to a thickness not less than 80mm on clay foundation?"
"bd90ddaf-e892-5606-8f6a-5a4f2284ea08","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","3.0 Bedding","Request Sign Off"
"408242d9-575e-5fbd-b48a-70007843c18f","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","3.0 Bedding","• Has bedding been compacted to refusal?"
"c5e486d6-d2a0-5524-9ebc-2a1740b21557","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","3.0 Bedding","Request Sign Off"
"273b4ba1-fa4d-5696-acc4-36fa4d38c1bd","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0"
"216c29ec-849d-5373-8427-09c6836debca","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0","• Are pipes being laid from downstream end?"
"4020d1bb-ff5a-5e11-8036-4848888feeb9","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0","Request Sign Off"
"f84ee242-6353-571f-928d-ebcc5fb8bc47","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0","• Have pre-cast pits been installed at the correct location and to the dimensions shown on the drawings?"
"fe1a147a-486a-55d9-871b-c9d502cd32de","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0","Request Sign Off"
"1a425b9b-027c-504a-95a4-a706f7cf232f","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0","• Have pits greater than 1.0 meter been fitted with step irons?"
"3bf3b641-3293-51df-b625-68630a22614e","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0","• Has the drainage pit floors been smoothly shaped from the inlets to the outlet for a height of one third of the diameter of the outlet pipe with cementitious mortar?"
"4dc6c39d-d3a9-5c5a-aae8-d4c44ff3e515","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0","• Has the joints between drainage pits, access chambers and pipes shall be made watertight using a cementitious mortar?"
"3997a76f-9fb3-59fe-a01d-04df3b73c985","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0","Request Sign Off"
"85927025-eca5-5f79-8e9c-8f90bc24d588","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0","Are rubber rings to be used on rubber ring joint pipes clean and free of debris?"
"d4787328-c891-58e2-b862-7cdee98454d6","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0","Request Sign Off"
"4f0f7b52-768e-5ce1-ac4f-f045d72578ac","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","4.0","• Fitting of Covers"
"efcc688c-4b49-5984-ae39-4e38ebb37ec7","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","5.0 Installation of Box Culverts"
"ed9aca95-d96b-5d8a-8ca4-1d039660007b","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","5.0 Installation of Box Culverts","• Have consecutive sections of box culverts been firmly butted together?"
"a5cae292-1ed8-581f-9a80-c0f9bb003a04","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","5.0 Installation of Box Culverts","Request Sign Off"
"a61aaa27-a65d-5be4-9b43-8a9099f62653","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","6.0 Backfilling"
"f893a403-0f14-59f1-9c73-e7a42414856f","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","6.0 Backfilling","• Has the haunch zone been extended from top of bedding layer to 1/3 pipe diameter? Haunch zone material to be same as bedding layer. Haunch zone to be compacted to refusal in max 150mm layer."
"dd2cbc4c-2e52-59b4-896c-d5f54b58e0a5","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","6.0 Backfilling","Request Sign Off"
"e3a68892-6505-5c57-a67b-99e6fdb57d77","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","6.0 Backfilling","• Has the pit been backfilled in layers not exceeding 300mm? Pit backfill to be compacted to refusal using hand held equipment."
"cdf1be81-7ef5-542c-bcb1-a06864add2fd","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","6.0 Backfilling","Request Sign Off"
"ae78a28b-4988-595f-b055-f0d03f2a8f54","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","6.0 Backfilling","• Has the pipe been laid with adequate fall and invert levels within ±10mm of design?"
"80f4c40d-b437-57f3-9aca-f383864741c8","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","6.0 Backfilling","Request Sign Off"
"39457659-15ab-50ed-b901-cd929d85bddf","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","6.0 Backfilling","• Has a total of 3 compaction tests taken place, per lot, inclusive of pit compaction, achieving 97% compaction?"
"06845882-b975-5ea4-ae2d-adc78f561299","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","6.0 Backfilling","Request Sign Off"
"05ab0ace-7542-5226-a421-abed1d3fd20e","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","6.0 Backfilling","• Have all storm water lines been inspected by CCTV and found to be free of defects prior to placement of pavement?"
"cd494202-c169-5e7d-9af3-c61f5c2c4f4c","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-8 (PV-2.3A to PV-GPT-2 (1050mm RCP))","6.0 Backfilling","Request Sign Off"
"668ae0a4-fc7e-4bc6-a260-729dde684130","","checklist-sectioned","work-in-progress","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))"
"1d2f242b-f25c-5e55-8a11-1c8d3fa5bfa1","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities"
"ff3cf7cf-6e7c-5158-86de-a53bba04f912","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","• Are the drawings, complete & current?"
"409737ee-4618-5ee2-a386-09b8d147fe80","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"6d9155bd-4c0f-5a91-aa84-be520e8c6ec1","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","• Lot shall be defined from pit to pit (or endwall, where applicable)."
"bd688bca-a376-5155-8fa0-f9842b831f28","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"6459ea1e-2857-5e4a-8d94-873b6d86eedb","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","• Is the Box Culvert free of defects and to drawing dimensions?"
"6d8a7860-da28-5289-810f-3544d2e0b5f1","","holdpoint","not-applicable","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"d038ffda-5450-581c-badc-e3f512acb419","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","• Is the Pipes free of defects and to drawing dimensions?"
"82d1dc55-3061-5abb-a9bc-855494d4680c","","holdpoint","work-in-progress","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"1d277eba-f347-513e-b33e-f73e095fdace","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","• Have proposed precast Covers, Grates, Lids and Pits been approved for use?"
"7702bbb9-da8a-5d23-bc9b-2755084fddc5","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"b72b9818-96a4-5796-a438-7c9e19196a44","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","• Is material free from perishable matter and lumps?"
"5cb1f853-5a9e-5483-8501-3998f08ec050","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","Request Sign Off"
"0c223ed8-8ffa-5cf0-a63d-a7c0f446c608","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","• Pipe/Box Culver/PIT Size & Class"
"fee1d7a1-0182-5e48-82d7-a027fd59711b","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","1.0 Pre-start activities","• Stage/Zone"
"93a6419b-3058-5f63-9530-6f5c19ed6e48","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","2.0 Excavation"
"4daf74f6-9ee4-58fc-bedd-a9c4854f6319","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","2.0 Excavation","• Is the trench clearance width between 300mm to 600mm?"
"2816a73e-80b0-5ff7-91bc-8ce540f2ff28","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","2.0 Excavation","Request Sign Off"
"7bf0e4f2-6808-5464-b21a-e957cb2db3f7","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","2.0 Excavation","• Is the pit excavation not less than 400mm from external pit wall to side of excavation?"
"d958738b-e2d1-57f6-80d4-f0250133b34e","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","2.0 Excavation","Request Sign Off"
"cf969414-42a0-5cfc-b713-5bd50d92a174","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","3.0 Bedding"
"2b6ebe0d-353f-5ffb-9fbe-198132df02e2","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","3.0 Bedding","• Is the Pipe Diameter less than 1500mm? If so, has 100mm of bedding been placed?"
"35a27505-0b81-5ba5-8454-cb75dfbc6f04","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","3.0 Bedding","Request Sign Off"
"a40fafa4-dc00-5954-a0bb-501a4a6d7f00","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","3.0 Bedding","• Has bedding been placed and compacted to a thickness not less than 80mm on clay foundation?"
"b0bb3231-54da-56e5-9781-7b9504ff144e","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","3.0 Bedding","Request Sign Off"
"ea68ab5e-03ec-5268-a819-acb25fcbca4a","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-9 (PV-2.3 to PV-2.4 (1050mm RCP))","3.0 Bedding","• Has bedding been compacted to refusal?"
