"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ba5a401f-21e2-4202-98e7-3b417073d499","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"48aeacb7-b9f6-4a88-b680-f56b01931f58","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"b50d3471-ee4f-4665-b38f-8ba4fadfad28","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"a760ac41-d0fe-4cc0-9292-2c47264dc878","","checklist-sectioned","pass","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE"," Precast Manufacture","weld plate details"
"9b4c9819-1a4c-4a19-9c1e-35cd2c4d66ae","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details"
"4d6c3075-3b5e-48d6-9787-dbd01473960e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Edge Detail"
"f70b4190-6ede-4ca8-b9c1-9aa5f94b913a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Bar Projections"
"0dc5027f-7498-461f-8973-77916b414df2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Cast in items"
"7fb65d97-df39-4d7e-9d7d-dc489dc6360f","","folder-normal","pass","","step","TRUE","FALSE"," Precast Manufacture","Panels 1 - 50"
"c56da1e8-12f4-40b4-bd95-e211208e6e85","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -1"
"d8ade419-7fd7-4ee0-b4d8-97d384542309","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -1","Pre-Pour Check"
"409febcb-f7a1-41a9-a56c-fcfc0948ba5d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -30","Post Pour Check","Bar Projections"
"35dc6b83-152d-4bf4-ac85-a20632ac8d90","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -30","Post Pour Check","Cast in items"
"d195f2a3-6aec-492a-822a-94d16e8de6d7","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -30","Stripping and Stacking"
"dce25a69-4121-4f38-ad63-e46ad5925e25","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -30","Stripping and Stacking","Stripping & Stacking"
"a1b3cfdc-6dec-45d3-929a-253af2d3b929","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -31"
"d99d1229-b701-41ab-8de8-b6b2702315a8","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Pre-Pour Check"
"dbc778bb-3c63-4e3d-9b2a-31168a46546a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Pre-Pour Check","Dimensions"
"6adca4e7-361a-4ccc-983b-66c33a53b373","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Pre-Pour Check","Mould Clean"
"4d61f7fa-0a16-4e8b-a7bf-e32578c5d262","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Pre-Pour Check","Mould Oiled"
"0b62a9b9-c4e4-4636-bd37-e84b20ceb128","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Pre-Pour Check","Mould - Workmanship"
"7fd5cad3-3b89-4340-b356-f2a428c2e079","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Pre-Pour Check","Reinforcing"
"e0780e37-f0a9-41a0-93b0-2503adb4b56c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Pre-Pour Check","Cast In Items"
"850dc544-03d8-47a7-92e2-12d256d555ca","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Pre-Pour Check","Marker Position and No."
"f9caea53-f7e9-41a8-a1d5-21c4fc3fd532","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Pre-Pour Check","Make mould to Green Status"
"842c450e-d2dc-4ce1-adf5-b4c4c044f40c","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Concrete Works"
"ed119d24-1f30-4439-acbc-203894a48b3c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Concrete Works","Concrete Works Details"
"e48d9e88-4792-40f6-ba27-c00a0493c7eb","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Concrete Works","Wilco Sample Taken"
"c1d25bc5-f160-460d-8fe4-3d9211d2e3d4","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Concrete Works","Bridgeman Sample Taken"
"b6704f4a-ff98-46f8-bca5-d22deb63e3f4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Concrete Works","Supervisor Approval"
"83c0e215-0cd7-44db-bed5-73b6ca0451ab","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Post Pour Check"
"0e672f33-3275-46b0-b61d-3599482743ad","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Post Pour Check","Edge Detail"
"ec3b9a8b-aad9-4a14-bc30-7fc78b58d8e7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Post Pour Check","Bar Projections"
"de08d682-94dc-4626-8930-74aaae74e84e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Post Pour Check","Cast in items"
"a5f07c96-cb30-4ae6-9329-5213e303f4e1","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Stripping and Stacking"
"72b1f8f7-3261-44d8-8f16-1a98ce60bab5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -31","Stripping and Stacking","Stripping & Stacking"
"437799ab-0062-4597-9a46-614cce6b583d","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -32"
"a32d6436-b550-4b52-add5-eb143ee59382","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Pre-Pour Check"
"e4eea69e-ffd4-44ce-9850-ab7d99e26900","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Pre-Pour Check","Dimensions"
"e7a02638-b339-42f1-84b4-6075bb9d731e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Pre-Pour Check","Mould Clean"
"40e0a3ec-5698-4d9e-91e1-fbc547993191","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Pre-Pour Check","Mould Oiled"
"579928d6-ec3a-4592-8d0a-3668cfbcc14f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Pre-Pour Check","Mould - Workmanship"
"090f6517-ce67-4e21-9e81-9bc5119f02ae","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Pre-Pour Check","Reinforcing"
"1cee9f2b-2a2c-41e0-8772-66859198edf2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Pre-Pour Check","Cast In Items"
"70df9c5a-bdba-4a3e-9f31-c64e5d8552de","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Pre-Pour Check","Marker Position and No."
"087783e5-4bf9-4aae-b19e-765652843330","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Pre-Pour Check","Make mould to Green Status"
"4c21d5f4-0f14-4d12-9aae-22114c5f6b62","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Concrete Works"
"8c30ae76-d265-4d7f-8a7c-1a092dfb751b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Concrete Works","Concrete Works Details"
"0a65c3a0-bec8-4040-8089-f3e1486ee179","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Concrete Works","Wilco Sample Taken"
"73544f5d-dd87-475f-8978-8bb3d825ec69","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Concrete Works","Bridgeman Sample Taken"
"7e82e4d4-ec80-41c8-82e0-dd0f8fc05e4e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Concrete Works","Supervisor Approval"
"1e48875d-7a74-40f2-abf4-a2c2b9cf96fc","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Post Pour Check"
"278e5df5-eef2-4ce5-a4a3-3c40b11e3824","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Post Pour Check","Edge Detail"
"db22dbde-4aaf-477c-9178-060c237a8ba5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Post Pour Check","Bar Projections"
"91568935-ba8b-4c21-b7bb-083830c0a5f0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Post Pour Check","Cast in items"
"a04d08e5-a4df-4988-93fa-c84fb4138045","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Stripping and Stacking"
"774f7de1-2c92-478b-87ef-d3314bfd4d02","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -32","Stripping and Stacking","Stripping & Stacking"
"d1218f01-b4ed-47c0-a457-d2e9e1f480cf","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -33"
"3c7ab8f1-0b53-4859-9048-0d56b169a101","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Pre-Pour Check"
"063dac3f-ae7f-4855-bc8e-c2c25a0857e4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Pre-Pour Check","Dimensions"
"15f6d8f0-cecb-4235-b6d3-8ea732b840c1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Pre-Pour Check","Mould Clean"
"c5df5040-5f7b-443f-ae77-c1cf5978f533","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Pre-Pour Check","Mould Oiled"
"9b223709-004f-42ab-a31a-381309a098fc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Pre-Pour Check","Mould - Workmanship"
"7bf189a7-e4d6-4325-98f0-a9e5313e3873","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Pre-Pour Check","Reinforcing"
"7e4249d2-a23f-40d6-9c7e-0ece70f39631","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Pre-Pour Check","Cast In Items"
"84b75ff4-87d3-4a7d-bb92-bff7dd89c933","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Pre-Pour Check","Marker Position and No."
"ec07f382-e164-4d47-b720-f888d2011700","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Pre-Pour Check","Make mould to Green Status"
"95e58fb8-960b-4341-81aa-12ebb8410c24","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Concrete Works"
"2c2f58bc-d46d-4be6-9cb6-0371f5a4fbcf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Concrete Works","Concrete Works Details"
"30c9c887-a924-4588-b310-58f96b20ab38","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Concrete Works","Wilco Sample Taken"
"ee49e695-e14e-4c25-9800-5de9591f4ae1","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Concrete Works","Bridgeman Sample Taken"
"b577881e-f843-4238-b276-407de942ab43","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Concrete Works","Supervisor Approval"
"23beb688-20ae-4aca-b71f-8117c923ebb6","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Post Pour Check"
"bc62c44e-72b9-48dc-b304-6218fae05136","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Post Pour Check","Edge Detail"
"e7c9d531-a95c-48cf-b5b7-4d04ee5b3d64","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Post Pour Check","Bar Projections"
"54965052-708f-4ea5-9f57-3d1bb44af038","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Post Pour Check","Cast in items"
"aa73cea3-dc00-4285-ad67-462baee524fb","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Stripping and Stacking"
"26888ddb-2b21-4502-b555-cbc07814cd22","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -33","Stripping and Stacking","Stripping & Stacking"
"7f634ece-4d51-4d05-890d-3373cc97ac58","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -34"
"aaa894f0-1f04-470f-8c94-7f852aa7a77b","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Pre-Pour Check"
"c239e026-ce06-4a03-a153-060abc0feaf2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Pre-Pour Check","Dimensions"
"0bb779d0-41c6-40c0-92ce-5f55aee37111","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Pre-Pour Check","Mould Clean"
"6e18eee7-ec6f-461b-8bf3-76df6fcb8795","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Pre-Pour Check","Mould Oiled"
"2083f0cc-1df5-447d-90f0-3528d09cf23c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Pre-Pour Check","Mould - Workmanship"
"8e1f7fa9-a779-412f-933c-17738f324d40","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Pre-Pour Check","Reinforcing"
"ef84af2a-eb3e-43e1-a0b1-4fcb37c08090","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Pre-Pour Check","Cast In Items"
"e0864498-d501-4438-98be-5073aa7fd701","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Pre-Pour Check","Marker Position and No."
"06230915-f02c-4129-bb0e-dc3109168f59","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Pre-Pour Check","Make mould to Green Status"
"80f5542e-5229-434a-8784-1130880223f2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Concrete Works"
"9cbf081b-563e-4da8-b389-969df60c72a6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Concrete Works","Concrete Works Details"
"c7c18316-75d2-4606-a931-cb4a42e6ae1c","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Concrete Works","Wilco Sample Taken"
"aab06c79-544e-4577-93e3-424ead9c0880","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Concrete Works","Bridgeman Sample Taken"
"3671e153-e9b9-4487-9502-5fbdf8e05e10","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Concrete Works","Supervisor Approval"
"5a73052b-1693-4a32-bc18-ac76c5819a6f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Post Pour Check"
"06d1e022-5504-4208-8a89-d10644b9ddb4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Post Pour Check","Edge Detail"
"3ba54afb-569d-433b-a5a0-ded59b2ef59c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Post Pour Check","Bar Projections"
"5a6055e3-e117-4219-8234-9fbf1532e9a8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Post Pour Check","Cast in items"
"d50f9363-e23f-4eeb-bbc8-dcf752aec20e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Stripping and Stacking"
"62c9cdf4-8779-4edd-8922-5c8663246dc2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -34","Stripping and Stacking","Stripping & Stacking"
"0b3f4997-6a7f-4689-84e1-dd69fa4b9f11","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -35"
"c9e8919b-0de8-4223-a597-a1df951349ff","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Pre-Pour Check"
"5e5469e2-8a50-4591-97fe-e0fea535737e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Pre-Pour Check","Dimensions"
"227cbce4-e566-46c3-a340-a3820b70963e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Pre-Pour Check","Mould Clean"
"6bbabb85-2075-4ce3-bab4-f176963f6927","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Pre-Pour Check","Mould Oiled"
"91b676f9-273a-4c5e-a0bf-a5937d46f7e7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Pre-Pour Check","Mould - Workmanship"
"31f7969b-f21e-4100-822c-06054e5c889f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Pre-Pour Check","Reinforcing"
"eb668698-def7-45ec-94da-a55c6a617235","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Pre-Pour Check","Cast In Items"
"d5e11f95-8242-4a40-8f23-fcd575efce06","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Pre-Pour Check","Marker Position and No."
"72831ba5-9abe-4115-83e9-3395f004d4b5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Pre-Pour Check","Make mould to Green Status"
"59d909f5-3766-4332-8c16-4d8eb6a3d208","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Concrete Works"
"a62695b6-366b-49c1-8583-3c6bcd5d3b0e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Concrete Works","Concrete Works Details"
"d8e215e2-15fb-48f1-bbb0-4656a0b232a6","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Concrete Works","Wilco Sample Taken"
"3df1b33d-6b8f-46a4-809c-0d62a36159f5","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Concrete Works","Bridgeman Sample Taken"
"1f51f9c9-c5d1-49b7-8cd5-884877e17287","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Concrete Works","Supervisor Approval"
"ef07fc97-e40c-427c-aa9e-860e96311818","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Post Pour Check"
"594ed5d1-7487-4ef7-a1a4-3411bbe00c0a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Post Pour Check","Edge Detail"
"c9cafe37-6200-40b9-8024-d89e3cf174e0","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Post Pour Check","Bar Projections"
"b3e91aa5-d8ae-4fb5-8347-be138b123de9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Post Pour Check","Cast in items"
"a5dd6bad-e8fc-42d7-accc-ef5b6043978a","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Stripping and Stacking"
"48277d57-a3ae-4c7a-ad1c-aac74940a813","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -35","Stripping and Stacking","Stripping & Stacking"
"f11c7ee0-e92c-45ae-a07a-0fdff83a8bd3","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -36"
"cf888594-2865-4a82-8403-c5cf1b9c6869","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Pre-Pour Check"
"04eb9190-5a1c-4b7b-a210-d7f169dcae60","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Pre-Pour Check","Dimensions"
"8a60ebfd-d63d-42c7-8caa-9bf55743bb7c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Pre-Pour Check","Mould Clean"
"f6042778-c8e8-4c87-879f-2ff9efff6bca","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Pre-Pour Check","Mould Oiled"
"811c4844-5e3a-49a9-a351-4f3f8d9f4b6d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Pre-Pour Check","Mould - Workmanship"
"5ba3258f-5360-4dc0-9e75-138524b7fa4d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Pre-Pour Check","Reinforcing"
"47981310-2276-454b-8400-fe7f6406df2f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Pre-Pour Check","Cast In Items"
"a15f98d3-4230-4db6-bb95-489a3fc89c73","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Pre-Pour Check","Marker Position and No."
"ddfc39c2-8f65-49fa-b9c3-8b893dd2a977","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Pre-Pour Check","Make mould to Green Status"
"046a5bcb-723d-4887-beeb-0bb446937884","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Concrete Works"
"a7af3d34-7dcc-44d6-a8f6-a93083b291a1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Concrete Works","Concrete Works Details"
"da7dfced-b5d9-4629-85ff-2750bbdfafbc","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -36","Concrete Works","Wilco Sample Taken"
