"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c2f94543-f509-47ac-8743-87d69682c255","","folder-normal","work-in-progress","","step","TRUE","FALSE","Consent Packages"
"2db5e0c0-0dd4-4096-80d3-26360dce5920","","folder-normal","work-in-progress","","step","TRUE","FALSE","Consent Packages","N17"
"385a1c1a-7f4c-4926-b846-0a3a54046ca5","","folder-normal","work-in-progress","","step","FALSE","FALSE","Consent Packages","N17","Stage 1"
"82f1b01b-43e5-4fab-84f8-9c4f662a97aa","","checklist-sectioned","work-in-progress","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 1","Building Consent Lodgement Checklist"
"7937701d-c421-4c48-af56-f5c333704859","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 1","Latest Building Consent - BC Number"
"894879f0-edec-457b-aec9-3af330d07fab","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 1","Building Consent Amendments - BC Number"
"4dbe1e36-91cf-4c2c-af42-c8024fd908cc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 1","Minor Variations - BC Number"
"5cb36431-5058-5aa6-81fd-f84dc5ffd291","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N17","Stage 2"
"3666d5e3-dbc7-5045-a4cd-1309d960ba01","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 2","Building Consent Lodgement Checklist"
"6f96070f-c9f4-5e5d-8619-dcac6e16ab99","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 2","Latest Building Consent - BC Number"
"00d412a4-0030-5acd-9a7b-bb470232e12b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 2","Building Consent Amendments - BC Number"
"c4e9d2f1-a67d-526a-b1a7-ff86f4184a28","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 2","Minor Variations - BC Number"
"6df01095-df9a-5d23-95fb-9ab7a7941b75","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N17","Stage 3"
"b53762e9-0f70-533e-a731-a4b2d0cc3385","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 3","Building Consent Lodgement Checklist"
"ed8a182b-9e6e-5235-bfba-502ff49f492e","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 3","Latest Building Consent - BC Number"
"c75777a9-3ca3-51b4-9d35-4fc8466db691","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 3","Building Consent Amendments - BC Number"
"e77aaef6-fb78-5aa1-a21a-5580b152bdd3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 3","Minor Variations - BC Number"
"96221d37-c834-479b-a3fd-4de6a4e1cdb3","","folder-normal","not-started","","step","TRUE","FALSE","Consent Packages","N18"
"1e5d8e32-37c3-5f57-bf32-d0e3a1589714","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 1"
"646d9a46-8144-5d4a-b635-2c461f793803","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 1","Building Consent Lodgement Checklist"
"07f27535-d429-557d-abd5-0f1526dc02fa","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 1","Latest Building Consent - BC Number"
"1e6f6c92-366d-5a10-b231-203e6f13ca01","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 1","Building Consent Amendments - BC Number"
"07ad53e2-63ca-599f-809e-541312baad32","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 1","Minor Variations - BC Number"
"2e1cf26b-9dea-501f-8fa7-cf6c965b3a09","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 2"
"bf70cba6-aeda-543b-bba9-afb89ec3f49a","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 2","Building Consent Lodgement Checklist"
"51d90c95-03fb-5552-9cf8-59bcafa209d8","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 2","Latest Building Consent - BC Number"
"3dfd4dae-1b5a-5308-896d-4d871808fc9a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Building Consent Amendments - BC Number"
"cb0d6728-bc8f-5af4-9e91-282ef54370ca","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Minor Variations - BC Number"
"dbb03692-99f0-5c53-a163-fe8f6bb588df","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 2"
"317fb69c-5be7-5d3a-9dec-4e2b3e374e3d","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 2","Building Consent Lodgement Checklist"
"bb184290-a49a-54ad-a6fe-4f39cb782840","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 2","Latest Building Consent - BC Number"
"4a40f258-a0d0-569c-958c-f6eca4c4201f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Building Consent Amendments - BC Number"
"7b508d34-99e2-5f96-9835-cf5a9424450f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Minor Variations - BC Number"
"d7b9d3c2-ab87-4365-bc0c-fadb97ba2331","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)"
"ba30accb-239e-4a63-a28c-f7c24907ff2d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17"
"54ba204c-584a-47a2-b9a1-5089c33b7781","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments"
"6e02539a-59b0-4392-9206-620c10913a44","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","Ground Floor"
"f566d301-07c7-42ee-841c-fff07f0c663b","","checklist-sectioned","pass","Tiling & Grouting Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 1 (Dark Option)","M1-3E","Tiling & Grouting Checklist"
"8ab7a6e1-4dd8-421b-9b84-4fd1ad5b6b29","","checklist-sectioned","not-started","Sanitary Wares & Accessories Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 1 (Dark Option)","M1-3E","Sanitary Wares & Accessories Checklist"
"5a99f81b-0c51-4b2d-922d-8d15563fb8d4","","checklist-sectioned","pass","Internal Glazing Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 1 (Dark Option)","M1-3E","Internal Glazing Checklist"
"8937cc54-9219-4bad-9865-7b0da354f238","","checklist-sectioned","work-in-progress","Internal Finishes Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 1 (Dark Option)","M1-3E","Internal Finishes Checklist"
"55dd77a4-da1b-4d22-9c73-d9f0f5a96303","","checklist-sectioned","work-in-progress","06ab066cda4d1007c425676eab17d20cfbaab9283f5b9849515641093ec6a481","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 1 (Dark Option)","M1-3E","Doors Checklist"
"8b2deaef-3589-470f-8151-5c8617e03508","","checklist-sectioned","not-applicable","Sliding Door Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 1 (Dark Option)","M1-3E","Sliding Door Checklist"
"3a767950-00e3-4213-9910-19e8d07429e9","","checklist-sectioned","work-in-progress","Windows Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 1 (Dark Option)","M1-3E","Windows Checklist"
"f2500542-b21f-4b63-b9f2-9b497897154e","","checklist-sectioned","work-in-progress","External Wall Lining & Finishes Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 1 (Dark Option)","M1-3E","External Wall Lining & Finishes Checklist"
"9140747a-783b-4922-8eb1-840639d6b901","","folder-progress","no-status-not-started","","checklist","TRUE","FALSE","Offsite QA (Factory)","Prototype","HLCP 1 (Dark Option)","M1-3E","Punch List Checklist"
"f00f00b9-e069-4640-ae26-798b7e14c2e7","","checklist-sectioned","not-started","Final Acceptance Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 1 (Dark Option)","M1-3E","Final Acceptance Checklist"
"385e603d-bbda-4dd5-90a3-cfdd105e45ed","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)"
"b041c4a2-52bb-4fe0-ad19-24921e8e4985","","folder-normal","work-in-progress","","step","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E"
"1b2a64fd-2965-479c-9041-cd21e30c2398","","checklist-sectioned","work-in-progress","Structural Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Structural Checklist"
"cc4b5f47-586a-4666-a719-9e2079e8ab28","","checklist-sectioned","not-applicable","Drain, Waste & Vent System Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Drain, Waste & Vent System Checklist"
"120e0963-0af1-4c30-8a16-95d2e97b4bab","","checklist-sectioned","not-started","Hot & Cold Water Systems Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Hot & Cold Water Systems Checklist"
"1513325f-989a-4217-9079-05264a94f1f5","","checklist-sectioned","work-in-progress","Electrical Work Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Electrical Work Installations Checklist"
"1cc2f7a8-3cfb-44ae-bad6-a77b27bb9ad3","","checklist-sectioned","not-started","Sprinkler System Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Sprinkler System Installations Checklist"
"6e933b4d-f263-43c4-89e6-c4af19fbf5dc","","checklist-sectioned","not-started","Ducting System Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Ducting System Installations Checklist"
"6d968191-817d-4030-aa3c-d13fb59d563c","","checklist-sectioned","pass","Internal Wall Linings Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Internal Wall Linings Checklist"
"40fabdde-eb67-454b-93e2-734e5bdef55c","","checklist-sectioned","work-in-progress","Internal Painting Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Internal Painting Checklist"
"4a1b168d-ccb5-44b1-b95c-4238866ac623","","checklist-sectioned","not-applicable","Waterproofing System Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Waterproofing System Checklist"
"120a7ec2-2136-4f51-ada3-741e086fc6b4","","checklist-sectioned","not-applicable","Tiling & Grouting Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Tiling & Grouting Checklist"
"d1238f5d-ded0-49e4-993f-a958151bb809","","checklist-sectioned","not-started","Sanitary Wares & Accessories Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Sanitary Wares & Accessories Checklist"
"70431a46-df80-4f0a-be44-e844999d167b","","checklist-sectioned","not-applicable","Internal Glazing Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Internal Glazing Checklist"
"e0340dd7-cb19-4edd-bfa9-a8a37d13eff1","","checklist-sectioned","pass","Internal Finishes Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Internal Finishes Checklist"
"8b01e167-2adb-44bd-bc14-d69e1b6aa1af","","checklist-sectioned","work-in-progress","06ab066cda4d1007c425676eab17d20cfbaab9283f5b9849515641093ec6a481","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Doors Checklist"
"03e44a00-a4df-4037-8fde-c168e9a41ea9","","checklist-sectioned","not-started","Sliding Door Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Sliding Door Checklist"
"4c46f3f9-62c2-49f8-9435-dc23b54c9689","","checklist-sectioned","not-applicable","Windows Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Windows Checklist"
"f9b63117-197b-4411-ae61-db0a71f8ee64","","checklist-sectioned","not-started","External Wall Lining & Finishes Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","External Wall Lining & Finishes Checklist"
"ddfc4343-f0b8-4b8a-a9f6-aa9324846906","","folder-progress","no-status-not-started","","checklist","TRUE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Punch List Checklist"
"65d5f982-f195-4688-8f98-e50432955229","","checklist-sectioned","not-started","Final Acceptance Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-1E","Final Acceptance Checklist"
"f5374b6e-e7cb-4d72-a50b-afffc8f50ca2","","folder-normal","work-in-progress","","step","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E"
"b745d85b-994f-45f9-bc94-d592728f2dca","","checklist-sectioned","work-in-progress","Structural Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Structural Checklist"
"214a7506-277c-439c-ab41-533594bb633a","","checklist-sectioned","work-in-progress","Drain, Waste & Vent System Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Drain, Waste & Vent System Checklist"
"eb5b3321-78b8-4b54-bfcf-b2d3e4f38a1e","","checklist-sectioned","work-in-progress","Hot & Cold Water Systems Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Hot & Cold Water Systems Checklist"
"4cc6e0ac-3de8-41eb-b0aa-02e0821ab377","","checklist-sectioned","work-in-progress","Electrical Work Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Electrical Work Installations Checklist"
"14cf2c44-8d56-4bc7-8cff-3bb5bcaf957e","","checklist-sectioned","not-started","Sprinkler System Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Sprinkler System Installations Checklist"
"b78a3440-3f87-4fe0-af36-e4724e7c7fee","","checklist-sectioned","work-in-progress","Ducting System Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Ducting System Installations Checklist"
"20480276-b8a6-42e1-853d-94968bb64538","","checklist-sectioned","pass","Internal Wall Linings Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Internal Wall Linings Checklist"
"84d13988-a033-4209-8831-138ed727baa2","","checklist-sectioned","work-in-progress","Internal Painting Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Internal Painting Checklist"
"eaeff77a-cd4f-426d-8e70-27200e6bef0d","","checklist-sectioned","pass","Waterproofing System Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Waterproofing System Checklist"
"427a9252-2b5f-4da3-ad2b-c8739d23f7f7","","checklist-sectioned","work-in-progress","Tiling & Grouting Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Tiling & Grouting Checklist"
"b2f02724-d3c2-4528-9e3c-0feae6e3fb58","","checklist-sectioned","not-started","Sanitary Wares & Accessories Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Sanitary Wares & Accessories Checklist"
"ac956f63-39ca-4693-9fdc-6983e0d5944e","","checklist-sectioned","not-started","Internal Glazing Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Internal Glazing Checklist"
"5713bf62-2b92-4a6d-b629-82fbde160ee9","","checklist-sectioned","work-in-progress","Internal Finishes Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Internal Finishes Checklist"
"05ff38e1-3844-44de-a2bb-49ec2f9e4b98","","checklist-sectioned","not-started","06ab066cda4d1007c425676eab17d20cfbaab9283f5b9849515641093ec6a481","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Doors Checklist"
"ba0618e2-4aee-4c1e-9ca8-6312b02839a0","","checklist-sectioned","not-applicable","Sliding Door Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Sliding Door Checklist"
"c05b0d8d-d2c9-4f0b-84fd-861bc6a02e61","","checklist-sectioned","not-started","Windows Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Windows Checklist"
"66b6e79f-07b9-4d4d-a4e3-2aa0b76af785","","checklist-sectioned","not-started","External Wall Lining & Finishes Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","External Wall Lining & Finishes Checklist"
"8d8b88d2-6f41-41ad-b3a9-cd0c247e9c17","","folder-progress","no-status-not-started","","checklist","TRUE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Punch List Checklist"
"259c1787-9ae8-4dc6-ada5-bdb957a3e23e","","checklist-sectioned","not-started","Final Acceptance Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-2E","Final Acceptance Checklist"
"c85fc3b0-a624-4bb0-b47e-42334794a9b8","","folder-normal","work-in-progress","","step","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E"
"0692276e-58ff-4051-a7bf-f384dc3b57e3","","checklist-sectioned","work-in-progress","Structural Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Structural Checklist"
"0cc8eaa1-19d0-4a93-89d8-3c0ad7c73f98","","checklist-sectioned","work-in-progress","Drain, Waste & Vent System Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Drain, Waste & Vent System Checklist"
"5ad11484-1905-4da0-8fdc-3e6f4087285c","","checklist-sectioned","work-in-progress","Hot & Cold Water Systems Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Hot & Cold Water Systems Checklist"
"1dfae6ed-f191-47b2-955a-3e89a5df9ce6","","checklist-sectioned","work-in-progress","Electrical Work Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Electrical Work Installations Checklist"
"cc4cdef1-a922-418e-96c4-f9c2f571684a","","checklist-sectioned","not-started","Sprinkler System Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Sprinkler System Installations Checklist"
"31ba5878-befc-4f48-9a34-525824bad755","","checklist-sectioned","not-started","Ducting System Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Ducting System Installations Checklist"
"4c62da5c-c6b7-4cd1-be07-bfff4cc1934d","","checklist-sectioned","pass","Internal Wall Linings Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Internal Wall Linings Checklist"
"36fb786c-7c59-4be2-a6c6-52d82f3bed74","","checklist-sectioned","work-in-progress","Internal Painting Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Internal Painting Checklist"
"2155bb70-7cdc-4b9f-be46-07e9bae9cedc","","checklist-sectioned","pass","Waterproofing System Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Waterproofing System Checklist"
"449cbc32-c205-4740-b9a2-c2b320c6ef5b","","checklist-sectioned","work-in-progress","Tiling & Grouting Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Tiling & Grouting Checklist"
"97042eb6-7f52-4f1f-a6a7-211c659acd50","","checklist-sectioned","not-started","Sanitary Wares & Accessories Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Sanitary Wares & Accessories Checklist"
"d3d8268e-f1db-4f60-af2c-646d15074fd4","","checklist-sectioned","not-started","Internal Glazing Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Internal Glazing Checklist"
"b589aa84-2d7f-4639-a05e-9024b9694a2d","","checklist-sectioned","work-in-progress","Internal Finishes Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Internal Finishes Checklist"
"4edb8cbc-59ad-4ef0-871d-4e70af213a81","","checklist-sectioned","not-started","06ab066cda4d1007c425676eab17d20cfbaab9283f5b9849515641093ec6a481","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Doors Checklist"
"a6f8b837-7c41-4dd4-a6f1-8fa925305aec","","checklist-sectioned","not-applicable","Sliding Door Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Sliding Door Checklist"
"548e90e8-e179-472d-89fc-59332e6440f3","","checklist-sectioned","not-started","Windows Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Windows Checklist"
"fc408b8a-2c69-4db6-9fc2-7066871cd7c0","","checklist-sectioned","not-started","External Wall Lining & Finishes Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","External Wall Lining & Finishes Checklist"
"76dbd3f1-3a46-4032-bbd4-7ed32389f99c","","folder-progress","no-status-not-started","","checklist","TRUE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Punch List Checklist"
"c76dd21f-3b70-4964-b4c4-e057f2a3aea4","","checklist-sectioned","not-started","Final Acceptance Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","HLCP 2 (Light Option)","M1-3E","Final Acceptance Checklist"
"27023a0d-820d-48a3-a648-5fa30483d445","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT"
"2fbea389-6abe-5b96-b388-0ec248c773ad","","folder-normal","work-in-progress","","step","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407"
"93ad1a74-a5b0-5bfb-9722-99db392d93fd","","checklist-sectioned","work-in-progress","Structural Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Structural Checklist"
"3b1f9482-6d42-578c-bbea-58503899c879","","checklist-sectioned","not-started","Drain, Waste & Vent System Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Drain, Waste & Vent System Checklist"
"14f9ea45-c56a-538b-9557-a61945872a6c","","checklist-sectioned","not-started","Hot & Cold Water Systems Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Hot & Cold Water Systems Checklist"
"02181693-6ba3-5d16-95e2-5d7764a89d94","","checklist-sectioned","not-started","Electrical Work Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Electrical Work Installations Checklist"
"691fb9fc-6370-58b8-bdc6-bc6c6a97bb15","","checklist-sectioned","not-started","Sprinkler System Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Sprinkler System Installations Checklist"
"a33bda08-8049-5221-b046-4be1813c7984","","checklist-sectioned","not-started","Ducting System Installations Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Ducting System Installations Checklist"
"16e93dec-b1cf-58a4-92e9-46549b364a56","","checklist-sectioned","pass","Internal Wall Linings Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Internal Wall Linings Checklist"
"42c2a8e6-cec5-5c5e-bdbf-abf05a3fc6a0","","checklist-sectioned","work-in-progress","Internal Painting Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Internal Painting Checklist"
"817d3a86-982e-5f34-bc8d-4066e4264ddf","","checklist-sectioned","work-in-progress","Waterproofing System Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Waterproofing System Checklist"
"b098f62c-7e4b-5073-8587-c1f623e6e688","","checklist-sectioned","work-in-progress","Tiling & Grouting Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Tiling & Grouting Checklist"
"e4997304-8047-51b4-95aa-c87a1ecff25f","","checklist-sectioned","not-started","Sanitary Wares & Accessories Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Sanitary Wares & Accessories Checklist"
"0d299cd9-2981-5ac9-bf87-23eca565d6c7","","checklist-sectioned","not-started","Internal Glazing Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Internal Glazing Checklist"
"da6e89b8-d065-5b5b-b341-a036dee87363","","checklist-sectioned","work-in-progress","Internal Finishes Checklist","checklist","FALSE","FALSE","Offsite QA (Factory)","Prototype","SHOW FLAT","HLC-SF-M1-1-407","Internal Finishes Checklist"
