"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"84dcdaef-f9d9-42be-90bc-77b00453a684","","work-in-progress","","folder","TRUE","FALSE","QA"
"88d3dcb8-caea-428c-bde9-655cad4cbcca","","work-in-progress","Stormwater BG","checklist","FALSE","FALSE","QA","Stormwater BG Kavanagh St stage 1"
"3402305d-dbd8-540e-9a60-31dd0b6f2574","","pass","Stormwater BG:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"c200bbf5-c8fb-5779-8219-9dcda80de620","","pass","Stormwater BG:083eb9c4-fa14-554f-aec0-197652d9497a:962e5f6c-c171-43a6-9d63-8956c3994f36","signoff","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Notify and gain permit from principal contractor / client for inspection"
"091e0573-65b3-5683-a228-58342eee33d2","","pass","Stormwater BG:ca296f48-5010-50b6-a3a2-23677a2db500","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Latest specifications and standards nominated in ITP"
"6f707292-8d2d-5fb9-9aff-a6d64711ad0e","","pass","Stormwater BG:7aeeba92-0cf6-54f9-a401-eb28f9fdb45a","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Setout & alignment as per latest available drawing (include revision below)"
"3151a6db-e19b-5d49-bc9d-7a98691ddd60","","pass","Stormwater BG:f0f55c81-bcaf-59f1-9682-e6c957a7d1eb","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Correct approved materials as per sample register"
"f668e120-910d-59e7-925e-f29303e88cc0","","pass","Stormwater BG:4455766f-3eac-55cc-8857-4db1f20983f2","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Excavation undertaken & no issues (Any issues comment below)"
"14437fc9-b291-5dec-a9a0-7191454fbd57","","pass","Stormwater BG:c1585814-0959-5d58-87ab-4cfc872605cc","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Pipe bedding material (as per AS 500)"
"3635aafe-9609-5ca0-aa20-f809988eafcf","","pass","Stormwater BG:ce322e6d-7f63-5bf6-a477-b5f1a151ddbc","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Grades, fittings & joints installed to standards"
"2ef02a9b-04d3-5007-98aa-f7fb13595c90","","not-applicable","Stormwater BG:1744ed1f-3d17-58c0-b87e-b5de1228f3d4","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Pipe clean out via water flush"
"fe5f2a3e-9f0b-50cb-ad62-a4e9cbd1851e","","pass","Stormwater BG:3e501ca0-b9ec-5db7-953d-7fa76b2c0e91","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Inspection and Testing Prior to Concealment to AS 3500.2 section 13"
"c9c7af95-bef8-5adb-af47-4d226bc3e99d","","pass","Stormwater BG:0ccc95fa-921b-541d-b612-6d25903a866c","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Builder sign off prior concealment"
"c6ecd218-2817-5884-8012-28aa581f8e98","","pass","Stormwater BG:ae7f647a-2d28-5dfc-b8c3-04ca6f8e6945","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Seal open ends with caps & high light to avoid damage"
"78fa552f-5322-5675-b72a-783ff22b6054","","pass","Stormwater BG:e38f2575-5287-591a-80c5-9b90bda8b0c4","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Backfill & Compaction of Material (As per Specification / Geotechnical report)"
"2d7166b7-be27-56cb-a54c-670495caaa98","","work-in-progress","Stormwater BG:9d169dc9-90d0-5c2c-b845-d76ae7914da8","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","CCTV on completion & record results (If applicable)"
"738a0f40-4383-56e1-913e-3bda282d12c0","","pass","Stormwater BG:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"da574ad0-1431-408d-bb2e-a290d6d6aa08","","work-in-progress","","folder","TRUE","FALSE","QA","Civil"
"185812e3-a33e-4852-be69-1bff9b1acaa7","","work-in-progress","","folder","TRUE","FALSE","QA","Civil","Stormwater Drains"
"6c3c3cfe-35bd-42c1-a737-1444b225c9b8","","work-in-progress","Stormwater BG","checklist","FALSE","FALSE","QA","Civil","Stormwater Drains","Section 4.1 - 4.2"
"7b8e8c3e-5dcc-5c4e-a4a9-1111b11440cc","","not-started","Pit:b931097a-3775-5017-a67c-db1a22de8b67","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.5","Pit Excavation"
"8794af8b-52c3-50bc-bb7a-d0630915a357","","not-started","Pit:1ab8ff05-21cc-53d3-a6aa-cacd258e1077","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.5","Pit Installation & correct invert levels (as per AS 3500.3 Section 7.5)"
"5e34815e-0fd1-500f-9800-1146269a28fd","","not-started","Pit:0ccc95fa-921b-541d-b612-6d25903a866c","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.5","Builder sign off prior concealment"
"10f4acd2-8be4-525f-807b-41da7a5b879f","","not-started","Pit:66b0e408-970e-5756-8977-04d70a63d862","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.5","Backfilling (as per AS 3500.3 Section 6.2.11)"
"8c83e680-2ff8-523d-b270-c666b8f59ef1","","not-started","Pit:906120c4-7320-577c-b59b-a33920fe4392","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.5","Compaction of Material (As per Specification / Geotechnical report)"
"b0d1aa44-9fc8-5d3c-bb98-e8ea14ae66e4","","not-started","Pit:092c3e50-687d-53e8-b755-d32154258313","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.5","Clean and Flush"
"bf3007f9-6ce1-5fdd-b4ea-3f98547666b7","","not-started","Pit:518c7cc2-b6ff-516d-908c-a56b6acfffbc","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.5","Inspection Prior to Closure"
"6e456046-06b3-5b03-80ac-0cee4326cdb3","","not-started","Pit:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.5","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"3910aec0-a4fa-401b-b2d3-1ba98c39aab0","","not-started","Pit","checklist","FALSE","FALSE","QA","Civil","Pits","Pit 2.6"
"5b84f8ce-8bb5-58f8-9d74-bf7b75745419","","not-started","Pit:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"64eeb80a-ed99-5796-92b6-d38c14a426a3","","not-started","Pit:083eb9c4-fa14-554f-aec0-197652d9497a:99ea26aa-41d1-49c5-8c9d-14ba4115948a","signoff","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Notify and gain permit from principal contractor / client for inspection"
"733bfa97-38f8-58b3-8d15-4aed8bd96868","","not-started","Pit:ca296f48-5010-50b6-a3a2-23677a2db500","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Latest specifications and standards nominated in ITP"
"46b0e486-afb4-59bd-b426-f6a2ea9d14e9","","not-started","Pit:7aeeba92-0cf6-54f9-a401-eb28f9fdb45a","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Setout & alignment as per latest available drawing (include revision below)"
"5d12f52d-7aed-5af1-b2e1-9d6841533531","","not-started","Pit:7352cecd-2bc9-5dd7-9bbd-936329b10848","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Manufacturer's Quality"
"cf1517fd-16ac-547d-83df-0318d78b460f","","not-started","Pit:b931097a-3775-5017-a67c-db1a22de8b67","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Pit Excavation"
"91cd4298-66e4-5b9d-9ffd-72d51a69f984","","not-started","Pit:1ab8ff05-21cc-53d3-a6aa-cacd258e1077","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Pit Installation & correct invert levels (as per AS 3500.3 Section 7.5)"
"d16415e3-44d9-5ceb-a9ff-1566539ecd67","","not-started","Pit:0ccc95fa-921b-541d-b612-6d25903a866c","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Builder sign off prior concealment"
"4d967dcd-bfd3-531c-9320-6c2e61250be3","","not-started","Pit:66b0e408-970e-5756-8977-04d70a63d862","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Backfilling (as per AS 3500.3 Section 6.2.11)"
"8f8c50d0-c16b-5af5-aca5-8a04fe219884","","not-started","Pit:906120c4-7320-577c-b59b-a33920fe4392","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Compaction of Material (As per Specification / Geotechnical report)"
"b3369a5f-d40b-56a1-8f62-5abc7967183b","","not-started","Pit:092c3e50-687d-53e8-b755-d32154258313","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Clean and Flush"
"5be5d3e8-428d-5ed5-83fb-1fc74cf47b43","","not-started","Pit:518c7cc2-b6ff-516d-908c-a56b6acfffbc","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Inspection Prior to Closure"
"bbce564f-ff2b-516c-9e75-32da4efa8525","","not-started","Pit:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.6","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"fe2c8d4b-779a-41d0-b49e-94a1e46b2e84","","not-started","Pit","checklist","FALSE","FALSE","QA","Civil","Pits","Pit 2.7"
"4126927e-5661-5edb-a239-fb8d1d9d5f91","","not-started","Pit:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"c052e527-6c7a-55ec-8751-a4f4e3158848","","not-started","Pit:083eb9c4-fa14-554f-aec0-197652d9497a:99ea26aa-41d1-49c5-8c9d-14ba4115948a","signoff","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Notify and gain permit from principal contractor / client for inspection"
"e8b7da0e-ea79-512a-aedb-cbb31f24cc59","","not-started","Pit:ca296f48-5010-50b6-a3a2-23677a2db500","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Latest specifications and standards nominated in ITP"
"1780ceca-73df-5953-a09f-91af19bb38aa","","not-started","Pit:7aeeba92-0cf6-54f9-a401-eb28f9fdb45a","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Setout & alignment as per latest available drawing (include revision below)"
"e8250664-1bfe-59c0-9c12-a1778d73af68","","not-started","Pit:7352cecd-2bc9-5dd7-9bbd-936329b10848","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Manufacturer's Quality"
"eef6e8d9-4305-5765-ab2f-f7758055e39f","","not-started","Pit:b931097a-3775-5017-a67c-db1a22de8b67","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Pit Excavation"
"c84c3177-b4c5-5d65-b96b-b89c42c04eb9","","not-started","Pit:1ab8ff05-21cc-53d3-a6aa-cacd258e1077","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Pit Installation & correct invert levels (as per AS 3500.3 Section 7.5)"
"c53e66e0-33d5-5a8f-9815-2dd3211475f8","","not-started","Pit:0ccc95fa-921b-541d-b612-6d25903a866c","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Builder sign off prior concealment"
"dd98140f-dea2-5915-a067-e93f541390a5","","not-started","Pit:66b0e408-970e-5756-8977-04d70a63d862","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Backfilling (as per AS 3500.3 Section 6.2.11)"
"c47bd4fa-3d69-5638-a475-6bb651d2e57a","","not-started","Pit:906120c4-7320-577c-b59b-a33920fe4392","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Compaction of Material (As per Specification / Geotechnical report)"
"92fc319d-3ec6-5030-a0a4-51c9dbacfc1b","","not-started","Pit:092c3e50-687d-53e8-b755-d32154258313","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Clean and Flush"
"ef7cfd48-eb6f-537b-912c-b293abf403f0","","not-started","Pit:518c7cc2-b6ff-516d-908c-a56b6acfffbc","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Inspection Prior to Closure"
"8f2c8a12-43fa-5e4a-8a60-4c87780acfd5","","not-started","Pit:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 2.7","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"840a9d28-48f0-455e-a89c-1d9db724d031","","not-started","Pit","checklist","FALSE","FALSE","QA","Civil","Pits","Pit 3.2"
"3a9a560b-eae5-54be-8ace-a7f39867b5fe","","not-started","Pit:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"729e0bb4-c860-5387-b303-1e77fc4040b4","","not-started","Pit:083eb9c4-fa14-554f-aec0-197652d9497a:99ea26aa-41d1-49c5-8c9d-14ba4115948a","signoff","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Notify and gain permit from principal contractor / client for inspection"
"1710100b-5949-5f0d-8fe9-aa29aef76da4","","not-started","Pit:ca296f48-5010-50b6-a3a2-23677a2db500","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Latest specifications and standards nominated in ITP"
"a21c5a76-a15d-56e6-bb78-859de2958731","","not-started","Pit:7aeeba92-0cf6-54f9-a401-eb28f9fdb45a","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Setout & alignment as per latest available drawing (include revision below)"
"5d0694bc-c967-52a2-b364-76241f149f2e","","not-started","Pit:7352cecd-2bc9-5dd7-9bbd-936329b10848","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Manufacturer's Quality"
"03ae7954-8b80-5ba4-a873-16d3af50ea74","","not-started","Pit:b931097a-3775-5017-a67c-db1a22de8b67","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Pit Excavation"
"b154d349-89a1-5d15-99cb-62d382dac3ab","","not-started","Pit:1ab8ff05-21cc-53d3-a6aa-cacd258e1077","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Pit Installation & correct invert levels (as per AS 3500.3 Section 7.5)"
"d220a32e-0b55-5905-8476-46441a527fa4","","not-started","Pit:0ccc95fa-921b-541d-b612-6d25903a866c","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Builder sign off prior concealment"
"e7c19538-e1f9-50ad-80e3-7610c2e3d209","","not-started","Pit:66b0e408-970e-5756-8977-04d70a63d862","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Backfilling (as per AS 3500.3 Section 6.2.11)"
"31b55e83-681f-5666-807a-42ed7bd1aa9b","","not-started","Pit:906120c4-7320-577c-b59b-a33920fe4392","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Compaction of Material (As per Specification / Geotechnical report)"
"5dd3c4b8-583c-5efc-89ba-2518c697c173","","not-started","Pit:092c3e50-687d-53e8-b755-d32154258313","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Clean and Flush"
"6b9b1fed-f68f-5980-9536-8cc5861d4ff7","","not-started","Pit:518c7cc2-b6ff-516d-908c-a56b6acfffbc","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Inspection Prior to Closure"
"48fcf5bb-7bf6-5036-8633-2a4c377072cd","","not-started","Pit:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Civil","Pits","Pit 3.2","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"35b1c025-1f98-4d65-9093-9a93734acc35","","not-started","","folder","TRUE","FALSE","QA","Civil","Sewer Drains"
"4691bb4e-f170-4b44-b8b8-3fc369546fe9","","not-started","Sewer BG","checklist","FALSE","FALSE","QA","Civil","Sewer Drains","Section 01-2 - 01-3"
"81dc8c8c-61d7-52fd-8dd2-07def3cdc059","","not-started","Sewer BG:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"40e6b958-2e8b-5b12-802a-ae856aeb13bc","","not-started","Sewer BG:083eb9c4-fa14-554f-aec0-197652d9497a:18879af1-48df-49b8-bd4b-4181695503ec","signoff","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Notify and gain permit from principal contractor / client for inspection"
"a2884738-cae7-5141-9a9f-471dcdeeec96","","not-started","Sewer BG:ca296f48-5010-50b6-a3a2-23677a2db500","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Latest specifications and standards nominated in ITP"
"5c30733b-844e-5440-a043-bab58186f6bd","","not-started","Sewer BG:7aeeba92-0cf6-54f9-a401-eb28f9fdb45a","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Setout & alignment as per latest available drawing (include revision below)"
"2587a53b-b3e3-55d1-a66b-72d89eb2302a","","not-started","Sewer BG:f0f55c81-bcaf-59f1-9682-e6c957a7d1eb","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Correct approved materials as per sample register"
"693d8dbe-ddc0-5a26-aeec-6d8a51dd65ec","","not-started","Sewer BG:4455766f-3eac-55cc-8857-4db1f20983f2","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Excavation undertaken & no issues (Any issues comment below)"
"d9d434df-ed86-5eb1-ad23-eac0274efd13","","not-started","Sewer BG:806f3505-6753-52e1-a009-631eea96230e","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Pipe bedding material comply (as per AS 3500)"
"a60921a6-5b7c-5e1b-8826-7cae2486dc33","","not-started","Sewer BG:ce322e6d-7f63-5bf6-a477-b5f1a151ddbc","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Grades, fittings & joints installed to standards"
"a62ad7e6-a4eb-5a82-a990-76dbd2b5ff17","","not-started","Sewer BG:1744ed1f-3d17-58c0-b87e-b5de1228f3d4","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Pipe clean out via water flush"
"e1370d61-03d0-5930-b46d-53d71e1f85d8","","not-started","Sewer BG:308f5ac3-5842-5913-a985-b75f41b1d2ae","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Inspection & Testing Prior to Concealment to AS 3500.2 section 13"
"b6b15e6f-dc98-5ee8-ae53-5f9d74e90022","","not-started","Sewer BG:0ccc95fa-921b-541d-b612-6d25903a866c","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Builder sign off prior concealment"
"a357c43e-ef65-5ef8-af26-9d9ec2817b8a","","not-started","Sewer BG:ae7f647a-2d28-5dfc-b8c3-04ca6f8e6945","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Seal open ends with caps & high light to avoid damage"
"af25bf18-9306-5cfe-8198-7459dc67d7bb","","not-started","Sewer BG:e38f2575-5287-591a-80c5-9b90bda8b0c4","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Backfill & Compaction of Material (As per Specification / Geotechnical report)"
"e329e5e6-5987-5079-a8f1-29c8b1ff2247","","not-started","Sewer BG:f206e596-1f32-5446-8a04-d8b5044bb7b3","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","CCTV on completion & record results"
"a80685aa-4498-5aa2-82fe-02bc4b82a07e","","not-started","Sewer BG:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-2 - 01-3","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"c2291572-201c-4327-819c-c06c06c87d7b","","not-started","Sewer BG","checklist","FALSE","FALSE","QA","Civil","Sewer Drains","Section 01-3 - Building"
"81c15f71-54ff-5961-b9a7-a3e2ef48a156","","not-started","Sewer BG:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"49e4472e-41ed-58a5-a6bc-46533df6f17a","","not-started","Sewer BG:083eb9c4-fa14-554f-aec0-197652d9497a:18879af1-48df-49b8-bd4b-4181695503ec","signoff","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Notify and gain permit from principal contractor / client for inspection"
"1951a093-f7be-58b2-8831-6b14548ded3b","","not-started","Sewer BG:ca296f48-5010-50b6-a3a2-23677a2db500","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Latest specifications and standards nominated in ITP"
"01659003-b209-58da-a7c8-4c4fc34cd7c3","","not-started","Sewer BG:7aeeba92-0cf6-54f9-a401-eb28f9fdb45a","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Setout & alignment as per latest available drawing (include revision below)"
"c353ab67-efdf-5009-b9ce-ddd23a7e30d3","","not-started","Sewer BG:f0f55c81-bcaf-59f1-9682-e6c957a7d1eb","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Correct approved materials as per sample register"
"5499b8af-9f08-5e9d-aa33-9680e565da10","","not-started","Sewer BG:4455766f-3eac-55cc-8857-4db1f20983f2","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Excavation undertaken & no issues (Any issues comment below)"
"8df570f7-0870-5a18-8d96-929fb4afa204","","not-started","Sewer BG:806f3505-6753-52e1-a009-631eea96230e","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Pipe bedding material comply (as per AS 3500)"
"dc19d489-3890-53d3-899c-d9b9329768c4","","not-started","Sewer BG:ce322e6d-7f63-5bf6-a477-b5f1a151ddbc","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Grades, fittings & joints installed to standards"
"696b89ed-5e72-5e49-99d3-4ebb9bbc62de","","not-started","Sewer BG:1744ed1f-3d17-58c0-b87e-b5de1228f3d4","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Pipe clean out via water flush"
"1054c021-b50d-58a4-b669-9d95dec5250c","","not-started","Sewer BG:308f5ac3-5842-5913-a985-b75f41b1d2ae","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Inspection & Testing Prior to Concealment to AS 3500.2 section 13"
"3be8424e-2890-5e81-82f9-c2268457e226","","not-started","Sewer BG:0ccc95fa-921b-541d-b612-6d25903a866c","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Builder sign off prior concealment"
"92e6dca7-ccb6-5438-9dc6-fcd325e5c9cc","","not-started","Sewer BG:ae7f647a-2d28-5dfc-b8c3-04ca6f8e6945","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Seal open ends with caps & high light to avoid damage"
"1df058e0-1e91-528b-9d71-be5011f0d15f","","not-started","Sewer BG:e38f2575-5287-591a-80c5-9b90bda8b0c4","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Backfill & Compaction of Material (As per Specification / Geotechnical report)"
"5bf47b87-ef0e-5c31-b4c5-03fffbc2ef45","","not-started","Sewer BG:f206e596-1f32-5446-8a04-d8b5044bb7b3","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","CCTV on completion & record results"
"f6a910d9-4030-59f4-8191-6df2c5ae984b","","not-started","Sewer BG:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - Building","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"8194234e-9a26-49a8-9be2-fb6829820c62","","not-started","Sewer BG","checklist","FALSE","FALSE","QA","Civil","Sewer Drains","Section 01-3 - 01-4"
"210b0cb0-db96-50e9-97d9-3806794834f2","","not-started","Sewer BG:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - 01-4","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"0d79291f-27bf-5bc7-8d1c-1e9a33d10e29","","not-started","Sewer BG:083eb9c4-fa14-554f-aec0-197652d9497a:18879af1-48df-49b8-bd4b-4181695503ec","signoff","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - 01-4","Notify and gain permit from principal contractor / client for inspection"
"3a488804-af79-5f4d-a57e-cb668bccd9f5","","not-started","Sewer BG:ca296f48-5010-50b6-a3a2-23677a2db500","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - 01-4","Latest specifications and standards nominated in ITP"
"6cb33fe2-3884-5412-8e8f-f147f6090399","","not-started","Sewer BG:7aeeba92-0cf6-54f9-a401-eb28f9fdb45a","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - 01-4","Setout & alignment as per latest available drawing (include revision below)"
"1efd091f-8088-5665-b9e3-4949948cb0ee","","not-started","Sewer BG:f0f55c81-bcaf-59f1-9682-e6c957a7d1eb","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - 01-4","Correct approved materials as per sample register"
"d9653a9e-8d64-5be8-acdd-063292796a13","","not-started","Sewer BG:4455766f-3eac-55cc-8857-4db1f20983f2","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - 01-4","Excavation undertaken & no issues (Any issues comment below)"
"fd999a22-3d72-5dd9-9d41-39e9d75e806a","","not-started","Sewer BG:806f3505-6753-52e1-a009-631eea96230e","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - 01-4","Pipe bedding material comply (as per AS 3500)"
"46b1d64c-b756-57d8-b44b-268e0c45e76c","","not-started","Sewer BG:ce322e6d-7f63-5bf6-a477-b5f1a151ddbc","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - 01-4","Grades, fittings & joints installed to standards"
"ed597af9-5ee8-5f8d-91ee-aa817b589e4f","","not-started","Sewer BG:1744ed1f-3d17-58c0-b87e-b5de1228f3d4","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - 01-4","Pipe clean out via water flush"
"9a42eb2a-5cb7-5847-9a24-060ca6d0c799","","not-started","Sewer BG:308f5ac3-5842-5913-a985-b75f41b1d2ae","checkpoint","TRUE","TRUE","QA","Civil","Sewer Drains","Section 01-3 - 01-4","Inspection & Testing Prior to Concealment to AS 3500.2 section 13"
