"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3bc5c2c2-2eca-4255-9e70-e19de8c14886","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"79822113-bc36-4b27-bbae-32355e01ecad","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"895332ca-dbed-4472-afd6-08b8721b413f","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"26bd579e-008e-49f2-9da8-dca6758c0225","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","East Feature"
"7035c855-d61d-4474-9daa-d33a025b9551","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","East Feature","E1"
"fd8d8e3d-2e92-4a5a-b47e-4cd589f64788","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E1","E1-1"
"ae189634-bf5a-43eb-a123-c07ec8237894","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-1","Pre-Pour Check"
"e3f20669-4ae6-4c31-ad2e-f7b833081ec1","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-1","Concrete Works","Supervisor Approval"
"30a2c832-b32c-4020-af37-896e931abb11","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-1","Post Pour Check"
"508c5395-4dbb-4a9e-8196-67d999d6b8b8","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-1","Post Pour Check","Edge Detail"
"9583a382-74fe-458e-b812-93c7fab6438d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-1","Post Pour Check","Bar Projections"
"c0638e9c-d20c-4894-a68c-29a7804472a2","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-1","Post Pour Check","Cast in items"
"3ab11afc-f30e-4b95-8473-891aa2b52ddf","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-1","Stripping and Stacking"
"20f63d1d-a54e-4eb9-b77e-914a647851f3","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-1","Stripping and Stacking","Stripping & Stacking"
"09be4f5c-283f-47af-b714-ced594f540a0","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E3","E3-2"
"1efd9f31-5e8c-4e3c-9daa-bf718fe193f6","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Pre-Pour Check"
"f4ec04f8-7cc8-4160-ba7f-8157d52ed665","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Pre-Pour Check","Dimensions"
"ebb318ba-7eb8-4d2d-a9e8-e1469c8d8dae","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Pre-Pour Check","Mould Clean"
"d2322f86-0d22-4b1d-8496-1ab55cf877cb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Pre-Pour Check","Mould Oiled"
"7c9ac1de-66b2-4c5d-aa08-858eee35cdaf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Pre-Pour Check","Mould - Workmanship"
"18651f84-d35b-4638-875f-c8636cded1cb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Pre-Pour Check","Reinforcing"
"e6dd1362-47d0-4723-9ba4-2c7b6c9afbbf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Pre-Pour Check","Cast In Items"
"5d9a06a5-749f-4090-a225-92274a820161","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Pre-Pour Check","Marker Position and No."
"0c9bfa6e-bee0-4ce3-add1-25c1d31a1d9d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Pre-Pour Check","Make mould to Green Status"
"11977e72-9067-4352-8c0b-e1043309e1cf","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Concrete Works"
"c7b5d266-48fe-49d2-b74f-8d2cd6f5dd9c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Concrete Works","Concrete Works Details"
"cb020b72-af23-4d56-90a1-d1d2fcfc6fe4","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Concrete Works","Wilco Sample Taken"
"d3b98b3b-54c0-467d-8360-cb46b2cd134f","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Concrete Works","Bridgeman Sample Taken"
"29329c42-3406-4a95-8242-aa83cea714a0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Concrete Works","Supervisor Approval"
"836c95cb-ea9e-4b55-a01a-b69f9bf4072e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Post Pour Check"
"eb486a72-609e-47aa-8636-1f4602381fa4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Post Pour Check","Edge Detail"
"54ea36a5-45dd-4054-93d2-d0f1eb6f6b0a","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Post Pour Check","Bar Projections"
"adce05de-1272-4de5-820f-8a233107531c","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Post Pour Check","Cast in items"
"f88293f9-46f5-4ec7-b341-426361ef7225","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Stripping and Stacking"
"580cdede-b6f7-45f7-a9c8-8e4a67bfaa68","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-2","Stripping and Stacking","Stripping & Stacking"
"6aedc494-0ade-442b-8de2-e29d8793e903","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E3","E3-3"
"88157a42-f85e-491b-9487-bdcee34d3d71","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Pre-Pour Check"
"78d1b652-3fd4-402f-81cc-9fce683a6672","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Pre-Pour Check","Dimensions"
"ddc317a0-6505-459e-a4ad-8f6644ba88ab","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Pre-Pour Check","Mould Clean"
"8b9b43f1-6d2e-475e-b61f-2b52420f7a90","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Pre-Pour Check","Mould Oiled"
"fb0fa11b-52c8-415d-a339-89dc7c974364","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Pre-Pour Check","Mould - Workmanship"
"25a276c4-c3ef-4270-ac13-0b6c7ef5d500","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Pre-Pour Check","Reinforcing"
"3a3af0c3-1789-4617-90be-394c9728d2f6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Pre-Pour Check","Cast In Items"
"aacc5dbe-3a8e-4f4c-b485-533ef12c502d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Pre-Pour Check","Marker Position and No."
"a387febb-e3f0-466c-b105-b4d7e85756d4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Pre-Pour Check","Make mould to Green Status"
"14ec3d4e-2e94-4491-8305-d10295d6480f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Concrete Works"
"5741bc00-f32e-421f-805f-72ddf1565d9c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Concrete Works","Concrete Works Details"
"622f2ad3-740e-4b1f-8418-0bea80886c61","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Concrete Works","Wilco Sample Taken"
"4741e02e-fa49-48ac-9778-fdbc1f6570de","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Concrete Works","Bridgeman Sample Taken"
"dddee6c9-00de-40a4-9693-829e562fe1c7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Concrete Works","Supervisor Approval"
"9cb395b9-714c-415c-a846-a40ee715c1c5","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Post Pour Check"
"bc8e8440-fed1-4ae1-94a8-1f19da972896","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Post Pour Check","Edge Detail"
"bc173a4e-a425-426b-a967-6a8b210b32c6","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Post Pour Check","Bar Projections"
"9f5b1380-68e7-4eaa-8b0d-25384d011109","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Post Pour Check","Cast in items"
"49e12590-28d7-4ad6-860f-759447d446d7","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Stripping and Stacking"
"de1278e6-7cee-4cb5-96a7-e4eaeea2778f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-3","Stripping and Stacking","Stripping & Stacking"
"d587eb1f-9508-4ff1-9196-6225de86cbf6","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E3","E3-4A"
"68a044ac-8ffb-4ea7-9d89-2ab31bb7ec51","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Pre-Pour Check"
"7de6ff2b-69d9-4116-8486-1c87cc04a845","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Pre-Pour Check","Dimensions"
"f6b64e55-c96e-4732-8494-a1fc53de9d2c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Pre-Pour Check","Mould Clean"
"58443336-f63a-4ae8-91e2-6d55ef32f0d2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Pre-Pour Check","Mould Oiled"
"33966129-ef4d-47b0-b36f-52182041d4c1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Pre-Pour Check","Mould - Workmanship"
"6e79bb8e-49d3-46b9-9141-ef6a70b95e39","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Pre-Pour Check","Reinforcing"
"616b2cd0-5c27-454c-8b8d-458a2220c9dc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Pre-Pour Check","Cast In Items"
"395a1234-0e7e-4fe2-a220-f51baef52e28","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Pre-Pour Check","Marker Position and No."
"47cc7ee6-5047-45a0-8386-d4c0366569bb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Pre-Pour Check","Make mould to Green Status"
"d3f9300f-f472-4d3a-9e98-e74eb1f8d33c","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Concrete Works"
"605c6a81-3aab-4ba4-900a-2c1a47132cd8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Concrete Works","Concrete Works Details"
"f6626b67-4ad6-4cb6-8222-3eff679fb317","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Concrete Works","Wilco Sample Taken"
"eb24c834-b24e-4f7b-a737-793dacd13e29","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Concrete Works","Bridgeman Sample Taken"
"3c1283f0-7c72-437e-92d2-58ad175bf6bf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Concrete Works","Supervisor Approval"
"2d64168a-7fca-49cb-9509-45926650f6ff","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Post Pour Check"
"3d01769c-9757-403f-9c4b-9606e7320b11","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Post Pour Check","Edge Detail"
"5f2e83cb-6f08-49ca-90e1-b4e3b9e981fa","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Post Pour Check","Bar Projections"
"eb0cbc55-8387-4cc9-b2b0-170daa1abce9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Post Pour Check","Cast in items"
"d5f51c59-62aa-44fa-9486-1381178694be","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Stripping and Stacking"
"d5a6d150-1cd9-4456-b4f8-1ec5b9ccac6a","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4A","Stripping and Stacking","Stripping & Stacking"
"10129c06-9e83-417c-bc94-34d44533283d","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E3","E3-4B"
"25b892ea-f6f4-4ba8-bc9d-ddf139d5ff94","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Pre-Pour Check"
"61233c5b-5b0e-45c3-b6e9-aa98bf9284dc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Pre-Pour Check","Dimensions"
"69e4ecdc-13a7-497f-b86d-7abd677d6f6e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Pre-Pour Check","Mould Clean"
"c453e54b-b2f6-4758-b7ed-59618ced45dd","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Pre-Pour Check","Mould Oiled"
"601926ff-2298-4bd2-8fd9-9ac72a96fb30","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Pre-Pour Check","Mould - Workmanship"
"b43d61b6-b999-46a9-ace1-10540f726665","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Pre-Pour Check","Reinforcing"
"63ceee1c-83b6-4a7b-8f80-b5ad1d2338fe","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Pre-Pour Check","Cast In Items"
"63d94ab0-c040-4c34-904e-06f34a11a9a8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Pre-Pour Check","Marker Position and No."
"4d6db8e3-1af0-4bae-935d-4ec04bde0722","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Pre-Pour Check","Make mould to Green Status"
"32c4358e-0510-4d6d-88d2-a0fa30e29114","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Concrete Works"
"9ba00595-5b79-4271-aaa7-adccd99df057","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Concrete Works","Concrete Works Details"
"90367a83-d554-4c70-8c98-a5078a322509","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Concrete Works","Wilco Sample Taken"
"f89a6479-a0a1-44d0-8ad4-1a5149a8484e","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Concrete Works","Bridgeman Sample Taken"
"2217ed02-0b79-4b55-9486-626d6b49c9c0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Concrete Works","Supervisor Approval"
"1affaa35-b529-4170-9e76-b1ec696bccb3","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Post Pour Check"
"872f2b29-c531-4876-a5c4-45666b82ecc1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Post Pour Check","Edge Detail"
"5c410384-c2e2-4578-bcdc-b036e1e3e89c","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Post Pour Check","Bar Projections"
"1a67af48-f08f-4fab-bb5f-11c6a4aa6279","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Post Pour Check","Cast in items"
"7e5180aa-aaf3-42f6-915f-87f60348f73b","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Stripping and Stacking"
"f60dada4-d28b-4739-ad3e-1c8f3b3f2558","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-4B","Stripping and Stacking","Stripping & Stacking"
"656a787d-9a5d-4a7b-929f-80538802e004","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E3","E3-5"
"381f3448-18df-4542-a404-ecd601988000","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Pre-Pour Check"
"1eba1f04-4aec-4956-acf5-daf2affdc850","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Pre-Pour Check","Dimensions"
"c09d00be-a9aa-47bd-8372-e19bc94ebb85","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Pre-Pour Check","Mould Clean"
"92e9b646-2207-48b1-ace0-ad88309be209","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Pre-Pour Check","Mould Oiled"
"d862a360-1c00-409c-b0bc-c3c393197d55","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Pre-Pour Check","Mould - Workmanship"
"e4e71a02-1882-4ba2-a91e-be2bc8f92f56","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Pre-Pour Check","Reinforcing"
"ae5f230d-b6cd-4da8-b776-7e524ccab555","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Pre-Pour Check","Cast In Items"
"dd742435-3de5-4bca-92d2-6aab923805b5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Pre-Pour Check","Marker Position and No."
"8ee1dc19-f676-42e6-8ee3-a23a25071feb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Pre-Pour Check","Make mould to Green Status"
"9e4dbb8d-7217-4272-8615-2e39b084e361","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Concrete Works"
"eaa16c5d-1b31-457a-8d67-2301bdf2b4cc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Concrete Works","Concrete Works Details"
"83f5a5a4-14da-4cbe-9f09-32970dc844dd","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Concrete Works","Wilco Sample Taken"
"0c90b5a0-829b-472d-87b2-a70f00f2ab24","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Concrete Works","Bridgeman Sample Taken"
"6d2bc7ef-4cbf-4976-9cea-2a73ee491315","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Concrete Works","Supervisor Approval"
"085b50be-fc47-4db8-98b7-318ff4da6189","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Post Pour Check"
"1f15c19b-5495-4c32-bd38-65b4aeabdcab","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Post Pour Check","Edge Detail"
"43ae7413-b62d-4d5d-8dfc-18df361280e6","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Post Pour Check","Bar Projections"
"fd678739-4c03-47e5-91c8-2d86df037d64","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Post Pour Check","Cast in items"
"a8c3c268-4589-4464-8734-34f7e1c26c39","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Stripping and Stacking"
"15dcc508-670b-4b4b-9d1c-5368ae096405","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E3","E3-5","Stripping and Stacking","Stripping & Stacking"
"42d6396f-9892-422a-8799-ee6fc3c7851d","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E3","E3-6"
