"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b7fb5dcb-864d-4df6-97e3-0c36e86f272d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"bba66228-5cbf-4ed0-a025-fd7efd218ffd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1"
"891fcc24-1c60-4bdc-8e4a-1d7735c0c195","","checklist-sectioned","work-in-progress","External Elements Installation Checklist","checklist","FALSE","FALSE","Site QA","Level 1","External"
"44fe3c77-7bbf-5177-9727-c154ba557a49","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Level 1","External","Westside"
"f5953176-c566-4bbe-8b01-182da2323532","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 30","3004","W30"
"0f1259de-9bec-58a6-985a-4309c6b13abe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","Waterproofing angle completed"
"826ba5e2-9923-5e5e-98dc-c755fe5fc7c8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","(Attach photo)"
"5f287a6c-1faa-5a66-93ec-76fd3295fd87","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","Installation of sub-sill and caulked"
"b042fd34-2da1-58c2-bfd1-5bc5bbd70905","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","(Attach photo)"
"5c69ace7-581e-524d-9904-f0e50076fec4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","Water test sub-sill"
"3e34330e-e5be-5af4-8082-d73278d4f102","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","(Attach photo)"
"1bb72e2b-3ff0-5a85-adbf-946ed6609882","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","Installation of sub-head and caulked"
"7b832e44-16ff-55dc-998d-39a4382140f2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","Install frames including trims to doors"
"9bfa734b-08dd-571a-8158-e165bf50bc36","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","Install windows and trimming"
"233c0f9f-2e3e-5637-8a52-8eea44007dde","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","Install door panels"
"2c0c43b8-6979-5594-9743-8cab401e563a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","Installation of all hardware"
"ab41b774-e152-50ad-a081-a014b94e3477","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","Ensure all external and internal angles are sealed"
"1484a880-3b2a-5cab-9ad3-cce0e1935561","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3004","W30","Handover"
"a6442cf1-c5b0-4799-aa6f-1943ee8aec49","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 30","3005"
"03b619e8-6283-4d14-bee4-216f8f8a8d37","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 30","3005","W04-L"
"1d6dd7d7-4748-5b72-9d3a-05ca285e98ad","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","Waterproofing angle completed"
"37e0073e-cc5f-5f76-a59b-e3c96d41f2b8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","(Attach photo)"
"de373518-e268-5e56-81c5-a04b8148841c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","Installation of sub-sill and caulked"
"99033449-1e3f-52b3-a304-881f5e845c04","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","(Attach photo)"
"a40ee9f8-a406-5c2a-a4b4-526a46b05b89","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","Water test sub-sill"
"335f273a-f156-59e3-b694-dde1639b4e46","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","(Attach photo)"
"469eca8e-d659-5747-b519-d740972e7413","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","Installation of sub-head and caulked"
"7ad746b7-a7a0-5952-9d8a-f21c2c8426eb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","Install frames including trims to doors"
"82268712-3ff2-5ed7-99a8-c833cb327d4d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","Install windows and trimming"
"d21724f2-7ce3-52e7-8a56-d737d41f56dd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","Install door panels"
"ca09ff34-442a-51fe-9896-baf6359ce1e7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","Installation of all hardware"
"655153ad-fd77-56ce-a2c4-5950026d43da","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","Ensure all external and internal angles are sealed"
"e2527bc9-56d0-5fc6-9ed9-67b4dce429c4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W04-L","Handover"
"6b30458a-48c6-4cfb-8742-5aa0d2f0cb3a","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 30","3005","W02-B"
"b41772ad-d55b-5728-a476-1505bbd8002e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","Waterproofing angle completed"
"d5572a13-e8b9-570c-a6f6-9e4fe9575098","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","(Attach photo)"
"9ba64eb7-4bb2-57b5-86c1-000774a6b0bd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","Installation of sub-sill and caulked"
"757cc02d-8a92-5458-a1fe-f0e0af4834f1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","(Attach photo)"
"08c7eea4-8a99-5d93-a452-72d09a9abea5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","Water test sub-sill"
"abd1cb10-be65-5710-9d01-10c08e409707","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","(Attach photo)"
"de2f1a7b-12f7-5e80-9ee6-dc1ebdd2fd02","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","Installation of sub-head and caulked"
"cf378654-8b0c-502b-893e-96a92e7f6784","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","Install frames including trims to doors"
"f0a51532-438c-5662-a542-11e97e933012","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","Install windows and trimming"
"268b2c0b-b85f-5eac-ba6c-7b7d9c8475cf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","Install door panels"
"a6eef10a-3b99-56ed-b592-f3b865034f63","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","Installation of all hardware"
"93ca4bb4-0b82-5b01-bece-1ab8d6e2577c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","Ensure all external and internal angles are sealed"
"12b1ec02-24df-56bb-91c5-b88da34a9472","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W02-B","Handover"
"52af4767-030e-4aae-9fd5-2742a31579ab","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 30","3005","W20-A"
"34570ad4-78ca-54d4-8071-18de1e723283","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","Waterproofing angle completed"
"8ded9dd3-b791-5e46-a4b5-9613edae5f79","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","(Attach photo)"
"ecdc0392-3739-5746-90eb-9776606aead6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","Installation of sub-sill and caulked"
"3f15197e-01a5-51d7-9503-12a0d8ed5c80","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","(Attach photo)"
"677aa078-f45e-56bf-9f3c-f9d56d23a76f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","Water test sub-sill"
"e5523914-cef9-575d-968a-a072e03b0968","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","(Attach photo)"
"e56a3a22-6f9f-594d-a277-1ec00e4735f9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","Installation of sub-head and caulked"
"bb95cf78-c245-57b7-a90a-93728ccbbbff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","Install frames including trims to doors"
"4422f4c8-517f-5057-8b98-45a6316f6938","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","Install windows and trimming"
"a5e2dee8-ea44-5373-8dda-0626a3962ded","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","Install door panels"
"14a777e3-284a-5680-90e8-71547d055769","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","Installation of all hardware"
"9fab5f1c-1713-5c2e-8d78-57c8e3b8be77","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","Ensure all external and internal angles are sealed"
"5a508c44-f41c-560d-b68c-0dc94d447ba0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3005","W20-A","Handover"
"97f405f5-1522-4380-9e2a-d5891cdda071","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 30","3006"
"3c393c5b-f716-43a3-923b-ae1de34e09e5","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 30","3006","W28"
"48633b39-7dea-5931-932d-c24b6da37310","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","Waterproofing angle completed"
"43c8c60b-e092-501f-9340-8bc534cbb8f9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","(Attach photo)"
"de9561de-3980-5949-a2cf-444a6e3b3c4e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","Installation of sub-sill and caulked"
"6a1072f8-69b0-5c83-8602-93204665303f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","(Attach photo)"
"8218bc43-1428-5a07-9e1f-9e8992670eab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","Water test sub-sill"
"f1f36a30-754b-5c62-bedb-135f049a5325","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","(Attach photo)"
"dec591a7-7a09-5d62-bc0d-cde53cacb42d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","Installation of sub-head and caulked"
"27112a78-78e5-5b29-8a38-a5f5d104bb68","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","Install frames including trims to doors"
"bd9754b7-0bd2-540c-868b-09609a38d693","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","Install windows and trimming"
"b3f6a10c-820e-5d7b-9ae1-83f2b28a1874","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","Install door panels"
"7acc70c4-8cc9-5cef-8f3b-0af8da8d5be8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","Installation of all hardware"
"2ba3873c-bcb5-5caa-b0f3-b9117372ade1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","Ensure all external and internal angles are sealed"
"b7d8c7c2-d0e2-5af7-bfb8-0a2cf7f86bb2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W28","Handover"
"93a00f9f-83dd-4143-9ee2-e5a9a802ec17","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 30","3006","W21-A"
"ef059727-e4b5-5f99-9688-94a02acc42fe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","Waterproofing angle completed"
"9b6de61a-bcae-596d-bef0-a12b5b3db0cd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","(Attach photo)"
"2a22c4af-e775-512e-820a-f6687f633d34","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","Installation of sub-sill and caulked"
"49188483-fd5b-5de5-897b-6fdd85ffee4d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","(Attach photo)"
"f8fee359-38a2-5a26-be4b-61e43a91f61f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","Water test sub-sill"
"953c209d-2421-5279-acb5-509066aa1529","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","(Attach photo)"
"f2dafe4d-6f3d-5537-9a2f-ddae1afe69a5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","Installation of sub-head and caulked"
"7b74b49a-2f90-55a5-8bec-0c537c121a0e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","Install frames including trims to doors"
"89523e4c-04e5-5a17-a3b3-e78f07f1e18d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","Install windows and trimming"
"454eb41f-6e38-5b96-aba1-787369e278a5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","Install door panels"
"9b2cce04-e097-5bf1-9357-3cae131754e1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","Installation of all hardware"
"ca0425ab-9afa-534e-8ff4-2ee8328a1f5c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","Ensure all external and internal angles are sealed"
"ee324cff-652c-517a-94a1-1684dd168f36","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W21-A","Handover"
"ccaa0888-b9d2-403f-a518-35ed8064c4ad","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 30","3006","W14"
"59830d8a-85df-5bd8-8021-e74dd941b3ef","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","Waterproofing angle completed"
"e27901f6-7963-5ae4-9b4a-8b696d2ca9f1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","(Attach photo)"
"8797daec-2186-5779-bca0-0b2e109b619a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","Installation of sub-sill and caulked"
"4b08d19b-91fa-58cc-9b7d-cd619e83682e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","(Attach photo)"
"4d5f75cb-560e-5086-967d-9e1dcb5e6235","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","Water test sub-sill"
"ebf0306a-8141-52b0-98fb-eacbe3714adb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","(Attach photo)"
"29a61406-04c7-5393-aefb-5b370cdae8f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","Installation of sub-head and caulked"
"4afe3da2-df69-56e6-a3b4-aef938601ec9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","Install frames including trims to doors"
"c52a6ee7-410c-5d99-afac-7d6f7ea7167e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","Install windows and trimming"
"fe041917-dc3f-5312-a610-3191b8a5913b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","Install door panels"
"a76da3fb-3d94-52fa-b4df-8e359780de5d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","Installation of all hardware"
"29511ac8-f990-50f0-80fc-35d857f93030","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","Ensure all external and internal angles are sealed"
"1b42eff9-fc34-5ee0-b692-03ed0abb77f7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W14","Handover"
"bd0ee3c2-1142-4a9c-a1ec-e169d4d407c2","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 30","3006","W04"
"a825d718-a25e-52d3-861e-8cc2fc5c386f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W04","Waterproofing angle completed"
"1fad64c3-5a29-5ebf-a7c9-730e12406cbe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W04","(Attach photo)"
"6e2fead2-914f-5a0a-8496-5df0cfc3a7fc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W04","Installation of sub-sill and caulked"
"2aea8300-21e7-5bb2-9c3a-034ef0c4cb24","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W04","(Attach photo)"
"9eb0590d-06a8-5503-b6c0-93a292b34815","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W04","Water test sub-sill"
"3e31fd6d-8e6b-5749-8c75-f67924c87f29","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W04","(Attach photo)"
"6aa011ba-d863-5a0b-bdff-a7ecb678e9b0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W04","Installation of sub-head and caulked"
"08f0878a-319d-59d1-a705-619b0aa2009d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W04","Install frames including trims to doors"
"71d24a1f-2680-5e10-8f79-4c6543f57573","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W04","Install windows and trimming"
"7bf82fff-8030-54fe-955a-08b70a6fe40e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W04","Install door panels"
"64954f6f-1fbe-5875-9650-71aa0e105448","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 30","3006","W04","Installation of all hardware"
