"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6be96b54-1395-415a-8809-5cdb06c3df62","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024"
"dba39b4d-6c9e-4b7c-99e7-5a2df490d257","","checklist-flat","pass","Approved Design Report","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Approved Design Report"
"453b5c0d-7690-5677-801c-6d78bf6987e4","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Approved Design Report","Approved Design Report"
"3bdc86aa-c525-4600-b61f-9b165c7aa866","","checklist-flat","pass","QMP","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Quality Management Plan"
"190ea7b0-72df-5762-80c9-28dcdeb6a194","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Quality Management Plan","QMP"
"a3240db8-d6b0-457b-a263-526c0df79034","","checklist-flat","pass","Verified Program","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Verified Program"
"3eefe3ed-de89-50aa-bcdf-f3d2142164ec","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Verified Program","Verified Program"
"99d72dcc-e3e4-4cc5-85a7-15ed6cc0339e","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024","Testing Results"
"f82751f9-57eb-45e8-a181-13724a43a536","","checklist-flat","work-in-progress","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Bitumen Testing Results"
"14631d68-685c-5838-9706-3e48b11c12bb","","checkpoint-status","work-in-progress","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Bitumen Testing Results","Production and Testing ITPs"
"f3031e18-502f-4bed-bb06-26d6e29d70da","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Winstones Whitehall Chip Production Testing"
"707d9d4f-dfcc-5a7c-905d-2724c3aea68b","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Winstones Whitehall Chip Production Testing","Production and Testing ITPs"
"e97ed169-cf64-4e0d-beba-801d1718b7d3","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Winstones Pukekawa Chip Production Testing"
"0b700f40-b486-5c64-8302-4a9946767fd9","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Winstones Pukekawa Chip Production Testing","Production and Testing ITPs"
"fc7ac62e-5057-4e47-af52-ad264d9a3698","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Waiotahi Waioeka - High PSV"
"c2e3d980-3de1-5a0a-bd09-fce672ff1aea","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Waiotahi Waioeka - High PSV","Production and Testing ITPs"
"aa59c016-4ea0-43c2-949f-1af62a8c137f","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Glenbrook High PSV"
"e473ce35-bf56-5f4d-bcb2-4655bd149d29","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Glenbrook High PSV","Production and Testing ITPs"
"ea006cb8-3868-4a0c-83ee-474e292decee","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","JSWAP Low PSV "
"e27c5d15-afd4-52cb-9aa1-47b57e72ce3a","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","JSWAP Low PSV ","Production and Testing ITPs"
"d3117f66-da83-4762-a536-45f2bbcdf123","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024","SH2"
"7cd8e206-ec38-494f-812b-6805231c1ce1","","checklist-sectioned","work-in-progress","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.1 WDC Bdy	 SH2 RS 209 RP 0 - 539"
"3d5890c9-ae8e-59d3-8f81-ca5f9d2feb0a","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.28 Kukumoa Bridge West	SH2 RS 294  RP 6280 - 6480","5.0 Out Of Season Sealing"
"9de88227-ea02-5ad4-b9f0-4cc477700aac","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.28 Kukumoa Bridge West	SH2 RS 294  RP 6280 - 6480","5.0 Out Of Season Sealing","Out of Season Sealing"
"db8db499-c229-45d7-9308-e55c6955c9e9","","checklist-sectioned","work-in-progress","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490"
"e0622d97-85ba-5272-8233-117ee42a21a4","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","1.0 Pre-Works (Off Site)"
"f69595b4-d822-5a6c-baf6-01004115e554","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"dc3b040d-8564-5f0f-8182-a692c0d5ef38","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","1.0 Pre-Works (Off Site)","Confirm if any environmental protection is required"
"99b400ab-358a-548b-88a3-aa5dd0de246d","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","1.0 Pre-Works (Off Site)","Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work"
"b0cb644a-af67-5177-8f98-4af75af28a99","","checkpoint-group","work-in-progress","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","2.0 Pre-Construction (On Site)"
"feae2233-01e7-5049-ba98-f13e390a6239","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","2.0 Pre-Construction (On Site)","Job start, identify risks and controls, communicated to team"
"fba089bd-21b6-5324-9192-91102208f7ae","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","2.0 Pre-Construction (On Site)","Establish traffic management to plan"
"67ff90d6-68a0-5122-aeb7-eb1af278a982","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","2.0 Pre-Construction (On Site)","Confirm site is on approved programme"
"fdb0c88f-ebae-5607-ab57-9f9bc641b945","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","2.0 Pre-Construction (On Site)","Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details"
"3eb6bb85-a76e-5e36-a154-0dfeb6d640ad","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is clean and suitable for sealing"
"ea5eafab-c3d1-5626-a567-351820a95722","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is the same grade(s) as specified in the chipseal design"
"9286590e-7a45-50ad-94e3-de65a082df02","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","2.0 Pre-Construction (On Site)","Record & photograph environmental protection measures installed"
"98af05cf-1ec4-5a6e-8eae-45d6abc162c2","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","2.0 Pre-Construction (On Site)","Binder application rate"
"245be87d-cec3-5085-aa32-67fd0ee55b8a","","checkpoint-status","work-in-progress","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","2.0 Pre-Construction (On Site)","Pre-Sealing surface condition"
"d3cd580b-ee71-530f-8fd3-cb326e9a67bb","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","3.0 Construction"
"38c323c0-b252-511d-b617-7e0e5dbb46bb","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","3.0 Construction","Start spraying Temp >10°C"
"0f6c43bb-1639-5a00-90c1-3fc381da3087","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","3.0 Construction","Binder application variation"
"d1b68720-bb04-5eaa-bb06-fa3e5f21131d","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","3.0 Construction","Sealing chip application"
"b9f0ce6c-9b9e-540a-bce3-cdff88c59a50","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","3.0 Construction","PTR Rolling pattern"
"f901de74-46e1-565a-b9d0-b3e723893e04","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","3.0 Construction","Traffickating"
"783998cc-9c17-5e61-a330-f32bc0465d86","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","3.0 Construction","Tagging for line marking"
"c4004787-4212-5934-a627-e34c260c6978","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","3.0 Construction","Post-Sealing Surfacing Condition"
"ca39919d-1906-5851-bdf3-b3b17b9830bc","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","4.0 Post-Construction"
"87dada7e-e970-56f7-883c-33d112dbd388","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","4.0 Post-Construction","Linemarking and RRPM Reinstated, Matches previous linemarking - within 48 hours of sealing"
"920740bc-23fe-516c-823c-830c51d29dc7","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","4.0 Post-Construction","Spray Sheet/s Checked & Supplied for Claiming"
"293bbeb5-01da-52ff-ade6-d39ca08257c1","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","4.0 Post-Construction","Collect & Upload RAMM data"
"5352583f-c1ef-5611-a1e0-14768d4eb770","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","5.0 Out Of Season Sealing"
"b8f8ffe5-a20a-5270-a5d2-223986af072b","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.29 Kukumoa Bridge	SH2 RS 294  RP 6480 - 6490","5.0 Out Of Season Sealing","Out of Season Sealing"
"edc2815c-c074-4fe4-9347-516abf5b312e","","checklist-sectioned","work-in-progress","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572"
"25912ca0-8d0b-5583-9c11-771197a3848e","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","1.0 Pre-Works (Off Site)"
"9ba75608-e5f3-5178-a584-232450afc5e6","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"001c32c6-d57b-5cfd-92c4-074f5540369d","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","1.0 Pre-Works (Off Site)","Confirm if any environmental protection is required"
"73e3cb3d-4442-57f6-a6fc-33b82b0f5a10","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","1.0 Pre-Works (Off Site)","Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work"
"128e05a3-7f1f-5f54-a514-912614db66d0","","checkpoint-group","work-in-progress","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","2.0 Pre-Construction (On Site)"
"fbfec9e1-f658-5158-8159-21b6d3a94497","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","2.0 Pre-Construction (On Site)","Job start, identify risks and controls, communicated to team"
"63fdb3ce-29d2-5497-9cab-613f81189172","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","2.0 Pre-Construction (On Site)","Establish traffic management to plan"
"0ec0c608-0fcc-5d0d-b8b4-66bbb0d26396","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","2.0 Pre-Construction (On Site)","Confirm site is on approved programme"
"7b5e3223-d1cd-55e2-af8e-3818c1ac0386","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","2.0 Pre-Construction (On Site)","Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details"
"cf75fb11-e349-5816-8a41-7af678cab9a4","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is clean and suitable for sealing"
"8c4dbcc3-fd67-50e6-ba96-06d5779ddb78","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is the same grade(s) as specified in the chipseal design"
"fbc94b71-6031-5e71-a598-c30b94bea6c2","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","2.0 Pre-Construction (On Site)","Record & photograph environmental protection measures installed"
"62b88115-9bfe-5a14-9fdc-b88dea43d78e","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","2.0 Pre-Construction (On Site)","Binder application rate"
"68ab6a4f-be82-5939-b41a-ec99762f31a1","","checkpoint-status","work-in-progress","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","2.0 Pre-Construction (On Site)","Pre-Sealing surface condition"
"ff43e3ec-6f68-5c20-a674-f80d9c568583","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","3.0 Construction"
"31be6596-75ef-558c-804c-ccec5fa6baf1","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","3.0 Construction","Start spraying Temp >10°C"
"b675914e-7b70-5462-9389-030cec9921dd","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","3.0 Construction","Binder application variation"
"961ee011-9243-506d-babd-a607bf35fe87","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","3.0 Construction","Sealing chip application"
"c46f600e-a898-5160-ab67-bf4e3fe0693c","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","3.0 Construction","PTR Rolling pattern"
"89575082-f94c-584b-9c35-33b732b61211","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","3.0 Construction","Traffickating"
"dae47d59-7aaa-5b77-a216-5055becbe369","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","3.0 Construction","Tagging for line marking"
"3c6521a1-9ebe-5a44-a8a4-e7a98cfeb0b7","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","3.0 Construction","Post-Sealing Surfacing Condition"
"e62b0c51-4d41-5781-8c76-05e8c1ce0119","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","4.0 Post-Construction"
"463a5c39-e8f3-58ec-beda-70da98623909","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","4.0 Post-Construction","Linemarking and RRPM Reinstated, Matches previous linemarking - within 48 hours of sealing"
"d4e354a1-5002-586e-b136-cde1d0eca62c","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","4.0 Post-Construction","Spray Sheet/s Checked & Supplied for Claiming"
"8066b16a-c00b-5327-99ad-d2b1b44da2f1","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","4.0 Post-Construction","Collect & Upload RAMM data"
"96deca5c-a624-5fcf-8897-ac4edfb27dca","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","5.0 Out Of Season Sealing"
"07fa3ce8-3981-5b6f-8a0d-0ec7134e31a4","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.30 Kukumoa Bridge East	SH2 RS 294  RP 6490 - 6572","5.0 Out Of Season Sealing","Out of Season Sealing"
"4d24b95a-083d-49ad-b775-4dbc4fa3753e","","checklist-sectioned","pass","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961"
"653427e5-6928-5b01-aff0-136598992863","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","1.0 Pre-Works (Off Site)"
"d6dc21d3-15d1-51ff-a685-80dafa59edd8","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"615a9f6c-9e8f-5b4e-98e7-b13f258c10db","","checkpoint-status","not-applicable","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","1.0 Pre-Works (Off Site)","Confirm if any environmental protection is required"
"f7b6197e-0977-5866-8780-099160e0b8fd","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","1.0 Pre-Works (Off Site)","Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work"
"bfdd8654-1269-56d7-8cfe-c5a60fd654e2","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","2.0 Pre-Construction (On Site)"
"68c1e8a7-cc6d-5934-8ecf-8b6b539d5f95","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","2.0 Pre-Construction (On Site)","Job start, identify risks and controls, communicated to team"
"22042fee-89e1-56c5-a917-87dbac23afe9","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","2.0 Pre-Construction (On Site)","Establish traffic management to plan"
"3be54077-40d5-58fd-ae1e-4fad369a0666","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","2.0 Pre-Construction (On Site)","Confirm site is on approved programme"
"86e3e4e3-48d4-550f-903d-fd42f8d9d733","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","2.0 Pre-Construction (On Site)","Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details"
"5b8d7867-5b2f-5208-88bd-6bcfde47b8e3","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is clean and suitable for sealing"
"1b9134a1-4395-5eab-8de0-b3f7cec75114","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is the same grade(s) as specified in the chipseal design"
"72cac965-7d7b-521e-a987-687bc47f6448","","checkpoint-status","not-applicable","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","2.0 Pre-Construction (On Site)","Record & photograph environmental protection measures installed"
"e1066416-0d20-588b-807c-ad138099cae8","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","2.0 Pre-Construction (On Site)","Binder application rate"
"9538689a-1124-5364-8cea-9847d6338a5f","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","2.0 Pre-Construction (On Site)","Pre-Sealing surface condition"
"1e3fb00f-eb82-56b7-a23e-f732aae5702a","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","3.0 Construction"
"0c94c60c-d806-5667-9010-89a4bb2c1d74","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","3.0 Construction","Start spraying Temp >10°C"
"b569a840-97e8-5a00-8059-f39ee66323cf","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","3.0 Construction","Binder application variation"
"6d4e8e85-9962-5d08-977b-36c2c6d57020","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","3.0 Construction","Sealing chip application"
"d9cc9f91-27cf-5be5-b925-eb0e5e46b686","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","3.0 Construction","PTR Rolling pattern"
"3e88ddf5-354b-58ce-866c-b4eb22e9b390","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","3.0 Construction","Traffickating"
"58293028-3a4f-57b6-a1bd-d824894f63c2","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","3.0 Construction","Tagging for line marking"
"96035bb2-996d-543a-a034-2b2df591eea8","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","3.0 Construction","Post-Sealing Surfacing Condition"
"bd2bc06f-a9a9-5c9b-9af0-f718560aae0d","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","4.0 Post-Construction"
"c3999ac0-e80b-5fab-813f-2dcd48cf2146","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","4.0 Post-Construction","Linemarking and RRPM Reinstated, Matches previous linemarking - within 48 hours of sealing"
"9159b3cb-8912-50c3-9550-6a96618b967f","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","4.0 Post-Construction","Spray Sheet/s Checked & Supplied for Claiming"
"5bbb8104-66b7-5c40-a19d-af5f5ae12f23","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","4.0 Post-Construction","Collect & Upload RAMM data"
"09b68e7c-f1f5-5bf6-bfdb-d93d967547c2","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","5.0 Out Of Season Sealing"
"ef93dbf6-227a-5693-b88c-7155423c928e","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.31 Brabant Street	SH2 RS 294  RP 9625 - 9961","5.0 Out Of Season Sealing","Out of Season Sealing"
