"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"99a1db00-728e-4f09-be38-395caf8f966f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"5690c4ae-ad34-4f36-8b0c-f84cd883d634","","folder-normal","pass","","step","TRUE","FALSE","Site QA","ITP-001 - Sediment Control"
"2c9f3401-02e2-4d3d-a8db-60cf8cb7ce60","","checklist-sectioned","pass","0b82de3d42fcb329e4f44fba6423241847a17a64a1404f01d3d03593ad5f078c","checklist","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01"
"4892043d-d507-5fd2-bdd7-40a180302683","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01","Lot Conformance."
"a8a20024-c8bd-54a8-aba1-f7a61dc7d10d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","1.0","1.4 - Confirm Concrete Strength & Colour Required"
"ea84b9d8-0054-5e11-9886-faa4dd4df7d5","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","2.0"
"4891679c-492c-51f2-aa26-d936a7273a36","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","2.0","2.1 - Preparation of Subgrade and Base Pavement"
"9c400a39-6b9b-522f-befb-5227060d5051","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","2.0","2.2 - Install Reinforcement"
"821cffb3-7c3d-55cb-a22f-3b4dbd7f8318","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","2.0","2.3 - Concrete Pour"
"82bfe9a0-71be-5001-ade9-3f48e1dd09e6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","2.0","2.4 - Jointing"
"32ad2932-109f-5ccd-9ae0-197f717a900f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","2.0","2.5 - Concrete Testing"
"2d9e6c23-4fac-570d-b3a4-6a0f5812c292","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","3.0 Conformance Check"
"d17784bd-48ac-5405-b92f-6eb7a0214fe9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","3.0 Conformance Check","3.1 - Finish"
"b951b9c6-5af9-557e-991b-51034b0e0c00","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","5.0"
"37333c53-3092-5c11-a2a2-2b503a129887","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","5.0","5.2 - Visual Inspection"
"c3ccba04-0d27-5103-a045-51846254be93","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 001 (Southern Crossover)","5.0","5.3 - As-Builts"
"1be806b0-2190-4dea-95f5-0fbd3a31950e","","checklist-sectioned","pass","CC0394 - ITP-006 - Concrete Pavements and Crossovers REV0","checklist","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)"
"94dbfa0c-bbb4-5457-92e5-7790aaedc2f8","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","Lot Conformance."
"70bd3095-a173-5e8d-92ab-32ebb2219513","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","Lot Conformance.","Lot Conformance"
"a78b1f8d-8c45-51ce-b2f0-a435a197e497","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","Lot Conformance.","AUTHORITY HOLDPOINT"
"720be6f7-c1f1-5003-828d-d4e4129d669b","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","1.0"
"30263092-a719-513f-815a-616c680a0a8c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","1.0","1.1 - Determine Lot Size"
"46eacf0a-8256-5c82-9a4e-d05615199cf6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","1.0","1.2 - Survey Set-out"
"6848a6e3-d18c-57de-9eb5-3fe16f9a5246","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","1.0","1.3 - Confirm Pavement Type"
"64227cb0-ddf0-5cee-97b6-3b616c4e2348","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","1.0","1.4 - Confirm Concrete Strength & Colour Required"
"49b3f64d-348e-5a8d-8205-489473374987","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","2.0"
"6fa1ba79-67af-5f56-955b-b27d9265651f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","2.0","2.1 - Preparation of Subgrade and Base Pavement"
"e50b5f11-0b6c-5ce5-b425-d73308a7c152","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","2.0","2.2 - Install Reinforcement"
"9f762e56-1415-5ba7-acff-fe69ed031b82","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","2.0","2.3 - Concrete Pour"
"e52696d6-bc25-5029-8f01-ddbc292e04b7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","2.0","2.4 - Jointing"
"7f45eb6a-0955-5085-82e8-8d4443505bff","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","2.0","2.5 - Concrete Testing"
"8fcdc6c1-1e59-5ce2-9b2d-2997812380ff","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","3.0 Conformance Check"
"96797eb7-d8f0-5a7a-a62b-709d08a56cfc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","3.0 Conformance Check","3.1 - Finish"
"b1b3532c-2ebc-5251-914c-220764f6e4fa","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","5.0"
"620d45a9-fd50-5eb0-a0c8-8087a307243c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","5.0","5.2 - Visual Inspection"
"5da94ab5-05ef-577d-b492-959c549c026b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","Concrete Pavements and Crossovers - 002 (Northern Crossover)","5.0","5.3 - As-Builts"
"bf00ba81-8866-443a-a846-0ee1086dc3af","","checklist-sectioned","work-in-progress","CC0394 - ITP-006 - Concrete Pavements and Crossovers REV0","checklist","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation"
"6119c131-cc91-5a4c-a088-6279beae354b","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","Lot Conformance."
"8b0ce869-7312-5cc4-a07d-02430699caef","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","Lot Conformance.","Lot Conformance"
"b03c0e51-4031-5400-809e-db0dad02c15c","","holdpoint","work-in-progress","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","Lot Conformance.","AUTHORITY HOLDPOINT"
"5539d9b5-ca27-5779-94d8-ce801632f1ae","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","1.0"
"5870e3aa-c71c-5ba4-9d23-9163de8b3019","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","1.0","1.1 - Determine Lot Size"
"1620e39b-c92c-55ee-aa84-cf8ec57e8928","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","1.0","1.2 - Survey Set-out"
"13ec4782-efa5-56d1-96a4-4b3f07a157df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","1.0","1.3 - Confirm Pavement Type"
"1e46ac4a-e200-575f-8a8d-c3f58fa43ab3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","1.0","1.4 - Confirm Concrete Strength & Colour Required"
"3e61a165-0640-5ef1-a613-237ad402a996","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","2.0"
"e4493317-12b1-52c0-af0d-7e32cb089312","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","2.0","2.1 - Preparation of Subgrade and Base Pavement"
"6c28bdc0-b73d-5e91-be09-152be186fda5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","2.0","2.2 - Install Reinforcement"
"251edc73-cf56-5810-92c4-5909d5357cec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","2.0","2.3 - Concrete Pour"
"dc16736c-f1cb-506d-bd9e-0b032575fe8f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","2.0","2.4 - Jointing"
"f0d5624a-7e34-5a2e-a7fa-ddc469a5e1da","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","2.0","2.5 - Concrete Testing"
"eac73620-508b-557e-b050-10031e885365","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","3.0 Conformance Check"
"65593f3b-ee57-5bd1-9d20-8875d374f2ff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","3.0 Conformance Check","3.1 - Finish"
"4c010411-11da-5ad7-accd-c1dc9c7eb194","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","5.0"
"5906152a-dead-51c4-9b81-6f5a60f54e9f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","5.0","5.2 - Visual Inspection"
"9fa81a37-119e-5b92-8101-bf56cad03c49","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-006 - Concrete Pavements and Crossovers","CC0394 - 22.09 Piling Substation","5.0","5.3 - As-Builts"
"988de684-e3d6-41bf-ab99-c10fc1b8d39f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","ITP-007 - Electrical Trenching and Blinding"
"24a21e30-944d-40f9-a9e3-a8732ab8c5b0","","checklist-sectioned","work-in-progress","CC0394 - ITP-007 - Electrical Trenching and Blinding REV0","checklist","FALSE","FALSE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding"
"16cadaf8-af31-5028-b211-1224062eb6fe","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","Lot Conformance."
"e116c60d-0efb-55b0-b1c0-099a1183a301","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","Lot Conformance.","Lot Conformance"
"0e5d1c8b-4e34-59b7-9d35-f60a844613c9","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","Lot Conformance.","AUTHORITY HOLDPOINT"
"bfe95a59-ad3c-52b9-8975-e1bfac4af2da","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","1.0 Pre-start activities"
"e375f7c4-1320-594f-94da-852b64e29763","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","1.0 Pre-start activities","1.1 - Safety"
"0c28b607-dd02-533b-83ca-47fec6013039","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","1.0 Pre-start activities","1.2 - Environmental"
"92180007-354d-51c6-8964-cf8e2b14b5f6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","1.0 Pre-start activities","1.3 - Excavation Permit (if required)"
"84c2004d-9464-55a6-a5f2-b973ccc3a192","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","1.0 Pre-start activities","1.4 - Survey Setout"
"6424d0a3-98e1-5f74-b811-16934464a1e6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","1.0 Pre-start activities","1.5 - Material Classification and Source"
"30377438-ceea-51dd-b0b5-0b6532148484","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","1.0 Pre-start activities","AUTHORITY HOLDPOINT"
"59019c9c-c78b-5b9c-a286-2ff61301ef8f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","1.0 Pre-start activities","1.6 - Determine lot size"
"60e9da39-4a15-512f-b511-cbb3599ca9b0","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","2.0 Excavation"
"47b57c76-21ae-53be-956c-e8816eb49a32","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","2.0 Excavation","2.1 - Excavate to width and depth as per survey pegs"
"63a89ff5-d33c-5b8a-8fff-5d351f0a16c4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","2.0 Excavation","2.2 - Damp Proof Membrane"
"72585740-6ced-529c-959c-87b21c60a1c1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","2.0 Excavation","2.3 - Connoly Joint Installation"
"b20436d8-01e3-553e-ad9e-232453ec3db2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","2.0 Excavation","2.4 - Installation of Formwork and boxing/finished levels"
"548ff2ed-a011-5380-9d17-6c4d94204d61","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","2.0 Excavation","2.5 - Pre pour Inspection"
"72002c15-0651-5ddb-8c5b-f42ed543da6d","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","2.0 Excavation","AUTHORITY HOLDPOINT"
"7696c621-7f39-5fc4-b399-becdc0873b8f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","CC0394 - ITP-007 - Electrical Trenching and Blinding","2.0 Excavation","2.6 - Finishing"
"8343887f-7ca8-4221-8b33-3579f72e7431","","checklist-sectioned","work-in-progress","CC0394 - ITP-007 - Electrical Trenching and Blinding REV0","checklist","FALSE","FALSE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base"
"df46364a-5f01-5fcf-acc5-74dd4bb061f2","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","Lot Conformance."
"2fb5aca5-3687-5325-b55f-741f2d93421c","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","Lot Conformance.","Lot Conformance"
"6b3d7b8d-bfa3-58d0-9bc3-69c83cc67941","","holdpoint","work-in-progress","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","Lot Conformance.","AUTHORITY HOLDPOINT"
"0389beba-f2c1-5284-9233-25bc0bb0a006","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","1.0 Pre-start activities"
"8927a09f-c183-563f-9fdf-ceb9ab574cf2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","1.0 Pre-start activities","1.1 - Safety"
"b824fe9c-8f74-519c-8c50-95e28ff2a92b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","1.0 Pre-start activities","1.2 - Environmental"
"d17ebe68-889b-592b-96ac-ed4ce34fd9bc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","1.0 Pre-start activities","1.3 - Excavation Permit (if required)"
"d6188ddd-6682-5c3e-9ce8-70b6475b998f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","1.0 Pre-start activities","1.4 - Survey Setout"
"f46f42c6-ae1d-56e1-9b74-fd62a51337fd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","1.0 Pre-start activities","1.5 - Material Classification and Source"
"1647fad4-3ec5-57a3-960e-71d1c24fa55e","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","1.0 Pre-start activities","AUTHORITY HOLDPOINT"
"9fdf9ff6-fefd-5a28-a75d-23c6c6731168","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","1.0 Pre-start activities","1.6 - Determine lot size"
"4a30d623-24fb-50b4-9705-7efef276b41e","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-007 - Electrical Trenching and Blinding","Lot 4 06.09.2023 - CC0394 - ITP-007 - Electrical Trenching and Culvert Base","2.0 Excavation"
