"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"882d0c44-8e52-4023-b99e-9547e4ce480a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"5755627f-f126-42eb-b15d-dde9b52255e7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground"
"b8bf2c51-5b82-4865-bc4d-0698c9e945a2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground","PP1"
"5261d809-53bd-4f66-9f13-6ad822e04f67","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground","PP1","A-C"
"95228171-c071-4564-a9b8-7a9abb5691eb","","checklist-flat","work-in-progress","Stormwater Below Ground","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","A-C","Stormwater"
"3739a4f4-e13e-5675-b6b4-9da57d942b23","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Fire hydrant","Fire Penetrations Caulking & Sealed"
"1df88b21-34b9-5cde-a247-88ca21ef0dfe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Fire hydrant","Backfill Material"
"e7ffe7be-cbc1-5b32-968c-da5010adf8e5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Fire hydrant","Compaction Test (Paved Areas)"
"a5a68fc1-ff42-56f1-b33b-737670bb6da6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Fire hydrant","Landing valve installed correct height"
"b3c0cd26-ca4b-5cbe-8798-230e84580dea","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Fire hydrant","Storz cap and tag installed"
"bd8e82ad-cacf-542f-aa45-69807a09ca80","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Fire hydrant","Pressure Test"
"acf317a7-1886-41e0-8204-851ed4c04002","","checklist-flat","work-in-progress","Cold Water","checklist-flat","FALSE","FALSE","Site QA","Inground","PP2","G-I","Potable water"
"9cb7f753-c3a8-516c-b832-173eca2c106a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Potable water","Set-Out & Alignment"
"50022549-0a9b-51b8-a29f-f7935ece8276","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Potable water","Materials type checked & correct"
"e85dd431-4e87-52aa-817a-a8d512a7c2e6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Potable water","Structural penetrations completed & checked"
"539983a4-91a4-5ed3-8c3d-5546150d3bb2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Potable water","Correct fittings"
"242b6cb6-7712-5eb7-9714-90f9d1d8f45d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Potable water","Fittings & fixtures"
"6d341597-2f6d-56bc-87d3-ae57e1019d03","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Potable water","Fire collars installed"
"27612975-374e-5df5-a686-17cd454adb8e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Potable water","Fire penetration caulked"
"0372089c-bfa9-5c2c-a4ad-cc3e40a43208","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Potable water","Pressure & Temperature testing completed"
"b1fc325c-5cbb-5106-b5ec-3ef8b0e32e6b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Potable water","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"ec7d9dc4-1a8f-4955-a3e2-67fa49e512d4","","checklist-flat","not-started","Recycled Water","checklist-flat","FALSE","FALSE","Site QA","Inground","PP2","G-I","Rain water pressure"
"3f379121-14c9-526a-b055-ddaa28a0d6a4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Rain water pressure","Set-Out & Alignment"
"46b7890f-be53-5a63-b0dc-f6a285073279","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Rain water pressure","Materials type checked & correct"
"8b645d93-2265-5023-b2aa-24948648a92e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Rain water pressure","Structural penetrations completed & checked"
"00a8574e-48e7-5d42-baaf-9d629941de38","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Rain water pressure","Correct fittings"
"5527d240-852a-5f19-940f-9fcd3ad59701","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Rain water pressure","Fittings & fixtures"
"6fd61b35-3f91-56d0-85bd-ef4157c98aa2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Rain water pressure","Fire collars installed"
"50b7bfa0-6da8-51c0-a2d3-db0b731cb3ec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Rain water pressure","Fire penetration caulked"
"7d394993-7e79-50b1-8fb9-878911ede743","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","G-I","Rain water pressure","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"c8dd3bc4-b3b4-4cb1-b613-46aac629a2ea","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground","PP2","I-J"
"27ff9854-8591-47d2-8d53-a748387135bb","","checklist-flat","not-started","Penetrations","checklist-flat","FALSE","FALSE","Site QA","Inground","PP2","I-J","Setout/penetrations"
"a64d7a2a-690d-5d8a-8838-d78104a5c790","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Setout/penetrations","Set Out of Penetration Location"
"3db9f5fb-3eef-59e4-9bbf-7ba358a40f9e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Setout/penetrations","Approval of Location & Details"
"11ac9b6e-514b-5ec8-9858-224fa4b479b8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Setout/penetrations","Non Fire Rated System"
"f51035fd-e5e3-54ff-b073-a69c34afb496","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Setout/penetrations","Fire Collars Installed in Penetrations"
"3f452682-2535-5e1b-9e75-7581e1e805ed","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Setout/penetrations","Fire Penetrations Caulking & Sealed"
"631dd265-1dd7-58b4-97ba-e8379da34767","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Setout/penetrations","Seals, Flashing, Fillers, etc."
"15885edd-f9da-59ad-a3e9-19585ffe21ef","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Setout/penetrations","Installation of Penetration"
"a979e5b4-18f9-460f-890a-178c02b23076","","checklist-flat","not-started","Stormwater Below Ground","checklist-flat","FALSE","FALSE","Site QA","Inground","PP2","I-J","Stormwater"
"413de8f2-b12e-5475-ac0e-59c5d77875f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Stormwater","Set-Out & Alignment"
"6670bfe8-ce65-5a65-9898-fd7a6d0442f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Stormwater","Materials type checked & correct"
"8b524c2c-6d33-5ebc-b794-fd50803993fd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Stormwater","Correct fittings"
"2653b79f-1b1b-59eb-aa59-947b6bea173a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Stormwater","Fittings & fixtures"
"ee5c704e-2a7d-553a-b72a-17e66d6c54c3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Stormwater","Inspection by Authority"
"324e51c0-d373-57fa-81f3-d4faa5088d46","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Stormwater","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"bc55b440-afee-42e0-8590-3ae9367754d3","","checklist-flat","not-started","Below Ground Sewer Drainage","checklist-flat","FALSE","FALSE","Site QA","Inground","PP2","I-J","Sewer drainage"
"ae9b7eb0-b8d5-5b61-83d2-67245100627a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Sewer drainage","Set-Out & Alignment"
"07e00816-8d05-5e56-826f-6a2101c4f1fc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Sewer drainage","Materials type checked & correct"
"bcbcd32c-573e-5887-9264-6104511e25c8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Sewer drainage","Correct fittings"
"8f43661c-8a61-5cb9-975b-5210b27d09de","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Sewer drainage","Fittings & fixtures"
"8b31d902-a0f5-5011-b516-7fdb2e7ab933","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Sewer drainage","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"feeda679-0c16-46e2-9b57-942b027feb8b","","checklist-flat","not-started","Siphonic Systems","checklist-flat","FALSE","FALSE","Site QA","Inground","PP2","I-J","Siphonic"
"b0bad1d9-95eb-55f0-8742-1e7295d57dd4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Siphonic","Set-Out & Alignment"
"315bee34-27e5-5c1f-a73a-a1a1819ddf12","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Siphonic","Materials type checked & correct"
"56ebf274-d26c-53a0-92db-97e09ff5b187","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Siphonic","Structural penetrations completed & checked"
"1abd12b5-8b1c-5337-9d17-41e3c79f52c6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Siphonic","Correct fittings"
"9492c434-cb9c-5344-9dd4-00cfd885b0a8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Siphonic","Fittings & fixtures"
"b790fc00-5f5d-5be5-a847-2562b9694ef1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Siphonic","Fire collars installed"
"7a31b80a-1dcf-5bf4-83f2-656ea6149a88","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Siphonic","Fire penetration caulked"
"dc8e3d1b-b06a-5f04-be34-3a4669111187","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Siphonic","Insulation / lagging installed"
"48abc4b1-b15e-5e24-a226-f2c949524855","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Siphonic","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"19c0f41d-dad4-4599-b51f-45a7df3db5ea","","checklist-flat","work-in-progress","Fire Hydrant Service","checklist-flat","FALSE","FALSE","Site QA","Inground","PP2","I-J","Fire hydrant"
"7066bf30-7528-5954-9506-31c3d4414fba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Fire hydrant","Identification of Services"
"e1f11398-349e-56a0-b4b2-385c24439fcd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Fire hydrant","Set Out and Alignment"
"9551a18d-3829-5653-842d-21d186424f6b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Fire hydrant","Materials, Joint Type, Fixings and Fittings"
"8d73e893-fcbd-5046-b383-217a4ca1e9fe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Fire hydrant","Fire Collars Installed in Penetrations"
"187af030-053e-5e78-89fa-30447ab2c733","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Fire hydrant","Fire Penetrations Caulking & Sealed"
"068f4b54-325f-546d-953c-120e65410990","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Fire hydrant","Backfill Material"
"4abcc1e7-504b-54fe-80d7-36c31bc65382","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Fire hydrant","Compaction Test (Paved Areas)"
"25582c2a-6607-5471-af76-0f52fd2c0b8e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Fire hydrant","Landing valve installed correct height"
"9dc8eda4-b627-582d-b65c-cb1889128e47","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Fire hydrant","Storz cap and tag installed"
"a48393c6-1f04-5dbc-84e5-126e7ea88e1f","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Fire hydrant","Pressure Test"
"267b0273-f61a-4b53-b44b-72df9b524e23","","checklist-flat","work-in-progress","Cold Water","checklist-flat","FALSE","FALSE","Site QA","Inground","PP2","I-J","Potable water"
"f4c82b77-e327-5bd6-9d10-bca5ba613c34","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Potable water","Set-Out & Alignment"
"de162ecd-b7df-5a71-a363-09dfd2a80eef","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Potable water","Materials type checked & correct"
"f836941e-700d-50c6-8fce-b9aabbcaa31e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Potable water","Structural penetrations completed & checked"
"4575057a-4e5c-589e-a570-5ab25cf2982e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Potable water","Correct fittings"
"a4bb8344-9c75-540b-ae55-4597922681c7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Potable water","Fittings & fixtures"
"9726feb6-3a04-54fb-b733-5089ca272f9a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Potable water","Fire collars installed"
"992a5233-8673-558e-9ff7-92da62195fd7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Potable water","Fire penetration caulked"
"72061adf-fabe-5d43-8217-73f56f8c1e76","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Potable water","Pressure & Temperature testing completed"
"8bfd1191-6f84-5031-972b-c50fe856b742","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Potable water","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"59f251f9-4682-4e9c-ba69-6cd877bc25a4","","checklist-flat","not-started","Recycled Water","checklist-flat","FALSE","FALSE","Site QA","Inground","PP2","I-J","Rain water pressure"
"b3593671-65de-5b84-95a7-821f45f296bb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Rain water pressure","Set-Out & Alignment"
"bcd23d0f-9be7-5f4c-b7b0-09b1124d6b9c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Rain water pressure","Materials type checked & correct"
"c53ab0f3-2e1f-56b5-9980-2ee024f1c025","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Rain water pressure","Structural penetrations completed & checked"
"f4f180e3-b427-50e0-b790-9396b32d7a5f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Rain water pressure","Correct fittings"
"ebce7763-3a9b-594e-b66c-cb342174cdd8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Rain water pressure","Fittings & fixtures"
"88a4cacb-7ca0-5f0c-9b46-6ba9355bd11b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Rain water pressure","Fire collars installed"
"d762675e-8a89-572f-83cd-9305e2c9a4be","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Rain water pressure","Fire penetration caulked"
"7b4fe9be-295d-555f-ac42-bf80d5371d0a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP2","I-J","Rain water pressure","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"e4aa2cae-2845-4494-b554-229d5b3dd5a5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Ground Floor"
"ed0de9ce-0f8c-4e77-998d-1a1461f4a925","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Ground Floor","Warehouse 1"
"8ad1b57a-7698-42d7-aa81-2bfd546a244d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Ground Floor","Warehouse 1","GF"
"8ae2f6e5-cef1-44e2-a197-813e3826dbbe","","checklist-flat","not-started","Penetrations","checklist-flat","FALSE","FALSE","Site QA","Ground Floor","Warehouse 1","GF","Setout/penetrations"
"3a21906c-0085-5789-aa97-7594dccb8219","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Setout/penetrations","Set Out of Penetration Location"
"18d76149-6056-505f-8b07-f78204abf154","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Setout/penetrations","Approval of Location & Details"
"e7d61467-8a27-5f53-b779-b24a2bee0967","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Setout/penetrations","Non Fire Rated System"
"8a250f35-51ee-5157-b1ab-6ed3447d67c5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Setout/penetrations","Fire Collars Installed in Penetrations"
"b7d18e1c-c442-52d3-83f2-86ab47475dbd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Setout/penetrations","Fire Penetrations Caulking & Sealed"
"fe26ab87-88cc-5fbe-a182-7a6a84b24971","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Setout/penetrations","Seals, Flashing, Fillers, etc."
"2320e6ce-901f-5f02-8b21-e17061a284e8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Setout/penetrations","Installation of Penetration"
"91fdaec4-b71a-41b0-9cd1-e5d953e53c23","","checklist-flat","not-started","Rough In","checklist-flat","FALSE","FALSE","Site QA","Ground Floor","Warehouse 1","GF","Rough In"
"20a1d0c8-b7e6-5e6b-9c34-b6e71a28d205","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Rough In","Set Out and Alignment"
"9ef353e1-7e10-5790-9a3b-152deb6343a2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Rough In","Materials Type"
"69c67ab8-255e-57b6-b02c-161f763a025d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Rough In","Pipework pex"
"ee7ce9d7-ebc2-5346-b21e-d91193443597","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Rough In","Pipework pvc"
"cbfb391f-e12c-537a-b844-ec7ab842e555","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Ground Floor","Warehouse 1","GF","Rough In","Support and Fixings"
