"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"175233bd-89e7-4ae4-a461-f40b148d9775","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"8de7fbab-8428-4352-a0e0-ebc9575036c9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs"
"db312f5a-1666-48f4-9499-fc53ddb0baaa","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A"
"10d56fa3-6812-4e1b-809d-539c430f7737","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A","A1"
"7e441ac9-d613-469d-82b9-1dabb2105b3b","","checklist-flat","work-in-progress","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.01","AE-ITCX-32 - Electrical Commissioning"
"77111622-a2b4-44b1-9b72-98101f8bcf04","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"4c07ab2e-10e2-4035-8f85-b0bce23d3fc4","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.02"
"da5e15bb-f7fe-4b45-8619-18b6a0be3299","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.02","AE-ITCX-029 - Rough-In"
"77b8b7fa-2f0c-4d07-889a-e50849c3dc48","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.02","AE-ITCX-030 - Cut-Out Sheet"
"1727877a-2823-401f-aaa0-c5cc3a5a3173","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.02","AE-ITCX-31 - Fit-Off General"
"236ca1f4-293e-4bc2-aa3e-79f2eed0243c","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.02","AE-ITCX-018 - DB Fit Off Sheet"
"d66f5959-34e0-49e8-a9a8-c5c3e0f46d3b","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.02","AE-ITCX-006 - Distribution Board Visual Inspection"
"63431d0f-c90c-4402-8128-a0f36d764399","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.02","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"8f55a669-4474-4f04-a358-f8b3b8408ea7","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.02","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"b551780c-6767-4789-9126-9677ce92bee8","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.02","AE-ITCX-32 - Electrical Commissioning"
"8bc9a6bb-7710-4eda-80ea-6ab52bbbaa29","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.02","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"2e78ed60-4222-4251-a59a-28ff0a0f24b7","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.02"
"55000c77-1c8c-4a1f-8dc0-1e48cf6ada66","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.02","AE-ITCX-029 - Rough-In"
"105df14a-fc36-4400-860e-6ef4e42c6673","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.02","AE-ITCX-030 - Cut-Out Sheet"
"a23c290b-beed-44c9-b592-fac3341ef0e3","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.02","AE-ITCX-31 - Fit-Off General"
"f75861d8-ba98-4d39-9588-252bcf9ca77f","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.02","AE-ITCX-018 - DB Fit Off Sheet"
"a1fbd5b0-2989-4cca-8691-db55288c575e","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.02","AE-ITCX-006 - Distribution Board Visual Inspection"
"2a5b5d6e-5950-4eb8-9dc0-93735b38b797","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.02","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"cb6b4cd6-c287-47fb-8429-52522c6f813a","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.02","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"0d088611-1abe-419f-ba23-3e0408204a43","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.02","AE-ITCX-32 - Electrical Commissioning"
"710ad966-cdd3-4fa6-9737-3ca1e495de49","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.02","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"d43d453d-a62f-4d84-b7f7-9158ffd1d162","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.03"
"de48f45f-006d-4325-a0d3-20962fcd6156","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.03","AE-ITCX-029 - Rough-In"
"3a9fb657-4965-4f2e-b510-dbb9c73b115d","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.03","AE-ITCX-030 - Cut-Out Sheet"
"b7bb5093-9ef7-4170-96c7-23a03537ae16","","checklist-flat","pass","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.03","AE-ITCX-31 - Fit-Off General"
"cd76e2e1-e7ba-41a0-a127-0309aae9f44b","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.03","AE-ITCX-018 - DB Fit Off Sheet"
"c905b9e8-51da-49f4-8fdc-ba601b964707","","checklist-flat","pass","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.03","AE-ITCX-006 - Distribution Board Visual Inspection"
"a7f30c9a-715b-42c2-a3d5-da9101dead9f","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.03","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"69000926-7c35-4662-9a6f-9f09cda8900d","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.03","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"b344b34c-dfba-45bd-a26d-1ddecfc9bea3","","checklist-flat","pass","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.03","AE-ITCX-32 - Electrical Commissioning"
"d2d96a8e-1433-4670-b88f-334ace26d80c","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-A.03","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"2bd1d6e5-0b76-49da-b06e-b25de943d2a9","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.03"
"37187a5d-c842-4371-bf7b-6804cf6a54a8","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.03","AE-ITCX-029 - Rough-In"
"4bcb1ca4-2861-438a-a32a-7dabceeedacf","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.03","AE-ITCX-030 - Cut-Out Sheet"
"901685fc-b659-4d12-a338-2f6cc6ae261f","","checklist-flat","pass","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.03","AE-ITCX-31 - Fit-Off General"
"789e40d5-8586-45c0-be02-02ff7f08a50b","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.03","AE-ITCX-018 - DB Fit Off Sheet"
"b65ab066-da47-417c-9276-940f6a4eaab7","","checklist-flat","pass","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.03","AE-ITCX-006 - Distribution Board Visual Inspection"
"a840a7b0-f6c9-4a98-8d9a-17e865165e79","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.03","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"321658db-8331-44cc-ba0d-99091db9feed","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.03","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"2087dc88-3634-4496-9b9b-8bedb38bc780","","checklist-flat","pass","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.03","AE-ITCX-32 - Electrical Commissioning"
"759819c3-7551-42c4-8b39-549233c42d58","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-B.03","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"c94568d1-cd02-4604-afbb-fe245751a074","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS-1"
"5d1e59c6-f47c-48af-b2f0-0124d7aab5aa","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS-1","AE-ITCX-029 - Rough-In"
"06002c52-4a98-4a1d-a06b-0807e36f468d","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS-1","AE-ITCX-030 - Cut-Out Sheet"
"84d3768b-1462-4851-8763-c79cb069fb3f","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS-1","AE-ITCX-31 - Fit-Off General"
"852675d2-b80b-4181-a3cd-1c91c8909a56","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS-1","AE-ITCX-018 - DB Fit Off Sheet"
"40fc5f19-139c-4917-9fed-1598d8bb89a0","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS-1","AE-ITCX-006 - Distribution Board Visual Inspection"
"d107f282-a308-4e9b-a749-955805572bb4","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.01"
"66667735-1c1c-4d69-a7ab-fd27ac1c6e6d","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.01","AE-ITCX-029 - Rough-In"
"8a93ff55-597a-4f58-a4d8-578b7ed6bedf","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.01","AE-ITCX-030 - Cut-Out Sheet"
"4bc69f39-6e8e-40c0-9019-e50e407e4e46","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.01","AE-ITCX-31 - Fit-Off General"
"9afb46f1-9ecf-4759-9ce9-088fed180942","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.01","AE-ITCX-018 - DB Fit Off Sheet"
"ba67903a-2cd9-4a49-a570-4183c421532c","","checklist-flat","fail","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"fb167792-eff4-411a-a1be-119c71b9ebbf","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"2e3a5dda-cd5d-471e-87d7-13ab110b1c88","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"4c961149-26e2-4cc1-9577-45d40c72e754","","checklist-flat","work-in-progress","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.01","AE-ITCX-32 - Electrical Commissioning"
"d07367ba-7ee0-4ad7-816f-8b8206677f3f","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"f393fe77-a18f-4a35-a8a4-7fb4427249f9","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.02"
"ee6c4c1d-c4a6-4383-a1f5-14435100385f","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.02","AE-ITCX-029 - Rough-In"
"146f5e10-59e1-41b3-9db1-7a9af392b3e5","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.02","AE-ITCX-030 - Cut-Out Sheet"
"a78712be-efdb-4916-8bd4-33cedce73aea","","checklist-flat","pass","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.02","AE-ITCX-31 - Fit-Off General"
"eeec2b69-bf59-4f21-a604-ac6c5b523910","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.02","AE-ITCX-018 - DB Fit Off Sheet"
"ee42fc3f-67ff-4c89-bee7-849c3da29b8c","","checklist-flat","pass","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.02","AE-ITCX-006 - Distribution Board Visual Inspection"
"7a20a1ee-ad69-4122-8525-6fe34e207eb2","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.02","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"d03b9063-a00a-4a78-b1c6-bd02ee2a6b59","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.02","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"0780ad21-834a-429b-aa17-c8cedb6d454b","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.02","AE-ITCX-32 - Electrical Commissioning"
"e1536dc4-22c5-4a14-893b-5cd6cc2cd6d0","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-OT-U.02","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"3f963d38-c0dd-40b0-a02a-d3a2944e00ff","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-A.01"
"11e3bd89-7715-40e0-8270-0cafde51c1cd","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-A.01","AE-ITCX-029 - Rough-In"
"d815441e-1ea3-47c4-9b3f-6cb52b0c55c5","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-A.01","AE-ITCX-030 - Cut-Out Sheet"
"a4fdb7ff-1df4-424f-8755-bdee057ef631","","checklist-flat","work-in-progress","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-A.01","AE-ITCX-31 - Fit-Off General"
"e5dc7b06-9219-4701-b898-478633fda532","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-A.01","AE-ITCX-018 - DB Fit Off Sheet"
"58e9228b-d1a2-41bf-a5b5-6aab9e453e59","","checklist-flat","pass","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-A.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"cc0063a7-e3d4-4534-b240-1c20223d45b0","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-A.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"947fc7dd-16f0-4ae0-b66f-970fad46729c","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-A.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"9fe142a7-805e-4467-9f6e-5a692ae208be","","checklist-flat","work-in-progress","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-A.01","AE-ITCX-32 - Electrical Commissioning"
"2831fa90-a5ba-4242-8ef6-325326643b8c","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-A.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"63d38798-83f0-458c-8f86-38c3ffe74b76","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-B.01"
"89ee98bd-ba4d-44e6-b6a0-a13b4e99ed30","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-B.01","AE-ITCX-029 - Rough-In"
"af97f19c-6280-4cb3-826b-6416bf7a44dc","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-B.01","AE-ITCX-030 - Cut-Out Sheet"
"12bd7711-4d21-4188-9af9-5e6ff0fb55fe","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-B.01","AE-ITCX-31 - Fit-Off General"
"f559f6ce-6d86-4b70-a987-382bc04044e8","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-B.01","AE-ITCX-018 - DB Fit Off Sheet"
"6b7a7e84-5be2-4cdd-a767-2462bd033b2c","","checklist-flat","pass","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-CSSD-B.01","AE-ITCX-006 - Distribution Board Visual Inspection"
