"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"48b2cf9e-2b67-4519-9523-d50f38fedca6","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"61ac5ac0-930c-481c-a981-c71dc2e7d339","","work-in-progress","","folder","TRUE","FALSE","Site QA","Block A"
"6a6be177-ebcd-472b-ba68-843b525a0b10","","not-started","","folder","TRUE","FALSE","Site QA","Block A","Lot 01"
"f6f1f4a3-018e-4a8b-af86-af192e958526","","not-started","","folder","TRUE","FALSE","Site QA","Block A","Lot 01","Rough-in Plumbing Installation"
"2d2d188a-3399-4044-b5d1-6068fa40db53","","not-started","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Block A","Lot 01","Rough-in Plumbing Installation","Waste & Vent Installation"
"a3ca5ade-3d54-5d02-b80c-3fc1f2a3eecb","","not-started","","section","FALSE","FALSE","Site QA","Block A","Lot 01","Rough-in Plumbing Installation","Waste & Vent Installation","Details:"
"52d9cfb2-f4d5-5b52-89bf-d35dd46eb2d6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check operation & controls"
"15699cce-2d75-50ed-bf3b-89248772947e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check water temperatures are as specified"
"88410be9-a2be-593f-b9d3-3296a95ea198","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check electrical power is available"
"f0d27cef-2722-59af-9e05-14d2eafabc0b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check solar connecting pipework & fittings"
"c11e8a38-57f3-548b-8cbe-948393b4759f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check solar pump operation"
"00212747-fd4d-552d-b692-81bd4cc39198","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check solar panels & mounting brackets"
"b97aca40-c3c8-59fb-80f7-f6f66d89d256","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Must provide photo"
"5017a451-6388-4eac-b289-b64d635799a3","","not-started","","folder","TRUE","FALSE","Site QA","Block B","Lot 17","Testing"
"274964b3-b39c-4d16-9b72-543faae69d00","","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block B","Lot 17","Testing","Testing Water Pipework (Water Test)"
"ad963fde-c5dd-5fc4-af09-0cf39fb9598e","","not-started","","section","FALSE","FALSE","Site QA","Block B","Lot 17","Testing","Testing Water Pipework (Water Test)","Details:"
"0a06f6b9-cb7f-547d-97bc-5388daa41746","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Water Pipework (Water Test)","Details:","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4"
"1470e029-84bd-50d2-afda-00c47e6edfbc","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Water Pipework (Water Test)","Details:","Installation complies with current drawings & specifications"
"a62bb308-d001-51b5-ba45-556eedeac895","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Water Pipework (Water Test)","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"fef66361-f548-5842-97d5-c3f7e11482d9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Water Pipework (Water Test)","Details:","Check installation is clean and ready for testing"
"3e7a03d1-16ae-5655-99e6-3087720a7c8f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Water Pipework (Water Test)","Details:","Check all valves, mixers, meters, etc , in the test zone are rated for the test pressure required"
"8654a5fa-0981-5445-b6bd-92d841d00b7c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Water Pipework (Water Test)","Details:","Testing kit & equipment have current certification"
"2dcfefa6-a8bb-5dd9-b3d9-ebe320d24388","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Water Pipework (Water Test)","Details:","Apply test as per latest revision of AS/NZS-3500 Part 1 (Note: Start & Finish testing photos to be taken only within this Checkpoint)"
"508c18c9-3cf6-4842-b169-126727c54223","","not-started","a3957df4c7e2be2e68f136973838156d029c5d9e9142dba49870ed565cf27b67","checklist","FALSE","FALSE","Site QA","Block B","Lot 17","Testing","Testing Gas Service (Air Test)"
"ab39c6cb-5d39-56c0-b052-1f34c35897ec","","not-started","","section","FALSE","FALSE","Site QA","Block B","Lot 17","Testing","Testing Gas Service (Air Test)","Details:"
"94f83426-47e5-5939-8c66-7243e84b0f5e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Gas Service (Air Test)","Details:","Installation complies with latest revision of AS/NZS-5601"
"9e54828e-5840-5394-9ed6-9a4fa110e0f3","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Gas Service (Air Test)","Details:","Installation complies with current drawings & specifications"
"02d6a7b0-f096-5251-8822-0a8679293387","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Gas Service (Air Test)","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"af8bbf5c-0a88-5ff2-a6f4-62ccc6bf893f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Gas Service (Air Test)","Details:","Testing kit & equipment have current certification"
"030e133e-3c59-5f4f-8023-2d7ac9270c5c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Testing","Testing Gas Service (Air Test)","Details:","Apply test as per latest revision of AS/NZS-5601 (Note: Start & Finish testing photos to be taken only within this Checkpoint)"
"3dc62d56-38de-45fd-9131-5e089aa52331","","not-started","","folder","TRUE","FALSE","Site QA","Block B","Lot 17","Commissioning"
"478aa8af-91e5-4c7b-8ab9-2f97a8f7858c","","not-started","9c13593819d91d9f51eae26e5e84251fbec2d43fdb30b0a585eabe1606d736f8","checklist","FALSE","FALSE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group"
"dc610b66-00f8-55fe-865a-33371343b84d","","not-started","","section","FALSE","FALSE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:"
"2148d9ba-70e5-503c-a069-abbd047cb9ec","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)"
"72e14e00-6a6c-5779-ad18-036305c391c1","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Installation complies with current drawings & specifications"
"e8ad562f-aefa-5dfb-b009-86c07c2e908e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"27badb47-3b15-514e-a9eb-62a90c730ba4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check for any damage, leaks or missing components"
"80c327ff-ee64-5b9f-8bc4-8aace14d91e9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check level & alignment of all fixtures"
"6220dc44-6395-55c4-8e99-934227545501","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check all fixtures, seats & covers are securely fastened"
"11c6f58b-b888-5870-a09a-8a02f801742c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check all valves are fully open"
"132b1d2e-ba6b-5f86-aeac-31579c86e447","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check all flexible connections are not twisted or kinked"
"64a51112-1ac9-5462-8037-91b575ff81ec","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check for water for cross connections"
"148f01bf-9c7a-55ef-8683-3553d528afb3","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check fixture wastes & connections"
"24161ad6-b80c-5597-9ad0-9af97d668ed5","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check pipework & all traps are clear of debris"
"571115b4-9311-59b1-9cb3-0ac6ad951aa6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check AAV is installed to correct height"
"79fac169-ec77-54d3-bdbd-b47ba87942c8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check future connection water valves are securely capped"
"dae6c5ff-8ae2-5d25-9b59-ec8b398c0820","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check TV do not exceed 50°C"
"6236e0d0-57be-503a-80c0-a7ee3eab9802","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check TMV do not exceed 45°C"
"c4e0f202-f8a7-5d5c-b0b8-1a6ac90f41cf","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check dishwasher function"
"40d9cb17-20de-5cf6-b84f-34c75f3b3297","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check gas valves & regulators"
"c0d1a14a-31f5-5966-b600-c37b93e88555","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check all gas burner functions"
"a8d18c47-6101-57fa-ada0-474fe92efd11","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check balcony hose tap"
"4516451b-2ad7-5c40-be57-d44a43444f58","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check balcony floor grate & downpipe"
"843cf62e-7b19-5f90-9c75-e1147d393f57","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Check all fixtures & tapware are operating as specified"
"66c4cb74-38ce-59a7-b609-0c4b4d7b7bff","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 17","Commissioning","Commission Fixture Group","Details:","Confirm area has been left clean"
"b0bee502-4756-47e8-9a06-b39963728efe","","work-in-progress","","folder","TRUE","FALSE","Site QA","Block B","Lot 18"
"91aad5f4-e34f-4413-84b5-ce1607488909","","pass","","folder","TRUE","FALSE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation"
"c3d6a60c-a039-44d3-bfd5-e2288a1c7f3d","","pass","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation"
"af1333cf-2170-56c5-93da-d0602754b021","","pass","","section","FALSE","FALSE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:"
"69a32679-0620-5a4f-ac0b-d5eb5f0c2b84","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints"
"4bbd71ec-05ec-5f33-b7c9-0b2592f12354","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 (Note: Installation photos to be taken only within this Checkpoint)"
"72649f5e-180b-596d-8869-ea93ac769fd8","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Installation complies with current drawings & specifications"
"4d3483a8-5c02-53d9-a1ff-e8293f58e4fe","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"1e1d32a3-1b80-5c5a-bbfe-5426b4cd594c","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check for damage & leaks"
"130cca41-4912-5b98-bdef-58a4c21deebd","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check materials & joining methods"
"5c045bed-2283-5b7a-8f22-8d85a2855008","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check alignments & levels"
"0a96cd61-2055-5b81-9920-2e1c52fbd1ad","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check pipe clips, hangers & fixings (correct size, spacing & separation)"
"8a67ec94-d1d3-5d72-ba5a-a14c88801c25","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check expansion joints and anchor points"
"3b6996f6-f371-567c-a8a3-22027fac86bc","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check in-wall fixture mounting brackets & concealed cisterns (if specified)"
"cb3b6560-0cd8-5a43-ba3a-9755570c5bf7","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check in-wall waste pipes & vents"
"95f26aed-57dd-5484-9c9a-4069d21d69a2","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check inspection openings"
"5d1b3095-75d0-5155-bfd2-b372df81e2a4","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check pipework & traps are clear of debris"
"159f6f83-ebca-5ba7-b0ac-7cf44a9b8038","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check open ends are sealed"
"71292069-792d-54a4-b202-1be43d306b7a","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check acoustic insulation (if specified)"
"38a40e72-1ae5-51d0-b496-7aac9289294a","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check pipe labelling"
"e4716e01-cf9a-5288-b896-771fa9df5182","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check floor/wall penetration fire proofing"
"32ba99af-325b-5e38-8bc4-c0465342d056","","pass","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check vents are run to atmosphere and weather proofing is complete"
"4cf83dc1-4d0c-4519-8644-60a303d49337","","pass","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"67ece815-a7ce-5882-8c19-01122bf4f6fc","","pass","","section","FALSE","FALSE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)","Details:"
"be48fa19-b0e5-5f7b-ba05-79d725e39342","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Block B","Lot 18","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)","Details:","Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints"
