"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"05b6b7d1-bd37-4557-9677-3c01b3f63e59","","folder-normal","not-started","","step","TRUE","FALSE","Basement"
"3f910a05-31a3-4bee-b656-ef72e84d7de4","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1"
"e837b3d9-858c-43d6-9d4b-917846159191","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01"
"1e96ab6a-686f-482c-9f42-2574a030fb18","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA"
"fdffae52-cfbe-4fbc-8389-390ae54fc6af","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA","Outside Air Duct"
"daa41a1b-b463-5ee2-a1ff-31734d4b9c03","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA","Outside Air Duct","First Fix QA"
"c61e25b7-c7fd-54d3-bc81-53e3be73d634","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.05","CRL-ITR-001 - Mechanical Duct","Fit Off QA"
"ee5b7427-249c-5726-8d83-52c11010f778","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.05","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"b9862486-4d8e-58b1-a0ce-5b8480b6e11b","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.05","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Restrained correctly"
"f34212d8-4637-5470-93ac-0585cb476b30","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.05","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"1089da53-b2fa-490c-a424-f929227b35e5","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06"
"0dfce789-1055-4bd2-8238-1e77afbe6682","","checklist-sectioned","not-started","CRL-ITR-004 - Fans","checklist","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans"
"ee351659-5ac3-52dd-8e2a-97c0f14b76f8","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans","Fans"
"f1bd19e1-e9bf-53ec-a807-e494ad4839cc","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans","Fans","Correct Equipment / plant installed"
"96f69906-ed93-5793-b00b-95b07f3b7708","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans","Fans","Correct mountings / springs installed"
"51e346c8-bbf8-54f2-821c-aad0e565a341","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans","Fans","U/S of Fan heights correct as per Workshop Drawings."
"2eadedf7-13be-5e0d-b2ea-733230ba093f","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans","Fans","Correct Attenuator installed"
"766aa34a-b776-5275-b82f-1f0db84ad612","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans","Fans","Seismic Bracing Installed"
"30b05bde-4420-578d-afe1-62c2f99777f0","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans","Fans","Label to be installed"
"e70f0cf3-860a-51dc-8266-4d930b72a131","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans","E4M QA"
"e9f7708e-d323-5803-a0d4-73cf5dbfae49","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans","E4M QA","Electrical Isolators installed in correct location"
"8aab128e-c1ac-5487-b17e-67897a3f27ea","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans","E4M QA","Units Terminated"
"cc0b4742-8204-53d5-9e6d-444c83069b10","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-004 - Fans","E4M QA","Units Tested and Running"
"d1e11d8a-7a0a-4717-bb3f-cecfdd67e292","","checklist-sectioned","not-started","CRL-ITR-001 - Mechanical Duct","checklist","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct"
"caad0e62-48e3-569c-936b-4fd2b5935404","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","First Fix QA"
"5a2b55d1-31bf-5372-a76a-8b6b29b2b428","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"e9139a47-ad7d-5e50-b733-b3af7fff9803","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"e0ce56d4-73f0-5c8b-af59-ac2be9834916","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","First Fix QA","Duct Hangers (is spacing correct, installed level , rods trimmed back etc)"
"8c503dfe-5e76-5f43-b6be-ba223f5eccbc","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"9f393bf6-1edb-5be4-b206-296b39709bf5","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","First Fix QA","Orientation of VCD/MVCD and equipment to be installed correct way"
"d93b3314-5abb-5924-9879-e6b7b2e8deca","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","First Fix QA","Access Panels to be installed as per drawing"
"f96f7d6d-41b7-5409-9d70-9ee68ec5fd85","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","First Fix QA","Filter Box installed"
"a5231cea-8dbb-5846-9488-11f7fbbe5f93","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","Second Fix QA"
"dd8a9549-0f88-5a05-bcc7-74027db58809","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","Second Fix QA","All volume control dampers set fully open."
"c9b15898-d173-59bf-a0d5-4028bcec1364","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"45ac555d-afaa-5622-b0d3-fc21b62b1cab","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","Second Fix QA","Flexibles installed and supported correctly"
"b87d6c87-9924-5a94-8d44-3811643fa7e6","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","Fit Off QA"
"c4b47b93-08f2-552b-9b91-778f2628fd28","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"38212366-b918-5ce1-867b-42f77d6ac982","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Restrained correctly"
"9181903e-40c9-5d96-9473-5e4f9b438f02","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.06","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"19f60f70-2e44-4d2e-aae3-a71a1006c510","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07"
"b1718520-7ae2-4dda-8001-c24f4574e665","","checklist-sectioned","not-started","CRL-ITR-004 - Fans","checklist","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans"
"ae7ee12e-d013-5689-af0f-693ab224e56f","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans","Fans"
"b920ac65-6eee-5681-86ee-1a09acaaab86","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans","Fans","Correct Equipment / plant installed"
"d7bacecc-b449-54c1-8d60-5668f39d7b7d","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans","Fans","Correct mountings / springs installed"
"faf19e1d-4d82-50c1-a6e5-bf69888073f5","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans","Fans","U/S of Fan heights correct as per Workshop Drawings."
"7dc42ec6-0fd9-58aa-a7d7-a386e00c944e","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans","Fans","Correct Attenuator installed"
"1ad8cd52-536f-5bde-a9bf-cd5442b852d8","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans","Fans","Seismic Bracing Installed"
"3df501fb-f88e-5770-9014-54c53799c00a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans","Fans","Label to be installed"
"fcea1736-95c5-5721-8f36-28a46e806055","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans","E4M QA"
"027f58f0-1ab8-5393-b6ed-cd211e7d98cb","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans","E4M QA","Electrical Isolators installed in correct location"
"c604c879-6d65-5bb1-a32f-46bc66603d60","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans","E4M QA","Units Terminated"
"0d484818-6c39-589b-ae24-af138cf9dee1","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-004 - Fans","E4M QA","Units Tested and Running"
"aa4c62c0-248e-4704-85fb-dbd04b918566","","checklist-sectioned","not-started","CRL-ITR-001 - Mechanical Duct","checklist","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct"
"8bed6e22-70f6-543c-9526-282bc8ad4878","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","First Fix QA"
"3482d050-a3fb-5d7e-8d09-8cf92bdaaf97","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"0eb12f4c-6c66-5557-a822-61661031e47f","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"59461b56-2ac8-517d-b2ea-e6aab2255093","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","First Fix QA","Duct Hangers (is spacing correct, installed level , rods trimmed back etc)"
"6dcc5fe2-86fb-5745-a214-3f5d47a51b11","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"9f86d2f8-7070-5d20-a06d-008282884846","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","First Fix QA","Orientation of VCD/MVCD and equipment to be installed correct way"
"54becdef-5023-5da2-9dec-d3e9f3c1cd0e","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","First Fix QA","Access Panels to be installed as per drawing"
"8c6ee890-bec3-5b9a-adbe-324ac39e669e","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","First Fix QA","Filter Box installed"
"d5f6950f-7432-5cb6-8039-9e54fdc27528","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","Second Fix QA"
"0df3b8d9-7181-5183-8759-52754fc5f1ea","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","Second Fix QA","All volume control dampers set fully open."
"564d8a6e-8e8f-59a0-b481-60dade749482","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"48d51efc-b287-594c-9655-21e80e394b09","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","Second Fix QA","Flexibles installed and supported correctly"
"58a4235a-c481-5589-b18b-b6e97b15c46a","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","Fit Off QA"
"1bdbf07f-a7a1-5add-b720-0f642b63ba55","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"7b2c8ad0-ad18-5743-8ed1-a2a02457e53b","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Restrained correctly"
"b1767189-c83b-5671-be13-d31d443eaa17","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Plant","EAF-B-02.07","CRL-ITR-001 - Mechanical Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"94ee869c-6fa5-4499-ae32-157a6ad21b06","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Tank"
"2c8e0022-7378-4953-8487-359cf21d23fb","","checklist-sectioned","not-started","CRL-ITR-001 - Mechanical Duct","checklist","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Tank","EAF-B-02.05"
"fa189966-8ac8-5503-9fe5-6837a1568cef","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Tank","EAF-B-02.05","First Fix QA"
"e89da138-c428-5306-b5f1-9a520d4e7b23","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Tank","EAF-B-02.05","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"9c68fbf8-2c43-5248-9edc-fce232b0716e","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Tank","EAF-B-02.05","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"506fb618-2e48-5c4d-b0bd-6cacc668c0d3","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Tank","EAF-B-02.05","First Fix QA","Duct Hangers (is spacing correct, installed level , rods trimmed back etc)"
"62bb2ec9-284d-5935-b8ce-9e152a11e65b","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 2 - Workshop","MD9533-DP-B-02-02","LB2 South East Zone","Sprinkler Tank","EAF-B-02.05","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
