"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8599c4b3-c860-4b72-888e-37488d0ab913","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"591fe72c-4725-5800-abe1-7d66cc1f8501","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"9d2d6742-1f40-4aee-b8b7-28a045f59fa2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"91d920b2-45e6-4b6e-aa74-393baf02e3cf","","checklist-sectioned","work-in-progress","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE","Precast Manufacture","weld plate details"
"9f4c1c4c-9558-5cfa-9c59-48fe66f34ab8","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details"
"e4dfa416-0fad-5a10-abd4-14c15a247bbd","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details","Edge Detail"
"66441a8f-5eab-51f4-90fe-b1fe81ad56c9","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details","Bar Projections"
"70851c5c-2104-593f-84f9-97da8a4afd12","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details","Cast in items"
"6fecd6c2-cd67-4084-9963-c5db6d0f3255","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 25"
"90c75b9c-8e22-4dd5-bd65-148a5704c77f","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 25","Panel -1"
"c6803a99-7956-5c76-9783-7c02a36e7eca","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 25","Panel -1","Pre-Pour Check"
"9d5cff6f-471a-5061-9e1f-d62fc3429822","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -36","Post Pour Check","Cast in items"
"d93130ba-5458-5910-a9c5-958df7591ccf","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -36","Stripping and Stacking"
"a488aab1-1b64-56fd-aa74-57dd1c48cd1b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -36","Stripping and Stacking","Stripping & Stacking"
"70f2c80e-f92f-48b1-ac72-e0a736bb70d1","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 26 - 50","Panel -37"
"26e66f8c-27d2-593f-80bd-6633e1c3f66f","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Pre-Pour Check"
"92b3881c-b504-5da6-ba9c-f674a10419e4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Pre-Pour Check","Dimensions"
"e38f7e16-3140-51c5-8640-1064299c7c53","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Pre-Pour Check","Mould Clean"
"728072e5-b00b-5e3e-a4ad-8cfa176bd15e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Pre-Pour Check","Mould Oiled"
"b10cae29-d248-5da7-b2c8-0be8e2c5c34f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Pre-Pour Check","Mould - Workmanship"
"cf8033ad-a39d-50f0-97f0-87ae017799e7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Pre-Pour Check","Reinforcing"
"2a830ba9-ad45-5784-b9c7-4b52f674dc98","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Pre-Pour Check","Cast In Items"
"3d33e6fd-469b-50b6-a7f5-ff6c9e26902a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Pre-Pour Check","Marker Position and No."
"551251d8-87d1-5e40-b20f-bc14a1ae1b99","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Pre-Pour Check","Make mould to Green Status"
"840e7cdc-1c78-5546-a2b5-83e3e996aeee","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Concrete Works"
"39b4e010-bcd9-54bb-9a7d-b431435a1ca3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Concrete Works","Concrete Works Details"
"a86d67b7-d37d-51d4-894a-e875010218a6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Concrete Works","Wilco Sample Taken"
"d27458f3-fa4e-5e65-a237-f88be01dfeed","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Concrete Works","Bridgeman Sample Taken"
"c85f3a97-8b13-5f37-917d-24902b15655d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Concrete Works","Supervisor Approval"
"eb287aaa-a0cb-5d5a-8fd7-d2dc2345c6fd","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Post Pour Check"
"356fdb1f-2503-5b72-ab59-366f8d35cb92","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Post Pour Check","Edge Detail"
"012a79e9-483c-5b1e-8cf9-f0a5d28c8cd4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Post Pour Check","Bar Projections"
"a9f38e9c-d4e2-5aa7-b1f3-190d7c323265","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Post Pour Check","Cast in items"
"2801a8e2-e245-51d1-8c11-aaf3aeca23d5","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Stripping and Stacking"
"b0ca65e3-9cae-5278-98db-bd6992c823ba","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -37","Stripping and Stacking","Stripping & Stacking"
"3fdd32d1-9c8d-4603-8549-52447d4993b5","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 26 - 50","Panel -38"
"b64a4db6-9fd8-5961-8c42-3aec6c2e6aa5","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Pre-Pour Check"
"61294287-f0a9-50b1-a484-e9292485ea8b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Pre-Pour Check","Dimensions"
"c79f05ff-15cd-5bb2-a69f-69bb7c0eef94","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Pre-Pour Check","Mould Clean"
"572cba78-23ea-58f0-850d-c9cb27f7c7cb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Pre-Pour Check","Mould Oiled"
"56e5eacd-dcf7-5451-80a6-d4e19c90eff0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Pre-Pour Check","Mould - Workmanship"
"b364f087-9020-57a6-90d4-cb79d6b7bd84","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Pre-Pour Check","Reinforcing"
"012dc612-2119-556e-9668-6cbc77306f09","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Pre-Pour Check","Cast In Items"
"a8442572-1907-5d33-8f04-9fd6bdc5dcbd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Pre-Pour Check","Marker Position and No."
"c8a3a8a7-78ef-5fe4-890b-c8ae4699fcad","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Pre-Pour Check","Make mould to Green Status"
"f4428b35-256b-51ae-801f-b3c86b060d01","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Concrete Works"
"decf1252-9ada-5216-aa68-fdbe4eff0694","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Concrete Works","Concrete Works Details"
"3b550a2b-a2ff-5d1c-9d82-39adbc66cd3d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Concrete Works","Wilco Sample Taken"
"7e971644-e82d-59c5-8bdf-378422b7ee33","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Concrete Works","Bridgeman Sample Taken"
"e9a98182-882c-528e-a385-dddfd1578998","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Concrete Works","Supervisor Approval"
"7b23ed86-8289-580e-88fe-3be834a57b1c","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Post Pour Check"
"4004961c-754f-5d65-baf2-eb87b60d9698","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Post Pour Check","Edge Detail"
"17df1282-a487-5005-9b66-e346b0f4c480","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Post Pour Check","Bar Projections"
"46daa138-b1d8-568a-99d2-f6ff8a648778","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Post Pour Check","Cast in items"
"fd8682f9-521f-5619-a457-a8dff02c4fa2","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Stripping and Stacking"
"d7fa85f3-61e3-5bd8-8e10-c115933bf4e8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -38","Stripping and Stacking","Stripping & Stacking"
"26fe51b4-ee5d-43b1-af4e-96b1c047a7c3","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 26 - 50","Panel -39"
"1e97d55d-ba30-50f4-9999-e9e8f3db1e51","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Pre-Pour Check"
"90e6007d-a3f7-5f0b-8ede-f94d39d8c1e1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Pre-Pour Check","Dimensions"
"6119f9f0-fafc-5527-95f8-be083cccf9d4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Pre-Pour Check","Mould Clean"
"4e6d919d-269d-5341-b8a7-a3ef2b65ec1f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Pre-Pour Check","Mould Oiled"
"72118f39-8c93-5048-a39b-aa97d5beb56a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Pre-Pour Check","Mould - Workmanship"
"cf6fbd24-6e16-5293-b47f-2648334e1203","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Pre-Pour Check","Reinforcing"
"6d7c330f-c2ee-57bb-a98c-b66289fad306","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Pre-Pour Check","Cast In Items"
"5aa4fcde-3fce-5b04-9c15-01d1bdb1f3fd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Pre-Pour Check","Marker Position and No."
"62a7616e-f845-50d0-8b8f-d0b37d5c3664","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Pre-Pour Check","Make mould to Green Status"
"cad84182-e355-5e6d-941a-f79c73da388e","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Concrete Works"
"7350964b-59e3-513e-a9ea-65d6b88a96b2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Concrete Works","Concrete Works Details"
"5b4a1a79-f771-5c0b-999c-cb1ea0b74f1c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Concrete Works","Wilco Sample Taken"
"2096a03e-3c44-5b0b-af55-2a5bb753f564","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Concrete Works","Bridgeman Sample Taken"
"1045a739-7ab8-5605-8caa-cf10fd21ffc8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Concrete Works","Supervisor Approval"
"2382eb90-ea0e-5470-8f73-47ec69d29808","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Post Pour Check"
"ea926436-3678-5421-8113-59f30518181b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Post Pour Check","Edge Detail"
"e00e7b76-880f-5257-aef8-b632efbd1d39","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Post Pour Check","Bar Projections"
"ed6b529d-51cb-562a-a535-30321c56c236","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Post Pour Check","Cast in items"
"c53d784a-dccc-578f-894f-e1fd3121bb05","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Stripping and Stacking"
"b8ca2a0b-ca67-5463-823d-b4fcd67a0500","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -39","Stripping and Stacking","Stripping & Stacking"
"577e3b13-b65a-4922-9842-7a200b0695c3","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 26 - 50","Panel -40"
"36ff493a-22f9-5f15-9456-78ab02e78727","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Pre-Pour Check"
"081845b2-78b8-50b4-9843-d272afcc0871","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Pre-Pour Check","Dimensions"
"e99f8826-73f1-5793-ae09-68e7c5e9d64c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Pre-Pour Check","Mould Clean"
"2282ac68-9796-5349-a962-954da0ad3927","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Pre-Pour Check","Mould Oiled"
"928c7111-ac0b-5795-96fa-723f8b321ee4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Pre-Pour Check","Mould - Workmanship"
"bcb18737-47d4-5223-8319-f41c0722bfd6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Pre-Pour Check","Reinforcing"
"443b599d-0f42-57ef-9fb7-2d4531fd2bbf","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Pre-Pour Check","Cast In Items"
"d272ef4c-de26-54d4-ba87-d6d3cb5e4e8e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Pre-Pour Check","Marker Position and No."
"19af3c94-db1c-59b1-99c3-f8e177d102dc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Pre-Pour Check","Make mould to Green Status"
"82357497-2920-5e3e-b762-c753d04930d6","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Concrete Works"
"595b920e-f10d-516d-a433-8a9149fc9d84","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Concrete Works","Concrete Works Details"
"127c7c39-807c-5f83-a804-a7dd80f364d1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Concrete Works","Wilco Sample Taken"
"0db04082-1aa8-5150-85ee-9f8aabfd552d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Concrete Works","Bridgeman Sample Taken"
"06850ba3-8cf1-56d3-8c60-039ccfe7a40a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Concrete Works","Supervisor Approval"
"ba410ec3-8e30-5cd7-864a-1460ae26d6a1","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Post Pour Check"
"8cc712e8-fcd1-5310-85aa-833019a9de13","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Post Pour Check","Edge Detail"
"a7524541-4192-5b58-9009-16dc93ba9e97","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Post Pour Check","Bar Projections"
"833f2932-6f90-57cf-8c49-4d1e027bbd56","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Post Pour Check","Cast in items"
"9f6e06d3-190a-58ec-89c7-93668439a24e","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Stripping and Stacking"
"b63505c3-3da8-5546-9c98-809a49669f51","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -40","Stripping and Stacking","Stripping & Stacking"
"c5212a5a-7568-4bcf-af86-a1cc1dc605f6","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 26 - 50","Panel -41"
"0625a4a6-cd66-5aca-b368-aa4455a86c7f","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Pre-Pour Check"
"fad6e7ec-d708-54f3-90cb-417c43c7b895","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Pre-Pour Check","Dimensions"
"80353f6c-6b67-5622-80f4-557a9a17f98a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Pre-Pour Check","Mould Clean"
"95463987-fb3c-5dd2-833b-b27c18d7456f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Pre-Pour Check","Mould Oiled"
"d8b51dfc-eaaf-5986-baa6-b4178563c125","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Pre-Pour Check","Mould - Workmanship"
"65ec93f5-b834-5e84-ace0-17ba6867c3df","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Pre-Pour Check","Reinforcing"
"1c4b17c9-9699-5ae6-b932-dae7db4a51e2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Pre-Pour Check","Cast In Items"
"e3031d1e-1ddd-53d5-9416-f6b321c60185","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Pre-Pour Check","Marker Position and No."
"7cd06cec-1e2e-5b42-ab97-6ad4853e0ebb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Pre-Pour Check","Make mould to Green Status"
"ca28970b-9e2b-5b3e-8e49-ccdeb9bb2c93","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Concrete Works"
"f228dac2-2e0b-5791-988e-08e0c18f7a9a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Concrete Works","Concrete Works Details"
"b5086b36-8346-5697-b116-1e9184a836ff","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Concrete Works","Wilco Sample Taken"
"569c8421-ddd1-5a93-bb27-4c7d84951fb9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Concrete Works","Bridgeman Sample Taken"
"a40ee686-1804-56e9-8f3d-e479e32ba1c0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Concrete Works","Supervisor Approval"
"32209bfe-e1db-5b8a-875c-5d12176236d3","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Post Pour Check"
"b556456a-fd64-5b87-b597-0d9638f7275f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Post Pour Check","Edge Detail"
"b874eff3-2b95-5a0b-9abe-a70f62449792","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Post Pour Check","Bar Projections"
"0e3d1f41-36ce-5bcc-a5af-5d5a0fbfc96d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Post Pour Check","Cast in items"
"5a803b80-e831-5587-a1f8-1215858a799b","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Stripping and Stacking"
"975af440-9dee-5aa2-9d7b-b45bfef6e818","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -41","Stripping and Stacking","Stripping & Stacking"
"adac133b-e836-4a9e-956b-2d2b09673d36","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 26 - 50","Panel -42"
"2255e7f9-1952-5e35-9ffc-75aff013f8bd","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -42","Pre-Pour Check"
"30da6966-5fdc-5184-b717-5b67010520d9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -42","Pre-Pour Check","Dimensions"
"aa265034-e9d9-5dce-84ff-8a44b4856429","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -42","Pre-Pour Check","Mould Clean"
