"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9cb8348d-88b4-4a60-bbb7-7b1b47838c5a","","checklist-flat","not-started","Pre-commencement Checklist","checklist-flat","FALSE","FALSE","Pre-Commencement Checks"
"334f52e1-c2ff-4f14-bb96-e4876073a65c","","checkpoint-status","not-started","Pre-commencement Checklist:05e8bc87-74fa-4dfc-9b7d-c9df2ee18ff0","","FALSE","FALSE","Pre-Commencement Checks","Quality Management Plan Completed, Agreed and Attached"
"bbc3c402-be2a-49f6-9f51-6282fa6cbdfb","","checkpoint-status","not-started","Pre-commencement Checklist:63846bd2-69d0-44b2-958d-0fb4f269ef3f","","FALSE","FALSE","Pre-Commencement Checks","Inspection & Test Plan Completed, Agreed & Attached"
"458e0881-6b94-4f16-a021-fec553de4abc","","checkpoint-status","not-started","Pre-commencement Checklist:a9d7356a-66ff-4124-9ec1-15908b033a95","","FALSE","FALSE","Pre-Commencement Checks","Relevant Breakdown & Checklist Setup on Conqa & Reviewed by Main Contractor"
"2628597e-306f-4f5e-ac53-18d347c5834e","","checkpoint-status","not-started","Pre-commencement Checklist:e9b74007-9810-4850-9176-707ce3919fd5","","FALSE","FALSE","Pre-Commencement Checks","Conqa Setup & Project Team Trained & Given Access"
"be7efbc2-8e57-441b-9e36-c79b7c4e410a","","checkpoint-status","not-started","Pre-commencement Checklist:22e00068-f669-4869-929d-5667472ca392","","FALSE","FALSE","Pre-Commencement Checks","Review Access Granted to Main Contractor & Relevant Parties"
"12f15359-df46-4a4a-9bfd-18bd38866fa3","","checkpoint-status","not-started","Pre-commencement Checklist:ee60efdf-eec7-42cb-bae3-0fb162188e9e","","FALSE","FALSE","Pre-Commencement Checks","Matrix/Insight Setup (if required)"
"0d48d478-545e-46ca-be22-a8d4b5134e3e","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA - Building B01"
"99677cbe-9e1a-4c39-af9c-dd9933140435","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout"
"9bfc41ca-bba3-41c2-9967-be608acb5ece","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level"
"2916f4b7-b1a4-49db-9758-2fa97b876d1e","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2"
"d87d4f2d-299c-4432-85c3-e511fee972a8","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2","Apartments"
"2ed8b2b7-f6d6-459f-8ea5-9acf59e1883b","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2","Apartments","G064"
"c8b3a9b8-aa59-549f-9bef-125c27871faa","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 2","Apartments","2069","Inspections completed and issued to Foreman"
"262813ac-5e28-5519-a2e1-a27573f086b8","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 2","Apartments","2069","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"56e912fd-337c-4915-8e87-d720d54cd929","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Level 2","Area 3"
"6caf6583-287c-48bb-b8b7-99862a836017","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments"
"03f77654-ef67-439f-a001-a5e2ea6c8793","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2074"
"19c0de4f-7772-57b9-bd79-4d3a8680a124","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2074","Wiring on the floor completed correctly"
"06ff38ba-c9c0-5b84-ad7c-217bd64695d8","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2074","Self levelling coverage completed and acceptable"
"37714c21-aaa0-5164-8fb4-1d8476144ff0","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2074","Underfloor heating completed - specified level of finish achieved"
"4d320975-b784-53e9-bfd5-d0a70d5d6e1f","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2074","Inspections completed and issued to Foreman"
"494b3d35-d451-57b6-989b-bf43dc982e7b","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2074","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"0175ecd0-ba20-490d-a495-8ce906a75e30","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2075"
"b84c59eb-77ab-57a6-a625-e66a7481fe64","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2075","Wiring on the floor completed correctly"
"2970ab9e-9eab-5c31-a1ff-22b570c1d561","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2075","Self levelling coverage completed and acceptable"
"554f98c8-d34d-5afc-8a00-b9c7f7e8d68a","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2075","Underfloor heating completed - specified level of finish achieved"
"4940e63d-9d89-5b1c-a921-dba359fe7b98","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2075","Inspections completed and issued to Foreman"
"e841613d-bdda-57dd-a30a-af68736a338c","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2075","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"31d8deeb-0c2c-4133-b20e-0bab83302806","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2076"
"34ed64db-5231-5f9e-9569-12b49f635314","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2076","Wiring on the floor completed correctly"
"b1d9afa0-9a32-53c8-9f25-85790418da73","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2076","Self levelling coverage completed and acceptable"
"ca44470a-9dfc-5337-800d-e7809242444d","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2076","Underfloor heating completed - specified level of finish achieved"
"6067191f-685e-5e68-875d-fb0915e36a56","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2076","Inspections completed and issued to Foreman"
"78f6fff1-2979-55b9-8e05-3968fe78c659","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2076","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"4142b252-6607-480d-89df-f70981c3846a","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2077"
"60dee9d2-3fbf-565f-9248-ccb9a1a22b20","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2077","Wiring on the floor completed correctly"
"9306ec03-c330-5361-ac54-4b75e778a26c","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2077","Self levelling coverage completed and acceptable"
"8e4751f2-9e2a-55d8-8037-336ab86aba36","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2077","Underfloor heating completed - specified level of finish achieved"
"1e6cea19-0176-5ef2-a683-540ed763ca31","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2077","Inspections completed and issued to Foreman"
"ba3bfb50-2641-51cb-80b1-4c53f23a49d5","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2077","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"858fc420-13a4-4de8-83e3-7e0cf4718bbc","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2078"
"d2189170-5558-5325-9b49-650934148085","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2078","Wiring on the floor completed correctly"
"641d4fdd-ab19-586e-a115-4dbca2743f96","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2078","Self levelling coverage completed and acceptable"
"141d47f6-dfde-54e3-8d10-ceba7127bbdf","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2078","Underfloor heating completed - specified level of finish achieved"
"7831dfa8-65bb-576e-a741-c14a2c70d1c8","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2078","Inspections completed and issued to Foreman"
"de5aa129-4cc5-5424-8329-a7b85210d3f9","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2078","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"b2f26c3e-f3e9-488d-b471-19650de78e9b","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2079"
"621c9e07-0329-55e1-ad27-3f7858901237","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2079","Wiring on the floor completed correctly"
"de503e59-6101-5943-94b9-c679f41d85a7","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2079","Self levelling coverage completed and acceptable"
"b0f34fe6-79c3-5093-bd62-0958b4e992cf","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2079","Underfloor heating completed - specified level of finish achieved"
"897e3eb4-1195-580d-97b5-0027be668295","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2079","Inspections completed and issued to Foreman"
"3e566258-41e5-5365-84b6-8b96e34e383b","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2079","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"11a43b46-b2ae-4661-a486-270b43e7858e","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2080"
"b1e78926-1f3e-5b4a-a904-d8fe6abf8894","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2080","Wiring on the floor completed correctly"
"6edf6c51-69e5-5a33-8ecb-ff9d356ae6cf","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2080","Self levelling coverage completed and acceptable"
"4ee774c3-1c55-51dd-8ebc-5513aad46787","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2080","Underfloor heating completed - specified level of finish achieved"
"09234c26-0ca0-5ef1-89ae-4f2910ceea08","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2080","Inspections completed and issued to Foreman"
"5043cbca-fae3-5f3f-8638-eb02096d46a4","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2080","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"00cf133b-c87a-4722-8eb4-286259a622d1","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2081"
"c61f408f-6df1-5eb1-91a5-d4dbd2efa86f","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2081","Wiring on the floor completed correctly"
"f60af530-a978-52cf-9953-183761d24432","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2081","Self levelling coverage completed and acceptable"
"3e1a8267-0d9a-588f-88c2-55defdcc04ed","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2081","Underfloor heating completed - specified level of finish achieved"
"4d1a519e-f149-5709-95e0-b60c9509f6c6","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2081","Inspections completed and issued to Foreman"
"5dee875e-8a2e-5a99-b28c-ffece5563dc5","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2081","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"08d07133-a59e-4801-a43c-b1f740fd2888","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2082"
"0c5d1b9c-71d2-5071-9205-8b59172b97d4","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2082","Wiring on the floor completed correctly"
"62275e82-1aa6-552f-a4bd-b9e0634f376e","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2082","Self levelling coverage completed and acceptable"
"bbeae2ca-8f2f-5748-9719-b1338124f319","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2082","Underfloor heating completed - specified level of finish achieved"
"520c2a8e-99bc-570f-b694-91660eb1462f","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2082","Inspections completed and issued to Foreman"
"27f4c489-7a05-5c44-ab1f-c7a7a67fd05b","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2082","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"93339284-b6d8-462c-94cd-dfda9857d91b","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2083"
"07638596-055b-553c-acea-998e3636498f","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2083","Wiring on the floor completed correctly"
"c67fe1e1-edc2-56c9-8ace-093b057a1b06","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2083","Self levelling coverage completed and acceptable"
"cd480aa1-e13f-5d4f-96c3-c184f983ca12","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2083","Underfloor heating completed - specified level of finish achieved"
"b5874808-9430-5615-9b87-ffdc9f52e402","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2083","Inspections completed and issued to Foreman"
"1223b036-e923-5519-9fae-c6fafc739282","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2083","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"28207516-cb7f-4c26-8749-d11804f2fcd2","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2084"
"7aba46a3-e855-5832-b22e-988dd99d9a99","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2084","Wiring on the floor completed correctly"
"fe2af8e7-2645-5955-8ba6-cb6357709800","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2084","Self levelling coverage completed and acceptable"
"6e71f35a-34df-5369-af5d-0d0431b0e34d","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2084","Underfloor heating completed - specified level of finish achieved"
"193b13c0-bcd5-5a26-a2b8-dbfbde03ad0b","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2084","Inspections completed and issued to Foreman"
"7f924c28-bcff-5326-8c76-e352694eb489","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2084","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"21f1afc5-e2f3-48b2-95d6-430b1fbba526","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2085"
"18ec63be-984b-5508-aedf-f8f89bc69c7c","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2085","Wiring on the floor completed correctly"
"92bfdf8c-4d1a-5f40-bdf4-a8c1ca0e31cc","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2085","Self levelling coverage completed and acceptable"
"6f8a19ac-435e-56a1-bd34-f5a4431816e9","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2085","Underfloor heating completed - specified level of finish achieved"
"78eb048c-4aae-5890-af8c-950cd9ab2e1e","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2085","Inspections completed and issued to Foreman"
"c47c8f77-0096-5235-b4f5-ebde4c584fd6","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2085","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"f33199da-4b3d-4cef-86ac-a640d94de402","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2086"
"41f4310a-4b6b-554b-a087-81d8866daed2","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 2","Area 3","Apartments","2086","Wiring on the floor completed correctly"
