"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"214d6b83-bdcd-4c13-9d0f-4a7fcc19746f","folder-normal has incorrect meta.stepType folder-progress","folder-normal","work-in-progress","","step","FALSE","FALSE","B04 Fitout"
"f812e80d-ee4e-4559-ab17-c0b567bc032d","folder-normal has incorrect meta.stepType folder-progress","folder-normal","work-in-progress","","step","FALSE","FALSE","B04 Fitout","Level 1"
"c92acc2b-5ed1-459c-9ff6-c3557cdb51dd","","checklist-sectioned","pass","Level 1 Residential Areas","checklist","FALSE","FALSE","B04 Fitout","Level 1","Residential Areas"
"70a84a8c-012d-4951-958c-8e94378343f3","","checkpoint-group","pass","Level 1 Residential Areas:3b6f196d-198a-4199-9761-9671e2144911","","FALSE","FALSE","B04 Fitout","Level 1","Residential Areas","Apartment A88"
"a281db4f-8522-453b-8747-41005ade7a89","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:0d1dd85e-4407-4771-bfe4-b642f33a9f13:4385674b-c868-445f-a4c3-c9f27f473322","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Lobby S0-02","Area floor level acceptable"
"2a905bdd-ccb0-40e7-b25f-9ce2aa47377d","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:0d1dd85e-4407-4771-bfe4-b642f33a9f13:c5cdd6ff-9b06-4bd5-bc68-e0c2df7c2c13","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Lobby S0-02","Wiring on the floor completed (photos attached)"
"6d040315-e75d-4749-bcd0-b44955a51157","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:0d1dd85e-4407-4771-bfe4-b642f33a9f13:e2627569-6629-45c8-ba85-0c244eec4498","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Lobby S0-02","Self leveling coverage completed"
"6c16a92e-6ce0-4294-b5b9-5f2ca33b5ef0","","holdpoint","not-started","Level 2 Corridors & Lobbies:0d1dd85e-4407-4771-bfe4-b642f33a9f13:e2627569-6629-45c8-ba85-0c244eec4498:64bcb5a8-b871-4fc1-bade-a34c3f468923","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Lobby S0-02","Raise Remedial/ Main Contractor Signoff"
"a0dd6554-cb2c-415c-b32f-b9c26ec22c57","","checkpoint-group","not-started","Level 2 Corridors & Lobbies:1adf64d5-6564-44af-8d89-53a21eeb5bdc","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area A, Part 1"
"47afe968-5d64-4e11-8796-2b7645238206","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:1adf64d5-6564-44af-8d89-53a21eeb5bdc:848fcecb-3f5f-46cd-ad47-cd899a0a8049","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area A, Part 1","Area floor level acceptable"
"c4809e1a-d76f-4cab-a959-c0fa8cf7279e","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:1adf64d5-6564-44af-8d89-53a21eeb5bdc:570b2403-33c3-4a34-87dc-a188fb6fbec5","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area A, Part 1","Wiring on the floor completed (photos attached)"
"3e9ffd6f-6214-41dc-99c6-22fc905e0b4b","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:1adf64d5-6564-44af-8d89-53a21eeb5bdc:dc2b64ff-5a4f-459f-9ed5-a2528fa1372a","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area A, Part 1","Self leveling coverage completed"
"df9dc704-76db-49c1-86d3-9cbc53400894","","holdpoint","not-started","Level 2 Corridors & Lobbies:1adf64d5-6564-44af-8d89-53a21eeb5bdc:dc2b64ff-5a4f-459f-9ed5-a2528fa1372a:807c2a1f-b54b-406e-9bbb-fff9abb70bf4","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area A, Part 1","Raise Remedial/ Main Contractor Signoff"
"79858496-c99e-4218-b85a-8f150ebfe0fc","","checkpoint-group","not-started","Level 2 Corridors & Lobbies:533f04a5-c8bf-4c84-ab18-7a6b7c41aacc","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area A, Part 2"
"e60e7747-c79a-48cd-b16c-0bcfd6ef8cf1","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:533f04a5-c8bf-4c84-ab18-7a6b7c41aacc:e3146720-b0b3-4180-8213-e50adfa6d603","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area A, Part 2","Area floor level acceptable"
"7362aaf1-1d66-423a-ac23-730977b94ffd","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:533f04a5-c8bf-4c84-ab18-7a6b7c41aacc:60a85458-d35f-4b67-beb8-42e60489648f","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area A, Part 2","Wiring on the floor completed (photos attached)"
"71258b40-4617-430f-a141-66fb1610326e","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:533f04a5-c8bf-4c84-ab18-7a6b7c41aacc:96ecd83c-bc98-42d8-9104-ca17acc1db31","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area A, Part 2","Self leveling coverage completed"
"a7fe6580-c7ad-444b-8e43-7cbbc24b9b29","","holdpoint","not-started","Level 2 Corridors & Lobbies:533f04a5-c8bf-4c84-ab18-7a6b7c41aacc:96ecd83c-bc98-42d8-9104-ca17acc1db31:ce8e885e-7227-43d4-8685-e8b436153b74","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area A, Part 2","Raise Remedial/ Main Contractor Signoff"
"8a2fe0de-5524-4cf4-90ed-608992142c33","","checkpoint-group","not-started","Level 2 Corridors & Lobbies:e82c8f74-247e-4c35-a262-8225a6a7c129","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area B"
"f995bb10-54b0-4701-8aee-d0fd673dfdc0","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:e82c8f74-247e-4c35-a262-8225a6a7c129:a3693dd8-da0c-4986-a62b-01b2c527f287","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area B","Area floor level acceptable"
"f1e2c48c-1299-4b8e-a899-2092eb72df62","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:e82c8f74-247e-4c35-a262-8225a6a7c129:7ef3b81b-a09f-4230-9bb1-89a7ba3b928c","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area B","Wiring on the floor completed (photos attached)"
"ac31e58b-43b6-4a5c-b4c6-157d3e07e317","","checkpoint-status","not-started","Level 2 Corridors & Lobbies:e82c8f74-247e-4c35-a262-8225a6a7c129:cf861d8f-252a-440e-8248-ce643c34711b","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area B","Self leveling coverage completed"
"82771c98-3a22-40b3-80da-8693c73e2704","","holdpoint","not-started","Level 2 Corridors & Lobbies:e82c8f74-247e-4c35-a262-8225a6a7c129:cf861d8f-252a-440e-8248-ce643c34711b:a5547618-32d8-44c4-8ce5-58cb06228a9c","","FALSE","FALSE","B04 Fitout","Level 2","Corridors & Lobbies","Corridor - Area B","Raise Remedial/ Main Contractor Signoff"
"27002c80-3439-4bc7-9db7-f11a2a79b22e","folder-normal has incorrect meta.stepType folder-progress","folder-normal","work-in-progress","","step","FALSE","FALSE","B04 Fitout","Level 3"
"5495fef9-5319-483e-85cc-6cdf6c6c32c8","","checklist-sectioned","work-in-progress","Level 3 Residential Areas","checklist","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas"
"ccd78f6b-358f-47a2-a939-89469cc96f74","","checkpoint-group","pass","Level 3 Residential Areas:216726f5-b7ef-4b2d-b20f-0126c924c556","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C88"
"ef8e44a4-8981-489d-88ed-5702a917e341","","checkpoint-status","pass","Level 3 Residential Areas:216726f5-b7ef-4b2d-b20f-0126c924c556:729067cf-b813-4f05-b99f-527ca021462a","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C88","Area floor level acceptable"
"598b4333-69d9-4607-bad0-856ca1a5baec","","checkpoint-status","pass","Level 3 Residential Areas:216726f5-b7ef-4b2d-b20f-0126c924c556:e09db1b3-6ef8-46f0-9cac-1ea9398426b9","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C88","Wiring on the floor completed (photos attached)"
"578426ee-ba70-4968-bf23-88908babbebb","","checkpoint-status","pass","Level 3 Residential Areas:216726f5-b7ef-4b2d-b20f-0126c924c556:01464392-94e5-454a-94dc-4684c60b977d","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C88","Self leveling coverage completed"
"0023121a-5102-41b9-9d30-b34a5d23a0c7","","holdpoint","pass","Level 3 Residential Areas:216726f5-b7ef-4b2d-b20f-0126c924c556:01464392-94e5-454a-94dc-4684c60b977d:2fb4c027-b49c-4dba-9236-5288bd9a6fb5","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C88","Raise Remedial/ Main Contractor Signoff"
"2cc68fed-b8d7-4cfc-a743-9592ea1e7bf2","","checkpoint-group","pass","Level 3 Residential Areas:631fb1a4-9276-4a37-87ad-ea3e09526ac1","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C89"
"0d927b07-556c-4f0d-b2b0-6b373f4172a8","","checkpoint-status","pass","Level 3 Residential Areas:631fb1a4-9276-4a37-87ad-ea3e09526ac1:ce5ea73f-495e-43d9-b792-cb0b701d993c","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C89","Area floor level acceptable"
"50d5a3ab-488c-4937-86e3-2dc85b984cb5","","checkpoint-status","pass","Level 3 Residential Areas:631fb1a4-9276-4a37-87ad-ea3e09526ac1:214b0084-d9dc-499f-a30c-707dc6ab715e","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C89","Wiring on the floor completed (photos attached)"
"7ec7f9de-d74d-42ec-b392-4a6e7d486bb5","","checkpoint-status","pass","Level 3 Residential Areas:631fb1a4-9276-4a37-87ad-ea3e09526ac1:4649c673-da8f-4d1a-93bf-f579a7dbf61a","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C89","Self leveling coverage completed"
"64ea0299-ebe0-465b-a3a1-a808154615d1","","holdpoint","pass","Level 3 Residential Areas:631fb1a4-9276-4a37-87ad-ea3e09526ac1:4649c673-da8f-4d1a-93bf-f579a7dbf61a:af1409dc-2264-437e-be22-7d4ae1473fc2","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C89","Raise Remedial/ Main Contractor Signoff"
"5c175195-1df9-42a4-8dd9-a9e7a61d54fe","","checkpoint-group","pass","Level 3 Residential Areas:cf9b08af-417a-4b43-95f4-07860a0501b9","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C90"
"cb126712-b4f1-4a2b-9901-e3e0c3120ccc","","checkpoint-status","pass","Level 3 Residential Areas:cf9b08af-417a-4b43-95f4-07860a0501b9:ffb44b8e-c485-4579-ad5a-d642198db71b","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C90","Area floor level acceptable"
"a91d17e3-a86f-4c41-adb5-2a1983c9ea19","","checkpoint-status","pass","Level 3 Residential Areas:cf9b08af-417a-4b43-95f4-07860a0501b9:2be9a3eb-992b-45b4-9779-ce9e2fc15fa6","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C90","Wiring on the floor completed (photos attached)"
"dd9c791f-c9e3-400a-9774-4a27e7092c30","","checkpoint-status","pass","Level 3 Residential Areas:cf9b08af-417a-4b43-95f4-07860a0501b9:57dff3fe-c63c-473b-924e-9152b416bd38","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C90","Self leveling coverage completed"
"ad5e03d4-b3ba-4645-b5a3-679770bee7bb","","holdpoint","pass","Level 3 Residential Areas:cf9b08af-417a-4b43-95f4-07860a0501b9:57dff3fe-c63c-473b-924e-9152b416bd38:5ecf80b6-09ec-41b1-9fdc-70604dcc8040","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C90","Raise Remedial/ Main Contractor Signoff"
"742c0443-b58f-4bac-bd8f-a7efca17a9b6","","checkpoint-group","pass","Level 3 Residential Areas:8c39b666-0177-4492-a11d-fe046b92b1ff","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C91"
"83d1bd3e-b976-4668-b21e-fe1aef0f72fb","","checkpoint-status","pass","Level 3 Residential Areas:8c39b666-0177-4492-a11d-fe046b92b1ff:68893a2e-b2a0-4561-8f76-dd8f7c8289ef","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C91","Area floor level acceptable"
"7589a930-9847-490b-a084-59f8e3b11c50","","checkpoint-status","pass","Level 3 Residential Areas:8c39b666-0177-4492-a11d-fe046b92b1ff:9e55091e-309f-4bb3-95d3-f48ec8d0d627","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C91","Wiring on the floor completed (photos attached)"
"86dc4d98-271f-4363-8ace-59b5273deb11","","checkpoint-status","pass","Level 3 Residential Areas:8c39b666-0177-4492-a11d-fe046b92b1ff:749b688d-fa43-459f-a295-edc8e1dcae47","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C91","Self leveling coverage completed"
"ef9f998d-dac4-43ea-8aad-525802f17de7","","holdpoint","pass","Level 3 Residential Areas:8c39b666-0177-4492-a11d-fe046b92b1ff:749b688d-fa43-459f-a295-edc8e1dcae47:4bca4ab7-3441-49fb-a87f-f59c2d13eb32","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C91","Raise Remedial/ Main Contractor Signoff"
"b41cb00d-9c75-4a62-9412-a8f0f887da48","","checkpoint-group","pass","Level 3 Residential Areas:5c009887-1aca-45c6-af0e-f72ab941fb42","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C92"
"26a18d40-da5d-48f3-a36b-08f2cedc8f76","","checkpoint-status","pass","Level 3 Residential Areas:5c009887-1aca-45c6-af0e-f72ab941fb42:9c823418-7aae-4fe6-8b5b-8a3dd4444708","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C92","Area floor level acceptable"
"78478bf5-1051-4681-b777-4909da1e3472","","checkpoint-status","pass","Level 3 Residential Areas:5c009887-1aca-45c6-af0e-f72ab941fb42:14af4fa0-a848-4911-a0f0-3c007aba502e","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C92","Wiring on the floor completed (photos attached)"
"a3bca578-5aff-4b2f-ae0d-7b54490319f1","","checkpoint-status","pass","Level 3 Residential Areas:5c009887-1aca-45c6-af0e-f72ab941fb42:e5069472-6fcb-447e-b33e-e89a61b29fd3","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C92","Self leveling coverage completed"
"2e02c147-b053-44aa-9ef9-3106c5d37c15","","holdpoint","pass","Level 3 Residential Areas:5c009887-1aca-45c6-af0e-f72ab941fb42:e5069472-6fcb-447e-b33e-e89a61b29fd3:ba2b3b40-3729-47ea-9983-5444486574a6","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C92","Raise Remedial/ Main Contractor Signoff"
"3317d2e2-717e-48da-9187-de4203b9b45b","","checkpoint-group","pass","Level 3 Residential Areas:77479dd8-6834-4f57-b429-6bb78c04906d","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C93"
"09c9fb7d-370d-4992-986f-eb5a66748931","","checkpoint-status","pass","Level 3 Residential Areas:77479dd8-6834-4f57-b429-6bb78c04906d:73bdf0f6-6eba-4973-b866-b45ee14dfe22","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C93","Area floor level acceptable"
"4da89841-c42b-4396-bf23-f81a20904a17","","checkpoint-status","pass","Level 3 Residential Areas:77479dd8-6834-4f57-b429-6bb78c04906d:a3a8470a-9e71-4af3-a015-6034aacf95a9","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C93","Wiring on the floor completed (photos attached)"
"969808b5-2f0c-438a-9ff8-1359110282cd","","checkpoint-status","pass","Level 3 Residential Areas:77479dd8-6834-4f57-b429-6bb78c04906d:89a925e7-eb53-4823-a121-f5f46535839b","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C93","Self leveling coverage completed"
"1f0fc53f-39d2-4983-852b-79034e01f863","","holdpoint","pass","Level 3 Residential Areas:77479dd8-6834-4f57-b429-6bb78c04906d:89a925e7-eb53-4823-a121-f5f46535839b:9be8ff21-fc98-4b8c-ab00-76369e3dc9e7","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C93","Raise Remedial/ Main Contractor Signoff"
"019fa06e-1577-4707-9d6f-df35c87a39d8","","checkpoint-group","pass","Level 3 Residential Areas:5d78f432-ae02-4c4c-ab0e-a34acacfd9af","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C94"
"55ade0a0-2ade-4808-8261-69b8eacfd4d2","","checkpoint-status","pass","Level 3 Residential Areas:5d78f432-ae02-4c4c-ab0e-a34acacfd9af:4b854ed1-f573-464e-9ea8-df83760c16f8","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C94","Area floor level acceptable"
"7adaa478-23ca-4a29-a81a-4f5601f4b6f8","","checkpoint-status","pass","Level 3 Residential Areas:5d78f432-ae02-4c4c-ab0e-a34acacfd9af:f1ce4c86-c724-4336-84e4-3901af1a055b","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C94","Wiring on the floor completed (photos attached)"
"27898c5b-374d-4f52-a94e-f4705554c7fa","","checkpoint-status","pass","Level 3 Residential Areas:5d78f432-ae02-4c4c-ab0e-a34acacfd9af:5cc9e24a-da25-429e-8180-b98a310bffc8","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C94","Self leveling coverage completed"
"50156008-2dc4-44d6-883e-d5847bab9b85","","holdpoint","pass","Level 3 Residential Areas:5d78f432-ae02-4c4c-ab0e-a34acacfd9af:5cc9e24a-da25-429e-8180-b98a310bffc8:68293fcb-e7b2-4438-b340-a534b278c250","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C94","Raise Remedial/ Main Contractor Signoff"
"840d609e-023f-4d6c-804f-630f2005333f","","checkpoint-group","pass","Level 3 Residential Areas:37f4218a-c29f-4a2e-b078-64f9148e76a9","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C95"
"be7a64ec-9bdf-470b-b7e5-eb09e32b7881","","checkpoint-status","pass","Level 3 Residential Areas:37f4218a-c29f-4a2e-b078-64f9148e76a9:bded5d1b-89df-405f-a148-aaf55a21f70a","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C95","Area floor level acceptable"
"d4eddb3b-dde4-4b42-9dd6-90467419faae","","checkpoint-status","pass","Level 3 Residential Areas:37f4218a-c29f-4a2e-b078-64f9148e76a9:a8366ca7-cd78-463d-9541-735107d9264b","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C95","Wiring on the floor completed (photos attached)"
"73f89d99-d914-4c0e-82a5-f99b7d9f7c24","","checkpoint-status","pass","Level 3 Residential Areas:37f4218a-c29f-4a2e-b078-64f9148e76a9:a92173af-35ef-472e-bbb1-21133b849342","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C95","Self leveling coverage completed"
"d2ff56d4-2b76-4890-a631-c8b5a5c86735","","holdpoint","pass","Level 3 Residential Areas:37f4218a-c29f-4a2e-b078-64f9148e76a9:a92173af-35ef-472e-bbb1-21133b849342:368e0876-b663-4421-bbfa-b0de0cacf66d","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C95","Raise Remedial/ Main Contractor Signoff"
"542ea6ae-cde8-4ade-9fa2-1b4fcb8247f6","","checkpoint-group","pass","Level 3 Residential Areas:236baee0-2c92-4afe-84b5-5567b27417cd","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C96"
"b28afdd3-c8ea-42d8-935c-2e2888d8dcac","","checkpoint-status","pass","Level 3 Residential Areas:236baee0-2c92-4afe-84b5-5567b27417cd:ee588c1d-24a9-4f6d-814a-d555f7a2fb01","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C96","Area floor level acceptable"
"d8b59623-1292-41a8-80f3-4e0384d6842c","","checkpoint-status","pass","Level 3 Residential Areas:236baee0-2c92-4afe-84b5-5567b27417cd:3a36d024-05a0-4d61-9b06-c593f4126e0d","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C96","Wiring on the floor completed (photos attached)"
"e4e238d9-a473-4a9e-acd2-517913017bad","","checkpoint-status","pass","Level 3 Residential Areas:236baee0-2c92-4afe-84b5-5567b27417cd:09e67b89-9077-4d64-9258-17ce3dad64bd","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C96","Self leveling coverage completed"
"b673f830-12e0-4e47-a3fc-71b0e627fb49","","holdpoint","pass","Level 3 Residential Areas:236baee0-2c92-4afe-84b5-5567b27417cd:09e67b89-9077-4d64-9258-17ce3dad64bd:826a07aa-8caf-45f9-b83d-fab212fc85c0","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C96","Raise Remedial/ Main Contractor Signoff"
"e970454a-8c35-4737-87c0-8fcee00fa878","","checkpoint-group","pass","Level 3 Residential Areas:a28efabd-e7d7-4414-b180-2f0450fec810","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C97"
"12bf6338-4104-4171-a8c4-5a412d55cb5c","","checkpoint-status","pass","Level 3 Residential Areas:a28efabd-e7d7-4414-b180-2f0450fec810:662223c3-39dc-4021-93d7-6c9629d745aa","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C97","Area floor level acceptable"
"806aea8e-453a-4be2-a104-a0a23fef33f6","","checkpoint-status","pass","Level 3 Residential Areas:a28efabd-e7d7-4414-b180-2f0450fec810:13a030f2-5f44-45d6-a646-18eb1a886b18","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C97","Wiring on the floor completed (photos attached)"
"8c6923e3-88ef-49d0-b5aa-effb948982b8","","checkpoint-status","pass","Level 3 Residential Areas:a28efabd-e7d7-4414-b180-2f0450fec810:7f820f19-bc27-487c-8f95-df0f2d195daf","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C97","Self leveling coverage completed"
"6fea2803-26da-4742-a24d-ee9eb1067441","","holdpoint","pass","Level 3 Residential Areas:a28efabd-e7d7-4414-b180-2f0450fec810:7f820f19-bc27-487c-8f95-df0f2d195daf:00d000ac-26b5-428b-b521-07557248a2e0","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C97","Raise Remedial/ Main Contractor Signoff"
"275de33d-0e14-433c-b92c-878c9dc2969f","","checkpoint-group","pass","Level 3 Residential Areas:4cbae6e8-0963-4539-8f1a-b21368a6c5e2","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C98"
"1309e6e2-9d2e-40fa-a88b-e007b6f05c16","","checkpoint-status","pass","Level 3 Residential Areas:4cbae6e8-0963-4539-8f1a-b21368a6c5e2:d1db0d6c-fe5b-40c1-913e-1fb9dd69574f","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C98","Area floor level acceptable"
"0c4bbb0d-a30c-483a-a069-9f03030ea85f","","checkpoint-status","pass","Level 3 Residential Areas:4cbae6e8-0963-4539-8f1a-b21368a6c5e2:93d5907b-872a-40a1-99ca-a54ce562d56f","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C98","Wiring on the floor completed (photos attached)"
"148478c4-ba4e-4c71-8c7b-7b7d2398d426","","checkpoint-status","pass","Level 3 Residential Areas:4cbae6e8-0963-4539-8f1a-b21368a6c5e2:3e46a586-e898-4ca4-a94d-2a3f8bc6b091","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C98","Self leveling coverage completed"
"71d3be05-3984-450e-bc50-ce7cca6c82bb","","holdpoint","pass","Level 3 Residential Areas:4cbae6e8-0963-4539-8f1a-b21368a6c5e2:3e46a586-e898-4ca4-a94d-2a3f8bc6b091:3421df6f-2f71-4c17-b05b-2be51386bfe8","","FALSE","FALSE","B04 Fitout","Level 3","Residential Areas","Apartment C98","Raise Remedial/ Main Contractor Signoff"
