"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b60c4645-5d93-480c-af02-f8dd14a47037","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"5d2d9831-7207-462c-8886-0bb0cf01be16","","folder-progress","work-in-progress","","checklist","FALSE","FALSE","QA","B01A"
"d9c50cdc-8595-4c19-abc0-f9efbce9da90","","checklist-sectioned","pass","zSYS - B01A - Level 5","checklist","FALSE","FALSE","QA","B01A","Level 5"
"575f0bbc-7e22-419e-b7c0-7c6bfddd311b","","checkpoint-group","pass","zSYS - B01A - Level 5:b27c844d-748a-4473-8198-d0b952a4a71a","","FALSE","FALSE","QA","B01A","Level 5","ALS 562 - Bathroom"
"74e362db-e7d2-4db5-bf48-234cfbf9359f","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec","","FALSE","FALSE","QA","B03C","Level 1","A31","Bathroom","Self leveling coverage completed"
"cb778428-76b9-4f6f-82f6-e75ff7810a36","","holdpoint","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec:220627a8-e26e-4839-bf2d-c32a03789dfe","","FALSE","FALSE","QA","B03C","Level 1","A31","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"5be8c967-529c-4548-a7f6-99cfae494421","","checkpoint-group","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5","","FALSE","FALSE","QA","B03C","Level 1","A31","Ensuite"
"51378381-a854-44af-af67-24cec2152e6c","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:8d7c8b3f-b219-4c86-89ea-84706d08727f","","FALSE","FALSE","QA","B03C","Level 1","A31","Ensuite","Area floor level acceptable"
"09f1b8d5-0a55-4ee4-b0b8-81fc261f76ae","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:2c6555fb-9fee-4ddf-9609-e5f464d52874","","FALSE","FALSE","QA","B03C","Level 1","A31","Ensuite","Wiring on the floor completed (photos attached)"
"52a88848-4475-4962-9613-5b32e2184d4d","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215","","FALSE","FALSE","QA","B03C","Level 1","A31","Ensuite","Self leveling coverage completed"
"b9820e66-dc7f-4d32-812c-fbf75829cd46","","holdpoint","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215:754b4812-1a07-4b97-9542-0207c53598e2","","FALSE","FALSE","QA","B03C","Level 1","A31","Ensuite","Raise Remedial/ Main Contractor Sign Off"
"ff394296-064c-4f3b-8e0f-71a074d7b57d","","folder-progress","pass","","checklist","TRUE","FALSE","QA","B03C","Level 2"
"d5964aeb-d3bf-4ff1-a223-e26fc4c35aea","","checklist-sectioned","pass","zSYS - B03C QA","checklist","TRUE","FALSE","QA","B03C","Level 2","B28"
"de5489d5-877c-454f-a798-697c61af081f","","checkpoint-group","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c","","FALSE","FALSE","QA","B03C","Level 2","B28","Bathroom"
"6077c6a0-2b19-4c69-b114-3d34b11ca71d","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:7d645cf9-adcd-4f5a-bf6c-6425f9e641de","","FALSE","FALSE","QA","B03C","Level 2","B28","Bathroom","Area floor level acceptable"
"688893db-1346-42c8-bd22-d474b7b45fb5","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:200da0ef-abf8-4163-9928-49deb188bc5e","","FALSE","FALSE","QA","B03C","Level 2","B28","Bathroom","Wiring on the floor completed (photos attached)"
"75ebea9c-3ba4-4740-a60c-043cc3c82e77","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040","","FALSE","FALSE","QA","B03C","Level 2","B28","Bathroom","Self leveling coverage completed"
"6e92f916-bc50-4af5-aea8-f653598f4ff9","","holdpoint","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040:ab8f45d2-7572-45c7-b7af-21c02fdc82c0","","FALSE","FALSE","QA","B03C","Level 2","B28","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"37140a00-2e47-49a8-be5a-fd733457a830","","checklist-sectioned","pass","zSYS - B03C QA","checklist","TRUE","FALSE","QA","B03C","Level 2","B29"
"d1b22fd0-0f29-4b1a-9312-4a6f1ab5394b","","checkpoint-group","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c","","FALSE","FALSE","QA","B03C","Level 2","B29","Bathroom"
"a2808993-7c9f-48c7-a0ea-7a20ac87dbca","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:7d645cf9-adcd-4f5a-bf6c-6425f9e641de","","FALSE","FALSE","QA","B03C","Level 2","B29","Bathroom","Area floor level acceptable"
"9a5aca2c-e27b-45f7-ba71-9702918a5809","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:200da0ef-abf8-4163-9928-49deb188bc5e","","FALSE","FALSE","QA","B03C","Level 2","B29","Bathroom","Wiring on the floor completed (photos attached)"
"03e7d6ef-e2f6-4098-9509-aa11cc109766","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040","","FALSE","FALSE","QA","B03C","Level 2","B29","Bathroom","Self leveling coverage completed"
"ebff027b-7aa3-47f8-818e-ad9710631acf","","holdpoint","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040:ab8f45d2-7572-45c7-b7af-21c02fdc82c0","","FALSE","FALSE","QA","B03C","Level 2","B29","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"baeb2d12-e065-43ff-9413-785c4a36c879","","checklist-sectioned","pass","zSYS - B03C - Level 1 - A31","checklist","TRUE","FALSE","QA","B03C","Level 2","B30"
"6df6fe7c-2769-423f-86a3-21bd44c23a0c","","checkpoint-group","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce","","FALSE","FALSE","QA","B03C","Level 2","B30","Bathroom"
"f5c933e2-dcf9-4d3c-a1a4-b2545f342652","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:2771c8d9-5107-44af-ba2d-c8a7010deb6b","","FALSE","FALSE","QA","B03C","Level 2","B30","Bathroom","Area floor level acceptable"
"71e87727-5026-4040-abd9-0a1c801e6613","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:b296c100-06b7-4b5b-b154-0deb63e7be51","","FALSE","FALSE","QA","B03C","Level 2","B30","Bathroom","Wiring on the floor completed (photos attached)"
"a1ea614a-7538-46be-8550-7951f1bb4f2b","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec","","FALSE","FALSE","QA","B03C","Level 2","B30","Bathroom","Self leveling coverage completed"
"42883141-afc0-47d1-82e8-55531c6eae9c","","holdpoint","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec:220627a8-e26e-4839-bf2d-c32a03789dfe","","FALSE","FALSE","QA","B03C","Level 2","B30","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"0ed75ee5-8c1b-4aa3-9456-55b7948c1c34","","checkpoint-group","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5","","FALSE","FALSE","QA","B03C","Level 2","B30","Ensuite"
"81e5fbcd-c53e-4ef4-a7d2-e0f9dcd1e08e","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:8d7c8b3f-b219-4c86-89ea-84706d08727f","","FALSE","FALSE","QA","B03C","Level 2","B30","Ensuite","Area floor level acceptable"
"80f84b17-1ac1-48b1-b1e0-d1732a79cfc4","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:2c6555fb-9fee-4ddf-9609-e5f464d52874","","FALSE","FALSE","QA","B03C","Level 2","B30","Ensuite","Wiring on the floor completed (photos attached)"
"8dcd6af3-1859-4ec7-a3df-1b767cec4d58","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215","","FALSE","FALSE","QA","B03C","Level 2","B30","Ensuite","Self leveling coverage completed"
"320ba08a-c95b-47ac-8904-dfefb3e555f5","","holdpoint","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215:754b4812-1a07-4b97-9542-0207c53598e2","","FALSE","FALSE","QA","B03C","Level 2","B30","Ensuite","Raise Remedial/ Main Contractor Sign Off"
"249fcda9-2a3e-44ce-9bd6-68a1c6be446a","","checklist-sectioned","pass","zSYS - B03C - Level 1 - A31","checklist","TRUE","FALSE","QA","B03C","Level 2","B31"
"7cc509c1-b183-4674-acbf-1c6684508ab3","","checkpoint-group","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce","","FALSE","FALSE","QA","B03C","Level 2","B31","Bathroom"
"ba840ef4-9da8-4fdc-8de5-059193bb75d1","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:2771c8d9-5107-44af-ba2d-c8a7010deb6b","","FALSE","FALSE","QA","B03C","Level 2","B31","Bathroom","Area floor level acceptable"
"3990efde-5391-4b5c-a646-ac4c22f18d45","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:b296c100-06b7-4b5b-b154-0deb63e7be51","","FALSE","FALSE","QA","B03C","Level 2","B31","Bathroom","Wiring on the floor completed (photos attached)"
"429b60fc-9468-4d4e-8f5f-7a4723015979","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec","","FALSE","FALSE","QA","B03C","Level 2","B31","Bathroom","Self leveling coverage completed"
"f7dc4446-00ff-499d-8cf5-df98d60a9400","","holdpoint","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec:220627a8-e26e-4839-bf2d-c32a03789dfe","","FALSE","FALSE","QA","B03C","Level 2","B31","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"48685b38-af5f-43ac-8853-f2bd73fa39cf","","checkpoint-group","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5","","FALSE","FALSE","QA","B03C","Level 2","B31","Ensuite"
"a20d38be-a968-4062-af4b-4618302c5b9e","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:8d7c8b3f-b219-4c86-89ea-84706d08727f","","FALSE","FALSE","QA","B03C","Level 2","B31","Ensuite","Area floor level acceptable"
"5b650229-5226-4193-a125-e506abd91f67","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:2c6555fb-9fee-4ddf-9609-e5f464d52874","","FALSE","FALSE","QA","B03C","Level 2","B31","Ensuite","Wiring on the floor completed (photos attached)"
"5a2ee145-de16-4530-88d5-524346399b4f","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215","","FALSE","FALSE","QA","B03C","Level 2","B31","Ensuite","Self leveling coverage completed"
"231dbd28-5d66-458d-8db9-22344037a4f1","","holdpoint","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215:754b4812-1a07-4b97-9542-0207c53598e2","","FALSE","FALSE","QA","B03C","Level 2","B31","Ensuite","Raise Remedial/ Main Contractor Sign Off"
"83fc2da4-2ca8-4101-8b0d-dce9e36519d4","","checklist-sectioned","pass","zSYS - B03C QA","checklist","TRUE","FALSE","QA","B03C","Level 2","B32"
"eaa00537-2118-4e24-9443-dfd39929a8ce","","checkpoint-group","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c","","FALSE","FALSE","QA","B03C","Level 2","B32","Bathroom"
"c67ed2d3-c116-4c31-8ecb-507e9b238adb","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:7d645cf9-adcd-4f5a-bf6c-6425f9e641de","","FALSE","FALSE","QA","B03C","Level 2","B32","Bathroom","Area floor level acceptable"
"45ef76f6-1e08-4e0f-bc68-92c105fdbd70","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:200da0ef-abf8-4163-9928-49deb188bc5e","","FALSE","FALSE","QA","B03C","Level 2","B32","Bathroom","Wiring on the floor completed (photos attached)"
"d454dab7-fdc2-477e-af6d-7a83279cd6d0","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040","","FALSE","FALSE","QA","B03C","Level 2","B32","Bathroom","Self leveling coverage completed"
"2318438c-6af5-41e2-8651-afc1c7b75ef3","","holdpoint","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040:ab8f45d2-7572-45c7-b7af-21c02fdc82c0","","FALSE","FALSE","QA","B03C","Level 2","B32","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"1bbceae8-5c1e-4895-9c95-e72d74b72322","","checklist-sectioned","pass","zSYS - B03C QA","checklist","TRUE","FALSE","QA","B03C","Level 2","B33"
"30cfa942-ba3e-42b6-8034-4e8177e491f2","","checkpoint-group","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c","","FALSE","FALSE","QA","B03C","Level 2","B33","Bathroom"
"21a06119-e0ab-4ab0-9035-141736e4fc92","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:7d645cf9-adcd-4f5a-bf6c-6425f9e641de","","FALSE","FALSE","QA","B03C","Level 2","B33","Bathroom","Area floor level acceptable"
"fd27f61a-605f-461b-abbc-9f0440dc13ab","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:200da0ef-abf8-4163-9928-49deb188bc5e","","FALSE","FALSE","QA","B03C","Level 2","B33","Bathroom","Wiring on the floor completed (photos attached)"
"6816c427-4a4a-4442-bfbd-75d3ebf88137","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040","","FALSE","FALSE","QA","B03C","Level 2","B33","Bathroom","Self leveling coverage completed"
"fbbc9ca9-6eef-4694-a113-fae599e7482d","","holdpoint","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040:ab8f45d2-7572-45c7-b7af-21c02fdc82c0","","FALSE","FALSE","QA","B03C","Level 2","B33","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"60a32fa4-6c73-493c-9faa-2aa0d17ddbaf","","folder-progress","pass","","checklist","TRUE","FALSE","QA","B03C","Level 3"
"ed6b18cf-7554-4cb8-b9f8-b36695d3d9cb","","checklist-sectioned","pass","zSYS - B03C QA","checklist","TRUE","FALSE","QA","B03C","Level 3","C28"
"794b43a1-3e58-4125-acc9-9b26ca9be5ac","","checkpoint-group","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c","","FALSE","FALSE","QA","B03C","Level 3","C28","Bathroom"
"d933c669-fbb7-473d-9096-455b97710bfd","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:7d645cf9-adcd-4f5a-bf6c-6425f9e641de","","FALSE","FALSE","QA","B03C","Level 3","C28","Bathroom","Area floor level acceptable"
"8037f5d6-aaaf-43b6-87e9-96e138333abf","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:200da0ef-abf8-4163-9928-49deb188bc5e","","FALSE","FALSE","QA","B03C","Level 3","C28","Bathroom","Wiring on the floor completed (photos attached)"
"bfaefbb7-8244-48ef-a748-690a855effe6","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040","","FALSE","FALSE","QA","B03C","Level 3","C28","Bathroom","Self leveling coverage completed"
"1c27ccf1-f8e4-4e01-a093-9de21b60d808","","holdpoint","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040:ab8f45d2-7572-45c7-b7af-21c02fdc82c0","","FALSE","FALSE","QA","B03C","Level 3","C28","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"4dd8a4a4-3ad3-49ad-9131-829926544993","","checklist-sectioned","pass","zSYS - B03C QA","checklist","TRUE","FALSE","QA","B03C","Level 3","C29"
"bd4ffda3-b4f9-4b34-a978-70bed20468ec","","checkpoint-group","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c","","FALSE","FALSE","QA","B03C","Level 3","C29","Bathroom"
"8be28a6b-dbef-4e53-912e-21774d3ee33f","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:7d645cf9-adcd-4f5a-bf6c-6425f9e641de","","FALSE","FALSE","QA","B03C","Level 3","C29","Bathroom","Area floor level acceptable"
"aa044e0f-8efe-43e4-9baf-a06ff16ac13e","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:200da0ef-abf8-4163-9928-49deb188bc5e","","FALSE","FALSE","QA","B03C","Level 3","C29","Bathroom","Wiring on the floor completed (photos attached)"
"904addd0-569c-4eb6-9464-0d23813e3ceb","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040","","FALSE","FALSE","QA","B03C","Level 3","C29","Bathroom","Self leveling coverage completed"
"3223cceb-3be6-4f38-abea-eaffd90cdacf","","holdpoint","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040:ab8f45d2-7572-45c7-b7af-21c02fdc82c0","","FALSE","FALSE","QA","B03C","Level 3","C29","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"c599aee7-66ab-4418-833f-4436f1823fd7","","checklist-sectioned","pass","zSYS - B03C - Level 1 - A31","checklist","TRUE","FALSE","QA","B03C","Level 3","C30"
"06c9141d-719a-4195-a154-51333a4415bb","","checkpoint-group","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce","","FALSE","FALSE","QA","B03C","Level 3","C30","Bathroom"
"89413686-2e14-4f85-8e0a-555a6d776833","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:2771c8d9-5107-44af-ba2d-c8a7010deb6b","","FALSE","FALSE","QA","B03C","Level 3","C30","Bathroom","Area floor level acceptable"
"3a1bed99-e05a-4126-9833-aaa94cdaaa78","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:b296c100-06b7-4b5b-b154-0deb63e7be51","","FALSE","FALSE","QA","B03C","Level 3","C30","Bathroom","Wiring on the floor completed (photos attached)"
"c75e3934-605c-44f2-846a-196970ac31b2","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec","","FALSE","FALSE","QA","B03C","Level 3","C30","Bathroom","Self leveling coverage completed"
"fbd1678c-ea8f-4b9a-96af-7b21b360840f","","holdpoint","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec:220627a8-e26e-4839-bf2d-c32a03789dfe","","FALSE","FALSE","QA","B03C","Level 3","C30","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"5e810b78-952a-45cd-a752-25c10b5154ca","","checkpoint-group","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5","","FALSE","FALSE","QA","B03C","Level 3","C30","Ensuite"
"548b5534-6269-4884-9e21-b5bc14241ed2","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:8d7c8b3f-b219-4c86-89ea-84706d08727f","","FALSE","FALSE","QA","B03C","Level 3","C30","Ensuite","Area floor level acceptable"
"df7cf958-32ea-4701-8cb6-5a4eb2652bad","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:2c6555fb-9fee-4ddf-9609-e5f464d52874","","FALSE","FALSE","QA","B03C","Level 3","C30","Ensuite","Wiring on the floor completed (photos attached)"
"be1ed82b-90a3-4df2-92de-ef3e0d10e5f2","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215","","FALSE","FALSE","QA","B03C","Level 3","C30","Ensuite","Self leveling coverage completed"
"e46ee318-35bf-48bb-bfc0-d422619fdd18","","holdpoint","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215:754b4812-1a07-4b97-9542-0207c53598e2","","FALSE","FALSE","QA","B03C","Level 3","C30","Ensuite","Raise Remedial/ Main Contractor Sign Off"
"e67351fb-c3ea-4065-87cf-7857f89bd7da","","checklist-sectioned","pass","zSYS - B03C - Level 1 - A31","checklist","TRUE","FALSE","QA","B03C","Level 3","C31"
"90df2db1-0c65-4418-8014-9a19e6d16a34","","checkpoint-group","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce","","FALSE","FALSE","QA","B03C","Level 3","C31","Bathroom"
"5842ecf3-16da-4985-99ed-cfc135d92f06","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:2771c8d9-5107-44af-ba2d-c8a7010deb6b","","FALSE","FALSE","QA","B03C","Level 3","C31","Bathroom","Area floor level acceptable"
"f25028c3-6474-4852-9345-fddaddbcc7cf","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:b296c100-06b7-4b5b-b154-0deb63e7be51","","FALSE","FALSE","QA","B03C","Level 3","C31","Bathroom","Wiring on the floor completed (photos attached)"
"b8cc941e-60da-4beb-83b6-df3c15e03002","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec","","FALSE","FALSE","QA","B03C","Level 3","C31","Bathroom","Self leveling coverage completed"
"55a7b65b-a555-4810-adbc-b3856382e551","","holdpoint","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec:220627a8-e26e-4839-bf2d-c32a03789dfe","","FALSE","FALSE","QA","B03C","Level 3","C31","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"92db174c-c2a1-4b3e-b030-8a5b45dd4878","","checkpoint-group","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5","","FALSE","FALSE","QA","B03C","Level 3","C31","Ensuite"
"67030ddf-eb08-4382-bb36-035ef8573b45","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:8d7c8b3f-b219-4c86-89ea-84706d08727f","","FALSE","FALSE","QA","B03C","Level 3","C31","Ensuite","Area floor level acceptable"
"0a5500fa-4d16-4c92-b620-042f9cb724a1","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:2c6555fb-9fee-4ddf-9609-e5f464d52874","","FALSE","FALSE","QA","B03C","Level 3","C31","Ensuite","Wiring on the floor completed (photos attached)"
"b21ced61-1c03-4809-98cc-633d908f5b5f","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215","","FALSE","FALSE","QA","B03C","Level 3","C31","Ensuite","Self leveling coverage completed"
"e3db0bbe-b3f3-48e7-a30f-7e63eb658a47","","holdpoint","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215:754b4812-1a07-4b97-9542-0207c53598e2","","FALSE","FALSE","QA","B03C","Level 3","C31","Ensuite","Raise Remedial/ Main Contractor Sign Off"
"5262e8b5-406e-43cd-808a-a330d0e2d85d","","checklist-sectioned","pass","zSYS - B03C QA","checklist","TRUE","FALSE","QA","B03C","Level 3","C32"
"500b7dba-39db-4005-8fe4-ef829cd4d4d6","","checkpoint-group","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c","","FALSE","FALSE","QA","B03C","Level 3","C32","Bathroom"
"0d28ac17-8a10-421e-95f6-28fe6db59847","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:7d645cf9-adcd-4f5a-bf6c-6425f9e641de","","FALSE","FALSE","QA","B03C","Level 3","C32","Bathroom","Area floor level acceptable"
"4d3ffc26-1259-42d9-a1a1-6424c0aaa3c2","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:200da0ef-abf8-4163-9928-49deb188bc5e","","FALSE","FALSE","QA","B03C","Level 3","C32","Bathroom","Wiring on the floor completed (photos attached)"
