"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"98be5657-2d65-4439-8aad-c693c9a0a16b","","folder-normal","","","step","TRUE","FALSE","IPL QA"
"d925928b-fe12-4b2e-9605-9a6484d0ac1c","","folder-normal","","","step","TRUE","FALSE","IPL QA","B01"
"b20999b5-8806-48e3-9093-a1e801bb1e0b","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix"
"d3ac50e7-cfc1-4ac1-9341-4519c1d50fc2","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement"
"dc7d26b2-453a-4dd6-bd28-c20e084876d8","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area A"
"5879b4d7-7610-4863-aecc-803546119e37","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Carpark"
"928cf2b3-ec35-4be1-ada5-f8faef3c6c1e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Swimming Pool"
"2e64948e-1e30-4d4f-b265-7189785520e7","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","SPA"
"69a14eda-647b-4f80-a5a8-ed9ea36a8b16","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Lobby"
"a222ad0b-a87a-4207-934d-ef1b6d89ad7d","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Lift 1"
"00ceb7cb-4fb0-46ff-82b2-8babe6664778","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Stairs"
"dcea2cb8-2934-4851-a601-0eb67a03815e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","WC"
"e5318dba-cef4-4455-bbbc-bda18dec5d71","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Resident workshop shed"
"a4afe3b8-e883-4e73-b85f-877037558b69","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area B"
"93c08065-2ad9-4443-8688-14d3b2744934","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area B","Car Park"
"3f8e632a-603f-42fc-8ea6-2fd50891c385","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area C"
"74061f28-04bb-41bb-bc93-4b709a2a48c0","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Car Park"
"dc97a12b-315c-478c-a772-a3b921f6be79","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Lobby"
"d703491d-959a-4683-99a3-f226bd454913","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Lift 2"
"279ec996-bf12-4e04-99e3-6dff964eb307","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area D"
"c5e2f842-6af6-48fb-a66d-21fc2e9f030e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area D","Car Park"
"c84dd06f-61cd-4c43-895e-8ba48840a373","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area E"
"64088e6e-a75c-4b29-8b9a-e7af75849b9d","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Car Park"
"26487cfe-1e6c-4912-8b19-80f2bfa2c247","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Lobby"
"7776eadf-4072-4712-892a-3d4468ceb67a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Lift 3"
"e28d3a68-f338-4712-ab28-f473bd2cd98b","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Gardener room"
"eb0f569d-62cf-47c1-a7d7-651db5970a09","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Maintenance"
"b1b9fa27-9730-4e5c-8a8a-56548c5054e6","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Staff room"
"3fee67a7-aecc-4f24-a013-6604495313a5","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level"
"fc25c70a-e2cb-4c29-9e05-9a95f34282af","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level","Area A"
"7f0fd5e3-a0af-47ff-b131-3494bca2567e","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level","Area A","Common Areas"
"f4be941b-8323-4547-b577-0a0c35e22cfc","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Common Areas","Lobby"
"c9f1c9c2-17ef-476b-aeb5-a7f880d67cff","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Common Areas","Saleroom"
"ba2d8c1c-032d-4f5a-8b6f-d6ffc3fc209a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Common Areas","Meeting room"
"dbdfe781-b279-4cf3-92ad-07c608b21fd5","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Common Areas","Print room"
"5653efb4-b551-42bf-acef-38d0239b82c0","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Common Areas","Storage room"
"e3bc4936-697c-48d7-8fbf-49f35f8080d0","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Common Areas","Stair"
"8a2d2052-aaeb-4864-bf38-9d3935271323","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Common Areas","Stair 1"
"67a98006-7e3e-428c-a01d-19c7cb47f8cb","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Common Areas","Lift 1"
"091d4a67-09ff-4b42-8fca-07bfbc80ac36","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Service Areas"
"37580f45-bb80-41b3-b941-00b23418a7b1","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Service Areas","PABX room"
"75024597-6103-4ed0-a16f-3ab5bbfdd9fb","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Service Areas","Valve room"
"358cbf3a-b004-444a-9d16-26aa8ddf1deb","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Residential Areas"
"f8e15a65-a474-4526-90a3-1018f212c974","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Residential Areas","Bed G1"
"37190cd0-aca7-4f26-974a-76cfbe5d8581","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Residential Areas","Bed G2"
"39b17ccd-2533-42a4-ba49-77f1c842ef42","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Residential Areas","Bed G3"
"c01cd37c-6bd9-48a3-8dac-002f6e90f5aa","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area A","Residential Areas","Bed G4"
"ce1fb9a4-eb34-454f-abb7-35842f9f53ea","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B"
"37a0a2d2-4850-46c0-9b85-9f5b499ad9d9","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Common Areas"
"806ddc63-1cf3-4523-a5ef-28a955303a11","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Common Areas","Sluice"
"1c5ce56a-9359-4831-9544-ef4329db3f3d","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Common Areas","Corridor"
"17c39e19-420d-4ce2-a128-b3e37dddf7cc","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Common Areas","WC"
"f4e3e29f-dd36-4ddc-b1bf-0c34bdb1f5c9","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Common Areas","Linen room"
"c77e4882-74a9-487d-ac58-bc5be435a793","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Common Areas","Stair 2"
"45b72192-0a9e-4f6c-8217-d01163bf0da5","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Service Areas"
"d1e76069-b022-48c7-b86c-f97611448851","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Service Areas","Store room"
"d373e396-2b8b-4dff-90a6-7364e0dffbad","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas"
"31061ba8-10ae-4af5-83eb-084bff35bdb5","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G5"
"5f3b8d7b-5d89-459a-8a0d-a51abc722407","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G6"
"fd262af1-423e-42a9-bb47-93733f11caaa","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G7"
"9d40facf-a315-4e65-a5a3-38cf9ad53df1","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G8"
"8eab94aa-6138-46b0-b746-81cd522cb352","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G9"
"eadc1b54-d755-4237-9407-1bbecb489c4d","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G10"
"453f5783-5924-4b86-a93e-df2d160a840d","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G11"
"4c803be0-9204-4c3f-b65f-8a2cc111ad93","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G12"
"d77d3ec7-e82e-4b77-ba28-d300169cf7f5","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G13"
"c8f21593-441e-4edf-8bdf-0612c9a0ed13","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas"," Bed G14"
"e1c70c15-9606-4883-8aa4-67d2e347c3de","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G15"
"d7ceacbd-4d4a-4c12-bf62-310c9faff10c","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G16"
"03b37b4d-0abf-4fcc-9d72-a8c7a6e7c0db","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","ACC Bed G17"
"ce7c0101-6008-4bfe-b6c1-766a3dbf78d6","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G18"
"b72456ae-b55a-4a1e-ba8f-c9fdce17f99b","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","Bed G19"
"2dcb20f4-c76e-430d-9b63-d27b95cd7f52","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area B","Residential Areas","ACC Bed G 20"
"e5cb91e9-04d7-4230-a02f-5f6e2af4635f","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area C"
"94175318-9bca-403b-aa91-6730d4f61d83","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area C","Common Areas"
"4348b442-43fd-45d1-9d4c-984883baad70","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area C","Common Areas","Foyer"
"daed14f2-a3aa-47b6-9c57-68149d48afed","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area C","Common Areas","Quiet room 1"
"de03b23a-69b0-44a9-8f13-c428a35ed483","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area C","Common Areas","Quiet room 2"
"0ac78b6b-e7f4-48dd-92a9-265bf44fba37","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area C","Common Areas","Nurses Station"
"9314bdaf-e212-4ec1-bbb9-d45848128b9c","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area C","Common Areas","Dementia Hub"
"d3d58fb1-1e8d-4287-8e58-626f5a60fffc","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area C","Common Areas","Treatment room"
"84e545ba-e3b1-4df3-9c99-f32ca959e583","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area C","Common Areas","Lounge"
"9765e401-121a-4cee-a0bc-f4a2a90e04be","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area C","Common Areas","Lift 2"
"9c603139-984a-4262-888c-de3485598d18","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D"
"3be4c801-5787-465b-a439-0320bc141e3d","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Common Areas"
"c8b8c691-a6e7-46cb-afa4-ae03cfa8bc28","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Common Areas","Corridor"
"68c40982-88d0-4708-809b-a0cf244ef4cd","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Common Areas","Linen room"
"02f4829c-6bd1-4815-87ba-9e9869d6feaa","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Common Areas","Stairs 4"
"abd2eb47-5ff9-4856-b317-20ab71ed0a57","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Residential Areas"
"b888c7cb-0f40-4852-bb02-9e8f42688231","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Residential Areas","ALS G51"
"a1048f2d-6c7f-44ae-94ca-bf9587f351dd","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Residential Areas","ALS G52"
"ee333728-116c-436b-ac82-6f1fa10ab355","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Residential Areas","ALS G53"
"d573c1ee-bec9-48c0-8bd8-15517c49399b","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Residential Areas","ALS G54"
"40ced518-93e8-4ad2-ba6d-47c0e6c031aa","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Residential Areas","ALS G55"
"4dacd5e4-bfcd-4710-aec0-a0c4349c3468","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Residential Areas","ALS G56"
"cd029e87-0581-4d4a-9b79-93c321dc56bd","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Residential Areas","ALS G57"
"10a6c7cf-247d-42c4-a474-8b9221abd6d1","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Residential Areas","ALS G58"
"f01e806a-e191-413c-b118-9e25aa92492a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Residential Areas","ALS G59"
"7259fb14-4d9a-44fc-b9da-d55cfefc3feb","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area D","Residential Areas","ALS G60"
"834aca55-0af3-49f4-8e20-6ec3395fb7c0","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E"
"a535f0a5-e9df-4d23-ad2e-578899bfe884","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Common Areas"
"2a4bfd60-c381-4c0d-920f-af9c22b390c6","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Common Areas","Servery"
"26cb439e-4867-4c38-b0af-46d4b7515b21","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Common Areas","Lobby"
"e995d8b7-e8d8-4a3e-a644-16cc9ce7e431","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Common Areas","Linen room"
"54d4ac7e-d1fe-4b48-b508-6d37fb874d6b","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Common Areas","Laundry"
"bd615c12-5ad6-4705-8b4b-2d60c9cc31ea","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Common Areas","Commercial Kitchen"
"94684f15-07e3-4890-91df-22d119f4ecf9","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Common Areas","Staff Room"
"a2492911-35a1-4c63-9e92-19309731555c","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Common Areas","Stair 3"
"b041410f-ec87-4fb7-b3b5-3c00d2a50741","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Common Areas","Staff Toilet"
"8b8f6b9f-a444-4df2-8133-60c3d0f228fb","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Common Areas","Lift 3"
"0b21b675-89f1-41ac-98e2-65c5ecde1253","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Service Areas"
"f79651b1-6386-4d26-b121-cbd643924ca6","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Service Areas","MSB Room"
"9bf9721b-bf3e-4db3-ad10-bb96a2c7d18c","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Ground Level","Area E","Service Areas","Store room"
"d9d9f3d8-4e38-41f9-a255-738191346ddb","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Level 1"
"cd3df606-4dea-47f0-b82e-3cdcabc56b1a","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A"
"0f6dfb0f-1987-4493-ba8b-9f96597566c8","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas"
"3296f2ac-da81-470b-857f-7dabc1487b1a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","VC Terrace"
"fa31b296-5642-4530-9299-c556cd6ba11d","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","Café"
"2ea4185c-6c72-42de-89a6-b8b26b782279","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","Café Dining"
"7b36e374-1c33-43ea-b26a-f6e8570df68b","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","Mezzanine"
"6c42065c-6171-4f0f-a60b-9750c3b819d3","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","Hair Salon"
"0247a847-46e3-41a9-b360-5c149eec3ac5","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","Beauty Room"
"a234b308-0099-4654-804c-9ade351dab6b","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","Bar"
"575c97cb-310a-4c2f-8c17-e8eeb495f11a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","VC Lounge"
"c1f575b6-26ff-4c5a-ac0d-6dd96e447661","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","Entrance Void"
"f0db4ea4-5889-4e38-900d-0ccfe8cd684f","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","Stair"
"8675707e-1e46-4313-af84-3cc96143f96c","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","Stair 1"
"3547b35a-e3d6-470e-b766-9c6277dd368a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","Stair 2"
"a1637e66-838b-4383-bce4-823696630d70","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area A","Common Areas","Lift 1"
"d97ff3f6-eb4f-45b8-9649-77066c07f51e","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area B"
"512405a7-08b3-46cf-b769-808298a9f6cf","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area B","Common Areas"
"cc4a786b-922c-4399-82d5-f0bffba9f3c6","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area B","Common Areas","VC Lounge"
"8a790b99-512a-4f91-8cbc-8746f2ebb06d","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area B","Common Areas","VC Terrace"
"073ce0f0-84f7-48bf-b657-6b9dba875f15","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area B","Common Areas","Library"
"c1aa8e26-fc3d-49e9-9166-ddac13351fbd","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area B","Common Areas","Craft Room"
"3223da21-88f2-45b0-ae90-bf8c72b5a833","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area B","Common Areas","Reflection Room"
"05ff78de-c1a1-4329-8a4c-3ce6293a03ee","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area B","Common Areas","WC"
"7752d34f-3863-4bd7-a885-a0f9b55522dc","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area B","Common Areas","Theatre"
"21728384-5b64-4e61-9847-491ecb744751","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area B","Common Areas","Games Room"
"a4790498-779d-4ca4-bd84-e3664ed64371","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area B","Common Areas","Stair 2"
"21fd2726-1172-43db-95bc-26b5a0df26d0","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area C"
"dcc77882-8976-427c-9704-e47237dd7944","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area C","Common Areas"
"42e48333-a1ed-4ca1-b165-16de81bd61b1","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area C","Common Areas","Servery"
"951b0c96-d279-4811-930c-8d96693a831c","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area C","Common Areas","Dining Terrace"
"1fa4a16f-3cb5-4329-b654-dc3c954bad8a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area C","Common Areas","VC Dining"
"7b4c775a-c224-4b38-822d-6780ce3129de","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B01","Second  Fix","Level 1","Area C","Common Areas","VC Terrace"
