"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6ee8c941-4a57-46c3-9e40-002d25c68b5c","","folder-normal","not-started","","step","TRUE","FALSE","External"
"274ab599-a046-408a-b88c-37d708f5d3a2","","folder-normal","not-started","","step","TRUE","FALSE","External","Building 3"
"af9e3deb-1cdd-4527-8e90-482bd0c34901","","folder-normal","not-started","","step","TRUE","FALSE","External","Building 3","L1"
"3f356c12-ba65-4dfd-a09e-7c4c954232b7","","checklist-flat","not-started","Seismic Suite (Without Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L1","Type:C1.1"
"7e3699ec-f529-5ada-a171-a4548fdb5a0a","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L4","Type:3.15a","Air seal as per shop drawing"
"89be489c-625b-54eb-9bbb-c7d325a916df","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L4","Type:3.15a","Report if any damage on factroy glazed glass"
"cea6310a-02a0-5794-abb1-66237720dd41","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L4","Type:3.15a","Trade Clean"
"97088648-2213-5029-b81c-9b1be0ff630b","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L4","Type:3.15a","Wights - Sign Off"
"7add1d8e-5b7b-40a7-af66-cd17a54f42ad","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L4","Type:4.15"
"b163d1aa-404d-5296-884a-bb0703375795","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L4","Type:4.15","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"482977c9-749e-5c18-ac8e-9cb0db11f5c3","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L4","Type:4.15","Setout/Grids/Datum Lines"
"180c2082-947a-5f01-8a3e-36060af0c2ea","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L4","Type:4.15","Head/jamb flashing installed as per shop drawing"
"2ef7e3a6-337f-574d-91e9-1e3e82f13490","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L4","Type:4.15","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"62a87b7e-ff89-5e19-adae-c5417c603666","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L4","Type:4.15","Splicers & Soakers Sealed"
"8e405993-4d6c-5c82-992a-ba816b1d0b83","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L4","Type:4.15","Panel Fitted & Locked Off"
"7ba69aca-ebea-50ae-a0c9-a6f0eb34b48f","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L4","Type:4.15","Feature screen installed & Lock off, provide photos for the lock-off screws"
"8a07bc82-f39b-50f1-b21f-706f60716e21","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L4","Type:4.15","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"87301ecc-be7d-5faa-8724-06f27e08d56b","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L4","Type:4.15","Air seal as per shop drawing"
"676a95c8-2c59-5c35-994d-d1dade6b4dcd","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L4","Type:4.15","Report if any damage on factroy glazed glass"
"1c67572c-ae85-56c1-92af-87bfb81a4db4","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L4","Type:4.15","Trade Clean"
"d525d4a6-37eb-5ff0-b7a9-8c2d6a910024","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L4","Type:4.15","Wights - Sign Off"
"a08666f4-d3d8-4fc4-ac1c-900542b91b13","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L4","Type:4.14"
"d4f72fd8-b251-5ef3-85a2-9eca131de115","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L4","Type:4.14","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"c0cd74af-c020-5ef7-a485-de0935925a22","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L4","Type:4.14","Setout/Grids/Datum Lines"
"62612fe7-e84b-5919-879c-38ca036e59e7","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L4","Type:4.14","Head/jamb flashing installed as per shop drawing"
"c30a9b6d-aef1-545e-bd4d-4a17f3d461cb","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L4","Type:4.14","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"60623eae-ff84-5ad6-a6de-2e5874077c49","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L4","Type:4.14","Splicers & Soakers Sealed"
"f8b0c9af-4f42-5da9-b53d-6954dd8189b2","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L4","Type:4.14","Panel Fitted & Locked Off"
"06b47dc1-2402-58a2-aaef-d67d379d8747","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L4","Type:4.14","Feature screen installed & Lock off, provide photos for the lock-off screws"
"a600f117-ffdb-56bc-8cd0-73eed808ef61","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L4","Type:4.14","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"6f1ce503-d276-5536-b745-09e654beea46","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L4","Type:4.14","Air seal as per shop drawing"
"ffe7b658-f0f8-5613-b9d0-4c99d31d1ba5","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L4","Type:4.14","Report if any damage on factroy glazed glass"
"f9de31e8-9e63-5500-b317-430ea60294c3","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L4","Type:4.14","Trade Clean"
"9a1a8952-1fef-5de6-a302-8648159791de","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L4","Type:4.14","Wights - Sign Off"
"d5533052-f338-4a75-bcf0-7a65f5478ae7","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L4","Type:4.13"
"3adb3c60-84e3-5347-8539-eb6cc74de438","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L4","Type:4.13","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"70140cd0-acd9-555f-aaba-0df5a565a822","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L4","Type:4.13","Setout/Grids/Datum Lines"
"36fdc790-a4fc-58b3-a334-db82ee7d85f8","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L4","Type:4.13","Head/jamb flashing installed as per shop drawing"
"ba708c46-a2d8-51f2-9dfb-f18c93847f49","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L4","Type:4.13","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"ef396938-448b-5a95-a241-0be13749ddd1","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L4","Type:4.13","Splicers & Soakers Sealed"
"6e4d5241-e301-59a8-8617-4cde89098cb6","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L4","Type:4.13","Panel Fitted & Locked Off"
"f599ef82-9ef4-5bf4-bc7a-5ac960e15f13","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L4","Type:4.13","Feature screen installed & Lock off, provide photos for the lock-off screws"
"95d874d0-d38a-52f1-9e00-197ffdb619a3","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L4","Type:4.13","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"6a253fe6-6316-500e-9d2a-ffe7aa8b5d7c","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L4","Type:4.13","Air seal as per shop drawing"
"cdd8b5c5-da3e-54b9-bca0-2d32db6d22c6","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L4","Type:4.13","Report if any damage on factroy glazed glass"
"a69adcde-03d4-5654-a173-28e1b97b2d75","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L4","Type:4.13","Trade Clean"
"6b6e73b2-b593-5b17-8563-4c6faa2ca89d","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L4","Type:4.13","Wights - Sign Off"
"5be29c37-ba66-478c-8dd3-1835705bbfdc","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L4","Type:3.12a"
"08400ff4-14cd-501a-b9e0-3a1b1657950e","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"8035e437-d1a0-504f-8387-5bf040ae3439","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","Setout/Grids/Datum Lines"
"f29e73a0-387a-5489-8761-f1ebc29fc4e0","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","Head/jamb flashing installed as per shop drawing"
"93b44636-ab31-5f46-984c-066e298ed8ad","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"79c5acd0-b328-59b6-b17c-b0776fd91ac4","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","Splicers & Soakers Sealed"
"7dde470d-4eaf-5def-8971-0ec9e561cf84","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","Panel Fitted & Locked Off"
"5457295e-f18e-5e9f-9f87-c2f4d6a637b0","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","Feature screen installed & Lock off, provide photos for the lock-off screws"
"e254d1e5-c837-5ff4-8739-46a5f2a0d2cb","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"09b6cbd3-eba7-5d87-9568-929f19354409","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","Air seal as per shop drawing"
"93f0c273-9dd4-5f3f-a8ab-65ace7b5d5a8","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","Report if any damage on factroy glazed glass"
"859b5788-5096-5390-8312-4f7718f7f80c","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","Trade Clean"
"987edcb2-46fa-53dd-80d3-6ff59364b60b","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L4","Type:3.12a","Wights - Sign Off"
"060c6d2c-6d6a-4328-ace4-554cc61b4105","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L4","Type:H3"
"ca59ea86-baf1-5dc6-85a3-231fcc9cb874","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L4","Type:H3","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"e11f0753-8f33-53a2-947f-5bcb0e00aae0","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L4","Type:H3","Setout/Grids/Datum Lines"
"581935f3-bd93-5afe-993a-3130fad300c0","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L4","Type:H3","Head/jamb flashing installed as per shop drawing"
"b3db5b2c-0b23-536a-8d21-0eb46e77c1c5","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L4","Type:H3","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"192c859a-fa46-532e-aa83-f1eaecbd8174","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L4","Type:H3","Splicers & Soakers Sealed"
"3ba61c5b-f4c8-5936-8d80-1bc63ffb2dd0","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L4","Type:H3","Panel Fitted & Locked Off"
"b49cf327-da94-58c4-bc1a-db21ffa406a7","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L4","Type:H3","Feature screen installed & Lock off, provide photos for the lock-off screws"
"c2d025a0-9232-548a-9380-8a0f0b0c0394","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L4","Type:H3","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"6b31c2a6-e8af-5d6e-b436-b275cb971f56","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L4","Type:H3","Air seal as per shop drawing"
"eb1ccf81-b47c-508e-92ff-58e6a1b5ef30","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L4","Type:H3","Report if any damage on factroy glazed glass"
"182e35d8-dc9d-5c81-ba3d-6912b462e885","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L4","Type:H3","Trade Clean"
"69699f22-825f-596e-8150-8da65c5a2bdc","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L4","Type:H3","Wights - Sign Off"
"249bbb40-5f50-422c-ad29-c3df8643442e","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L4","Type:3.12"
"0742e296-5ba5-5bf3-aa6d-5e5e1c95349a","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L4","Type:3.12","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"d80c6028-0f3a-5b04-a2fd-2767f1354efd","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L4","Type:3.12","Setout/Grids/Datum Lines"
"9afc2aa7-dff4-57f7-b605-de0fcd762d27","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L4","Type:3.12","Head/jamb flashing installed as per shop drawing"
"beab5669-44c5-57ac-83ce-d85f33cbdaa8","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L4","Type:3.12","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
