"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"181b8919-19aa-4e2c-87e8-9332abe1a4e2","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"02072b7f-b057-51f1-9051-2c4e1238f55e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1"
"78108b51-5698-554f-81f4-904582daafe7","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1","Earthworks"
"ba7e9415-dda6-54d5-9ed3-18b9e51e704b","","checklist-flat","pass","QA - Detailed Excavation -","checklist-flat","FALSE","FALSE","Site QA","Lot 1","Earthworks","Detailed Excavation"
"82a3aa81-8a8d-5708-8fdc-b5f559b70ae6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Services Located"
"994fbd60-3bf3-5b2b-80bb-40ce86f21349","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Location accurate"
"214f7057-04e0-5f3b-b93c-83bbe3688e35","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Topsoil stripped completely"
"4cd86227-df7e-5c9f-8c63-3c866edadf7e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"7de0d35b-e368-58d0-bfaa-10f004f2a48b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"e1b202b1-d0f7-58f3-86e8-258d47d42e2c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"869be14f-c022-5d6f-8069-a3eadc69e020","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"17b284cb-d3f2-5cac-8069-5f087ca7b7b1","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1","Stormwater"
"db890b43-3931-5358-8194-842c99749de5","","checklist-sectioned","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1"
"f293b2ef-a930-5ba4-be69-63184691052e","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"f31742eb-7c0d-56d5-8e4a-d02664760627","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 5","Stormwater","Stormwater Concrete Junction Lot 1","Stormwater Concrete Junction ","Inspection straight if connecting to private drainage (Photo Required)"
"9bc57a18-862e-53cd-bad0-2b4ca3041986","","checklist-flat","pass","QA - Cap existing connection","checklist-flat","FALSE","FALSE","Site QA","Lot 5","Stormwater","Cap existing connection"
"5e326c89-2540-5373-8f52-11eef3792694","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Stormwater","Cap existing connection","Photo and location of capped connection"
"23b90a7b-889d-58c6-9ecb-63fada39930e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 5","Sewer"
"4ded22cc-f4fd-5e1b-99de-5dad7dd081e2","","checklist-sectioned","pass","9a2a9405598fb4c1164f518114d976e703ca2b2a9f4d972c544b81627b120834","checklist","FALSE","FALSE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1"
"6e9f36bd-5d72-5d49-a288-cfe4f3381d8c","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install"
"7f11f074-f28b-51ad-a0fd-bbdfe7da699f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Latest consented drawings"
"cfb0c623-e2cf-5e90-9601-ad31295e5405","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Setout an manhole sizing checked"
"68e0cc47-d9ea-507d-a962-483d0c8654cf","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Services Located and before you dig plans checked"
"33d1a08f-efd4-510f-a3fb-cc2075e5f62b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","MHS measured onsite. Prep height determined from Lid Level. "
"4b1be395-081d-54e6-b7b0-7dc511be91b4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Benching/shield required if >1.5m"
"cefa46dc-efcf-5a5b-8743-92abdd77c24b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Ground conditions checked & acceptable"
"cda28b50-c25c-5f33-8cfb-b22a3ba8d05b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"c0d990a8-f082-575c-b377-47a79212c142","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"95b9c802-ed57-556e-b17d-8c3f1dc86b1e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"4ed01697-193b-54d7-9f98-e2ff08227686","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Inside of starters epoxyed all the way around"
"b58e2d0a-a3ca-56a0-a345-e7c28bf17a61","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Manhole benching completed and acceptable (Photo required)"
"d22e9410-9834-566c-89a9-3dcaec3d29f0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Concrete Lid Installed, Correct orientation and sealed"
"6641d658-5eae-5492-8f15-8835145d106a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Cast Iron Lid Raised and Installed at 90 degrees to steps"
"342efa2d-386e-5e9d-b9ec-a7cdd220db0e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Epoxy completed inside lid and "
"be778af4-732a-5054-9691-18a04d7389b1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Stormwater lids to be spray painted blue"
"16b7f5e7-a702-5132-8135-9fdc1de3c832","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Sewer manhole safety grille installed"
"b65d49f4-a26c-59e0-849d-92f7c89b867a","","checklist-sectioned","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap"
"82156759-6248-5894-9671-7a90933c4dd8","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying"
"be84ee83-a0c1-5f63-a242-d90323d96a04","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Latest consented drawings"
"71d83b4a-2d8d-5105-954d-fd49cc1d57dc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Setout completed checked and accurate"
"aa22a631-ef3f-56b3-9f05-8812ab10bff7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Services Located and before you dig plans checked"
"1b116f08-3480-5945-96ac-833b349669f8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","All junctions marked out and run through with operator"
"ae0eb957-a1a6-5610-ae01-2df050ee09e8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"7806951c-b069-51ed-a617-4a76ec04e2d7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser checked for line with string line"
"04dce27b-0ea6-5212-bcfb-05399a92218c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Correct trench width for pipe size"
"667c5d99-054a-589d-86c5-9af5d0bf1478","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"c6b95afc-98b2-5889-b989-85f61005e055","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"687e537f-4a2f-5beb-ac8f-7567998c9030","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Ground Conditions Checked & Acceptable"
"e90b6082-152f-5741-85ba-12a429a7c335","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","General photos during pipe laying"
"2f57827f-4dcd-5b89-af6d-5bdfb75048eb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Pipe Laying Completed"
"894221b5-76f2-50d6-a433-2a2975ebd814","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","CCTV Completed"
"d96e5881-ee17-5c14-86ce-a649c03e79ac","","checklist-flat","pass","QA - Cap existing connection","checklist-flat","FALSE","FALSE","Site QA","Lot 5","Sewer","Cap existing connection"
"ea178118-f96d-5fc1-a6bd-5a622937a422","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Cap existing connection","Photo and location of capped connection"
"c61bf597-ff07-523f-8e53-fc96863c13d9","","checklist-sectioned","pass","ef854b36b6e5661ec609c6d6755f0083cc015ca0e86b3c519473d3be3d529332","checklist","FALSE","FALSE","Site QA","Lot 5","Sewer","Sewer Junction Lot 1"
"9aa3e009-cb3e-5e25-9177-d77d26c40d9f","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 5","Sewer","Sewer Junction Lot 1","Sewer Junction "
"86f3da7c-e6ad-5198-a518-7f4560278b2a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Sewer Junction Lot 1","Sewer Junction ","Correct Junction SN16 Y Junction or SN16 Z Junction"
"cf187ae6-fd4c-5e97-9229-48f0bf1258e1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Sewer Junction Lot 1","Sewer Junction ","Target Checked on Junction"
"6df340bb-d81b-55af-a239-e0268dfe15d8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Sewer Junction Lot 1","Sewer Junction ","Fall Checked with level"
"1e1e54e5-72d2-5a07-b910-54049a748ff7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Sewer Junction Lot 1","Sewer Junction ","Angle of Junction between 30 and 60 degrees (Photo Required)"
"c9c1cbd7-1e72-5d01-8d85-8a61b9f3be56","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Sewer Junction Lot 1","Sewer Junction ","Junction Pegged and Sprayed Red"
"5352998d-43f0-5abc-9730-d628a53e5ba0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 5","Sewer","Sewer Junction Lot 1","Sewer Junction ","Inspection straight if connecting to private drainage (Photo Required)"
"f2168a8f-e235-5686-8a27-ee3b02641156","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 5","Concrete Works"
"857499b6-00da-54ee-b476-79c37658f602","","checklist-sectioned","pass","8143e3700031839cf5fcd4ddf2cdc8d4e90cb297fd01f86922aeffa8ba9303d8","checklist","FALSE","FALSE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing"
"b3f68e08-880a-5e0e-bfcb-993fe84ead80","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way"
"a3349f1d-ffab-5ea2-b969-818ee3c36652","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Setout complete and checked"
"62a38258-d23f-5bdb-a9cc-4e2dab78856f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Services Located and before you dig plans checked"
"0a9b403e-5ad9-5848-a85e-aa5c4e240d2a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Stringline set out"
"3a0db9a5-91f8-510d-b5bd-cad106828317","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Excavation correct depth"
"044e8889-a3da-5db1-84a5-2ffc27c14b1d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal correct depth (Photos required)"
"267cb1d2-6341-580b-ba4b-12bd4ddf1a67","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal compacted"
"f2de7f53-437c-508f-bf1c-cac690079128","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Lids set"
"09325563-903a-5cca-b3db-3aa09950d9ce","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Steel placed"
"22bee51f-4f51-5d7b-a282-779ad7e7a834","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Engineer Inspection"
"8df505ed-e0ca-5b6d-841c-6b0f5c4f8aab","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Boxing stripped"
"0b718766-6290-5e0f-9435-a5fb46e87707","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 5","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Topsoil placed (if required)"
"5eb171d3-8d86-58e7-96e0-a32ce76b9967","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 6"
"2894f2e4-3f0c-5448-ba74-7f847b4618df","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 6","Earthworks"
"228a10a8-c3a8-5975-af44-478819f76bf4","","checklist-flat","pass","QA - Detailed Excavation -","checklist-flat","FALSE","FALSE","Site QA","Lot 6","Earthworks","Detailed Excavation"
"29634b0b-1875-51b9-828a-fe6f94964996","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Earthworks","Detailed Excavation","Services Located"
"c871e9cf-82e6-52aa-b856-fc3e91e9e0fc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Earthworks","Detailed Excavation","Location accurate"
"97b01bc1-35ac-56ec-9e99-a61467362806","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Earthworks","Detailed Excavation","Topsoil stripped completely"
"d4af3ad9-22f4-510c-bedb-9964dd2cb4da","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"140f7be8-3069-5350-aaae-d800c5f929f2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"b30e83cf-e8a0-5b1b-9d77-6ac4caa71799","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"19bde015-9b6d-56da-b2f3-79bcb7afa8b1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"2e60b258-8a61-5e99-a2fc-b832fcda70df","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 6","Stormwater"
"893b71b2-ead1-5690-9bc5-963d94f6006d","","checklist-sectioned","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1"
"61808307-f437-58c5-84c5-2ebba4a67c6e","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"254b2a28-e3bd-5f5f-b080-6ca88a55522b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Latest consented drawings"
"ca49303c-c0ef-5f90-ae4c-c5506c5d5d79","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Setout completed checked and accurate"
"30a45252-94a3-5ce4-a895-5eabe256f3ac","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Services Located and before you dig plans checked"
"7478c257-d6b5-589f-8d84-0d1ce0d47755","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","All junctions marked out and run through with operator"
"4ed27eff-7e26-5c56-be6c-45fca8685227","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"2471306b-7559-51d2-8ed6-97092b9b7121","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser checked for line with string line"
"d72233d5-3de7-5d9b-bf95-0577239a4435","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Correct trench width for pipe size"
"97a65e45-d77c-58d6-8358-69d4f050ca49","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"915c816e-fe21-5c91-8007-eb5452e095c5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"91a6b00c-7ce2-5f93-bde1-78a42b03f6e5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Ground Conditions Checked & Acceptable"
"9c77f701-4e40-501e-a51f-fb54bf2281f5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","General photos during pipe laying"
"b03e898a-3795-5981-9075-506f5f5868e3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Pipe Laying Completed"
"1e6ffe17-006b-5cba-a06b-04c7a227b11d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","CCTV Completed"
"e343f565-62dd-5051-8dbd-2c4263c4f334","","checklist-sectioned","pass","9a2a9405598fb4c1164f518114d976e703ca2b2a9f4d972c544b81627b120834","checklist","FALSE","FALSE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1"
"29c53329-dad8-5781-becb-e70c5d1ab2e0","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install"
"34063144-f860-5eb1-8224-cce6a4d26ef8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Latest consented drawings"
"28cb0d21-f84d-5b16-ad7e-124a0c7d3bfa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Setout an manhole sizing checked"
"7b4b87df-9fad-56b1-8248-94f851367db0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Services Located and before you dig plans checked"
"972c2e52-3513-5bb5-a3c8-222438be1b15","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","MHS measured onsite. Prep height determined from Lid Level. "
"ac655da2-f995-5f60-a922-99527fa47a1c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Benching/shield required if >1.5m"
"3f5e7255-d1ea-5314-a078-76d7c911b45d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Ground conditions checked & acceptable"
"0e55e4a2-058a-588f-a5fd-c2e6aa2095e4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"6898e01f-363a-5a77-ae73-4e205e0896b7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"23d504c5-973c-59bc-9196-7f6b2147194b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"50955bca-5d69-5698-b4b1-3131d4ccb6b2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Inside of starters epoxyed all the way around"
"e23d1003-d7df-5a78-8828-d0f19cd376ae","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 6","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole benching completed and acceptable (Photo required)"
