"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1e131c81-4472-4310-a523-a508d965cd3c","","folder-normal","pass","","step","TRUE","FALSE","Stage 1"
"fae69bb7-4c72-42e6-b281-5f1cf16c7857","","folder-normal","pass","","step","TRUE","FALSE","Stage 1","51"
"604f812b-ebf1-427e-8ecd-6f2659fc756d","","folder-normal","pass","","step","TRUE","FALSE","Stage 1","51","Ground"
"5a17034f-d6f2-4159-8a58-c62ed7e669fb","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","Ground","W01h-51"
"80672081-e5f7-5efe-8a1c-5eecc12ce4f3","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 1","61","2","W09-61-2","Wights - Sign Off"
"88eaaee7-88be-4eaf-a6c0-039f35384fa9","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","61","2","W22-61"
"14d992cc-e3f6-5dca-85a3-f46b284a69d4","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 1","61","2","W22-61","Opening Wrapped & Prepared Correctly"
"5614cc95-640a-5f84-b9e6-cf3fc7ea2b1e","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 1","61","2","W22-61","Weather Seals As Per Shop Drawing (provide photo reference)"
"f15a0c3c-9919-57f3-add3-859a26557fd1","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 1","61","2","W22-61","Installed / Fixed As Per Shop Drawings"
"01f02e64-700f-5599-bd96-0009b68878ef","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 1","61","2","W22-61","Airseals Completed"
"b00eb456-f578-54c6-a14e-2fe5ef1d943a","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 1","61","2","W22-61","Site Glazing Completed - Viridian Glass"
"0d879d91-a5f7-5e37-a585-25f39b65a817","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 1","61","2","W22-61","Trade Clean"
"005e31e6-70f5-506a-947e-8bd9b58ba0a0","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 1","61","2","W22-61","Wights - Sign Off"
"52478dd9-08f8-4115-8b24-82b50a29f319","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","61","2","W23-61"
"e17fc2c1-8cd5-5b56-bc02-7570fb272ffc","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 1","61","2","W23-61","Opening Wrapped & Prepared Correctly"
"b70e636b-98c4-5d67-962e-5ebf0bff4ef1","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 1","61","2","W23-61","Weather Seals As Per Shop Drawing (provide photo reference)"
"e8c7edf0-cacf-5c59-94eb-987fdaf1a1f6","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 1","61","2","W23-61","Installed / Fixed As Per Shop Drawings"
"d7fec1cf-0f61-5abc-afd7-cd9d5f009c24","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 1","61","2","W23-61","Airseals Completed"
"20d51ced-cca8-51f0-88ff-287f4ef4a2ed","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 1","61","2","W23-61","Site Glazing Completed - Viridian Glass"
"3525b14c-141d-5e22-b2d1-78311d4f6e66","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 1","61","2","W23-61","Trade Clean"
"fe7b8473-8aca-561b-9db0-f228db00bd69","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 1","61","2","W23-61","Wights - Sign Off"
"82cf17bc-d84c-4545-97d8-aadee76761fa","","folder-normal","pass","","step","TRUE","FALSE","Stage 1","61","3"
"1cf98a4e-0730-4a3f-9f5c-073b725c9d98","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","61","3","W09-61-3"
"3a1c1849-f411-5480-8493-b43627a47354","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 1","61","3","W09-61-3","Opening Wrapped & Prepared Correctly"
"fa970f82-5c67-57a4-9d9d-c2738e8491ad","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 1","61","3","W09-61-3","Weather Seals As Per Shop Drawing (provide photo reference)"
"0a751886-1519-52e0-8d98-a11da78d56b7","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 1","61","3","W09-61-3","Installed / Fixed As Per Shop Drawings"
"75fce42e-8acc-50e1-9205-d06f1d6a6527","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 1","61","3","W09-61-3","Airseals Completed"
"37d1e9f1-b3df-5ffb-a418-bfb8f5dca602","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 1","61","3","W09-61-3","Site Glazing Completed - Viridian Glass"
"dcbd96d5-ee16-5fec-ade7-2c1345db5835","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 1","61","3","W09-61-3","Trade Clean"
"7f08182f-7b48-57d4-ade0-51e79808cea2","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 1","61","3","W09-61-3","Wights - Sign Off"
"9af29b6b-06c1-4fec-9598-f7957de5f6e8","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","61","3","W12-61"
"c02ecfae-2f4e-5a1d-9205-524ebcc459d6","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 1","61","3","W12-61","Opening Wrapped & Prepared Correctly"
"f79fd1fc-9590-52be-8b08-6fb3663a5e25","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 1","61","3","W12-61","Weather Seals As Per Shop Drawing (provide photo reference)"
"50b74d16-242d-5528-ae5d-4ef88a4292dd","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 1","61","3","W12-61","Installed / Fixed As Per Shop Drawings"
"8f854ab2-bea6-5fda-83ac-72e53be4c2c1","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 1","61","3","W12-61","Airseals Completed"
"48063d8c-99df-5957-b0e9-7a83a32aa877","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 1","61","3","W12-61","Site Glazing Completed - Viridian Glass"
"6cfbfdd6-82e6-569c-852a-b2eed4598b2e","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 1","61","3","W12-61","Trade Clean"
"a3e43506-d2df-56f4-a00d-193b7945b228","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 1","61","3","W12-61","Wights - Sign Off"
"a541a68c-35c5-466c-bfd6-19bef484b762","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","61","3","W13-61"
"3fd8c1e5-a3d8-5b5b-80e1-0f2af2c23fd1","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 1","61","3","W13-61","Opening Wrapped & Prepared Correctly"
"e96a1edb-e37f-5381-90ea-a46255ec8362","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 1","61","3","W13-61","Weather Seals As Per Shop Drawing (provide photo reference)"
"0888b00e-d0c1-5f11-a732-e398f63b89a1","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 1","61","3","W13-61","Installed / Fixed As Per Shop Drawings"
"91d51ba3-ec2a-59fc-bc45-ae3a9c64d677","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 1","61","3","W13-61","Airseals Completed"
"f0af4076-a4ce-5f70-a8de-71def50c7518","","checkpoint-status","not-applicable","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 1","61","3","W13-61","Site Glazing Completed - Viridian Glass"
"ae5f1029-6656-58c6-8007-83bc44037f7c","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 1","61","3","W13-61","Trade Clean"
"11e2821f-5ba0-5aa5-a952-7c44cd76c76d","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 1","61","3","W13-61","Wights - Sign Off"
"633b148a-a5b1-4789-b67a-074be3d2c349","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","61","3","W15-61"
"8027a9fe-317a-516b-b12d-919bc66674f0","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 1","61","3","W15-61","Opening Wrapped & Prepared Correctly"
"8cab7a0c-4aa9-59cd-8332-35390f838f59","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 1","61","3","W15-61","Weather Seals As Per Shop Drawing (provide photo reference)"
"e473bd06-a8c8-5d1e-8c7e-1be9c1f3ff50","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 1","61","3","W15-61","Installed / Fixed As Per Shop Drawings"
"8cb180b9-fa52-56c4-a4c2-3c9c8c4514ea","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 1","61","3","W15-61","Airseals Completed"
"91e748b1-ba8e-5f9e-8a26-84c9cbb0ad35","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 1","61","3","W15-61","Site Glazing Completed - Viridian Glass"
"4a5129f2-c718-57ed-a785-be3eaffee527","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 1","61","3","W15-61","Trade Clean"
"34c4f427-6320-52ee-8d91-fd609f914de5","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 1","61","3","W15-61","Wights - Sign Off"
"8717791a-5230-4280-9cfa-b36d68c8013f","","folder-normal","pass","","step","TRUE","FALSE","Stage 2"
"2c63a080-5baf-4bbc-9781-d881f4f1ddad","","folder-normal","pass","","step","TRUE","FALSE","Stage 2","6"
"83f48c57-6a3a-4531-bfaa-7e299e16dde2","","folder-normal","pass","","step","TRUE","FALSE","Stage 2","6","Ground"
"9a49b396-94d2-4ee1-95d4-eb6c6145bdc4","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","6","Ground","W01-6"
"08854cae-5723-5c47-8b96-57cc87750f26","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","6","Ground","W01-6","Opening Wrapped & Prepared Correctly"
"1c87f0c9-883f-519e-b8af-a5663f50cfd7","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","6","Ground","W01-6","Weather Seals As Per Shop Drawing (provide photo reference)"
"04a0c5d3-fa72-5f2e-94e7-4a650e17bfc0","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","6","Ground","W01-6","Installed / Fixed As Per Shop Drawings"
"0056b8f3-9585-5f49-9ee1-b3bc4c129709","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","6","Ground","W01-6","Airseals Completed"
"296b3b21-5d06-5102-a8ac-f9bb7f20df03","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","6","Ground","W01-6","Site Glazing Completed - Viridian Glass"
"f4f0424c-fb31-59c7-9e8d-d770bdfa30fd","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","6","Ground","W01-6","Trade Clean"
"00efc548-8727-5111-bdc8-13888811bef0","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","6","Ground","W01-6","Wights - Sign Off"
"18499bbf-a7ae-4b01-9911-138c5dc7b9c6","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","6","Ground","W02-6"
"5ee91446-a3b1-5b70-a455-70c66b8d18c6","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","6","Ground","W02-6","Opening Wrapped & Prepared Correctly"
"90b2b147-7a6c-559f-a590-b6174ad942ed","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","6","Ground","W02-6","Weather Seals As Per Shop Drawing (provide photo reference)"
"0e517590-75ae-5aed-858f-941ef4363961","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","6","Ground","W02-6","Installed / Fixed As Per Shop Drawings"
"18ec1521-caa3-5478-84fb-c91a3f03bb55","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","6","Ground","W02-6","Airseals Completed"
"bd212b44-5e65-5654-91a4-fcc9c092f0d3","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","6","Ground","W02-6","Site Glazing Completed - Viridian Glass"
"c2ea3e86-a813-5ae3-be9e-dc088a286d2d","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","6","Ground","W02-6","Trade Clean"
"56a7fc6a-a958-5d05-8ee8-8f7f9fc73dcf","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","6","Ground","W02-6","Wights - Sign Off"
"1a385c38-9ed6-41e6-a08a-f15082328c0a","","folder-normal","pass","","step","TRUE","FALSE","Stage 2","6","1"
"bf94d0fd-04b1-4cbc-9f0d-20f5b09c3cfc","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","6","1","W05-6"
"35119572-1145-5158-bf84-242c789bd6c1","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","6","1","W05-6","Opening Wrapped & Prepared Correctly"
"60e74e94-1a89-5ddd-a81a-214b7a9d238d","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","6","1","W05-6","Weather Seals As Per Shop Drawing (provide photo reference)"
"1b5ecef4-b5e5-5117-9a73-66eb16e1b5cc","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","6","1","W05-6","Installed / Fixed As Per Shop Drawings"
"26995824-eea5-5252-a607-90bfffe8993c","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","6","1","W05-6","Airseals Completed"
"1f31c154-f794-5172-8f10-f92cfcb0ffdb","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","6","1","W05-6","Site Glazing Completed - Viridian Glass"
"ab1d2238-09fa-50ca-992e-1e59cf70d50d","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","6","1","W05-6","Trade Clean"
"88e440cc-9274-5cbe-9d2f-436519d12763","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","6","1","W05-6","Wights - Sign Off"
"5c169865-42e4-4c22-bdef-a3c722ec1512","","folder-normal","pass","","step","TRUE","FALSE","Stage 2","6","2"
"00e7bea7-79c8-417a-983c-1e8bfc210114","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","6","2","W06-6"
"55d4a1d4-de2a-5746-a524-a584bafbf609","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","6","2","W06-6","Opening Wrapped & Prepared Correctly"
"bc8a1dcf-3c9d-55a4-af4b-03d766f11633","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","6","2","W06-6","Weather Seals As Per Shop Drawing (provide photo reference)"
"39d7883f-5f1e-5b3f-8a0b-1da2ab65d934","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","6","2","W06-6","Installed / Fixed As Per Shop Drawings"
"04530368-34a3-596c-8e09-6f38c71a41b6","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","6","2","W06-6","Airseals Completed"
"f124382f-bb78-502d-bfde-d73e3ce8cda1","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","6","2","W06-6","Site Glazing Completed - Viridian Glass"
"95256409-b1ef-5911-b553-cbe0cb994055","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","6","2","W06-6","Trade Clean"
"ae2bde8c-90ec-51c0-bfa0-7f63f6a2b049","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","6","2","W06-6","Wights - Sign Off"
"109a973e-51a5-4851-93b3-5efa376474cf","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","6","2","W09-6"
"274c7a08-2f82-530c-9378-e983da440f02","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","6","2","W09-6","Opening Wrapped & Prepared Correctly"
"c8e3708b-9183-5391-9784-1ebcbfe26609","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","6","2","W09-6","Weather Seals As Per Shop Drawing (provide photo reference)"
"81c10d50-d497-5960-869c-fa3781905c2f","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","6","2","W09-6","Installed / Fixed As Per Shop Drawings"
"59919b7f-03f0-519c-ab3c-ee6781b4693b","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","6","2","W09-6","Airseals Completed"
"2037983e-9f02-5d9c-ac4f-57c2bf93b95f","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","6","2","W09-6","Site Glazing Completed - Viridian Glass"
"ea90b4c5-e416-598b-a100-10cdddff00a9","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","6","2","W09-6","Trade Clean"
"3bb9fb9e-73f4-5a29-bff9-55421d4e5043","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","6","2","W09-6","Wights - Sign Off"
"0e3095a4-4389-4410-9dd4-fc902b4bbcca","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","6","2","W09-6"
"62855192-a83c-5075-b79d-8745645c1c83","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","6","2","W09-6","Opening Wrapped & Prepared Correctly"
"c7a59be6-888f-5843-9df3-527f84868b04","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","6","2","W09-6","Weather Seals As Per Shop Drawing (provide photo reference)"
"c8ac64e2-ea63-5758-a735-7d4f2c5754e1","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","6","2","W09-6","Installed / Fixed As Per Shop Drawings"
"12bcc866-41ad-50b2-bb0d-3fcaf75ee8d8","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","6","2","W09-6","Airseals Completed"
"45b74c9a-fef9-55fa-85da-4f60526cf11e","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","6","2","W09-6","Site Glazing Completed - Viridian Glass"
"215070eb-f780-5899-8c46-dee0144bc7c7","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","6","2","W09-6","Trade Clean"
"73beac18-0317-51af-8c9c-acc325b544de","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","6","2","W09-6","Wights - Sign Off"
"6b0efcc2-f253-4f55-a59e-e89aae07fd0e","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","6","2","W22-6"
"71c1e6be-96d3-5d01-9fbe-061d3239d688","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","6","2","W22-6","Opening Wrapped & Prepared Correctly"
"08e78ca8-a5ef-593f-aaa6-3656d5ca3dcf","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","6","2","W22-6","Weather Seals As Per Shop Drawing (provide photo reference)"
"7beff309-e067-5546-8e3b-bb1e5387d9a8","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","6","2","W22-6","Installed / Fixed As Per Shop Drawings"
