resource,type,Add Step,Add Post,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
Rough In ITP,step,,,,,,1013,,
Rough In ITP,step,,,,,,1014,,
Rough In ITP,step,,,,,,1015,,
Rough In ITP,step,,,,,,1016,,
Rough In ITP,step,,,,,,1017,,
Rough In ITP,step,,,,,,1018,,
Rough In ITP,step,,,,,,1019,,
Rough In ITP,step,,,,,,1020,,
Rough In ITP,step,,,,,,1021,,
Rough In ITP,step,,,,,,1022,,
Rough In ITP,step,,,,,,1023,,
Rough In ITP,step,,,,,,1024,,
,step,,,,,Level 11,,,
Rough In ITP,step,,,,,,DDA,,
Rough In ITP,step,,,,,,Cleaners,,
Rough In ITP,step,,,,,,1101,,
Rough In ITP,step,,,,,,1102,,
Rough In ITP,step,,,,,,1103,,
Rough In ITP,step,,,,,,1104,,
Rough In ITP,step,,,,,,1105,,
Rough In ITP,step,,,,,,1106,,
Rough In ITP,step,,,,,,1107,,
Rough In ITP,step,,,,,,1108,,
Rough In ITP,step,,,,,,1109,,
Rough In ITP,step,,,,,,1110,,
Rough In ITP,step,,,,,,1111,,
Rough In ITP,step,,,,,,1112,,
Rough In ITP,step,,,,,,1113,,
Rough In ITP,step,,,,,,1114,,
Rough In ITP,step,,,,,,1115,,
Rough In ITP,step,,,,,,1116,,
Rough In ITP,step,,,,,,1117,,
Rough In ITP,step,,,,,,1118,,
Rough In ITP,step,,,,,,1119,,
Rough In ITP,step,,,,,,1120,,
Rough In ITP,step,,,,,,1121,,
Rough In ITP,step,,,,,,1122,,
Rough In ITP,step,,,,,,1123,,
Rough In ITP,step,,,,,,1124,,
,step,,,,,Level 12,,,
Rough In ITP,step,,,,,,Laundry,,
Rough In ITP,step,,,,,,Kitchen,,
Rough In ITP,step,,,,,,Cleaners Room,,
Rough In ITP,step,,,,,,1201,,
Rough In ITP,step,,,,,,1202,,
Rough In ITP,step,,,,,,1203,,
Rough In ITP,step,,,,,,1204,,
Rough In ITP,step,,,,,,1205,,
Rough In ITP,step,,,,,,1206,,
Rough In ITP,step,,,,,,1207,,
Rough In ITP,step,,,,,,1208,,
Rough In ITP,step,,,,,,1209,,
Rough In ITP,step,,,,,,1210,,
Rough In ITP,step,,,,,,1211,,
Rough In ITP,step,,,,,,1212,,
Rough In ITP,step,,,,,,1213,,
Rough In ITP,step,,,,,,1214,,
Rough In ITP,step,,,,,,1215,,
Rough In ITP,step,,,,,,1216,,
Rough In ITP,step,,,,,,1217,,
Rough In ITP,step,,,,,,1218,,
Rough In ITP,step,,,,,,1219,,
Rough In ITP,step,,,,,,1220,,
Rough In ITP,step,,,,,,1221,,
Rough In ITP,step,,,,,,1222,,
Rough In ITP,step,,,,,,1223,,
Rough In ITP,step,,,,,,1224,,
,step,,,,,Level 13,,,
Rough In ITP,step,,,,,,DDA,,
Rough In ITP,step,,,,,,Cleaners,,
Rough In ITP,step,,,,,,1301,,
Rough In ITP,step,,,,,,1302,,
Rough In ITP,step,,,,,,1303,,
Rough In ITP,step,,,,,,1304,,
Rough In ITP,step,,,,,,1305,,
Rough In ITP,step,,,,,,1306,,
Rough In ITP,step,,,,,,1307,,
Rough In ITP,step,,,,,,1308,,
Rough In ITP,step,,,,,,1309,,
Rough In ITP,step,,,,,,1310,,
Rough In ITP,step,,,,,,1311,,
Rough In ITP,step,,,,,,1312,,
Rough In ITP,step,,,,,,1313,,
Rough In ITP,step,,,,,,1314,,
Rough In ITP,step,,,,,,1315,,
Rough In ITP,step,,,,,,1316,,
Rough In ITP,step,,,,,,1317,,
Rough In ITP,step,,,,,,1318,,
Rough In ITP,step,,,,,,1319,,
Rough In ITP,step,,,,,,1320,,
Rough In ITP,step,,,,,,1321,,
Rough In ITP,step,,,,,,1322,,
Rough In ITP,step,,,,,,1323,,
Rough In ITP,step,,,,,,1324,,
,step,,,,,Level 14,,,
Rough In ITP,step,,,,,,DDA,,
Rough In ITP,step,,,,,,Cleaners,,
Rough In ITP,step,,,,,,1401,,
Rough In ITP,step,,,,,,1402,,
Rough In ITP,step,,,,,,1403,,
Rough In ITP,step,,,,,,1404,,
Rough In ITP,step,,,,,,1405,,
Rough In ITP,step,,,,,,1406,,
Rough In ITP,step,,,,,,1407,,
Rough In ITP,step,,,,,,1408,,
Rough In ITP,step,,,,,,1409,,
Rough In ITP,step,,,,,,1410,,
Rough In ITP,step,,,,,,1411,,
Rough In ITP,step,,,,,,1412,,
Rough In ITP,step,,,,,,1413,,
Rough In ITP,step,,,,,,1414,,
Rough In ITP,step,,,,,,1415,,
Rough In ITP,step,,,,,,1416,,
Rough In ITP,step,,,,,,1417,,
Rough In ITP,step,,,,,,1418,,
Rough In ITP,step,,,,,,1419,,
Rough In ITP,step,,,,,,1420,,
Rough In ITP,step,,,,,,1421,,
Rough In ITP,step,,,,,,1422,,
Rough In ITP,step,,,,,,1423,,
Rough In ITP,step,,,,,,1424,,
,step,,,,,Level 15,,,
Rough In ITP,step,,,,,,Laundry,,
Rough In ITP,step,,,,,,Kitchen,,
Rough In ITP,step,,,,,,Cleaners Room,,
Rough In ITP,step,,,,,,1501,,
Rough In ITP,step,,,,,,1502,,
Rough In ITP,step,,,,,,1503,,
Rough In ITP,step,,,,,,1504,,
Rough In ITP,step,,,,,,1505,,
Rough In ITP,step,,,,,,1506,,
Rough In ITP,step,,,,,,1507,,
Rough In ITP,step,,,,,,1508,,
Rough In ITP,step,,,,,,1509,,
Rough In ITP,step,,,,,,1510,,
Rough In ITP,step,,,,,,1511,,
Rough In ITP,step,,,,,,1512,,
Rough In ITP,step,,,,,,1513,,
Rough In ITP,step,,,,,,1514,,
Rough In ITP,step,,,,,,1515,,
Rough In ITP,step,,,,,,1516,,
Rough In ITP,step,,,,,,1517,,
Rough In ITP,step,,,,,,1518,,
Rough In ITP,step,,,,,,1519,,
Rough In ITP,step,,,,,,1520,,
Rough In ITP,step,,,,,,1521,,
Rough In ITP,step,,,,,,1522,,
Rough In ITP,checklist,,,,,,1523,,
Rough In ITP,checklist,,,,,,1524,,
,step,,,,,Level 16,,,
Rough In ITP,step,,,,,,DDA,,
Rough In ITP,step,,,,,,Cleaners,,
Rough In ITP,step,,,,,,1601,,
Rough In ITP,step,,,,,,1602,,
Rough In ITP,step,,,,,,1603,,
Rough In ITP,step,,,,,,1604,,
Rough In ITP,step,,,,,,1605,,
Rough In ITP,step,,,,,,1606,,
Rough In ITP,step,,,,,,1607,,
Rough In ITP,step,,,,,,1608,,
Rough In ITP,step,,,,,,1609,,
Rough In ITP,step,,,,,,1610,,
Rough In ITP,step,,,,,,1611,,
Rough In ITP,step,,,,,,1612,,
Rough In ITP,step,,,,,,1613,,
Rough In ITP,step,,,,,,1614,,
Rough In ITP,step,,,,,,1615,,
Rough In ITP,step,,,,,,1616,,
Rough In ITP,step,,,,,,1617,,
Rough In ITP,step,,,,,,1618,,
Rough In ITP,step,,,,,,1619,,
Rough In ITP,step,,,,,,1620,,
Rough In ITP,step,,,,,,1621,,
Rough In ITP,step,,,,,,1622,,
Rough In ITP,step,,,,,,1623,,
Rough In ITP,step,,,,,,1624,,
,step,,,,,Level 17,,,
Rough In ITP,step,,,,,,DDA,,
Rough In ITP,step,,,,,,Cleaners,,
Rough In ITP,step,,,,,,1701,,
Rough In ITP,step,,,,,,1702,,
Rough In ITP,step,,,,,,1703,,
Rough In ITP,step,,,,,,1704,,
Rough In ITP,step,,,,,,1705,,
Rough In ITP,step,,,,,,1706,,
Rough In ITP,step,,,,,,1707,,
Rough In ITP,step,,,,,,1708,,
Rough In ITP,step,,,,,,1709,,
Rough In ITP,step,,,,,,1710,,
Rough In ITP,step,,,,,,1711,,
Rough In ITP,step,,,,,,1712,,
Rough In ITP,step,,,,,,1713,,
Rough In ITP,step,,,,,,1714,,
Rough In ITP,step,,,,,,1715,,
Rough In ITP,step,,,,,,1716,,
Rough In ITP,step,,,,,,1717,,
Rough In ITP,step,,,,,,1718,,
Rough In ITP,step,,,,,,1719,,
Rough In ITP,step,,,,,,1720,,
Rough In ITP,step,,,,,,1721,,
Rough In ITP,step,,,,,,1722,,
Rough In ITP,step,,,,,,1723,,
Rough In ITP,step,,,,,,1724,,
,step,,,,,Level 18,,,
Rough In ITP,step,,,,,,Laundry,,
Rough In ITP,step,,,,,,Kitchen,,
Rough In ITP,step,,,,,,Cleaners Room,,
Rough In ITP,step,,,,,,1801,,
Rough In ITP,step,,,,,,1802,,
Rough In ITP,step,,,,,,1803,,
Rough In ITP,step,,,,,,1804,,
Rough In ITP,step,,,,,,1805,,
Rough In ITP,step,,,,,,1806,,
Rough In ITP,step,,,,,,1807,,
Rough In ITP,step,,,,,,1808,,
Rough In ITP,step,,,,,,1809,,
Rough In ITP,step,,,,,,1810,,
Rough In ITP,step,,,,,,1811,,
Rough In ITP,step,,,,,,1812,,
Rough In ITP,step,,,,,,1813,,
Rough In ITP,step,,,,,,1814,,
Rough In ITP,step,,,,,,1815,,
Rough In ITP,step,,,,,,1816,,
Rough In ITP,step,,,,,,1817,,
Rough In ITP,step,,,,,,1818,,
Rough In ITP,step,,,,,,1819,,
Rough In ITP,step,,,,,,1820,,
Rough In ITP,step,,,,,,1821,,
Rough In ITP,step,,,,,,1822,,
Rough In ITP,step,,,,,,1823,,
Rough In ITP,step,,,,,,1824,,
,step,,,,,Level 19,,,
Rough In ITP,step,,,,,,DDA,,
Rough In ITP,step,,,,,,Cleaners,,
Rough In ITP,step,,,,,,1901,,
Rough In ITP,step,,,,,,1902,,
Rough In ITP,step,,,,,,1903,,
Rough In ITP,step,,,,,,1904,,
Rough In ITP,step,,,,,,1905,,
Rough In ITP,step,,,,,,1906,,
Rough In ITP,step,,,,,,1907,,
Rough In ITP,step,,,,,,1908,,
Rough In ITP,step,,,,,,1909,,
Rough In ITP,step,,,,,,1910,,
Rough In ITP,step,,,,,,1911,,
Rough In ITP,step,,,,,,1912,,
Rough In ITP,step,,,,,,1913,,
Rough In ITP,step,,,,,,1914,,
Rough In ITP,step,,,,,,1915,,
Rough In ITP,step,,,,,,1916,,
Rough In ITP,step,,,,,,1917,,
Rough In ITP,step,,,,,,1918,,
Rough In ITP,step,,,,,,1919,,
Rough In ITP,step,,,,,,1920,,
Rough In ITP,step,,,,,,1921,,
Rough In ITP,step,,,,,,1922,,
Rough In ITP,step,,,,,,1923,,
Rough In ITP,step,,,,,,1924,,
,step,,,,,Level 20,,,
Rough In ITP,step,,,,,,DDA,,
Rough In ITP,step,,,,,,Cleaners,,
Rough In ITP,step,,,,,,2001,,
Rough In ITP,step,,,,,,2002,,
Rough In ITP,step,,,,,,2003,,
Rough In ITP,step,,,,,,2004,,
Rough In ITP,step,,,,,,2005,,
Rough In ITP,step,,,,,,2006,,
Rough In ITP,step,,,,,,2007,,
Rough In ITP,step,,,,,,2008,,
Rough In ITP,step,,,,,,2009,,
Rough In ITP,step,,,,,,2010,,
Rough In ITP,step,,,,,,2011,,
Rough In ITP,step,,,,,,2012,,
Rough In ITP,step,,,,,,2013,,
Rough In ITP,step,,,,,,2014,,
Rough In ITP,step,,,,,,2015,,
Rough In ITP,step,,,,,,2016,,
Rough In ITP,step,,,,,,2017,,
Rough In ITP,step,,,,,,2018,,
Rough In ITP,step,,,,,,2019,,
Rough In ITP,step,,,,,,2020,,
Rough In ITP,step,,,,,,2021,,
Rough In ITP,step,,,,,,2022,,
Rough In ITP,step,,,,,,2023,,
Rough In ITP,step,,,,,,2024,,
,step,,,,,Level 21,,,
Rough In ITP,step,,,,,,DDA,,
Rough In ITP,step,,,,,,Cleaners,,
Rough In ITP,step,,,,,,2101,,
Rough In ITP,step,,,,,,2102,,
Rough In ITP,step,,,,,,2103,,
Rough In ITP,step,,,,,,2104,,
Rough In ITP,step,,,,,,2105,,
Rough In ITP,step,,,,,,2106,,
Rough In ITP,step,,,,,,2107,,
Rough In ITP,step,,,,,,2108,,
Rough In ITP,step,,,,,,2109,,
Rough In ITP,step,,,,,,2110,,
Rough In ITP,step,,,,,,2111,,
Rough In ITP,step,,,,,,2112,,
Rough In ITP,step,,,,,,2113,,
Rough In ITP,step,,,,,,2114,,
Rough In ITP,step,,,,,,2115,,
Rough In ITP,step,,,,,,2116,,
Rough In ITP,step,,,,,,2117,,
Rough In ITP,step,,,,,,2118,,
Rough In ITP,step,,,,,,2119,,
Rough In ITP,step,,,,,,2120,,
Rough In ITP,step,,,,,,2121,,
Rough In ITP,step,,,,,,2122,,
Rough In ITP,step,,,,,,2123,,
Rough In ITP,step,,,,,,2124,,
,step,,,,,Level 22,,,
Rough In ITP,step,,,,,,DDA,,
Rough In ITP,step,,,,,,Cleaners,,
Rough In ITP,step,,,,,,2201,,
Rough In ITP,step,,,,,,2202,,
Rough In ITP,step,,,,,,2203,,
Rough In ITP,step,,,,,,2204,,
Rough In ITP,step,,,,,,2205,,
Rough In ITP,step,,,,,,2206,,
Rough In ITP,step,,,,,,2207,,
Rough In ITP,step,,,,,,2208,,
Rough In ITP,step,,,,,,2209,,
Rough In ITP,step,,,,,,2210,,
Rough In ITP,step,,,,,,2211,,
Rough In ITP,step,,,,,,2212,,
Rough In ITP,step,,,,,,2213,,
Rough In ITP,step,,,,,,2214,,
Rough In ITP,step,,,,,,2215,,
Rough In ITP,step,,,,,,2216,,
Rough In ITP,step,,,,,,2217,,
Rough In ITP,step,,,,,,2218,,
Rough In ITP,step,,,,,,2219,,
Rough In ITP,step,,,,,,2220,,
Rough In ITP,step,,,,,,2221,,
Rough In ITP,step,,,,,,2222,,
Rough In ITP,step,,,,,,2223,,
Rough In ITP,step,,,,,,2224,,
,step,,,,,Level 23,,,
Rough In ITP,step,,,,,,DDA,,
Rough In ITP,step,,,,,,Cleaners,,
Rough In ITP,step,,,,,,2301,,
Rough In ITP,step,,,,,,2302,,
Rough In ITP,step,,,,,,2303,,
Rough In ITP,step,,,,,,2304,,
Rough In ITP,step,,,,,,2305,,
Rough In ITP,step,,,,,,2306,,
Rough In ITP,step,,,,,,2307,,
Rough In ITP,step,,,,,,2308,,
Rough In ITP,step,,,,,,2309,,
Rough In ITP,step,,,,,,2310,,
Rough In ITP,step,,,,,,2311,,
Rough In ITP,step,,,,,,2312,,
Rough In ITP,step,,,,,,2313,,
Rough In ITP,step,,,,,,2314,,
Rough In ITP,step,,,,,,2315,,
Rough In ITP,step,,,,,,2316,,
Rough In ITP,step,,,,,,2317,,
Rough In ITP,step,,,,,,2318,,
Rough In ITP,step,,,,,,2319,,
Rough In ITP,step,,,,,,2320,,
Rough In ITP,step,,,,,,2321,,
Rough In ITP,step,,,,,,2322,,
Rough In ITP,step,,,,,,2323,,
Rough In ITP,step,,,,,,2324,,
,step,,,,,Level 24,,,
Rough In ITP,step,,,,,,DDA,,
,step,,,,Waste Rollovers,,,,
,step,,,,,Basement,,,
Rough In ITP,checklist,,,,,,DDA,,
Rough In ITP,checklist,,,,,,Female Toilets,,
Rough In ITP,checklist,,,,,,Male Toilets,,
,step,,,,,Ground,,,
Rough In ITP,checklist,,,,,,DDA,,
,step,,,,,Level 1,,,
Rough In ITP,checklist,,,,,,DDA,,
Rough In ITP,checklist,,,,,,101,,
Rough In ITP,checklist,,,,,,102,,
Rough In ITP,checklist,,,,,,103,,
Rough In ITP,checklist,,,,,,104,,
Rough In ITP,checklist,,,,,,105,,
Rough In ITP,checklist,,,,,,106,,
Rough In ITP,checklist,,,,,,107,,
Rough In ITP,checklist,,,,,,108,,
Rough In ITP,checklist,,,,,,109,,
Rough In ITP,checklist,,,,,,110,,
Rough In ITP,checklist,,,,,,111,,
Rough In ITP,checklist,,,,,,112,,
Rough In ITP,checklist,,,,,,113,,
Rough In ITP,checklist,,,,,,114,,
Rough In ITP,checklist,,,,,,115,,
Rough In ITP,checklist,,,,,,116,,
Rough In ITP,checklist,,,,,,117,,
Rough In ITP,checklist,,,,,,118,,
Rough In ITP,checklist,,,,,,119,,
Rough In ITP,checklist,,,,,,120,,
Rough In ITP,checklist,,,,,,121,,
Rough In ITP,checklist,,,,,,122,,
Rough In ITP,checklist,,,,,,123,,
Rough In ITP,checklist,,,,,,124,,
,step,,,,,Level 2,,,
Rough In ITP,checklist,,,,,,Laundry,,
Rough In ITP,checklist,,,,,,Kitchen,,
Rough In ITP,checklist,,,,,,201,,
Rough In ITP,checklist,,,,,,202,,
Rough In ITP,checklist,,,,,,203,,
Rough In ITP,checklist,,,,,,204,,
Rough In ITP,checklist,,,,,,205,,
Rough In ITP,checklist,,,,,,206,,
Rough In ITP,checklist,,,,,,207,,
Rough In ITP,checklist,,,,,,208,,
Rough In ITP,checklist,,,,,,209,,
Rough In ITP,checklist,,,,,,210,,
Rough In ITP,checklist,,,,,,211,,
Rough In ITP,checklist,,,,,,212,,
Rough In ITP,checklist,,,,,,213,,
Rough In ITP,checklist,,,,,,214,,
Rough In ITP,checklist,,,,,,215,,
Rough In ITP,checklist,,,,,,216,,
Rough In ITP,checklist,,,,,,217,,
Rough In ITP,checklist,,,,,,218,,
Rough In ITP,checklist,,,,,,219,,
Rough In ITP,checklist,,,,,,220,,
Rough In ITP,checklist,,,,,,221,,
Rough In ITP,checklist,,,,,,222,,
Rough In ITP,checklist,,,,,,223,,
Rough In ITP,checklist,,,,,,224,,
Rough In ITP,checklist,,,,,,225,,
Rough In ITP,checklist,,,,,,226,,
Rough In ITP,checklist,,,,,,227,,
,step,,,,,Level 3,,,
Rough In ITP,checklist,,,,,,DDA,,
Rough In ITP,checklist,,,,,,Kitchen,,
Rough In ITP,checklist,,,,,,301,,
Rough In ITP,checklist,,,,,,302,,
Rough In ITP,checklist,,,,,,303,,
Rough In ITP,checklist,,,,,,304,,
Rough In ITP,checklist,,,,,,305,,
Rough In ITP,checklist,,,,,,306,,
Rough In ITP,checklist,,,,,,307,,
Rough In ITP,checklist,,,,,,308,,
Rough In ITP,checklist,,,,,,309,,
Rough In ITP,checklist,,,,,,310,,
Rough In ITP,checklist,,,,,,311,,
Rough In ITP,checklist,,,,,,312,,
Rough In ITP,checklist,,,,,,313,,
Rough In ITP,checklist,,,,,,314,,
Rough In ITP,checklist,,,,,,315,,
Rough In ITP,checklist,,,,,,316,,
Rough In ITP,checklist,,,,,,317,,
Rough In ITP,checklist,,,,,,318,,
Rough In ITP,checklist,,,,,,319,,
Rough In ITP,checklist,,,,,,320,,
Rough In ITP,checklist,,,,,,321,,
Rough In ITP,checklist,,,,,,322,,
Rough In ITP,checklist,,,,,,323,,
Rough In ITP,checklist,,,,,,324,,
Rough In ITP,checklist,,,,,,325,,
Rough In ITP,checklist,,,,,,326,,
Rough In ITP,checklist,,,,,,327,,
,step,,,,,Level 4,,,
Rough In ITP,checklist,,,,,,Commercial Kitchen,,
Rough In ITP,checklist,,,,,,DDA,,
Rough In ITP,checklist,,,,,,Ambulant Bathroom,,
Rough In ITP,checklist,,,,,,Servery,,
,step,,,,,Level 5,,,
Rough In ITP,checklist,,,,,,DDA,,
Rough In ITP,checklist,,,,,,Kitchen,,
Rough In ITP,checklist,,,,,,501,,
Rough In ITP,checklist,,,,,,502,,
Rough In ITP,checklist,,,,,,503,,
Rough In ITP,checklist,,,,,,504,,
Rough In ITP,checklist,,,,,,505,,
Rough In ITP,checklist,,,,,,506,,
Rough In ITP,checklist,,,,,,507,,
Rough In ITP,checklist,,,,,,508,,
Rough In ITP,checklist,,,,,,509,,
Rough In ITP,checklist,,,,,,510,,
Rough In ITP,checklist,,,,,,511,,
Rough In ITP,checklist,,,,,,512,,
Rough In ITP,checklist,,,,,,513,,
Rough In ITP,checklist,,,,,,514,,
Rough In ITP,checklist,,,,,,515,,
Rough In ITP,checklist,,,,,,516,,
Rough In ITP,checklist,,,,,,517,,
Rough In ITP,checklist,,,,,,518,,
Rough In ITP,checklist,,,,,,519,,
Rough In ITP,checklist,,,,,,520,,
Rough In ITP,checklist,,,,,,521,,
Rough In ITP,checklist,,,,,,522,,
Rough In ITP,checklist,,,,,,523,,
Rough In ITP,checklist,,,,,,524,,
Rough In ITP,checklist,,,,,,525,,
,step,,,,,Level 6,,,
Rough In ITP,checklist,,,,,,Laundry,,
Rough In ITP,checklist,,,,,,Kitchen,,
Rough In ITP,checklist,,,,,,Cleaners Room,,
Rough In ITP,checklist,,,,,,601,,
Rough In ITP,checklist,,,,,,602,,
Rough In ITP,checklist,,,,,,603,,
Rough In ITP,checklist,,,,,,604,,
Rough In ITP,checklist,,,,,,605,,
Rough In ITP,checklist,,,,,,606,,
Rough In ITP,checklist,,,,,,607,,
Rough In ITP,checklist,,,,,,608,,
Rough In ITP,checklist,,,,,,609,,
Rough In ITP,checklist,,,,,,610,,
Rough In ITP,checklist,,,,,,611,,
Rough In ITP,checklist,,,,,,612,,
Rough In ITP,checklist,,,,,,613,,
Rough In ITP,checklist,,,,,,614,,
Rough In ITP,checklist,,,,,,615,,
Rough In ITP,checklist,,,,,,616,,
Rough In ITP,checklist,,,,,,617,,
Rough In ITP,checklist,,,,,,618,,
Rough In ITP,checklist,,,,,,619,,
Rough In ITP,checklist,,,,,,620,,
Rough In ITP,checklist,,,,,,621,,
Rough In ITP,checklist,,,,,,622,,
Rough In ITP,checklist,,,,,,623,,
Rough In ITP,checklist,,,,,,624,,
,step,,,,,Level 7,,,
Rough In ITP,checklist,,,,,,DDA,,
Rough In ITP,checklist,,,,,,Cleaners,,
Rough In ITP,checklist,,,,,,701,,
Rough In ITP,checklist,,,,,,702,,
Rough In ITP,checklist,,,,,,703,,
Rough In ITP,checklist,,,,,,704,,
Rough In ITP,checklist,,,,,,705,,
Rough In ITP,checklist,,,,,,706,,
Rough In ITP,checklist,,,,,,707,,
Rough In ITP,checklist,,,,,,708,,
Rough In ITP,checklist,,,,,,709,,
Rough In ITP,checklist,,,,,,710,,
Rough In ITP,checklist,,,,,,711,,
Rough In ITP,checklist,,,,,,712,,
Rough In ITP,checklist,,,,,,713,,
Rough In ITP,checklist,,,,,,714,,
Rough In ITP,checklist,,,,,,715,,
Rough In ITP,checklist,,,,,,716,,
Rough In ITP,checklist,,,,,,717,,
Rough In ITP,checklist,,,,,,718,,
Rough In ITP,checklist,,,,,,719,,
Rough In ITP,checklist,,,,,,720,,
Rough In ITP,checklist,,,,,,721,,
Rough In ITP,checklist,,,,,,722,,
Rough In ITP,checklist,,,,,,723,,
Rough In ITP,checklist,,,,,,724,,
,step,,,,,Level 8,,,
Rough In ITP,checklist,,,,,,DDA,,
Rough In ITP,checklist,,,,,,Cleaners,,
Rough In ITP,checklist,,,,,,801,,
Rough In ITP,checklist,,,,,,802,,
Rough In ITP,checklist,,,,,,803,,
Rough In ITP,checklist,,,,,,804,,
Rough In ITP,checklist,,,,,,805,,
Rough In ITP,checklist,,,,,,806,,
Rough In ITP,checklist,,,,,,807,,
Rough In ITP,checklist,,,,,,808,,
Rough In ITP,checklist,,,,,,809,,
Rough In ITP,checklist,,,,,,810,,
Rough In ITP,checklist,,,,,,811,,
Rough In ITP,checklist,,,,,,812,,
Rough In ITP,checklist,,,,,,813,,
Rough In ITP,checklist,,,,,,814,,
Rough In ITP,checklist,,,,,,815,,
Rough In ITP,checklist,,,,,,816,,
Rough In ITP,checklist,,,,,,817,,
Rough In ITP,checklist,,,,,,818,,
Rough In ITP,checklist,,,,,,819,,
Rough In ITP,checklist,,,,,,820,,
Rough In ITP,checklist,,,,,,821,,
Rough In ITP,checklist,,,,,,822,,
Rough In ITP,checklist,,,,,,823,,
Rough In ITP,checklist,,,,,,824,,
,step,,,,,Level 9,,,
Rough In ITP,checklist,,,,,,Laundry,,
Rough In ITP,checklist,,,,,,Kitchen,,
Rough In ITP,checklist,,,,,,Cleaners Room,,
Rough In ITP,checklist,,,,,,901,,
Rough In ITP,checklist,,,,,,902,,
Rough In ITP,checklist,,,,,,903,,
Rough In ITP,checklist,,,,,,904,,
Rough In ITP,checklist,,,,,,905,,
Rough In ITP,checklist,,,,,,906,,
Rough In ITP,checklist,,,,,,907,,
Rough In ITP,checklist,,,,,,908,,
Rough In ITP,checklist,,,,,,909,,
Rough In ITP,checklist,,,,,,910,,
Rough In ITP,checklist,,,,,,911,,
Rough In ITP,checklist,,,,,,912,,
Rough In ITP,checklist,,,,,,913,,
Rough In ITP,checklist,,,,,,914,,
Rough In ITP,checklist,,,,,,915,,
Rough In ITP,checklist,,,,,,916,,
Rough In ITP,checklist,,,,,,917,,
Rough In ITP,checklist,,,,,,918,,
Rough In ITP,checklist,,,,,,919,,
Rough In ITP,checklist,,,,,,920,,
Rough In ITP,checklist,,,,,,921,,
Rough In ITP,checklist,,,,,,922,,
Rough In ITP,checklist,,,,,,923,,
Rough In ITP,checklist,,,,,,924,,
,step,,,,,Level 10,,,
Rough In ITP,checklist,,,,,,DDA,,
Rough In ITP,checklist,,,,,,Cleaners,,
Rough In ITP,checklist,,,,,,1001,,
Rough In ITP,checklist,,,,,,1002,,
Rough In ITP,checklist,,,,,,1003,,
Rough In ITP,checklist,,,,,,1004,,
Rough In ITP,checklist,,,,,,1005,,
Rough In ITP,checklist,,,,,,1006,,
Rough In ITP,checklist,,,,,,1007,,
Rough In ITP,checklist,,,,,,1008,,
Rough In ITP,checklist,,,,,,1009,,
Rough In ITP,checklist,,,,,,1010,,
Rough In ITP,checklist,,,,,,1011,,
Rough In ITP,checklist,,,,,,1012,,
Rough In ITP,checklist,,,,,,1013,,
Rough In ITP,checklist,,,,,,1014,,
Rough In ITP,checklist,,,,,,1015,,
Rough In ITP,checklist,,,,,,1016,,
Rough In ITP,checklist,,,,,,1017,,
Rough In ITP,checklist,,,,,,1018,,
Rough In ITP,checklist,,,,,,1019,,
Rough In ITP,checklist,,,,,,1020,,
Rough In ITP,checklist,,,,,,1021,,
Rough In ITP,checklist,,,,,,1022,,
Rough In ITP,checklist,,,,,,1023,,
Rough In ITP,checklist,,,,,,1024,,
,step,,,,,Level 11,,,
Rough In ITP,checklist,,,,,,DDA,,
Rough In ITP,checklist,,,,,,Cleaners,,
Rough In ITP,checklist,,,,,,1101,,
Rough In ITP,checklist,,,,,,1102,,
Rough In ITP,checklist,,,,,,1103,,
Rough In ITP,checklist,,,,,,1104,,
Rough In ITP,checklist,,,,,,1105,,
Rough In ITP,checklist,,,,,,1106,,
Rough In ITP,checklist,,,,,,1107,,
Rough In ITP,checklist,,,,,,1108,,
Rough In ITP,checklist,,,,,,1109,,
Rough In ITP,checklist,,,,,,1110,,
Rough In ITP,checklist,,,,,,1111,,
Rough In ITP,checklist,,,,,,1112,,
Rough In ITP,checklist,,,,,,1113,,
Rough In ITP,checklist,,,,,,1114,,
Rough In ITP,checklist,,,,,,1115,,
Rough In ITP,checklist,,,,,,1116,,
Rough In ITP,checklist,,,,,,1117,,
Rough In ITP,checklist,,,,,,1118,,
Rough In ITP,checklist,,,,,,1119,,
Rough In ITP,checklist,,,,,,1120,,
Rough In ITP,checklist,,,,,,1121,,
Rough In ITP,checklist,,,,,,1122,,
Rough In ITP,checklist,,,,,,1123,,
Rough In ITP,checklist,,,,,,1124,,
,step,,,,,Level 12,,,
Rough In ITP,checklist,,,,,,Laundry,,
Rough In ITP,checklist,,,,,,Kitchen,,
Rough In ITP,checklist,,,,,,Cleaners Room,,
Rough In ITP,checklist,,,,,,1201,,
Rough In ITP,checklist,,,,,,1202,,
Rough In ITP,checklist,,,,,,1203,,
Rough In ITP,checklist,,,,,,1204,,
Rough In ITP,checklist,,,,,,1205,,
Rough In ITP,checklist,,,,,,1206,,
Rough In ITP,checklist,,,,,,1207,,
Rough In ITP,checklist,,,,,,1208,,
Rough In ITP,checklist,,,,,,1209,,
Rough In ITP,checklist,,,,,,1210,,
Rough In ITP,checklist,,,,,,1211,,
Rough In ITP,checklist,,,,,,1212,,
Rough In ITP,checklist,,,,,,1213,,
Rough In ITP,checklist,,,,,,1214,,
Rough In ITP,checklist,,,,,,1215,,
