"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2becbf41-5882-46e9-a06d-f4e9d2857056","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"1470b2d5-797b-48e4-b9fd-3dc95eca1e1b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slab"
"df533d8c-5d82-4edd-9c94-e9ea977e4602","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slab","Level 4"
"153c66ca-6f97-4efa-bb00-cb37b37d5738","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 4","East"
"71b2da2d-e3d8-4000-b451-022c55e24d6e","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 4","East","F19A - Pre-Pour ITP"
"e50354c6-1922-51b3-b47d-74cbcfb11a39","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19A - Pre-Pour ITP","Has the post-tensioning system been inspected and signed off by an Engineer?"
"531b428f-4f6f-5d7b-991e-0b722a847a74","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19A - Pre-Pour ITP","AusPT leading hand and Built sign-off attached below"
"f91de57a-52bd-4e5b-aec6-d333dc6f6fcb","","checklist-flat","not-started","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP"
"02d1c787-6cd9-544a-ba5a-45a1de0504eb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"5b84e93d-5d74-5808-9225-b1ba6833f077","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Are the anchor blocks and wedges installed?"
"ce840309-b706-522a-b1c1-2b555059bd6a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Has an initial stress (39kN) been carried out as per design requirements?"
"fb5cadd7-2d34-5471-846f-2e755d37a59b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Has AusPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?"
"c7981a64-878f-5199-bd8b-5d213bc63865","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"25d532c0-d38c-551b-8207-c054fa8d691a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"ebbe0b3b-ac6a-5bff-8920-67374ab542c9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"72ddabd5-a29c-5a26-885a-57b97fe0a73a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"90c0a4b5-873c-5207-b46f-77d015e3cf9a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"2c7baec7-7022-5748-948e-0ee46174b2e2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"274f7eda-e9bf-5bd1-9380-0cd01a7c8a6f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Have the tendons been grouted?"
"d8de773b-4666-5429-a203-74fb5f9fdb88","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"af629443-ca53-52b7-8022-68914978dfbc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"a4eb08b9-9072-4c8d-8841-f58374b7b1b8","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 7","North","Post-tensioning Extension #1"
"b930be82-1275-5f98-b924-2b52d71ccd24","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
"93ff4a21-799e-4f92-b8b6-eb9c18b85ee6","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 7","North","Post-tensioning Extension #2"
"13703c0d-6cd9-5685-9a6a-301a6201b816","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 7","North","Post-tensioning Extension #2","Tendon Extension Report uploaded below"
"2a29f2e8-0914-45ae-850a-734701c69a78","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slab","Level 8"
"dc778f5f-db76-47b8-adad-764aeed71249","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 8","East"
"07e0d28b-698e-4e16-9de7-031f554a7889","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP"
"20264d1a-b79c-5185-a8d2-5aa6d608f863","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"f4974f4d-b034-59b4-bce8-b1dc90e15c28","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP","Are the Anchorages securely fixed and anti-burst installed?"
"6df84089-81f1-52b4-93fc-7315ccfb8341","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP","Is the duct placed in the correct position and alignment, with joints sealed?"
"3a01bced-448a-500f-92fe-fc4089904b39","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP","Has the tendon been installed with the correct position and alignment, with joints sealed?"
"d713f6bd-8c10-50ac-9050-6b553aa4ef88","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP","Strand Information entered below"
"65537b96-2536-50f3-90b3-fec9c23eeeb2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP","Are the Circle Dead Ends used, including anti-burst installed (onion or swage)?"
"766da7ec-e7ac-5cc5-85cc-3e4d442acea1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP","Are tendons profiled correctly and supporting chairs secured?"
"732db1da-f5c9-5ddd-9e2a-677c6b836eda","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP","All pans to have minimum 50mm clearance off of deck"
"bae87dff-92f8-548d-894a-dd1de37942f9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP","Are grout hoses installed with anchorages sealed?"
"b5619116-fb5a-5701-9878-82641c977bc9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP","Has the post-tensioning system been inspected and signed off by an Engineer?"
"21f38200-3ca9-583c-81d0-d3fec0e17a15","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19A - Pre-Pour ITP","AusPT leading hand and Built sign-off attached below"
"57087594-2a2e-441e-9977-55c77c55a5fd","","checklist-flat","not-started","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP"
"77603b86-96ca-5765-a01b-ff365c138b99","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"722e0d3a-953e-5b73-b949-d1a0773e86f1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Are the anchor blocks and wedges installed?"
"370048be-cfa1-59ad-8768-7ffb1850844a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Has an initial stress (39kN) been carried out as per design requirements?"
"51e37b9b-3ae4-5d09-910e-0c2c01a51a6d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Has AusPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?"
"5beedb1b-929e-573a-9527-5c85438d647c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"a407b15f-58fa-59e4-8470-43a5d0578d09","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"e8141762-2baa-5799-bd20-a60c6a10f1e1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"9f857cae-20be-5f70-ac52-aa8c522a9397","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"5f29a7bc-2785-5b6c-845b-ab1ee2c645e5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"d10afb06-1e4f-54cc-9211-9e343c29791f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"984dc792-3499-5c56-a9f9-2a466470b74f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Have the tendons been grouted?"
"0d141d35-9a5f-5605-9919-aee272f16fbe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"e6186abe-f67a-5e93-b210-f059e9786bba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"a0c7ae84-7858-43eb-b70a-0537858ec563","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 8","East","Post-tensioning Extension #1"
"696cd1a2-864b-5333-a6dc-cbd2f5b7e1e6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
"65c8ff01-878b-47f0-8636-10be2a6aa1e6","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 8","East","Post-tensioning Extension #2"
"3e7e364a-24d7-5107-a41f-8e7bf336ebb4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","East","Post-tensioning Extension #2","Tendon Extension Report uploaded below"
"6c61785a-8567-463b-a5cc-1a1f690a6560","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 8","South"
"3a81f2de-979a-4939-b190-dda8f4836f02","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP"
"c3688317-e041-54a9-b1bf-1be585eeba3a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"1f3f733f-3129-50d4-9efa-217cc31004b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP","Are the Anchorages securely fixed and anti-burst installed?"
"4215b55e-178b-5ff5-8122-8074ae7e4674","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP","Is the duct placed in the correct position and alignment, with joints sealed?"
"5c4dd124-6262-595a-a935-a0caf4071dfb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP","Has the tendon been installed with the correct position and alignment, with joints sealed?"
"dcfa98db-534b-59ef-86f6-5ac252c76e0f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP","Strand Information entered below"
"806c66db-57f5-5b11-b857-0d825fdac7f8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP","Are the Circle Dead Ends used, including anti-burst installed (onion or swage)?"
"19ed5ec7-0aa7-5b82-b303-0f081847ab0b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP","Are tendons profiled correctly and supporting chairs secured?"
"b7d1381b-67ce-5991-9733-5b5cf4f85cb6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP","All pans to have minimum 50mm clearance off of deck"
"876b9397-efd2-501d-aac8-7100290fddb6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP","Are grout hoses installed with anchorages sealed?"
"23506253-abb8-55b6-9a96-c4f1fca4e623","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP","Has the post-tensioning system been inspected and signed off by an Engineer?"
"a46159c8-35df-5261-aaa2-3d6fb0575aca","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19A - Pre-Pour ITP","AusPT leading hand and Built sign-off attached below"
"a75f5cc4-a48d-4620-9547-0ae20e67146d","","checklist-flat","not-started","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP"
"a23cacdd-1593-568b-b666-e1424ac8576c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"a152a5b9-96ae-513b-88e9-ba011631aed4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Are the anchor blocks and wedges installed?"
"caa3544f-903e-5255-bd2e-218baebf8e4a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Has an initial stress (39kN) been carried out as per design requirements?"
"b4bc59f4-55d7-568a-af78-9d72b605e6b6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Has AusPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?"
"a5c0bedd-5315-5189-8118-2f049eb87561","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"a7315d10-8233-54ef-a395-0662c48276cc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"66e733e8-dc1b-5aeb-aa77-ac852d625ba2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"bc8f1da8-2c14-534a-978f-61dda915646b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"e34ef5b7-1d6b-5a92-aaee-635dc58abd02","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"0319887c-4829-578d-baa7-4a53591b4b9f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"0b701a9a-b9f7-552d-8ac0-d6e7a27eea62","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Have the tendons been grouted?"
"e163335b-2519-52d9-aa8c-3eb2676a6692","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"167a6e21-473f-5bb2-ac0d-b8cb37db6290","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"c0d19145-30cc-4908-89c0-b22545e73779","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 8","South","Post-tensioning Extension #1"
"38bc06fd-616a-5d9c-816f-f6441de25d7b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
"95f4eac2-1b40-4cc8-a35a-c729f191bdd9","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 8","South","Post-tensioning Extension #2"
"33f23aa5-fc4d-58d0-8a17-21b26812121b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 8","South","Post-tensioning Extension #2","Tendon Extension Report uploaded below"
