"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c1f52327-f3e6-4c99-8c3a-40e9734fad46","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"98e23f3c-6e6a-4f06-bacb-39dd5d3b2fbc","","not-started","","folder","TRUE","FALSE","Site QA","Level 1"
"b6e668a5-166c-4124-8595-084dc85b9b2e","","not-started","","folder","TRUE","FALSE","Site QA","Level 1","Zone 1 - A1511"
"d68a472f-3116-4fc9-ba69-be8e1e2d037f","","not-started","","folder","TRUE","FALSE","Site QA","Level 1","Zone 1 - A1511","1028 - Sterile Store"
"72487d0f-bcfd-4271-a2da-6a78e6a140bb","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3097 - Bedroom 20","Floor Vinyl"
"75233721-9263-4807-9e1b-53a5ddf3a6b3","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3097 - Bedroom 20","Wall Covering"
"54aa30a3-1eb7-48e6-9f9a-b688004087a4","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3097A - Ensuite 20"
"a76f42a6-9b32-4d27-88ae-01ce89edef60","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3097A - Ensuite 20","Preparation"
"0bd7bad6-42b9-4851-99d8-fba9447c2f2c","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3097A - Ensuite 20","Floor Vinyl"
"66e5ec14-4b30-4a47-8aa5-ee55bf65e4da","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3097A - Ensuite 20","Wall Covering"
"bfad63e4-28af-4748-a13a-b27f6a2515b3","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3096 - Bedroom 19"
"3c56c050-f43a-407c-a403-8253b7e3f978","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3096 - Bedroom 19","Preparation"
"c9aa9bc7-132b-4049-8bd8-d9db56f21ca0","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3096 - Bedroom 19","Floor Vinyl"
"f8cff580-564e-4fc6-aafb-31f5ad87c1c5","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3096 - Bedroom 19","Wall Covering"
"3384b72a-b3cc-4dae-91ad-3f1afdc3dfc9","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3096A - Ensuite 19"
"4267da0d-c68b-4907-986f-4018e7a9fe11","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3096A - Ensuite 19","Preparation"
"038995dc-74a9-499d-a593-2e5616cc4517","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3096A - Ensuite 19","Floor Vinyl"
"24a1bf99-d584-4cab-a5df-8d6eddec27e1","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3096A - Ensuite 19","Wall Covering"
"125a574c-2973-4543-bcfe-0afff657a59e","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3095 - Bedroom 18"
"9b17e478-7738-4b7c-8f47-5e853c7472e6","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3095 - Bedroom 18","Preparation"
"32cb4162-ee90-4b0d-a093-572f3eab4d53","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3095 - Bedroom 18","Floor Vinyl"
"0e100904-c268-4fbb-a48a-bd2b0d4befb6","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3095 - Bedroom 18","Wall Covering"
"dddbe2c2-4e80-404c-9717-594fdf5d72ee","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3095A - Ensuite 18"
"1a3adc19-45f4-41fa-984f-6759528da7a7","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3095A - Ensuite 18","Preparation"
"5983207d-e7bd-4c2f-9ad7-2275a26c2e3e","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3095A - Ensuite 18","Floor Vinyl"
"851c11af-3fca-4633-b1a3-9173e3eb4f21","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3095A - Ensuite 18","Wall Covering"
"c280bdb1-31cb-40c8-af0e-a40493b28e64","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3094 - Bedroom 17"
"6e8c1b5a-e8c9-4204-bb2a-a08e049658e1","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3094 - Bedroom 17","Preparation"
"840c6d58-eb95-41cf-a05d-01fabf5f66d1","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3094 - Bedroom 17","Floor Vinyl"
"7a091264-dc6a-4603-8a1a-80699435fb78","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3094 - Bedroom 17","Wall Covering"
"7fcdd1bf-c51a-4b27-8876-c9efcbc7ff73","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3094A - Ensuite 17"
"c17dfad9-5634-4b51-a5c1-ac3debbc1e9f","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3094A - Ensuite 17","Preparation"
"d5f839d1-8b1b-4613-b9a0-ee4831056be0","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3094A - Ensuite 17","Floor Vinyl"
"2abbf296-810d-4dc2-b3af-21cc869bb326","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3094A - Ensuite 17","Wall Covering"
"fc0eca40-03a3-4ead-8c62-528cbab42f90","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3093 - Bedroom 16"
"b24b6aa8-e8e5-44e6-bbf1-0ebd4d3d311b","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3093 - Bedroom 16","Preparation"
"0e93640c-c1cf-460c-bfab-2edce65505fd","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3093 - Bedroom 16","Floor Vinyl"
"599f8547-b485-40ad-86c1-4b146ae0ca87","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3093 - Bedroom 16","Wall Covering"
"c5da8f61-4f32-4fbf-8455-2ab3c3a3f635","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3093A - Ensuite 16"
"2116ff6c-360c-47e9-ab00-0f63db05a907","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3093A - Ensuite 16","Preparation"
"43e0dd1e-a8a6-47b4-b83e-d6cb6e9010da","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3093A - Ensuite 16","Floor Vinyl"
"dddcd40f-a0b6-481b-a8cb-a6610f22376b","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3093A - Ensuite 16","Wall Covering"
"094c90ce-99fe-4ac8-9f8f-b1e57c3543c1","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3092 - Bedroom 15"
"6971dda1-01c2-4a60-aea4-06a497b1a25d","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3092 - Bedroom 15","Preparation"
"eacb5911-c1e8-4814-b09c-c7ac197948ab","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3092 - Bedroom 15","Floor Vinyl"
"7b5f1f29-8921-48a3-9865-fdba3808e2a8","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3092 - Bedroom 15","Wall Covering"
"a2e8ac22-242e-4bcf-93f6-cba3340d732a","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3092A - Ensuite 15"
"9a215637-018d-42c3-9b1e-b7bdc31a22c8","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3092A - Ensuite 15","Preparation"
"6df26833-40b5-431b-83e2-3141c21f3361","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3092A - Ensuite 15","Floor Vinyl"
"9fe7ddc6-03b0-4364-9702-1a2882c0f255","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3092A - Ensuite 15","Wall Covering"
"18c789d3-bf95-49dc-8fc4-1c50c02ccb0f","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3091 - Bedroom 14"
"ee764788-0dac-402c-b80c-40909ad35754","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3091 - Bedroom 14","Preparation"
"adb80a26-0e8e-486c-8a8d-31d83bad9fc3","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3091 - Bedroom 14","Floor Vinyl"
"3928106e-eb7c-4ab8-a300-6901122f1d78","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3091 - Bedroom 14","Wall Covering"
"3fd035d7-35b2-436f-8598-12da94f3b8c2","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3091A - Ensuite 14"
"b04a622f-bb7a-4bb0-a3e9-a354bc8e6b25","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3091A - Ensuite 14","Preparation"
"72b20909-a28a-421d-a0e2-1a5d6ccefda0","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3091A - Ensuite 14","Floor Vinyl"
"29cb74d2-248b-4381-acaa-e9cb410a5c7f","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3091A - Ensuite 14","Wall Covering"
"71cbc3e7-df04-414b-bc76-a157cebf9364","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3090 - Bedroom 13"
"a3111155-92e7-49ac-b7f9-89430c9816c1","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3090 - Bedroom 13","Preparation"
"2ff6a53e-469e-41f3-b875-f244c915853a","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3090 - Bedroom 13","Floor Vinyl"
"322ca779-fde5-46f6-bced-00371ffaf7e8","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3090 - Bedroom 13","Wall Covering"
"7a637ba3-f86c-4920-be33-a6253ea575d4","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3090A - Ensuite 13"
"740fe8f1-2435-4911-abe8-7b34adc401bf","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3090A - Ensuite 13","Preparation"
"49856da6-f537-4eea-853c-f4071a8e73c7","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3090A - Ensuite 13","Floor Vinyl"
"29951a59-2b5b-45c3-8aa8-6dcf7531d956","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3090A - Ensuite 13","Wall Covering"
"338c3910-e850-44af-b7b7-0ae4593ea14b","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3071 - Bedroom 12"
"df3bf927-c74d-4797-badb-649d11bdc11d","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3071 - Bedroom 12","Preparation"
"81c047fb-ca91-4171-90b7-154c8f38d139","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3071 - Bedroom 12","Floor Vinyl"
"102fae7c-4f77-4642-ae74-fec062f01ae2","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3071 - Bedroom 12","Wall Covering"
"b7f94487-4d49-4738-bed8-64e4d3bfa7de","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 2 - A1532","3071A - Ensuite 12"
"9b90cdfd-ab12-49d8-b2a9-544ddd6cb5d2","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3071A - Ensuite 12","Preparation"
"41acdbc6-671d-439b-afb8-6a309da2f934","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3071A - Ensuite 12","Floor Vinyl"
"8c5b9dce-a48d-4cc9-a175-9fdde68e5fba","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 2 - A1532","3071A - Ensuite 12","Wall Covering"
"81d001c7-6da8-46ef-ae3b-c965d1638aa1","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533"
"c2d4237f-34d5-4651-a63d-f94f714eee49","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","Entrance Matwell"
"42bd35e2-ab01-43c8-b9a5-a1155ad9a40d","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","Entrance Matwell","Preparation"
"4a502e33-54a9-4527-98d6-f90c164d737b","","not-started","Carpet Tile Installation","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","Entrance Matwell","Entrance Matting"
"0b059a6c-64c2-48d6-80a1-b3f5d3c54db1","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3102 - Anaesthetist Overnight"
"e3a1e343-bedd-4acd-93a8-b574cb7d3c5a","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3102 - Anaesthetist Overnight","Preparation"
"d94bf1e9-e5e3-4674-8ea0-01688d5dbd26","","not-started","Carpet Tile Installation","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3102 - Anaesthetist Overnight","Carpet tiles"
"2219c016-dc17-404a-b655-e28a01a3228d","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3102A - Anaesthetist Ensuite"
"90a5473c-86e9-450e-9118-e967ea94f6b4","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3102A - Anaesthetist Ensuite","Preparation"
"968c8002-d5cf-4c69-bd60-92bfa41a5b08","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3102A - Anaesthetist Ensuite","Floor Vinyl"
"cc158425-81ca-4322-ae6c-d5b6760833c5","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3102A - Anaesthetist Ensuite","Wall Covering"
"ee25ee55-5af4-4f68-8ec9-d102bd3122bb","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3103 - ACC WC"
"74ece83a-33af-4992-bf98-051f8685ea96","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3103 - ACC WC","Preparation"
"0f9ac78c-002c-49fa-9a5a-87fee316c229","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3103 - ACC WC","Floor Vinyl"
"0ddeb267-eb19-4d9e-97c4-fbbd93c2dfb8","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3103 - ACC WC","Wall Covering"
"691ebd75-134c-4aab-9824-e79af3795926","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3104 - Corridor"
"1f111a03-5e06-4a70-bd39-6561ba5c8f93","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3104 - Corridor","Preparation"
"d92f6add-bac7-42b6-8fe1-77f8d5080de3","","not-started","Carpet Tile Installation","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3104 - Corridor","Carpet tiles"
"fb272692-b20c-4feb-a286-4965cc39aadc","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3101 - CNM Office"
"346a1743-2d98-44e9-8bd6-555755da4f31","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3101 - CNM Office","Preparation"
"f12aa09b-0a1d-4902-a604-e1cff528331e","","not-started","Carpet Tile Installation","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3101 - CNM Office","Carpet tiles"
"6e49fd4d-a0e3-4ca7-a2c5-00fd13002905","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3100 - Staff tea"
"b1c806a1-3ba0-4950-9e62-049b2989aa6a","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3100 - Staff tea","Preparation"
"5605da93-d40f-4a13-b7b1-40b665d96a36","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3100 - Staff tea","Floor Vinyl"
"7293ff85-f635-4790-8a6e-d27411e93ddb","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3100 - Staff tea","Wall Covering"
"3ee695a0-d25a-4d74-8c49-41fd8c8f3c97","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3227 - Equipment"
"13045a16-9127-4a1c-88cb-cb0dec48a63a","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3227 - Equipment","Preparation"
"ce22699e-4837-4559-920a-1a8978cd54a4","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3227 - Equipment","Floor Vinyl"
"d1b67eb3-18b9-4687-a21d-0297d61ff0fc","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3227 - Equipment","Wall Covering"
"a93bbdc6-2f94-44f6-87fe-902a9002efba","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3215 - Point of Care"
"c705ce78-e38d-4da8-b44a-c7fdcd8f5b68","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3215 - Point of Care","Preparation"
"9be4a408-a715-45f6-8ecb-a7c94c9c5d6a","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3215 - Point of Care","Floor Vinyl"
"5068db99-58a9-414a-96d8-fbf8fbd16b46","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3215 - Point of Care","Wall Covering"
"86477062-75fa-4bef-b9c4-7767926f3bbf","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3224 - 3226 ICU Area"
"86f6dd83-8374-40e5-91f1-67c1d5e8b2ea","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3224 - 3226 ICU Area","Preparation"
"2ab12228-84b4-49ca-8576-2b5e2e0c45db","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3224 - 3226 ICU Area","Floor Vinyl"
"2010ec2e-ead8-408e-b1c8-0e85daa360cc","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3224 - 3226 ICU Area","Wall Covering"
"2b069c68-7eb5-4419-a3c0-3d3a17076cec","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3233 - 3228 - HDU 1 - HDU 6"
"6a5aebf6-8205-49ca-a612-9d7ce9684763","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3233 - 3228 - HDU 1 - HDU 6","Preparation"
"e6b49072-8202-4875-8430-000450853d0c","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3233 - 3228 - HDU 1 - HDU 6","Floor Vinyl"
"b00ca7f8-61a7-4af0-9426-8a61f9af4e58","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3233 - 3228 - HDU 1 - HDU 6","Wall Covering"
"5aea3d04-4dbf-4d90-872b-85022af220f9","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3207 - Medication"
"97cfa134-f6b1-47ae-987b-6736126ea5a2","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3207 - Medication","Preparation"
"6aee65ea-393c-468c-9294-7eaf423b65d4","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3207 - Medication","Floor Vinyl"
"a3af0df2-94f6-4510-a2d0-710acae44c35","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3207 - Medication","Wall Covering"
"77e6da88-696c-4bc1-8640-bf8de35881ff","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3008 - DB"
"a5a8cddb-3187-4d49-b3f5-7df3177626e5","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3008 - DB","Preparation"
"182d7099-bbc0-4642-b88c-85d29c4feade","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3008 - DB","Floor Vinyl"
"87187b19-17b0-4569-bdfa-1eaa4b020eb7","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3008 - DB","Wall Covering"
"a3cb6c35-6865-4d5f-9298-12dde65a70c0","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3005 - ICT"
"6b2c0b8d-84c3-4808-ac0c-ff6db82d73e0","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3005 - ICT","Preparation"
"66047611-7fc6-4a93-b3b9-5d9ad4420fea","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3005 - ICT","Floor Vinyl"
"ee8c4a48-7d45-4ff5-901e-bf55f9df9978","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3005 - ICT","Wall Covering"
"e12dc882-ce12-4888-b7a2-0479351d391c","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","Level 3 Connection"
"31433467-629b-4adf-8490-02eaf3944a22","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","Level 3 Connection","Preparation"
"6184f67c-3b2d-4079-96fe-0067f7ed3cd7","","not-started","Carpet Tile Installation","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","Level 3 Connection","Carpet tiles"
"8bb387b9-5f12-47eb-be3c-45993ea42fd6","","not-started","","folder","TRUE","FALSE","Site QA","Level 3","Zone 3 - A1533","3020 - Corridor"
"b32b30e5-7d0f-4af9-9639-ea203969c01f","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3020 - Corridor","Preparation"
"439d21ac-f136-42ca-8c02-f5a7210b1292","","not-started","Carpet Tile Installation","checklist","FALSE","FALSE","Site QA","Level 3","Zone 3 - A1533","3020 - Corridor","Carpet tiles"
"19a3c929-345d-45ed-ba00-009afd312ebb","","not-started","","folder","TRUE","FALSE","Site QA","Level 4"
"6c259da9-d344-4429-8748-ea99c1240838","","not-started","","folder","TRUE","FALSE","Site QA","Level 4","Zone 3 - A1543"
"dd652672-2e32-47c6-b295-dc92953f53ca","","not-started","","folder","TRUE","FALSE","Site QA","Level 4","Zone 3 - A1543","L4 Entrance"
"8d4aa7c0-4862-4c92-ba44-9b173b0b5446","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 4","Zone 3 - A1543","L4 Entrance","Preparation"
"4f1a76ef-654d-402a-b269-bce80fc8cf2b","","not-started","Carpet Tile Installation","checklist","FALSE","FALSE","Site QA","Level 4","Zone 3 - A1543","L4 Entrance","Entrance Matting"
"854f764c-c0f9-4f89-8eca-9aac254acac5","","not-started","","folder","TRUE","FALSE","Site QA","Level 4","Zone 3 - A1543","4021 - Staff Room"
"328ba148-efe9-44aa-9bc2-284302f68c10","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 4","Zone 3 - A1543","4021 - Staff Room","Preparation"
"816d0fd5-6e52-4b8b-8007-11e4d8eca8ae","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 4","Zone 3 - A1543","4021 - Staff Room","Floor Vinyl"
"119ed57f-bdeb-43cf-a149-8640c3a014db","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 4","Zone 3 - A1543","4021 - Staff Room","Wall Covering"
"9964aac9-2dbc-4835-9971-501cbccaf05a","","not-started","","folder","TRUE","FALSE","Site QA","Level 4","Zone 3 - A1543","4020 - Corridor"
"839c97ae-8c67-437a-b1c1-482041019c4c","","not-started","Floor Prep","checklist","FALSE","FALSE","Site QA","Level 4","Zone 3 - A1543","4020 - Corridor","Preparation"
"717a7309-a697-4c58-93ea-e7e3186ba7fd","","not-started","Floor Vinyl / LVT / Marmoleum","checklist","FALSE","FALSE","Site QA","Level 4","Zone 3 - A1543","4020 - Corridor","Floor Vinyl"
"9e3a93a6-b314-45a6-915e-95e2adcb59c1","","not-started","Wall Vinyl / Cove / Splashback","checklist","FALSE","FALSE","Site QA","Level 4","Zone 3 - A1543","4020 - Corridor","Wall Covering"
