"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3ed6052e-8507-4755-91ca-e9fe7a3b391d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 2 - THB 01"
"475912bc-dbb4-4554-a314-3d6862ed0430","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA"
"b07dee81-c6d4-46c8-8e7c-13157155593f","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01"
"b6052377-a8e2-49d3-a80a-046ecc727c50","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Timber Framing"
"55d606b9-c0ea-451d-83b0-6fd267003e48","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Trusses"
"e27016f2-de9e-4a8a-8068-620e5ef8d6bd","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","External Envelope"
"eb600487-95b6-418a-b35b-90e14bfebc11","","checklist-flat","pass","QA - Windows & Sliders (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Windows & Sliders"
"22f2a5b0-7486-4818-8409-53454c8545cb","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Skirting and Architrave"
"5444a78f-e3f4-4f1f-b809-5db8215f1b68","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Hardware Installation - First fix preparation"
"157eeae9-cb48-4e4d-8a4c-b7c93fb4c52d","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Internal Doors"
"0d3040ab-3872-41af-8d5e-b80f7d12d947","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Handrails"
"cfc202d0-81e7-4f72-97db-359659f36e38","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Bathroom Checks"
"2d2fea26-80c9-4e38-9c74-9e5bfa52af0c","","checklist-flat","pass","QA - Flat Roofs & Gutter (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Flat Roofs & Gutter"
"ab383eec-51b7-4a11-83ed-287479c9502d","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02"
"9a48c980-2f65-419a-b51a-90b0aa239f78","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Timber Framing"
"39c4812f-bdd3-4ceb-8375-f950d5971f72","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Trusses"
"45777f73-5922-4ef0-a07c-f8573a58df74","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","External Envelope"
"734c9468-e815-41cd-a78c-84511e738b6a","","checklist-flat","pass","QA - Windows & Sliders (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Windows & Sliders"
"0a9936f8-487d-47f6-9196-7e391d4325b1","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Skirting and Architrave"
"0cc56c94-51fc-474c-83bf-f94c11754bea","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Hardware Installation - First fix preparation"
"3538ff47-d345-4988-96e7-6fae4493a2a8","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Internal Doors"
"80989fb4-6b5a-40e5-b365-42f9d9b80f58","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Handrails"
"f7cbd958-e9fa-40ed-b599-c27ad42c6272","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Bathroom Checks"
"46f81ef9-8f5d-4c64-a3eb-8d628c2011cd","","checklist-flat","pass","QA - Flat Roofs & Gutter (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Flat Roofs & Gutter"
"81bae0f6-4105-4fac-8722-722ba91da547","","checklist-flat","not-started","Compliance Documentation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Compliance Documentation"
"e2f616d2-4617-416c-8eeb-3a39f3557684","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12"
"10f644b3-a601-46f1-9977-ed217396d183","","checklist-sectioned","pass","9bf1b3c1259c1701f1818e8019030a4ba45d20eaf87e511f2ca9afb9ce13adc1","checklist","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Pre-Commencement Checks"
"f9407ebb-7f08-41aa-9779-e2cead9c9a9a","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA"
"059aaef0-7bd0-4f40-b6f6-9989c0867717","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 02"
"fcd9ac3b-bb94-48a8-b9de-7abd1ae50321","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 02","TH 03"
"eb95645f-e7bd-418a-9c09-e520253ff8b6","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 08","Handrails"
"d64dbd27-c9cf-4ddd-9335-6becdb3c32b5","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 08","Bathroom Checks"
"49ab23a3-2568-4d4a-9a0e-5ff12516e87e","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 09"
"5cbbfc62-a8c4-4c7b-81dc-37f56dcc853c","","checklist-flat","not-applicable","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 09","Internal Framing"
"0ac05e46-80cf-4f5b-8867-a811e4683f81","","checklist-flat","pass","QA - Windows, Single & Slider Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 09","Windows, Single & Slider Doors"
"1e254b1f-47b6-4aba-8091-24181d140818","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 09","Internal Doors"
"aa2051fc-6bae-4865-b238-a4b61ea15385","","checklist-flat","pass","QA - Hardware Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 09","Hardware Installation"
"f56ebedf-2bdc-4877-a436-5becde1e5777","","checklist-flat","pass","QA - Fire door Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 09","Fire Door Installation"
"70b11a3f-39bc-4790-b551-b16aceb2b22a","","checklist-flat","pass","QA -  Skirting, Architrave and Other Fittings (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 09","Skirting and Architrave"
"c1074b57-c81e-4b36-ae09-5d51fd789bd2","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 09","Handrails"
"f1b33ec4-7f9b-42ab-b222-f2e5cbbde397","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 09","Bathroom Checks"
"a290e8d3-e145-43bd-817f-5180ab191309","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 10"
"64595079-04f5-4b7c-81cf-385bb4bf1478","","checklist-flat","not-applicable","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 10","Internal Framing"
"3e700855-47a4-4df4-8bd6-e55b166d966a","","checklist-flat","pass","QA - Windows, Single & Slider Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 10","Windows, Single & Slider Doors"
"4b459752-d3ff-40e8-a61e-2c797f8a2a48","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 10","Internal Doors"
"34660310-10da-4ddb-b15d-481391b25443","","checklist-flat","pass","QA - Hardware Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 10","Hardware Installation"
"f8b5b659-076a-442a-bb26-96c46e52581c","","checklist-flat","pass","QA - Fire door Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 10","Fire Door Installation"
"808c1779-cc29-4f09-a9d2-600c17804a68","","checklist-flat","pass","QA -  Skirting, Architrave and Other Fittings (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 10","Skirting and Architrave"
"752349a8-e05b-4315-a285-a2ab104da9b5","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 10","Handrails"
"1c1ca053-4512-4fa4-9789-a3d4ef7bfdfe","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 10","Bathroom Checks"
"b8296168-5efb-40cf-9749-042cb2699fe7","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 11"
"77a75ab2-8a9d-4785-88ea-d710ad777964","","checklist-flat","not-applicable","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 11","Internal Framing"
"d7cf52a5-fc67-41f0-9df9-95406a44ce7e","","checklist-flat","pass","QA - Windows, Single & Slider Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 11","Windows, Single & Slider Doors"
"0a02772d-ed88-43db-888e-cc9791024b9f","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 11","Internal Doors"
"47626ac1-d940-44ab-a6a9-0e94527f0e27","","checklist-flat","pass","QA - Hardware Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 11","Hardware Installation"
"e4d99df4-b5d4-4ed1-91e5-b4711b4fe5c2","","checklist-flat","pass","QA - Fire door Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 11","Fire Door Installation"
"de43e738-8b58-4f8c-b5b5-7c828a9e9819","","checklist-flat","pass","QA -  Skirting, Architrave and Other Fittings (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 11","Skirting and Architrave"
"3f3171d9-ed81-4d9b-8367-4dce59f8b8de","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 11","Handrails"
"fb4e6c99-a70e-4e64-a99f-d601acca82fa","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Ground Floor - Area B","G 11","Bathroom Checks"
"da11eca6-2481-40cd-b32f-544ee777cd1f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A"
"49328ac4-45d1-4178-a84b-ccdbb3907ddb","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Corridor - Grids 2-3 & B-E"
"5fb47ee9-0986-4db1-9415-4e024a3a9abb","","checklist-flat","not-applicable","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Corridor - Grids 2-3 & B-E","Internal Doors"
"58dfa1df-4f51-4606-822e-10ce1c8b2fef","","checklist-flat","pass","QA -  Skirting, Architrave and Other Fittings (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Corridor - Grids 2-3 & B-E","Skirting and Architrave"
"9e3fc10b-1547-456c-b77c-6ec758dd524d","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Corridor - Grids 2-3 & B-E","Handrails"
"da38e002-674c-4660-888c-5b0dffdda1b4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Lobby 1"
"f830efe0-e9e1-4a40-9b36-fcbca806df8a","","checklist-flat","not-applicable","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Lobby 1","Internal Doors"
"999e226c-171b-4c2d-a0be-8edab7b56481","","checklist-flat","not-applicable","QA - Hardware Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Lobby 1","Hardware Installation"
"21f63b86-57f9-474e-874b-421dc9690f1d","","checklist-flat","work-in-progress","QA - Fire door Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Lobby 1","Fire Door Installation"
"0d5ca655-dbb9-44cb-bd28-6cdf584c197f","","checklist-flat","not-started","QA -  Skirting, Architrave and Other Fittings (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Lobby 1","Skirting and Architrave"
"3111c60f-546d-4fab-8e78-a44753bd753f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Lobby 2"
"795e13a5-fe59-437c-a26e-d747a18eb6f0","","checklist-flat","not-started","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Lobby 2","Internal Doors"
"c3dc239f-d860-4a5b-8e7d-c3d1a6d73eb8","","checklist-flat","not-started","QA - Hardware Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Lobby 2","Hardware Installation"
"1f461902-0fa6-4af6-80ab-fe4631cb8da6","","checklist-flat","not-started","QA - Fire door Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Lobby 2","Fire Door Installation"
"4f2ee492-b984-4849-9923-18310487f400","","checklist-flat","not-started","QA -  Skirting, Architrave and Other Fittings (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Lobby 2","Skirting and Architrave"
"2b9b706f-9fd2-4fff-9cfa-5bb80c6b3bdf","","folder-normal","not-started","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Services Room"
"e838349f-fc7f-4569-afcc-7fa11d2ed2a4","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Services Room","Internal Doors"
"ab6bbd42-6ae1-4301-8bf2-fa0db2c4ae12","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Services Room","Hardware"
"d446e911-cf37-446a-aefe-7f8bdff1caa3","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Services Room","Fire Door Install"
"d2e0ce85-b8e8-47ec-b138-0ddd0d946277","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","Services Room","Skirting/Architraves & Trims"
"16da64c3-6ab9-46be-9aa8-aae6bca91502","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 101"
"df3a0fb0-f909-43dc-8ed6-ac91415d3768","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 101","Internal Framing"
"0772747f-72d2-4a5f-b9cf-ac429e5abdd2","","checklist-flat","pass","QA - Windows, Single & Slider Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 101","Windows, Single & Slider Doors"
"f0c85ba9-3b14-4efb-98ad-312d634e6f65","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 101","Internal Doors"
"21063ab1-d756-48d6-ae1b-b044f4e7a530","","checklist-flat","pass","QA - Hardware Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 101","Hardware Installation"
"fb7f9c37-2142-4095-a8b4-99e73e3d95a4","","checklist-flat","pass","QA - Fire door Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 101","Fire Door Installation"
"920a25f5-b1bb-48e2-9458-49681ff0f81e","","checklist-flat","pass","QA -  Skirting, Architrave and Other Fittings (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 101","Skirting and Architrave"
"13c7747e-260b-491b-bf06-b8677c54961a","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 101","Handrails"
"df4d9400-ff38-4c36-b5c2-acf8fc8014e7","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 101","Bathroom Checks"
"9d5312cc-49cd-4630-943b-d8d5637812f7","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 102"
"b0c97d10-526f-4e1e-8f89-54b0a2e539f2","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 102","Internal Framing"
"e03d090f-7b8c-421e-b8f9-62f0ff97612a","","checklist-flat","pass","QA - Windows, Single & Slider Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 102","Windows, Single & Slider Doors"
"b6e6a4b1-e306-45db-883c-76ffdf56135f","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 102","Internal Doors"
"64ea72b1-7a81-4510-a133-5a07387eaa9e","","checklist-flat","pass","QA - Hardware Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 102","Hardware Installation"
"c2a4f1ed-9b9d-4f0c-b625-8837ac454ba3","","checklist-flat","pass","QA - Fire door Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 102","Fire Door Installation"
"52bab0c9-0c1b-4978-b324-2ddde1887e7f","","checklist-flat","pass","QA -  Skirting, Architrave and Other Fittings (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 102","Skirting and Architrave"
"9e1cc741-5389-4b15-9d10-1873e44466fb","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 102","Handrails"
"6b07a6f9-f1f5-4a6f-8532-7219ecd86c45","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 102","Bathroom Checks"
"95ec76e7-d7f0-44b9-953e-cf5d6f4ab2d2","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 103"
"d675d340-10d9-4032-9b30-ff5e8daa2a52","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 103","Internal Framing"
"1ca637ae-85d4-4add-87ae-6ef3719b1eb1","","checklist-flat","pass","QA - Windows, Single & Slider Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 103","Windows, Single & Slider Doors"
"4b98bd26-fbef-4bc3-874a-4680a60f7f8f","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 103","Internal Doors"
"7c9f0edb-db03-4d56-ac48-7f99b094d224","","checklist-flat","pass","QA - Hardware Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 103","Hardware Installation"
"bc2231c5-2cc7-46a8-9850-26086a75f717","","checklist-flat","pass","QA - Fire door Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 103","Fire Door Installation"
"849c1ba0-7330-46ac-941c-1368baaff4f2","","checklist-flat","pass","QA -  Skirting, Architrave and Other Fittings (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 103","Skirting and Architrave"
"77634b8d-f4ae-4fd7-9dbf-4ed3c095a382","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 103","Handrails"
"62f1d721-8479-4fb3-8442-93eaa64bdb11","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 103","Bathroom Checks"
"b49bff4e-56a5-4f03-9c29-e0a6a14e9788","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 104"
"3e59afe7-e459-4526-9f56-98666a193967","","checklist-flat","not-applicable","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 104","Internal Framing"
"2b25326e-0c0c-4d3e-a2c2-dc99fc8efbd2","","checklist-flat","pass","QA - Windows, Single & Slider Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 104","Windows, Single & Slider Doors"
"11e9e22c-e39a-4dc5-bf10-afce56fde9e2","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 104","Internal Doors"
"b266b8ac-4814-467e-a0b4-90436a30b787","","checklist-flat","pass","QA - Hardware Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 104","Hardware Installation"
"1d51acbb-6ac7-451c-879c-33948fc8b4d3","","checklist-flat","pass","QA - Fire door Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 104","Fire Door Installation"
"dc59da2b-dac1-46cc-861d-4152722b9bd3","","checklist-flat","pass","QA -  Skirting, Architrave and Other Fittings (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 104","Skirting and Architrave"
"c9cf37e8-c369-41c3-8572-c8c8218ba9ab","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 104","Handrails"
"be14e107-1de3-4814-afca-eb6591c0a5aa","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 104","Bathroom Checks"
"d6c82010-2624-444d-9bfb-d02ed72e8dd1","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 105"
"445b0d78-15fb-4495-88ab-56c247f405f6","","checklist-flat","not-applicable","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 105","Internal Framing"
"bf251213-4533-41fb-8146-bb33fb642f1f","","checklist-flat","pass","QA - Windows, Single & Slider Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 105","Windows, Single & Slider Doors"
"932a1183-82e6-46ae-b310-68cf560c2db4","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 105","Internal Doors"
"79417bc1-2d2c-41eb-96b4-936849f182b9","","checklist-flat","pass","QA - Hardware Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 105","Hardware Installation"
"bc747279-1ffc-4430-a846-b2d8c7d898f6","","checklist-flat","pass","QA - Fire door Installation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 105","Fire Door Installation"
"8c4b1d9d-fcea-4ded-afaa-fe3ce1f41938","","checklist-flat","pass","QA -  Skirting, Architrave and Other Fittings (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 105","Skirting and Architrave"
"10397ef1-49a4-46fa-b1e6-5cf3226f9704","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 105","Handrails"
"b6e40f7a-d89c-4af2-895c-9419c84f198e","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area A","IA 105","Bathroom Checks"
"e106a872-b193-4e6b-ab7b-74ac95b9a8f7","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Level 1 - Area B"
