"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"acae8e9e-4bd2-4cb9-92e9-2f5391bdedc6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)"
"d653557b-d41e-445b-9a57-fdb20ca75bb2","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground"
"c7fb5a79-cb6b-4e9b-9673-1939dde6b86a","","checklist-flat","","Reference Drawing","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Reference Drawing"
"8753136d-4a51-4c61-b4b8-6ed3db6a1ed6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A"
"c155ff40-ede8-4cef-9221-353145c7a1d6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","CONS (LG.B.001)"
"b34d0a1b-2bfe-4c1c-b4c7-e17724a19b1b","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","STORE - GENERAL (GF.A.042)","Pre Ceiling Sign off"
"e3242f22-f85c-41e0-a3cd-e8185d24cc5e","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","OFFICE - SINGLE PERSON (GF.A.043)"
"a146789e-803d-4921-8378-997985170e30","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","OFFICE - SINGLE PERSON (GF.A.043)","Pre Sheet Sign off"
"05b621b3-a68d-4e37-941c-b9cd9b879986","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","OFFICE - SINGLE PERSON (GF.A.043)","Pre Grid Sign off"
"a309642d-a29f-4bb8-a255-ce15ccc72295","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","OFFICE - SINGLE PERSON (GF.A.043)","Pre Ceiling Sign off"
"8f8bf2fa-d45b-4fc6-ba71-8f1955701851","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","INTERVIEW ROOM (GF.A.044)"
"ef85ebd6-f167-46ad-b081-73d5eb384b1f","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","INTERVIEW ROOM (GF.A.044)","Pre Sheet Sign off"
"2d72775c-a9a9-4f9a-90a8-8e401c5200d0","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","INTERVIEW ROOM (GF.A.044)","Pre Grid Sign off"
"303ca60f-a133-43fb-bcb4-90008beaa952","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","INTERVIEW ROOM (GF.A.044)","Pre Ceiling Sign off"
"22e7f5a4-a7da-43f1-b4aa-253abd07f7ad","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","DINING ROOM/BEVERAGE BAY (GF.A.045)"
"23e42762-b89b-4c20-a81b-e5ca278b84f5","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","DINING ROOM/BEVERAGE BAY (GF.A.045)","Pre Sheet Sign off"
"689c397f-9a1a-4c6d-aacd-bad01752e255","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","DINING ROOM/BEVERAGE BAY (GF.A.045)","Pre Grid Sign off"
"a4a12d9c-9283-429a-9892-e23fbbb73bce","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","DINING ROOM/BEVERAGE BAY (GF.A.045)","Pre Ceiling Sign off"
"1c6fbf4c-46a4-40ce-9a8f-c3c9674f0d9f","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","QUIET PALLIATIVE (GF.A.046)"
"083a3021-994e-4728-aeae-3f20ae32a2c7","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","QUIET PALLIATIVE (GF.A.046)","Pre Sheet Sign off"
"c4115edf-9ed5-46e6-b52b-12c6487aa1e4","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","QUIET PALLIATIVE (GF.A.046)","Pre Grid Sign off"
"caba6b97-03c7-4f52-b838-0928713bb072","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","QUIET PALLIATIVE (GF.A.046)","Pre Ceiling Sign off"
"099bf8c8-2f67-4477-bed6-e8c468e354a4","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","STORE - GENERAL (GF.A.047)"
"3e110f58-40dc-43d6-b741-f909d369c201","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","STORE - GENERAL (GF.A.047)","Pre Sheet Sign off"
"e7193ff1-e55b-484a-9168-4fe9509d01f4","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","STORE - GENERAL (GF.A.047)","Pre Grid Sign off"
"a669289d-c60e-4d80-ab26-015b6882a860","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","STORE - GENERAL (GF.A.047)","Pre Ceiling Sign off"
"26d2f4db-79a3-46d4-be61-f0b391ee70b7","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","STORE - GENERAL (GF.A.048)"
"9905bdb3-7d69-4ff0-9fd1-58159821e78f","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","STORE - GENERAL (GF.A.048)","Pre Sheet Sign off"
"32392c38-7aab-4adc-b062-027c1683dcf1","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","STORE - GENERAL (GF.A.048)","Pre Grid Sign off"
"57917102-11d3-4e49-9301-56a17e881790","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","STORE - GENERAL (GF.A.048)","Pre Ceiling Sign off"
"22b23d43-4dbb-4627-9010-ef133b073676","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","EDUCATION (GF.A.049)"
"0ce6c012-5188-4f00-ac4c-19fa24cb25d0","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","EDUCATION (GF.A.049)","Pre Sheet Sign off"
"d7e69e75-3041-4650-932a-169a2f9a9384","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","EDUCATION (GF.A.049)","Pre Grid Sign off"
"82b7926f-1fac-45c8-ad23-a4a7ec4d2cf3","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","EDUCATION (GF.A.049)","Pre Ceiling Sign off"
"851e17a2-980b-4c6c-a814-9b1f5e4cc695","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","CIRCULATION (GF.A.050)"
"887f34ba-68c5-441e-8cb7-2a4d26cc9b43","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","CIRCULATION (GF.A.050)","Pre Sheet Sign off"
"0fc7694f-65d6-4e7e-b2bf-a8b429d832ef","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","CIRCULATION (GF.A.050)","Pre Grid Sign off"
"26b0ce8f-ce05-46b5-a743-f58d47be71b8","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","CIRCULATION (GF.A.050)","Pre Ceiling Sign off"
"99b84036-f4da-453f-b297-6a4a21b981b0","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","INTERVIEW ROOM (GF.A.051)"
"5433f7e0-daa9-4fa6-9ee3-2975ff933953","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","INTERVIEW ROOM (GF.A.051)","Pre Sheet Sign off"
"b234517d-ccc4-4b42-832f-de32a6a858a4","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","INTERVIEW ROOM (GF.A.051)","Pre Grid Sign off"
"4ada3d9d-ea34-47ee-8c54-dfb5fc3ae0ab","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","INTERVIEW ROOM (GF.A.051)","Pre Ceiling Sign off"
"ffa99142-70df-408d-b1bf-13890c5bfc02","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - ACCESSIBLE (GF.A.052)"
"bed22808-40da-4e38-aef4-11cddd2961f0","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - ACCESSIBLE (GF.A.052)","Pre Sheet Sign off"
"ce897dbb-a9b7-499e-8d5b-0508fa8f39a4","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - ACCESSIBLE (GF.A.052)","Pre Grid Sign off"
"b3eb7dfd-0619-4bf0-8bea-18b08ae96cf9","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - ACCESSIBLE (GF.A.052)","Pre Ceiling Sign off"
"63a34d23-427e-49eb-9a0f-9113e1e7a385","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - STAFF, AMBULANT (GF.A.053)"
"552d81cf-6be8-4c7e-b8cf-9e4279f76f2e","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - STAFF, AMBULANT (GF.A.053)","Pre Sheet Sign off"
"72a401b4-f6c1-48e2-9d8e-74b900bffbd6","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - STAFF, AMBULANT (GF.A.053)","Pre Grid Sign off"
"8dfb5e5b-8641-4094-a943-af36600ef19c","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - STAFF, AMBULANT (GF.A.053)","Pre Ceiling Sign off"
"05365c67-8c44-47a8-b8f8-7444502be6be","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - PUBLIC (GF.A.054)"
"98ad8c23-f652-4a3a-9e57-4e2f00543482","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - PUBLIC (GF.A.054)","Pre Sheet Sign off"
"983aeaea-5688-4b74-bc4f-8a451af202b0","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - PUBLIC (GF.A.054)","Pre Grid Sign off"
"ae0f02d0-c217-4c36-bbc2-e2d2b07e5bdf","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - PUBLIC (GF.A.054)","Pre Ceiling Sign off"
"2d15cc81-88ab-401a-8959-ae246841344c","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - PUBLIC (GF.A.055)"
"d349ef32-9280-4975-8019-780d36d2b1ea","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - PUBLIC (GF.A.055)","Pre Sheet Sign off"
"e1bcffa2-c03f-4790-af42-980b031a8138","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - PUBLIC (GF.A.055)","Pre Grid Sign off"
"75e8b40d-a304-49bd-83da-c9a7276eddac","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - PUBLIC (GF.A.055)","Pre Ceiling Sign off"
"5923be4f-17b1-4050-ac54-7dd0eb89b8af","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","LOUNGE - PATIENT/FAMILY (GF.A.056)"
"1a1e5766-9e90-4444-bde7-0c486d8581f2","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","LOUNGE - PATIENT/FAMILY (GF.A.056)","Pre Sheet Sign off"
"06f0ceb8-f869-4b15-bde6-7555c6026707","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","LOUNGE - PATIENT/FAMILY (GF.A.056)","Pre Grid Sign off"
"df608e32-0867-409f-9ee5-43510f2388a4","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","LOUNGE - PATIENT/FAMILY (GF.A.056)","Pre Ceiling Sign off"
"fd71e615-1b81-423b-8b9d-5629a8b09172","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","WAITING (GF.A.057)"
"a16d720b-08f4-480a-9714-a8fe75dbf4cb","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","WAITING (GF.A.057)","Pre Sheet Sign off"
"594dccee-59bd-456b-aebe-79660439ad7a","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","WAITING (GF.A.057)","Pre Grid Sign off"
"9bd5782c-9323-47c1-9062-b95b66c1d0c4","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","WAITING (GF.A.057)","Pre Ceiling Sign off"
"33ef55ec-6a6c-4cb2-870a-b8f73607dbb9","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.058)"
"77ee64c1-aec8-4c47-8e10-2a53a0298e1b","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.058)","Pre Sheet Sign off"
"f7532bc4-d495-4d7b-9df2-b112e1b27168","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.058)","Pre Grid Sign off"
"11851a7c-3113-4284-8a27-83d35a3e150d","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.058)","Pre Ceiling Sign off"
"66b49511-ecf9-4eb9-86d5-a47d75015097","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.059)"
"c5b5a121-e3be-4d97-82ff-48e2f1e78d33","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.059)","Pre Sheet Sign off"
"9561915a-fee1-46ce-8e29-6aefe87a1d7c","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.059)","Pre Grid Sign off"
"ada8ac57-f2d1-4ea8-87af-1a1d17f3c36b","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.059)","Pre Ceiling Sign off"
"29bada0b-6e2a-4637-ba4c-ef0f2b85a3d6","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.063)"
"fb1ad2ad-a90d-40de-9b6b-b9f45e93e0d9","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.063)","Pre Sheet Sign off"
"842e3d18-9784-4291-8de0-b6654b4727db","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.063)","Pre Grid Sign off"
"56ee8d07-189c-4d73-b7bd-0a0446b4b533","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.063)","Pre Ceiling Sign off"
"5c37f58c-e0fa-448e-97e4-fd5adf7960a2","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.065)"
"0f32dd34-d31f-4e4c-a2f7-9a54c85eea14","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.065)","Pre Sheet Sign off"
"eb8951ee-2f8f-4aea-bdc4-ddaa861bb19a","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.065)","Pre Grid Sign off"
"528098cd-ade4-41ba-bd42-e7c16fa03e63","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOUCHDOWN POINT (GF.A.065)","Pre Ceiling Sign off"
"088eafdf-58a0-427c-9ae3-f2cc1e399071","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","BAY - HEIGHT/WEIGHT (GF.A.067)"
"ee2c0fc7-60e6-42c2-a78e-ddf4ae236f47","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","BAY - HEIGHT/WEIGHT (GF.A.067)","Pre Sheet Sign off"
"64b820e2-41c0-47e9-874b-da166f22fe78","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","BAY - HEIGHT/WEIGHT (GF.A.067)","Pre Grid Sign off"
"e6d82ea2-e421-42d5-a935-066fd25944da","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","BAY - HEIGHT/WEIGHT (GF.A.067)","Pre Ceiling Sign off"
"ef2f07c2-8ab2-47c8-82a0-8ada0e21969b","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","WAITING -SUB (GF.A.068)"
"4843c9c4-77c2-44c4-ab9a-cd1219f0e4bb","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","WAITING -SUB (GF.A.068)","Pre Sheet Sign off"
"52136cfa-2c8d-4def-9371-37b3079fab7e","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","WAITING -SUB (GF.A.068)","Pre Grid Sign off"
"7e717d1c-dc2d-43bb-a7b2-d72c399ffa75","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","WAITING -SUB (GF.A.068)","Pre Ceiling Sign off"
"7a69a380-877b-4f19-b8ec-15e4c2197546","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","RECEPTION/CLERICAL (GF.A.070)"
"59521560-5d5c-4e39-ac42-d79554e95836","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","RECEPTION/CLERICAL (GF.A.070)","Pre Sheet Sign off"
"e4f6c705-3344-4831-81da-f4431b497ab4","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","RECEPTION/CLERICAL (GF.A.070)","Pre Grid Sign off"
"fdf0e54f-c380-456d-9c2e-992634e8272c","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","RECEPTION/CLERICAL (GF.A.070)","Pre Ceiling Sign off"
"3c9485b7-d893-49bd-9c58-8ea732552dde","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","BAY - PHOTOCOPY (GF.A.071)"
"756a3183-41a5-47b1-9c59-87c6a2150e9f","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","BAY - PHOTOCOPY (GF.A.071)","Pre Sheet Sign off"
"c8f2e633-e50b-48e9-ba78-a60cb0f9b343","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","BAY - PHOTOCOPY (GF.A.071)","Pre Grid Sign off"
"e034f38a-391d-4553-a327-d902cc01422e","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","BAY - PHOTOCOPY (GF.A.071)","Pre Ceiling Sign off"
"d0046222-3352-40b4-b3c5-d0b37b29db75","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","BAY - PHOTOCOPY (GF.A.072)"
"717a4cf4-15a2-43c4-a46c-542eb9004f19","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","BAY - PHOTOCOPY (GF.A.072)","Pre Sheet Sign off"
"80efdf51-1a80-48f5-9c03-e25d5bb041a3","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","BAY - PHOTOCOPY (GF.A.072)","Pre Grid Sign off"
"dcc08b26-75b3-457e-86d7-640423dff7e2","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","BAY - PHOTOCOPY (GF.A.072)","Pre Ceiling Sign off"
"ee98f852-4245-44ac-9bcf-88de3bd2df11","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","RECEPTION/CLERICAL (GF.A.073)"
"56e0f785-d3e6-40e4-b6fb-42e10fa761b7","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","RECEPTION/CLERICAL (GF.A.073)","Pre Sheet Sign off"
"3c7175cc-2a25-4fdd-808b-1a4db7a2fa21","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","RECEPTION/CLERICAL (GF.A.073)","Pre Grid Sign off"
"a04d462a-a3f1-4b7c-8e85-5283c706bac5","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","RECEPTION/CLERICAL (GF.A.073)","Pre Ceiling Sign off"
"68d7069b-2b39-4532-9d42-4916aa3c93de","","folder-normal","","","step","TRUE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - ACCESSIBLE (GF.A.074)"
"de5d6717-beac-40f5-a2e3-225d1b1c9c0e","","checklist-sectioned","","Pre-Sheet wall Sign-Off","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - ACCESSIBLE (GF.A.074)","Pre Sheet Sign off"
"631e204f-ee49-442a-9673-60a410d57af3","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone B (Building A)","Ground","Area A","TOILET - ACCESSIBLE (GF.A.074)","Pre Grid Sign off"
