"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"14562b8e-e7e4-486c-8d2c-b7efa16730bd","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01"
"1a99604a-8f65-4c98-a2f3-1102830f0a84","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Basement"
"f5be140f-f4dc-41fd-83f9-5085b6be93bf","","checklist-flat","work-in-progress","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Bike Store"
"863ad967-ad49-400d-b687-27f9e93c8286","","checklist-flat","work-in-progress","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Store"
"8fd87b92-d32e-4019-a43f-83d5f817af62","","checklist-flat","work-in-progress","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","MSB"
"720ef1bc-ca0f-45e9-9fa1-bf4e7a4b3798","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Rubbish Store"
"389aabf9-97a2-4147-b156-6f715f3c2f92","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Generator Room"
"33632080-d606-4f09-87a9-0948989672a1","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Gardners"
"776a8533-663d-4d77-9d2e-85dbc6d238b5","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Commerc ial  Laundry"
"9a72301a-9b3d-448a-a700-5482f22ebb96","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Linen"
"62a9220d-ca41-4f4d-9012-418659d802a2","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Kitchen"
"81aacbdc-a3ff-4cb4-9f64-774a1775ec5a","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Pantry"
"b5cff65b-77a9-46c0-a804-8609cd665cb6","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Dishwashing"
"5e4083d2-d8d1-473f-9c39-789892f8e09c","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Resident Workshop"
"b1fcea22-31f2-4865-a1fd-17f780c35890","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Buggy Store"
"97792628-bd66-458e-a442-5b9ceb2d8f9c","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Staff Corridoor"
"ca76deb5-76df-4ba5-a3f9-2e72c4d22ad5","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Public Corridoor"
"0f552404-239f-40c3-b7eb-14a6243a4087","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","SPK CV"
"a1603e1f-af39-4ab8-beec-a8f65919e1bd","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Domestic Hot Water Plant"
"4f1b94d2-763f-4d8f-9510-e2e8792c66e1","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Locker Store"
"a950add1-6994-4f52-88e1-dc95c8a0b7b1","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Change Rooms"
"b33e572a-2f49-4cfa-9219-755f425f2402","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Gym"
"4c9ee913-d758-4090-9bd5-97580b39a7b5","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Plant Room"
"8375e8e6-518d-4fbd-ab2f-054d9c7c5ec4","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Fire Break Tank & Pump Room"
"40b2ae20-b27b-49ce-9155-85119a5b4083","","checklist-flat","not-started","Stairwell Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Stairwell 2"
"0e92e138-aa7f-4a53-a165-0a6ba69c722c","","checklist-flat","not-started","Stairwell Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Stairwell 5"
"2d63e610-0edc-45d8-b48a-cf4d59d67f34","","checklist-flat","not-started","Common Area Checklist","checklist-flat","FALSE","FALSE","B01","Basement","Lift Lobby 1"
"07c1c33e-c80f-4c87-a2b0-aebc176b7088","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Ground Level"
"f67dce23-7c1e-4d21-bf67-51edbdfb8333","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Ground Level","Serviced Apartments (ALS G26 - ALS  G32)"
"31155e17-8959-4e13-a89e-7c886a809d40","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Ground Level","Serviced Apartments (ALS G26 - ALS  G32)","ALS - G26"
"1541ca7d-7c90-4aa6-a3ec-a1bed86ae3a6","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 109","Rough In"
"07dcdc64-b9dd-4cf3-ae52-e63c55259b25","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 109","Installation"
"f04d3779-7d61-46b4-a08c-5845cecca9bb","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 109","Fit Off"
"62f47e06-ce00-488f-9f76-de0d7914eaf6","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 110"
"b0cda3dc-3d87-4dae-93a5-89df85a2ec7a","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 110","Rough In"
"9cbff3af-a39c-4060-bd37-443a1dfee3d3","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 110","Installation"
"92fda029-5060-4f51-83a1-ff384a95d21f","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 110","Fit Off"
"9830d601-ca1f-4ad3-906d-3add4290be7d","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 111"
"be56fbad-ad2a-45ad-9124-bd2219a93d89","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 111","Rough In"
"f0c4b51c-c7a2-432d-bc4a-cde4c24e09d9","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 111","Installation"
"a7239f84-c169-45f5-9fdc-d6fd0e3ed1d2","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 111","Fit Off"
"abc55c4a-271a-476c-9b17-81b84f4a8861","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 112"
"e15f6d4a-088b-4ff5-b40d-2b55408a066f","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 112","Rough In"
"b4b7ec8b-8719-4fca-9b2a-3f8aaa4af8fc","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 112","Installation"
"b9cd6902-a082-4be0-81b0-70c9c6097a01","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 112","Fit Off"
"24b096ef-3eb8-4e85-bcf1-e1f8c92d8181","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 113"
"ef7548e7-25c8-42e7-94b3-450fb24f0bb2","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 113","Rough In"
"c3a04b6a-1bff-46fb-85f4-8ae4fb142d99","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 113","Installation"
"aa759daa-9df3-471c-a18a-5fe00526f5bf","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 113","Fit Off"
"ba44f716-e75f-4a05-afb8-4a6d73a3d5e4","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 114"
"cb385e2d-37a9-44f2-ab67-f580a7a11768","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 114","Rough In"
"a88c095d-53f4-4f00-aac0-c03a001efbfb","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 114","Installation"
"cb3d66ee-a7b3-4d69-9e85-76302b647810","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 114","Fit Off"
"c53b77f3-0839-4917-b3d9-7faeff885c5a","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 115"
"075d7435-939b-44f6-bbbe-fccbf1f13c0a","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 115","Rough In"
"d074f0b5-db4a-4b9c-8f2b-1eb145c7834e","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 115","Installation"
"653752cf-82ab-493f-8391-9db26a55c79b","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 115","Fit Off"
"70dfce19-3f36-431c-b911-50f4005d2272","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 116"
"45f08f2a-6f66-4682-a57b-7300649f94fc","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 116","Rough In"
"7149c9d5-18f9-489f-ba67-f1b08b02f301","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 116","Installation"
"6abc4048-57b4-44ff-aa2a-31eb256b0585","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 116","Fit Off"
"d3cc0d27-f40a-4352-8652-3635620e4963","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 117"
"5f418730-87f9-4d15-adbc-ddb0cade77a7","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 117","Rough In"
"4eb49523-ec62-4b30-8b1d-82bc7139703e","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 117","Installation"
"3b8c855b-809e-45d0-af54-1c00311fbd2a","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 117","Fit Off"
"e048c081-732b-45e4-99b4-bdf9a61687a9","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 118"
"cff514a3-72c6-4d47-b02c-1fc5505f1290","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 118","Rough In"
"678d9e82-4785-4389-82af-c2903c1d4a60","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 118","Installation"
"5214ad65-1ee2-4854-b1f4-d9427939e400","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 118","Fit Off"
"fe50ca9f-3339-4eca-9ded-6486774f0ef9","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 119"
"e4b636cd-f237-4b19-bcd8-952186bb0d56","","checklist-flat","work-in-progress","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 119","Rough In"
"bcb109b4-9dcb-4a4a-9979-b613786902ad","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 119","Installation"
"9efc81bd-84fb-45f7-9477-54fae8acf287","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 119","Fit Off"
"1c630079-f747-4139-998f-ccb8053b476e","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 120"
"47c97bbd-7ec1-4231-8998-13c4e0429678","","checklist-flat","work-in-progress","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 120","Rough In"
"3d98b533-e21b-471e-b4c5-82c0e2c1b821","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 120","Installation"
"896e60df-f65c-4f1a-9b32-3285921e72f7","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 120","Fit Off"
"266be904-0db4-49b2-8af9-14daf41352d7","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 121"
"e6b68765-a4c7-40e4-8444-943dd62e9141","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 121","Rough In"
"55772949-416c-41d5-8c79-e76466045c71","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 121","Installation"
"b6a0b5b3-af4f-4e7e-942c-1e294a577ea3","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 121","Fit Off"
"9d3da9a7-89d7-4c7d-a562-788c4be96a06","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 122"
"e21624cb-bb1c-4f08-9b6c-b1b1c4e4fd6f","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 122","Rough In"
"bb8ed913-82a4-447c-900c-42e91bf8b954","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 122","Installation"
"62b8856a-dddb-4411-9a03-d9f3d6dd42f3","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 122","Fit Off"
"41b2cc90-9d4c-4dcb-a89b-7a14de283413","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 123"
"93e8afa9-cd0d-478d-8d42-df55fabe4c5e","","checklist-flat","work-in-progress","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 123","Rough In"
"204159f8-8c43-4dec-abac-50f39d6db51d","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 123","Installation"
"dee8428a-397c-48b9-9c6f-4503cb5e44ac","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 123","Fit Off"
"322167d4-8a12-4d7f-8d7e-03af97662c30","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 124"
"5e090d0b-1ffb-4934-9b47-88d92e6600f2","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 124","Rough In"
"65593ffe-5f68-4767-84b4-65bb5f44d2d0","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 124","Installation"
"9b23481d-e15e-477e-8bad-507c88a0eccd","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 124","Fit Off"
"d793c9f4-7278-4608-b28a-254346abe1a6","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 125"
"886366b3-4b2c-4061-be3f-c0829bd4e63f","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 125","Rough In"
"d3704433-110f-4314-a0e5-11503b6feb50","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 125","Installation"
"e7dd328b-e938-4a18-84a4-efeb43f9bb65","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 125","Fit Off"
"64810b0a-cfcc-4e1c-9600-500c0afec36e","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 126"
"4dab87dd-b2cc-46b5-a6e8-54cdf2cc4741","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 126","Rough In"
"947769d0-0e10-418e-9a8d-0f82f8fa5520","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 126","Installation"
"733943d4-9cda-4207-b00e-2654140137ef","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 126","Fit Off"
"7da9113e-657f-4422-8749-894d3d8857a9","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 127"
"71a144c9-a1f3-4bde-af25-3cbf77f897d0","","checklist-flat","work-in-progress","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 127","Rough In"
"12065fdd-c319-495c-823c-2b06b81b0c48","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 127","Installation"
"b337b6b0-526e-4dcd-95a7-e5105b68f040","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 127","Fit Off"
"a85ea318-20b5-412c-b286-21596c7585bb","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 128"
"eaa4a3bf-a5d3-4d07-8bda-f97e781da2f7","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 128","Rough In"
"d0532dbf-3a25-4edd-a782-1da6f02d7399","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 128","Installation"
"b80e558b-2b51-4d2f-9f5f-d46d5cd6faca","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 128","Fit Off"
"21a37de4-74ad-4c9c-9b6c-1881012323a0","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 129"
"469f0b74-33f9-4a73-bce2-95eebeee70e2","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 129","Rough In"
"3cc03c4d-f5b8-462d-8ed8-a86a6378bd6d","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 129","Installation"
"9ed2771c-1bb1-4b59-94dd-daebd03799a1","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 129","Fit Off"
"107162e3-0d18-4feb-a01e-5d6dee9e8482","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 130"
"789aa859-27fb-4b0f-be7a-3ff011c1a16a","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 130","Rough In"
"b4650aa9-343f-4f35-8368-e89914fc6434","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 130","Installation"
"c77ce92b-d934-4507-b97d-b7077830fbe4","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 130","Fit Off"
"d7a2e268-ead1-4160-a1b0-1dc041ba8458","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 131"
"3db978ad-d954-4a5c-9481-510924da66d0","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 131","Rough In"
"bd14d530-02d5-4989-a31f-7ffd3fafefd8","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 131","Installation"
"c4df4a1d-c472-450a-aa9c-cc595f260df3","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 131","Fit Off"
"7a6708a3-89d4-427a-a455-d895ada241a5","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 132"
"b78562e9-433c-4de0-9227-1b1fb931bcf5","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 132","Rough In"
"3d462993-be06-45fa-8cd0-435d81e3e038","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 132","Installation"
"aee9d282-886c-4403-878d-51315812ddb7","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 132","Fit Off"
"11ed4eb6-d567-4b3b-8ade-77cc35f0e0a0","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 133"
"f789cf25-1b43-428b-94ba-eda75cee66f2","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 133","Rough In"
"4cb7bee5-9248-42c3-8c11-4c2fe8bae013","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 133","Installation"
"890aacc3-818b-4ea5-9c38-91bac0961c5e","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 133","Fit Off"
"226411ed-bf50-4547-a6fe-274b064d50a8","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 134"
"4c784d8f-1d4c-44e9-96be-caf0fbc047b5","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 134","Rough In"
"03edacba-0d81-4a6a-9af4-6821547db1d1","","checklist-flat","not-started","Apartment Installation Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 134","Installation"
"80ebc1d7-6d87-4cb6-bf58-f9995420fc33","","checklist-flat","not-started","Apartment Fit Off Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 134","Fit Off"
"4f1ad3a2-b79b-46b7-a8ce-576be8926e15","","folder-normal","work-in-progress","","step","TRUE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 135"
"89464c65-4454-43e0-865d-7f44fc304cd4","","checklist-flat","pass","Apartment Rough In Checklist","checklist-flat","FALSE","FALSE","B01","Level 1","Care Rooms (CARE AC 101  - CARE 140)","CARE - 135","Rough In"
