"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a2b7b887-6070-4f39-b40b-fa28f49d5dd4","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"9f173bbc-495a-5d21-bfdc-e3f21897ce77","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Site Information Recorded"
"5698bc66-f11e-4a4f-818f-3f9ffacaa913","","folder-normal","not-started","","step","TRUE","FALSE","Job Pre-Commencement Checks"
"08bd6363-dcdf-4519-b6fc-3780fdbea85a","","checklist-flat","not-started","SYS - PT - H&S","checklist-flat","FALSE","FALSE","Job Pre-Commencement Checks","H&S Pre-Commencement"
"87f6fe66-0c24-55c1-903b-df41b85511c1","","checkpoint-status","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","H&S Pre-Commencement","All Pre-Commencment Health & Safety documentation completed & attached"
"22abb56e-9813-5998-90eb-82e767944585","","holdpoint","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","H&S Pre-Commencement","Request Signoff"
"ce689311-77cd-4317-8fd4-6d44d4df8c06","","checklist-flat","not-started","SYS - PT - Quality","checklist-flat","FALSE","FALSE","Job Pre-Commencement Checks","Quality Pre-Commencement"
"204e094a-7765-51cd-8527-9d96b1a92858","","checkpoint-status","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","Quality Pre-Commencement","All Pre-Commencment QC/QA checks completed & Conqa setup"
"ff866cc6-17f6-5f19-b053-2d73c5339be6","","holdpoint","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","Quality Pre-Commencement","Request Signoff"
"ed7faaa3-bfdd-4312-b4db-5742c2fb39ef","","folder-normal","fail","","step","FALSE","FALSE","On Site QA"
"db2eb78c-47c7-4923-9736-e57e46c0a96a","","folder-normal","fail","","step","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01"
"20a358c8-3862-445e-828d-9187aa5078c8","","folder-normal","fail","","step","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep"
"433d8835-1da1-49b7-8840-36a1d7ac8bed","","folder-normal","fail","","step","TRUE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist"
"d602f93f-32ab-40e2-86e7-e22aaa13a06e","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist:30.08.23 waterblast canopies U/S Level 1"
"cf626e9e-af4f-5668-95db-ca520fa079dd","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist:30.08.23 waterblast canopies U/S Level 1","Preparation"
"25c84dec-a426-59ab-aba2-3204332734c7","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 02.10.23 containment and prep work to internals on Halsey east U/S Level 1","Application","Ambient Conditions"
"5e197d82-2d21-55fb-9614-dce085456159","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 02.10.23 containment and prep work to internals on Halsey east U/S Level 1","Application","Coat"
"cc165ce5-f3e0-47c9-af15-c0b50f58a7b5","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 03.10.23 prep work to internals on Halsey east U/S Level 1"
"6a899ffa-7dac-5d1b-a025-e1505a192eec","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 03.10.23 prep work to internals on Halsey east U/S Level 1","Preparation"
"5f1e07b2-9559-5d29-93c0-5ffb76153e55","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 03.10.23 prep work to internals on Halsey east U/S Level 1","Preparation","Hold Point Inspections"
"ab27d830-d825-5606-ae1c-c0d0697ce26a","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 03.10.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Conditions"
"90a8ccf7-bf41-5581-b53c-97b1298dbc46","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 03.10.23 prep work to internals on Halsey east U/S Level 1","Preparation","Ambient Conditions"
"60316b48-98d3-5a64-be1c-f1c7134e1323","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 03.10.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Preparation"
"16869a91-8761-5023-ba0b-f4d2a8a6c86c","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 03.10.23 prep work to internals on Halsey east U/S Level 1","Application"
"6ec2f403-e22d-5432-a626-11b202d9c8cf","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 03.10.23 prep work to internals on Halsey east U/S Level 1","Application","Ambient Conditions"
"c7c0b326-f4c0-584d-b3f4-2736cfcb500a","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 03.10.23 prep work to internals on Halsey east U/S Level 1","Application","Coat"
"bb5cd080-f007-46b1-9386-1d7bf6695916","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 04.10.23 prep work to internals on Halsey east U/S Level 1"
"9b7a62fa-26ae-5868-9673-26c385e316c4","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 04.10.23 prep work to internals on Halsey east U/S Level 1","Preparation"
"7e848c96-67f3-5bd8-a249-49c8c47187b2","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 04.10.23 prep work to internals on Halsey east U/S Level 1","Preparation","Hold Point Inspections"
"a8a41d4f-05fe-5884-aab6-c5d27d1622a1","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 04.10.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Conditions"
"d598e3f7-edf8-5686-9e77-2f60a42e3312","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 04.10.23 prep work to internals on Halsey east U/S Level 1","Preparation","Ambient Conditions"
"5d96fa56-ac1e-5d28-8348-cbb30280d8ea","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 04.10.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Preparation"
"57a84c07-3c04-5b01-9184-e82be6d5e853","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 04.10.23 prep work to internals on Halsey east U/S Level 1","Application"
"136bac8b-fe84-5c09-b652-712f16e418ef","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 04.10.23 prep work to internals on Halsey east U/S Level 1","Application","Ambient Conditions"
"2ab814c3-f28e-5632-adc5-87e25a7f21c0","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 04.10.23 prep work to internals on Halsey east U/S Level 1","Application","Coat"
"23942f17-4f2c-4244-9d3a-868b98a80fbb","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 05.10.23 containment and prep work to internals on Halsey east U/S Level 1"
"e5e65918-a3e2-5d2d-b6a6-c8908bbe9be6","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 05.10.23 containment and prep work to internals on Halsey east U/S Level 1","Preparation"
"c0cd2075-5fc4-5ab3-9e1f-73224d92056b","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 05.10.23 containment and prep work to internals on Halsey east U/S Level 1","Preparation","Hold Point Inspections"
"748422f9-7e28-59e9-ab15-2319802ad6c5","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 05.10.23 containment and prep work to internals on Halsey east U/S Level 1","Preparation","Surface Conditions"
"56763d66-49f9-5274-9d84-ac2001ac65d4","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 05.10.23 containment and prep work to internals on Halsey east U/S Level 1","Preparation","Ambient Conditions"
"dec2e23d-7ab6-5761-8d5b-d94c491a21ba","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 05.10.23 containment and prep work to internals on Halsey east U/S Level 1","Preparation","Surface Preparation"
"dfd2e059-4477-54d4-a346-849a7c57dffa","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 05.10.23 containment and prep work to internals on Halsey east U/S Level 1","Application"
"e4c8b2b9-b8b3-5584-af88-ba070505e9c7","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 05.10.23 containment and prep work to internals on Halsey east U/S Level 1","Application","Ambient Conditions"
"ba7749d1-64b9-51d9-ac36-ec8e28eb2fb7","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 05.10.23 containment and prep work to internals on Halsey east U/S Level 1","Application","Coat"
"4abecae6-a332-48bc-9992-7af2f5eaa95a","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 06.10.23 containment and  prep work to internals on Halsey east U/S Level 1"
"754af2fb-4206-50df-84bb-a98732a275f7","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 06.10.23 containment and  prep work to internals on Halsey east U/S Level 1","Preparation"
"723a3de8-3b74-56fb-85c2-cea7c146ade2","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 06.10.23 containment and  prep work to internals on Halsey east U/S Level 1","Preparation","Hold Point Inspections"
"4329a3c0-cd10-5c1a-a915-265eb6de3cd9","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 06.10.23 containment and  prep work to internals on Halsey east U/S Level 1","Preparation","Surface Conditions"
"95a23498-8e1a-5f12-b437-f9241a25de25","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 06.10.23 containment and  prep work to internals on Halsey east U/S Level 1","Preparation","Ambient Conditions"
"15e90cb2-9268-5729-af51-fb141ced7c21","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 06.10.23 containment and  prep work to internals on Halsey east U/S Level 1","Preparation","Surface Preparation"
"368bb050-b596-5f85-9a96-78fe83fa2999","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 06.10.23 containment and  prep work to internals on Halsey east U/S Level 1","Application"
"0593c2ab-c953-5381-bfa2-1d4c5532401e","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 06.10.23 containment and  prep work to internals on Halsey east U/S Level 1","Application","Ambient Conditions"
"58dd0b4b-a082-5ce1-af28-e83194c0cb17","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 06.10.23 containment and  prep work to internals on Halsey east U/S Level 1","Application","Coat"
"3a1a79a2-15d3-4d49-ad66-014839c879d9","","checklist-sectioned","work-in-progress","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 09.10.23 stripe bolts and remove containment Halsey east U/S Level 1 "
"4c9b6eaa-d505-5d51-9f06-6a6e71544b25","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 09.10.23 stripe bolts and remove containment Halsey east U/S Level 1 ","Preparation"
"4a1cfdf0-4a4a-52a6-9f92-6af64066bc91","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 09.10.23 stripe bolts and remove containment Halsey east U/S Level 1 ","Preparation","Hold Point Inspections"
"6b54899b-0875-5d8d-8ac9-01ce2392d57b","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 09.10.23 stripe bolts and remove containment Halsey east U/S Level 1 ","Preparation","Surface Conditions"
"248b2b62-d7d7-537b-92af-ef1cb993e113","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 09.10.23 stripe bolts and remove containment Halsey east U/S Level 1 ","Preparation","Ambient Conditions"
"6cc57f6c-16c1-5def-8e62-707a49e465a1","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 09.10.23 stripe bolts and remove containment Halsey east U/S Level 1 ","Preparation","Surface Preparation"
"37395395-8115-563c-b368-92d1b442182a","","checkpoint-group","work-in-progress","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 09.10.23 stripe bolts and remove containment Halsey east U/S Level 1 ","Application"
"f7adb2e0-a2c2-5e3c-a9db-ef0eeca24e18","","checkpoint-status","work-in-progress","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 09.10.23 stripe bolts and remove containment Halsey east U/S Level 1 ","Application","Ambient Conditions"
"822b436d-3697-52a9-b246-f1d7d67b583a","","checkpoint-status","work-in-progress","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 09.10.23 stripe bolts and remove containment Halsey east U/S Level 1 ","Application","Coat"
"4bf1a7aa-2353-4a0d-ac49-55b55d999082","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14/10/23 waterblasting Halsey east perimeter area"
"b2b25ae5-8ed6-599b-9f68-0046da6fe53f","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14/10/23 waterblasting Halsey east perimeter area","Preparation"
"5f947688-c5d5-5833-9972-c6b3f9fe428e","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14/10/23 waterblasting Halsey east perimeter area","Preparation","Hold Point Inspections"
"b3ab2a44-d96d-58a9-8c22-ef3fe1f52970","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14/10/23 waterblasting Halsey east perimeter area","Preparation","Surface Conditions"
"d3bab76d-4761-5c6c-843d-db5795e3c5d1","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14/10/23 waterblasting Halsey east perimeter area","Preparation","Ambient Conditions"
"e46649e0-6bb9-5e44-a0d8-3a957f2e3681","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14/10/23 waterblasting Halsey east perimeter area","Preparation","Surface Preparation"
"e7c82fd5-1491-54d3-a63a-22e2d3ccca3b","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14/10/23 waterblasting Halsey east perimeter area","Application"
"db9ba3ac-5389-5c55-ac5e-43b82a11473c","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14/10/23 waterblasting Halsey east perimeter area","Application","Ambient Conditions"
"071f87a5-235b-5f59-988e-8ad8f2d9db28","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14/10/23 waterblasting Halsey east perimeter area","Application","Coat"
"ce257e2a-df14-47a6-9d33-c74643500a2d","","folder-normal","work-in-progress","","step","TRUE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","QC Inspection Report"
"7507939c-81b1-4ab1-aa87-4e735ad182ca","","checklist-flat","pass","3. Add QC/QA Inspection Report","checklist-flat","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","QC Inspection Report","QA Inspection Report: primer to canopies"
"a9ad5ba1-31e4-5877-a980-377bd1ea15de","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","QC Inspection Report","QA Inspection Report: primer to canopies","Inspection Info"
