"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f54d08c9-d36a-4117-90a5-cbf9b16de40e","","pass","","folder","TRUE","FALSE","Manufacture QA"
"5a9b7da0-8160-4248-9ce4-7fa13130709a","","pass","","folder","TRUE","FALSE","Manufacture QA","BB.1"
"d838c9d8-7cd8-4a8e-a5ed-511fb553cd03","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-8"
"8e796937-442a-48da-b555-dbf9e2d63f7d","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-8","Pre-Pour Checklist 1"
"965ced93-100b-41a0-98fe-8a80a4bbc667","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-8","The DECA Inspector sign off"
"faea47e4-46e4-4754-b04a-37a6bceca165","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-8","Concrete Delivery Checklist"
"bcb2c0ee-5f4a-418e-b87f-587399b5899c","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-8","Post-pour Checklist"
"b79c4864-cd7d-419a-8ec1-806d1f63d30b","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-9"
"2e4ea7fa-eb0a-4ac5-8f9f-decafb59fcf8","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-9","Pre-Pour Checklist 1"
"7e87f266-fa0f-451e-b657-6071f160c378","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-9","The DECA Inspector sign off"
"3d5d2057-b19f-45ed-8bc0-10f88f84c4c5","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-9","Concrete Delivery Checklist"
"cc03a674-2b3d-47fa-a2dc-eed0ae7ad112","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-9","Post-pour Checklist"
"c9b75915-fd3d-4c96-9fb7-c146c9b8f3c9","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-10"
"523fa6cf-349d-4b61-a5bc-1bc5ceac02ba","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-10","Pre-Pour Checklist 1"
"b53f541f-6e7f-4ae2-825c-6b86a7ea4687","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-10","The DECA Inspector sign off"
"4220d6aa-d513-4346-bc6b-2401c6539633","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-10","Concrete Delivery Checklist"
"ba878e04-a54c-41c9-bfa0-a57be5268b25","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-10","Post-pour Checklist"
"5ed2ef5c-9cb9-472c-a383-15a3ccbb071f","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-11"
"e7c547ed-9775-414d-8f03-d119060cd19a","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-11","Pre-Pour Checklist 1"
"f39d67a7-3aaa-4897-a22b-5c361b661114","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-11","The DECA Inspector sign off"
"02f25621-7c7e-4a3a-9a1c-a7cd139a0e83","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-11","Concrete Delivery Checklist"
"8ab33eac-620f-45e6-93d2-0954fb2e8a1c","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-11","Post-pour Checklist"
"c07f4d38-b2bf-4312-80f2-43b03dadbdd4","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-12"
"590e0fc9-bbdf-40bd-8304-a751e9c5c3b3","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-12","Pre-Pour Checklist 1"
"73a64f7a-aef1-4e59-b549-916106df0b3a","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-12","The DECA Inspector sign off"
"8bb9eddc-6fd6-4ae1-9161-c1be2b4d08bf","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-12","Concrete Delivery Checklist"
"9c80b421-cd83-42b7-b261-c20b1394e648","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-12","Post-pour Checklist"
"6a66a952-0a0c-406e-b9cd-026b9ad1cbe3","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-13"
"0e728c75-e76e-44d9-b6fb-b698ed5155e2","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-13","Pre-Pour Checklist 1"
"7f189e44-0547-461e-9ca9-cf4d3735363c","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-13","The DECA Inspector sign off"
"91592110-3429-46dd-806c-5574ed30454f","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-13","Concrete Delivery Checklist"
"1a408f79-356c-47d0-bb6d-01b13e12bcbe","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-13","Post-pour Checklist"
"672c149e-c018-4516-94c5-a1d2752fd829","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-14"
"7fbb60dc-9484-4c26-90d0-7b11b88e18aa","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-14","Pre-Pour Checklist 1"
"ba9d1d23-949c-45ef-a3a3-52fd645a431f","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-14","The DECA Inspector sign off"
"775758ff-ca9c-4b2d-bc18-549d0cbd5ccb","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-14","Concrete Delivery Checklist"
"23faeb34-7258-4ee8-9ca8-5186b34578d1","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-14","Post-pour Checklist"
"f5ea92a4-f6de-454e-b5f1-8d26b0e317df","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-15"
"7939c3ab-6e72-464f-b22c-f9eea5a20ced","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-15","Pre-Pour Checklist 1"
"87bed3e9-0e33-4fac-8cc2-ceafa7c78df3","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-15","The DECA Inspector sign off"
"89fde507-318f-4030-a87a-e38ead42af8f","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-15","Concrete Delivery Checklist"
"7c254e67-5c9f-43f2-b92a-46180827bcc5","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-15","Post-pour Checklist"
"ff406778-1e1b-4f54-8e5e-d7ab31e91990","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-16"
"17e8416a-b0be-4c2a-8641-12bfdb9055c5","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-16","Pre-Pour Checklist 1"
"1cbe6364-07ba-408b-a0b1-72ef85203ad7","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-16","The DECA Inspector sign off"
"2a0a855b-5a75-492f-9c7d-2de0b999061f","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-16","Concrete Delivery Checklist"
"da40948d-2644-47e1-9a99-37fadd7a1e2c","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-16","Post-pour Checklist"
"1d8c69b9-e8da-48e8-9101-bbb8fe0ed517","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-17"
"b48d3f12-81b3-4b12-abf0-528004357574","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-17","Pre-Pour Checklist 1"
"8f04f800-edb7-47c0-a051-53973a0cab07","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-17","The DECA Inspector sign off"
"48fd3c3c-d509-4fbf-bfa1-ebb6d1aabf7d","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-17","Concrete Delivery Checklist"
"473a8c73-123a-4307-8c3b-f1d19a82c3a7","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-17","Post-pour Checklist"
"3b3f7565-08b8-45d8-b44b-00163e401aa8","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-18"
"e2ea039d-a351-4be0-a21a-d1361ab9dffc","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-18","Pre-Pour Checklist 1"
"81b9cb41-e445-4def-b316-131ec2b7ee5f","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-18","The DECA Inspector sign off"
"d327b5fd-5657-4655-9d79-ed202199245b","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-18","Concrete Delivery Checklist"
"803a6667-18d1-443c-8c4c-8f6312cb6aa5","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-18","Post-pour Checklist"
"f2c2bd53-cd19-49c0-af19-7628889071fe","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-19"
"45da665b-701f-4573-8ceb-3e9ca70c6a9e","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-19","Pre-Pour Checklist 1"
"b16e325a-63e7-4c30-aadd-1dfd1f9db924","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-19","The DECA Inspector sign off"
"183fe7a2-e489-482b-b916-13c70273f980","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-19","Concrete Delivery Checklist"
"7f945c30-470e-444f-8e50-1eb0f02d491f","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-19","Post-pour Checklist"
"79cfbf3e-4a91-4fb7-b159-be384dd1f660","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-20"
"5736d795-ac2d-40aa-bd30-f39c413a7848","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-20","Pre-Pour Checklist 1"
"bf81084d-c06d-4a3a-af9f-be95964b4478","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-20","The DECA Inspector sign off"
"476d9f17-3f18-4fe8-807b-1b59d94f7e43","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-20","Concrete Delivery Checklist"
"20f8932a-7ce9-4a53-88d8-677ae732d414","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-20","Post-pour Checklist"
"e2187064-86fc-46a2-a4af-1f662957e2d8","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-21"
"b5366a47-3072-4e95-8b35-56c7671c33f1","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-21","Pre-Pour Checklist 1"
"3d974cc5-7e2c-4397-b9e6-b5d5f8e1fbd2","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-21","The DECA Inspector sign off"
"1ed442c2-839f-4b0e-a612-321df9bb9fb9","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-21","Concrete Delivery Checklist"
"6f036b9f-d4d6-4836-89bf-41648f31218e","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-21","Post-pour Checklist"
"ac01ff8b-6394-48be-a14f-9666bbf9db0e","","pass","","folder","TRUE","FALSE","Manufacture QA","SW.1-22"
"484233ca-658e-4af0-acea-51e7a8cc99c5","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-22","Pre-Pour Checklist 1"
"abbd0884-924d-421c-8f4b-1706fab735f3","","pass","DECA Inspector sign off","checklist","FALSE","FALSE","Manufacture QA","SW.1-22","The DECA Inspector sign off"
"c0ea3ecd-2fe3-4a3b-9eb6-59d70b1ca20c","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-22","Concrete Delivery Checklist"
"f0e59b34-a623-4a10-ad9d-0b4fb8c3fae0","","pass","Post-pour Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","SW.1-22","Post-pour Checklist"
"6705c74b-7a29-4097-9a50-a19ccddef017","","pass","","folder","TRUE","FALSE","Manufacture QA","WW.1"
"6c9a1fd6-41a5-4143-b9d0-ece145da3d51","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.1","Pre-Pour Checklist "
"055d3c9d-f513-4d7a-9b47-d08bfc2e7123","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.1","Concrete Delivery Checklist"
"39e08532-4155-4719-87b7-8737c731849c","","pass","","folder","TRUE","FALSE","Manufacture QA","WW.2"
"6cce6fd4-ca4c-47cc-b24c-43e1b5f798ee","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.2","Pre-Pour Checklist"
"c8da71e1-ad79-49da-8553-2903860261ae","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.2","Concrete Delivery Checklist"
"5ee4fb34-9d93-4ab0-8fee-6b0bbcabeeb7","","pass","","folder","TRUE","FALSE","Manufacture QA","WW.3"
"9905d21f-b1cb-4a5d-9eda-06184efd214c","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.3","Pre-Pour Checklist 1 (Remaining Units)"
"17bddd94-a1ff-4492-bbda-83f47652e5c4","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.3","Concrete Delivery Checklist"
"c637df51-d515-4ebb-b9d9-6f39ffec4721","","pass","","folder","TRUE","FALSE","Manufacture QA","WW.4"
"30317c63-9c89-43ba-ac98-402277dcc167","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.4","Pre-Pour Checklist 1"
"ceedaf9c-276d-43e9-96dc-3f5e76c14a1f","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.4","Concrete Delivery Checklist "
"c30e5f7c-ed53-44b5-a4e0-43dac728b388","","pass","","folder","TRUE","FALSE","Manufacture QA","WW.5"
"f39bae9d-24ba-4c0c-a7ef-69178b39409b","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.5","Pre-Pour Checklist"
"d1e11a0a-139e-4ba9-8f43-7bcf9d5e1732","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.5","Concrete Delivery Checklist "
"6d67b012-36ef-49b6-844c-05a71c583908","","pass","","folder","TRUE","FALSE","Manufacture QA","WW.6"
"e3445e8a-4c8d-46c8-9492-fd9b42f92e2d","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.6","Pre-Pour Checklist"
"3067a977-48a5-4979-9ef4-114b04be810a","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.6","Concrete Delivery Checklist"
"3444078e-45d9-474c-889b-8e866a3ec0a6","","pass","","folder","TRUE","FALSE","Manufacture QA","WW.7"
"205c6e77-cc11-46f8-8d45-f6c5de17a2ad","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.7","Pre-Pour Checklist 1"
"fa7a993b-d32a-4a06-97c4-80a99d729060","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.7","Concrete Delivery Checklist "
"96df7ba6-fc1b-424c-ac20-ec90f489b6f5","","pass","","folder","TRUE","FALSE","Manufacture QA","WW.8"
"2e25fba2-b32a-4a59-a307-c5ebf10234b1","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.8","Pre-Pour Checklist"
"3b8b0d0e-b392-4af8-8f82-5b97088e8ac8","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.8","Concrete Delivery Checklist"
"b1f1dc81-e1a6-4304-9f1d-d45d75354591","","pass","","folder","TRUE","FALSE","Manufacture QA","WW.9"
"27ec2ad4-6eca-49fc-988b-3492e9559546","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.9","Pre-Pour Checklist "
"743afdef-ed34-42c3-9717-fa25700f58c6","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.9","Concrete Delivery Checklist"
"6da7716d-815b-4282-9c1e-f9da3bdcaf0e","","pass","","folder","TRUE","FALSE","Manufacture QA","WW.10"
"0c24ef39-bd32-48bf-af28-84835c192c09","","pass","Pre-Pour Checklist 1 (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.10","Pre-Pour Checklist 1"
"192f5691-b6df-4236-8f9c-3de79fb79b61","","pass","Concrete Delivery Checklist (Remaining Units)","checklist","FALSE","FALSE","Manufacture QA","WW.10","Concrete Delivery Checklist"
