"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fee11faa-f657-498d-bbce-fe3daebdfbca","","fail","","folder","TRUE","FALSE","Site QA"
"8b3e1123-c892-45bb-b849-daafb8ec4f49","","pass","","folder","TRUE","FALSE","Site QA","Basement "
"e1411e92-9d9a-557e-a7a0-dd96bec35885","","pass","Internal Drainage ","checklist","FALSE","FALSE","Site QA","Basement ","Internal Drainage "
"50d11548-9dce-5ae0-8cd1-05888ec9716b","","pass","Internal Stormwater ","checklist","FALSE","FALSE","Site QA","Basement ","Internal Stormwater "
"2360c92d-a97f-58b1-878c-74a5a60645cc","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Basement ","Sewer Stacks / Storm water stacks"
"d705c98c-0f51-418e-a955-ab84a023d8e2","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Basement ","Commissioning"
"95cd7b53-adfe-432d-b5c5-ecdcedd30898","","pass","","folder","TRUE","FALSE","Site QA","Lower Basement"
"d57df22a-a4d2-5f43-9de1-37953bfc19f9","","pass","Internal Drainage ","checklist","FALSE","FALSE","Site QA","Lower Basement","Internal Drainage "
"0dfc56c8-deb1-593e-952c-d63cbfc0db54","","pass","Internal Stormwater ","checklist","FALSE","FALSE","Site QA","Lower Basement","Internal Stormwater "
"156f9b1a-cd20-5679-9a22-0bd50d0e701c","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Lower Basement","Sewer Stacks / Storm water stacks"
"63f0d304-b1ff-41d9-8987-816b00d421ca","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Lower Basement","Commissioning"
"1ee666c7-a011-4c0b-87f2-45cda7e834c6","","fail","","folder","TRUE","FALSE","Site QA","Block A"
"1ee1f6b0-97a1-43d7-9c98-5b40e96b7f2b","","pass","","folder","TRUE","FALSE","Site QA","Block A","Lower Ground"
"8ec1d1bb-7d5a-5ee6-a48c-b8f0c854fee8","","pass","Internal Drainage ","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Internal Drainage "
"93b9a074-1a13-50d9-9eba-393c83d8c028","","pass","Internal Stormwater ","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Internal Stormwater "
"45621a69-1416-5d4a-b6f0-20fbc421cd3c","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Sewer Stacks / Storm water stacks"
"018a0853-0e64-4f2f-8359-d66caf77956f","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Commissioning"
"7f3efae2-b1f0-5419-b03d-31831f3afb8d","","pass","Meter Cupboard / Copper Riser","checklist","FALSE","FALSE","Site QA","Block A","Lower Ground","Corridor"
"96c695ff-13b0-47fc-99ac-ae69611a9411","","pass","","folder","TRUE","FALSE","Site QA","Block A","Lower Ground","ALG.03"
"8fbe7759-38d6-4f39-aefb-1d6cf17461a5","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.17","Commissioning"
"9abce9eb-86f8-45db-8bf7-796698ff207e","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 3","B3.18"
"dd9e27a9-d49c-54ae-8915-ea43d8e1b3c8","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.18","Plumbing Rough-In"
"ae739bac-d6d8-5f79-acca-ca425715a957","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.18","Fit Off"
"fa5571f1-fae8-4725-8b83-4575ca3269ad","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.18","Commissioning"
"426ab8ba-7e9c-46f5-9177-578c28db638c","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 3","B3.19"
"7c296077-a993-56b3-87b1-bedb0f94496f","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.19","Plumbing Rough-In"
"cab1b88d-0a78-5fad-9cc2-58d440166155","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.19","Fit Off"
"d1690c84-6528-459e-859b-b589866ee657","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.19","Commissioning"
"f6046897-2327-417b-b664-399829ae1735","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 3","B3.20"
"02e44842-948b-5251-92d0-db0846e92581","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.20","Plumbing Rough-In"
"a7746e2b-386e-5c85-a306-230f97ad975f","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.20","Fit Off"
"dda258ea-d914-4a28-8ec2-4a56500c77f3","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.20","Commissioning"
"9ebbfac8-8949-4a20-b51d-b11a94769746","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 3","B3.21"
"63b7c108-d406-5f5e-8c5f-d2a58e9fc62e","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.21","Plumbing Rough-In"
"8434c72b-c6c9-5228-a957-2c8559a35785","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.21","Fit Off"
"57e99bcd-592a-4263-8d2d-52946281a83c","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.21","Commissioning"
"798cd29c-1646-4799-9812-cf2f07e91f25","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 3","B3.22"
"b8bc289c-0780-533a-a07a-9a2fe637ec02","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.22","Plumbing Rough-In"
"5e1b556f-29cd-5035-a112-baf3e7d42bf1","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.22","Fit Off"
"85a8cdcd-7801-4089-b658-5962e970a2af","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.22","Commissioning"
"201629ab-b0f4-410d-b87e-f55ebc6a6fa3","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 3","B3.23"
"bfdb035a-d8f2-53e2-a5bf-7ce97c24b29a","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.23","Plumbing Rough-In"
"27e10f6d-8c62-56a5-b2d0-c441454f3b7d","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.23","Fit Off"
"143183dd-635c-4066-abdf-f7567949a606","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.23","Commissioning"
"47d28d7a-7f96-4957-842b-6e6f85b380fc","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 3","B3.24"
"d68e488b-c00f-5ecc-bf09-6670c984d612","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.24","Plumbing Rough-In"
"14ba512e-3bc5-5f3e-9138-d27319027e32","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.24","Fit Off"
"ecb53067-9506-49f4-9b88-bca683e99002","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.24","Commissioning"
"b8fbdecf-15d0-4be6-9670-e1e137a5064a","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 3","B3.25"
"138892df-9ef7-59ca-a416-0e669aa54b5a","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.25","Plumbing Rough-In"
"a5f003c2-2937-561d-8aa9-b75d477567bf","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.25","Fit Off"
"b50a0cb9-6d57-4529-bd84-ceeb598dcf85","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.25","Commissioning"
"4dc3aa07-04ae-4af3-9d81-8e01ba1e9884","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 3","B3.26"
"3314b059-786d-502f-8b0e-66bf67ea69b8","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.26","Plumbing Rough-In"
"0d510c63-7d9a-59d0-9b83-1554db205da7","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.26","Fit Off"
"b8c87f01-52ee-4c6c-bbc0-c9d596097cfe","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 3","B3.26","Commissioning"
"d42a6595-3c30-4dc2-b8cc-2e33fc6f9020","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 4"
"c2151e9c-f5be-485f-925b-029f66210a29","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 4","B4.15"
"a739c484-7834-5856-9f57-a92af22800cb","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.15","Plumbing Rough-In"
"ebd1a85f-9067-5b04-9661-809c4c9e1f85","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.15","Fit Off"
"4246ca6f-4ac7-4d43-8aa9-9c7f024ad2ba","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.15","Commissioning"
"f5e2efc3-4e3a-4fb8-a45f-b5e1e5c39742","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 4","B4.16"
"ca038621-320a-5a1c-a51f-41de55617d27","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.16","Plumbing Rough-In"
"decaa024-652a-5604-80b7-b417d6b53d23","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.16","Fit Off"
"47943786-376a-4fe6-a3c5-a098ddd82617","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.16","Commissioning"
"4669f643-0e5f-4f35-a29b-3fa6f011b320","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 4","B4.17"
"23ea6afe-d116-5c55-ab53-c969c5e6b754","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.17","Plumbing Rough-In"
"d169504e-c2d4-5242-bb0a-8cc579f5793e","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.17","Fit Off"
"36f6c0d1-f4a6-48f1-978a-6d876abd9dbe","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.17","Commissioning"
"ac59653a-44ab-4a91-9253-f5ced777e595","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 4","B4.18"
"f2002ba2-8972-5720-9521-3faa4ac8003b","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.18","Plumbing Rough-In"
"77d8eb2c-5687-5993-b9bd-6b56d42c3c0c","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.18","Fit Off"
"d3d76a94-9a9e-454e-8d4b-94e2f0913c91","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.18","Commissioning"
"8875676f-f1d1-4eda-bf6a-7bdd1163d7ea","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 4","B4.19"
"6b89ff49-a12f-5261-8e4c-7983ebf74b45","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.19","Plumbing Rough-In"
"76e0bbeb-58d5-5cbf-8e0c-3bcafef5d00b","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.19","Fit Off"
"cc0e6056-33cc-46de-957f-826fb47f6242","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.19","Commissioning"
"2b4c9c9c-395a-43c5-a84d-7885fa1b0b0b","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 4","B4.20"
"8ce6f018-0f6c-52bb-9626-75f7de57cc73","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.20","Plumbing Rough-In"
"2482e7af-c8f5-5cfb-b5f1-ee42fa7b58dc","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.20","Fit Off"
"ab916475-eb8c-4763-b39e-2488ce043ef4","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.20","Commissioning"
"17f416f7-aff3-40c0-9859-61dbaa3560e8","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 4","B4.21"
"7ce22b5e-05b6-5fcb-ac17-c443458d5898","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.21","Plumbing Rough-In"
"82f6ee54-4ad5-55f0-959a-3452e6a953d3","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.21","Fit Off"
"75caf8a1-092b-484a-9817-4e23ccc09368","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.21","Commissioning"
"ad77dcaa-94d1-43fa-9078-e13a5a253a4d","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 4","B4.22"
"5dbf5f5b-46e7-5141-94c9-7f42f954e978","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.22","Plumbing Rough-In"
"dfb13461-3c57-5e0c-9a45-ecb951db56b8","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.22","Fit Off"
"99a989b8-6a66-4839-854e-52d1ffd3456f","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.22","Commissioning"
"186d7073-a799-4dc0-a94f-c2fb44b5571c","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 4","B4.23"
"93b826c0-e26f-53a5-bd60-feabdc312f6a","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.23","Plumbing Rough-In"
"12d1275a-9a81-5e9e-ad74-44ab1991d8e5","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.23","Fit Off"
"91093fa1-7c18-447c-ba5b-bd1d6251c947","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block B","Level 4","B4.23","Commissioning"
"69abad3e-ddae-49a2-85c0-cd8d419c58d1","","pass","","folder","TRUE","FALSE","Site QA","Block B","Level 5 - Rooftop"
"1fa83c12-3825-4e0a-8080-14f03f96574a","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block B","Level 5 - Rooftop","B4.15 - Rooftop Stack"
"499b76ce-9e3a-4364-9924-8161ddd83de7","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block B","Level 5 - Rooftop","B4.16 - Rooftop Stack"
"f356127c-d369-4fd2-a7e3-72e4f0e325af","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block B","Level 5 - Rooftop","B4.17 - Rooftop Stack"
"69d2f05c-d278-44cc-8196-cae62abdb5fb","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block B","Level 5 - Rooftop","B4.18 - Rooftop Stack"
"7d023f2e-cfa6-4b33-a93e-0e250e5df2ff","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block B","Level 5 - Rooftop","B4.19 - Rooftop Stack"
"15e78e6f-73e0-4abd-8ae7-105ab8e5816e","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block B","Level 5 - Rooftop","B4.20 - Rooftop Stack"
"269a364d-5569-4591-92d4-cac5f6cfb8ba","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block B","Level 5 - Rooftop","B4.21 - Rooftop Stack"
"cf2ea4c4-4d04-426e-b5c6-010c1918aa87","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block B","Level 5 - Rooftop","B4.22 - Rooftop Stack"
"87861804-630b-484f-af97-bcdcd5c00221","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block B","Level 5 - Rooftop","B4.23 - Rooftop Stack"
"6053e4ee-d196-4a2c-a849-a2f077d541a6","","pass","","folder","TRUE","FALSE","Site QA","Block C"
"f5da8a17-5e7a-4cea-b60d-ce242d9b3063","","pass","","folder","TRUE","FALSE","Site QA","Block C","Lower Ground"
"efa4bfee-6f53-535f-af60-b895ee87cb06","","pass","Internal Drainage ","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","Internal Drainage "
"df2cea9c-608d-50e0-9fe3-99b5728ee1bf","","pass","Internal Stormwater ","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","Internal Stormwater "
"d7039aea-0468-5491-ae93-c29797eea3b5","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","Sewer Stacks / Storm water stacks"
"8027dd44-a8fd-4b5f-8564-306b108eea69","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","Commissioning"
"cbf2c1fd-73d8-5825-b183-07e09efaec66","","pass","Meter Cupboard / Copper Riser","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","Lobby"
"110fb7c6-02dd-4a77-aebe-8b7de7aa0b70","","pass","","folder","TRUE","FALSE","Site QA","Block C","Lower Ground","CLG.29"
"94bb8e2d-0c20-5f8b-9af5-13f90e4a8859","","pass","24ed1c92f0a7ebe00de592f3336016e548d928b35c52eed19859f4dbeb830666","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.29","Plumbing Rough-In"
"fca83fe5-b8a0-5820-893e-1303015780d6","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.29","Fit Off"
"cff130c9-7abd-4476-ac86-cce35529c6e6","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.29","Commissioning"
"20c8ea46-9fcd-46ea-a9e0-f31749818043","","pass","","folder","TRUE","FALSE","Site QA","Block C","Lower Ground","CLG.30"
"f9dd2423-ed06-5d83-8620-a29e50ed28e4","","pass","24ed1c92f0a7ebe00de592f3336016e548d928b35c52eed19859f4dbeb830666","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.30","Plumbing Rough-In"
"7a2239c8-2921-584b-8832-bfb80a463c57","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.30","Fit Off"
"a9a4fbf0-3cfc-4bf4-942e-49c290d9f4d9","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.30","Commissioning"
"0fdc1834-c305-4130-a49f-f262caecf052","","pass","","folder","TRUE","FALSE","Site QA","Block C","Lower Ground","CLG.31"
"f2c04118-5569-58ed-8b0f-ac40ccf80c9a","","pass","24ed1c92f0a7ebe00de592f3336016e548d928b35c52eed19859f4dbeb830666","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.31","Plumbing Rough-In"
"31ff5af6-c989-56a7-894c-83182eec675e","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.31","Fit Off"
"9b55e740-a860-43a5-b3c9-fe8a75813d3d","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.31","Commissioning"
"fd6010aa-0ded-4086-b568-cd263449afc3","","pass","","folder","TRUE","FALSE","Site QA","Block C","Lower Ground","CLG.32"
"0b52c29d-332c-5ecf-b91f-d7c915fefc67","","pass","24ed1c92f0a7ebe00de592f3336016e548d928b35c52eed19859f4dbeb830666","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.32","Plumbing Rough-In"
"19b8b8e6-0978-517b-9b73-d37cc36a63ac","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.32","Fit Off"
"d4263531-a335-4bc0-b645-e859750ece82","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.32","Commissioning"
"05d63492-25ce-45c6-8a3c-7fa1a74a7246","","pass","","folder","TRUE","FALSE","Site QA","Block C","Lower Ground","CLG.33"
"f58999b8-915c-557d-84d6-903c19ce77db","","pass","24ed1c92f0a7ebe00de592f3336016e548d928b35c52eed19859f4dbeb830666","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.33","Plumbing Rough-In"
"4d4adde0-927d-5d3e-bcae-e72c919a74da","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.33","Fit Off"
"adeddf19-4a57-4dcf-95d4-47a7957e9641","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Block C","Lower Ground","CLG.33","Internals"
"58126f92-b67c-4a21-b307-bc5bc35e06a6","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Lower Ground","CLG.33","Commissioning"
"8ec5997a-1432-4b8f-bf26-f96359b16e65","","pass","","folder","TRUE","FALSE","Site QA","Block C","Ground Floor"
"32e6fa46-e4a1-4b76-82aa-936368f33576","","pass","","folder","TRUE","FALSE","Site QA","Block C","Ground Floor","CG.27"
"3a4635c5-c7c4-51bc-af77-71aa5212473d","","pass","24ed1c92f0a7ebe00de592f3336016e548d928b35c52eed19859f4dbeb830666","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.27","Plumbing Rough-In"
"d62b226b-d4d4-54c7-a6ac-e55ff6808a01","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.27","Fit Off"
"e934c661-1589-4451-bc9e-2ef4cc2d8f85","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.27","Commissioning"
"51e4de16-5d49-4dc7-bc96-623f78ccdbf6","","pass","","folder","TRUE","FALSE","Site QA","Block C","Ground Floor","CG.28"
"8b0cee9f-2fbf-5c34-a94e-bb8c1f3d6039","","pass","24ed1c92f0a7ebe00de592f3336016e548d928b35c52eed19859f4dbeb830666","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.28","Plumbing Rough-In"
"9b5f3108-6f1b-58c2-b1ef-e1558ef22d4e","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.28","Fit Off"
"db47a460-6c35-41e0-ab57-2bf64e0b8441","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.28","Commissioning"
"6e4324c2-4fb1-483a-9bea-6e5140847b7e","","pass","","folder","TRUE","FALSE","Site QA","Block C","Ground Floor","CG.29"
"2145ca90-e69b-537f-8997-63b9c15e51b3","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.29","Plumbing Rough-In"
"c20542fc-0da4-5b1d-91af-3d53a8b723ed","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.29","Fit Off"
"a2db68d9-e2ca-4212-954d-1e3cb6b430fd","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.29","Commissioning"
"937a6d1a-109b-4e77-aeae-1941bcae4d3e","","pass","","folder","TRUE","FALSE","Site QA","Block C","Ground Floor","CG.30"
"d75dc480-9224-5012-95e6-147f5a09a937","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.30","Plumbing Rough-In"
"1ab2b611-935f-536e-875f-9dfde82cb3cf","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.30","Fit Off"
"0b3c3470-d6ea-4d52-ae6a-8777cedb38e7","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.30","Commissioning"
"3439d94f-5c2e-4d20-853f-1567a30e7787","","pass","","folder","TRUE","FALSE","Site QA","Block C","Ground Floor","CG.31"
"52070f6b-af15-5c6f-b867-b96b004a1c91","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.31","Plumbing Rough-In"
"8893d1b4-d696-5ade-ac0a-580ca774e535","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.31","Fit Off"
"bfd038a8-6a47-4c22-87ce-fca8dab08740","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.31","Commissioning"
"87293be3-44c1-494a-8118-b5b68ac57df1","","pass","","folder","TRUE","FALSE","Site QA","Block C","Ground Floor","CG.32"
"523405a3-9c6f-5532-a789-6cfbad418389","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.32","Plumbing Rough-In"
"07570a3d-2118-58ab-b00e-d8070ab53f4a","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.32","Fit Off"
"89f83bda-f9a3-46a6-b350-00d2b3c93ad0","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.32","Commissioning"
"e2f00887-0262-4a1e-b869-31031406d324","","pass","","folder","TRUE","FALSE","Site QA","Block C","Ground Floor","CG.33"
"c7b31704-7625-5346-b010-7c140de74403","","pass","Plumbing Rough-In Water/Gas/Sewer Checklist V1","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.33","Plumbing Rough-In"
"9d94037a-0e65-5df5-8aec-2f8cfee989aa","","pass","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.33","Fit Off"
"b1e872d6-7b9d-481c-9522-27fba919154f","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Block C","Ground Floor","CG.33","Commissioning"
"b4ab7a00-7369-4b5f-aa40-4e5546f23f75","","pass","","folder","TRUE","FALSE","Site QA","Block C","Ground Floor","CG.34"
