"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"be9c86a8-3cf4-4931-babc-1e38e82cc4ed","","work-in-progress","","folder","FALSE","FALSE","Site QA"
"2d45ec2d-2326-4294-814d-4fd8af38ebdf","","work-in-progress","","folder","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark"
"81d63675-93ae-4509-97e1-33b226be90f8","","work-in-progress","","folder","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark","Installation"
"fa9b8eb6-dbbc-4324-96b6-bf3971f8c616","","work-in-progress","","folder","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark","Installation","Basement 1"
"60983bad-fba4-46da-a8e1-deaff899e04a","","work-in-progress","","folder","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark","Installation","Basement 1","Mechanical Installation Rough In & Fit Off ITPs"
"20f509d4-f0e1-42a7-8213-2f7bf991476f","","work-in-progress","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 3","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50382"
"1d8c6513-48ea-4872-bece-4347c64f8eec","","work-in-progress","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 3","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50383"
"0f86f0c6-cb3f-47e7-b1cd-6fdfc6d6c4a9","","not-started","FD Drop test","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 3","FD Drop test"
"970a83d6-fc75-4f6b-9f54-4f335639cc42","","not-started","","folder","TRUE","FALSE","Site QA","Building E","Installation","Level 4"
"61c71d1c-f204-4d4a-8606-9dbd3f0d506e","","not-started","","folder","TRUE","FALSE","Site QA","Building E","Installation","Level 4","Mechanical Installation Rough In & Fit Off ITPs"
"65294721-1a1b-4468-abc7-6ec82fef8221","","not-started","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 4","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50480"
"d258be63-c7a6-4f3c-bec7-77ac4eea9a87","","not-started","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 4","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50481"
"7f06d150-c36e-4593-9b55-60afef3c8807","","not-started","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 4","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50482"
"22534779-9b06-4cd6-8d36-31782ac8bd1c","","not-started","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 4","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50483"
"0139bb7e-435d-4995-9d51-a12c778c0b67","","not-started","FD Drop test","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 4","FD Drop test"
"19f99864-81a1-4c20-b29e-dcf47b38c43e","","not-started","","folder","TRUE","FALSE","Site QA","Building E","Installation","L5 Plantroom"
"cb9f907f-89b1-4c02-b60b-2d87a9eff725","","not-started","","folder","TRUE","FALSE","Site QA","Building E","Installation","L5 Plantroom","Mechanical Installation Rough In & Fit Off ITPs"
"dd763ad8-0676-49e2-a0b8-1bea58e146b5","","not-started","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","L5 Plantroom","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50580"
"a2e1e646-9bf5-494b-a8d6-4a2e468a05f8","","not-started","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","L5 Plantroom","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50581"
"90bbbfe7-1376-4fad-9d6e-f2ba424f4d95","","not-started","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","L5 Plantroom","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50582"
"8d132d88-e070-4f29-835a-4e70a0a639ae","","not-started","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","L5 Plantroom","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50583"
"69a4bbbb-fb53-4d9c-8051-5df34432733a","","not-started","FD Drop test","checklist","FALSE","FALSE","Site QA","Building E","Installation","L5 Plantroom","FD Drop test"
"df177557-3986-447d-a97f-314de4e33d48","","not-started","","folder","TRUE","FALSE","Site QA","Building E","Installation","Risers"
"cfeed446-5152-484f-8cb2-6f1cbb48dae0","","not-started","14c61c739e691448a4bc6fd21ea42f3dc5e9a23d1089633ebbda8e5914a47db9","checklist","FALSE","FALSE","Site QA","Building E","Installation","Risers","Mechanical Installation Rough In & Fit Off ITPs"
"65165005-c796-4052-a421-abe7d0809012","","not-started","","folder","TRUE","FALSE","Site QA","Building E","Installation","Miscellaneous"
"124e118b-1c8d-4a34-bb81-1f1c4156e173","","not-started","NFH-ITP-05 - HVCA DW143/DW144 Duct Leakage Test","checklist","FALSE","FALSE","Site QA","Building E","Installation","Miscellaneous","Duct Leakage Test ITPs"
"bbadc9b8-a7c4-49fc-b92f-2b16bd684993","","not-started","NFH-ITP-02 - Piping Pressure Test","checklist","FALSE","FALSE","Site QA","Building E","Installation","Miscellaneous","Pipe Pressure Test ITPs"
"161be12b-1f0d-4325-b013-0f94f0b24b44","","not-started","NFH-ITP-05 - HVCA DW143/DW144 Duct Leakage Test","checklist","FALSE","FALSE","Site QA","Building E","Installation","Miscellaneous","Pipe Flushing and Cleaning Test ITPs"
"3ba3607d-cd11-44bb-a16b-8016e164a640","","work-in-progress","","folder","TRUE","FALSE","Site QA","Building E","Commissioning"
"05c07095-5d44-4bba-9efb-1cf7dbe63280","","not-started","Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Commissioning Workbook"
"62289ca8-5754-4e27-9846-2796cf2c274a","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Building E","Commissioning","FAT"
"78960ae9-1ac4-42c7-adc4-57b57a48bebc","","work-in-progress","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E&C CCW Workbook"
"4fcb03a9-a30d-4687-bd20-8f60df480a17","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E CHW Workbook"
"dda3d603-57b5-4cd8-9037-8f1791b4b0b9","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E HHW Workbook"
"a802eab9-d81f-47cd-8138-9d2b1e35a209","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E LG, LM FCU Workbook"
"d3659df4-c53d-4246-9deb-3e4dc701fb30","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E LG FCU Workbook"
"55c7c0d1-ecaf-4f85-bfeb-72165cfba468","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E GF FCU Workbook"
"58a5c844-1bc1-4304-b833-2c4a715ad262","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L1 FCU Workbook"
"d1230147-37b1-49c1-9615-6c37071721b7","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L2 FCU Workbook"
"deca178b-af55-4ccc-aa36-d2d3b5b39b5f","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L3 FCU Workbook"
"d49d4c58-7e83-46f1-a746-53b6d34fca8d","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L4 FCU Workbook"
"d2dea1e3-ac1f-4ebc-a740-0234adcab7e4","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E TEF Workbook"
"3eb94e30-ad1d-47a4-87f2-a5242af37bde","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L5 FCU Workbook"
"c4c3e75f-be51-43e9-91fd-91f466ea9e92","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L4 PC2 Lab Workbook"
"6152303d-f0b2-4caa-94d0-952aa9be685b","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L3& L4 Internal Zones Workbook"
"a1d3740a-b345-4796-a65d-f3d6807fc32f","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L1-L4 General Exhaust Workbook"
"7f5fd713-e2e3-49d2-8068-75ac7df04370","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L4 General Exhaust Workbook"
"b375a1e6-8375-4de7-a7a9-6f91671dc202","","work-in-progress","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L5 General Exhaust Workbook"
"ac51ed82-f131-4456-97d0-dbab35ec391a","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E LG- L2 Waste Exhaust Workbook"
"58e566ab-fe82-4d22-a7a2-ae3a22f31e0c","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L4 Kitchen Workbook"
"0ecf55a1-5468-40f3-8f9e-b93daf2a8f53","","not-started","Equipment/System Commissioning Workbook","checklist","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E Gymnasium Workbook"
"a3325e84-5245-4033-8c38-69713db3e642","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Building E","Sub Contractors"
"1f9e8532-54b3-4384-8027-ef70ffcf61b6","","work-in-progress","","folder","TRUE","FALSE","Medgas QA"
"f7a3bf1c-e582-4ddf-b463-4b56872353b2","","pass","","folder","TRUE","FALSE","Medgas QA","Building A"
"66fcb605-b519-4e63-83f6-1e0859bb2e58","","pass","","folder","TRUE","FALSE","Medgas QA","Building A","Basement"
"d3e531eb-5534-487c-95ec-2ece33879b18","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Basement","Riser C to MGVB"
"ad98ec4f-945e-4a4e-a4f8-d9afd1982b09","","pass","","folder","TRUE","FALSE","Medgas QA","Building A","Lower Ground"
"ea2a1a9f-734a-46bd-9c5a-10270c9bfbfd","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Lower Ground","MGVB-A-LG-01"
"71b53448-3a35-4285-84a9-aeb4da516248","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Lower Ground","Riser C to MGVB"
"142f1b20-5f8c-459d-8a57-9765d6621156","","pass","","folder","TRUE","FALSE","Medgas QA","Building A","Ground"
"6eaf4c04-d1ad-411f-900b-e7e201879c82","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Ground","MGVB-A-GF-01"
"9407fa5f-6807-482f-8b29-bdd05bf367d8","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Ground","MGVB-A-GF-02"
"574d49ad-da36-4070-afde-2407c6a584bf","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Ground","Riser C to MGVB"
"8a0ae60f-c58a-476e-a1c7-2436b6c6a4af","","pass","","folder","TRUE","FALSE","Medgas QA","Building A","Level 1"
"9ead1e39-9631-4afa-8dff-8fe6cc0024f8","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 1","MGVB-A-01-01"
"1b616acc-6182-4e9f-ba85-29474afe2cbf","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 1","MGVB-A-01-02"
"91eb16b9-29e1-4aca-ad76-b9ea565edbef","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 1","Riser C to MGVB"
"333c78dc-83fd-469a-806d-94a992b5fc97","","pass","","folder","TRUE","FALSE","Medgas QA","Building A","Level 2"
"e9b00417-bc7f-46f7-80ac-2c79bc26f2da","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 2","MGVB-A-02-03"
"039cf192-78d1-45fc-b73d-e53c8b03c5a3","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 2","MGVB-A-02-02"
"d527d6eb-ca6e-4ee6-9b70-84e5cf7ca6f5","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 2","MGVB-A-02-01"
"57396e08-e95e-45f9-9ddc-634051a80a53","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 2","MGVB-A-02-04"
"bd8daf53-5fec-4d49-b3f8-d8bdf50efdae","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 2","Riser C to MGVB"
"f28f4d25-ff11-4dce-b467-a3ef2797c625","","pass","","folder","TRUE","FALSE","Medgas QA","Building A","Level 3"
"3149a5bd-0af7-4176-80c8-e8b99b0b0323","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 3","MGVB-A-03-01"
"1d2307f7-8a16-4837-b384-69874f0be300","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 3","MGVB-A-03-02"
"0d7aa883-99f9-46e9-9d9b-dc30339c2f06","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 3","Riser C to MGVB"
"5fe879db-6d62-401f-8dfa-f2e7479e940d","","pass","","folder","TRUE","FALSE","Medgas QA","Building A","Level 4"
"179b7bfd-6a30-453b-a870-badbfca723a3","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 4","MGVB-A-04-01"
"a3fd3d59-6184-4fa8-a9d0-589387761815","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 4","Riser C to MGVB"
"7310a789-8717-4f99-af1c-676221f12c60","","not-applicable","","folder","TRUE","FALSE","Medgas QA","Building A","Level 5"
"28fd74db-54db-44b4-8b4c-5b5a377558d9","","not-applicable","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 5","Riser C to MGVB"
"d9d47cf6-7e2c-41c2-b771-08c7c8402c69","","not-applicable","","folder","TRUE","FALSE","Medgas QA","Building A","Level 6"
"a560cdbb-965c-46d4-af6e-b5a7abf01025","","not-applicable","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 6","Riser C to MGVB"
"e3005d7d-26bd-475a-8cad-27c0aa5fc288","","not-applicable","","folder","TRUE","FALSE","Medgas QA","Building A","Level 7"
"83468742-079d-432b-81ca-03c542449204","","not-applicable","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 7","Riser C to MGVB"
"45f92d44-12e3-456e-93a1-199e292104ce","","not-applicable","","folder","TRUE","FALSE","Medgas QA","Building A","Level 8"
"d80b4754-8451-4943-8fbd-a4d4be919454","","not-applicable","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 8","Riser C to MGVB"
"76a6f28d-8f72-42ea-9785-a9f1bfb34617","","not-applicable","","folder","TRUE","FALSE","Medgas QA","Building A","Level 9"
"8b183766-785d-40a3-9d76-43b056026073","","not-applicable","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 9","Riser C to MGVB"
"218ae4a9-2de1-48e9-961a-a3ccf38129c6","","not-applicable","","folder","TRUE","FALSE","Medgas QA","Building A","Level 10"
"5d074e70-74ca-45bc-b2a3-141ff3c20edd","","not-applicable","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Level 10","Riser C to MGVB"
"df6b3932-afc5-45e8-8e84-df6ba5b72ee8","","pass","","folder","TRUE","FALSE","Medgas QA","Building A","Riser A"
"bc30bdcd-2d69-48ae-982a-56185331aca1","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building A","Riser A","Riser A"
"4aff463d-6c60-4856-a9d6-0301d9a8fd17","","work-in-progress","","folder","TRUE","FALSE","Medgas QA","Building B"
"15f7bb0d-7944-4b40-9177-2c2581139fc2","","pass","","folder","TRUE","FALSE","Medgas QA","Building B","Basement"
"44f24ee0-2223-457b-adc3-7fe7d459e637","","not-applicable","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Basement","Riser A to MGVB"
"d6a66c89-9c31-4dfe-aad4-0433e8696830","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Basement","Riser B to MGVB"
"65c11263-3b01-4d1b-880a-e95dfb1242a5","","not-started","","folder","TRUE","FALSE","Medgas QA","Building B","Basement 1"
"341145fa-a85f-4180-8995-4aba6a817687","","not-started","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Basement 1","MGVB-B-B1-01"
"a503299f-5d4a-4df3-9bb0-708e5aedceff","","not-started","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Basement 1","Riser A to MGVB"
"2b12ea09-02b9-48c6-aab1-739b341e9471","","not-started","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Basement 1","Riser B to MGVB"
"09bf457d-cf5f-498a-91c0-82cf18628fed","","pass","","folder","TRUE","FALSE","Medgas QA","Building B","Lower Ground"
"e0f7b621-b6a0-41a8-b70c-23fe0e795bca","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","MGVB-B-LG-01"
"a6cda099-bc3f-4f6e-a507-a5fcce22ce42","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","MGVB-B-LG-07"
"8d4b2444-ef03-42a2-b1bd-2d9ca724eb76","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","MGVB-B-LG-08"
"484af1f8-1ffa-4cf6-9ff2-c4325595a235","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","MGVB-B-LG-02"
"b684c256-d4be-48be-8fee-356f07394b5d","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","MGVB-B-LG-03"
"fbfa83aa-9d58-4347-b1e9-487b95aad911","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","MGVB-B-LG-04"
"d1843f80-ebff-4910-a1da-a175d5ad099e","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","MGVB-B-LG-05"
"311f5226-4a67-40d1-8491-40978629cb39","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","MGVB-B-LG-06"
"284d035a-6ed8-4571-9f9d-63072c082be6","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","MGVB-B-LG-9.1"
"5822dc6e-cf10-47f8-9fae-d0dbbf818686","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","MGVB-B-LG-9.2"
"c40fe5a3-b27e-4469-9e8d-25acb8611e16","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","MGVB-B-LG-10"
"aed4009a-f3c3-4a91-9191-b4edadaab30d","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","Riser A to MGVB"
"9af492ce-a455-45f7-81e7-1dcdc57f5787","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Lower Ground","Riser B to MGVB"
"1efe2e11-863e-4cf2-af25-083e5a93cb78","","pass","","folder","TRUE","FALSE","Medgas QA","Building B","Ground"
"f08713c6-f622-456e-8d02-11bddd516c05","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Ground","MGVB-B-GF-01"
"9d6e8b66-9d1c-4f9f-ade4-f34d82dcf76a","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Ground","MGVB-B-GF-02"
"400ec4cd-aef2-4124-b45f-a83c027193cc","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Ground","MGVB-B-GF-03"
"66cc4351-dd1f-442c-a37c-d72fa2bf8e74","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Ground","MGVB-B-GF-04"
"3d21aa33-66de-4f31-8420-8b592a08b84e","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Ground","Riser A to MGVB"
"00a7876d-797b-44ad-94b7-6e2c0c390f9e","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Ground","Riser B to MGVB"
"acc8761e-8f6b-4d4b-8e83-b586a0691247","","work-in-progress","","folder","TRUE","FALSE","Medgas QA","Building B","Level 1"
"7be759a9-1522-4dfa-adee-e2f0d383da68","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 1","MGVB-B-01-01"
"65d0a541-e884-4f8c-82d1-b4a9242f5b5b","","not-started","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 1","MGVB-B-01-02"
"35ff6406-2648-401c-a6f7-dbd749f39cfc","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 1","Riser A to MGVB"
"ff049d0a-661f-4d45-b239-bded9ad16ea2","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 1","Riser B to MGVB"
"1b1693b3-2ab6-4131-89f1-5bbc0c1bfcef","","pass","","folder","TRUE","FALSE","Medgas QA","Building B","Level 2"
"acf39bd6-f696-4970-9082-2864cf722154","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-014"
"276d3396-ec9f-4546-aab0-3a0837df55c1","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-15"
"8286caa9-9006-4612-ba0c-4cc714718a02","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-13"
"b048ce8e-cf1b-48f0-a946-a7389f0e3fc0","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-16"
"53ab3312-c027-4db8-bbbd-55ca42963419","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-08"
"5711c5f3-69c2-41e6-8201-761f28e4afb8","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-07"
"aa497fc6-1b75-4e35-a9ed-45b682047634","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-06"
"7d56dad6-455a-41d3-bf77-eb683b4cc368","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-05"
"9975dd76-05f7-46b3-96b2-c2e284abc2b2","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-12"
"711bdd59-76d0-4037-9b07-0d953c7066fb","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-09"
"57e7c7e1-e069-427f-975c-b27d983738e0","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-11"
"8cf6a1ea-7d75-40fb-bbfa-318251939348","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-10"
"fb17fd4b-a877-4330-96d4-8160a34f2d57","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-18"
"cd0d4bad-6871-4526-bd75-08cfcea83b59","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-17"
"0f315a66-2fed-4ba1-947d-ef2e272ddc6f","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-20"
"7947037f-73d5-414a-8ae5-268a526e605a","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-19"
"ebf5729b-7d7d-4f84-b9db-5e9e65dc041d","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-24"
"0b8cf963-c9f1-46e8-bfc5-ece7afe02eb7","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-22"
"3556f7f2-c082-43da-8e90-d699ea9b03d9","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-25"
"5042fa61-696c-4352-8a4f-4c681a0292f2","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-26"
"40d35be0-e353-4663-8c64-799ea731d77b","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-27"
"eb86da06-4576-4695-aa41-82bcf1466784","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","MGVB-B-02-28"
"e1108043-bda5-4457-bc30-72ee6e0ba150","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","Riser A to MGVB"
"f8593459-7a41-4647-b64f-e5dc45ea031c","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 2","Riser B to MGVB"
"1c5ffd1f-f7d8-4450-aad6-2270f9fc744a","","pass","","folder","TRUE","FALSE","Medgas QA","Building B","Level 3"
"08213880-d02e-4845-b63d-acdb8747418d","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 3","MGVB-B-03-01"
"9c30b61e-ad9a-4f30-9028-8a3b296c677a","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 3","MGVB-B-03-02"
"c2459f97-c538-4d4d-9a91-6a11bf0ea06b","","not-applicable","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 3","Riser A to MGVB"
"239312e2-7041-4be3-b498-9633b907f29c","","pass","Paper Based ITP Uploaded","checklist","FALSE","FALSE","Medgas QA","Building B","Level 3","Riser B to MGVB"
"af56074a-19c5-4914-b197-6fb3f721aaea","","pass","","folder","TRUE","FALSE","Medgas QA","Building B","Level 4"
