"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cc24d03a-7054-405c-8551-e20ac26911e9","","checklist-flat","not-started","Job Details Checklist","checklist-flat","FALSE","FALSE","Job Details"
"0b619aa2-839a-5ece-a4b2-b8c5a2c656d1","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"1ec2e818-c8c6-4c93-8d4a-88fb411d1ec7","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA"
"dd848cf3-c684-469e-8059-041f52888754","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA","Panels"
"fb0ea07b-9172-4c82-9b33-adeb2e1e4f8a","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-01"
"a674ea75-00b3-58fe-ad3e-d60b97ee9be6","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-01","Precast Element Details"
"3c524fea-7158-543a-9853-175b2ac1a00b","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-14","Prepour Checks","General Photos Attached"
"3047eaf4-2099-51a0-b9a9-d7314c019ec0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-14","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"5dfbd224-93a4-5a93-bb65-3e7aa180ff21","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-14","Demould Inspection"
"4183c20c-9a87-577e-9849-8cd76e27e22c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-14","Demould Inspection","Demould Inspection complete"
"07648300-7bcf-58fc-9ce5-9b9cca6599af","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-14","Loading Out"
"cca50e7a-e650-5e05-9db9-e8a1f9e7dab6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-14","Loading Out","Photo take of Panel on Truck"
"36f828a8-1ee6-5963-8fda-e3210e2c0b7e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-14","Loading Out","No remedial work required on site"
"60002925-e2ab-54d7-96ec-56dfaf422708","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-14","Test Results, Certificates and Documentation"
"a6c41dc2-c618-5584-8f2a-f02c3c8b0091","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-14","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"d0a6c99a-9cb5-59d4-8290-88b755cb1d46","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-14","Test Results, Certificates and Documentation","Concrete Docket Attached"
"ee178944-8177-5d07-adaf-d888bd3c86fb","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-14","Test Results, Certificates and Documentation","Upload Concrete test results"
"930bc500-c490-54ed-a31f-c23b6128e304","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-14","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"13986544-bb38-5b8c-a248-1677811f5bd2","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-14","Test Results, Certificates and Documentation","Upload Lift Designs"
"e703cba3-c485-4964-aa78-c9e1abd051e0","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-15"
"7c23333b-282e-572a-9f73-778964abdef9","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-15","Precast Element Details"
"3b48fc10-958c-5410-b2e2-0979e339f125","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Precast Element Details","Concrete Details Complete"
"fb83b256-8d02-5a77-9b10-4066620474ff","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-15","Formwork Set Up Checks"
"b2c9e234-667e-5d04-bd7a-aa106b1bf1de","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"92f01ac2-8d53-5b4c-ad0f-91690d6ef04f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Formwork Set Up Checks","Edge Details & Rebates"
"f341ff39-55ae-520b-901e-357028bcbfa5","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"36666fc6-0563-59ec-aad0-6a5a7c36bc1b","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Formwork Set Up Checks","MF roughening's"
"172a90c5-cfce-5dbf-8145-0503f1f6f2da","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"db9259ea-a108-5949-a41d-6d73b8db97a7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Formwork Set Up Checks","Mould Face Clean"
"9c4df28d-c466-561f-a503-f817d650b050","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-15","Prepour Checks"
"66da4155-e7a6-58ff-9a0c-d409a4aea1de","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","Mould Cleaned & Oiled"
"53a7d900-0641-55b9-8e57-ae07d433814c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"8831d081-5a77-54af-805c-087c61039b99","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","Check covers on all sides, MF and TF"
"9136324c-9ce5-5e26-93fe-2819131ea2d2","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"88cb40f8-8a90-5e69-808c-b02afc5033d7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"f23f982d-a438-5794-af73-40f6125af60d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"e5f0c149-9052-5ffa-8c24-d13b37ff9cd3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","Drossbach Locations and Length"
"dfbba1a5-9662-58eb-9308-313ece756eda","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","Lifters"
"778afac1-bda9-50b6-a54f-571a81969300","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","Tie wire Trimmed"
"185f2536-9711-594d-97a6-56dea1037ccc","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","Panel fully clean"
"270ed831-01ac-5283-af5d-cc024667bafe","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","General Photos Attached"
"754a2a85-5231-5e26-b745-d56686225717","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"0c06a1d8-e2ab-568d-898b-ad39c67a765a","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-15","Demould Inspection"
"66630d3f-5967-53ad-aa33-7ef232f78110","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Demould Inspection","Demould Inspection complete"
"f620d960-e87c-5198-b769-0b1647ee423b","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-15","Loading Out"
"ef70a2c0-c58d-5e88-8bcb-66fb6aab0217","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Loading Out","Photo take of Panel on Truck"
"92bececa-bc44-5479-b84d-534d2e425b1d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Loading Out","No remedial work required on site"
"354b1655-9952-5f25-8b6a-e26404dcbce3","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-15","Test Results, Certificates and Documentation"
"16fff2dc-a03f-594f-987f-71bfd11185c5","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"31c6fc4a-d74c-5836-89e7-b8cdc1e58e6f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Test Results, Certificates and Documentation","Concrete Docket Attached"
"1c757ebc-5f10-53af-8670-64d24918c903","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Test Results, Certificates and Documentation","Upload Concrete test results"
"39d27487-bd9d-5500-98c5-905766365ee8","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"06aba637-6358-5f5c-b1b4-0a4205df1df0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-15","Test Results, Certificates and Documentation","Upload Lift Designs"
"35ab12e7-a96a-4707-8e1a-453945fc674e","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-16"
"e8d89ee9-624c-5f2a-a019-28d732cb0142","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-16","Precast Element Details"
"8a36ffac-f6c5-59ef-aa0b-443cc392f0d6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Precast Element Details","Concrete Details Complete"
"d14b808d-5298-55d1-a838-2c36f7793888","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-16","Formwork Set Up Checks"
"8aa77e1c-27b7-5b8d-9974-7d08cbf1c8f0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"380bf1e8-f923-5517-9132-2902f2955a0a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Formwork Set Up Checks","Edge Details & Rebates"
"7dd051f9-291a-58b5-8ecf-12802e20a60e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"69b893e5-e633-5902-b309-0612c6db6182","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Formwork Set Up Checks","MF roughening's"
"a24eadec-f7f8-5423-aadc-42455d2ceee1","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"b31c196e-dc42-5b79-b57b-c386a843ee42","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Formwork Set Up Checks","Mould Face Clean"
"62e1976d-eebb-5a6d-9ecc-8e31f7deef70","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-16","Prepour Checks"
"a26db63c-9956-54cf-9ca3-e86b1b031a82","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","Mould Cleaned & Oiled"
"e726a232-e911-5424-acce-56c310c31750","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"3f07b0b7-2630-5cd6-9cf0-1e7556c09bdf","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","Check covers on all sides, MF and TF"
"bed7f465-9794-5d90-bf14-697b787dd57f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"0e5e9c7f-f0b6-5a7e-b0ac-8d3ee99b5e44","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"ed94da4f-9f2c-5e5f-8c5d-ab10ab068d07","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"d9ce19f6-86f1-5304-8296-78a62c24269c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","Drossbach Locations and Length"
"f4904b22-d1d7-59f0-a66c-1cc01969df7a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","Lifters"
"2ef5fa8a-87f6-540d-ab15-a2481406a143","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","Tie wire Trimmed"
"9642585d-4f0e-59a5-9871-97d3180b3c40","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","Panel fully clean"
"d17040cf-0455-55df-8d96-bb0ef71f5579","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","General Photos Attached"
"1545f5e8-9434-530d-8760-1533a0a2ef00","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"40ebf6ff-f2b0-59fa-bec7-626a8bd3dc54","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-16","Demould Inspection"
"a0ae5234-2d69-5890-b5bb-98188911cb77","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Demould Inspection","Demould Inspection complete"
"0eeb0e04-8813-531e-b634-fa59f799b797","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-16","Loading Out"
"934a806a-595c-5974-bb59-33306572977f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Loading Out","Photo take of Panel on Truck"
"a613a7d3-e778-5c6f-8522-8d4b8878104a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Loading Out","No remedial work required on site"
"30f2dd6d-76cf-5ed4-9c65-7c5e2a719380","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-16","Test Results, Certificates and Documentation"
"3459bca5-3e10-5f8b-87b9-69ecf414df16","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"bc25557c-6860-5771-9aaf-a26923b9f301","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Test Results, Certificates and Documentation","Concrete Docket Attached"
"c8ce6938-17ea-56cb-9ef4-0818f22328c4","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Test Results, Certificates and Documentation","Upload Concrete test results"
"702daa63-28d7-5108-852b-66ad623f2fb7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"e0ef255b-891e-5a66-894c-357a542b4c13","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-16","Test Results, Certificates and Documentation","Upload Lift Designs"
"4d9988f6-da48-4b33-8ef8-ebc9940b718b","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-17"
"33c9e3ec-00dc-5a76-9d91-f987f32180c1","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-17","Precast Element Details"
"fff31343-9ff6-5cfe-9394-871f0e21a911","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Precast Element Details","Concrete Details Complete"
"31ef92d3-d0cf-574b-a070-0714424d0b45","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-17","Formwork Set Up Checks"
"7d27512b-48aa-50c6-a993-70fcffbef31b","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"fa47c1b4-6010-52d9-9c27-1619372000ae","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Formwork Set Up Checks","Edge Details & Rebates"
"369bd0b5-65d5-5942-b211-3b47dd690392","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"d466749e-d715-56ef-bf17-d5fb2d4a5611","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Formwork Set Up Checks","MF roughening's"
"0e473d7a-bb81-5ad6-8fc5-1a00d0db19be","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"9595fc7e-f7ea-515b-9d2c-71769c8eec56","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Formwork Set Up Checks","Mould Face Clean"
"0398e3ac-b968-58f2-aef1-4212beab46ec","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-17","Prepour Checks"
"6b1e1c2d-0cea-5eba-8b73-2153ba6c266b","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","Mould Cleaned & Oiled"
"e5ae59b4-f7ab-52c1-bd0f-5accd57bbb9b","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"3d8969ea-18d5-5be1-b4e3-00cf830c8424","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","Check covers on all sides, MF and TF"
"5b5c88c7-38dd-583f-8cfa-f63318a738d6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"dffbcccb-5d66-5026-9440-698f34ecc7e6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"03a233f1-4ce7-5bb1-af1d-8efac5e7ff6d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"dbf71840-87c0-576a-8468-baaa335e388f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","Drossbach Locations and Length"
"d27af9c2-0644-5495-8e1a-67449984fdd7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","Lifters"
"64d7e668-aec2-5757-b760-61300c3e263c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","Tie wire Trimmed"
"0dcdbd09-86b7-534b-be28-73a6de62e520","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","Panel fully clean"
"0108e4a2-ca46-502d-8bde-d0b37811611a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","General Photos Attached"
"c3e2749e-d93d-57c9-a737-7cf52f633353","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"96852718-5964-52da-b82d-de7b31138146","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-17","Demould Inspection"
"b89adc20-67a1-5b79-b889-00e7f019ed59","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-17","Demould Inspection","Demould Inspection complete"
