"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"106dbc0d-4261-4905-a639-ed95d108e71f","","checklist-flat","not-started","Job Details Checklist","checklist-flat","FALSE","FALSE","Job Details"
"0784552a-f365-568c-b74f-6231deb6262b","","checkpoint-status","not-started","Job Details Checklist:3d098030-e418-4675-b5b1-7520caf5ee77","","TRUE","TRUE","Job Details","Project details entered below"
"fd50a08e-64ed-4367-95a0-c41039a4aa02","","folder-normal","fail","","step","TRUE","FALSE","Precast Manufacture"
"8c92909c-7fcc-423f-9643-25b6fa49752e","","folder-normal","fail","","step","TRUE","FALSE","Precast Manufacture","Panels"
"18c969d6-94db-4f71-a1a7-e0bdb3de2593","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels","Ground Floor"
"105e7f84-b059-47a3-b188-4e3737b504f0","","checklist-sectioned","work-in-progress","fd6110a285293145ff82c133ce5b7d10e8418059e447f725a231f08ab6602199","checklist","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-1"
"39d5d10e-d898-50c9-b65f-6cf1aecc33a3","","checkpoint-group","pass","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-1","Precast Element Details"
"86a80ae4-6df0-51e0-bacf-06a5f17658fc","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Formwork Set Up Checks","Mould Face Clean"
"3d2cb0ae-682f-54fd-940b-146b3cf6a478","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Formwork Set Up Checks","Length/Width/Thickness/Cutouts"
"4144e042-dda7-5f24-a597-894bbb2d1fef","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Formwork Set Up Checks","Edge Details & Rebates"
"80187ab2-e2e0-5a0e-9835-32ddd1d0543f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Formwork Set Up Checks","MF Weld plates in correct location and siliconed to table"
"9cd6271a-cf89-5869-914c-478eb39289da","","checkpoint-group","pass","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-28","Prepour Checks (Tables QA)"
"5ee3fbc6-476f-52b7-b0c0-4a040de73784","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Prepour Checks (Tables QA)","Main Reinforcing"
"eea3656f-ef61-55d2-80b6-d70ea6842dd5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Prepour Checks (Tables QA)","Starters"
"78c4c456-789b-5542-86d3-1966adb6ffbf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Prepour Checks (Tables QA)","Stirrups"
"5e1530d4-568b-5312-a567-14fa9b69f87b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Prepour Checks (Tables QA)","Lifters"
"61ea456c-1f02-5c3b-aa03-da64d115c2aa","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Prepour Checks (Tables QA)","Mould Cleaned & Oiled"
"3d105bac-9c40-555f-a73a-e424ebb8b438","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Prepour Checks (Tables QA)","Tie wire Trimmed"
"f0dc1523-4198-5c51-bf5e-7a241e1c9d42","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Prepour Checks (Tables QA)","General Photos Attached"
"8a1ba4d8-56e7-5c6e-be53-81ff37daa5c9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Prepour Checks (Tables QA)","Concrete Docket Attached"
"5813db80-2ebd-5d6f-8684-5b8bf7a27268","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Prepour Checks (Tables QA)","Shop Drawing Checked Off (attach photo)"
"7dbad5bd-a36f-58de-92db-a95296d4a325","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-28","Loading Out"
"1be8d512-cfad-5fe6-abcb-cf1acf7cae3c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Loading Out","Load Docket Given to Driver"
"a5d4487c-986e-57e1-8864-57e86269edaa","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Loading Out","Photo take of Panel on Truck"
"69c59e36-8d73-515a-a263-249eefac0ff0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Loading Out","No remedial work required on site"
"e6927221-4322-5d6b-b21d-4e6f9038cc1f","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-28","Test Results, Certificates and Documentation (Reo & Yard QA)"
"60416696-4e0c-5a3f-bc6f-a958da6b55bb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Test Results, Certificates and Documentation (Reo & Yard QA)","Upload reinforcing detail sheets"
"9a8cdc91-1945-591e-9fe9-7dcc039ec0ed","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Test Results, Certificates and Documentation (Reo & Yard QA)","Upload Photo of Reinforcing Stock Bundle Tags (Cast # Tracking)"
"fbcfc3f0-1689-5330-95a4-a6a041563bce","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-28","Test Results, Certificates and Documentation (Reo & Yard QA)","Upload Concrete test results"
"e12230c9-7215-4f25-acb6-003fe460be40","","checklist-sectioned","not-started","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-29"
"4db3e215-7ca0-5dbe-bec0-43e8f305cb24","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-29","Precast Element Details"
"608df4e9-b519-5d79-b216-a36c1b0e82b5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Precast Element Details","Concrete Details Complete"
"32cb8647-d740-5d97-9454-26058beac59d","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-29","Reinforcing Yard Checks"
"20c47d0d-0b79-5462-92f7-45053e603fbd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Reinforcing Yard Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"d08c17c7-9a26-50c3-9907-9bb425f1cf29","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Reinforcing Yard Checks","Cast in Items coordinated and marked on cage (Dross Ducts, Inserts Weld Plates)"
"bfb0fc53-7305-5ad5-af1f-17f0ac2ba682","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Reinforcing Yard Checks","Overall cage dimensions in plan checked and there will be sufficent concrete cover to edges"
"36b6ad7e-04cf-589c-8f60-3c8d04558fc5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Reinforcing Yard Checks","Overall cage thickness checked and there will be sufficient cover to MF and TF"
"9252f1aa-a460-5eec-9d4a-3bcf2131dc04","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Reinforcing Yard Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"3bd47da0-2c6d-52d6-8268-70e73568c29d","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-29","Formwork Set Up Checks"
"30008b08-1a03-5cfc-99c5-71adf3bbca76","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"a636e5a9-3471-50bf-8372-8fc510410596","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Formwork Set Up Checks","Edge Details & Rebates"
"1d2b0c4c-c590-5992-9069-854c4c3345d4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"f11f35c1-d82e-5cda-b7d9-a31b98663848","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Formwork Set Up Checks","MF roughening's"
"e576bc2e-a105-50cf-986d-53392d522850","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"8ec1e089-8272-5d65-9dc7-32a64c94faeb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Formwork Set Up Checks","Mould Face Clean"
"b5dad6f1-ab1a-59bd-87a8-d0ac697c6408","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-29","Prepour Checks"
"0ab64098-3a05-5933-b2f3-940bc1564d9b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Prepour Checks","Mould Cleaned & Oiled"
"5d2814b6-7444-5ffe-ad6f-50fca85958ff","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Prepour Checks","Check covers on all sides, MF and TF, openings"
"cf4ecc61-901b-571e-b7b1-ba0549b32000","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"83e89dbb-cc61-5ecf-a13a-42d8e4d29d0e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"89cd6084-0abd-5891-87d9-e4f200e78d8f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Prepour Checks","Lifters"
"8c146f35-19d9-5ec9-bcad-037c0b0cc121","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Prepour Checks","Tie wire Trimmed"
"de2d9f92-62e6-53bb-be2f-b7225da25362","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Prepour Checks","Panel fully clean"
"f3d284ff-d821-58a6-a966-23e34fe6e819","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Prepour Checks","General Photos Attached"
"af3c4d32-fa76-5a94-bf4f-d132488fd1d0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Prepour Checks","Concrete Docket Attached"
"1704a7c1-6f77-5639-9683-dac05f9dba53","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"8dd38dfb-f667-538a-ba68-ece45375fe1b","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-29","Post Pour"
"93fa2076-5d61-5347-b66f-aacb4274a03a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Post Pour","Confirm formwork has not shifted during placing of concrete"
"d3de0cb0-6462-57c9-9711-584b2ceb7e69","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Post Pour","Face lifters placed in correct location"
"094c49e5-515f-56df-adba-d045ae16052e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Post Pour","Roughening Lines Correct"
"01a828c2-7f97-5534-87a1-008685c89c16","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-29","Demould Inspection"
"0ad9f21e-ac30-5ac9-8f20-d850ba9f80f2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Demould Inspection","Demould Inspection complete"
"de172f4b-f49b-5971-ba81-a6ffa6b8b17d","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-29","Loading Out"
"eeec859a-b833-51ab-a211-d4c362048147","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Loading Out","Photo taken of Panel on Truck"
"2b93b0b1-3612-58de-8e69-5ea64a9ba243","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Loading Out","No remedial work required on site"
"c9e9c489-f6c6-5dc9-a6f6-115bade12437","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-29","Test Results, Certificates and Documentation"
"c405f68a-1313-53fd-a9ad-9618e202141a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"80b70ffd-1b0a-51b5-aa7b-4bc671c622b7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Stock Bundle Tags (Cast # Tracking)"
"5c1d185f-8d26-55d7-b3ea-125eca623961","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-29","Test Results, Certificates and Documentation","Upload Concrete test results"
"767663ac-9fe2-42bc-b48d-900cf6234f2b","","checklist-sectioned","not-started","1. Standard","checklist","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-30"
"d4eae511-c7ca-5776-940e-f628a0866676","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-30","Precast Element Details"
"50fefab7-2dbe-5fbf-adf1-b5fffe21b79e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Precast Element Details","Concrete Details Complete"
"250b249c-f546-500d-85d4-84259336c13a","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-30","Reinforcing Yard Checks"
"3ee73bec-7d16-5a44-b984-c627389fc517","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Reinforcing Yard Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"ae5790b0-6da3-5b79-afde-a8861b8fa4fd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Reinforcing Yard Checks","Cast in Items coordinated and marked on cage (Dross Ducts, Inserts Weld Plates)"
"f9552a5b-99d5-5c77-89b8-389661a17e2a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Reinforcing Yard Checks","Overall cage dimensions in plan checked and there will be sufficent concrete cover to edges"
"b5115d1f-cc84-59b9-888f-2d80eb7d3090","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Reinforcing Yard Checks","Overall cage thickness checked and there will be sufficient cover to MF and TF"
"3a3b9407-9a8b-5311-a8b1-7e78e5d334e3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Reinforcing Yard Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"6d8fd244-0b18-508b-9438-3bd234977426","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-30","Formwork Set Up Checks"
"2c2d9157-c718-5d28-adbd-9112840eb8fd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"61c0e151-c940-52f9-a23f-c9801317465e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Formwork Set Up Checks","Edge Details & Rebates"
"649d0225-23e6-5ed3-af19-aaf5ab7342f6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"de7ab561-e831-550b-a6cc-83665be8fb0a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Formwork Set Up Checks","MF roughening's"
"fb974c37-9138-5e0b-a8c5-5c47f17ee344","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"6e9c17d5-ce7d-5c01-a19d-45457ef848df","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Formwork Set Up Checks","Mould Face Clean"
"5c3e485d-e377-53a2-b037-e5f6c766b51d","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-30","Prepour Checks"
"a863a59d-6db4-5338-9e46-f38b5ea2f82a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Prepour Checks","Mould Cleaned & Oiled"
"3a482376-e297-58de-8999-c9769e69e8ae","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Prepour Checks","Check covers on all sides, MF and TF, openings"
"c8820b39-d459-5a2e-abec-2a742365ec94","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"fff54fd0-41d7-52d1-b3d3-1d01ea72c340","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"aac4dec4-6151-5911-a021-fe97de47ee26","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Prepour Checks","Lifters"
"45a56271-c21d-53fa-9ca4-e21f79377f0a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Prepour Checks","Tie wire Trimmed"
"c114bfcb-2318-5c4a-88c7-fc9d6db7f013","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Prepour Checks","Panel fully clean"
"d1a15777-a658-5b43-b214-57aac47f6210","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Prepour Checks","General Photos Attached"
"88b1a53f-3340-59c9-a8b9-d02458cd5e82","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Prepour Checks","Concrete Docket Attached"
"f05b8fda-f998-5659-84fd-ba14a235acf0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"9c66705e-a04d-50a3-98b3-12ae59ac0afd","","checkpoint-group","not-started","","","FALSE","FALSE","Precast Manufacture","Panels","Ground Floor","RRG-30","Post Pour"
"8f280a98-48f8-50af-84b2-c091002a69bd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Ground Floor","RRG-30","Post Pour","Confirm formwork has not shifted during placing of concrete"
