resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A411,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A412,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A413,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A414,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A415,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A416,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A417,,,,,,
,,,step,,,,,,Level-5,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A511,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A512,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A513,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A514,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A515,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A516,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A517,,,,,,
,,,step,,,,,,Level-6,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A609,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A610,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A611,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A612,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A613,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A614,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A615,,,,,,
,,,step,,,,,,Level-7,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A709,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A710,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A711,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A712,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A713,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A714,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A715,,,,,,
,,,step,,,,,,Level-8,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A801,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A802,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A803,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A804,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A805,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A806,,,,,,
,,,step,,,,,,Level-9,,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SPF-B1-L9.01,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SPF-B1-L9.02,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SSF-B1-L9.01,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,GEF-B1-L9.01,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,GEF-B1-L9.02,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,LSF-B1-L9.01,,,,,,
,,,step,,,,,BUILDING-B2,,,,,,,,
,,,step,,,,,,Ground Level,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A-G03,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A-G04,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A-G05,,,,,,
,,,step,,,,,,Level-1,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A106,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A107,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A108,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A109,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A110,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A111,,,,,,
,,,step,,,,,,Level-2,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A206,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A207,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A208,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A209,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A210,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A211,,,,,,
,,,step,,,,,,Level-3,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A305,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A306,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A307,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A308,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A309,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A310,,,,,,
,,,step,,,,,,Level-4,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A405,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A406,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A407,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A408,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A409,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A410,,,,,,
,,,step,,,,,,Level-5,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A505,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A506,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A507,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A508,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A509,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A510,,,,,,
,,,step,,,,,,Level-6,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A604,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A605,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A606,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A607,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A608,,,,,,
,,,step,,,,,,Level-7,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A704,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A705,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A706,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A707,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A708,,,,,,
,,,step,,,,,,Level-8,,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,LEF-B2-L8.01,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,GEF-B2-L8.01,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,GEF-B2-L8.02,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SPF-B2-L8.01,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SSF-B2-L8.01,,,,,,
,,,step,,,,,BUILDING-C,,,,,,,,
,,,step,,,,,,Ground Level,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A-G01,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A-G02,,,,,,
,,,step,,,,,,Level-1,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A101,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A102,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A103,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A104,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A105,,,,,,
,,,step,,,,,,Level-2,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A201,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A202,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A203,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A204,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A205,,,,,,
,,,step,,,,,,Level-3,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A301,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A302,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A303,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A304,,,,,,
,,,step,,,,,,Level-4,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A401,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A402,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A403,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A404,,,,,,
,,,step,,,,,,Level-5,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A501,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A502,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A503,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A504,,,,,,
,,,step,,,,,,Level-6,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A601,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A602,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A603,,,,,,
,,,step,,,,,,Level-7,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A701,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A702,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A703,,,,,,
,,,step,,,,,,Level-8,,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SPF-C-L8.01,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SSF-C-L8.01,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,GEF-C-L8.01,,,,,,
,,,step,,,,,BUILDING-D,,,,,,,,
,,,step,,,,,,Level-1,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A123,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A124,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A125,,,,,,
,,,step,,,,,,Level-2,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A233,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A234,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A235,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A236,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A237,,,,,,
,,,step,,,,,,Level-3,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A331,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A332,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A333,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A334,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A335,,,,,,
,,,step,,,,,,Level-4,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A431,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A432,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A433,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A434,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A435,,,,,,
,,,step,,,,,,Level-5,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A531,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A532,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A533,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A534,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A535,,,,,,
,,,step,,,,,,Level-6,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A628,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A629,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A630,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A631,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A632,,,,,,
,,,step,,,,,,Level-7,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A728,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A729,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A730,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A731,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A732,,,,,,
,,,step,,,,,,Level-8,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A818,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A819,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A820,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A821,,,,,,
,,,step,,,,,,Level-9,,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A912,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A913,,,,,,
A/C Checklist Commissioning [F],Ventilation Checklist Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A914,,,,,,
,,,step,,,,,,Roof,,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SPF-D-R.01,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SSF-D-R.01,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,LSF-D-R.01,,,,,,
Ventilation Checklist Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,GEF-D-R.01,,,,,,
,,,step,,,,Penetrations,,,,,,,,,
,,,step,,,,,BASEMENT 1,,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.03,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.04,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.05,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.06,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.07,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.08,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.09,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.10,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.11,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.12,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-B1.13,,,,,,,
,,,step,,,,,GROUND FLOOR,,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.03,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.04,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.05,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.06,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.07,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.08,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.09,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.10,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.11,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.12,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.13,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.15,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.15a,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G.18,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G- GEF-C-L8.01 (FD G.17),,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G-GEF-B1-L8.01 (FD G.16),,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G-GEF-B1-L9.01 (FD G.02),,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-G-LSF-A1-R.01,,,,,,,
,,,step,,,,,LEVEL 01,,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1.03,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1.04,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1.05,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-GEF-D-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1- GEF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-GEF-B2-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-GEF-B1-L9.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-GEF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-GEF-A2-R.02,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-LSF-D-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-LSF-A2-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-LSF-C-L8.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-LSF-A1-R.01,,,,,,,
Fire Damper Checklist [H],Sign Off (Fire Damper),,folder-with-checklists,,,,,,FD-L1-LSF-B1-L9.01,,,,,,,
,,,step,,,,,LEVEL 02,,,,,,,,
