"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a8632a2b-bad4-4ac4-824e-4f867bdbc0fd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1"
"a58046c1-1195-40b1-9d90-fa33c0a008ba","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Ryman"
"2eb6e5aa-8642-4601-badd-aa3dc3fe1c18","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Consultants"
"c2412fb5-7ae2-4684-bf9b-e984ab4c7ef6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes"
"e4e08e4a-a685-4889-84da-5895eb870933","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes","Site Visit Reports"
"57bee4a3-a678-4edf-892a-5699e5a55f51","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes","Site Visit Reports","2022"
"1bdc6523-0260-4bfd-bcdd-7170c4ec4ad7","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Preload & Below Foundation","Stage 11","Stage 11 - TH13 (TH 33, 35, 37, 39) - Below Foundation"
"039aff4b-3bdf-4663-bbe6-7874f296524c","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Preload & Below Foundation","Stage 11","Stage 11 - TH13 (TH 33, 35, 37, 39) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"dabdffec-3560-4b0f-a8d6-ac13c339fc87","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Preload & Below Foundation","Stage 11","Stage 11 - TH13 (TH 33, 35, 37, 39) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"e65779f3-eef5-48b5-ae12-943b23b092f2","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Preload & Below Foundation","Stage 11","Stage 11 - TH13 (TH 33, 35, 37, 39) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"0ac69eb8-21af-413f-9265-fc286ecc871f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Relocate Sewermain"
"43da8cc9-e9a6-42fe-b630-f4562ca3af7d","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Relocate Sewermain","Decommission / removal of exsisting sewer pipe"
"16faf3ef-6ad7-41a8-b2f8-e6efbb2460cf","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Relocate Sewermain","Excavate trench"
"cc366efe-1852-453c-be67-18e3d3cf77cd","","checklist-flat","not-started","C - R - Manhole Installation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Relocate Sewermain","Manhole (Corbel, Hunch & access where required)"
"875a95a4-13e6-49d8-86a3-022a837cf2a9","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Relocate Sewermain","Laying waste water pipes"
"f906ecad-c53e-4584-b5c3-60d68cd8abbe","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Trench works"
"90dc879f-4a06-4505-8f80-b46cc780516b","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Trench works","Excvate trench for 11kv line"
"925ce687-ec5a-4c17-b8c9-cb3b7ddf0bfe","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Stormwater (Site Wide)"
"1659d6e1-e231-414f-b6ef-53a4417321e8","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Stormwater (Site Wide)","Excavate trench (Complete as per current plan & specifications)"
"4d1b0939-77c9-40ef-b4bc-cc52204abda3","","checklist-flat","not-started","C - R - Manhole Installation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Stormwater (Site Wide)","EPA 01-4 900Ø Manhole (Corbel, Hunch & access where required)"
"7fad8510-428a-4d1a-8244-b8a4ae2be222","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Stormwater (Site Wide)","EPA 01-5 to 01-6 900Ø SW Pipe Main & laterial to sump ( CCTV & Tested)"
"0df1c74e-ec5f-4e0c-a028-271756ae4474","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Stormwater (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"d00dbc91-1fa9-4853-a1dd-540084ac39ce","","checklist-flat","not-started","C - R - Manhole Installation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Stormwater (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"00bc0045-28ed-4bc7-ae5e-3f401367d62d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Stormwater (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"86ca9597-b2e6-4145-a117-1583046ab2d1","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Stormwater (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"726bf6d3-6639-466f-a44a-35f109568cd1","","checklist-flat","not-started","C - R - Manhole Installation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Stormwater (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"ceeacbb5-86e2-4fff-a510-5f2d4e4cb8aa","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Stormwater (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"d2e11fba-ad4e-4124-89c8-4f5695083df4","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Reticulated Water (Site Wide)"
"9b26ffac-7402-426e-96ff-6aca97ec95f1","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Reticulated Water (Site Wide)","Excavate Trench (Complete as per current plan & specifications)"
"34419eeb-d7c6-45d0-b55a-fad166abb5a4","","checklist-flat","not-started","C - S - Pipe Laying - Water","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Reticulated Water (Site Wide)","Water Mains / Sub Main / Laterial lines / Valvues / Water Test"
"899bda40-270d-454d-ba7c-ee1a8a574fd4","","checklist-flat","not-started","C - S - Pipe Laying - Water","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Reticulated Water (Site Wide)","2 x Back Flow Preventer-Main North Rd Boundary"
"08b3de9e-03c4-4526-8ab8-1a54ad762c29","","checklist-flat","not-started","C - S - Pipe Laying - Water","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Reticulated Water (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"2724d584-0b3c-47e0-b951-5f278c613778","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Reticulated Water (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"89f24a90-3aa8-4284-bbf9-e5bb752b9781","","checklist-flat","not-started","C - S - Pipe Laying - Water","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Reticulated Water (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"9aa331b9-7690-4004-b3aa-1d9c4f84c54d","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Reticulated Water (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"1e6d46e7-4f51-46da-865d-dd0f430a9ab1","","checklist-flat","not-started","C - S - Pipe Laying - Water","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Reticulated Water (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"f9bb20ea-8113-4d65-9290-94067ef2f9fa","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Waste Water (Site Wide)"
"4d063da5-5c0f-4200-b0e1-9d84991c25eb","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Waste Water (Site Wide)","Excavate Trench (Complete as per current plan & specifications)"
"d683e8be-d1d9-417b-a406-ae8b3845afd0","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Waste Water (Site Wide)","Waste Main Pipes (Complete as per current plan & specifications)"
"3e7a8556-7587-4a97-a75e-f39e3c9ad34f","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Waste Water (Site Wide)","Pressure Sewer Lines / 40, 50, 63, 90mm (Complete as per current plan & specifications)"
"bdf28f26-9efc-401e-96c5-9e2efdb9e060","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Waste Water (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"695304d1-0cf3-46ef-9f06-6729478269d4","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Waste Water (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"c75cb8b8-0da8-4943-8288-3e647e18b889","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Waste Water (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"424aee26-4f6a-4a9f-9b1f-b55913ef9899","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Fire Mains (Site Wide)"
"935a2dd0-d52a-4c4b-815c-f136c34aaea3","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Fire Mains (Site Wide)","Excavate Trench (Complete as per current plan & specifications)"
"f0f072bd-35c4-4fea-ac13-1b9b26526f26","","checklist-flat","not-started","C - S - Pipe Laying - Water","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Fire Mains (Site Wide)","Fire Hydrant Main / FH Valves / Water Test"
"0ee86f8b-17f4-47e3-be33-474ce826762b","","checklist-flat","not-started","C - S - Service Trenches - Common Service Trenches","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Fire Mains (Site Wide)","100Ø Site Fire Alarm Conduit"
"642f0ec2-6aab-4d34-8a76-c446a04f106f","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Fire Mains (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"8b833a7a-53b3-42f3-bf89-d2986049d27c","","checklist-flat","not-started","C - S - Pipe Laying - Water","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Fire Mains (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"810186e7-c340-476b-9b40-de80231beb81","","checklist-flat","not-started","C - S - Service Trenches - Common Service Trenches","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Fire Mains (Site Wide)","Ability to add (Complete as per current plan & specifications)"
"3dad5191-cf0a-4799-99d4-caecbec5ffeb","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Kerb & channel (Site Wide)"
"6be44167-7176-44d6-b30c-e9ca644d48f4","","checklist-flat","not-started","CST - S - Completion Documents","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Kerb & channel (Site Wide)","Kerb & channel (Complete as per current plan / specifications / subcontractors methodology provided)"
"75a98c1a-2f2e-440e-b67d-0b9708e3de8d","","checklist-flat","not-started","CST - S - Completion Documents","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Kerb & channel (Site Wide)","Ability to add (Complete as per current plan / specifications / subcontractors methodology provided)"
"b289b4f3-5ce2-4500-8b65-d1df184449d8","","checklist-flat","not-started","CST - S - Completion Documents","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Kerb & channel (Site Wide)","Ability to add (Complete as per current plan / specifications / subcontractors methodology provided)"
"e044d286-b34d-45a2-88ff-1b08742b7f90","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Irrigation Mains"
"8e119348-aa58-4fab-9530-5d427bfe0a48","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Irrigation Mains","Excavate Trench / Lay irrigation main (Complete as per current plan & specifications)"
"fabbd07f-c5cb-422b-bc34-9d3785068d20","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Irrigation Mains","Ability to Add (Complete as per current plan & specifications)"
"7eebe621-a45f-42ba-af3c-709f68997af7","","checklist-flat","not-started","C - S - Pipe Laying - Water","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Irrigation Mains","Back flow preventers"
"4e29ce86-2939-4a39-a368-a5fde9d7c2dc","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps"
"8011cf43-8e6d-4226-872d-b1926c4eefcf","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 01 (Pressure Pump 12)"
"18624d7c-b7b3-4537-892a-da0f5678179e","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 01 (Pressure Pump 12)","Excavate chamber"
"90786fce-1e93-49f5-8e89-b9a461253160","","checklist-flat","not-started","C - R - Manhole Installation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 01 (Pressure Pump 12)","Install chamber and manhole"
"dd92e762-db9f-4f52-b1eb-0667462c66b1","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 01 (Pressure Pump 12)","Install pump/ / Valves / Flushing Points / Boundary Kits / Commission pump"
"fafd36ba-abac-437d-9751-eb9e39d9ff2b","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 01 (Pump 10)"
"c42d0afd-ea2c-4492-9bb6-5023b449beab","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 01 (Pump 10)","Excavate chamber"
"a3716922-9938-4988-bf82-5bbc85137534","","checklist-flat","not-started","C - R - Manhole Installation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 01 (Pump 10)","Install chamber and manhole"
"37affd0b-1cea-404e-b057-feb88116abe5","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 01 (Pump 10)","Install pump/ / Valves / Flushing Points / Boundary Kits / Commission pump"
"f52df1c5-7f9f-4141-a07a-ac0228bf4083","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 02 (Pump 04)"
"e8352038-0ac9-4a2c-a44f-ac3f8866899f","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 02 (Pump 04)","Excavate chamber"
"1184101d-1523-453a-9327-2a543a927279","","checklist-flat","not-started","C - R - Manhole Installation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 02 (Pump 04)","Install chamber and manhole"
"d212071a-1cad-40f0-8f81-5a478b408faf","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 02 (Pump 04)","Install pump/ / Valves / Flushing Points / Boundary Kits / Commission pump"
"8531cf71-c9a6-4377-9d82-aaa408a2f14f","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 03 (pump 03)"
"1489dcb0-a509-42f8-b8f9-ca98025ad1f2","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 03 (pump 03)","Excavate chamber"
"3409f99d-ba08-4124-90a3-8fb3475483a0","","checklist-flat","not-started","C - R - Manhole Installation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 03 (pump 03)","Install chamber and manhole"
"9dd978f3-d8c7-4bb8-9c9c-0dca951dbee0","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 03 (pump 03)","Install pump/ / Valves / Flushing Points / Boundary Kits / Commission pump"
"a4d3e932-c3da-4c6f-a3d5-efefca32f452","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 04 (Pump 02)"
"95c8216a-d6c1-4da6-8ba2-bbd5ad837e93","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 04 (Pump 02)","Excavate chamber"
"378192fd-1244-4de7-85c3-0297245f8684","","checklist-flat","not-started","C - R - Manhole Installation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 04 (Pump 02)","Install chamber and manhole"
"ce58266e-c1cc-441e-bd71-b8f4e34110e1","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 04 (Pump 02)","Install pump/ / Valves / Flushing Points / Boundary Kits / Commission pump"
"090fb5ac-cafd-4537-a344-743b3ee427b7","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 05 - (Pump 11)"
"e08f0e9e-dee9-4727-adad-36d89ee41d62","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 05 - (Pump 11)","Excavate chamber"
"9cd15d51-03b2-45f3-9f14-2ea836d69463","","checklist-flat","not-started","C - R - Manhole Installation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 05 - (Pump 11)","Install chamber and manhole"
"c229aa8e-bc95-4ac1-a850-848baf593ef0","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 05 - (Pump 11)","Install pump/ / Valves / Flushing Points / Boundary Kits / Commission pump"
"494917c6-e135-4add-bb77-78b2715da1de","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 06 (Pump 08)"
"e9d1ab53-765f-412c-ae29-bcb6bd7fc136","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 06 (Pump 08)","Excavate chamber"
"eb6bddd2-719b-4b7f-9a4a-40aced9ae5c5","","checklist-flat","not-started","C - R - Manhole Installation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 06 (Pump 08)","Install chamber and manhole"
"b75c6234-5924-4987-bf30-1279526d30a6","","checklist-flat","not-started","C - R - Pipe Laying","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 06 (Pump 08)","Install pump/ / Valves / Flushing Points / Boundary Kits / Commission pump"
"48236ff6-3090-407a-9ac6-3201ffce14d6","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 06 (Pump 06)"
"c222332d-9773-47e2-a208-b2896f9cf7dd","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman (FOR REVIEW)","Pumps","Stage 06 (Pump 06)","Excavate chamber"
